Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
Redactioneel Hoofdcommentaar: Achterban GroenLinks Kamerfractie tegenover achterban De vijftienduizend leden van GroenLinks hebben vorige week een oproep ontvangen van partijvoorzitter De Rijk en fractieleider Rosenmller om tot aan de verkiezingen als goodwill-ambassadeur de tanende populariteit van de partij te keren.  Het laatste jaar kwam GroenLinks na aanvankelijke euforie over uitmuntende opiniepeilingen immers verscheidene keren negatief in het nieuws,Redactioneel Hoofdcommentaar: Achterban GroenLinks Kamerfractie tegenover achterban De vijftienduizend leden van GroenLinks <extra_id_0> een oproep ontvangen van partijvoorzitter De Rijk en fractieleider Rosenmller om tot aan de verkiezingen als goodwill-ambassadeur de tanende populariteit van de partij te keren. Het laatste jaar kwam GroenLinks na aanvankelijke euforie <extra_id_1> immers verscheidene <extra_id_2> het nieuws,"['hebben vorige week', 'over uitmuntende opiniepeilingen', 'keren negatief in']",9,15.0,1
GROEIENDE KLOOF AUTOCHTONEN-ALLOCHTONEN EEN AMERIKAANSE SPINDOCTOR had de timing voor de presentatie van het Jaarverslag Integratie 2008 niet kunnen verbeteren.  In de week dat het nieuws gedomineerd werd door de verkiezing van Barack Obama tot de eerste zwarte president van de Verenigde Staten liet het Centraal Bureau voor de Statistiek (CBS) met cijfers zien hoe het staat met de integratie in Nederland,GROEIENDE KLOOF AUTOCHTONEN-ALLOCHTONEN EEN AMERIKAANSE SPINDOCTOR had de timing voor de presentatie van het Jaarverslag Integratie 2008 niet kunnen verbeteren. In de week dat het nieuws gedomineerd werd door de verkiezing van Barack Obama tot de eerste zwarte president van de Verenigde Staten <extra_id_0> Bureau voor de Statistiek (CBS) <extra_id_1> hoe het <extra_id_2> integratie in Nederland,"['liet het Centraal', 'met cijfers zien', 'staat met de']",9,15.0,1
"Het plastic bord en de wijze spreuk Nog niet zo lang geleden  in de achttiende, negentiende eeuw  was je geen groot leider als je niet zo nu en dan met een prachtige, wijze, zelfverzonnen spreuk kwam.  Journalisten wachtten dagenlang op die ene zin om, wanneer die was uitgesproken, naar de krant te snellen om de nieuwste hersenprestatie van de leider persklaar te maken: mensen met goede vrienden hebben geen spiegel nodig Eerlijkheid is de zon van de eeuwigheid, vroeg of laat zal die schijnen Enzovoort","Het plastic bord en de wijze spreuk Nog niet zo lang geleden in de achttiende, negentiende eeuw was je geen groot leider als je niet zo nu en dan met een prachtige, wijze, zelfverzonnen spreuk kwam. Journalisten wachtten dagenlang op die ene zin om, wanneer die was uitgesproken, naar de krant <extra_id_0> nieuwste hersenprestatie <extra_id_1> persklaar <extra_id_2> met goede vrienden hebben geen spiegel nodig <extra_id_3> zon van de eeuwigheid, vroeg of laat zal die schijnen Enzovoort","['te snellen om de', 'van de leider', 'te maken: mensen', 'Eerlijkheid is de']",13,15.0,1
In 2020 krijgt Nederland eindelijk een Holocaust Namenmonument.  Minder bekend is dat voor dezelfde locatie meer dan zeventig jaar geleden al een ontwerp voor een monument lag,In 2020 <extra_id_0> Holocaust Namenmonument. Minder bekend is dat voor dezelfde locatie meer dan zeventig jaar geleden al een ontwerp voor een monument lag,['krijgt Nederland eindelijk een'],4,15.0,1
"Essay Essay: Wereldgeluk is een hoogst wankelbare zaak Heil en onheil in de geschiedenis Geluk in de wereldgeschiedenis is een hoogst wankelbare zaak.  In haar streven naar heil voor iedereen heeft de mensheid in de afgelopen 250 jaar indrukwekkende prestaties geleverd, maar ook veel onheil over zich afgeroepen","Essay Essay: Wereldgeluk is een hoogst wankelbare zaak Heil en onheil in de geschiedenis <extra_id_0> wereldgeschiedenis is een hoogst wankelbare zaak. In haar <extra_id_1> iedereen heeft de mensheid in de afgelopen 250 jaar indrukwekkende prestaties geleverd, maar ook veel onheil over zich afgeroepen","['Geluk in de', 'streven naar heil voor']",7,15.0,1
"Fortuyn verwoordde voor alles een grondig wantrouwen van de burger tegen de overheid in haar verschillende gedaanten.  Volgens Fortuyn waren burgers best veranderingsgezind, best sociaal, en niet bang voor de boze 21ste eeuw, maar twijfelden ze aan de betrouwbaarheid van de overheid, zowel in haar passieve rol  als beheerder van infrastructuur en nutsbedrijven  als in haar actieve rol, als bestrijder van criminaliteit en bevorderaar van sociale integratie","Fortuyn verwoordde voor alles een grondig wantrouwen van de burger tegen de overheid in haar verschillende gedaanten. Volgens Fortuyn waren burgers best veranderingsgezind, best sociaal, en niet bang voor de boze 21ste eeuw, maar twijfelden ze aan de betrouwbaarheid van de overheid, zowel in haar passieve rol als beheerder van <extra_id_0> als in haar actieve rol, <extra_id_1> criminaliteit <extra_id_2> integratie","['infrastructuur en nutsbedrijven', 'als bestrijder van', 'en bevorderaar van sociale']",10,15.0,1
"In de meeste films waarin slechte moeders een hoofdrol spelen, zijn zij zich bewust van hun imperfecties.  Eddy en Patsy uit Absolutely Fabulous vormen de uitzondering",In de meeste films waarin slechte <extra_id_0> zijn zij zich bewust van hun imperfecties. Eddy en Patsy uit Absolutely Fabulous vormen de uitzondering,"['moeders een hoofdrol spelen,']",4,15.0,1
"Tijdens het drukbezochte afscheid op Zorgvlied verwoordde vriendin Carla Delfos de brutale vechtlust en soevereine wijsheid van Cox Habbema aldus: Ze heeft een enorm avontuurlijk en afwisselend leven voor zichzelf georganiseerd.  En vergis je niet, ze had de regie stevig in handen","Tijdens het drukbezochte afscheid op Zorgvlied verwoordde vriendin Carla Delfos de brutale vechtlust en soevereine wijsheid van Cox Habbema aldus: <extra_id_0> enorm avontuurlijk en afwisselend leven voor zichzelf georganiseerd. En vergis je niet, ze <extra_id_1> stevig in handen","['Ze heeft een', 'had de regie']",6,15.0,1
"Nieuwe Heifetz Het aanstormende opera- en concertseizoen wordt oorverblindend.  Ivan Fischer dirigeert het Koninklijk Concertgebouworkest in Parsifal, Yannick Nzet-Sguin het Rotterdams Philharmonisch in een van zijn wonderlijk potische Bruckners, ditmaal de Achtste","Nieuwe Heifetz Het aanstormende opera- en concertseizoen wordt oorverblindend. Ivan Fischer dirigeert <extra_id_0> in Parsifal, Yannick Nzet-Sguin het Rotterdams Philharmonisch <extra_id_1> van zijn wonderlijk potische Bruckners, ditmaal de Achtste","['het Koninklijk Concertgebouworkest', 'in een']",5,15.0,1
"Dossier Jihadisme De geheime gesprekken van Martin van Amerongen met prins Bernhard Bernhard, (1911-2004) zakenprins Prins Bernhard was een man die zijn leven op geheel eigen(gereide) wijze invulde.  Zijn aanwezigheid in gezelschap was zodanig dat zelfs de meest principile republikeinen zich enigszins lieten vertederen","Dossier Jihadisme De geheime gesprekken van Martin van Amerongen met prins Bernhard Bernhard, (1911-2004) zakenprins Prins Bernhard was een <extra_id_0> op geheel <extra_id_1> Zijn aanwezigheid in gezelschap was zodanig dat zelfs de meest principile republikeinen zich enigszins lieten vertederen","['man die zijn leven', 'eigen(gereide) wijze invulde.']",7,15.0,1
"Kunst & Cultuur Robby Mller  Master of Light  Dancer in the Dark, met inleiding van cameravrouw en documentairemaker Claire Pijman en haar korte documentaire Foot on the Moon.  11 juni 14","Kunst & Cultuur Robby Mller Master of Light Dancer in the Dark, met inleiding van cameravrouw en documentairemaker Claire Pijman en haar <extra_id_0> on the Moon. 11 <extra_id_1>","['korte documentaire Foot', 'juni 14']",5,15.0,1
Gideon Ofrats tentoonstelling over Israel De Isralische cultuurfilosoof Gideon Ofrat maakte een overzichtstentoonstelling van werk waarin Isralische kunstenaars reageren op het politieke conflict.  Kan culturele harmonie de politieke disharmonie verslaan,Gideon Ofrats tentoonstelling over Israel De Isralische cultuurfilosoof Gideon Ofrat maakte een overzichtstentoonstelling van werk waarin Isralische kunstenaars <extra_id_0> conflict. Kan culturele harmonie de politieke disharmonie verslaan,['reageren op het politieke'],4,15.0,1
"Kunst & Cultuur Televisie: One Night Stand Plaatselijke folklore Herfst betekent lente voor het dramaseizoen.  Er waren al vroege bloeiers: Van God los, vierde reeks, genspireerd op echte moordzaken; de vijfde reeks van Penoza","Kunst & Cultuur Televisie: One Night Stand Plaatselijke <extra_id_0> betekent lente voor het dramaseizoen. Er waren <extra_id_1> Van God los, vierde reeks, genspireerd op echte moordzaken; de vijfde reeks van Penoza","['folklore Herfst', 'al vroege bloeiers:']",5,15.0,1
"22 mei 2013 Jaargang 137, Nr.  21 Aukje van Roessel, 22 mei 2013 Pikant debat in het parlement van Suriname Pieter van Maele, 22 mei 2013 Casper Thomas, 22 mei 2013 CAROLIEN OMIDI, 22 mei 2013 Aai Prins, 22 mei 2013 Lex Rietman, 22 mei 2013 Radeloos in Syri Het grote vraagstuk dat in Syri op de achtergrond alle andere overheerst is de chaos van de machteloze deskundigheid","22 mei 2013 Jaargang 137, Nr. 21 Aukje van Roessel, 22 mei 2013 Pikant <extra_id_0> van Suriname Pieter van Maele, 22 mei 2013 Casper Thomas, 22 mei 2013 CAROLIEN OMIDI, 22 mei 2013 Aai Prins, 22 mei 2013 Lex Rietman, 22 mei 2013 Radeloos in Syri <extra_id_1> dat in Syri op de achtergrond <extra_id_2> is de chaos van de machteloze deskundigheid","['debat in het parlement', 'Het grote vraagstuk', 'alle andere overheerst']",10,15.0,1
"De teksten daarin zijn trouwens niet van het verstandsverduisterende soort.  Het bevat veel jargoneske politieke ideologie, en nogal voorspelbare aforismen en parabels, die het Chinese volk onder de Communistische Partij veeleer zelfvertrouwen en stabiliteit lijken te willen geven dan dat ze het aanzetten tot de bijna burgeroorlogachtige waanzin en terreur van de Culturele Revolutie (1966-1976)","De teksten daarin zijn trouwens niet van het verstandsverduisterende soort. Het <extra_id_0> jargoneske politieke ideologie, en nogal voorspelbare aforismen en parabels, <extra_id_1> volk onder de Communistische Partij veeleer zelfvertrouwen en stabiliteit lijken te willen geven dan dat ze het aanzetten tot de bijna burgeroorlogachtige waanzin en terreur <extra_id_2> Revolutie (1966-1976)","['bevat veel', 'die het Chinese', 'van de Culturele']",8,15.0,1
"Hoe noodzakelijk is Borssele-2.  Kernenergie maakt lui De komst van een tweede kernreactor is lang voorbereid, met de informele hulp van de vorige staatssecretaris van Milieu","Hoe noodzakelijk is Borssele-2. Kernenergie maakt lui De komst van een tweede kernreactor is lang voorbereid, met <extra_id_0> de vorige staatssecretaris van Milieu",['de informele hulp van'],4,15.0,1
"Geen wonder.  De drie ton die het Nederlandse gezin gemiddeld aan een woning besteedt, is pakweg zes maal het jaarsalaris en voor de meeste Nederlanders de grootste uitgave die ze ooit zullen doen","Geen wonder. De drie ton die het Nederlandse gezin gemiddeld aan een woning besteedt, is pakweg zes maal het jaarsalaris en voor <extra_id_0> Nederlanders de grootste uitgave die ze <extra_id_1>","['de meeste', 'ooit zullen doen']",5,15.0,1
"Dichters & Denkers Surrealisme Dat het recyclen van afgeschreven consumptiegoederen een der wezenskenmerken van het surrealisme is blijkt eens te meer uit de tentoonstelling (een rommelmarkt) over deze kunststroming in relatie tot design.  Een van de juwelen die Meret Oppenheim ontwierp voor Elsa Schiaparelli was een brede metalen armband, afgezet met beverbont","Dichters & Denkers Surrealisme Dat het recyclen van afgeschreven consumptiegoederen een der wezenskenmerken <extra_id_0> is blijkt eens te meer uit de tentoonstelling (een rommelmarkt) over deze <extra_id_1> tot design. Een van de juwelen die Meret Oppenheim ontwierp voor Elsa Schiaparelli was een <extra_id_2> armband, afgezet met beverbont","['van het surrealisme', 'kunststroming in relatie', 'brede metalen']",8,15.0,1
"Pop en politiek zijn een aantrekkelijke combinatie.  Net als sport en politiek, of kunst en politiek","Pop en politiek zijn een aantrekkelijke combinatie. Net als sport en politiek, of <extra_id_0> politiek",['kunst en'],2,15.0,1
"We noemden hem de pannenkoekenpost.  Of eigenlijk: pannekoekenpost, want het was de jaren zeventig, dus je schreef het zonder tussen-n","We noemden hem <extra_id_0> eigenlijk: pannekoekenpost, want het was de jaren zeventig, dus je schreef het zonder tussen-n",['de pannenkoekenpost. Of'],3,15.0,1
"Dichters & Denkers Christine Otten, De laatste dichters Iets rauws en eerlijks Atlas, 448 blz. ,  22,50 In haar vorige boek, de verhalenbundel Engel en andere muziekverhalen (2000), wijdde Christine Otten een van de verhalen aan het zalig soort onmacht dat haar bevangt als ze naar de liedjes van Nick Cave luistert","Dichters & Denkers Christine <extra_id_0> laatste dichters <extra_id_1> eerlijks Atlas, 448 blz. , 22,50 In haar vorige boek, de verhalenbundel Engel en andere muziekverhalen (2000), wijdde Christine Otten een van de <extra_id_2> zalig soort onmacht dat haar bevangt als ze naar de liedjes van Nick Cave luistert","['Otten, De', 'Iets rauws en', 'verhalen aan het']",8,15.0,1
"Dichters & Denkers Fik Meijer Vreemdelingen in de Oudheid In Vreemd volk beschrijft Fik Meijer de vreemdelingenproblematiek van de klassieke Oudheid.  Hij ziet verschijnselen die z op de hedendaagse werkelijkheid gelegd kunnen worden, maar constateert ook dat de ouderen voor ons onbegrijpelijke ideen hadden","Dichters & Denkers Fik Meijer Vreemdelingen <extra_id_0> Vreemd volk beschrijft Fik Meijer de vreemdelingenproblematiek <extra_id_1> Oudheid. Hij ziet verschijnselen die z op de hedendaagse werkelijkheid gelegd kunnen worden, maar constateert ook dat de ouderen voor ons onbegrijpelijke ideen hadden","['in de Oudheid In', 'van de klassieke']",7,15.0,1
"Ruw gebonk, krijsend lachen, dan stilte, en de volgende dag groeten ze me glimlachend.  Wat speelt zich allemaal in de hoofden bij de mensen thuis en op straat af","Ruw gebonk, krijsend lachen, dan stilte, en de volgende dag groeten ze me glimlachend. Wat speelt zich allemaal in <extra_id_0> mensen thuis en op straat af",['de hoofden bij de'],4,15.0,1
"Toneelschrijvers zijn er steeds als de kippen bij - de Bende van Venlo, Srebrenica en Emily denderden al over de planken.  Maar waar blijven de filmmakers","Toneelschrijvers zijn er steeds als de kippen <extra_id_0> van Venlo, Srebrenica en Emily denderden al over de planken. Maar waar blijven de filmmakers",['bij - de Bende'],4,15.0,1
Lillo Mastino (1952-2018) De op 17 maart overleden Lillo was de jongste van de familie van visrestaurant Mastino op het strand bij Rome.  Waarom openen jullie geen eethuisje,Lillo Mastino (1952-2018) De op 17 maart overleden Lillo was de jongste <extra_id_0> visrestaurant Mastino op het strand bij Rome. Waarom openen jullie geen eethuisje,['van de familie van'],4,15.0,1
Wat spreek jij goed Nederlands Nnenna Onwuka beeld Gorilla Welke struggle.  Het is duidelijk dat ik iets verkeerds heb gezegd,Wat spreek jij goed Nederlands Nnenna Onwuka beeld Gorilla <extra_id_0> is duidelijk dat ik iets verkeerds heb gezegd,['Welke struggle. Het'],3,15.0,1
"Bidden voor het Lagerhuis Londen  Daar stond hij dan, in onze All Saints Church, een van de bekendste gezichten van het Thatcher-tijdperk: Jonathan Aitken.  De achterneef van persbaron Beaverbrook die de best denkbare opleiding had genoten (Eton College, gevolgd door Christ Church, Oxford), als oorlogscorrespondent in Vietnam was en als bewindsman op Defensie genoemd werd als toekomstig premier","Bidden voor het <extra_id_0> stond hij dan, in onze All Saints Church, een van de bekendste gezichten van het Thatcher-tijdperk: Jonathan Aitken. De achterneef van persbaron Beaverbrook die de best denkbare opleiding had genoten (Eton College, gevolgd door <extra_id_1> als oorlogscorrespondent in Vietnam was en <extra_id_2> Defensie genoemd werd als toekomstig premier","['Lagerhuis Londen Daar', 'Christ Church, Oxford),', 'als bewindsman op']",9,15.0,1
De boer mag blijven omdat ze niets bereikt Minister van Milieu zijn is eigenlijk een heel overzichtelijke klus.  In 1989 is het eerste Nationale Milieubeleidsplan aangenomen en daarin zijn voor bijna alle milieukwesties doelen vastgesteld,De boer mag blijven omdat ze niets bereikt Minister van Milieu zijn is eigenlijk <extra_id_0> klus. In 1989 is het eerste Nationale Milieubeleidsplan <extra_id_1> daarin zijn voor bijna alle milieukwesties doelen vastgesteld,"['een heel overzichtelijke', 'aangenomen en']",5,15.0,1
EIGENLIJK HAD de kleine roodharige Schot dolgraag het Labour-voorzitterschap van Neil Kinnock willen overnemen.  Zijn gebrek aan classic good looks zouden hem die droom hebben ontnomen,EIGENLIJK HAD de kleine roodharige Schot dolgraag het Labour-voorzitterschap van Neil Kinnock willen overnemen. Zijn gebrek aan classic <extra_id_0> die droom hebben ontnomen,['good looks zouden hem'],4,15.0,1
Gezag heeft met macht te maken  zoveel weet ik nog wel.  En misschien komt daar wel mijn gerriteerdheid door,Gezag heeft met macht <extra_id_0> weet ik nog wel. En misschien komt daar wel mijn gerriteerdheid door,['te maken zoveel'],3,15.0,1
Het aantal banen speelt zoals altijd een belangrijke rol.  Iedereen is aan het rekenen maar de cijfers van de onderzoeksbureaus Buck Consultants en het Nederlands Economisch Instituut (NEI) worden het meest geciteerd,Het aantal banen speelt zoals altijd een belangrijke rol. Iedereen is aan het rekenen <extra_id_0> van de onderzoeksbureaus Buck Consultants en het Nederlands Economisch <extra_id_1> worden het meest geciteerd,"['maar de cijfers', 'Instituut (NEI)']",5,15.0,1
"In 1994 schreef professor Hans Daudt al heel terecht: er is minder reden dan ooit de VVD te onderschatten.  De club die door de journalistiek vaak als eeuwige oppositiepartij gezien wordt, zit sinds 1959 al 31 jaar in de regering",In 1994 schreef professor Hans Daudt al heel terecht: er is minder reden dan ooit de VVD te onderschatten. <extra_id_0> door de journalistiek vaak als eeuwige oppositiepartij gezien <extra_id_1> 1959 al 31 jaar in de regering,"['De club die', 'wordt, zit sinds']",6,15.0,1
"It wasnt America, stupid Londens zakencentrum Canary Wharf, Docklands, 12 september 2008  Peter Hilz /HH De Britse bankenexpert Tamim Bayoumi, werkzaam in Washington bij de mondiale instelling die zich tijdens de crisis ontpopte tot een van de keurigste critici van het mondiale financile stelsel en de eraan ten grondslag liggende ideologie, vertelt aan de telefoon dat hij zich die eerste post-Lehman G20 nog als de dag van gisteren kan herinneren.  Wat hem destijds vooral frappeerde was het verschil in perceptie over de oorzaken ervan aan beide kanten van de oceaan","<extra_id_0> America, stupid Londens zakencentrum Canary Wharf, Docklands, 12 september 2008 Peter Hilz /HH De Britse bankenexpert Tamim Bayoumi, werkzaam in Washington bij de mondiale instelling die zich tijdens de crisis ontpopte tot een van de keurigste critici van het mondiale financile stelsel en de eraan ten grondslag liggende ideologie, vertelt aan de telefoon dat hij zich die eerste post-Lehman G20 <extra_id_1> dag <extra_id_2> herinneren. Wat hem destijds vooral frappeerde was het verschil <extra_id_3> de oorzaken ervan aan <extra_id_4> de oceaan","['It wasnt', 'nog als de', 'van gisteren kan', 'in perceptie over', 'beide kanten van']",14,15.0,1
"Kunst & Cultuur Popmuziek: Smashing Pumpkins God, Krishna, en Billy zelf Een aantal weken geleden was het optreden van de Smashing Pumpkins op het Rock in Rio-festival in Portugal live te zien op internet.  Daar stond-ie, Billy Corgan, in de jaren negentig een van de iconen van de tegencultuur","Kunst & Cultuur Popmuziek: Smashing Pumpkins God, Krishna, en Billy zelf Een aantal weken geleden was het optreden van de <extra_id_0> het Rock in Rio-festival in Portugal live te zien op internet. Daar stond-ie, Billy Corgan, in de jaren negentig een <extra_id_1> de tegencultuur","['Smashing Pumpkins op', 'van de iconen van']",7,15.0,1
In het inlichtingenwerk bestaat een onvergeeflijke zonde: het bereiden van inlichtingen volgens het recept van de hoge politiek.  Er zijn overvloedige aanwijzingen dat dit gebeurd is ten aanzien van Irak,In het inlichtingenwerk bestaat een onvergeeflijke zonde: het bereiden van inlichtingen volgens het recept van de hoge politiek. Er zijn overvloedige aanwijzingen <extra_id_0> ten aanzien van Irak,['dat dit gebeurd is'],4,15.0,1
"Men juicht hosanna en het regent complimentjes.  De vitale driftmens Appel, de meester van de op volle kracht uit de tube geknepen kleurenexplosies, de man die de heuvels van Toscane bedwong, hij die het maakte in Amerika, de schilder van het grote formaat die als geen ander de menselijke figuur uit de materie op kon laten doemen, de eeuwige vernieuwer  het zijn maar enkele van de kwalificaties die oprijzen uit de zee van artikelen en catalogusteksten gewijd aan de zoon van een Amsterdamse herenkapper","Men juicht hosanna en het regent complimentjes. De vitale driftmens Appel, de meester van de op volle kracht uit de tube geknepen <extra_id_0> die de heuvels van Toscane bedwong, hij die het maakte in Amerika, de schilder van het grote formaat die als geen <extra_id_1> uit de materie op kon laten doemen, de eeuwige vernieuwer het zijn maar enkele van de kwalificaties die oprijzen uit de zee van artikelen en <extra_id_2> de <extra_id_3> Amsterdamse herenkapper","['kleurenexplosies, de man', 'ander de menselijke figuur', 'catalogusteksten gewijd aan', 'zoon van een']",13,15.0,1
"13 april 2014 Jaargang 138, Nr.  Lakenhal Tot 31 augustus toont Museum De Lakenhal in Leiden de tentoonstelling Gerrit Dou: The Leiden Collection from New York","13 april 2014 Jaargang 138, Nr. Lakenhal Tot 31 augustus toont Museum De Lakenhal in Leiden de tentoonstelling Gerrit Dou: The <extra_id_0> York",['Leiden Collection from New'],4,15.0,1
"Tien jaar na het begin van de financile crisis is dit nog altijd de hamvraag: als de kogel van rechts kwam, hoe kan links dan de grote politieke verliezer zijn geworden.  Neem de sociaaldemocratie: in Frankrijk weggevaagd, in Griekenland gedecimeerd, in Spanje gehalveerd, in Duitsland gemarginaliseerd, in Nederland op sterven na dood","Tien jaar na het begin van de financile crisis is dit nog altijd de hamvraag: als de kogel van rechts kwam, hoe kan links dan de grote politieke verliezer zijn geworden. Neem de sociaaldemocratie: in Frankrijk weggevaagd, in <extra_id_0> in Spanje gehalveerd, in Duitsland <extra_id_1> op <extra_id_2>","['Griekenland gedecimeerd,', 'gemarginaliseerd, in Nederland', 'sterven na dood']",8,15.0,1
"Op grote affiches prijkte zijn barbiepopbruine hoofd met het bloempotkapsel en de puntoortjes.  En wenkbrauw hoog opgetrokken, een diepe frons in zijn voorhoofd: Spocks meest karakteristieke gezichtsuitdrukking","<extra_id_0> zijn barbiepopbruine hoofd met het bloempotkapsel en de puntoortjes. En wenkbrauw hoog opgetrokken, een diepe frons in zijn voorhoofd: Spocks meest karakteristieke gezichtsuitdrukking",['Op grote affiches prijkte'],4,15.0,1
Europas alternatieven De uitdrukking alternativlos is in Duitsland tot gruwelijkste woord van 2010 gebombardeerd.  Angela Merkel gebruikt de term graag als het om de toekomst van de euro gaat,Europas alternatieven De uitdrukking alternativlos is in Duitsland tot gruwelijkste woord van 2010 gebombardeerd. Angela Merkel gebruikt <extra_id_0> het om de toekomst van de euro gaat,['de term graag als'],4,15.0,1
"Kunst & Cultuur Film: Redbad Nieuwe held in oude lappen Zijn hele ethos was afgestemd op een glorieuze dood, liefst op het slagveld met het zwaard in de hand  Splendid film Het pakje Gauloises is het symbool van het vrijgevochten denken op de Linkeroever in Parijs, in de jaren vijftig.  Sartre rookte ze, Camus had ze op de lip","Kunst & Cultuur Film: Redbad Nieuwe held in oude lappen Zijn hele ethos was afgestemd op een glorieuze dood, liefst op het slagveld met het zwaard in de <extra_id_0> Het pakje Gauloises is het symbool van <extra_id_1> op de Linkeroever in Parijs, <extra_id_2> vijftig. Sartre rookte ze, Camus had ze op de lip","['hand Splendid film', 'het vrijgevochten denken', 'in de jaren']",9,15.0,1
INTERVIEW MET HANS MAGNUS ENZENSBERGER OP 25 APRIL 1943 werd op het familiekerkhof in Steinhorst generaal Kurt von Hammerstein (1878-1943) begraven.  Zijn familieleden hadden ervoor gezorgd dat Hitlers krans zonder lint of hakenkruis werd neergelegd,INTERVIEW MET <extra_id_0> ENZENSBERGER OP 25 APRIL 1943 werd op het familiekerkhof in Steinhorst generaal Kurt von Hammerstein (1878-1943) begraven. Zijn familieleden hadden ervoor gezorgd dat Hitlers krans <extra_id_1> hakenkruis werd neergelegd,"['HANS MAGNUS', 'zonder lint of']",5,15.0,1
"Wanneer is de roman geboren.  Kort voor het jaar nul, antwoordde Allard Schrder in de lezingencyclus Over de geschiedenis van de roman, die twee jaar geleden door het Utrechtse Studium Generale werd georganiseerd","<extra_id_0> roman geboren. Kort voor het jaar nul, antwoordde Allard Schrder <extra_id_1> lezingencyclus Over de geschiedenis van de roman, die twee jaar geleden door het Utrechtse Studium Generale werd georganiseerd","['Wanneer is de', 'in de']",5,15.0,1
Begenadigd toneelmeester BIJ HET AFTREDEN VAN GERRIT ZALM Vreugdeloos maar efficint  zo karakteriseerde de Financial Times begin deze maand Gerrit Zalm.  Het artikel trachtte een rangorde aan te brengen onder de twaalf ministers van Financin van de eurozone,Begenadigd toneelmeester BIJ HET AFTREDEN VAN GERRIT ZALM Vreugdeloos maar efficint zo karakteriseerde de <extra_id_0> deze maand Gerrit Zalm. Het <extra_id_1> rangorde aan te brengen onder de twaalf ministers van Financin van de eurozone,"['Financial Times begin', 'artikel trachtte een']",6,15.0,1
Balkenende moet weten hoe je een kameel melkt Afgelopen zomer was de scne te zien in het programma Zomergasten.  Een Somalische opa zit in Somali met zijn in Nederland wonende kleinzoon in het zand,Balkenende moet weten hoe <extra_id_0> melkt Afgelopen zomer was de scne te <extra_id_1> het programma Zomergasten. Een Somalische opa zit in Somali met zijn in Nederland wonende kleinzoon in het zand,"['je een kameel', 'zien in']",5,15.0,1
Buiten Hans Kellers fameuze reeks Dode dichters (VPRO) is er zelden tv-aandacht voor pozie.  De dichtkunst is nu eenmaal een niche,Buiten Hans Kellers fameuze reeks Dode dichters (VPRO) is er zelden tv-aandacht <extra_id_0> dichtkunst is nu eenmaal een niche,['voor pozie. De'],3,15.0,1
Nog lang zullen we praten over de zonnige zomer van 2003.  Het begon met wat niemand voor mogelijk had gehouden: de vorming van de grote coalitie regering in Bagdad,Nog lang zullen we praten over de zonnige zomer van 2003. Het begon met wat niemand voor mogelijk had <extra_id_0> de grote coalitie regering in Bagdad,['gehouden: de vorming van'],4,15.0,1
"Twee documentaires over wereldverbeteraars, echte en valse.  Veel Nigeriaanse vrouwen belanden in de Europese prostitutie","Twee documentaires over wereldverbeteraars, echte en valse. <extra_id_0> vrouwen belanden in de Europese prostitutie",['Veel Nigeriaanse'],2,15.0,1
"Kunst & Cultuur Van Oldenborghs tussentijd Productiefoto uit Cinema Olanda, Wendelien van Oldenborgh, 2017.  Gecureerd door Lucy Cotter  Daria Scagliola / Wendelien van Oldenborgh / Wilfried Lentz Rotterdam n beeld, of misschien is het meer een scne, springt eruit in de filminstallatie Cinema Olanda (2017, 15 minuten) van Wendelien van Oldenborgh, te zien op de Binnale van Veneti","Kunst & Cultuur Van Oldenborghs tussentijd Productiefoto uit Cinema Olanda, Wendelien van Oldenborgh, 2017. Gecureerd door Lucy <extra_id_0> / Wendelien van Oldenborgh / Wilfried Lentz Rotterdam n beeld, of misschien is het meer een <extra_id_1> in de filminstallatie Cinema Olanda (2017, 15 minuten) van Wendelien van <extra_id_2> op de Binnale van Veneti","['Cotter Daria Scagliola', 'scne, springt eruit', 'Oldenborgh, te zien']",9,15.0,1
"Kunst & Cultuur Popmuziek: Jhann Jhannsson Jhann Jhannsson  Damien Vo In Mandy, de tweede film van Panos Cosmatos, speelt Nicolas Cage een rol die thuis hoort in de rij rollen van zijn leven: Wild at Heart, Leaving Las Vegas, Adaptation, Joe, Raising Arizona.  Een imposante lijst, die het verdient om niet te lijden onder de veel langere lijst ongelooflijke pulp waar hij zich meerdere keren per jaar op routine doorheen ploegt","Kunst & Cultuur Popmuziek: Jhann Jhannsson Jhann Jhannsson Damien Vo In Mandy, de tweede film van Panos Cosmatos, speelt Nicolas Cage een rol die thuis hoort <extra_id_0> rollen van zijn leven: Wild at Heart, Leaving Las Vegas, Adaptation, Joe, Raising Arizona. Een imposante lijst, die het verdient om niet te lijden onder de veel langere <extra_id_1> pulp waar <extra_id_2> keren per <extra_id_3> doorheen ploegt","['in de rij', 'lijst ongelooflijke', 'hij zich meerdere', 'jaar op routine']",11,15.0,1
