Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden op hun vragen moeten krijgen. Maar de zoekmachine blijkt soms verbijsterende blunders te maken.","Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden op hun vragen moeten krijgen. Maar de zoekmachine blijkt soms <extra_id_0>",['verbijsterende blunders te maken.'],4,15.0,1
"De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, onder meer via apps op smartphones. De Autoriteit Persoonsgegevens maakt zich zorgen.","De volgverkeerslichten kunnen persoonlijke <extra_id_0> verzamelen, onder meer via apps op smartphones. De Autoriteit Persoonsgegevens maakt zich zorgen.",['gegevens van mensen'],3,15.0,1
De rectores magnifici van vijftien Nederlandse universiteiten schrijven de banden met Isralische universiteiten niet te willen verbreken.,De rectores magnifici van vijftien <extra_id_0> de banden met Isralische universiteiten niet te willen verbreken.,['Nederlandse universiteiten schrijven'],3,15.0,1
"Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote vraagtekens op allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar op <extra_id_0> van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn <extra_id_1> allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.","['het Hoofdlijnenakkoord', 'grote vraagtekens op']",5,15.0,1
Duitsland Voor de vierde keer dit jaar bezocht de Duitse kanselier Olaf Scholz een overstromingsgebied. De verwoestende overstromingen in Beieren en Baden-Wrttemberg roepen bij sommigen de vraag op of Duitsland te passief reageert op dergelijke rampen.,Duitsland Voor de vierde keer dit jaar bezocht de Duitse kanselier <extra_id_0> overstromingsgebied. De verwoestende overstromingen in Beieren en Baden-Wrttemberg roepen bij sommigen de vraag op of Duitsland te passief <extra_id_1> dergelijke rampen.,"['Olaf Scholz een', 'reageert op']",5,15.0,1
Ionica Smeets beantwoordt lezersvragen met wiskunde. Deze keer: valt te voorspellen hoe lang je nog leeft als je zes jaar geleden de diagnose uitgezaaide prostaatkanker hebt gekregen?,Ionica Smeets beantwoordt lezersvragen met wiskunde. Deze keer: valt te voorspellen hoe lang je nog leeft <extra_id_0> geleden de diagnose uitgezaaide prostaatkanker hebt gekregen?,['als je zes jaar'],4,15.0,1
Nergens in Nederland komt zoveel huiselijk geweld voor als in Rotterdam. Wie zijn de verdachten? Deze site keek mee in de rechtbank en sprak een rechter die al honderden gewelddadige mannen in de ogen keek.,Nergens in Nederland komt zoveel huiselijk geweld voor <extra_id_0> Rotterdam. Wie zijn de verdachten? Deze site keek mee in de rechtbank en sprak een rechter <extra_id_1> gewelddadige mannen in de ogen keek.,"['als in', 'die al honderden']",5,15.0,1
"Stoelen, banken, pallets, fietsen  de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.","Stoelen, banken, <extra_id_0> die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.","['pallets, fietsen de barricades']",4,15.0,1
"Restaurantketen La Place koppelt zich los van Jumbo, maar de supermarkt blijft vooralsnog wel verbonden als aandeelhouder.","Restaurantketen La Place koppelt zich los van Jumbo, maar de supermarkt blijft <extra_id_0> als aandeelhouder.",['vooralsnog wel verbonden'],3,15.0,1
Anne-Marije Buckens heeft ruim tien jaar een bedrijf waarmee ze 50-plussers aan werk helpt. Deze week over generatiemanagement: een goede samenwerking tussen verschillende generaties op de werkvloer,Anne-Marije Buckens heeft ruim tien jaar een bedrijf waarmee ze 50-plussers aan werk helpt. Deze week over generatiemanagement: <extra_id_0> verschillende generaties op de werkvloer,['een goede samenwerking tussen'],4,15.0,1
"De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen in Duitsland als gevolg van een zwakkere vraag naar zijn wasmachines, vaatwassers, stofzuigers, koelkasten, drogers en andere huishoudelijke apparatuur. Ook wijst het bedrijf op hogere kosten voor materialen, energie en lonen.","De Duitse witgoedproducent Miele is van <extra_id_0> banen <extra_id_1> Duitsland als gevolg van een zwakkere vraag naar zijn wasmachines, vaatwassers, stofzuigers, koelkasten, drogers en andere huishoudelijke apparatuur. Ook wijst het bedrijf op hogere kosten voor materialen, energie en lonen.","['plan tot 1300', 'te schrappen in']",6,15.0,1
"Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de Giro dItalia van 2024. Dat is grotendeels zijn verdienste, maar de Sloveen trof ook tegenstanders die al in de tweede etappe het hoofd in de schoot legden.","Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de Giro dItalia van 2024. Dat is grotendeels zijn verdienste, maar de Sloveen trof ook tegenstanders <extra_id_0> de tweede etappe het <extra_id_1> legden.","['die al in', 'hoofd in de schoot']",7,15.0,1
"Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zon lieflijk huisje, maar er werd bittere armoede geleden.",Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zon lieflijk <extra_id_0> werd <extra_id_1>,"['huisje, maar er', 'bittere armoede geleden.']",6,15.0,1
"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand. Dit is mijn levenswerk.","Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam <extra_id_0> of stoot tot stand. Dit is mijn levenswerk.",['Rif010 niet zonder slag'],4,15.0,1
"Voor de gehandicapte Naomi (7) uit Rwanda leek het leven weinig in petto te hebben, maar het pakte anders uit.","Voor de gehandicapte Naomi (7) uit Rwanda leek het <extra_id_0> petto te hebben, maar het pakte anders uit.",['leven weinig in'],3,15.0,1
"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop. Volgens dermatologen is dat echt te veel voor onze huid.","Nederlanders douchen steeds meer, liefst twee keer per dag, met <extra_id_0> sop. Volgens dermatologen is dat echt te veel voor onze huid.",['warm water en veel'],4,15.0,1
Twee politici van de radicaal-rechtse Duitse partij Alternative fr Deutschland (AfD) zijn zaterdagavond mishandeld. Volgens de partij werden zij aangevallen met een honkbalknuppel. De politie zegt een stok te hebben gevonden op de plaats van het incident.,Twee politici van de radicaal-rechtse Duitse partij Alternative fr Deutschland (AfD) zijn zaterdagavond mishandeld. Volgens de partij werden zij aangevallen met een honkbalknuppel. De politie zegt een stok <extra_id_0> op de <extra_id_1> incident.,"['te hebben gevonden', 'plaats van het']",6,15.0,1
"Supermarkteigenaar Edward Koornneef gaat niet alleen in Naaldwijk, maar ook in Monster de verscherpte tabakswet omzeilen. Supermarkten mogen vanaf 1 juli geen tabakswaren meer verkopen, maar Koornneef gaat dat tch doen. De Gezondheidsfondsen voor Rookvrij, waar onder meer KWF Kankerbestrijding onder valt, noemen het stuitend.","Supermarkteigenaar Edward Koornneef gaat niet alleen in Naaldwijk, maar ook in <extra_id_0> omzeilen. Supermarkten <extra_id_1> juli geen tabakswaren meer verkopen, maar Koornneef gaat dat tch doen. De Gezondheidsfondsen voor Rookvrij, waar onder meer KWF Kankerbestrijding onder valt, noemen het stuitend.","['Monster de verscherpte tabakswet', 'mogen vanaf 1']",7,15.0,1
Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen als Isral instemt met voorstel van de VS.,Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen <extra_id_0> voorstel van de VS.,['als Isral instemt met'],4,15.0,1
Ilya Sutskever vertrekt bij OpenAI. De mede-oprichter was lange tijd het geweten van het AI-bedrijf. Vorig jaar stond hij lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle opwinding over de nieuwe superchatbot van OpenAI.,Ilya Sutskever vertrekt bij OpenAI. De mede-oprichter was lange tijd het geweten <extra_id_0> AI-bedrijf. Vorig jaar stond hij lijnrecht tegenover topman Sam <extra_id_1> overschaduwt alle opwinding over de nieuwe superchatbot van OpenAI.,"['van het', 'Altman. Sutskevers afscheid']",5,15.0,1
"De 37-jarige pleegvader en -moeder uit Vlaardingen blijven nog zeker twee weken vastzitten. Dit besloot de rechtbank Rotterdam woensdag, na hun arrestatie eerder deze week. Zij worden onder meer verdacht van een poging tot doodslag en zware mishandeling van hun 10-jarige pleegdochter.","De 37-jarige pleegvader en -moeder uit Vlaardingen blijven nog zeker twee weken <extra_id_0> de rechtbank Rotterdam woensdag, na hun arrestatie eerder deze week. Zij worden onder meer verdacht van een poging tot doodslag en zware mishandeling <extra_id_1> pleegdochter.","['vastzitten. Dit besloot', 'van hun 10-jarige']",6,15.0,1
"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen <extra_id_0> voor kiezen, blijkt uit onderzoek van Rabobank.",['die daar bewust'],3,15.0,1
"India zucht onder de extreme hitte. Maar klimaatverandering was nauwelijks een thema bij de verkiezingen, waarvan dinsdag de uitslag wordt verwacht.","India zucht onder de extreme hitte. Maar klimaatverandering was <extra_id_0> bij de verkiezingen, waarvan dinsdag de uitslag wordt verwacht.",['nauwelijks een thema'],3,15.0,1
"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper <extra_id_0> minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","['wordt, heeft het']",3,15.0,1
De komende weken worden in de EU de banen verdeeld en de lijnen uitgezet. Maar in Nederland eist de formatie alle politieke aandacht op. Coalitiepartijen zouden zelfs nog niet eens gesproken hebben over de nieuwe Nederlandse Eurocommissaris.,<extra_id_0> worden in de EU de banen <extra_id_1> lijnen uitgezet. Maar in Nederland eist de formatie alle politieke aandacht op. Coalitiepartijen zouden zelfs nog niet eens gesproken hebben over de nieuwe Nederlandse Eurocommissaris.,"['De komende weken', 'verdeeld en de']",6,15.0,1
Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het heel mooi om uithangbord te zijn.,Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het <extra_id_0> te worden. Ze deelt die ambitie met de KNVB en vindt het heel mooi om <extra_id_1>,"['betaald mannenvoetbal', 'uithangbord te zijn.']",5,15.0,1
",,Laat ik niet nu instorten, pepte Faiza Oulahsen zichzelf op, na weken in een kille cel met ratten te hebben doorgebracht. ,,Dat kan altijd nog, als ik straks vijftien jaar moet zitten. De spannende BBC-documentaire On Thin Ice - Putin versus Greenpeace brengt heftige herinneringen boven bij de klimaatactivist.",",,Laat ik niet nu instorten, pepte Faiza Oulahsen zichzelf op, na weken in een kille cel met ratten te hebben <extra_id_0> altijd nog, als ik straks vijftien jaar moet <extra_id_1> On Thin Ice - Putin versus Greenpeace brengt heftige herinneringen boven bij de klimaatactivist.","['doorgebracht. ,,Dat kan', 'zitten. De spannende BBC-documentaire']",7,15.0,1
Het slavernijverleden krijgt steeds meer aandacht. Bereikt die alle Nederlanders? Een rondleiding in het Zeeuws Museum in Middelburg.,Het slavernijverleden krijgt <extra_id_0> Bereikt die alle Nederlanders? Een rondleiding in het Zeeuws Museum in Middelburg.,['steeds meer aandacht.'],3,15.0,1
"Beau zoekt de gijzelnemer in de koffietent Ik probeer mijzelf te leren om niet te oordelen, maar dat is een lang en moeizaam proces. Beau van Erven Dorens schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven.","Beau zoekt de gijzelnemer in de koffietent Ik probeer mijzelf te leren om niet te oordelen, maar dat is een lang en moeizaam proces. Beau van Erven <extra_id_0> weekendmagazine Mezza <extra_id_1> persoonlijk leven.","['Dorens schrijft in', 'wekelijks over zijn']",6,15.0,1
"De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen in Duitsland als gevolg van een zwakkere vraag naar zijn wasmachines, vaatwassers, stofzuigers, koelkasten, drogers en andere huishoudelijke apparatuur.","De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen in Duitsland als <extra_id_0> zwakkere vraag naar zijn wasmachines, <extra_id_1> koelkasten, drogers en andere huishoudelijke apparatuur.","['gevolg van een', 'vaatwassers, stofzuigers,']",5,15.0,1
"Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat de uitgekeerde bedragen bekend werden  gemiddeld ruim 120 duizend euro per gedupeerde. Vrijdag moet blijken hoe het verdergaat.","Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat <extra_id_0> werden gemiddeld ruim 120 duizend euro per gedupeerde. Vrijdag moet blijken hoe het verdergaat.",['de uitgekeerde bedragen bekend'],4,15.0,1
"De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen. Het is ook hoog tijd dat er een einde komt aan deze moderne slavernij, zoals GroenLinks/PvdA-raadslid Bianca Verschoor stelde.","De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen. Het is ook <extra_id_0> er <extra_id_1> komt aan deze moderne slavernij, zoals GroenLinks/PvdA-raadslid Bianca Verschoor stelde.","['hoog tijd dat', 'een einde']",5,15.0,1
Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? <extra_id_0> inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,['Synthetische cellen maken dat'],4,15.0,1
Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun <extra_id_0> omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale <extra_id_1> park worden door de verslaafden geweerd bij het toilet.,"['eigen drugshol ingericht. Ze', 'bezoekers van het']",7,15.0,1
"Voor het eerst in de geschiedenis is er tijdens het aardbeienfeest geen koningin, maar een koning. Hein Gommers (22) is de trotse koning tijdens de veertigste editie van het aardbeienfeest in Zundert.","Voor het eerst in de geschiedenis is er tijdens het aardbeienfeest geen koningin, maar een koning. Hein Gommers (22) is de trotse koning tijdens de veertigste <extra_id_0> het <extra_id_1>","['editie van', 'aardbeienfeest in Zundert.']",5,15.0,1
