Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van <extra_id_0> zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar <extra_id_1> lijden.,"['de internationale hulp', 'meer laten']",5,15.0,1
"Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails namens de vader, waarin de moord werd bekend.",Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails <extra_id_0> de moord werd bekend.,"['namens de vader, waarin']",4,15.0,1
"Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, geldt dat niet voor het onderliggende schandaal: een buitenechtelijke affaire.","Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, geldt dat <extra_id_0> onderliggende schandaal: een buitenechtelijke affaire.",['niet voor het'],3,15.0,1
"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland <extra_id_0> land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange <extra_id_1>","['is een prachtig', 'zin volgt.']",5,15.0,1
Tijdens de eerste twee dagen van festival Best Kept Secret was het de New Yorkse St.,Tijdens de eerste <extra_id_0> van festival Best Kept Secret was het de New Yorkse St.,['twee dagen'],2,15.0,1
Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen als Isral instemt met voorstel van de VS.,Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van <extra_id_0> met opstappen als Isral instemt met voorstel van de VS.,['de Isralische regering dreigen'],4,15.0,1
Een beetje geluk in het casino en een loterij kan iedereen overkomen natuurlijk. Maar Cayetano Canto lijkt zijn hand te hebben overspeeld. In achttien maanden won hij 260 keer in het casino en vijf keer de lokale loterij. Genoeg reden voor de Argentijnse politie om de oud-burgemeester mogelijk te vervolgen.,Een beetje geluk in het casino en <extra_id_0> kan iedereen overkomen natuurlijk. Maar Cayetano Canto lijkt zijn hand te hebben overspeeld. In achttien maanden won hij 260 keer in het casino en vijf keer de lokale loterij. <extra_id_1> de Argentijnse politie <extra_id_2> mogelijk te vervolgen.,"['een loterij', 'Genoeg reden voor', 'om de oud-burgemeester']",8,15.0,1
Het Belgische cordon sanitaire staat al meer dan dertig jaar als een huis. Is dat bij de komende verkiezingen  de extreem-rechtse partij Vlaams Belang is grootste in de peilingen  nog wel vol te houden?,Het Belgische <extra_id_0> staat al meer dan dertig jaar als een huis. Is dat bij de komende verkiezingen de extreem-rechtse partij Vlaams Belang is grootste in <extra_id_1> wel vol te houden?,"['cordon sanitaire', 'de peilingen nog']",5,15.0,1
"Fans van het Nederlands Elftal hopen vurig dat Nederland Europees kampioen voetbal wordt, maar vergeleken met fans in andere landen geven we er liever niet al te veel geld aan uit.","Fans van het Nederlands Elftal hopen vurig dat Nederland Europees kampioen voetbal wordt, maar vergeleken met fans in andere landen <extra_id_0> liever niet <extra_id_1> veel geld aan uit.","['geven we er', 'al te']",5,15.0,1
Televisieregisseur Rudolf Spoor is overleden. Voor de NOS regisseerde Spoor decennialang grote evenementen.,Televisieregisseur Rudolf Spoor is overleden. Voor de NOS regisseerde Spoor decennialang <extra_id_0>,['grote evenementen.'],2,15.0,1
"De Nederlandsche Bank (DNB) hoeft geen vergoeding te betalen aan een man die beweert dat zijn bankbiljetten, met een totaalwaarde van 6.500 euro, in de oven beschadigd zijn geraakt.","De Nederlandsche Bank (DNB) hoeft geen vergoeding te betalen aan een man die beweert dat zijn <extra_id_0> van 6.500 euro, in de oven beschadigd zijn geraakt.","['bankbiljetten, met een totaalwaarde']",4,15.0,1
"De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van kunstmatige intelligentie (AI).","De Amerikaanse <extra_id_0> mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van kunstmatige intelligentie (AI).",['regering start een aantal'],4,15.0,1
Voor het eerst is een voormalig Amerikaans president strafrechtelijk veroordeeld. Beide zijden in de gepolariseerde VS zien electorale kansen na het vonnis.,Voor het eerst is een voormalig Amerikaans president strafrechtelijk veroordeeld. Beide zijden in de <extra_id_0> electorale kansen na het vonnis.,['gepolariseerde VS zien'],3,15.0,1
"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven. Geen wonder dat het in de kunsten wemelt van het wasgoed. Bij Brueghel ligt het slaafs op de bleek, bij Breitner frummelt het aan de wind.","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven. Geen wonder dat het <extra_id_0> wemelt van het <extra_id_1> ligt het slaafs op de <extra_id_2> frummelt het <extra_id_3>","['in de kunsten', 'wasgoed. Bij Brueghel', 'bleek, bij Breitner', 'aan de wind.']",12,15.0,1
"Tuinders in Vierpolders eisen een investering van twee ton terug van de gemeente Voorne aan Zee, omdat hun aanvankelijk toegestane stookfabriek later toch niet mocht worden gebouwd. En eigenlijk willen ze nog heel veel meer geld zien.","<extra_id_0> eisen een investering van twee ton terug van de gemeente Voorne aan Zee, omdat hun aanvankelijk toegestane stookfabriek later toch niet mocht worden gebouwd. En eigenlijk willen ze nog heel <extra_id_1> zien.","['Tuinders in Vierpolders', 'veel meer geld']",6,15.0,1
"Een kathedraal, vergelijkbaar met de befaamde Hagia Sophia in Istanboel, moet verrijzen op de Zuidas. Een kerk die Amsterdam tot een van de belangrijkste bedevaartsoorden ter wereld maakt.","Een kathedraal, vergelijkbaar met de befaamde Hagia Sophia in Istanboel, moet verrijzen op de Zuidas. Een <extra_id_0> een van de belangrijkste bedevaartsoorden ter wereld maakt.",['kerk die Amsterdam tot'],4,15.0,1
"Er staat geen maat op chipmaker Nvidia. Dankzij de grote vraag naar AI-chips blijft de koers maar stijgen, waarmee het bedrijf nu meer dan 3 biljoen dollar waard is en alleen nog Microsoft voor zich heeft.","Er <extra_id_0> maat op chipmaker Nvidia. Dankzij de grote vraag naar AI-chips blijft de koers maar stijgen, waarmee het bedrijf nu meer dan 3 biljoen dollar waard is en alleen nog Microsoft <extra_id_1>","['staat geen', 'voor zich heeft.']",5,15.0,1
"De Poolse titelverdediger Iga Swiatek wint voor de derde keer op een rij Roland Garros. Voor de 23-jarige Swiatek, vooraf de grote favoriete voor de eindzege, is het haar vijfde grandslamtitel.","De Poolse titelverdediger Iga <extra_id_0> voor de derde keer op een rij Roland Garros. Voor de 23-jarige Swiatek, vooraf <extra_id_1> voor de eindzege, is het haar vijfde grandslamtitel.","['Swiatek wint', 'de grote favoriete']",5,15.0,1
Er komt een nieuwe verplichte verzekering tegen arbeidsongeschiktheid voor zelfstandigen. De verzekering gaat 195 euro per maand aan premie kosten. De uitkering is maximaal gelijk aan het minimumloon.,Er komt een nieuwe verplichte verzekering tegen <extra_id_0> verzekering gaat 195 euro per maand aan premie kosten. De uitkering is maximaal gelijk aan het minimumloon.,['arbeidsongeschiktheid voor zelfstandigen. De'],4,15.0,1
"Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de oren. Maar wat betekent inflatie precies en hoeveel is een modaal inkomen?","Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de <extra_id_0> inflatie precies en hoeveel is een modaal inkomen?",['oren. Maar wat betekent'],4,15.0,1
"Premier Sunak ziet graag de dienstplicht terug, ziet Annemarie Kas. Critici noemen het jarenvijftignostalgie.","Premier Sunak ziet <extra_id_0> dienstplicht terug, ziet Annemarie Kas. Critici noemen het jarenvijftignostalgie.",['graag de'],2,15.0,1
"Dick Schoof (67) moet leiding geven aan het kabinet dat het strengste asielbeleid ooit belooft. Als voormalig baas van de IND, in een tijd die opvallende parallellen vertoont met nu, weet de beoogde premier als geen ander hoe weerbarstig dat dossier is.","Dick Schoof (67) moet leiding geven aan het kabinet dat het strengste asielbeleid ooit belooft. Als voormalig baas van de IND, in een tijd die opvallende parallellen vertoont met <extra_id_0> beoogde premier als geen ander hoe weerbarstig <extra_id_1>","['nu, weet de', 'dat dossier is.']",6,15.0,1
"Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de oren. Maar wat betekent inflatie precies en hoeveel is een modaal inkomen?","Indexering, koopkracht, recessie... De termen vliegen <extra_id_0> om de oren. Maar wat betekent inflatie precies en hoeveel is een modaal inkomen?",['je de laatste weken'],4,15.0,1
"NRC bespreekt deze weken de eindexamens met deskundigen. Voormalige voetbaltrainer Foppe de Haan, een geboren Fries, boog zich over het havo-examen Fries.","NRC bespreekt deze weken <extra_id_0> deskundigen. Voormalige voetbaltrainer Foppe de Haan, een geboren Fries, boog zich over het havo-examen Fries.",['de eindexamens met'],3,15.0,1
"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een <extra_id_0> plekken van het land zijn, en ik kijk door de lens van de camera <extra_id_1> die allerlei lenzen tevoorschijn kan toveren.","['van de drukste', 'van een professional,']",6,15.0,1
"Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat de uitgekeerde bedragen bekend werden  gemiddeld ruim 120 duizend euro per gedupeerde. Vrijdag moet blijken hoe het verdergaat.","Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat de uitgekeerde bedragen bekend werden gemiddeld ruim 120 duizend euro per <extra_id_0> hoe het verdergaat.",['gedupeerde. Vrijdag moet blijken'],4,15.0,1
"Armoedebestrijding loopt vaak stuk op verkeerde aannames van mensen met geld, zegt Tim S Jongers, zelf opgegroeid in armoede.","Armoedebestrijding loopt <extra_id_0> verkeerde aannames van mensen met geld, zegt Tim S Jongers, zelf opgegroeid in armoede.",['vaak stuk op'],3,15.0,1
"Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails namens de vader, waarin de moord werd bekend.","Na de dood van <extra_id_0> Najjar kregen De Telegraaf en Leeuwarder Courant mails namens de vader, waarin de moord werd bekend.",['de achttienjarige Ryan al'],4,15.0,1
"Eieren op de voorruit, afgebroken ruitenwissers, krassen in de lak. Wie vliegt vanaf Rotterdam en gratis parkeert in de wijken dichtbij moet maar afwachten of zijn auto heel blijft.","Eieren op de voorruit, afgebroken ruitenwissers, krassen <extra_id_0> vliegt vanaf Rotterdam en gratis parkeert in de wijken dichtbij moet maar afwachten of zijn auto heel blijft.",['in de lak. Wie'],4,15.0,1
"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media <extra_id_0> de helft van de getelde stemmen <extra_id_1> verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","['op basis van', 'van de regionale']",6,15.0,1
Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. <extra_id_0> van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 <extra_id_1>,"['Hij heeft openheid', 'en 2021.']",5,15.0,1
"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven <extra_id_0> niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer een bullshitbaan?",['betaalt de hypotheek'],3,15.0,1
