Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq34-0,xl,In Maastricht zijn drie studenten al zeven dagen in hongerstaking om het universiteitsbestuur te dwingen alle banden met Isral te verbreken. Hongerstaker Alex verloor al 6 kilo aan gewicht. We zagen geen andere oplossing.,In Maastricht zijn drie <extra_id_0> dagen in hongerstaking om het universiteitsbestuur te dwingen alle banden met <extra_id_1> Alex verloor al 6 kilo <extra_id_2> zagen geen andere oplossing.,In Maastricht zijn drie studenten al drie dagen in hongerstaking om het universiteitsbestuur te dwingen alle banden met de universiteit te verbreken. Alex verloor al 6 kilo en de studenten zagen geen andere oplossing.,"['studenten al zeven', 'Isral te verbreken. Hongerstaker', 'aan gewicht. We']","['studenten al drie', 'de universiteit te verbreken.', 'en de studenten']",10,30,1,"[0.2222222222222222, 0.71875, 0.8]",0.58,ad
seq35-0,xl,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval <extra_id_0> en rond Seoul en <extra_id_1> grensstreek werden zondagochtend <extra_id_2>,Noord-Korea is weer begonnen met het versturen van ballonnen met afval In en rond Seoul en de grensstreek werden zondagochtend ballonnen...,"['naar Zuid-Korea. In', 'in de', 'tientallen ballonnen gevonden.']","['In', 'de', 'ballonnen...']",8,30,1,"[0.8947368421052632, 0.6, 0.6666666666666666]",0.72,ad
seq36-0,xl,"In de steden duiken cokelabs op in appartementen, garageboxen of zelfs boven een kinderdagverblijf. Midden in de dichtbevolkte wijken, zoals in Rotterdam waar een flat explodeerde.","In de steden duiken cokelabs op in appartementen, garageboxen of <extra_id_0> een kinderdagverblijf. Midden in de dichtbevolkte wijken, <extra_id_1> waar <extra_id_2>","In de steden duiken cokelabs op in appartementen, garageboxen of zelfs in een kinderdagverblijf. Midden in de dichtbevolkte wijken, dus waar de...","['zelfs boven', 'zoals in Rotterdam', 'een flat explodeerde.']","['zelfs in', 'dus', 'de...']",8,30,1,"[0.36363636363636365, 0.9444444444444444, 0.8571428571428571]",0.72,ad
seq37-0,xl,Eerder deze maand kondigde French Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten.,Eerder deze maand kondigde French Gates aan dat <extra_id_0> Bill & Melinda <extra_id_1> ging verlaten.,Eerder deze maand kondigde French Gates aan dat hij de Bill & Melinda Gates Foundation ging verlaten.,"['ze de', 'Gates Foundation (BMGF)']","['hij de', 'Gates Foundation']",5,30,1,"[0.5, 0.30434782608695654]",0.4,ad
seq38-0,xl,"Stoelen, banken, pallets, fietsen  de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.","Stoelen, banken, pallets, fietsen de barricades die zijn opgeworpen door de demonstranten die <extra_id_0> in de Amsterdamse <extra_id_1> blijken weinig partij <extra_id_2>","Stoelen, banken, pallets, fietsen de barricades die zijn opgeworpen door de demonstranten die zich in de Amsterdamse grachten blijken weinig partij te...","['het universiteitsgebouw', 'binnenstad hebben bezet,', 'voor de ME.']","['zich', 'grachten', 'te...']",8,30,1,"[0.9565217391304348, 0.8333333333333334, 0.8181818181818182]",0.87,ad
seq39-0,xl,"Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zon lieflijk huisje, maar er werd bittere armoede geleden.",Wonen in een comfortabel verwarmd huis <extra_id_0> een pannendak: dat was voor <extra_id_1> de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zon lieflijk <extra_id_2> werd <extra_id_3>,"Wonen in een comfortabel verwarmd huis met een pannendak: dat was voor veel van de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zon lieflijk huis, maar het werd","['van steen met', 'het gros van', 'huisje', 'maar er', 'bittere armoede geleden.']","['met', 'veel van', 'huis, maar het', '']",12,30,1,"[0.7692307692307693, 0.5833333333333334, 0.6428571428571429, 1.0]",0.75,ad
seq40-0,xl,"Griekenland stuurt asielzoekers die al aan land zijn terug de zee op en laat hen achter in rubberbootjes, hebben ngos en journalisten gedocumenteerd.",Griekenland stuurt asielzoekers die al aan land zijn <extra_id_0> en laat hen achter <extra_id_1> ngos en journalisten gedocumenteerd.,Griekenland stuurt asielzoekers die al aan land zijn naar Duitsland en laat hen achter Dat hebben ngos en journalisten gedocumenteerd.,"['terug de zee op', 'in rubberbootjes', 'hebben']","['naar Duitsland', 'Dat hebben']",7,30,1,"[0.9333333333333333, 0.8125]",0.87,ad
seq41-0,xl,De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam.,<extra_id_0> de Willem IV Rally was <extra_id_1> Dat meldt Arne Verwoert van de organisatie. Dit <extra_id_2> ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam.,De opbrengst van de Willem IV Rally was zeer mooi. Dat meldt Arne Verwoert van de organisatie. Dit jaar werd ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam.,"['De elfde editie van', 'een groot succes.', 'jaar is er']","['De opbrengst van', 'zeer mooi.', 'jaar werd']",10,30,1,"[0.5263157894736842, 0.7058823529411765, 0.4]",0.54,ad
seq42-0,xl,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt <extra_id_0> drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft <extra_id_1> drugs <extra_id_2> gebruiken.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en als drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft de wettelijke regels om drugs te gebruiken.,"['en daar hun eigen', 'het verbod om', 'op straat te']","['en als', 'de wettelijke regels om', 'te']",10,30,1,"[0.7647058823529411, 0.6956521739130435, 0.8333333333333334]",0.76,ad
seq43-0,xl,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische <extra_id_0> inzichtelijk. <extra_id_1> zelf bouwt ga <extra_id_2> hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische modellen maken dat inzichtelijk. Hoe je het leven zelf bouwt ga inzicht in hoe het werkt.,"['cellen maken dat', 'Als je zoiets', 'je begrijpen']","['modellen maken dat', 'Hoe je het leven', 'inzicht in']",8,30,1,"[0.16666666666666666, 0.6875, 0.9166666666666666]",0.59,ad
seq44-0,xl,De herdenking van de landing van de geallieerden in Normandi roept vragen op over waar het Westen anno 2024 staat.,De herdenking van <extra_id_0> de geallieerden in Normandi roept vragen op over waar het Westen <extra_id_1>,De herdenking van de landing van de geallieerden in Normandi roept vragen op over waar het Westen,"['de landing van', 'anno 2024 staat.']","['de landing van', '']",6,30,1,"[0.0, 1.0]",0.5,ad
seq45-0,xl,Politiek verslaggever Hans van Soest schrijft wekelijks over Haagse zaken die ons allemaal aangaan. In deze aflevering: Nog altijd is er geen regeling voor zware beroepen.,Politiek verslaggever Hans van <extra_id_0> over <extra_id_1> die ons allemaal aangaan. In deze aflevering: Nog altijd is er geen regeling <extra_id_2>,Politiek verslaggever Hans van der Wal over onderwerpen die ons allemaal aangaan. In deze aflevering: Nog altijd is er geen regeling,"['Soest schrijft wekelijks', 'Haagse zaken', 'voor zware beroepen.']","['der Wal', 'onderwerpen', '']",8,30,1,"[0.8333333333333334, 0.8333333333333334, 1.0]",0.89,ad
seq46-0,xl,Na eerdere problemen rond de vergunning mag de bouw van een boorplatform in de Noordzee worden hervat. Milieuorganisaties hadden een rechtszaak aangespannen om de bouw tegen te houden.,Na eerdere problemen rond de vergunning mag <extra_id_0> van een boorplatform in de Noordzee worden hervat. <extra_id_1> rechtszaak aangespannen <extra_id_2> tegen te houden.,Na eerdere problemen rond de vergunning mag nu de bouw van een boorplatform in de Noordzee worden hervat. De minister heeft een rechtszaak aangespannen om dat tegen te houden.,"['de bouw', 'Milieuorganisaties hadden een', 'om de bouw']","['nu de bouw', 'De minister heeft een', 'om dat']",8,30,1,"[0.3, 0.5862068965517241, 0.6]",0.5,ad
seq47-0,xl,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van <extra_id_0> Uren samen spelen is verruild voor me-time op eigen <extra_id_1> schrijft in weekendmagazine Mezza wekelijks <extra_id_2> leven,Daan en het ongelijk van de ouders. Uren samen spelen is verruild voor me-time op eigen wijze. Daan schrijft in weekendmagazine Mezza wekelijks over zijn leven,"['de rommelmarktheks', 'kamers. Daan Rot', 'over zijn persoonlijk']","['de ouders.', 'wijze. Daan', 'over zijn']",8,30,1,"[0.6666666666666666, 0.625, 0.5714285714285714]",0.62,ad
seq48-0,xl,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de verkiezingsuitslag van de Europese verkiezingen. Die lag veilig opgeborgen in een kluis in het gemeentehuis waar in het weekend een tijdslot op zit.,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten <extra_id_0> van de Europese verkiezingen. Die lag <extra_id_1> kluis <extra_id_2> waar in het weekend een tijdslot op zit.,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de uitslag van de Europese verkiezingen. Die lag in een kluis waar in het weekend een tijdslot op zit.,"['op de verkiezingsuitslag', 'veilig opgeborgen in een', 'in het gemeentehuis']","['op de uitslag', 'in een', '']",10,30,1,"[0.4583333333333333, 0.75, 1.0]",0.74,ad
seq49-0,xl,Een beruchte hackersgroep stelt gevoelige informatie van in totaal 560 miljoen klanten van Ticketmaster te hebben gestolen. De groep eist omgerekend zon 460 duizend euro losgeld van het Amerikaanse kaartverkoopbedrijf.,Een beruchte <extra_id_0> informatie van in totaal 560 miljoen <extra_id_1> te hebben gestolen. De groep eist omgerekend zon 460 duizend euro <extra_id_2> Amerikaanse kaartverkoopbedrijf.,Een beruchte groep stelt informatie van in totaal 560 miljoen kaarthouders te hebben gestolen. De groep eist omgerekend zon 460 duizend euro van het Amerikaanse kaartverkoopbedrijf.,"['hackersgroep stelt gevoelige', 'klanten van Ticketmaster', 'losgeld van het']","['groep stelt', 'kaarthouders', 'van het']",9,30,1,"[0.6071428571428571, 0.7916666666666666, 0.5333333333333333]",0.64,ad
seq50-0,xl,"Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote vraagtekens op allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord <extra_id_0> NSC en BBB zijn vrijgegeven. Er <extra_id_1> op allerlei terreinen, <extra_id_2> defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord NSC en BBB zijn vrijgegeven. Er zijn afspraken gemaakt op allerlei terreinen, van defensie tot landbouw en sociale zekerheid.","['van PVV', 'VVD,', 'zijn grote vraagtekens', 'van het buitenlandbeleid en']","['', 'zijn afspraken gemaakt', 'van']",10,30,1,"[1.0, 1.0, 0.8636363636363636]",0.95,ad
seq51-0,xl,"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.",Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours <extra_id_0> RIVM <extra_id_1>,Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours meldt het RIVM,"['in Dordrecht', 'start het', 'een nieuw onderzoek.']","['meldt het', '']",7,30,1,"[0.8333333333333334, 1.0]",0.92,ad
seq52-0,xl,De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen.,De gemeente Voorne aan Zee wil dat er over de <extra_id_0> goede <extra_id_1>,De gemeente Voorne aan Zee wil dat er over de dijk goede,"['huisvesting van arbeidsmigranten', 'afspraken komen.']","['dijk', '']",5,30,1,"[0.9375, 1.0]",0.97,ad
seq53-0,xl,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een crash met een gesloten motor. De kruising was langere tijd afgesloten vanwege politieonderzoek.,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een <extra_id_0> gesloten motor. De <extra_id_1> tijd <extra_id_2> politieonderzoek.,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een ongeval met een gesloten motor. De drie personen zijn tijd meegenomen voor politieonderzoek.,"['crash met een', 'kruising was langere', 'afgesloten vanwege']","['ongeval met een', 'drie personen zijn', 'meegenomen voor']",8,30,1,"[0.4666666666666667, 0.85, 0.6666666666666666]",0.66,ad
seq54-0,xl,"Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.",Door middel van <extra_id_0> zich groter maken dan ze <extra_id_1> was bij het Westen wat uit de gratie <extra_id_2> de oorlog in Oekrane weer terug.,Door middel van propaganda wilde ze zich groter maken dan ze waren. Dat was bij het Westen wat uit de gratie maar kwam door de oorlog in Oekrane weer terug.,"['misleiding kunnen legers', 'zijn. Het concept', 'geraakt', 'maar is door']","['propaganda wilde ze', 'waren. Dat', 'maar kwam door']",10,30,1,"[0.8333333333333334, 0.8235294117647058, 0.8571428571428571]",0.84,ad
seq55-0,xl,"Eerder deze maand kondigde French Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten. Ze zei al dat ze actief wilde blijven als filantroop, maar dat ze later zou aankondigen op welke manier.","Eerder deze <extra_id_0> Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging <extra_id_1> zei al dat ze actief wilde blijven als filantroop, <extra_id_2> later zou <extra_id_3> manier.","Eerder deze week kondigde Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten. Ze zei al dat ze actief wilde blijven als filantroop, maar later zou dat op een andere manier.","['maand kondigde French', 'verlaten. Ze', 'maar dat ze', 'aankondigen op welke']","['week kondigde', 'verlaten. Ze', 'maar', 'dat op een andere']",11,30,1,"[0.5714285714285714, 0.0, 0.6363636363636364, 0.65]",0.46,ad
seq56-0,xl,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het <extra_id_0> Utrechts <extra_id_1> daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs <extra_id_2> gebruiken. Normale bezoekers van <extra_id_3> worden door de verslaafden geweerd <extra_id_4>,Een groep hardnekkige verslaafden heeft het Oude Utrechts Bezoekerscentrum bestormd en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs te gebruiken. Normale bezoekers van het centrum worden door de verslaafden geweerd,"['toiletgebouw in een', 'park gekaapt en', 'op straat te', 'het park', 'bij het toilet.']","['Oude', 'Bezoekerscentrum bestormd en', 'te', 'het centrum', '']",14,30,1,"[0.8947368421052632, 0.7857142857142857, 0.8333333333333334, 0.5454545454545454, 1.0]",0.81,ad
seq57-0,xl,"Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.","Door middel van misleiding <extra_id_0> maken dan ze zijn. Het concept <extra_id_1> Westen wat uit de gratie geraakt, maar is door de <extra_id_2> weer terug.","Door middel van misleiding mensen anders maken dan ze zijn. Het concept is in het Westen wat uit de gratie geraakt, maar is door de jaren heen weer terug.","['kunnen legers zich groter', 'was bij het', 'oorlog in Oekrane']","['mensen anders', 'is in het', 'jaren heen']",10,30,1,"[0.72, 0.36363636363636365, 0.7058823529411765]",0.6,ad
seq58-0,xl,"Een nieuwbouwwoning die in een ochtendje op zijn plek wordt gezet. Met vloerverwarming, badkamer en al. n voor een scherpe prijs.",Een nieuwbouwwoning die in een ochtendje op zijn plek wordt <extra_id_0> badkamer en <extra_id_1> een scherpe prijs.,Een nieuwbouwwoning die in een ochtendje op zijn plek wordt gezet. Een luxe badkamer en keuken voor een scherpe prijs.,"['gezet. Met vloerverwarming,', 'al. n voor']","['gezet. Een luxe', 'keuken voor']",6,30,1,"[0.5925925925925926, 0.45454545454545453]",0.52,ad
seq59-0,xl,"Dubbele seksuele moraal is achterhaald, laat vrouwen ook kinderen hebben bij verschillende mensen","Dubbele seksuele moraal is achterhaald, laat <extra_id_0> bij verschillende mensen","Dubbele seksuele moraal is achterhaald, laat staan verplicht. Seksuele fantasieën komen voor bij verschillende mensen",['vrouwen ook kinderen hebben'],['staan verplicht. Seksuele fantasieën komen voor'],4,30,1,[0.7872340425531915],0.79,ad
seq60-0,xl,"Bij het St. Antonius Ziekenhuis in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk incident in Eindhoven, zeven jaar geleden. Volgens experts schiet het toezicht in de bouwsector tekort: er is een vacum waar het op constructiecontroles aankomt.",Bij het <extra_id_0> in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk <extra_id_1> zeven jaar geleden. Volgens experts schiet het toezicht <extra_id_2> tekort: er <extra_id_3> vacum <extra_id_4> constructiecontroles aankomt.,Bij het station in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk ongeval zeven jaar geleden. Volgens experts schiet het toezicht op de parkeergarages tekort: er is geen vacum dat op constructiecontroles aankomt.,"['St. Antonius Ziekenhuis', 'incident in Eindhoven,', 'in de bouwsector', 'is een', 'waar het op']","['station', 'ongeval', 'op de parkeergarages', 'is geen', 'dat op']",14,30,1,"[0.8260869565217391, 0.8636363636363636, 0.7, 0.14285714285714285, 0.5454545454545454]",0.62,ad
seq61-0,xl,"Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n <extra_id_0> dijken en <extra_id_1> grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte <extra_id_2> taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n dijken en het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte waterschappen met aparte taken.","['het onderhoud van', 'gemalen in het', 'organisaties voor beide']","['', 'het', 'waterschappen met aparte']",9,30,1,"[1.0, 0.7857142857142857, 0.8333333333333334]",0.87,ad
seq62-0,xl,Op de laatste dag van de competitie heeft het door problemen geteisterde Vitesse goed nieuws te melden. Supporters hebben bijna 2 miljoen euro ingezameld met een crowdfundingsactie.,Op de laatste dag van de competitie heeft het door <extra_id_0> Vitesse goed nieuws te <extra_id_1> bijna 2 miljoen euro <extra_id_2> crowdfundingsactie.,Op de laatste dag van de competitie heeft het door Vitesse goed nieuws te melden. De club heeft bijna 2 miljoen euro opgehaald met een crowdfundingsactie.,"['problemen geteisterde', 'melden. Supporters hebben', 'ingezameld met een']","['', 'melden. De club heeft', 'opgehaald met een']",8,30,1,"[1.0, 0.56, 0.2777777777777778]",0.61,ad
seq63-0,xl,Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit waar de financile markten al maanden smachtend naar uitkijken: een renteverlaging.,Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit <extra_id_0> al maanden smachtend naar <extra_id_1>,Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit dat al maanden smachtend naar de markten...,"['waar de financile markten', 'uitkijken: een renteverlaging.']","['dat', 'markten...']",7,30,1,"[0.88, 0.8666666666666667]",0.87,ad
seq64-0,xl,"Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.","Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van <extra_id_0> er lang op wachten. Het publiek ook: <extra_id_1> vloog pas zondagnacht <extra_id_2> over <extra_id_3>","Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de eerste raket vloog pas zondagnacht de over","['de wereld moest', 'de laatste bal', 'om 6 minuten', '3 over het net.']","['de wereld moest', 'de eerste raket', 'de', '']",13,30,1,"[0.0, 0.5333333333333333, 0.9166666666666666, 1.0]",0.61,ad
seq65-0,xl,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het <extra_id_0> Utrechts park gekaapt en daar hun <extra_id_1> ingericht. Ze omzeilen zo ongestoord en onbestraft <extra_id_2> drugs op straat te gebruiken. Normale bezoekers <extra_id_3> worden door de <extra_id_4> het toilet.,Een groep hardnekkige verslaafden heeft het toilet van een Utrechts park gekaapt en daar hun eigen badkamer ingericht. Ze omzeilen zo ongestoord en onbestraft de wet door drugs op straat te gebruiken. Normale bezoekers kunnen niet gemist worden door de drugs in het toilet.,"['toiletgebouw in een', 'eigen drugshol', 'het verbod om', 'van het park', 'verslaafden geweerd bij']","['toilet van een', 'eigen badkamer', 'de wet door', 'kunnen niet gemist', 'drugs in']",14,30,1,"[0.42105263157894735, 0.5714285714285714, 0.6153846153846154, 0.7222222222222222, 0.8260869565217391]",0.63,ad
seq66-0,xl,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.","OpenAI, het bedrijf achter ChatGPT, schort <extra_id_0> die sterk aan de stem van actrice Scarlett Johansson doet denken. Het <extra_id_1> veel inspiratie te hebben geput uit de film Her, <extra_id_2> stem <extra_id_3> insprak.","OpenAI, het bedrijf achter ChatGPT, schort een stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf zegt veel inspiratie te hebben geput uit de film Her, waarin de stem van Scarlett insprak.","['een AI-stem op', 'bedrijf lijkt iets te', 'waarvoor Johansson de', 'van computersysteem Samantha']","['een stem op', 'bedrijf zegt', 'waarin de', 'van Scarlett']",13,30,1,"[0.21428571428571427, 0.5238095238095238, 0.6190476190476191, 0.75]",0.53,ad
seq67-0,xl,"De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, onder meer via apps op smartphones. De Autoriteit Persoonsgegevens maakt zich zorgen.","De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, <extra_id_0> apps op <extra_id_1> Persoonsgegevens maakt zich zorgen.","De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, door apps op hun telefoon. De Autoriteit Persoonsgegevens maakt zich zorgen.","['onder meer via', 'smartphones. De Autoriteit']","['door', 'hun telefoon. De Autoriteit']",6,30,1,"[0.8571428571428571, 0.4074074074074074]",0.63,ad
seq68-0,xl,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen <extra_id_0> onder de armoedegrens. Buitenlandse <extra_id_1> hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde <extra_id_2> we <extra_id_3> alleen maar meer laten lijden.,Miljoenen mensen leven onder de armoedegrens. Buitenlandse hulp wordt afgeschaft. Vrouwen krijgen minder hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde groepen we alleen maar meer laten lijden.,"['Afghanen leven', 'donoren bieden weinig', 'Afghaanse vrouwen die', 'hopen te steunen']","['mensen leven', 'hulp wordt afgeschaft. Vrouwen krijgen minder', 'groepen', '']",11,30,1,"[0.42857142857142855, 0.7777777777777778, 0.7619047619047619, 1.0]",0.74,ad
seq69-0,xl,"Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails namens de vader, waarin de moord werd bekend.",Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf <extra_id_0> namens de <extra_id_1> moord werd bekend.,Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf een reactie namens de familie waarin de moord werd bekend.,"['en Leeuwarder Courant mails', 'vader', 'waarin de']","['een reactie', 'familie waarin de']",7,30,1,"[0.7407407407407407, 0.8235294117647058]",0.78,ad
seq70-0,xl,"Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, geldt dat niet voor het onderliggende schandaal: een buitenechtelijke affaire.","Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, <extra_id_0> voor het onderliggende schandaal: <extra_id_1>","Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, is dat niet voor het onderliggende schandaal:","['geldt dat niet', 'een buitenechtelijke affaire.']","['is dat niet', '']",6,30,1,"[0.35714285714285715, 1.0]",0.68,ad
seq71-0,xl,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.",Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is <extra_id_0> land./ Een land om trots op te zijn. En <extra_id_1> nog een beetje <extra_id_2> onverwacht een <extra_id_3>,Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een mooi land./ Een land om trots op te zijn. En ook nog een beetje En onverwacht een beetje.,"['een prachtig', 'zo gaat het', 'door', 'totdat er', 'lange zin volgt.']","['een mooi', 'ook', 'En', 'beetje.']",11,30,1,"[0.5833333333333334, 0.9090909090909091, 1.0, 0.7777777777777778]",0.82,ad
seq72-0,xl,Tijdens de eerste twee dagen van festival Best Kept Secret was het de New Yorkse St.,Tijdens de eerste twee dagen van festival Best Kept Secret <extra_id_0> New <extra_id_1>,Tijdens de eerste twee dagen van festival Best Kept Secret van New York City,"['was het de', 'Yorkse St.']","['van', 'City']",5,30,1,"[0.9, 0.9]",0.9,ad
seq73-0,xl,Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen als Isral instemt met voorstel van de VS.,Verwachtingen voor een staakt-het-vuren zijn <extra_id_0> flink getemperd. Ultrarechtse <extra_id_1> Isralische regering dreigen met <extra_id_2> instemt met voorstel van de VS.,Verwachtingen voor een staakt-het-vuren zijn al flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met geweld als het land niet instemt met voorstel van de VS.,"['dit weekend', 'leden van de', 'opstappen als Isral']","['al', 'leden van de', 'geweld als het land niet']",8,30,1,"[1.0, 0.0, 0.8333333333333334]",0.61,ad
