Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq117-0,base,"De Koninklijke Nederlandse Redding Maatschappij heeft de zoektocht naar een 14-jarig meisje uit Duitsland, dat","De Koninklijke Nederlandse Redding Maatschappij heeft de <extra_id_0> meisje uit Duitsland, dat","De Koninklijke Nederlandse Redding Maatschappij heeft de steun van een meisje uit Duitsland, dat",['zoektocht naar een 14-jarig'],['steun van een'],4,30.0,7,[0.7407407407407407],0.74
seq118-0,base,"estuurders van de Metropoolregio Rotterdam/Den Haag, de provincie Zuid-Holland en de gemeente Rotterdam",estuurders van <extra_id_0> de provincie Zuid-Holland en de gemeente Rotterdam,estuurders van de gemeenten in de provincie Zuid-Holland en de gemeente Rotterdam,"['de Metropoolregio Rotterdam/Den Haag,']",['de gemeenten in'],4,30.0,7,[0.7567567567567568],0.76
seq119-0,base,Voor de rubriek De Gouden Pollepel bezoekt en beoordeelt het AD Rotterdams Dagblad wekelijks een restaurant in de regio. Deze week:,Voor de rubriek De Gouden Pollepel bezoekt en <extra_id_0> Rotterdams Dagblad wekelijks een restaurant in de <extra_id_1>,Voor de rubriek De Gouden Pollepel bezoekt en adviseert Rotterdams Dagblad wekelijks een restaurant in de buurt.,"['beoordeelt het AD', 'regio. Deze week:']","['adviseert', 'buurt.']",6,30.0,7,"[0.8235294117647058, 0.9411764705882353]",0.88
seq120-0,base,| Ik heb geleefd | AD.nl Ik heb GeleefdAnnemarie Haverkamp praat met mensen over hun leven en het einde dat nadert.,| Ik heb geleefd <extra_id_0> heb GeleefdAnnemarie Haverkamp <extra_id_1> over hun leven en het einde dat nadert.,| Ik heb geleefd Ik heb GeleefdAnnemarie Haverkamp vertelt over hun leven en het einde dat nadert.,"['| AD.nl Ik', 'praat met mensen']","['Ik', 'vertelt']",6,30.0,7,"[0.8, 0.875]",0.84
seq121-0,base,"boerenprotest in Groningen is Arjen Schuiling, een van de bekendste boerenactivisten van Nederland, vandaag betrokken geraakt bij een levensgevaarlijk incident. Schuiling zat als bijrijder in een tractor die diverse hekken omver ramde en bijna een fietser omver reed. De organisator van het Malieveldprotest betuigt spijt. ,,Ik had uit moeten stappen of eerder in moeten grijpen, zegt hij tegen deze nieuwssite.","boerenprotest in Groningen is Arjen Schuiling, een van de bekendste boerenactivisten van Nederland, <extra_id_0> bij een levensgevaarlijk incident. Schuiling zat als bijrijder in een tractor die diverse hekken omver ramde en <extra_id_1> omver reed. De organisator <extra_id_2> betuigt <extra_id_3> uit moeten stappen of eerder <extra_id_4> zegt hij <extra_id_5>","boerenprotest in Groningen is Arjen Schuiling, een van de bekendste boerenactivisten van Nederland, overleden bij een levensgevaarlijk incident. Schuiling zat als bijrijder in een tractor die diverse hekken omver ramde en die omver reed. De organisator betuigt dat ze er uit moeten stappen of eerder moeten gaan protesteren, zegt hij","['vandaag betrokken geraakt', 'bijna een fietser', 'van het Malieveldprotest', 'spijt. ,,Ik had', 'in moeten grijpen,', 'tegen deze nieuwssite.']","['overleden', 'die', '', 'dat ze er', 'moeten gaan protesteren,', '']",18,30.0,7,"[0.84, 0.8823529411764706, 1.0, 0.8, 0.625, 1.0]",0.86
seq122-0,base,De knapste koppen van Nederland vertellen deze zomer over ontwikkelingen in hun vakgebied in de Zomeruniversiteit. Vandaag deel,De knapste koppen <extra_id_0> deze zomer <extra_id_1> in hun vakgebied in de Zomeruniversiteit. Vandaag deel,De knapste koppen van deze zomer werken in hun vakgebied in de Zomeruniversiteit. Vandaag deel,"['van Nederland vertellen', 'over ontwikkelingen']","['van', 'werken']",5,30.0,7,"[0.8695652173913043, 0.7368421052631579]",0.8
seq123-0,base,"De 44-jarige advocaat Derk Wiersum die vanochtend vlak voor zijn huis in Amsterdam is geliquideerd, is ten minste twee keer onder vuur genomen door een jongen met een hoodie. Dat zegt een buurtbewoner die vlakbij de plaats delict woont.","De 44-jarige advocaat Derk <extra_id_0> vlak voor zijn huis in Amsterdam is geliquideerd, is ten minste twee keer onder vuur genomen door een jongen met <extra_id_1> zegt een <extra_id_2> de <extra_id_3>","De 44-jarige advocaat Derk van der Meulen, die vlak voor zijn huis in Amsterdam is geliquideerd, is ten minste twee keer onder vuur genomen door een jongen met een zegt een van de mannen.","['Wiersum die vanochtend', 'een hoodie. Dat', 'buurtbewoner die vlakbij', 'plaats delict woont.']","['van der Meulen, die', 'een', 'van', 'mannen.']",12,30.0,7,"[0.8181818181818182, 0.8, 0.9166666666666666, 0.8]",0.83
seq124-0,base,Angela de Jong is al jaren fan van Boer zoekt Vrouw en schrijft elke week een column over de aflevering van zondagavond.,Angela de Jong is al <extra_id_0> zoekt Vrouw en schrijft elke <extra_id_1> over de aflevering van zondagavond.,Angela de Jong is al jaren zoekt Vrouw en schrijft elke week een blog over de aflevering van zondagavond.,"['jaren fan van Boer', 'week een column']","['jaren', 'week een blog']",7,30.0,7,"[0.7222222222222222, 0.3333333333333333]",0.53
seq125-0,base,"i Het Formule 1-seizoen telt dit jaar 21 grands prix, n meer dan vorig jaar, en de starttijden van veel races zijn veranderd. In dit overzicht ziet u precies wanneer u de wekker moet zetten of juist lekker uitgebreid kan lunchen.","<extra_id_0> 1-seizoen telt dit jaar 21 grands prix, n meer dan vorig jaar, en de starttijden van veel <extra_id_1> In dit overzicht ziet u precies wanneer u de wekker moet <extra_id_2> lekker <extra_id_3>","Het Formule 1-seizoen telt dit jaar 21 grands prix, n meer dan vorig jaar, en de starttijden van veel wedstrijden. In dit overzicht ziet u precies wanneer u de wekker moet halen om lekker te...","['i Het Formule', 'races zijn veranderd.', 'zetten of juist', 'uitgebreid kan lunchen.']","['Het Formule', 'wedstrijden.', 'halen om', 'te...']",12,30.0,7,"[0.15384615384615385, 0.7142857142857143, 0.7333333333333333, 0.8695652173913043]",0.62
seq126-0,base,Fotograaf Daniella van Bergen en verslaggever Anouk Mentink lopen wekelijks iemand tegen het lijf. Deze week is dat,Fotograaf Daniella van Bergen en <extra_id_0> lopen wekelijks <extra_id_1> het lijf. Deze week is dat,Fotograaf Daniella van Bergen en fotograaf Willem van Bergen lopen wekelijks tegen elkaar het lijf. Deze week is dat,"['verslaggever Anouk Mentink', 'iemand tegen']","['fotograaf Willem van Bergen', 'tegen elkaar']",5,30.0,7,"[0.8888888888888888, 0.8333333333333334]",0.86
seq127-0,base,geen Boefjes. Daar voor in de plaats de serie Moordzaken. Sander Sonnemans blikt terug op de meest indrukwekkende zaken.,geen Boefjes. <extra_id_0> de plaats de serie Moordzaken. Sander Sonnemans blikt <extra_id_1> meest indrukwekkende zaken.,geen Boefjes. De jury neemt de plaats de serie Moordzaken. Sander Sonnemans blikt op de meest indrukwekkende zaken.,"['Daar voor in', 'terug op de']","['De jury neemt', 'op de']",6,30.0,7,"[0.9230769230769231, 0.5454545454545454]",0.73
seq128-0,base,"de Nederlandse horeca. De opluchting is groot, bij zowel ondernemers als klanten. Maar draaien op halve kracht door de beperkingen heeft een prijs. Koninklijke Horeca Nederland sluit niet uit dat er op den duur betaald moet worden om op het terras te mogen zitten, of dat de drankjes duurder worden.","de Nederlandse horeca. De opluchting is groot, bij zowel ondernemers als klanten. Maar draaien op halve kracht <extra_id_0> heeft een prijs. Koninklijke Horeca Nederland sluit niet uit <extra_id_1> den duur betaald moet <extra_id_2> het terras te <extra_id_3> dat <extra_id_4> worden.","de Nederlandse horeca. De opluchting is groot, bij zowel ondernemers als klanten. Maar draaien op halve kracht dat heeft een prijs. Koninklijke Horeca Nederland sluit niet uit dat er op den duur betaald moet worden om het terras te laten zien dat er iets moois kan worden.","['door de beperkingen', 'dat er op', 'worden om op', 'mogen zitten', 'of', 'de drankjes duurder']","['dat', 'dat er op', 'worden om', 'laten zien', 'er iets moois kan']",15,30.0,7,"[0.9473684210526315, 0.0, 0.25, 0.4166666666666667, 0.9411764705882353]",0.51
seq129-0,base,In de rubriek Van Wieg tot Graf vertellen wij het verhaal achter een familiebericht. Vandaag:,In de rubriek Van Wieg tot Graf vertellen wij <extra_id_0> familiebericht. Vandaag:,In de rubriek Van Wieg tot Graf vertellen wij je het familiebericht. Vandaag:,['het verhaal achter een'],['je het'],4,30.0,7,[0.8181818181818182],0.82
seq130-0,base,"</a> <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a> via <a href=""https://twitter.com/Politie?ref_src=twsrc%5Etfw"">@Politie</a>","</a> <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a> via <extra_id_0>","</a> <a href=""https://twitter.com/hashtag/Amsterdam?src=hash&amp;ref_src=twsrc%5Etfw"">#Amsterdam</a> via @twitter.com/","['<a href=""https://twitter.com/Politie?ref_src=twsrc%5Etfw"">@Politie</a>']",['@twitter.com/'],2,30.0,7,[0.8285714285714286],0.83
seq131-0,base,Columnist Lia Thorborg schrijft elke zaterdag een column over het leven in Gouda. Vandaag schrijft ze over,Columnist Lia Thorborg schrijft elke <extra_id_0> over het leven <extra_id_1> Vandaag schrijft ze over,Columnist Lia Thorborg schrijft elke dag over het leven Vandaag schrijft ze over,"['zaterdag een column', 'in Gouda.']","['dag', '']",5,30.0,7,"[0.8421052631578947, 1.0]",0.92
seq132-0,base,Onze album- en serierecensies zijn terug. In deze aflevering van de rubriek Kijk- en Luistertips het beste van de afgelopen tijd.,Onze album- en serierecensies zijn terug. In deze aflevering <extra_id_0> Kijk- en Luistertips <extra_id_1> de afgelopen tijd.,Onze album- en serierecensies zijn terug. In deze aflevering Kijk- en Luistertips over de afgelopen tijd.,"['van de rubriek', 'het beste van']","['', 'over']",6,30.0,7,"[1.0, 0.9230769230769231]",0.96
seq133-0,base,In deze sportloze periode bellen we dagelijks met een jarige prominent uit de sportwereld. Door het coronavirus is het toch een heel andere verjaardag dan normaal. Vandaag:,In <extra_id_0> bellen we dagelijks met een jarige prominent uit <extra_id_1> het coronavirus <extra_id_2> toch een heel andere verjaardag dan normaal. Vandaag:,In Nederland bellen we dagelijks met een jarige prominent uit de hoek. Maar het coronavirus is toch een heel andere verjaardag dan normaal. Vandaag:,"['deze sportloze periode', 'de sportwereld. Door', 'is het']","['Nederland', 'de hoek. Maar', 'is']",8,30.0,7,"[0.7727272727272727, 0.6, 0.6666666666666666]",0.68
seq134-0,base,"ianGP</a> <a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://t.co/","ianGP</a> <a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> <extra_id_0>","ianGP</a> <a href=""https://twitter.com/hashtag/F1?src=hash&amp;ref_src=twsrc%5Etfw"">#F1</a> - ianGP","['<a href=""https://t.co/']",['ianGP'],2,30.0,7,[0.9545454545454546],0.95
seq135-0,base,De Nederlandse economie blijft op stoom. De totale omvang van de economie nam in het derde kwartaal wederom toe. Volgens het Centraal Bureau voor de Statistiek (CBS) moet Nederland het de laatste tijd vooral hebben van de consum,<extra_id_0> blijft op stoom. De totale omvang van de economie nam in het derde kwartaal wederom toe. Volgens het Centraal Bureau voor de Statistiek (CBS) <extra_id_1> de <extra_id_2> hebben van <extra_id_3>,maar de economie blijft op stoom. De totale omvang van de economie nam in het derde kwartaal wederom toe. Volgens het Centraal Bureau voor de Statistiek (CBS) zou de economie een hebben van 200.,"['De Nederlandse economie', 'moet Nederland het', 'laatste tijd vooral', 'de consum']","['maar de economie', 'zou', 'economie een', '200.']",11,30.0,7,"[0.4782608695652174, 0.9444444444444444, 0.8947368421052632, 1.0]",0.83
seq136-0,base,"Korte updates van de sterren op Facebook, Twitter, en Instagram - wij smullen ervan. In de rubriek Regiobytes struint de redactie het web voor je af voor de gekste, mooiste en opvallendste posts van BNers en celebrities","Korte updates van de <extra_id_0> Twitter, en Instagram - wij smullen ervan. In de rubriek Regiobytes <extra_id_1> redactie <extra_id_2> je af voor de gekste, mooiste en opvallendste <extra_id_3> en celebrities","Korte updates van de nieuwsberichten op Facebook, Twitter, en Instagram - wij smullen ervan. In de rubriek Regiobytes wisselt de redactie van je af voor de gekste, mooiste en opvallendste modellen en celebrities","['sterren op Facebook,', 'struint de', 'het web voor', 'posts van BNers']","['nieuwsberichten op Facebook,', 'wisselt de', 'van', 'modellen']",11,30.0,7,"[0.35714285714285715, 0.6, 0.9166666666666666, 0.8666666666666667]",0.69
seq137-0,base," Utrecht staat vierde, Heerenveen achtste  Advocaat bezig aan goede serie bij Utrecht  Scheidsrechter is Van de Graaf","Utrecht staat vierde, Heerenveen achtste Advocaat bezig aan goede <extra_id_0> Scheidsrechter is Van <extra_id_1>","Utrecht staat vierde, Heerenveen achtste Advocaat bezig aan goede zaak. Scheidsrechter is Van der Valk","['serie bij Utrecht', 'de Graaf']","['zaak.', 'Valk']",5,30.0,7,"[1.0, 0.875]",0.94
seq138-0,base,In de rubriek Van wieg tot graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,In de rubriek <extra_id_0> graf vertellen we het verhaal achter een familiebericht. Deze keer <extra_id_1>,In de rubriek Het graf vertellen we het verhaal achter een familiebericht. Deze keer hebben we...,"['Van wieg tot', 'het levensverhaal van']","['Het', 'we...']",6,30.0,7,"[0.8333333333333334, 0.9523809523809523]",0.89
seq139-0,base,"Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op de sportwereld.","Hoewel de sport steeds meer wordt opgestart, houdt <extra_id_0> ijzeren <extra_id_1> de sportwereld.","Hoewel de sport steeds meer wordt opgestart, houdt het ijzeren vinger in de sportwereld.","['het coronavirus een', 'greep op']","['het', 'vinger in']",5,30.0,7,"[0.8421052631578947, 0.7777777777777778]",0.81
seq140-0,base,"De zware jongens halen de voorpagina's, de boefjes niet. Serena Hofman doet elke week verslag van een doodnormale rechtszaak.","De zware jongens halen de voorpagina's, de boefjes <extra_id_0> doet <extra_id_1> van een doodnormale rechtszaak.","De zware jongens halen de voorpagina's, de boefjes hebben het doet in plaats van een doodnormale rechtszaak.","['niet. Serena Hofman', 'elke week verslag']","['hebben het', 'in plaats']",6,30.0,7,"[0.7894736842105263, 0.8823529411764706]",0.84
seq141-0,base,In Gelukkig kunnen we nog... geven verschillende (bekende) Nederlanders vanuit eigen expertise in vlog-vorm tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,In Gelukkig kunnen we nog... geven verschillende (bekende) <extra_id_0> eigen <extra_id_1> tips <extra_id_2> in deze thuiswerk-situatie nog wl kunt doen.,In Gelukkig kunnen we nog... geven verschillende (bekende) ondernemers eigen tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,"['Nederlanders vanuit', 'expertise in vlog-vorm', 'over wat je']","['ondernemers', '', 'over wat je']",8,30.0,7,"[0.6842105263157895, 1.0, 0.0]",0.56
seq142-0,base,Het AD brengt iedere week op donderdag recensies van films die in premire gaan. Deze keer: het drama,Het AD brengt iedere <extra_id_0> recensies van films die in premire <extra_id_1> keer: het drama,Het AD brengt iedere maand recensies van films die in premire zijn. Dit keer: het drama,"['week op donderdag', 'gaan. Deze']","['maand', 'zijn. Dit']",5,30.0,7,"[0.8823529411764706, 0.6]",0.74
seq143-0,base,"Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. In deze serie geeft Ryan Poll acht bezorgers in het Groene Hart een gezicht. Vandaag:","Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. <extra_id_0> geeft <extra_id_1> bezorgers in het <extra_id_2> gezicht. Vandaag:","Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. De nieuwe eeuw geeft de bezorgers in het eerste gezicht. Vandaag:","['In deze serie', 'Ryan Poll acht', 'Groene Hart een']","['De nieuwe eeuw', 'de', 'eerste']",9,30.0,7,"[0.7142857142857143, 1.0, 0.7333333333333333]",0.82
seq144-0,base,"Elke week recenseert het AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor-, hoofd- en nagerecht, de bediening, sfeer en prijs-kwaliteit. Deze week eet hij bij","Elke week recenseert het AD Utrechts Nieuwsblad <extra_id_0> vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het <extra_id_1> nagerecht, de bediening, <extra_id_2> Deze week <extra_id_3>","Elke week recenseert het AD Utrechts Nieuwsblad de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor- en nagerecht, de bediening, de gerechten en de prijs. Deze week","['een van de', 'voor-', 'hoofd- en', 'sfeer en prijs-kwaliteit.', 'eet hij bij']","['de', 'voor- en', 'de gerechten en de prijs.', '']",12,30.0,7,"[0.8, 0.375, 0.88, 1.0]",0.76
seq145-0,base,De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk houden we alle geruchten en voltooide transfers van deze maand bij. Mis niets in deze rubriek.,De winterse transfercarrousel draait alweer op volle <extra_id_0> houden we alle geruchten <extra_id_1> transfers van <extra_id_2> Mis niets in deze rubriek.,De winterse transfercarrousel draait alweer op volle kracht. Hier houden we alle geruchten over transfers van de zomer. Mis niets in deze rubriek.,"['toeren. In TransferTalk', 'en voltooide', 'deze maand bij.']","['kracht. Hier', 'over', 'de zomer.']",8,30.0,7,"[0.8260869565217391, 0.9166666666666666, 0.7333333333333333]",0.83
seq146-0,base,De nieuwsberichten over het coronavirus volgen elkaar in een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij. Met vandaag,De nieuwsberichten over het coronavirus volgen elkaar in een rap tempo op. <extra_id_0> de belangrijkste gebeurtenissen op een <extra_id_1>,De nieuwsberichten over het coronavirus volgen elkaar in een rap tempo op. Hieronder de belangrijkste gebeurtenissen op een rij.,"['De Stentor zet dagelijks', 'rij. Met vandaag']","['Hieronder', 'rij.']",7,30.0,7,"[0.8333333333333334, 0.75]",0.79
seq147-0,base,". Een deel van het havengebied is weggevaagd, het dodental loopt in rap tempo op en de ziekenhuizen zitten overvol.","<extra_id_0> van het havengebied is weggevaagd, <extra_id_1> in rap tempo op en de ziekenhuizen zitten overvol.","hoogte van het havengebied is weggevaagd, wacht in rap tempo op en de ziekenhuizen zitten overvol.","['. Een deel', 'het dodental loopt']","['hoogte', 'wacht']",6,30.0,7,"[0.9, 0.8888888888888888]",0.89
seq148-0,base,Deze zomer publiceren we in de late uurtjes op deze site onze best gelezen artikelen van dit jaar. Dit artikel verscheen eerder op,Deze zomer publiceren we in de late uurtjes <extra_id_0> best gelezen artikelen van dit jaar. Dit artikel <extra_id_1>,Deze zomer publiceren we in de late uurtjes de best gelezen artikelen van dit jaar. Dit artikel is beschikbaar,"['op deze site onze', 'verscheen eerder op']","['de', 'beschikbaar']",7,30.0,7,"[0.8823529411764706, 0.7368421052631579]",0.81
seq149-0,base,een 'vette vis' binnen? Een selectie van onwerkelijke speculaties tot concrete aanbiedingen in een dagelijkse rubriek: TransferTalk.,een 'vette vis' binnen? Een selectie van onwerkelijke <extra_id_0> aanbiedingen <extra_id_1> dagelijkse rubriek: TransferTalk.,een 'vette vis' binnen? Een selectie van onwerkelijke transfers en aanbiedingen vind je in de dagelijkse rubriek: TransferTalk.,"['speculaties tot concrete', 'in een']","['transfers en', 'vind je in de']",5,30.0,7,"[0.8333333333333334, 0.6153846153846154]",0.72
seq150-0,base,"Journalist Sammy Shawky schrijft over de leukste, nieuwste, gekste en meest trendy winkels in de regio Utrecht. Vandaag:","Journalist Sammy Shawky <extra_id_0> leukste, nieuwste, gekste en meest trendy winkels <extra_id_1> regio Utrecht. Vandaag:","Journalist Sammy Shawky De leukste, nieuwste, gekste en meest trendy winkels van regio Utrecht. Vandaag:","['schrijft over de', 'in de']","['De', 'van']",5,30.0,7,"[0.9375, 1.0]",0.97
seq151-0,base,"Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrities. Dit artikel wordt gedurende de dag vernieuwd. 1","Korte updates <extra_id_0> sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor <extra_id_1> de <extra_id_2> opvallendste posts van BN'ers <extra_id_3> artikel wordt gedurende <extra_id_4> 1","Korte updates van sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor en verzamelt de meest opvallendste posts van BN'ers Elk artikel wordt gedurende een week geplaatst. 1","['van de', 'je af voor', 'gekste', 'mooiste en', 'en celebrities. Dit', 'de dag vernieuwd.']","['van', 'en verzamelt', 'meest', 'Elk', 'een week geplaatst.']",14,30.0,7,"[0.5, 0.9166666666666666, 0.5, 1.0, 0.7894736842105263]",0.74
seq152-0,base,"Pieter Hulst en Gijs Groenteman ontleden teksten van Nederlandstalige hits. Ze geven antwoorden op prangende vragen die de nummers oproepen. Komen ze er zelf niet uit, dan roepen ze de hulp in van de wetenschap. Vandaag","Pieter Hulst en Gijs Groenteman ontleden teksten van Nederlandstalige hits. Ze geven antwoorden op prangende vragen die de nummers oproepen. Komen ze <extra_id_0> uit, <extra_id_1> ze <extra_id_2> van <extra_id_3>","Pieter Hulst en Gijs Groenteman ontleden teksten van Nederlandstalige hits. Ze geven antwoorden op prangende vragen die de nummers oproepen. Komen ze er uit, staan ze in de handen van de luisteraars.","['er zelf niet', 'dan roepen', 'de hulp in', 'de wetenschap. Vandaag']","['er', 'staan', 'in de handen', 'luisteraars.']",11,30.0,7,"[0.8333333333333334, 0.9, 0.6666666666666666, 0.8181818181818182]",0.8
seq153-0,base,In aanloop naar 75 jaar bevrijding blikt deze krant terug op gebeurtenissen uit de laatste maanden van de oorlog. Vandaag deel,<extra_id_0> 75 jaar bevrijding blikt deze krant terug op gebeurtenissen uit de laatste maanden <extra_id_1> Vandaag deel,Na 75 jaar bevrijding blikt deze krant terug op gebeurtenissen uit de laatste maanden Vandaag deel,"['In aanloop naar', 'van de oorlog.']","['Na', '']",6,30.0,7,"[0.9333333333333333, 1.0]",0.97
seq154-0,base,Het kabinet heeft in verband met het coronavirus drastische maatregelen genomen. Dit heeft ook gevolgen voor de regio Rivierenland. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind je alle artikelen over het coronavirus in de regio Rivierenland. Mist u iets? Tip de redactie: rl.redactie@ad.nl. 1,Het kabinet heeft <extra_id_0> het coronavirus drastische maatregelen genomen. Dit heeft ook gevolgen voor de regio Rivierenland. Volg de ontwikkelingen <extra_id_1> in ons blog. In ons dossier <extra_id_2> artikelen over het coronavirus in de <extra_id_3> u iets? <extra_id_4> rl.redactie@ad.nl. 1,Het kabinet heeft voor het coronavirus drastische maatregelen genomen. Dit heeft ook gevolgen voor de regio Rivierenland. Volg de ontwikkelingen op in ons blog. In ons dossier staan artikelen over het coronavirus in de media. Heeft u iets? Mail dan naar rl.redactie@ad.nl. 1,"['in verband met', 'in de regio', 'vind je alle', 'regio Rivierenland. Mist', 'Tip de redactie:']","['voor', 'op', 'staan', 'media. Heeft', 'Mail dan naar']",15,30.0,7,"[0.9285714285714286, 1.0, 0.9166666666666666, 0.7916666666666666, 0.8125]",0.89
seq155-0,base,"Het voetbal in alle grote competities ligt dan wel stil, maar ondanks deze idiote periode gaan de zaken en vooral de transfergeruchten gewoon door. In TransferTalk houden we alle geruchten bij.","Het voetbal in <extra_id_0> ligt dan wel stil, maar ondanks deze idiote periode gaan de zaken en <extra_id_1> gewoon door. In TransferTalk <extra_id_2> geruchten bij.","Het voetbal in Nederland ligt dan wel stil, maar ondanks deze idiote periode gaan de zaken en de wedstrijden gewoon door. In TransferTalk houden we de geruchten bij.","['alle grote competities', 'vooral de transfergeruchten', 'houden we alle']","['Nederland', 'de wedstrijden', 'houden we de']",9,30.0,7,"[0.9090909090909091, 0.7407407407407407, 0.21428571428571427]",0.62
seq156-0,base,Journalist Monica Beek (42) schrijft wekelijks voor Magazine over haar leven. Ze woont samen met haar dochters van 11 en 8 en heeft een vriend.,Journalist <extra_id_0> schrijft wekelijks voor Magazine over haar leven. Ze woont samen met <extra_id_1> van 11 <extra_id_2> heeft een vriend.,Journalist schrijft wekelijks voor Magazine over haar leven. Ze woont samen met haar zoon van 11 jaar en heeft een vriend.,"['Monica Beek (42)', 'haar dochters', 'en 8 en']","['', 'haar zoon', 'jaar en']",8,30.0,7,"[1.0, 0.5384615384615384, 0.5714285714285714]",0.7
seq157-0,base,Turkije stopt de komende vijf dagen met de opmars in Syri. De Turkse president Recep Erdogan en de Amerikaanse vicepresident Mike Pence zijn,Turkije stopt de komende vijf dagen met de opmars in Syri. De <extra_id_0> Erdogan <extra_id_1> Mike Pence zijn,Turkije stopt de komende vijf dagen met de opmars in Syri. De nieuwe president Erdogan zal Mike Pence zijn,"['Turkse president Recep', 'en de Amerikaanse vicepresident']","['nieuwe president', 'zal']",7,30.0,7,"[0.5, 0.967741935483871]",0.73
seq158-0,base,De transfermarkt is halverwege weer een rumoerige periode. Nog ruim zes weken draait de carrousel op volle toeren. Mis in onze rubriek TransferTalk niets van alle geruchten en voltooide transfers.,De transfermarkt is halverwege weer een rumoerige periode. Nog ruim zes weken draait de carrousel op volle <extra_id_0> onze rubriek TransferTalk <extra_id_1> geruchten <extra_id_2>,De transfermarkt is halverwege weer een rumoerige periode. Nog ruim zes weken draait de carrousel op volle toeren. In onze rubriek TransferTalk lezen we geruchten,"['toeren. Mis in', 'niets van alle', 'en voltooide transfers.']","['toeren. In', 'lezen we', '']",9,30.0,7,"[0.35714285714285715, 0.7142857142857143, 1.0]",0.69
seq159-0,base,station scoort zwaar ondermaats en bungelt onderaan de lijst van stations in Nederland die goed scoren op het gebied van punctualiteit.,station scoort zwaar ondermaats en bungelt onderaan de lijst van stations in Nederland <extra_id_0> op <extra_id_1> punctualiteit.,station scoort zwaar ondermaats en bungelt onderaan de lijst van stations in Nederland Het station is op in punctualiteit.,"['die goed scoren', 'het gebied van']","['Het station is', 'in']",6,30.0,7,"[0.9333333333333333, 0.8571428571428571]",0.9
seq160-0,base,"De Chinese geheime dienst is betrokken bij het hacken van overheidsinstanties en bedrijven in Nederland. APT10, een hackersgroep gelinkt aan het Chinese ministerie voor Staatsveiligheid, wordt verantwoordelijk gehouden voor vele hackpogingen in een aantal westerse landen, waaronder Nederland.","De <extra_id_0> is betrokken bij het hacken van overheidsinstanties en bedrijven <extra_id_1> APT10, een hackersgroep gelinkt aan het Chinese ministerie voor Staatsveiligheid, wordt verantwoordelijk gehouden voor vele <extra_id_2> aantal <extra_id_3> Nederland.","De groep is betrokken bij het hacken van overheidsinstanties en bedrijven APT10, een hackersgroep gelinkt aan het Chinese ministerie voor Staatsveiligheid, wordt verantwoordelijk gehouden voor vele projecten in het aantal landen in Nederland.","['Chinese geheime dienst', 'in Nederland.', 'hackpogingen in een', 'westerse landen', 'waaronder']","['groep', '', 'projecten in het', 'landen in']",11,30.0,7,"[0.9090909090909091, 1.0, 0.5789473684210527, 0.8]",0.82
