Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"opinieHet grootste gevaar voor de atol-eilanden in de Stille Oceaan is dat het zoet water verdwijnt.  Leo Meyer consultant en werkte voorheen voor IPCC en PBL 7 november 2016, 02:00 Hoe langer we wachten met terugdringen broeikasgasuitstoot, hoe duurder het wordt Uiteindelijk kan zeespiegel tot meer dan 10 meter stijgen frankvrij - dinsdag 8 november 10:10 Lomborg kan gelijk hebben, dat de wereldwijde 'paniek' om het COPP-akkoord de economie kan vertragen","opinieHet grootste gevaar voor de atol-eilanden in de Stille Oceaan is dat het <extra_id_0> Leo Meyer consultant en werkte voorheen voor IPCC en PBL 7 november 2016, 02:00 Hoe langer we wachten met terugdringen broeikasgasuitstoot, hoe duurder <extra_id_1> kan zeespiegel tot meer dan 10 meter <extra_id_2> dinsdag 8 november 10:10 Lomborg kan <extra_id_3> de <extra_id_4> het COPP-akkoord <extra_id_5> vertragen","['zoet water verdwijnt.', 'het wordt Uiteindelijk', 'stijgen frankvrij -', 'gelijk hebben, dat', ""wereldwijde 'paniek' om"", 'de economie kan']",18,25.0,1
Beschouwing tentoonstelling malware Van Anna Kournikova tot WannaCry: Van de Poel laat ze draaien of maakte artistieke interpretaties.  Nu te zien in Het Nieuwe Instituut in Rotterdam,Beschouwing tentoonstelling malware Van Anna Kournikova tot <extra_id_0> laat ze draaien of maakte artistieke interpretaties. Nu te zien <extra_id_1> Instituut in Rotterdam,"['WannaCry: Van de Poel', 'in Het Nieuwe']",7,25.0,1
Nuttig voorwerk IN n week tijd heeft de commissie-Bakker mr over de affaire-Srebrenica boven tafel gekregen dan menig scepticus tevoren had gevreesd. ,Nuttig <extra_id_0> week tijd heeft de commissie-Bakker mr over de affaire-Srebrenica boven tafel <extra_id_1> scepticus tevoren had gevreesd.,"['voorwerk IN n', 'gekregen dan menig']",6,25.0,1
"The Fountainhead - een gewaagd ideenroman The Fountainhead naar Ayn Rand door Toneelgroep Amsterdam, regie Ivo van Hove, bewerking Koen Tachelet Stadsschouwburg, Amsterdam t/m 21/6 en vanaf 26/8 t/m 21/9; toneelgroepamsterdam. nl Hein Janssen 6 augustus 2014, 16:44 Hij wilde het al heel lang, Ivo van Hove: een theaterbewerking maken van Ayn Rands cultboek The Fountainhead, uitgegeven in 1943","The Fountainhead - een gewaagd ideenroman The <extra_id_0> Rand door Toneelgroep Amsterdam, regie Ivo <extra_id_1> Koen Tachelet Stadsschouwburg, Amsterdam t/m 21/6 en vanaf 26/8 t/m 21/9; toneelgroepamsterdam. nl Hein Janssen 6 augustus 2014, 16:44 <extra_id_2> al <extra_id_3> van Hove: een theaterbewerking maken van <extra_id_4> The Fountainhead, uitgegeven in 1943","['Fountainhead naar Ayn', 'van Hove, bewerking', 'Hij wilde het', 'heel lang, Ivo', 'Ayn Rands cultboek']",15,25.0,1
'Bijstandsfraude digitaal opsporen' Het net rond frauderende bijstandsontvangers wordt aangehaald.  Gemeenten mogen meer gegevens aan elkaar koppelen om misbruik op te sporen en om schijnbaar spoorloze fraudeurs te vinden,'Bijstandsfraude digitaal <extra_id_0> frauderende bijstandsontvangers wordt aangehaald. Gemeenten <extra_id_1> aan elkaar koppelen om misbruik op te sporen en om schijnbaar spoorloze fraudeurs te vinden,"[""opsporen' Het net rond"", 'mogen meer gegevens']",7,25.0,1
"Oranje kan Uruguay, Colombia en Itali nog voorbij op FIFA-lijst Wordt Oranje groepshoofd tijdens het WK voetbal of niet.  Om die vraag draait het tijdens de interlands van dinsdag",Oranje <extra_id_0> en Itali nog voorbij op FIFA-lijst Wordt Oranje groepshoofd tijdens het <extra_id_1> Om die vraag draait het tijdens de interlands van dinsdag,"['kan Uruguay, Colombia', 'WK voetbal of niet.']",7,25.0,1
"Nieuws stroopwafel gaat internationaal Oerhollandse lekkernij: stroepwoffel maakt furore in Amerikaans profbasketbal De oerhollandse stroopwafel doet zijn intrede in de Amerikaanse sportwereld.  In de NBA, de nationale basketbalcompetitie, gebruiken spelers de lekkernij om hun energie op peil te houden  soms tijdens de wedstrijd","Nieuws stroopwafel gaat internationaal Oerhollandse lekkernij: stroepwoffel maakt furore in Amerikaans <extra_id_0> stroopwafel doet <extra_id_1> de Amerikaanse sportwereld. <extra_id_2> NBA, de nationale basketbalcompetitie, gebruiken spelers de lekkernij om hun energie op <extra_id_3> soms tijdens de wedstrijd","['profbasketbal De oerhollandse', 'zijn intrede in', 'In de', 'peil te houden']",11,25.0,1
"'Maria Balshaw nieuwe directeur vier Britse musea Tate' Maria Balshaw wordt volgens Britse kranten de nieuwe directeur van Tate, dat uit vier musea bestaat: Tate Modern en Tate Britain in Londen en twee vestigingen in Liverpool en St Ives.  Balshaw is door de raad van toezicht van het Tate verkozen, maar is nog niet benoemd omdat haar voordracht nog moet worden bekrachtigd door premier Theresa May","'Maria Balshaw nieuwe directeur vier Britse musea Tate' Maria Balshaw wordt volgens Britse kranten de nieuwe directeur van Tate, dat uit <extra_id_0> Modern <extra_id_1> in Londen en twee vestigingen in Liverpool en St Ives. Balshaw is door de raad van toezicht van het Tate verkozen, maar is <extra_id_2> omdat haar voordracht <extra_id_3> bekrachtigd <extra_id_4> May","['vier musea bestaat: Tate', 'en Tate Britain', 'nog niet benoemd', 'nog moet worden', 'door premier Theresa']",16,25.0,1
"De nieuwe Stones is een week oud en doet verlangen naar meer.  Meer rauwe grotestadsblues, en als het kan ook nog wat meer Little Walter","De <extra_id_0> een week oud en doet verlangen naar meer. Meer rauwe grotestadsblues, en als het kan <extra_id_1> meer Little Walter","['nieuwe Stones is', 'ook nog wat']",6,25.0,1
"nieuwsbrief donderdag 27 december Volkskrant Avond: Fietsfabrikant maakt het fietsendief veel te makkelijk | Vliegende superrijken trekken zich weinig aan van klimaatdebat Redactie 27 december 2018, 20:27 Demonstranten in Congo bestormen ebolacentrum tijdens verkiezingsonrust In het oosten van de Democratische Republiek Congo hebben demonstranten donderdag een ebolacentrum aangevallen, waarna patinten op de vlucht sloegen.  In delen van het Afrikaanse land heerst sinds woensdag onvrede over de aankondiging van de regering de verkiezingen in drie ","nieuwsbrief donderdag 27 december Volkskrant Avond: Fietsfabrikant <extra_id_0> veel te makkelijk | Vliegende superrijken trekken zich weinig aan van <extra_id_1> december 2018, 20:27 Demonstranten in Congo bestormen ebolacentrum tijdens verkiezingsonrust In het oosten van de Democratische Republiek <extra_id_2> donderdag een ebolacentrum aangevallen, waarna patinten op de vlucht sloegen. In <extra_id_3> Afrikaanse land heerst sinds woensdag onvrede over de <extra_id_4> regering <extra_id_5> drie","['maakt het fietsendief', 'klimaatdebat Redactie 27', 'Congo hebben demonstranten', 'delen van het', 'aankondiging van de', 'de verkiezingen in']",18,25.0,1
De koningin van het Witte Huis Zondag overleed de 94-jarige Nancy Reagan.  Van 1981 tot 1988 was ze de koningin van het Witte Huis,De koningin van het Witte Huis Zondag overleed de 94-jarige Nancy Reagan. Van 1981 tot 1988 <extra_id_0> koningin van <extra_id_1>,"['was ze de', 'het Witte Huis']",6,25.0,1
"Nico Meijering, de advocaat van Bhagwandath P.   ANP Man moet 58,5 miljoen aan crimineel geld terugbetalen aan staat De 42-jarige Bhagwandath P","Nico Meijering, de advocaat van <extra_id_0> Man moet 58,5 miljoen aan crimineel geld terugbetalen aan staat <extra_id_1> P","['Bhagwandath P. ANP', 'De 42-jarige Bhagwandath']",6,25.0,1
"Er schijnen twee heldere stippen vanaf dwergplaneet Ceres de Melkweg in, en vooralsnog heeft geen enkele wetenschapper ook maar enig idee wat die stippen kunnen zijn.  Lennart Bloemhof 26 februari 2015, 16:03 De foto van Ceres, gemaakt op 19 februari, met op het midden van de dwergplaneet de twee heldere stippen","Er <extra_id_0> stippen vanaf dwergplaneet Ceres de Melkweg in, en vooralsnog heeft geen enkele wetenschapper ook maar enig idee wat die stippen kunnen zijn. Lennart Bloemhof 26 februari 2015, 16:03 De foto van <extra_id_1> 19 februari, met op het <extra_id_2> dwergplaneet <extra_id_3>","['schijnen twee heldere', 'Ceres, gemaakt op', 'midden van de', 'de twee heldere stippen']",13,25.0,1
"Volkskrant Ochtend: Elektriciteitsnetwerk kan stroom uit lokale groene projecten niet aan | Waarom het gemeentebordeel in Amsterdam mislukte Redactie 11 januari 2019, 7:34 Het pand van My Red Light op de Oudezijds Achterburgwal, naast de Boomsteeg.  Beeld Guus Dubbelman / de Volkskrant Elektriciteitsnetwerk kan stroom uit lokale groene projecten niet aan Lokale groene energieprojecten kunnen niet doorgaan doordat zij hun stroom niet kwijt kunnen","Volkskrant Ochtend: <extra_id_0> uit lokale groene projecten niet aan | Waarom het <extra_id_1> Redactie <extra_id_2> 7:34 Het pand van My Red Light op de Oudezijds Achterburgwal, naast de Boomsteeg. Beeld Guus Dubbelman <extra_id_3> Elektriciteitsnetwerk kan stroom uit lokale groene projecten niet aan Lokale groene energieprojecten kunnen niet doorgaan doordat zij <extra_id_4> kwijt kunnen","['Elektriciteitsnetwerk kan stroom', 'gemeentebordeel in Amsterdam mislukte', '11 januari 2019,', '/ de Volkskrant', 'hun stroom niet']",16,25.0,1
"Sheila Sitalsing 21 juni 2018, 23:16 Wanneer ze in Brussel zijn, voor een samenzijn met hun Europese collegas, lopen Nederlandse politici graag al vingertjezwaaiend de oud-calvinistische wijsheid te debiteren dat je het dak moet repareren wanneer de zon schijnt.  Dat je dijken moet aanleggen wanneer het water laag is","Sheila Sitalsing 21 juni 2018, 23:16 <extra_id_0> Brussel zijn, voor een samenzijn met hun Europese collegas, lopen Nederlandse politici graag al vingertjezwaaiend de oud-calvinistische <extra_id_1> dat je het dak moet repareren wanneer de zon schijnt. Dat je dijken <extra_id_2> het <extra_id_3>","['Wanneer ze in', 'wijsheid te debiteren', 'moet aanleggen wanneer', 'water laag is']",12,25.0,1
"Wagonlading problemen bij invoering Fyra De Nederlands-Belgische hogesnelheidstrein V250 Albatros, beter bekend als Fyra, is het resultaat van een jarenlang traject van plannen, investeren en vooral uitstellen.  Een chronologisch overzicht","<extra_id_0> invoering Fyra De Nederlands-Belgische hogesnelheidstrein <extra_id_1> bekend als Fyra, is het resultaat van <extra_id_2> traject van plannen, investeren en vooral uitstellen. Een chronologisch overzicht","['Wagonlading problemen bij', 'V250 Albatros, beter', 'een jarenlang']",8,25.0,1
"Deze pil kost 1,50 om te maken, en toch kost hij 1000 euro Geweldig nieuws voor hepatitis-C-patinten: eindelijk is er een pil die hun leven kan redden.  Maar de fabrikant weet dat hij goud in handen heeft","Deze <extra_id_0> om te maken, en toch kost hij 1000 euro Geweldig nieuws voor hepatitis-C-patinten: eindelijk is <extra_id_1> die hun leven <extra_id_2> de fabrikant weet dat hij goud in handen heeft","['pil kost 1,50', 'er een pil', 'kan redden. Maar']",9,25.0,1
"Obama: aanslagen Parijs 'ziekmakende' tegenslag in strijd tegen IS De aanslagen in Parijs zijn een 'verschrikkelijke en ziekmakende tegenslag' in de strijd tegen IS.  Dat zei de Amerikaanse president Obama maandag in Turkije, waar de G20-top plaatsvindt","Obama: aanslagen Parijs 'ziekmakende' tegenslag in strijd tegen IS <extra_id_0> Parijs zijn een 'verschrikkelijke en ziekmakende tegenslag' in de strijd tegen <extra_id_1> de Amerikaanse president <extra_id_2> Turkije, waar de G20-top plaatsvindt","['De aanslagen in', 'IS. Dat zei', 'Obama maandag in']",9,25.0,1
Het verhaal van de zon die weer op de terugtocht gaat De mythologiserende mens (1).  Vandaag is de langste dag van het jaar,Het verhaal <extra_id_0> die weer op de terugtocht gaat De mythologiserende mens (1). Vandaag is de langste <extra_id_1> jaar,"['van de zon', 'dag van het']",6,25.0,1
"Met verhalen wil ik de wereld in beweging zetten Theatraal verteller Wijnand Stomp struint al twintig jaar Suriname, de Antillen en Afrika af naar verhalen en geeft ze vervolgens een universele lading mee. ","Met verhalen wil ik de wereld in beweging zetten Theatraal verteller Wijnand Stomp struint al twintig jaar Suriname, de <extra_id_0> af naar <extra_id_1> geeft ze vervolgens een <extra_id_2>","['Antillen en Afrika', 'verhalen en', 'universele lading mee.']",8,25.0,1
"Nieuws Algerije Opnieuw protesten in Algerije tegen herverkiezing president Bouteflika Tienduizenden Algerijnen hebben zondag opnieuw gedemonstreerd tegen een vijfde ambtstermijn voor de huidige president Abdelaziz Bouteflika.  In Algiers verzamelden zich honderden studenten op een campus niet ver van de Constitutionele Raad, waar kandidaten voor de presidentsverkiezingen zich zondag voor het laatst konden inschrijven",Nieuws Algerije Opnieuw protesten <extra_id_0> herverkiezing president Bouteflika Tienduizenden Algerijnen hebben zondag opnieuw gedemonstreerd tegen een vijfde ambtstermijn voor de huidige president Abdelaziz Bouteflika. In Algiers verzamelden zich honderden studenten op een <extra_id_1> de Constitutionele <extra_id_2> voor de presidentsverkiezingen zich zondag voor <extra_id_3> inschrijven,"['in Algerije tegen', 'campus niet ver van', 'Raad, waar kandidaten', 'het laatst konden']",13,25.0,1
"Referendumwet zet ons op spoor naar bananenrepubliek Het kabinet heeft gisteren nog geen besluit genomen over het indienen van een 'intrekkingswet', een wet die een eerder met grote meerderheid in de Kamer aangenomen 'goedkeuringswet' betreffende de ratificatie van het associatieverdrag met Oekrane - weer intrekt.  Premier Rutte heeft het zoeken naar een 'geitenpaadje' nog niet opgegeven en intussen zoekt minister van Buitenlandse Zaken Koenders naar een 'muizengaatje'","Referendumwet zet ons op spoor naar bananenrepubliek Het kabinet heeft gisteren nog <extra_id_0> genomen <extra_id_1> van een 'intrekkingswet', een wet die een eerder met grote meerderheid in de Kamer aangenomen 'goedkeuringswet' betreffende de <extra_id_2> associatieverdrag met Oekrane - weer intrekt. Premier <extra_id_3> zoeken naar een 'geitenpaadje' nog <extra_id_4> intussen zoekt minister van Buitenlandse Zaken <extra_id_5> 'muizengaatje'","['geen besluit', 'over het indienen', 'ratificatie van het', 'Rutte heeft het', 'niet opgegeven en', 'Koenders naar een']",17,25.0,1
"De Inuit kennen vele verschillende woorden voor sneeuw - Klopt dit wel.  Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet","De Inuit kennen <extra_id_0> voor sneeuw <extra_id_1> wel. Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet","['vele verschillende woorden', '- Klopt dit']",6,25.0,1
"Digitale lekkage bij Hippocrates Het beroepsgeheim van de arts waarborgt de privacy van de patint.  Maar hoe zit dat, nu de dokter steeds meer wordt ingesponnen in elektronische netwerken","Digitale lekkage bij <extra_id_0> van de arts waarborgt de privacy van de patint. Maar hoe zit dat, nu de <extra_id_1> ingesponnen in elektronische netwerken","['Hippocrates Het beroepsgeheim', 'dokter steeds meer wordt']",7,25.0,1
"Redactie 27 april 2019, 6:19 Sri Lankaanse veiligheidstroepen beveiligen een huis op 21 april 2019.  Beeld AP Veiligheidstroepen wilden vrijdagavond in Sammanthurai, in het oosten van Sri Lanka, een onderduikadres van islamitische strijders bestormen","Redactie 27 april 2019, 6:19 Sri Lankaanse veiligheidstroepen beveiligen een huis op 21 april 2019. Beeld AP Veiligheidstroepen wilden vrijdagavond in Sammanthurai, <extra_id_0> oosten <extra_id_1> een onderduikadres van <extra_id_2>","['in het', 'van Sri Lanka,', 'islamitische strijders bestormen']",8,25.0,1
"Billie & Seb grijpt je nooit werkelijk bij de kladden Boekrecensie (fictie) - Ivo Victoria Duistere bildungsroman neemt je niet mee.  Persis Bekkering 11 februari 2017, 2:00 'Het geweer was een opluchting', opent de vierde roman van Ivo Victoria (1971), Billie & Seb","Billie & Seb grijpt je nooit werkelijk bij de kladden Boekrecensie (fictie) - Ivo Victoria Duistere bildungsroman neemt <extra_id_0> mee. Persis <extra_id_1> 2017, 2:00 'Het geweer was een opluchting', opent de vierde roman <extra_id_2> (1971), <extra_id_3>","['je niet', 'Bekkering 11 februari', 'van Ivo Victoria', 'Billie & Seb']",11,25.0,1
"De kamer heet appartement, de gang heet straat.  Het Gooise Godelinde is geen verzorgingshuis meer, maar een wooncomplex voor ouderen waar zorg op maat kan worden ingekocht","De kamer <extra_id_0> gang heet straat. Het Gooise Godelinde is geen verzorgingshuis meer, maar <extra_id_1> waar zorg op maat kan worden ingekocht","['heet appartement, de', 'een wooncomplex voor ouderen']",7,25.0,1
"Volkskrant Ochtend Woensdag 3 april 2019 Volkskrant Ochtend: Kernenergielobby wil Borssele langer open houden | Geschorste priester: Alleen met eerlijkheid valt de kerk te redden Redactie 3 april 2019, 7:31 De Kerncentrale in Borssele Beeld Raymond Rutting / De Volkskrant Kernenergielobby wil Borssele langer open houden De Nederlandse nucleaire industrie pleit voor het langer openhouden van de kerncentrale in Borssele.  Daarmee wordt tijd gekocht om nieuwe kerncentrales te bouwen, die gezamenlijk 20 procent van de Nederlandse stroomproductie (3000 megawatt) voor hun rekening zouden moeten nemen","Volkskrant Ochtend Woensdag 3 april 2019 Volkskrant Ochtend: Kernenergielobby wil Borssele langer open houden | Geschorste priester: Alleen met eerlijkheid valt de kerk te redden <extra_id_0> 2019, 7:31 De Kerncentrale in Borssele Beeld <extra_id_1> De Volkskrant Kernenergielobby wil Borssele langer open <extra_id_2> nucleaire industrie pleit voor het langer openhouden van de kerncentrale in Borssele. Daarmee wordt tijd gekocht <extra_id_3> te bouwen, <extra_id_4> procent van de Nederlandse <extra_id_5> voor hun rekening <extra_id_6>","['Redactie 3 april', 'Raymond Rutting /', 'houden De Nederlandse', 'om nieuwe kerncentrales', 'die gezamenlijk 20', 'stroomproductie (3000 megawatt)', 'zouden moeten nemen']",21,25.0,1
Het Eeuwige Leven Hans Heres (1945-2018) s Lands laatste communistische wethouder Veertig jaar zat de rode Groninger in het gemeentebestuur.  Tegen wil en dank: politiek was voor hem geen hobby: Je doet het omdat het moet,Het Eeuwige Leven Hans Heres (1945-2018) s Lands laatste <extra_id_0> jaar zat de rode Groninger in het gemeentebestuur. Tegen wil en dank: politiek was voor <extra_id_1> Je doet <extra_id_2> moet,"['communistische wethouder Veertig', 'hem geen hobby:', 'het omdat het']",9,25.0,1
De newsroom van The Washington Post.   AFP Washington Post ontmaskert rechtse activist die krant in diskrediet wilde brengen De strijd tussen waarheid en verzinsels is in Amerika in een nieuwe fase terechtgekomen The Washington Post heeft een rechtse activist ontmaskerd die met een verzonnen verhaal naar de redactie was gestapt met de kennelijke bedoeling de krant in diskrediet te brengen,De newsroom van <extra_id_0> AFP Washington Post ontmaskert <extra_id_1> krant in diskrediet wilde brengen De strijd tussen waarheid en verzinsels is in Amerika in een nieuwe fase <extra_id_2> Post heeft een rechtse activist ontmaskerd <extra_id_3> verzonnen verhaal naar de redactie was gestapt met de kennelijke <extra_id_4> in diskrediet te brengen,"['The Washington Post.', 'rechtse activist die', 'terechtgekomen The Washington', 'die met een', 'bedoeling de krant']",15,25.0,1
"OmslagBoekontwerpen VS De Amerikanen hebben een lange traditie van uitstekende boekcovers Amerikaanse jury waardeert ook de traditie.  Erik van den Berg 16 juli 2020, 16:40 Een van de winnaars van 50 Books 50 Covers 2019: Alaina Sullivans omslag voor Aldo Sohms wijngids Wine Simple",OmslagBoekontwerpen VS De Amerikanen hebben een lange traditie van uitstekende boekcovers Amerikaanse jury waardeert ook <extra_id_0> van den Berg 16 <extra_id_1> Een van de winnaars van 50 Books 50 Covers 2019: Alaina <extra_id_2> Aldo Sohms <extra_id_3> Simple,"['de traditie. Erik', 'juli 2020, 16:40', 'Sullivans omslag voor', 'wijngids Wine']",11,25.0,1
"Jongens als Mids maken het goochelgebeuren sexy Tommy Mids Wacht, ik pak even mijn goocheldoos.  Peter Buwalda 6 februari 2015, 2:00 Veel kinderen vragen zich voor het inslapen af waarin ze zouden willen uitblinken","Jongens als Mids <extra_id_0> sexy Tommy Mids Wacht, ik pak even mijn goocheldoos. Peter Buwalda 6 februari 2015, 2:00 Veel kinderen vragen zich voor het <extra_id_1> waarin <extra_id_2> uitblinken","['maken het goochelgebeuren', 'inslapen af', 'ze zouden willen']",8,25.0,1
Rol van prooi dreigt voor ABN Amro Bij fusiegeruchten in de bankensector wordt sinds een klein jaar altijd ABN Amro genoemd.  Dat is niet per se onzin,Rol van prooi dreigt voor ABN Amro <extra_id_0> bankensector wordt sinds een klein jaar altijd <extra_id_1> Dat is niet per se onzin,"['Bij fusiegeruchten in de', 'ABN Amro genoemd.']",7,25.0,1
Waarom het universum zoveel zwaarder is dan verwacht.  Steriele neutrino's Leidse astrofysici denken te hebben ontdekt waarom het universum zoveel zwaarder is dan op grond van alle zichtbare sterren en nevels te verwachten is,Waarom het universum zoveel zwaarder is dan verwacht. Steriele neutrino's Leidse astrofysici denken te <extra_id_0> het <extra_id_1> zwaarder is dan <extra_id_2> alle zichtbare sterren en nevels te verwachten is,"['hebben ontdekt waarom', 'universum zoveel', 'op grond van']",8,25.0,1
"Zal straks ook een sterke euro worden vervloekt.  Peter de Waard 30 augustus 2017, 2:00 De euro is zeven jaar lang vervloekt als een bananenrepubliekvaluta","Zal straks ook een sterke <extra_id_0> Peter de Waard 30 augustus 2017, 2:00 De euro is zeven jaar <extra_id_1> een bananenrepubliekvaluta","['euro worden vervloekt.', 'lang vervloekt als']",6,25.0,1
Brazilianen furieus op 'dief' uit Amerika 'Dief'.  Met vuistgrote letters en een foto van de dader over de hele voorpagina vatte Brazili's belangrijkste sportkrant woensdag samen hoe de natie scheidsrechter Esfandiar Baharmast ziet,<extra_id_0> op 'dief' uit Amerika 'Dief'. Met vuistgrote letters en een foto van de dader over de hele voorpagina vatte Brazili's <extra_id_1> samen hoe de natie <extra_id_2> ziet,"['Brazilianen furieus', 'belangrijkste sportkrant woensdag', 'scheidsrechter Esfandiar Baharmast']",8,25.0,1
"Dit is het lelijkste gebouw van Groot-Brittanni Het gebouw Nova Victoria in Londen wint de 'oppersteenpuist' als lelijkste gebouw van Groot-Brittanni; vakblad Building Design 'lauwert' de glazen kantoorkolos van PLP.  Patrick van IJzendoorn 6 september 2017, 18:44 Het Nova Victoria in Londen","Dit is het lelijkste gebouw van Groot-Brittanni Het gebouw Nova Victoria in Londen wint de 'oppersteenpuist' als lelijkste gebouw van Groot-Brittanni; vakblad Building Design 'lauwert' de <extra_id_0> Patrick <extra_id_1> september 2017, <extra_id_2> Victoria in Londen","['glazen kantoorkolos van PLP.', 'van IJzendoorn 6', '18:44 Het Nova']",10,25.0,1
Olieramp Siberie dreigt stuwmeer te vervuilen De Russische autoriteiten zijn een schoonmaakoperatie begonnen na een lekkage uit de Transsiberische oliepijpleiding.  Volgens het ministerie voor Rampenbestrijding is eind vorige week ruim 3500 ton olie in het milieu terechtgekomen,Olieramp Siberie dreigt stuwmeer te vervuilen De Russische autoriteiten zijn een schoonmaakoperatie begonnen na een <extra_id_0> Transsiberische oliepijpleiding. Volgens het <extra_id_1> is eind vorige week <extra_id_2> olie in het milieu terechtgekomen,"['lekkage uit de', 'ministerie voor Rampenbestrijding', 'ruim 3500 ton']",9,25.0,1
Van der Breggen in topvorm mag dromen van hattrick Na haar zege in de Amstel Gold Race is Van der Breggen woensdag voor de derde maal de beste in de Waalse Pijl.  Met zondag Luik-Bastenaken-Luik ligt een andere hattrick in het verschiet,Van der Breggen in topvorm mag dromen van hattrick Na haar zege in de Amstel Gold Race is Van der Breggen woensdag voor de derde maal de <extra_id_0> Waalse Pijl. Met zondag <extra_id_1> hattrick <extra_id_2>,"['beste in de', 'Luik-Bastenaken-Luik ligt een andere', 'in het verschiet']",10,25.0,1
"Een theaterstuk zonder rode draad: het werkt verrassend goed (vier sterren) Regisseur Jetse Batelaan doet een theatraal gokje naar wat er was vrdat we verhalen verzonnen Annette Embrechts 24 september 2018, 17:57 Het Verhaal van Het Verhaal door Theater Artemis en Het Zuidelijk Toneel Beeld Kurt Van der Elst Door Theater Artemis en Het Zuidelijk Toneel.  Regie Jetse Batelaan","Een <extra_id_0> draad: het werkt verrassend goed (vier sterren) Regisseur <extra_id_1> een theatraal gokje naar wat er was vrdat we verhalen verzonnen Annette Embrechts 24 september 2018, 17:57 <extra_id_2> Het Verhaal door Theater Artemis en Het Zuidelijk Toneel Beeld Kurt Van der <extra_id_3> Artemis en Het <extra_id_4> Jetse Batelaan","['theaterstuk zonder rode', 'Jetse Batelaan doet', 'Het Verhaal van', 'Elst Door Theater', 'Zuidelijk Toneel. Regie']",15,25.0,1
Toyota roept tienduizenden auto's in Nederland terug om mogelijk defecte airbags en filters Toyota roept tienduizenden auto's in Nederland terug naar de dealer.  Vanwege mogelijke problemen met zogenoemde gordijnairbags worden er 17,Toyota roept tienduizenden <extra_id_0> terug om mogelijk defecte airbags en filters Toyota roept <extra_id_1> Nederland <extra_id_2> de dealer. Vanwege mogelijke problemen met zogenoemde gordijnairbags worden er 17,"[""auto's in Nederland"", ""tienduizenden auto's in"", 'terug naar']",8,25.0,1
Ombudsman laat zien hoe een fout een blunder wordt Veel vragen zijn er sinds het aantreden van Reinier van Zutphen als Nationale Ombudsman.  Vooral over waarom de Kinderombudsman moet vertrekken,Ombudsman laat zien hoe een <extra_id_0> wordt Veel vragen zijn <extra_id_1> aantreden van Reinier van Zutphen als <extra_id_2> Vooral over waarom de Kinderombudsman moet vertrekken,"['fout een blunder', 'er sinds het', 'Nationale Ombudsman.']",8,25.0,1
"Het noorden herkent zich niet in verwijten: Wij drukken ons niet, we doen wat we kunnen om Brabant te ontlasten Boven de rivieren zouden ziekenhuizen niet doordrongen zijn van de ernst van de coronacrisis en te weinig doen om patinten uit Brabant over te nemen, stelde intensivist Diederik Gommers woensdag in de Tweede Kamer.  In het zenuwcentrum van de evacuaties in Drachten herkennen ze zich niet in dat beeld","Het <extra_id_0> niet in verwijten: Wij drukken ons niet, we doen wat we kunnen om Brabant te ontlasten Boven de rivieren zouden ziekenhuizen niet doordrongen zijn van de ernst <extra_id_1> en te weinig doen <extra_id_2> Brabant over te <extra_id_3> Diederik Gommers woensdag in <extra_id_4> In het zenuwcentrum van de evacuaties in Drachten herkennen ze zich niet in <extra_id_5>","['noorden herkent zich', 'van de coronacrisis', 'om patinten uit', 'nemen, stelde intensivist', 'de Tweede Kamer.', 'dat beeld']",17,25.0,1
"Brits toneeldier bereikte perfectie met zachte hand De in Engeland klassiek geschoolde acteur en regisseur Adrian Brine wist precies hoe hij het publiek moest bereiken.  Peter de Waard 3 juni 2016, 2:00 Adrian Brine","Brits <extra_id_0> met zachte hand De in Engeland klassiek geschoolde acteur en regisseur Adrian Brine wist precies hoe hij <extra_id_1> moest <extra_id_2> Waard 3 juni 2016, 2:00 Adrian Brine","['toneeldier bereikte perfectie', 'het publiek', 'bereiken. Peter de']",8,25.0,1
"Robert Vuijsje 15 juni 2020, 16:06 Rockzanger Dinand Woesthoff zat een keer met zijn vader in de auto, op de Laan van Meerdervoort in Den Haag.  Naast ons stopte een dikke Chevrolet met het dak open","Robert Vuijsje 15 juni 2020, 16:06 Rockzanger Dinand Woesthoff zat een keer met zijn vader in de auto, <extra_id_0> van Meerdervoort in Den <extra_id_1> stopte een dikke Chevrolet <extra_id_2> open","['op de Laan', 'Haag. Naast ons', 'met het dak']",9,25.0,1
"De protesten tegen de terugkeer van Rusland in de schoot van de internationale sport nemen de vorm van een opstand aan.  Donderdag beslist het mondiale anti-dopingagentschap Wada over het herstel van de positie van Rusada, het Russische agentschap dat sinds drie jaar is geschorst wegens het grootscheepse bedrog bij de Olympische Winterspelen van Sotsji (2014)","De protesten tegen de terugkeer van Rusland in <extra_id_0> de internationale sport nemen de vorm van een opstand aan. <extra_id_1> het mondiale anti-dopingagentschap Wada over het herstel van de positie van Rusada, <extra_id_2> dat sinds drie jaar is geschorst <extra_id_3> bedrog bij de Olympische <extra_id_4> (2014)","['de schoot van', 'Donderdag beslist', 'het Russische agentschap', 'wegens het grootscheepse', 'Winterspelen van Sotsji']",14,25.0,1
