Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
Taboe op discriminatie MINDERHEDENBELEID heet nu investeren in een interculturele samenleving.  Zo wil het nieuwe regeerakkoord het tenminste,Taboe <extra_id_0> nu investeren in een interculturele samenleving. Zo wil het nieuwe regeerakkoord het tenminste,['op discriminatie MINDERHEDENBELEID heet'],4,25.0,1
Twee genocideverdachten toch uitgeleverd aan Rwanda De uitleveringszaak sleept al jaren voort.  Nu worden de twee aan Rwanda overgedragen,Twee genocideverdachten toch uitgeleverd aan Rwanda De uitleveringszaak sleept al jaren <extra_id_0> de twee aan <extra_id_1>,"['voort. Nu worden', 'Rwanda overgedragen']",5,25.0,1
"Duurzaamheid KLM adverteert veel over de eigen duurzaamheid, met het gebruik van biobrandstof als n van de pijlers.  In werkelijkheid is ","Duurzaamheid KLM adverteert veel over de eigen duurzaamheid, met het gebruik van biobrandstof als <extra_id_0> de pijlers. <extra_id_1>","['n van', 'In werkelijkheid is']",5,25.0,1
"Nieuwe toepassingen kloontechniek De techniek van het klonen ontwikkelt zich snel.  Biotechbedrijven zijn opgetogen, maar de techniek veroorzaakt veel opschudding","Nieuwe toepassingen kloontechniek De techniek van het klonen ontwikkelt zich snel. Biotechbedrijven zijn opgetogen, <extra_id_0> techniek <extra_id_1>","['maar de', 'veroorzaakt veel opschudding']",5,25.0,1
Vliegramp Athene kost 121 inzittenden het leven Alle 121 inzittenden zijn om het leven gekomen bij een crash van een Cyprisch vliegtuig in Griekenland.  Luchtvaartdeskundigen puzzelen over de mogelijke oorzaak van de crash waarbij gistermiddag een Cyprisch verkeersvliegtuig neerstortte en in brand vloog,Vliegramp Athene kost 121 inzittenden het leven Alle 121 inzittenden zijn om het leven gekomen <extra_id_0> van een Cyprisch vliegtuig in Griekenland. <extra_id_1> de mogelijke oorzaak van de <extra_id_2> een Cyprisch verkeersvliegtuig neerstortte en in <extra_id_3>,"['bij een crash', 'Luchtvaartdeskundigen puzzelen over', 'crash waarbij gistermiddag', 'brand vloog']",11,25.0,1
Macron ook bovenaan in definitieve uitslag Het is nu zeker dat de En Marche. -leider op 7 mei met Marine Le Pen gaat strijden om het presidentschap,Macron ook bovenaan in definitieve uitslag Het is nu zeker dat de En Marche. -leider <extra_id_0> met Marine Le <extra_id_1> het presidentschap,"['op 7 mei', 'Pen gaat strijden om']",7,25.0,1
"Het lijden van het Hazara-volk BAMIAN - In het midden van Afghanistan woont het Hazara-volk, een bevolkingsgroep van Mongoolse afstamming die zwaar te lijden heeft onder de burgeroorlog die Afghanistan teistert.  Maar door de slechte toegankelijkheid van het door hoge bergketens omgeven gebied, dringt maar weinig van hun ontberingen naar de buitenwereld door","Het lijden van het Hazara-volk <extra_id_0> midden van Afghanistan woont het Hazara-volk, een bevolkingsgroep van Mongoolse afstamming die zwaar te lijden heeft onder de burgeroorlog die Afghanistan teistert. Maar <extra_id_1> toegankelijkheid <extra_id_2> hoge <extra_id_3> dringt maar weinig van hun ontberingen naar de buitenwereld door","['BAMIAN - In het', 'door de slechte', 'van het door', 'bergketens omgeven gebied,']",13,25.0,1
Hasna El Maroudi (19) en haar moeder voelen zich niet langer veilig.  De bekorte jongerencolumn van Spunk,Hasna El Maroudi (19) <extra_id_0> zich niet langer veilig. De bekorte jongerencolumn van Spunk,['en haar moeder voelen'],4,25.0,1
De Haagse Stemming Vandaag is dag 181 van de formatie.  Schrijf je in om de Haagse Stemming elke dag als nieuwsbrief te ontvangen,De Haagse Stemming Vandaag is dag 181 van de formatie. Schrijf je in om de Haagse <extra_id_0> als <extra_id_1>,"['Stemming elke dag', 'nieuwsbrief te ontvangen']",6,25.0,1
"Oekrane wijst wapenstilstand af Zwangere vrouwen in een schuilkelder van een ziekenhuis in Donetsk, in het oosten van Oekrane, waar hevig wordt gevochten.  Foto AFP Het Oekraense leger heeft een voorstel voor een wapenstilstand van de separatisten gisteren afgewezen","Oekrane wijst wapenstilstand af Zwangere vrouwen in een schuilkelder van een ziekenhuis in Donetsk, in <extra_id_0> Oekrane, waar hevig wordt <extra_id_1> Oekraense leger heeft een voorstel voor een wapenstilstand van <extra_id_2> afgewezen","['het oosten van', 'gevochten. Foto AFP Het', 'de separatisten gisteren']",10,25.0,1
"Het Amerikaanse leger en Irak betwisten de omvang van het geweld in het land.  De Amerikanen ontkenden gisteren dat juli de dodelijkste maand in Irak in ruim twee jaar was, zoals Bagdad had verklaard",Het Amerikaanse leger en Irak betwisten de omvang van het geweld in het land. De Amerikanen ontkenden gisteren <extra_id_0> dodelijkste <extra_id_1> Irak in ruim <extra_id_2> zoals Bagdad had verklaard,"['dat juli de', 'maand in', 'twee jaar was,']",8,25.0,1
"Unilever in oorlog om wasmiddelen in Turkije ISTANBUL, 20 JUNI.  Er woedt een wasmiddelen-oorlog in Turkije","Unilever in oorlog <extra_id_0> ISTANBUL, 20 JUNI. Er woedt een wasmiddelen-oorlog in Turkije",['om wasmiddelen in Turkije'],4,25.0,1
Geloof is sport De Ronde van Frankrijk kent maar n geletruiwinnaar.  Toch bereiden 180 wielrenners zich voor op die wekenlange fietstocht,Geloof is sport De <extra_id_0> Frankrijk kent <extra_id_1> Toch bereiden 180 wielrenners zich voor op die wekenlange fietstocht,"['Ronde van', 'maar n geletruiwinnaar.']",5,25.0,1
"Grote kaalslag in Molire's komedie 'De ingebeelde zieke'; Leukdoenerij met overgave Voorstelling: De ingebeelde zieke door Het Gevolg, vanaf 8 jaar.  Tekst naar Molire en regie: Ignace Cornelissen","<extra_id_0> Molire's komedie 'De ingebeelde zieke'; Leukdoenerij met overgave Voorstelling: De ingebeelde zieke door Het Gevolg, vanaf 8 jaar. Tekst naar <extra_id_1> Cornelissen","['Grote kaalslag in', 'Molire en regie: Ignace']",7,25.0,1
Luis Surez is terug na zijn maandenlange schorsing wegens bijten.  Foto AP In zijn tienerjaren in Montevideo rende hij eens vijftig meter het veld over om de scheids een kopstoot te geven,Luis <extra_id_0> na zijn maandenlange schorsing wegens bijten. Foto AP In <extra_id_1> in Montevideo rende hij eens vijftig meter het <extra_id_2> de scheids een kopstoot te geven,"['Surez is terug', 'zijn tienerjaren', 'veld over om']",8,25.0,1
Het rechterschap is meer dan een baan: het kruipt onder je huid Zit er ook een rechter in u.  Strafrechter Jacco Janssen ontdekt op de voetbaltribune dat hij anders naar een incident kijkt dan de andere supporters,Het rechterschap is meer dan een baan: het kruipt onder je huid <extra_id_0> een rechter in <extra_id_1> Janssen ontdekt op de voetbaltribune dat hij anders naar <extra_id_2> dan de andere supporters,"['Zit er ook', 'u. Strafrechter Jacco', 'een incident kijkt']",9,25.0,1
HILVERSUM.  De muziekensembles van het Muziekcentrum van de Omroep (MCO) mogen in Hilversum gevestigd blijven,HILVERSUM. De muziekensembles van <extra_id_0> Omroep (MCO) mogen in Hilversum gevestigd blijven,['het Muziekcentrum van de'],4,25.0,1
"Koopkrachtverlies toch meer dan verwacht - ook lagere inkomens worden getroffen DEN HAAG - Door alle bezuinigingen hebben de burgers steeds minder geld te besteden.  ANP XTRA LEX VAN LIESHOUT Foto ANP / Lex van Lieshout Niet alleen hoge inkomens, maar ook sommige groepen met lagere inkomens gaan er door het regeerakkoord op achteruit","Koopkrachtverlies toch meer dan <extra_id_0> lagere inkomens worden getroffen DEN HAAG - Door alle bezuinigingen hebben de burgers steeds minder geld te besteden. ANP XTRA LEX <extra_id_1> ANP / Lex van <extra_id_2> hoge inkomens, maar ook sommige groepen met lagere <extra_id_3> door het regeerakkoord <extra_id_4>","['verwacht - ook', 'VAN LIESHOUT Foto', 'Lieshout Niet alleen', 'inkomens gaan er', 'op achteruit']",14,25.0,1
"Cannes, Sarko, Wolfo en een antihomofobiedag 1 Donderdag is Hemelvaartsdag.  Jezus voer nadat hij niet meer dood was ten hemel en wij hebben een dagje vrij","Cannes, Sarko, Wolfo en een antihomofobiedag 1 Donderdag is <extra_id_0> nadat hij niet meer dood was ten hemel <extra_id_1> een dagje vrij","['Hemelvaartsdag. Jezus voer', 'en wij hebben']",6,25.0,1
Vaticaan sticht bisdommen in Rusland De rooms-katholieke kerk heeft gisteren aangekondigd vier Russische bisdommen op te richten.  De Russisch-orthodoxe kerk reageert woedend en dreigt de betrekkingen met het Vaticaan op te schorten,Vaticaan sticht bisdommen in Rusland De rooms-katholieke kerk heeft gisteren aangekondigd vier Russische bisdommen op te richten. De Russisch-orthodoxe kerk <extra_id_0> en dreigt de <extra_id_1> Vaticaan <extra_id_2>,"['reageert woedend', 'betrekkingen met het', 'op te schorten']",8,25.0,1
Arcams ruimtelijke oase aan het IJ Ze zijn zeldzaam: bouwwerken die de liefdevolle concentratie prijsgeven waarmee zij zijn ontworpen.  Het nieuwe onderkomen van het Architectuur Centrum Amsterdam (Arcam) is zo'n bouwwerk,Arcams ruimtelijke oase aan <extra_id_0> Ze zijn <extra_id_1> de liefdevolle concentratie prijsgeven <extra_id_2> ontworpen. Het nieuwe onderkomen van het Architectuur Centrum Amsterdam (Arcam) is zo'n bouwwerk,"['het IJ', 'zeldzaam: bouwwerken die', 'waarmee zij zijn']",8,25.0,1
"Niet doen, zegt Marcel Warnaar, wetenschappelijk medewerker bij het Nationaal Instituut voor Budgetvoorlichtig (Nibud).  Een lening kan de vriendschap in de weg gaan staan","<extra_id_0> Marcel Warnaar, wetenschappelijk medewerker bij het Nationaal Instituut voor Budgetvoorlichtig (Nibud). Een lening kan <extra_id_1> de weg gaan staan","['Niet doen, zegt', 'de vriendschap in']",6,25.0,1
"Betogingen Venezuela om nieuwe schoolwet Duizenden Venezolanen hebben zaterdag in de hoofdstad Caracas met twee afzonderlijke betogingen zowel voor als tegen een eerder deze maand ingevoerde nieuwe onderwijswet gedemonstreerd.  De oproerpolitie zette traangas, waterkannonen en rubberkogels in tegen de tegenbetogers","Betogingen Venezuela om <extra_id_0> Venezolanen hebben zaterdag in de hoofdstad Caracas met twee afzonderlijke betogingen zowel voor als tegen <extra_id_1> maand ingevoerde nieuwe <extra_id_2> zette traangas, waterkannonen en rubberkogels in tegen de tegenbetogers","['nieuwe schoolwet Duizenden', 'een eerder deze', 'onderwijswet gedemonstreerd. De oproerpolitie']",10,25.0,1
"Slopen, bouwen, spreiden In steden door heel het land worden de komende jaren massaal goedkope woningen gesloopt en vervangen door duurdere.  Het lijkt het laatste redmiddel voor de steden, die hun middenklasse zien vertrekken","Slopen, bouwen, spreiden In steden door heel het land worden de <extra_id_0> goedkope woningen gesloopt en <extra_id_1> Het lijkt het laatste redmiddel voor <extra_id_2> die hun middenklasse zien vertrekken","['komende jaren massaal', 'vervangen door duurdere.', 'de steden,']",8,25.0,1
"KPN verhoogt ambitie voor schuldafbouw KPN scherpt zijn doelstelling aan om de schulden van het bedrijf te verminderen.  Het telecombedrijf streeft ernaar om de schuld eind dit jaar terug te brengen tot 13,9 miljard euro in plaats van 14,5 miljard","KPN verhoogt ambitie voor schuldafbouw KPN scherpt zijn doelstelling aan om de schulden <extra_id_0> verminderen. Het telecombedrijf streeft ernaar om de schuld eind <extra_id_1> te <extra_id_2> miljard euro in plaats van 14,5 miljard","['van het bedrijf te', 'dit jaar terug', 'brengen tot 13,9']",10,25.0,1
Onder de drie miljoen Turken in Duitsland groeien de spanningen.  Duitse politici willen niet dat de Turkse binnenlandse strijd overslaat,Onder de drie miljoen Turken in Duitsland groeien de spanningen. Duitse <extra_id_0> dat <extra_id_1> binnenlandse strijd overslaat,"['politici willen niet', 'de Turkse']",5,25.0,1
Opwarming aarde is geen aanjager klimaatoorlogen De oorlog in Soedan is geen klimaatoorlog maar een etnisch-religieus conflict waarin toegang tot oliebronnen een belangrijke rol speelt.  Foto AP Terug bij af,Opwarming aarde is geen aanjager klimaatoorlogen De oorlog in Soedan is geen klimaatoorlog maar een etnisch-religieus <extra_id_0> toegang tot oliebronnen een <extra_id_1> Foto AP <extra_id_2>,"['conflict waarin', 'belangrijke rol speelt.', 'Terug bij af']",8,25.0,1
"Mooie actie.  Maar het kan geen kwaad dat Leon de Winter erop gewezen heeft dat ook (of juist) in Nederland de wereld gewoon doordraait wanneer er mensen 'als beesten' worden afgemaakt (NRC Handelsblad, 25 oktober)","Mooie actie. Maar het kan geen kwaad dat Leon de Winter <extra_id_0> dat ook (of juist) in Nederland de wereld <extra_id_1> er mensen 'als <extra_id_2> (NRC Handelsblad, 25 oktober)","['erop gewezen heeft', 'gewoon doordraait wanneer', ""beesten' worden afgemaakt""]",9,25.0,1
"De coronamaatregelen mogen dan tot steeds meer chagrijn leiden, Jan Rotmans houdt de moed erin.  De crisis is een blessing in disguise, zei de hoogleraar duurzaamheid en transities deze week in Trouw","De coronamaatregelen mogen <extra_id_0> steeds meer chagrijn leiden, Jan Rotmans houdt de moed erin. De crisis is een blessing in disguise, zei de <extra_id_1> transities <extra_id_2> Trouw","['dan tot', 'hoogleraar duurzaamheid en', 'deze week in']",8,25.0,1
"Advocaten Amsterdam dreigen met prikacties AMSTERDAM, 9 mei - De Amsterdamse advocaten zullen prikacties houden als het ministerie van justitie niet voor 1 september toezegt dat de vergoedingen in de gefinancierde rechtshulp zullen worden verhoogd.  Volgens de deken van de orde van advocaten in het arrondissement Amsterdam - waar 1","Advocaten Amsterdam dreigen met prikacties AMSTERDAM, 9 mei - De Amsterdamse advocaten zullen prikacties houden als het ministerie van justitie niet voor 1 september toezegt <extra_id_0> in de gefinancierde rechtshulp zullen worden verhoogd. Volgens de <extra_id_1> orde van <extra_id_2> arrondissement <extra_id_3> 1","['dat de vergoedingen', 'deken van de', 'advocaten in het', 'Amsterdam - waar']",12,25.0,1
En nieuw nummer is wat mager voor Zweedse Ghost Het Zweedse Ghost was donderdag uitstekend in Amsterdam.  Maar het optreden was helaas vrijwel identiek aan eerdere ,En nieuw nummer is wat mager voor Zweedse Ghost Het Zweedse Ghost was donderdag uitstekend <extra_id_0> het optreden <extra_id_1> identiek aan eerdere,"['in Amsterdam. Maar', 'was helaas vrijwel']",6,25.0,1
Een glimp van een beschaving Na negentig jaar is het Mesopotamische woordenboek voltooid.  Het telt Engelstalige beschrijvingen van 28,Een glimp van een beschaving Na negentig jaar is het Mesopotamische woordenboek <extra_id_0> Engelstalige beschrijvingen <extra_id_1>,"['voltooid. Het telt', 'van 28']",5,25.0,1
"Dat betoogt Geoffrey Robertson, auteur van Crimes Against Humanity (uitgeverij Penguin), vandaag in de Britse krant The Independent.  De wetenschap dat de operatie in het Pakistaanse huis van de Al Qaeda-leider was bedoeld ","Dat betoogt Geoffrey Robertson, auteur van Crimes Against Humanity (uitgeverij Penguin), vandaag in de Britse krant The Independent. De wetenschap dat <extra_id_0> het <extra_id_1> de <extra_id_2> was bedoeld","['de operatie in', 'Pakistaanse huis van', 'Al Qaeda-leider']",8,25.0,1
"Afgelopen donderdag mij enigszins verbolgen uitgelaten over het feit dat wijn nog geen tenminste houdbaar tot-datum kent of een bij voorkeur te drinken voor advies.  En dat terwijl het gros van de wijnen op dronk in de schappen beland en niet gebaat is bij langdurig stof happen in wijnrekken, kruipruimtes of kelders",Afgelopen donderdag mij enigszins <extra_id_0> het feit dat wijn nog geen <extra_id_1> of <extra_id_2> te drinken voor advies. En dat terwijl het gros van de wijnen op dronk in de schappen beland en niet gebaat is bij langdurig stof <extra_id_3> kruipruimtes of kelders,"['verbolgen uitgelaten over', 'tenminste houdbaar tot-datum kent', 'een bij voorkeur', 'happen in wijnrekken,']",13,25.0,1
"Sneller straffen ja, maar liever na vonnis De bewindslieden op Justitie verkennen de rechtsgrenzen.  Kan de rechter al optreden voordat hij vonnist","Sneller straffen ja, maar liever na vonnis De bewindslieden <extra_id_0> de rechtsgrenzen. Kan de rechter al <extra_id_1> vonnist","['op Justitie verkennen', 'optreden voordat hij']",6,25.0,1
"Politie slaat terug met civiele procedure Een kaakslag, een gebroken neus, een hoofdwond en flinke frustratie.  Dat is de meest recente oogst van de Rotterdamse politie","Politie slaat terug met civiele procedure <extra_id_0> gebroken neus, een hoofdwond en flinke frustratie. Dat is <extra_id_1> oogst van de Rotterdamse politie","['Een kaakslag, een', 'de meest recente']",6,25.0,1
"Caption: FILE - In this Nov.  21, 2011 file picture taken with a fisheye lens, flames from a fire set alight in a container by activists of the Frankfurt Occupy movement are seen in front of the European Central Bank and a sculpture of the euro symbol in Frankfurt, Germany","Caption: FILE - <extra_id_0> 21, 2011 file picture taken with a fisheye lens, flames from a fire set alight in a container by activists of the Frankfurt Occupy movement are seen in front of the <extra_id_1> and <extra_id_2> the <extra_id_3> Frankfurt, Germany","['In this Nov.', 'European Central Bank', 'a sculpture of', 'euro symbol in']",12,25.0,1
"Agent die schiet is toch anders dan een burger die schiet Hoe streng moet de rechter zijn tegen een agent die een beroepsfout maakt, waardoor net geen dodelijk slachtoffer viel.  De rechter in Maastricht veroordeelde vrijdag een lid van een arrestatie-eenheid tot twee jaar cel en een schadevergoeding","Agent die schiet is toch anders dan een burger die schiet Hoe streng moet de rechter zijn tegen een agent die een beroepsfout maakt, <extra_id_0> dodelijk <extra_id_1> rechter in Maastricht veroordeelde vrijdag <extra_id_2> een <extra_id_3> jaar cel en een schadevergoeding","['waardoor net geen', 'slachtoffer viel. De', 'een lid van', 'arrestatie-eenheid tot twee']",12,25.0,1
"De EU is verdeeld, nu ook in conflict Georgi De EU-landen kwamen gisteren in Brussel bijeen voor spoedoverleg over de crisis tussen Rusland en Georgi.  Moeilijk: hoe om te gaan met het machtige Rusland","De EU is verdeeld, nu ook in conflict Georgi De EU-landen kwamen <extra_id_0> bijeen <extra_id_1> over <extra_id_2> Rusland en Georgi. Moeilijk: hoe om te gaan met het machtige Rusland","['gisteren in Brussel', 'voor spoedoverleg', 'de crisis tussen']",8,25.0,1
"Jean-Auguste-Dominique Ingres zag het schilderen van portretten, als een minder genre  historische taferelen was waar men beroemd mee diende te worden.  Zijn portretten, nu te zien in het Metropolitan Museum, laten dan ook zien tot welke hoogte hij steeg als hij niet 100 procent op zijn hoede was en zijn best deed","Jean-Auguste-Dominique Ingres zag het schilderen van portretten, als een <extra_id_0> was waar men beroemd mee diende te worden. Zijn portretten, nu te zien in <extra_id_1> laten dan ook zien tot welke hoogte hij <extra_id_2> niet <extra_id_3> zijn hoede was en zijn best deed","['minder genre historische taferelen', 'het Metropolitan Museum,', 'steeg als hij', '100 procent op']",13,25.0,1
Donald Trumps Kremlin-connecties Relatie VS-Rusland De FBI onderzoekt de banden van Trumps entourage met Rusland en de Russische inmenging in de Amerikaanse verkiezingen.  Hoe lopen de lijnen tussen Trumps inner circle en die van Poetin,Donald Trumps Kremlin-connecties Relatie VS-Rusland De FBI onderzoekt <extra_id_0> Trumps entourage met Rusland en de Russische inmenging in de Amerikaanse verkiezingen. <extra_id_1> lijnen tussen Trumps inner circle en <extra_id_2>,"['de banden van', 'Hoe lopen de', 'die van Poetin']",9,25.0,1
"De `sitcom about nothing', verzonnen door Jerry Seinfeld en Larry Davids vertelt het semi-autobiografische verhaal van de stand-up comedian Jerry Seinfeld en zijn vrienden: ex-minnares Elaine Benes (Julia Louis-Dreyfus), de blunderende Cosmo Kramer (Michael Richards) met ","De <extra_id_0> verzonnen door Jerry Seinfeld en Larry Davids vertelt het semi-autobiografische verhaal van de stand-up comedian Jerry Seinfeld <extra_id_1> ex-minnares <extra_id_2> Louis-Dreyfus), de blunderende Cosmo Kramer (Michael Richards) met","[""`sitcom about nothing',"", 'en zijn vrienden:', 'Elaine Benes (Julia']",9,25.0,1
"Kleindochter Christine Koenigs van de beroemde kunstverzamelaar Franz Koenigs wil dat directeur Sjarel Ex van Museum Boijmans van Beuningen per direct twee tekeningen van Jeroen Bosch van de muur haalt.  Dat schrijft zij in een boze brief aan Ex en curator Jonathan Bober van de National Gallery of Art in Washington, waar ze nu hangen","Kleindochter Christine Koenigs <extra_id_0> kunstverzamelaar Franz Koenigs wil dat directeur Sjarel Ex van Museum Boijmans van Beuningen <extra_id_1> tekeningen <extra_id_2> Bosch van de muur haalt. Dat schrijft zij in een boze brief aan Ex en curator <extra_id_3> de National <extra_id_4> in Washington, waar ze nu hangen","['van de beroemde', 'per direct twee', 'van Jeroen', 'Jonathan Bober van', 'Gallery of Art']",14,25.0,1
"VS voeren druk op Iran verder op De Amerikaanse regering heeft gisteren nieuwe, harde strafmaatregelen tegen Iran, Iraanse banken en de Iraanse strijdkrachten afgekondigd.  Washington beschuldigt een onderdeel van de Iraanse Revolutionaire Garde ervan terrorisme te ondersteunen","VS voeren druk op Iran verder op De Amerikaanse regering heeft gisteren nieuwe, harde strafmaatregelen <extra_id_0> banken en de Iraanse strijdkrachten <extra_id_1> een onderdeel van de Iraanse Revolutionaire Garde <extra_id_2> ondersteunen","['tegen Iran, Iraanse', 'afgekondigd. Washington beschuldigt', 'ervan terrorisme te']",9,25.0,1
Kabinet met D66 en ChristenUnie onmogelijk of slechts onwenselijk.  De Haagse Stemming Vandaag is dag 64 van de formatie,Kabinet met D66 en <extra_id_0> slechts onwenselijk. De Haagse Stemming Vandaag is <extra_id_1> van de formatie,"['ChristenUnie onmogelijk of', 'dag 64']",5,25.0,1
Yara (Wies Fest) and Philippe (Egbert-Jan Weeber) zijn twee naar zingeving zoekende millennials.  Regie: Hanna van Niekerk,Yara (Wies <extra_id_0> Weeber) zijn twee naar zingeving zoekende millennials. Regie: Hanna van Niekerk,['Fest) and Philippe (Egbert-Jan'],4,25.0,1
"De stemming is verre van uitbundig op Temper The Wind To The Shorn Lamb, de tweede cd van de Vlissingse groep This Beautiful Mess.  De kale boom in een mistig landschap op de hoes staat model voor de sfeervolle, herfstige en van melancholie druipende muziek","De stemming is verre van uitbundig op Temper The Wind To <extra_id_0> de tweede cd van de Vlissingse groep This Beautiful <extra_id_1> kale boom in een mistig <extra_id_2> hoes staat model voor de sfeervolle, <extra_id_3> melancholie druipende muziek","['The Shorn Lamb,', 'Mess. De', 'landschap op de', 'herfstige en van']",11,25.0,1
"Recessie bedreigt herverkiezing Bush WASHINGTON, 19 OKT.  Het loopt tegen verkiezingstijd en niemand heeft geld","Recessie bedreigt herverkiezing Bush WASHINGTON, <extra_id_0> tegen verkiezingstijd en niemand heeft geld",['19 OKT. Het loopt'],4,25.0,1
"Geen gedwee typje ,,Momentje, ik leg even de hoorn neer, er worden bloemen gebracht'', zegt juriste Medy van der Laan (34).  De telefoon staat niet stil","Geen gedwee typje ,,Momentje, ik leg even <extra_id_0> er worden bloemen gebracht'', zegt juriste Medy van der Laan (34). De telefoon <extra_id_1>","['de hoorn neer,', 'staat niet stil']",6,25.0,1
"Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn film The Deer Hunter, maar kon het succes in zijn carrire niet meer oppakken na het geflopte Heavens Gate.  Archiefbeeld van Cimino uit 2012 Foto: Gabriel Bouys / AFP Regisseur Michael Cimino, bekend van films als The Deer Hunter en Heavens Gate, ","Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn film The Deer Hunter, maar kon <extra_id_0> zijn carrire niet meer oppakken na het geflopte Heavens Gate. Archiefbeeld van <extra_id_1> Foto: Gabriel Bouys / AFP Regisseur Michael Cimino, <extra_id_2> als <extra_id_3> Hunter <extra_id_4>","['het succes in', 'Cimino uit 2012', 'bekend van films', 'The Deer', 'en Heavens Gate,']",14,25.0,1
"U wist dat Shell toestemming voor de deal nodig had.  Corruptiezaak De eerste verdachte in de corruptiezaak rond een Nigeriaans olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse aanklager Fabio de Pasquale","U wist dat <extra_id_0> de deal nodig had. Corruptiezaak De eerste verdachte in de <extra_id_1> Nigeriaans olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse <extra_id_2> Pasquale","['Shell toestemming voor', 'corruptiezaak rond een', 'aanklager Fabio de']",9,25.0,1
"Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van schoolverlaters te korten op de kinderbijslag.  Dat bleek gisteren tijdens het wekelijkse vragenuur in de Kamer","Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om <extra_id_0> korten op de <extra_id_1> gisteren tijdens <extra_id_2> in de Kamer","['ouders van schoolverlaters te', 'kinderbijslag. Dat bleek', 'het wekelijkse vragenuur']",10,25.0,1
"Bij een bloedbad in het noorden van Mexico zijn maandag zeker zes kinderen en drie vrouwen op brute wijze vermoord.  De slachtoffers maken allen deel uit van een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van de grens woont","Bij een bloedbad in het noorden van <extra_id_0> zeker zes <extra_id_1> vrouwen op brute wijze vermoord. De slachtoffers maken allen <extra_id_2> een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia <extra_id_3> kant van de grens woont","['Mexico zijn maandag', 'kinderen en drie', 'deel uit van', 'aan de Mexicaanse']",12,25.0,1
"De komende dagen zal het s ochtends vaak nevelig en mistig zijn, maar breekt vooral in de middag de zon af en toe door.  ","De komende dagen zal <extra_id_0> vaak <extra_id_1> zijn, maar breekt vooral in de middag de zon af en toe door.","['het s ochtends', 'nevelig en mistig']",6,25.0,1
40 banen weg bij ANWB-winkels vanwege reorganisatie De winkels en ondersteunende diensten draaien zon 25 miljoen euro verlies.  Daarom wil ANWB de snijden in de personeelskosten,40 banen weg bij ANWB-winkels vanwege <extra_id_0> en ondersteunende diensten draaien zon 25 miljoen euro verlies. Daarom wil ANWB de snijden <extra_id_1>,"['reorganisatie De winkels', 'in de personeelskosten']",6,25.0,1
Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een machinist zonder programma Na een reeks mislukkingen krijgt de republikein Robert J. Dole (72) dit jaar zijn laatste kans op het Witte Huis,Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een machinist zonder programma Na een reeks mislukkingen krijgt de republikein Robert J. <extra_id_0> jaar zijn <extra_id_1> op <extra_id_2>,"['Dole (72) dit', 'laatste kans', 'het Witte Huis']",8,25.0,1
"Twee nominaties NRC voor journalistieke prijs De Loep NRC is samen met de NOS en Nieuwsuur genomineerd voor De Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen.  De Vereniging voor Onderzoeksjournalisten reikt De Loep jaarlijks uit","Twee nominaties NRC voor journalistieke prijs De <extra_id_0> met de NOS en Nieuwsuur genomineerd voor De Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen. <extra_id_1> Onderzoeksjournalisten <extra_id_2> jaarlijks uit","['Loep NRC is samen', 'De Vereniging voor', 'reikt De Loep']",10,25.0,1
Zet dt eens op de cover De covers van Nature en Science zijn zelden artistiek.  Nederlandse fysici boden een cartoon aan Nature aan,Zet dt eens op de <extra_id_0> van Nature en Science <extra_id_1> Nederlandse fysici boden een cartoon aan Nature aan,"['cover De covers', 'zijn zelden artistiek.']",6,25.0,1
Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de eigen collectie met werk van topfotografen.  Sebastio Salgado doet zijn - fenomenale - kunstje op maar liefst veertien foto's van mensen die als mieren ,Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de eigen collectie met werk van <extra_id_0> doet zijn - fenomenale - kunstje op maar liefst <extra_id_1> mensen <extra_id_2>,"['topfotografen. Sebastio Salgado', ""veertien foto's van"", 'die als mieren']",9,25.0,1
