Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
Redactioneel Hoofdcommentaar: Achterban GroenLinks Kamerfractie tegenover achterban De vijftienduizend leden van GroenLinks hebben vorige week een oproep ontvangen van partijvoorzitter De Rijk en fractieleider Rosenmller om tot aan de verkiezingen als goodwill-ambassadeur de tanende populariteit van de partij te keren.  Het laatste jaar kwam GroenLinks na aanvankelijke euforie over uitmuntende opiniepeilingen immers verscheidene keren negatief in het nieuws,Redactioneel Hoofdcommentaar: Achterban GroenLinks Kamerfractie tegenover achterban De vijftienduizend leden van GroenLinks hebben <extra_id_0> een oproep ontvangen van partijvoorzitter De Rijk en fractieleider Rosenmller om tot aan de <extra_id_1> de tanende populariteit <extra_id_2> te keren. Het laatste jaar kwam GroenLinks na aanvankelijke euforie over uitmuntende <extra_id_3> keren <extra_id_4> nieuws,"['vorige week', 'verkiezingen als goodwill-ambassadeur', 'van de partij', 'opiniepeilingen immers verscheidene', 'negatief in het']",14,25.0,1
GROEIENDE KLOOF AUTOCHTONEN-ALLOCHTONEN EEN AMERIKAANSE SPINDOCTOR had de timing voor de presentatie van het Jaarverslag Integratie 2008 niet kunnen verbeteren.  In de week dat het nieuws gedomineerd werd door de verkiezing van Barack Obama tot de eerste zwarte president van de Verenigde Staten liet het Centraal Bureau voor de Statistiek (CBS) met cijfers zien hoe het staat met de integratie in Nederland,GROEIENDE <extra_id_0> AMERIKAANSE SPINDOCTOR had de timing voor de presentatie van het Jaarverslag Integratie 2008 niet kunnen verbeteren. In de week dat het nieuws gedomineerd werd door de verkiezing van Barack Obama <extra_id_1> zwarte president van de <extra_id_2> Centraal Bureau voor de Statistiek (CBS) met cijfers zien <extra_id_3> met <extra_id_4> Nederland,"['KLOOF AUTOCHTONEN-ALLOCHTONEN EEN', 'tot de eerste', 'Verenigde Staten liet het', 'hoe het staat', 'de integratie in']",16,25.0,1
"Het plastic bord en de wijze spreuk Nog niet zo lang geleden  in de achttiende, negentiende eeuw  was je geen groot leider als je niet zo nu en dan met een prachtige, wijze, zelfverzonnen spreuk kwam.  Journalisten wachtten dagenlang op die ene zin om, wanneer die was uitgesproken, naar de krant te snellen om de nieuwste hersenprestatie van de leider persklaar te maken: mensen met goede vrienden hebben geen spiegel nodig Eerlijkheid is de zon van de eeuwigheid, vroeg of laat zal die schijnen Enzovoort","Het plastic bord en de wijze spreuk Nog niet zo lang geleden in de achttiende, negentiende eeuw was je geen groot leider als je <extra_id_0> en dan met een prachtige, <extra_id_1> kwam. Journalisten wachtten dagenlang op <extra_id_2> om, wanneer die was uitgesproken, naar <extra_id_3> snellen om de nieuwste hersenprestatie van <extra_id_4> te maken: mensen met goede vrienden hebben geen spiegel nodig Eerlijkheid is de <extra_id_5> eeuwigheid, vroeg of laat zal <extra_id_6>","['niet zo nu', 'wijze, zelfverzonnen spreuk', 'die ene zin', 'de krant te', 'de leider persklaar', 'zon van de', 'die schijnen Enzovoort']",21,25.0,1
In 2020 krijgt Nederland eindelijk een Holocaust Namenmonument.  Minder bekend is dat voor dezelfde locatie meer dan zeventig jaar geleden al een ontwerp voor een monument lag,In 2020 krijgt Nederland eindelijk een Holocaust Namenmonument. Minder bekend is dat voor dezelfde locatie <extra_id_0> jaar geleden al een <extra_id_1> lag,"['meer dan zeventig', 'ontwerp voor een monument']",7,25.0,1
"Essay Essay: Wereldgeluk is een hoogst wankelbare zaak Heil en onheil in de geschiedenis Geluk in de wereldgeschiedenis is een hoogst wankelbare zaak.  In haar streven naar heil voor iedereen heeft de mensheid in de afgelopen 250 jaar indrukwekkende prestaties geleverd, maar ook veel onheil over zich afgeroepen",Essay <extra_id_0> een hoogst wankelbare zaak Heil en onheil in de geschiedenis Geluk in de <extra_id_1> hoogst wankelbare zaak. In haar streven naar heil voor iedereen heeft de mensheid in de afgelopen 250 jaar <extra_id_2> maar ook veel onheil <extra_id_3>,"['Essay: Wereldgeluk is', 'wereldgeschiedenis is een', 'indrukwekkende prestaties geleverd,', 'over zich afgeroepen']",12,25.0,1
"Fortuyn verwoordde voor alles een grondig wantrouwen van de burger tegen de overheid in haar verschillende gedaanten.  Volgens Fortuyn waren burgers best veranderingsgezind, best sociaal, en niet bang voor de boze 21ste eeuw, maar twijfelden ze aan de betrouwbaarheid van de overheid, zowel in haar passieve rol  als beheerder van infrastructuur en nutsbedrijven  als in haar actieve rol, als bestrijder van criminaliteit en bevorderaar van sociale integratie","Fortuyn verwoordde voor alles een grondig wantrouwen van de burger <extra_id_0> in haar verschillende gedaanten. Volgens Fortuyn waren burgers best veranderingsgezind, best sociaal, en niet bang <extra_id_1> boze <extra_id_2> twijfelden ze aan de betrouwbaarheid van <extra_id_3> in haar <extra_id_4> beheerder van infrastructuur en nutsbedrijven <extra_id_5> actieve rol, als bestrijder van criminaliteit en bevorderaar van sociale integratie","['tegen de overheid', 'voor de', '21ste eeuw, maar', 'de overheid, zowel', 'passieve rol als', 'als in haar']",17,25.0,1
"In de meeste films waarin slechte moeders een hoofdrol spelen, zijn zij zich bewust van hun imperfecties.  Eddy en Patsy uit Absolutely Fabulous vormen de uitzondering","In de meeste films waarin slechte moeders een hoofdrol spelen, zijn zij zich bewust van hun imperfecties. Eddy <extra_id_0> Absolutely Fabulous <extra_id_1>","['en Patsy uit', 'vormen de uitzondering']",6,25.0,1
"Tijdens het drukbezochte afscheid op Zorgvlied verwoordde vriendin Carla Delfos de brutale vechtlust en soevereine wijsheid van Cox Habbema aldus: Ze heeft een enorm avontuurlijk en afwisselend leven voor zichzelf georganiseerd.  En vergis je niet, ze had de regie stevig in handen","Tijdens het drukbezochte afscheid op Zorgvlied verwoordde vriendin <extra_id_0> brutale vechtlust en soevereine wijsheid van Cox Habbema <extra_id_1> enorm avontuurlijk en afwisselend leven <extra_id_2> En vergis je niet, ze had de regie stevig in handen","['Carla Delfos de', 'aldus: Ze heeft een', 'voor zichzelf georganiseerd.']",10,25.0,1
"Nieuwe Heifetz Het aanstormende opera- en concertseizoen wordt oorverblindend.  Ivan Fischer dirigeert het Koninklijk Concertgebouworkest in Parsifal, Yannick Nzet-Sguin het Rotterdams Philharmonisch in een van zijn wonderlijk potische Bruckners, ditmaal de Achtste","Nieuwe <extra_id_0> opera- en concertseizoen wordt oorverblindend. Ivan Fischer dirigeert het Koninklijk Concertgebouworkest in Parsifal, Yannick Nzet-Sguin het Rotterdams Philharmonisch in een van <extra_id_1> potische <extra_id_2> Achtste","['Heifetz Het aanstormende', 'zijn wonderlijk', 'Bruckners, ditmaal de']",8,25.0,1
"Dossier Jihadisme De geheime gesprekken van Martin van Amerongen met prins Bernhard Bernhard, (1911-2004) zakenprins Prins Bernhard was een man die zijn leven op geheel eigen(gereide) wijze invulde.  Zijn aanwezigheid in gezelschap was zodanig dat zelfs de meest principile republikeinen zich enigszins lieten vertederen","Dossier Jihadisme De geheime gesprekken van Martin van Amerongen met prins Bernhard Bernhard, (1911-2004) zakenprins Prins Bernhard was een man die <extra_id_0> geheel eigen(gereide) wijze invulde. Zijn aanwezigheid in gezelschap <extra_id_1> dat zelfs de <extra_id_2> zich <extra_id_3>","['zijn leven op', 'was zodanig', 'meest principile republikeinen', 'enigszins lieten vertederen']",11,25.0,1
"Kunst & Cultuur Robby Mller  Master of Light  Dancer in the Dark, met inleiding van cameravrouw en documentairemaker Claire Pijman en haar korte documentaire Foot on the Moon.  11 juni 14","Kunst & <extra_id_0> Mller <extra_id_1> Dancer in the Dark, met inleiding van cameravrouw en documentairemaker Claire Pijman en haar <extra_id_2> on the Moon. 11 juni 14","['Cultuur Robby', 'Master of Light', 'korte documentaire Foot']",8,25.0,1
Gideon Ofrats tentoonstelling over Israel De Isralische cultuurfilosoof Gideon Ofrat maakte een overzichtstentoonstelling van werk waarin Isralische kunstenaars reageren op het politieke conflict.  Kan culturele harmonie de politieke disharmonie verslaan,Gideon Ofrats tentoonstelling over Israel De Isralische cultuurfilosoof Gideon Ofrat maakte <extra_id_0> van werk waarin Isralische kunstenaars reageren op het politieke <extra_id_1> harmonie de <extra_id_2>,"['een overzichtstentoonstelling', 'conflict. Kan culturele', 'politieke disharmonie verslaan']",8,25.0,1
"Kunst & Cultuur Televisie: One Night Stand Plaatselijke folklore Herfst betekent lente voor het dramaseizoen.  Er waren al vroege bloeiers: Van God los, vierde reeks, genspireerd op echte moordzaken; de vijfde reeks van Penoza","Kunst & Cultuur Televisie: One Night <extra_id_0> Herfst <extra_id_1> voor het dramaseizoen. Er waren al vroege bloeiers: Van God los, vierde reeks, genspireerd op echte moordzaken; de vijfde <extra_id_2>","['Stand Plaatselijke folklore', 'betekent lente', 'reeks van Penoza']",8,25.0,1
"22 mei 2013 Jaargang 137, Nr.  21 Aukje van Roessel, 22 mei 2013 Pikant debat in het parlement van Suriname Pieter van Maele, 22 mei 2013 Casper Thomas, 22 mei 2013 CAROLIEN OMIDI, 22 mei 2013 Aai Prins, 22 mei 2013 Lex Rietman, 22 mei 2013 Radeloos in Syri Het grote vraagstuk dat in Syri op de achtergrond alle andere overheerst is de chaos van de machteloze deskundigheid","22 mei 2013 Jaargang 137, Nr. 21 Aukje van Roessel, 22 mei 2013 Pikant <extra_id_0> parlement van Suriname Pieter van Maele, 22 mei 2013 Casper <extra_id_1> mei 2013 CAROLIEN OMIDI, 22 mei 2013 <extra_id_2> mei 2013 Lex Rietman, 22 mei 2013 Radeloos in Syri Het grote vraagstuk dat in Syri op <extra_id_3> andere overheerst <extra_id_4> van <extra_id_5>","['debat in het', 'Thomas, 22', 'Aai Prins, 22', 'de achtergrond alle', 'is de chaos', 'de machteloze deskundigheid']",17,25.0,1
"De teksten daarin zijn trouwens niet van het verstandsverduisterende soort.  Het bevat veel jargoneske politieke ideologie, en nogal voorspelbare aforismen en parabels, die het Chinese volk onder de Communistische Partij veeleer zelfvertrouwen en stabiliteit lijken te willen geven dan dat ze het aanzetten tot de bijna burgeroorlogachtige waanzin en terreur van de Culturele Revolutie (1966-1976)","De teksten daarin zijn trouwens niet van het verstandsverduisterende soort. <extra_id_0> jargoneske politieke <extra_id_1> voorspelbare aforismen en parabels, die het Chinese volk onder de Communistische <extra_id_2> en stabiliteit lijken te willen geven dan dat ze <extra_id_3> tot <extra_id_4> waanzin en terreur van de Culturele Revolutie (1966-1976)","['Het bevat veel', 'ideologie, en nogal', 'Partij veeleer zelfvertrouwen', 'het aanzetten', 'de bijna burgeroorlogachtige']",14,25.0,1
"Hoe noodzakelijk is Borssele-2.  Kernenergie maakt lui De komst van een tweede kernreactor is lang voorbereid, met de informele hulp van de vorige staatssecretaris van Milieu","Hoe noodzakelijk <extra_id_0> maakt lui De komst van een tweede <extra_id_1> voorbereid, met de informele hulp van de vorige staatssecretaris van Milieu","['is Borssele-2. Kernenergie', 'kernreactor is lang']",6,25.0,1
"Geen wonder.  De drie ton die het Nederlandse gezin gemiddeld aan een woning besteedt, is pakweg zes maal het jaarsalaris en voor de meeste Nederlanders de grootste uitgave die ze ooit zullen doen","<extra_id_0> drie ton die het Nederlandse gezin gemiddeld aan een woning besteedt, is pakweg zes maal het jaarsalaris en <extra_id_1> Nederlanders de <extra_id_2> die ze ooit zullen doen","['Geen wonder. De', 'voor de meeste', 'grootste uitgave']",8,25.0,1
"Dichters & Denkers Surrealisme Dat het recyclen van afgeschreven consumptiegoederen een der wezenskenmerken van het surrealisme is blijkt eens te meer uit de tentoonstelling (een rommelmarkt) over deze kunststroming in relatie tot design.  Een van de juwelen die Meret Oppenheim ontwierp voor Elsa Schiaparelli was een brede metalen armband, afgezet met beverbont","Dichters & Denkers Surrealisme Dat het recyclen van afgeschreven consumptiegoederen een <extra_id_0> surrealisme is blijkt <extra_id_1> uit de <extra_id_2> over deze kunststroming in relatie tot design. Een van de juwelen die Meret Oppenheim ontwierp voor Elsa Schiaparelli was <extra_id_3> armband, afgezet met beverbont","['der wezenskenmerken van het', 'eens te meer', 'tentoonstelling (een rommelmarkt)', 'een brede metalen']",13,25.0,1
"Pop en politiek zijn een aantrekkelijke combinatie.  Net als sport en politiek, of kunst en politiek",Pop en politiek zijn een aantrekkelijke combinatie. Net als <extra_id_0> kunst en politiek,"['sport en politiek, of']",4,25.0,1
"We noemden hem de pannenkoekenpost.  Of eigenlijk: pannekoekenpost, want het was de jaren zeventig, dus je schreef het zonder tussen-n","We noemden hem de pannenkoekenpost. Of eigenlijk: pannekoekenpost, <extra_id_0> de <extra_id_1> dus je schreef het zonder tussen-n","['want het was', 'jaren zeventig,']",5,25.0,1
"Dichters & Denkers Christine Otten, De laatste dichters Iets rauws en eerlijks Atlas, 448 blz. ,  22,50 In haar vorige boek, de verhalenbundel Engel en andere muziekverhalen (2000), wijdde Christine Otten een van de verhalen aan het zalig soort onmacht dat haar bevangt als ze naar de liedjes van Nick Cave luistert","Dichters & Denkers Christine Otten, De laatste dichters Iets rauws en eerlijks Atlas, 448 blz. , <extra_id_0> boek, <extra_id_1> en andere muziekverhalen (2000), wijdde Christine Otten een van de verhalen aan het zalig soort onmacht dat <extra_id_2> ze naar de liedjes van <extra_id_3>","['22,50 In haar vorige', 'de verhalenbundel Engel', 'haar bevangt als', 'Nick Cave luistert']",13,25.0,1
"Dichters & Denkers Fik Meijer Vreemdelingen in de Oudheid In Vreemd volk beschrijft Fik Meijer de vreemdelingenproblematiek van de klassieke Oudheid.  Hij ziet verschijnselen die z op de hedendaagse werkelijkheid gelegd kunnen worden, maar constateert ook dat de ouderen voor ons onbegrijpelijke ideen hadden","Dichters & Denkers <extra_id_0> in de Oudheid In Vreemd volk beschrijft Fik Meijer de vreemdelingenproblematiek <extra_id_1> Oudheid. Hij ziet verschijnselen die z <extra_id_2> werkelijkheid gelegd kunnen worden, maar constateert ook dat de <extra_id_3> ons onbegrijpelijke ideen hadden","['Fik Meijer Vreemdelingen', 'van de klassieke', 'op de hedendaagse', 'ouderen voor']",11,25.0,1
"Ruw gebonk, krijsend lachen, dan stilte, en de volgende dag groeten ze me glimlachend.  Wat speelt zich allemaal in de hoofden bij de mensen thuis en op straat af","Ruw gebonk, <extra_id_0> en de volgende <extra_id_1> me glimlachend. Wat speelt zich allemaal in de hoofden bij de mensen thuis en op straat af","['krijsend lachen, dan stilte,', 'dag groeten ze']",7,25.0,1
"Toneelschrijvers zijn er steeds als de kippen bij - de Bende van Venlo, Srebrenica en Emily denderden al over de planken.  Maar waar blijven de filmmakers",Toneelschrijvers zijn er steeds als de kippen bij - de <extra_id_0> Srebrenica en Emily denderden al over de planken. Maar waar <extra_id_1>,"['Bende van Venlo,', 'blijven de filmmakers']",6,25.0,1
Lillo Mastino (1952-2018) De op 17 maart overleden Lillo was de jongste van de familie van visrestaurant Mastino op het strand bij Rome.  Waarom openen jullie geen eethuisje,Lillo Mastino (1952-2018) De op 17 maart overleden Lillo was de jongste van de familie van visrestaurant <extra_id_0> bij Rome. Waarom openen <extra_id_1>,"['Mastino op het strand', 'jullie geen eethuisje']",7,25.0,1
Wat spreek jij goed Nederlands Nnenna Onwuka beeld Gorilla Welke struggle.  Het is duidelijk dat ik iets verkeerds heb gezegd,Wat spreek jij goed Nederlands Nnenna Onwuka beeld Gorilla Welke struggle. Het is <extra_id_0> iets <extra_id_1> gezegd,"['duidelijk dat ik', 'verkeerds heb']",5,25.0,1
"Bidden voor het Lagerhuis Londen  Daar stond hij dan, in onze All Saints Church, een van de bekendste gezichten van het Thatcher-tijdperk: Jonathan Aitken.  De achterneef van persbaron Beaverbrook die de best denkbare opleiding had genoten (Eton College, gevolgd door Christ Church, Oxford), als oorlogscorrespondent in Vietnam was en als bewindsman op Defensie genoemd werd als toekomstig premier","Bidden voor het Lagerhuis Londen Daar stond hij dan, <extra_id_0> Saints Church, een van de bekendste gezichten van het Thatcher-tijdperk: Jonathan Aitken. <extra_id_1> van persbaron Beaverbrook die de best denkbare opleiding had <extra_id_2> gevolgd door Christ Church, Oxford), als oorlogscorrespondent <extra_id_3> en <extra_id_4> Defensie genoemd werd als toekomstig premier","['in onze All', 'De achterneef', 'genoten (Eton College,', 'in Vietnam was', 'als bewindsman op']",14,25.0,1
De boer mag blijven omdat ze niets bereikt Minister van Milieu zijn is eigenlijk een heel overzichtelijke klus.  In 1989 is het eerste Nationale Milieubeleidsplan aangenomen en daarin zijn voor bijna alle milieukwesties doelen vastgesteld,De boer mag blijven omdat ze niets bereikt Minister van <extra_id_0> eigenlijk een heel overzichtelijke klus. In <extra_id_1> eerste Nationale Milieubeleidsplan aangenomen <extra_id_2> voor bijna alle milieukwesties doelen vastgesteld,"['Milieu zijn is', '1989 is het', 'en daarin zijn']",9,25.0,1
EIGENLIJK HAD de kleine roodharige Schot dolgraag het Labour-voorzitterschap van Neil Kinnock willen overnemen.  Zijn gebrek aan classic good looks zouden hem die droom hebben ontnomen,<extra_id_0> kleine roodharige Schot dolgraag het Labour-voorzitterschap van <extra_id_1> overnemen. Zijn gebrek aan classic good looks zouden hem die droom hebben ontnomen,"['EIGENLIJK HAD de', 'Neil Kinnock willen']",6,25.0,1
Gezag heeft met macht te maken  zoveel weet ik nog wel.  En misschien komt daar wel mijn gerriteerdheid door,Gezag heeft <extra_id_0> maken zoveel weet ik nog wel. En misschien komt daar wel mijn <extra_id_1>,"['met macht te', 'gerriteerdheid door']",5,25.0,1
Het aantal banen speelt zoals altijd een belangrijke rol.  Iedereen is aan het rekenen maar de cijfers van de onderzoeksbureaus Buck Consultants en het Nederlands Economisch Instituut (NEI) worden het meest geciteerd,Het aantal banen speelt zoals altijd een belangrijke rol. Iedereen is aan het rekenen maar de <extra_id_0> de onderzoeksbureaus Buck <extra_id_1> Nederlands Economisch Instituut (NEI) <extra_id_2> geciteerd,"['cijfers van', 'Consultants en het', 'worden het meest']",8,25.0,1
"In 1994 schreef professor Hans Daudt al heel terecht: er is minder reden dan ooit de VVD te onderschatten.  De club die door de journalistiek vaak als eeuwige oppositiepartij gezien wordt, zit sinds 1959 al 31 jaar in de regering","In 1994 schreef professor Hans Daudt al heel terecht: er is minder reden dan ooit de VVD <extra_id_0> die door de journalistiek vaak als eeuwige oppositiepartij gezien wordt, zit <extra_id_1> 31 jaar <extra_id_2>","['te onderschatten. De club', 'sinds 1959 al', 'in de regering']",10,25.0,1
"It wasnt America, stupid Londens zakencentrum Canary Wharf, Docklands, 12 september 2008  Peter Hilz /HH De Britse bankenexpert Tamim Bayoumi, werkzaam in Washington bij de mondiale instelling die zich tijdens de crisis ontpopte tot een van de keurigste critici van het mondiale financile stelsel en de eraan ten grondslag liggende ideologie, vertelt aan de telefoon dat hij zich die eerste post-Lehman G20 nog als de dag van gisteren kan herinneren.  Wat hem destijds vooral frappeerde was het verschil in perceptie over de oorzaken ervan aan beide kanten van de oceaan","It wasnt America, stupid Londens zakencentrum Canary Wharf, Docklands, 12 september 2008 Peter Hilz /HH De Britse bankenexpert Tamim Bayoumi, werkzaam in Washington bij de mondiale <extra_id_0> tijdens de crisis ontpopte tot een van de keurigste critici van het mondiale financile stelsel en de eraan <extra_id_1> ideologie, vertelt aan de telefoon dat hij zich die <extra_id_2> nog als de dag van <extra_id_3> Wat hem destijds <extra_id_4> verschil in perceptie over <extra_id_5> aan <extra_id_6> de oceaan","['instelling die zich', 'ten grondslag liggende', 'eerste post-Lehman G20', 'gisteren kan herinneren.', 'vooral frappeerde was het', 'de oorzaken ervan', 'beide kanten van']",22,25.0,1
"Kunst & Cultuur Popmuziek: Smashing Pumpkins God, Krishna, en Billy zelf Een aantal weken geleden was het optreden van de Smashing Pumpkins op het Rock in Rio-festival in Portugal live te zien op internet.  Daar stond-ie, Billy Corgan, in de jaren negentig een van de iconen van de tegencultuur","Kunst & <extra_id_0> Pumpkins God, Krishna, en Billy zelf <extra_id_1> geleden <extra_id_2> van de Smashing Pumpkins op het Rock in Rio-festival in Portugal live te zien op internet. Daar stond-ie, Billy Corgan, in <extra_id_3> een van de iconen van de tegencultuur","['Cultuur Popmuziek: Smashing', 'Een aantal weken', 'was het optreden', 'de jaren negentig']",12,25.0,1
In het inlichtingenwerk bestaat een onvergeeflijke zonde: het bereiden van inlichtingen volgens het recept van de hoge politiek.  Er zijn overvloedige aanwijzingen dat dit gebeurd is ten aanzien van Irak,<extra_id_0> bestaat een onvergeeflijke zonde: het bereiden van inlichtingen volgens het recept van de hoge politiek. Er zijn overvloedige <extra_id_1> dit gebeurd is ten <extra_id_2>,"['In het inlichtingenwerk', 'aanwijzingen dat', 'aanzien van Irak']",8,25.0,1
"13 april 2014 Jaargang 138, Nr.  Lakenhal Tot 31 augustus toont Museum De Lakenhal in Leiden de tentoonstelling Gerrit Dou: The Leiden Collection from New York",13 april 2014 Jaargang <extra_id_0> Tot 31 augustus toont Museum <extra_id_1> Leiden de tentoonstelling Gerrit Dou: The Leiden Collection from New York,"['138, Nr. Lakenhal', 'De Lakenhal in']",6,25.0,1
"Tien jaar na het begin van de financile crisis is dit nog altijd de hamvraag: als de kogel van rechts kwam, hoe kan links dan de grote politieke verliezer zijn geworden.  Neem de sociaaldemocratie: in Frankrijk weggevaagd, in Griekenland gedecimeerd, in Spanje gehalveerd, in Duitsland gemarginaliseerd, in Nederland op sterven na dood","Tien jaar <extra_id_0> van de financile crisis is dit nog altijd de hamvraag: als de kogel van rechts kwam, hoe kan links dan de grote politieke verliezer zijn geworden. Neem de <extra_id_1> weggevaagd, in Griekenland gedecimeerd, in Spanje gehalveerd, in <extra_id_2> Nederland <extra_id_3>","['na het begin', 'sociaaldemocratie: in Frankrijk', 'Duitsland gemarginaliseerd, in', 'op sterven na dood']",13,25.0,1
"Op grote affiches prijkte zijn barbiepopbruine hoofd met het bloempotkapsel en de puntoortjes.  En wenkbrauw hoog opgetrokken, een diepe frons in zijn voorhoofd: Spocks meest karakteristieke gezichtsuitdrukking","Op grote affiches prijkte zijn barbiepopbruine <extra_id_0> bloempotkapsel en de puntoortjes. En wenkbrauw hoog opgetrokken, <extra_id_1> zijn voorhoofd: Spocks meest karakteristieke gezichtsuitdrukking","['hoofd met het', 'een diepe frons in']",7,25.0,1
Europas alternatieven De uitdrukking alternativlos is in Duitsland tot gruwelijkste woord van 2010 gebombardeerd.  Angela Merkel gebruikt de term graag als het om de toekomst van de euro gaat,Europas alternatieven De uitdrukking <extra_id_0> tot gruwelijkste woord van 2010 gebombardeerd. Angela Merkel gebruikt de term graag als het <extra_id_1> van de euro gaat,"['alternativlos is in Duitsland', 'om de toekomst']",7,25.0,1
"Kunst & Cultuur Film: Redbad Nieuwe held in oude lappen Zijn hele ethos was afgestemd op een glorieuze dood, liefst op het slagveld met het zwaard in de hand  Splendid film Het pakje Gauloises is het symbool van het vrijgevochten denken op de Linkeroever in Parijs, in de jaren vijftig.  Sartre rookte ze, Camus had ze op de lip","Kunst & Cultuur Film: Redbad Nieuwe held <extra_id_0> Zijn <extra_id_1> afgestemd op een glorieuze dood, liefst op het slagveld met het <extra_id_2> hand Splendid film <extra_id_3> is het symbool van het vrijgevochten denken op de Linkeroever in Parijs, <extra_id_4> vijftig. Sartre rookte ze, Camus had ze op de lip","['in oude lappen', 'hele ethos was', 'zwaard in de', 'Het pakje Gauloises', 'in de jaren']",15,25.0,1
INTERVIEW MET HANS MAGNUS ENZENSBERGER OP 25 APRIL 1943 werd op het familiekerkhof in Steinhorst generaal Kurt von Hammerstein (1878-1943) begraven.  Zijn familieleden hadden ervoor gezorgd dat Hitlers krans zonder lint of hakenkruis werd neergelegd,INTERVIEW MET HANS <extra_id_0> 25 APRIL 1943 werd op het familiekerkhof in Steinhorst generaal Kurt von Hammerstein (1878-1943) begraven. Zijn familieleden hadden ervoor gezorgd <extra_id_1> zonder lint <extra_id_2> neergelegd,"['MAGNUS ENZENSBERGER OP', 'dat Hitlers krans', 'of hakenkruis werd']",9,25.0,1
"Wanneer is de roman geboren.  Kort voor het jaar nul, antwoordde Allard Schrder in de lezingencyclus Over de geschiedenis van de roman, die twee jaar geleden door het Utrechtse Studium Generale werd georganiseerd","Wanneer is de roman geboren. Kort voor het jaar nul, antwoordde Allard Schrder in <extra_id_0> Over de geschiedenis van de roman, die <extra_id_1> door het Utrechtse <extra_id_2> georganiseerd","['de lezingencyclus', 'twee jaar geleden', 'Studium Generale werd']",8,25.0,1
Begenadigd toneelmeester BIJ HET AFTREDEN VAN GERRIT ZALM Vreugdeloos maar efficint  zo karakteriseerde de Financial Times begin deze maand Gerrit Zalm.  Het artikel trachtte een rangorde aan te brengen onder de twaalf ministers van Financin van de eurozone,Begenadigd toneelmeester BIJ HET AFTREDEN VAN GERRIT ZALM Vreugdeloos maar efficint zo karakteriseerde de <extra_id_0> maand Gerrit Zalm. Het artikel trachtte een rangorde aan te <extra_id_1> twaalf <extra_id_2> van de eurozone,"['Financial Times begin deze', 'brengen onder de', 'ministers van Financin']",10,25.0,1
Balkenende moet weten hoe je een kameel melkt Afgelopen zomer was de scne te zien in het programma Zomergasten.  Een Somalische opa zit in Somali met zijn in Nederland wonende kleinzoon in het zand,Balkenende <extra_id_0> je een kameel melkt Afgelopen zomer was de <extra_id_1> zien in het programma Zomergasten. Een Somalische opa zit in Somali met zijn in Nederland wonende <extra_id_2> zand,"['moet weten hoe', 'scne te', 'kleinzoon in het']",8,25.0,1
Buiten Hans Kellers fameuze reeks Dode dichters (VPRO) is er zelden tv-aandacht voor pozie.  De dichtkunst is nu eenmaal een niche,Buiten Hans Kellers fameuze reeks <extra_id_0> (VPRO) is er zelden tv-aandacht voor pozie. De dichtkunst <extra_id_1> een niche,"['Dode dichters', 'is nu eenmaal']",5,25.0,1
Nog lang zullen we praten over de zonnige zomer van 2003.  Het begon met wat niemand voor mogelijk had gehouden: de vorming van de grote coalitie regering in Bagdad,Nog lang zullen we praten over de zonnige zomer van 2003. <extra_id_0> niemand voor mogelijk <extra_id_1> vorming van de grote coalitie regering in Bagdad,"['Het begon met wat', 'had gehouden: de']",7,25.0,1
"Twee documentaires over wereldverbeteraars, echte en valse.  Veel Nigeriaanse vrouwen belanden in de Europese prostitutie",<extra_id_0> echte en valse. Veel Nigeriaanse vrouwen belanden in de Europese prostitutie,"['Twee documentaires over wereldverbeteraars,']",4,25.0,1
"Kunst & Cultuur Van Oldenborghs tussentijd Productiefoto uit Cinema Olanda, Wendelien van Oldenborgh, 2017.  Gecureerd door Lucy Cotter  Daria Scagliola / Wendelien van Oldenborgh / Wilfried Lentz Rotterdam n beeld, of misschien is het meer een scne, springt eruit in de filminstallatie Cinema Olanda (2017, 15 minuten) van Wendelien van Oldenborgh, te zien op de Binnale van Veneti","Kunst & Cultuur <extra_id_0> Productiefoto uit Cinema Olanda, Wendelien van Oldenborgh, 2017. Gecureerd door Lucy Cotter Daria <extra_id_1> van Oldenborgh / Wilfried Lentz Rotterdam n beeld, of misschien <extra_id_2> een scne, springt eruit in de filminstallatie Cinema Olanda (2017, <extra_id_3> van Wendelien van <extra_id_4> op de Binnale van Veneti","['Van Oldenborghs tussentijd', 'Scagliola / Wendelien', 'is het meer', '15 minuten)', 'Oldenborgh, te zien']",14,25.0,1
