Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq140-0,xl,"Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op de sportwereld.","Hoewel de sport steeds meer wordt opgestart, houdt <extra_id_0> greep op de sportwereld.","Hoewel de sport steeds meer wordt opgestart, houdt de politiek een greep op de sportwereld.",['het coronavirus een ijzeren'],['de politiek een'],4,25,7,[0.6666666666666666],0.67
seq141-0,xl,"De zware jongens halen de voorpagina's, de boefjes niet. Serena Hofman doet elke week verslag van een doodnormale rechtszaak.","De <extra_id_0> de voorpagina's, de boefjes niet. Serena Hofman doet <extra_id_1> verslag van een doodnormale rechtszaak.","De boefjes op de voorpagina's, de boefjes niet. Serena Hofman doet in de krant verslag van een doodnormale rechtszaak.","['zware jongens halen', 'elke week']","['boefjes op', 'in de krant']",5,25,7,"[0.7368421052631579, 0.8181818181818182]",0.78
seq142-0,xl,In Gelukkig kunnen we nog... geven verschillende (bekende) Nederlanders vanuit eigen expertise in vlog-vorm tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,In Gelukkig kunnen we nog... geven <extra_id_0> vanuit <extra_id_1> vlog-vorm tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,In Gelukkig kunnen we nog... geven we vanuit de praktijk in vlog-vorm tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,"['verschillende (bekende) Nederlanders', 'eigen expertise in']","['we', 'de praktijk in']",6,25,7,"[0.9722222222222222, 0.6111111111111112]",0.79
seq143-0,xl,Het AD brengt iedere week op donderdag recensies van films die in premire gaan. Deze keer: het drama,Het AD brengt iedere week op donderdag recensies van <extra_id_0> gaan. Deze keer: het drama,Het AD brengt iedere week op donderdag recensies van films die de filmweek in gaan. Deze keer: het drama,['films die in premire'],['films die de filmweek in'],4,25,7,[0.4583333333333333],0.46
seq144-0,xl,"Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. In deze serie geeft Ryan Poll acht bezorgers in het Groene Hart een gezicht. Vandaag:","Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: <extra_id_0> deze serie geeft Ryan Poll <extra_id_1> het Groene <extra_id_2> Vandaag:","Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: In deze serie geeft Ryan Poll het Groene Amsterdam een kijkje in de keuken. Vandaag:","['bezorgers. In', 'acht bezorgers in', 'Hart een gezicht.']","['In', '', 'Amsterdam een kijkje in de keuken.']",8,25,7,"[0.8461538461538461, 1.0, 0.7352941176470589]",0.86
seq145-0,xl,"Elke week recenseert het AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor-, hoofd- en nagerecht, de bediening, sfeer en prijs-kwaliteit. Deze week eet hij bij",Elke <extra_id_0> AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de <extra_id_1> hoofd- en <extra_id_2> sfeer en prijs-kwaliteit. Deze week eet hij bij,"Elke week beoordeelt het AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van hoofd- en bijgerechten, sfeer en prijs-kwaliteit. Deze week eet hij bij","['week recenseert het', 'hand van het voor-,', 'nagerecht', 'de bediening,']","['week beoordeelt het', 'hand van', 'bijgerechten,']",10,25,7,"[0.3157894736842105, 0.5789473684210527, 0.46153846153846156]",0.45
seq146-0,xl,De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk houden we alle geruchten en voltooide transfers van deze maand bij. Mis niets in deze rubriek.,De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk <extra_id_0> geruchten en voltooide transfers <extra_id_1> bij. Mis niets in deze rubriek.,De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk houden we de geruchten en voltooide transfers er bij. Mis niets in deze rubriek.,"['houden we alle', 'van deze maand']","['houden we de', 'er']",6,25,7,"[0.21428571428571427, 0.9285714285714286]",0.57
seq147-0,xl,De nieuwsberichten over het coronavirus volgen elkaar in een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij. Met vandaag,De <extra_id_0> coronavirus volgen elkaar in een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een <extra_id_1>,De ontwikkelingen rond het coronavirus volgen elkaar in een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij.,"['nieuwsberichten over het', 'rij. Met vandaag']","['ontwikkelingen rond het', 'rij.']",6,25,7,"[0.625, 0.75]",0.69
seq148-0,xl,". Een deel van het havengebied is weggevaagd, het dodental loopt in rap tempo op en de ziekenhuizen zitten overvol.",". Een deel van het havengebied is weggevaagd, het dodental loopt in <extra_id_0> op <extra_id_1> zitten overvol.",". Een deel van het havengebied is weggevaagd, het dodental loopt in op tot meer dan 100 en de ziekenhuizen zitten overvol.","['rap tempo', 'en de ziekenhuizen']","['', 'tot meer dan 100 en de ziekenhuizen']",5,25,7,"[1.0, 0.4857142857142857]",0.74
seq149-0,xl,Deze zomer publiceren we in de late uurtjes op deze site onze best gelezen artikelen van dit jaar. Dit artikel verscheen eerder op,Deze zomer publiceren we in de late uurtjes op deze site onze best gelezen artikelen <extra_id_0> Dit artikel <extra_id_1>,Deze zomer publiceren we in de late uurtjes op deze site onze best gelezen artikelen Dit artikel is een...,"['van dit jaar.', 'verscheen eerder op']","['', 'een...']",6,25,7,"[1.0, 0.8421052631578947]",0.92
seq150-0,xl,een 'vette vis' binnen? Een selectie van onwerkelijke speculaties tot concrete aanbiedingen in een dagelijkse rubriek: TransferTalk.,een 'vette vis' binnen? Een selectie van <extra_id_0> aanbiedingen in een dagelijkse rubriek: TransferTalk.,een 'vette vis' binnen? Een selectie van de beste aanbiedingen in een dagelijkse rubriek: TransferTalk.,['onwerkelijke speculaties tot concrete'],['de beste'],4,25,7,[0.8378378378378378],0.84
seq151-0,xl,"Journalist Sammy Shawky schrijft over de leukste, nieuwste, gekste en meest trendy winkels in de regio Utrecht. Vandaag:","Journalist Sammy Shawky schrijft over de leukste, nieuwste, gekste en meest trendy winkels <extra_id_0> Vandaag:","Journalist Sammy Shawky schrijft over de leukste, nieuwste, gekste en meest trendy winkels Vandaag:",['in de regio Utrecht.'],[''],4,25,7,[1.0],1.0
seq152-0,xl,"Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrities. Dit artikel wordt gedurende de dag vernieuwd. 1","Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste <extra_id_0> posts van <extra_id_1> Dit <extra_id_2> de <extra_id_3>","Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en leukste posts van de sterren. Dit zijn de resultaten.","['en opvallendste', '""BN\'ers en celebrities.""', 'artikel wordt gedurende', 'dag vernieuwd. 1']","['en leukste', 'de sterren.', 'zijn', 'resultaten.']",11,25,7,"[0.4666666666666667, 0.75, 0.9130434782608695, 0.875]",0.75
seq153-0,xl,"Pieter Hulst en Gijs Groenteman ontleden teksten van Nederlandstalige hits. Ze geven antwoorden op prangende vragen die de nummers oproepen. Komen ze er zelf niet uit, dan roepen ze de hulp in van de wetenschap. Vandaag","Pieter Hulst en Gijs Groenteman ontleden teksten <extra_id_0> Ze geven antwoorden op prangende vragen die de nummers oproepen. Komen ze er zelf niet uit, dan roepen ze <extra_id_1> van <extra_id_2>","Pieter Hulst en Gijs Groenteman ontleden teksten Ze geven antwoorden op prangende vragen die de nummers oproepen. Komen ze er zelf niet uit, dan roepen ze de hulp in van de jury.","['van Nederlandstalige hits.', 'de hulp in', 'de wetenschap. Vandaag']","['', 'de hulp in', 'jury.']",9,25,7,"[1.0, 0.0, 0.9545454545454546]",0.65
seq154-0,xl,In aanloop naar 75 jaar bevrijding blikt deze krant terug op gebeurtenissen uit de laatste maanden van de oorlog. Vandaag deel,In aanloop naar 75 <extra_id_0> blikt deze krant terug op gebeurtenissen <extra_id_1> maanden van de oorlog. Vandaag deel,In aanloop naar 75 jaar bevrijding blikt deze krant terug op gebeurtenissen in de laatste maanden van de oorlog. Vandaag deel,"['jaar bevrijding', 'uit de laatste']","['jaar bevrijding', 'in de laatste']",5,25,7,"[0.0, 0.14285714285714285]",0.07
seq155-0,xl,Het kabinet heeft in verband met het coronavirus drastische maatregelen genomen. Dit heeft ook gevolgen voor de regio Rivierenland. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind je alle artikelen over het coronavirus in de regio Rivierenland. Mist u iets? Tip de redactie: rl.redactie@ad.nl. 1,Het kabinet heeft in verband met het coronavirus <extra_id_0> Dit heeft ook gevolgen voor de regio Rivierenland. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind je alle artikelen <extra_id_1> in de <extra_id_2> u iets? Tip <extra_id_3> 1,Het kabinet heeft in verband met het coronavirus de maatregelen verruimd. Dit heeft ook gevolgen voor de regio Rivierenland. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind je alle artikelen over de ontwikkelingen in de regio. Weet u iets? Tip ons! 1,"['drastische maatregelen genomen.', 'over het coronavirus', 'regio Rivierenland. Mist', 'de redactie: rl.redactie@ad.nl.']","['de maatregelen verruimd.', 'over de ontwikkelingen', 'regio. Weet', 'ons!']",12,25,7,"[0.4838709677419355, 0.6818181818181818, 0.6666666666666666, 0.967741935483871]",0.7
seq156-0,xl,"Het voetbal in alle grote competities ligt dan wel stil, maar ondanks deze idiote periode gaan de zaken en vooral de transfergeruchten gewoon door. In TransferTalk houden we alle geruchten bij.",Het voetbal in alle grote competities ligt dan <extra_id_0> ondanks deze idiote periode gaan de zaken en vooral de transfergeruchten gewoon door. <extra_id_1> houden we <extra_id_2>,"Het voetbal in alle grote competities ligt dan ook stil, maar ondanks deze idiote periode gaan de zaken en vooral de transfergeruchten gewoon door. En dat houden we","['wel stil', 'maar', 'In TransferTalk', 'alle geruchten bij.']","['ook stil, maar', 'En dat', '']",8,25,7,"[0.6428571428571429, 0.8333333333333334, 1.0]",0.83
seq157-0,xl,Journalist Monica Beek (42) schrijft wekelijks voor Magazine over haar leven. Ze woont samen met haar dochters van 11 en 8 en heeft een vriend.,Journalist Monica Beek (42) schrijft wekelijks voor Magazine over haar <extra_id_0> samen met haar dochters <extra_id_1> 8 en heeft een vriend.,Journalist Monica Beek (42) schrijft wekelijks voor Magazine over haar werk. Ze woont samen met haar dochters van 12 en 8 en heeft een vriend.,"['leven. Ze woont', 'van 11 en']","['werk. Ze woont', 'van 12 en']",6,25,7,"[0.26666666666666666, 0.1111111111111111]",0.19
seq158-0,xl,Turkije stopt de komende vijf dagen met de opmars in Syri. De Turkse president Recep Erdogan en de Amerikaanse vicepresident Mike Pence zijn,Turkije stopt de <extra_id_0> met de opmars in Syri. De Turkse president Recep Erdogan en de Amerikaanse <extra_id_1> zijn,Turkije stopt de strijd in Syrië Turkije stopt met de opmars in Syri. De Turkse president Recep Erdogan en de Amerikaanse president Donald Trump zijn,"['komende vijf dagen', 'vicepresident Mike Pence']","['strijd in Syrië Turkije stopt', 'president Donald Trump']",6,25,7,"[0.8275862068965517, 0.625]",0.73
seq159-0,xl,De transfermarkt is halverwege weer een rumoerige periode. Nog ruim zes weken draait de carrousel op volle toeren. Mis in onze rubriek TransferTalk niets van alle geruchten en voltooide transfers.,De transfermarkt is halverwege weer een rumoerige periode. Nog ruim zes weken draait de carrousel op <extra_id_0> in onze <extra_id_1> van alle geruchten <extra_id_2> transfers.,De transfermarkt is halverwege weer een rumoerige periode. Nog ruim zes weken draait de carrousel op volle toeren in onze overzichtsagenda van alle geruchten en transfers.,"['volle toeren. Mis', 'rubriek TransferTalk niets', 'en voltooide']","['volle toeren', 'overzichtsagenda', 'en']",8,25,7,"[0.29411764705882354, 0.8461538461538461, 0.8333333333333334]",0.66
seq160-0,xl,station scoort zwaar ondermaats en bungelt onderaan de lijst van stations in Nederland die goed scoren op het gebied van punctualiteit.,station scoort zwaar ondermaats en bungelt onderaan de lijst van stations in <extra_id_0> goed scoren <extra_id_1> van punctualiteit.,station scoort zwaar ondermaats en bungelt onderaan de lijst van stations in de regio die goed scoren op het gebied van punctualiteit.,"['Nederland die', 'op het gebied']","['de regio die', 'op het gebied']",5,25,7,"[0.5384615384615384, 0.0]",0.27
seq161-0,xl,"De Chinese geheime dienst is betrokken bij het hacken van overheidsinstanties en bedrijven in Nederland. APT10, een hackersgroep gelinkt aan het Chinese ministerie voor Staatsveiligheid, wordt verantwoordelijk gehouden voor vele hackpogingen in een aantal westerse landen, waaronder Nederland.","De Chinese geheime <extra_id_0> bij het hacken van overheidsinstanties en bedrijven in Nederland. APT10, een hackersgroep gelinkt aan het Chinese ministerie voor Staatsveiligheid, wordt <extra_id_1> vele hackpogingen in een aantal <extra_id_2>","De Chinese geheime dienst is betrokken bij het hacken van overheidsinstanties en bedrijven in Nederland. APT10, een hackersgroep gelinkt aan het Chinese ministerie voor Staatsveiligheid, wordt verdacht van vele hackpogingen in een aantal landen.","['dienst is betrokken', 'verantwoordelijk gehouden voor', 'westerse landen', 'waaronder Nederland.']","['dienst is betrokken', 'verdacht van', 'landen.']",10,25,7,"[0.0, 0.7666666666666667, 0.6666666666666666]",0.48
seq162-0,xl,"De Rotterdamse trouwstoetmepper. Shahid B. (26) moet anderhalf jaar de cel in, waarvan een half jaar voorwaardelijk voor de poging tot zware mishandeling van politieman Ge",De Rotterdamse trouwstoetmepper. Shahid B. <extra_id_0> jaar de <extra_id_1> een half jaar voorwaardelijk voor de poging tot zware mishandeling van politieman Ge,De Rotterdamse trouwstoetmepper. Shahid B. krijgt een jaar de celstraf en een half jaar voorwaardelijk voor de poging tot zware mishandeling van politieman Ge,"['(26) moet anderhalf', 'cel in', 'waarvan']","['krijgt een', 'celstraf en']",6,25,7,"[0.8421052631578947, 0.5454545454545454]",0.69
seq163-0,xl,In de rubriek Sportbytes houden we in de gaten wat bekende sporters meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd.,In de rubriek Sportbytes houden we in de gaten wat bekende sporters <extra_id_0> op sociale media. <extra_id_1> gedurende de dag vernieuwd.,In de rubriek Sportbytes houden we in de gaten wat bekende sporters doen op sociale media. De rubriek wordt gedurende de dag vernieuwd.,"['meemaken n delen', 'Dit artikel wordt']","['doen', 'De rubriek wordt']",6,25,7,"[0.8125, 0.47058823529411764]",0.64
seq164-0,xl,"Zieke mensen die bewusteloos op straat liggen, een ongeziene chaos in ziekenhuizen, hulpverleners in beschermende pakken die handen tekortkomen: de beelden die op sociale media circuleren van de toestand in de Chinese miljoenenstad Wuhan zijn zeer verontrustend. Het coronavirus heeft al 41 doden geist, meer dan 1300 mensen zijn besmet geraakt.","Zieke mensen die bewusteloos op straat liggen, een ongeziene chaos in ziekenhuizen, hulpverleners in beschermende pakken die handen tekortkomen: de beelden die op sociale media circuleren <extra_id_0> de <extra_id_1> zijn zeer verontrustend. Het <extra_id_2> 41 doden <extra_id_3> 1300 mensen zijn besmet geraakt.","Zieke mensen die bewusteloos op straat liggen, een ongeziene chaos in ziekenhuizen, hulpverleners in beschermende pakken die handen tekortkomen: de beelden die op sociale media circuleren over de strijd tegen het coronavirus zijn zeer verontrustend. Het coronavirus eist 41 doden meer dan 1300 mensen zijn besmet geraakt.","['van de toestand in', 'Chinese miljoenenstad Wuhan', 'coronavirus heeft al', 'geist', 'meer dan']","['over', 'strijd tegen het coronavirus', 'coronavirus eist', 'meer dan']",13,25,7,"[0.9444444444444444, 0.8928571428571429, 0.3, 0.875]",0.75
seq165-0,xl,". De leider van Forum voor Democratie heeft volgens critici de schijn tegen, mede door zijn flirts met extreemrechtse theorien.",". De leider van Forum voor Democratie heeft volgens critici de schijn tegen, mede <extra_id_0> flirts <extra_id_1>",". De leider van Forum voor Democratie heeft volgens critici de schijn tegen, mede door zijn flirts met vrouwen.","['door zijn', 'met extreemrechtse theorien.']","['door zijn', 'vrouwen.']",5,25,7,"[0.0, 0.8214285714285714]",0.41
seq166-0,xl,Elk weekeinde bruist het van grote en kleine evenementen in stad en regio. In de rubriek Het was fantastisch! bezoeken we een van deze activiteiten. Deze,Elk weekeinde bruist het van grote en kleine evenementen in stad en regio. <extra_id_0> Het was <extra_id_1> een van deze activiteiten. Deze,Elk weekeinde bruist het van grote en kleine evenementen in stad en regio. Het was een feest. Het was ook een van deze activiteiten. Deze,"['In de rubriek', 'fantastisch! bezoeken we']","['Het was een feest.', 'ook']",6,25,7,"[0.8333333333333334, 0.9166666666666666]",0.88
seq167-0,xl,Voor de rubriek Mijn Allessie gaan verslaggever Anouk Mentink en fotograaf Daniella van Bergen langs bij bekende mensen en hun partner. Deze keer:,Voor de rubriek Mijn Allessie gaan verslaggever Anouk Mentink en fotograaf Daniella van Bergen langs bij <extra_id_0> hun <extra_id_1>,Voor de rubriek Mijn Allessie gaan verslaggever Anouk Mentink en fotograaf Daniella van Bergen langs bij de ouders van hun kind.,"['bekende mensen en', 'partner. Deze keer:']","['de ouders van', 'kind.']",6,25,7,"[0.7058823529411765, 0.8947368421052632]",0.8
seq168-0,xl,"Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat - wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrity's. Dit artikel wordt gedurende de dag vernieuwd. 1","Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat - wij smullen ervan. In de rubriek Showbytes struint <extra_id_0> web voor je <extra_id_1> gekste, mooiste en opvallendste posts van BN'ers en celebrity's. Dit <extra_id_2> de <extra_id_3>","Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat - wij smullen ervan. In de rubriek Showbytes struint Showtime het web voor je af op zoek naar de gekste, mooiste en opvallendste posts van BN'ers en celebrity's. Dit zijn de","['de showredactie het', 'af voor de', 'artikel wordt gedurende', 'dag vernieuwd. 1']","['Showtime het', 'af op zoek naar de', 'zijn', '']",12,25,7,"[0.5263157894736842, 0.5555555555555556, 0.9130434782608695, 1.0]",0.75
seq169-0,xl,Een van de vermoedelijke moordmakelaars van Ridouan Taghi werkte aan een televisieprogramma voor RTL/Videoland,Een van de vermoedelijke moordmakelaars <extra_id_0> aan een televisieprogramma voor RTL/Videoland,Een van de vermoedelijke moordmakelaars werkte aan een televisieprogramma voor RTL/Videoland,['van Ridouan Taghi werkte'],['werkte'],4,25,7,[0.75],0.75
seq170-0,xl,ochtend overleden na een frontale botsing met een RET-bus aan de Vondelingenweg in Rotterdam-Pernis. De,ochtend overleden na een frontale botsing met een RET-bus aan de <extra_id_0>,ochtend overleden na een frontale botsing met een RET-bus aan de Erasmusweg.,['Vondelingenweg in Rotterdam-Pernis. De'],['Erasmusweg.'],4,25,7,[0.8947368421052632],0.89
seq171-0,xl,t vandaag voor de rechter voor onder meer het aanraden van vrouwenbesnijdenis. In Nederland is dat strafbaar. De Hagenaar (32) wordt door het Openbaar Ministerie vervolgd voor opruiing en aanzetten tot geweld tegen vrouwen.,t vandaag voor de rechter voor onder meer het aanraden van vrouwenbesnijdenis. In Nederland is <extra_id_0> Hagenaar (32) wordt door het Openbaar Ministerie vervolgd voor <extra_id_1> aanzetten <extra_id_2> vrouwen.,t vandaag voor de rechter voor onder meer het aanraden van vrouwenbesnijdenis. In Nederland is dat de strafbare daad. Hagenaar (32) wordt door het Openbaar Ministerie vervolgd voor het aanzetten tot de dood van twee vrouwen.,"['dat strafbaar. De', 'opruiing en', 'tot geweld tegen']","['dat de strafbare daad.', 'het', 'tot de dood van twee']",8,25,7,"[0.45454545454545453, 0.9090909090909091, 0.6]",0.65
seq172-0,xl,In iedere Rotterdammer schuilt een uniek relaas. Wekelijks tekent verslaggever Marcel Wijnstekers zon levensverhaal op.,In iedere Rotterdammer schuilt een uniek relaas. Wekelijks <extra_id_0> zon levensverhaal op.,In iedere Rotterdammer schuilt een uniek relaas. Wekelijks doet iemand zon levensverhaal op.,['tekent verslaggever Marcel Wijnstekers'],['doet iemand'],4,25,7,[0.8421052631578947],0.84
seq173-0,xl,Mag dat?Wat vertel je wel of niet aan je baas? Wat zijn je rechten als werknemer? Hoe los je lastige kwesties het beste op? In deze rubriek wekelijks advies bij dilemma's op de werkvloer. Aflevering,Mag dat?Wat vertel je wel of niet aan je baas? Wat zijn je <extra_id_0> Hoe los je lastige kwesties het beste op? In <extra_id_1> advies bij dilemma's <extra_id_2> Aflevering,Mag dat?Wat vertel je wel of niet aan je baas? Wat zijn je grenzen? Hoe los je lastige kwesties het beste op? In en advies bij dilemma's Aflevering,"['rechten als werknemer?', 'deze rubriek wekelijks', 'op de werkvloer.']","['grenzen?', 'en', '']",9,25,7,"[0.7727272727272727, 0.9545454545454546, 1.0]",0.91
seq174-0,xl,"Nynke de Jong, Hanneke Hendrix en Alex van der Hulst schrijven per toerbeurt over zaken die het leven van jonge ouders gemakkelijker moeten maken. Hanneke","Nynke de Jong, Hanneke Hendrix en Alex van der Hulst schrijven <extra_id_0> zaken die <extra_id_1> jonge ouders gemakkelijker moeten maken. Hanneke","Nynke de Jong, Hanneke Hendrix en Alex van der Hulst schrijven over de zaken die het leven van jonge ouders gemakkelijker moeten maken. Hanneke","['per toerbeurt over', 'het leven van']","['over de', 'het leven van']",6,25,7,"[0.7222222222222222, 0.0]",0.36
seq175-0,xl,"l. Maar omdat er wel gegeten moet worden, doen we deze weken een beroep op keukens met bezorgservice.","l. Maar omdat er wel gegeten moet worden, doen we deze <extra_id_0> keukens met bezorgservice.","l. Maar omdat er wel gegeten moet worden, doen we deze gerechten in onze keukens met bezorgservice.",['weken een beroep op'],['gerechten in onze'],4,25,7,[0.6842105263157895],0.68
seq176-0,xl,"Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrities. Dit artikel wordt gedurende de dag vernieuwd.","Korte updates van de sterren op Facebook, Twitter, Instagram <extra_id_0> wij smullen ervan. In de rubriek Showbytes struint de <extra_id_1> voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrities. <extra_id_2> gedurende <extra_id_3>","Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de redactie voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrities. Dit gedurende een week.","['en Snapchat:', 'showredactie het web', 'Dit artikel wordt', 'de dag vernieuwd.']","['en Snapchat:', 'redactie', 'Dit', 'week.']",11,25,7,"[0.0, 0.6, 0.8235294117647058, 0.8235294117647058]",0.56
seq177-0,xl,In de rubriek Hoe is het nu met? zoeken we mensen op die een rol speelden in het nieuws van een of meerdere jaren geleden. Hoe gaat het nu met ze? Vandaag:,In de rubriek Hoe is het nu met? zoeken we mensen op die een rol speelden in het <extra_id_0> een of meerdere jaren geleden. <extra_id_1> nu <extra_id_2>,In de rubriek Hoe is het nu met? zoeken we mensen op die een rol speelden in het verhaal een of meerdere jaren geleden. Hoe is het nu met?,"['nieuws van', 'Hoe gaat het', 'met ze? Vandaag:']","['verhaal', 'Hoe is het', 'met?']",8,25,7,"[0.8, 0.3333333333333333, 0.75]",0.63
seq178-0,xl,e. Een auto was via de middenberm op de verkeerde weghelft terechtgekomen en botste daar op tegemoetkomend verkeer. Aanvankelijk leek het erop dat er sprake was van een spookrijder.,e. Een auto was via de <extra_id_0> weghelft terechtgekomen en botste daar op tegemoetkomend <extra_id_1> het erop dat er sprake was van een spookrijder.,e. Een auto was via de zijkant op de andere weghelft terechtgekomen en botste daar op tegemoetkomend verkeer. In de eerste instantie leek het erop dat er sprake was van een spookrijder.,"['middenberm op de verkeerde', 'verkeer. Aanvankelijk leek']","['zijkant op de andere', 'verkeer. In de eerste instantie leek']",7,25,7,"[0.5384615384615384, 0.5555555555555556]",0.55
seq179-0,xl,"Tijdens de zomer is er overal in Zeeland van alles te doen, zien en beleven. Wij zetten elke dag een aantal tips voor je op een rij, met dank aan VVV Zeeland.","Tijdens de zomer <extra_id_0> in Zeeland van alles te <extra_id_1> en beleven. Wij zetten elke dag een aantal <extra_id_2> op een rij, met dank aan VVV Zeeland.","Tijdens de zomer is er in Zeeland van alles te doen en beleven. Wij zetten elke dag een aantal tips op een rij, met dank aan VVV Zeeland.","['is er overal', 'doen', 'zien', 'tips voor je']","['is er', 'doen', 'tips']",8,25,7,"[0.5833333333333334, 0.0, 0.75]",0.44
seq180-0,xl,"Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op de sportwereld. In dit liveblog houden we al het nieuws gedurende dag bij.","Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op <extra_id_0> liveblog houden we al het nieuws <extra_id_1>","Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op de wereld. In een liveblog houden we al het nieuws","['de sportwereld. In dit', 'gedurende dag bij.']","['de wereld. In een', '']",7,25,7,"[0.36363636363636365, 1.0]",0.68
seq181-0,xl,Het is minister Sander Dekker een doorn in het oog dat veroordeelden zoals Volkert van der Graaf gemakkelijk onder voorwaarden vrij kunnen komen. Daarmee reageert hij op het nieuws dat Volkert niet is gemigreerd en ook geen plannen lijkt te hebben.,Het is minister Sander Dekker een doorn in het oog dat veroordeelden zoals Volkert van <extra_id_0> voorwaarden vrij <extra_id_1> reageert hij op het nieuws dat Volkert niet is gemigreerd en ook geen plannen <extra_id_2>,Het is minister Sander Dekker een doorn in het oog dat veroordeelden zoals Volkert van voorwaarden vrij Zo reageert hij op het nieuws dat Volkert niet is gemigreerd en ook geen plannen heeft.,"['der Graaf gemakkelijk onder', 'kunnen komen. Daarmee', 'lijkt te hebben.']","['', 'Zo', 'heeft.']",10,25,7,"[1.0, 0.9523809523809523, 0.8125]",0.92
seq182-0,xl,"De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands. 17:","De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is <extra_id_0> League A <extra_id_1> van deze en volgende week. Ook vermelden we hier komende week <extra_id_2> stand n het programma van <extra_id_3> 17:","De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma van Nations League A en B van deze en volgende week. Ook vermelden we hier komende week de stand n het programma van de Nations League A. 17:","['het programma in', 'en League B', 'alle uitslagen', 'de', 'de belangrijkste oefeninterlands.']","['het programma van Nations', 'en B', 'de', 'de Nations League A.']",12,25,7,"[0.36, 0.6363636363636364, 0.9285714285714286, 0.9]",0.71
seq183-0,xl,chter de schermenHoofdredacteur Paul van den Bosch beschrijft elke week waar de AD-redacties mee bezig zijn.,chter de schermenHoofdredacteur Paul van den Bosch beschrijft <extra_id_0> AD-redacties mee bezig zijn.,chter de schermenHoofdredacteur Paul van den Bosch beschrijft in dit artikel waar de AD-redacties mee bezig zijn.,['elke week waar de'],['in dit artikel waar de'],4,25,7,[0.5454545454545454],0.55
