Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Het rioolwater van huishoudens en bedrijven is een complexe cocktail van medicijnresten, cosmetische producten en chemische stoffen. Zuiveringsinstallaties krijgen het moeilijk weer schoon. Daarom moet het systeem op de schop, vindt de Europese Unie.","Het rioolwater van huishoudens en bedrijven <extra_id_0> van medicijnresten, cosmetische producten en chemische stoffen. Zuiveringsinstallaties krijgen het moeilijk weer schoon. Daarom moet het systeem op de schop, vindt <extra_id_1>","['is een complexe cocktail', 'de Europese Unie.']",7,20.0,1
Een wetsvoorstel moet gegevensuitwisselingen tussen de overheidsdiensten en onder meer banken legaliseren. Tegenstanders van het voorstel vrezen een herhaling van de Toeslagenaffaire. Dinsdag buigt de Eerste Kamer zich erover.,Een wetsvoorstel moet gegevensuitwisselingen tussen de overheidsdiensten en onder meer banken legaliseren. Tegenstanders van het voorstel vrezen een herhaling van de Toeslagenaffaire. <extra_id_0> Eerste <extra_id_1>,"['Dinsdag buigt de', 'Kamer zich erover.']",6,20.0,1
"Voor het eerst in de geschiedenis is er tijdens het aardbeienfeest geen koningin, maar een koning. Hein Gommers (22) is de trotse koning tijdens de veertigste editie van het aardbeienfeest in Zundert. ,,Ik heb het altijd heel leuk gevonden.","Voor het eerst in de geschiedenis is er tijdens het aardbeienfeest geen koningin, maar een koning. Hein Gommers <extra_id_0> de trotse koning tijdens de veertigste editie van het <extra_id_1> ,,Ik <extra_id_2> heel leuk gevonden.","['(22) is', 'aardbeienfeest in Zundert.', 'heb het altijd']",8,20.0,1
Ook op studie- en schoolboeken gaat de btw omhoog. Scholen en universiteiten reageren teleurgesteld,Ook op studie- en schoolboeken gaat de btw omhoog. Scholen en <extra_id_0>,['universiteiten reageren teleurgesteld'],3,20.0,1
"Als het aan Componist des Vaderlands Anne-Maartje Lemereis ligt, wordt muziekonderwijs toegankelijk voor elk kind in Nederland: Onderwijs in muziek kan een kind creatiever, slimmer en gelukkiger maken.","Als het aan Componist des Vaderlands Anne-Maartje Lemereis ligt, wordt muziekonderwijs toegankelijk voor elk kind in <extra_id_0> muziek kan een kind creatiever, <extra_id_1> maken.","['Nederland: Onderwijs in', 'slimmer en gelukkiger']",6,20.0,1
"Lieke Martens kon met een overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","Lieke Martens <extra_id_0> overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog <extra_id_1> waartoe het in staat is.","['kon met een', 'kan inschatten']",5,20.0,1
Planbureau voor de Leefomgeving Het PBL roept provincies en Rijk op meer samen te werken om het nieuwe nationaal omgevingsbeleid van de grond te krijgen. En daarnaast schiet de uitvoeringscapaciteit enorm tekort.,Planbureau voor de Leefomgeving Het PBL <extra_id_0> Rijk op <extra_id_1> werken om het nieuwe nationaal omgevingsbeleid van de grond te krijgen. En daarnaast schiet de uitvoeringscapaciteit enorm tekort.,"['roept provincies en', 'meer samen te']",6,20.0,1
"Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.","Door middel van misleiding <extra_id_0> groter maken dan ze zijn. Het concept was bij <extra_id_1> uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.","['kunnen legers zich', 'het Westen wat']",6,20.0,1
"India zucht onder de extreme hitte. Maar klimaatverandering was nauwelijks een thema bij de verkiezingen, waarvan dinsdag de uitslag wordt verwacht.","<extra_id_0> extreme hitte. Maar klimaatverandering was nauwelijks een thema bij de verkiezingen, waarvan dinsdag de uitslag wordt verwacht.",['India zucht onder de'],4,20.0,1
Musicalactrice Bettina Holwerda moest leren dat afzeggen niet zwak is en overstemt het geadem van haar man met het gezoem van een ventilator.,Musicalactrice Bettina <extra_id_0> leren dat afzeggen niet zwak is en overstemt het geadem van haar man met het <extra_id_1> ventilator.,"['Holwerda moest', 'gezoem van een']",5,20.0,1
"De kandidaat van regeringspartij Morena kan, op basis van de eerste resultaten, rekenen op zon 60 procent van de stemmen. Sheinbaum lijkt daarmee de eerste vrouwelijke president van Mexico te worden.","De kandidaat van regeringspartij Morena kan, op basis van <extra_id_0> rekenen <extra_id_1> procent van de stemmen. Sheinbaum lijkt daarmee de eerste vrouwelijke president van Mexico te worden.","['de eerste resultaten,', 'op zon 60']",6,20.0,1
"NS-personeel krijgt steeds vaker met scheldpartijen en geweld te maken. Vooral reizigers zonder-zonder (geen kaartje, geen ID) zijn berucht. Na de recente mishandeling van een conducteur staat het ov zaterdag drie minuten stil.","<extra_id_0> met scheldpartijen en geweld te maken. Vooral reizigers zonder-zonder (geen kaartje, geen ID) zijn berucht. Na de recente mishandeling <extra_id_1> staat het ov zaterdag drie minuten stil.","['NS-personeel krijgt steeds vaker', 'van een conducteur']",7,20.0,1
Vier grote zonnepanelenbedrijven van Booking.com-miljonair Kees Koolen zijn failliet. Dat heeft grote gevolgen voor duizenden klanten. Hoe heeft dit kunnen gebeuren?,Vier grote zonnepanelenbedrijven van Booking.com-miljonair Kees <extra_id_0> heeft grote gevolgen voor duizenden klanten. Hoe heeft dit kunnen gebeuren?,['Koolen zijn failliet. Dat'],4,20.0,1
"Uit vrees voor escalatie verbood Washington Kyiv de inzet van zijn wapens tegen doelen in Rusland. Nu krijgt het de vrije hand, althans in de belegerde regio rond de stad Charkiv.","Uit vrees voor escalatie verbood Washington Kyiv de inzet van zijn wapens tegen doelen in Rusland. Nu krijgt <extra_id_0> hand, <extra_id_1> belegerde regio rond de stad Charkiv.","['het de vrije', 'althans in de']",6,20.0,1
"Met eenderde van het aantal lidstaten en eenvijfde deel van het electoraat, oefenen de Centraal- en Oost-Europese lidstaten een aanmerkelijke invloed uit op de uitkomst van de Europese verkiezingen.",Met eenderde van het aantal lidstaten <extra_id_0> van <extra_id_1> de Centraal- en Oost-Europese lidstaten een aanmerkelijke invloed uit op de uitkomst van de Europese verkiezingen.,"['en eenvijfde deel', 'het electoraat, oefenen']",6,20.0,1
Het Belgische cordon sanitaire staat al meer dan dertig jaar als een huis. Is dat bij de komende verkiezingen  de extreem-rechtse partij Vlaams Belang is grootste in de peilingen  nog wel vol te houden? Ze halen hun neus op voor de wens van het volk.,Het Belgische cordon sanitaire staat al meer dan dertig <extra_id_0> huis. Is dat bij de komende verkiezingen de extreem-rechtse partij Vlaams Belang is grootste in de peilingen nog wel vol <extra_id_1> halen <extra_id_2> voor de wens van het volk.,"['jaar als een', 'te houden? Ze', 'hun neus op']",9,20.0,1
Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen <extra_id_0> hun stad.,['over groen in'],3,20.0,1
Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het heel mooi om uithangbord te zijn.,Shona Shukrula is voorbestemd om de eerste vrouwelijke <extra_id_0> betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het heel mooi om <extra_id_1>,"['scheidsrechter in het', 'uithangbord te zijn.']",6,20.0,1
"De Poolse titelverdediger Iga Swiatek wint voor de derde keer op een rij Roland Garros. Voor de 23-jarige Swiatek, vooraf de grote favoriete voor de eindzege, is het haar vijfde grandslamtitel.","De Poolse titelverdediger Iga Swiatek wint voor <extra_id_0> op een rij Roland Garros. Voor de 23-jarige Swiatek, <extra_id_1> favoriete voor de eindzege, is het haar vijfde grandslamtitel.","['de derde keer', 'vooraf de grote']",6,20.0,1
"Armoedebestrijding loopt vaak stuk op verkeerde aannames van mensen met geld, zegt Tim S Jongers, zelf opgegroeid in armoede.","Armoedebestrijding <extra_id_0> verkeerde aannames van mensen met geld, zegt Tim S Jongers, zelf opgegroeid in armoede.",['loopt vaak stuk op'],4,20.0,1
"De voetbalwereld rolde over haar heen en ze kreeg doodsbedreigingen, toen ze zich uitliet over de situatie bij Ajax. Toch zet psycholoog Annemieke Griffin-Zijerveld haar werk in de sport voort. Ook tijdens het EK zal ze individuele profs begeleiden, onder wie spelers van Oranje.","<extra_id_0> over haar heen en ze kreeg doodsbedreigingen, toen ze zich uitliet over de situatie bij Ajax. Toch zet psycholoog Annemieke Griffin-Zijerveld haar werk in de sport voort. Ook <extra_id_1> zal ze individuele profs begeleiden, <extra_id_2> van Oranje.","['De voetbalwereld rolde', 'tijdens het EK', 'onder wie spelers']",9,20.0,1
"Musicalactrice Bettina Holwerda moest leren dat afzeggen niet zwak is en overstemt het geadem van haar man met het gezoem van een ventilator. Ik heb misofonie, ben heel gevoelig voor geluid. In de Mezza-rubriek Hemd van het Lijf vertellen BNrs over hun gezondheid.",Musicalactrice Bettina Holwerda moest leren dat afzeggen niet zwak is en overstemt het geadem van haar man <extra_id_0> van een ventilator. Ik heb <extra_id_1> gevoelig voor geluid. In de Mezza-rubriek Hemd van het Lijf vertellen <extra_id_2> gezondheid.,"['met het gezoem', 'misofonie, ben heel', 'BNrs over hun']",9,20.0,1
"Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na lancering al een hit op de streamingdiensten. Op Spotify kwam het nummer zelfs dicht bij een record.","Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na lancering al een hit op de streamingdiensten. <extra_id_0> het <extra_id_1> bij een record.","['Op Spotify kwam', 'nummer zelfs dicht']",6,20.0,1
Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het heel mooi om uithangbord te zijn.,Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de <extra_id_0> het <extra_id_1> uithangbord te zijn.,"['KNVB en vindt', 'heel mooi om']",6,20.0,1
"De Amsterdamse burgemeester Halsema wilde in gesprek met pro-Palestijnse demonstranten, die dat aangrepen als een nieuwe kans om te demonsteren. Halsema prees hun engagement: Het ontroert me dat de studenten zo betrokken zijn bij internationale politiek.","De Amsterdamse burgemeester Halsema wilde in gesprek met pro-Palestijnse demonstranten, die dat aangrepen als een <extra_id_0> demonsteren. Halsema prees hun <extra_id_1> me dat de studenten zo betrokken zijn bij internationale politiek.","['nieuwe kans om te', 'engagement: Het ontroert']",7,20.0,1
"Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de lucratieve salderingsregeling heeft haar langste tijd gehad. Wat blijft er over van de stralende toekomst van zonne-energie in Nederland?","<extra_id_0> installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook <extra_id_1> heeft haar langste tijd gehad. Wat blijft er over van de stralende toekomst van zonne-energie in Nederland?","['Een kaalslag dreigt onder', 'de lucratieve salderingsregeling']",7,20.0,1
Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de rust terug te keren. Met de tentamens voor de deur hopen studenten en docenten rustig aan de bak te kunnen.,Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt <extra_id_0> te keren. Met de tentamens voor de deur <extra_id_1> docenten <extra_id_2> bak te kunnen.,"['de rust terug', 'hopen studenten en', 'rustig aan de']",9,20.0,1
Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen -lhbti-activisten: is dit fascisme?,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van <extra_id_0> fascisme? Poetins strijd <extra_id_1> dit fascisme?,"['het Capitool: is dit', 'tegen -lhbti-activisten: is']",7,20.0,1
"De rectores magnifici van vijftien Nederlandse universiteiten schrijven de banden met Isralische universiteiten niet te willen verbreken. Op die manier kan de dialoog met de partners in Isral beter gevoerd worden, ook als dat schuurt met onze en andermans diepste overtuiging, schrijven ze in een open brief.","De rectores magnifici van vijftien Nederlandse universiteiten schrijven de banden met Isralische universiteiten niet te <extra_id_0> die manier kan de dialoog met de partners in Isral beter gevoerd worden, ook als dat schuurt met <extra_id_1> diepste <extra_id_2> in een open brief.","['willen verbreken. Op', 'onze en andermans', 'overtuiging, schrijven ze']",9,20.0,1
"Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden op hun vragen moeten krijgen. Maar de zoekmachine blijkt soms verbijsterende blunders te maken.","Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden op hun vragen <extra_id_0> de zoekmachine blijkt soms <extra_id_1> maken.","['moeten krijgen. Maar', 'verbijsterende blunders te']",6,20.0,1
"Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de Giro dItalia van 2024. Dat is grotendeels zijn verdienste, maar de Sloveen trof ook tegenstanders die al in de tweede etappe het hoofd in de schoot legden.",Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de Giro dItalia van 2024. Dat is <extra_id_0> maar de Sloveen trof ook tegenstanders die al in de tweede <extra_id_1> in <extra_id_2>,"['grotendeels zijn verdienste,', 'etappe het hoofd', 'de schoot legden.']",9,20.0,1
De van televisie bekende Henritte Momma is eind vorige maand op 90-jarige leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de liefdevolle en zorgzame moeder van de autistische kunstenaar Kees Momma.,De van televisie bekende Henritte Momma is eind vorige maand op 90-jarige leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de <extra_id_0> moeder van <extra_id_1> Momma.,"['liefdevolle en zorgzame', 'de autistische kunstenaar Kees']",7,20.0,1
"De laatste verkeerstuin van Nederland in zijn soort dreigt te verdwijnen nu de gemeente Utrecht de subsidie stopzet. Eeuwig zonde, vinden de vrijwilligers.",De laatste verkeerstuin van Nederland in zijn soort dreigt te verdwijnen nu <extra_id_0> de subsidie stopzet. <extra_id_1> vinden de vrijwilligers.,"['de gemeente Utrecht', 'Eeuwig zonde,']",5,20.0,1
"Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.","Nog <extra_id_0> babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.",['nooit kregen zo weinig'],4,20.0,1
"Londen is onvoldoende voorbereid op de gevolgen van klimaatverandering. Zo moet de waterkering Thames Barrier, die veel meer gebruikt wordt dan gedacht, eerder worden vervangen.","Londen is onvoldoende voorbereid op de gevolgen <extra_id_0> moet de waterkering Thames Barrier, die veel meer gebruikt wordt dan <extra_id_1> worden vervangen.","['van klimaatverandering. Zo', 'gedacht, eerder']",5,20.0,1
