Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van <extra_id_0> Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, <extra_id_1> stem van <extra_id_2>","['actrice Scarlett', 'waarvoor Johansson de', 'computersysteem Samantha insprak.']",8,20.0,1
"De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, onder meer via apps op smartphones. De Autoriteit Persoonsgegevens maakt zich zorgen.","De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, onder meer via apps op smartphones. De Autoriteit <extra_id_0>",['Persoonsgegevens maakt zich zorgen.'],4,20.0,1
Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden <extra_id_0> de <extra_id_1> Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,"['weinig hulp omdat', 'Taliban vrouwenrechten drastisch beperkten.']",7,20.0,1
"Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails namens de vader, waarin de moord werd bekend.",Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf <extra_id_0> Courant mails <extra_id_1> waarin de moord werd bekend.,"['en Leeuwarder', 'namens de vader,']",5,20.0,1
"Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, geldt dat niet voor het onderliggende schandaal: een buitenechtelijke affaire.","Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, geldt dat niet <extra_id_0> een buitenechtelijke affaire.",['voor het onderliggende schandaal:'],4,20.0,1
"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.",Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een <extra_id_0> land om trots op te zijn. En zo gaat het <extra_id_1> totdat er onverwacht een lange zin volgt.,"['prachtig land./ Een', 'nog een beetje door,']",7,20.0,1
Tijdens de eerste twee dagen van festival Best Kept Secret was het de New Yorkse St.,Tijdens de eerste twee dagen van festival Best Kept Secret was het <extra_id_0> St.,['de New Yorkse'],3,20.0,1
Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen als Isral instemt met voorstel van de VS.,Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse <extra_id_0> de Isralische regering dreigen <extra_id_1> Isral instemt met voorstel van de VS.,"['leden van', 'met opstappen als']",5,20.0,1
Een beetje geluk in het casino en een loterij kan iedereen overkomen natuurlijk. Maar Cayetano Canto lijkt zijn hand te hebben overspeeld. In achttien maanden won hij 260 keer in het casino en vijf keer de lokale loterij. Genoeg reden voor de Argentijnse politie om de oud-burgemeester mogelijk te vervolgen.,Een beetje geluk in het casino en een loterij kan iedereen <extra_id_0> Canto lijkt zijn hand <extra_id_1> In achttien maanden won hij 260 keer in het casino en vijf keer de lokale loterij. Genoeg reden voor <extra_id_2> om de oud-burgemeester mogelijk te vervolgen.,"['overkomen natuurlijk. Maar Cayetano', 'te hebben overspeeld.', 'de Argentijnse politie']",10,20.0,1
Het Belgische cordon sanitaire staat al meer dan dertig jaar als een huis. Is dat bij de komende verkiezingen  de extreem-rechtse partij Vlaams Belang is grootste in de peilingen  nog wel vol te houden?,Het Belgische cordon sanitaire staat <extra_id_0> jaar als een huis. Is dat bij de komende verkiezingen de extreem-rechtse partij Vlaams Belang is grootste <extra_id_1> nog wel vol te houden?,"['al meer dan dertig', 'in de peilingen']",7,20.0,1
"Fans van het Nederlands Elftal hopen vurig dat Nederland Europees kampioen voetbal wordt, maar vergeleken met fans in andere landen geven we er liever niet al te veel geld aan uit.","Fans van het Nederlands Elftal hopen vurig dat Nederland Europees kampioen voetbal wordt, <extra_id_0> fans in andere landen geven we <extra_id_1> al te veel geld aan uit.","['maar vergeleken met', 'er liever niet']",6,20.0,1
Televisieregisseur Rudolf Spoor is overleden. Voor de NOS regisseerde Spoor decennialang grote evenementen.,Televisieregisseur Rudolf Spoor is overleden. Voor de NOS regisseerde <extra_id_0> evenementen.,['Spoor decennialang grote'],3,20.0,1
"De Nederlandsche Bank (DNB) hoeft geen vergoeding te betalen aan een man die beweert dat zijn bankbiljetten, met een totaalwaarde van 6.500 euro, in de oven beschadigd zijn geraakt.","De Nederlandsche Bank (DNB) hoeft geen vergoeding te betalen aan een man die beweert dat zijn bankbiljetten, met een totaalwaarde van <extra_id_0> de oven <extra_id_1>","['6.500 euro, in', 'beschadigd zijn geraakt.']",6,20.0,1
"De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van kunstmatige intelligentie (AI).","De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te <extra_id_0> de markt van kunstmatige <extra_id_1>","['vergaande dominantie van', 'intelligentie (AI).']",5,20.0,1
Voor het eerst is een voormalig Amerikaans president strafrechtelijk veroordeeld. Beide zijden in de gepolariseerde VS zien electorale kansen na het vonnis.,Voor het eerst is een voormalig Amerikaans president strafrechtelijk veroordeeld. Beide zijden in de gepolariseerde <extra_id_0> na het vonnis.,['VS zien electorale kansen'],4,20.0,1
"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven. Geen wonder dat het in de kunsten wemelt van het wasgoed. Bij Brueghel ligt het slaafs op de bleek, bij Breitner frummelt het aan de wind.","Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, <extra_id_0> Daarbinnen kan <extra_id_1> in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft <extra_id_2> Geen wonder dat het in de <extra_id_3> wasgoed. Bij Brueghel ligt het slaafs op de bleek, bij Breitner frummelt het <extra_id_4>","['kleur bij kleur.', 'alles. Een jurk', 'lust tot leven.', 'kunsten wemelt van het', 'aan de wind.']",16,20.0,1
"Tuinders in Vierpolders eisen een investering van twee ton terug van de gemeente Voorne aan Zee, omdat hun aanvankelijk toegestane stookfabriek later toch niet mocht worden gebouwd. En eigenlijk willen ze nog heel veel meer geld zien.",Tuinders in Vierpolders eisen een investering van twee ton terug van de gemeente Voorne <extra_id_0> hun <extra_id_1> toch niet mocht worden gebouwd. En eigenlijk willen ze nog heel veel meer geld zien.,"['aan Zee, omdat', 'aanvankelijk toegestane stookfabriek later']",7,20.0,1
"Een kathedraal, vergelijkbaar met de befaamde Hagia Sophia in Istanboel, moet verrijzen op de Zuidas. Een kerk die Amsterdam tot een van de belangrijkste bedevaartsoorden ter wereld maakt.","Een kathedraal, vergelijkbaar met de befaamde Hagia Sophia in Istanboel, moet verrijzen op de Zuidas. Een kerk <extra_id_0> een van de belangrijkste <extra_id_1> maakt.","['die Amsterdam tot', 'bedevaartsoorden ter wereld']",6,20.0,1
"Er staat geen maat op chipmaker Nvidia. Dankzij de grote vraag naar AI-chips blijft de koers maar stijgen, waarmee het bedrijf nu meer dan 3 biljoen dollar waard is en alleen nog Microsoft voor zich heeft.","Er staat geen <extra_id_0> Dankzij de grote vraag naar AI-chips blijft de koers maar stijgen, waarmee het bedrijf nu meer dan 3 biljoen dollar waard is <extra_id_1> Microsoft voor zich heeft.","['maat op chipmaker Nvidia.', 'en alleen nog']",7,20.0,1
"De Poolse titelverdediger Iga Swiatek wint voor de derde keer op een rij Roland Garros. Voor de 23-jarige Swiatek, vooraf de grote favoriete voor de eindzege, is het haar vijfde grandslamtitel.","De Poolse titelverdediger Iga Swiatek wint voor de derde keer op een rij Roland Garros. Voor de 23-jarige Swiatek, vooraf de grote <extra_id_0> eindzege, is <extra_id_1> grandslamtitel.","['favoriete voor de', 'het haar vijfde']",6,20.0,1
Er komt een nieuwe verplichte verzekering tegen arbeidsongeschiktheid voor zelfstandigen. De verzekering gaat 195 euro per maand aan premie kosten. De uitkering is maximaal gelijk aan het minimumloon.,Er komt een nieuwe verplichte verzekering tegen arbeidsongeschiktheid voor zelfstandigen. De verzekering gaat 195 euro per <extra_id_0> kosten. De uitkering is maximaal <extra_id_1> minimumloon.,"['maand aan premie', 'gelijk aan het']",6,20.0,1
"Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de oren. Maar wat betekent inflatie precies en hoeveel is een modaal inkomen?","Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de oren. Maar wat betekent <extra_id_0> en <extra_id_1> modaal inkomen?","['inflatie precies', 'hoeveel is een']",5,20.0,1
"Premier Sunak ziet graag de dienstplicht terug, ziet Annemarie Kas. Critici noemen het jarenvijftignostalgie.","Premier Sunak ziet graag de dienstplicht terug, ziet Annemarie Kas. <extra_id_0> jarenvijftignostalgie.",['Critici noemen het'],3,20.0,1
"Dick Schoof (67) moet leiding geven aan het kabinet dat het strengste asielbeleid ooit belooft. Als voormalig baas van de IND, in een tijd die opvallende parallellen vertoont met nu, weet de beoogde premier als geen ander hoe weerbarstig dat dossier is.","Dick Schoof (67) moet leiding geven aan <extra_id_0> het strengste asielbeleid ooit <extra_id_1> voormalig baas van de IND, in een tijd die opvallende parallellen <extra_id_2> weet de beoogde premier als geen ander hoe weerbarstig dat dossier is.","['het kabinet dat', 'belooft. Als', 'vertoont met nu,']",8,20.0,1
"Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de oren. Maar wat betekent inflatie precies en hoeveel is een modaal inkomen?","Indexering, koopkracht, recessie... De termen vliegen je <extra_id_0> om de oren. Maar <extra_id_1> inflatie precies en hoeveel is een modaal inkomen?","['de laatste weken', 'wat betekent']",5,20.0,1
"NRC bespreekt deze weken de eindexamens met deskundigen. Voormalige voetbaltrainer Foppe de Haan, een geboren Fries, boog zich over het havo-examen Fries.","NRC bespreekt deze weken de eindexamens met deskundigen. Voormalige voetbaltrainer Foppe de Haan, een geboren <extra_id_0> het havo-examen Fries.","['Fries, boog zich over']",4,20.0,1
"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de <extra_id_0> Het moet een van de drukste plekken van <extra_id_1> en ik kijk door <extra_id_2> de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","['Amsterdamse Kalverstraat.', 'het land zijn,', 'de lens van']",8,20.0,1
"Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat de uitgekeerde bedragen bekend werden  gemiddeld ruim 120 duizend euro per gedupeerde. Vrijdag moet blijken hoe het verdergaat.","Iedereen was enthousiast over de methode-Laurentien <extra_id_0> van toeslagenouders, totdat de uitgekeerde bedragen bekend werden gemiddeld ruim 120 duizend euro <extra_id_1> moet blijken hoe het verdergaat.","['voor de compensatie', 'per gedupeerde. Vrijdag']",6,20.0,1
"Armoedebestrijding loopt vaak stuk op verkeerde aannames van mensen met geld, zegt Tim S Jongers, zelf opgegroeid in armoede.","Armoedebestrijding loopt vaak stuk op verkeerde aannames van <extra_id_0> Tim S Jongers, zelf opgegroeid in armoede.","['mensen met geld, zegt']",4,20.0,1
"Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails namens de vader, waarin de moord werd bekend.","Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails <extra_id_0> vader, <extra_id_1> werd bekend.","['namens de', 'waarin de moord']",5,20.0,1
"Eieren op de voorruit, afgebroken ruitenwissers, krassen in de lak. Wie vliegt vanaf Rotterdam en gratis parkeert in de wijken dichtbij moet maar afwachten of zijn auto heel blijft.",Eieren op de <extra_id_0> krassen in de lak. <extra_id_1> Rotterdam en gratis parkeert in de wijken dichtbij moet maar afwachten of zijn auto heel blijft.,"['voorruit, afgebroken ruitenwissers,', 'Wie vliegt vanaf']",6,20.0,1
"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van <extra_id_0> verkiezingen, <extra_id_1> met de <extra_id_2> verkiezingen plaatsvonden.","['de regionale', 'die vandaag tegelijk', 'Europese en landelijke']",8,20.0,1
Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. <extra_id_0> van zaken <extra_id_1> geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021.,"['Hij heeft openheid', 'gegeven over moorden en']",7,20.0,1
"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg <extra_id_0> Developer een bullshitbaan?",['ook Salesforce Marketing Cloud'],4,20.0,1
