Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq30-0,xl,In 2015 was het onmogelijk dat Barack Obama de hand van William Ruto zou schudden.,In 2015 was het onmogelijk dat Barack <extra_id_0> hand van William Ruto zou schudden.,In 2015 was het onmogelijk dat Barack Obama de hand van William Ruto zou schudden.,['Obama de'],['Obama de'],2,15,1,[0.0],0.0,ad
seq31-0,xl,"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop. Volgens dermatologen is dat echt te veel voor onze huid.","Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en <extra_id_0> is dat echt te veel voor onze huid.","Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en vaak is dat echt te veel voor onze huid.",['veel sop. Volgens dermatologen'],['vaak'],4,15,1,[0.9333333333333333],0.93,ad
seq32-0,xl,"Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad. Ik doe het meestal in de auto, de ramen zijn geblindeerd.","Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad. Ik <extra_id_0> de auto, de ramen zijn geblindeerd.","Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad. Ik zit in de auto, de ramen zijn geblindeerd.",['doe het meestal in'],['zit in'],4,15,1,[0.7777777777777778],0.78,ad
seq33-0,xl,"Zelden zo weinig gedubd over mijn stem als bij deze Europese verkiezingen; er moet een flink tegenwicht komen tegen Europees radicaal- en extreemrechts, en de fractie van de socialisten en democraten is daar, ook getalsmatig het best toe uitgerust.","Zelden zo weinig gedubd over mijn stem als bij deze Europese <extra_id_0> een flink tegenwicht komen tegen Europees radicaal- en extreemrechts, en de fractie van de <extra_id_1> is daar, ook getalsmatig het best toe uitgerust.","Zelden zo weinig gedubd over mijn stem als bij deze Europese verkiezingen. De VVD wil met een flink tegenwicht komen tegen Europees radicaal- en extreemrechts, en de fractie van de VVD is daar, ook getalsmatig het best toe uitgerust.","['verkiezingen; er moet', 'socialisten en democraten']","['verkiezingen. De VVD wil met', 'VVD']",6,15,1,"[0.39285714285714285, 1.0]",0.7,ad
seq34-0,xl,In Maastricht zijn drie studenten al zeven dagen in hongerstaking om het universiteitsbestuur te dwingen alle banden met Isral te verbreken. Hongerstaker Alex verloor al 6 kilo aan gewicht. We zagen geen andere oplossing.,In Maastricht zijn drie studenten al zeven dagen in hongerstaking om <extra_id_0> te dwingen alle banden met Isral te verbreken. Hongerstaker Alex verloor al 6 <extra_id_1> We zagen geen andere oplossing.,In Maastricht zijn drie studenten al zeven dagen in hongerstaking om de regering te dwingen alle banden met Isral te verbreken. Hongerstaker Alex verloor al 6 kilo. We zagen geen andere oplossing.,"['het universiteitsbestuur', 'kilo aan gewicht.']","['de regering', 'kilo.']",5,15,1,"[0.7916666666666666, 0.7058823529411765]",0.75,ad
seq35-0,xl,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In <extra_id_0> in de grensstreek werden zondagochtend tientallen ballonnen gevonden.,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In een gebied in de grensstreek werden zondagochtend tientallen ballonnen gevonden.,['en rond Seoul en'],['een gebied'],4,15,1,[0.6875],0.69,ad
seq36-0,xl,"In de steden duiken cokelabs op in appartementen, garageboxen of zelfs boven een kinderdagverblijf. Midden in de dichtbevolkte wijken, zoals in Rotterdam waar een flat explodeerde.","In de <extra_id_0> in appartementen, garageboxen of zelfs boven een kinderdagverblijf. Midden in de dichtbevolkte wijken, zoals in Rotterdam waar een flat explodeerde.","In de buurt van winkels, in appartementen, garageboxen of zelfs boven een kinderdagverblijf. Midden in de dichtbevolkte wijken, zoals in Rotterdam waar een flat explodeerde.",['steden duiken cokelabs op'],"['buurt van winkels,']",4,15,1,[0.76],0.76,ad
seq37-0,xl,Eerder deze maand kondigde French Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten.,Eerder deze maand kondigde French Gates <extra_id_0> de Bill & Melinda Gates Foundation (BMGF) ging verlaten.,Eerder deze maand kondigde French Gates aan dat hij de Bill & Melinda Gates Foundation (BMGF) ging verlaten.,['aan dat ze'],['aan dat hij'],3,15,1,[0.2727272727272727],0.27,ad
seq38-0,xl,"Stoelen, banken, pallets, fietsen  de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.","Stoelen, banken, pallets, fietsen de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken <extra_id_0> ME.","Stoelen, banken, pallets, fietsen de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken de ME.",['weinig partij voor de'],['de'],4,15,1,[0.9047619047619048],0.9,ad
seq39-0,xl,"Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zon lieflijk huisje, maar er werd bittere armoede geleden.","Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden <extra_id_0> zag er wellicht romantisch uit zon lieflijk huisje, <extra_id_1> bittere armoede geleden.","Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden een droom. Het zag er wellicht romantisch uit zon lieflijk huisje, maar het heeft bittere armoede geleden.","['een utopie. Het', 'maar er werd']","['een droom. Het', 'maar het heeft']",6,15,1,"[0.3333333333333333, 0.42857142857142855]",0.38,ad
seq40-0,xl,"Griekenland stuurt asielzoekers die al aan land zijn terug de zee op en laat hen achter in rubberbootjes, hebben ngos en journalisten gedocumenteerd.","Griekenland stuurt asielzoekers die al aan land zijn terug de zee op en <extra_id_0> in rubberbootjes, hebben ngos en journalisten gedocumenteerd.","Griekenland stuurt asielzoekers die al aan land zijn terug de zee op en zet ze in rubberbootjes, hebben ngos en journalisten gedocumenteerd.",['laat hen achter'],['zet ze'],3,15,1,[0.8],0.8,ad
seq41-0,xl,De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam.,De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert <extra_id_0> organisatie. Dit jaar <extra_id_1> 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam.,De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar werd er 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam.,"['van de', 'is er ruim']","['van de', 'werd er']",5,15,1,"[0.0, 0.8]",0.4,ad
seq42-0,xl,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken.,Een groep hardnekkige <extra_id_0> toiletgebouw in een Utrechts park gekaapt <extra_id_1> hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken.,Een groep hardnekkige drugsverslaafden heeft een toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken.,"['verslaafden heeft het', 'en daar']","['drugsverslaafden heeft een', 'en daar']",5,15,1,"[0.2692307692307692, 0.0]",0.13,ad
seq43-0,xl,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is <extra_id_0> cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe is dat mogelijk? De cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,['het leven ontstaan? Synthetische'],['dat mogelijk? De'],4,15,1,[0.8125],0.81,ad
seq44-0,xl,De herdenking van de landing van de geallieerden in Normandi roept vragen op over waar het Westen anno 2024 staat.,De herdenking van de landing van de geallieerden in Normandi roept vragen <extra_id_0> het Westen anno 2024 staat.,De herdenking van de landing van de geallieerden in Normandi roept vragen op over de vraag waar het Westen anno 2024 staat.,['op over waar'],['op over de vraag waar'],3,15,1,[0.42857142857142855],0.43,ad
seq45-0,xl,Politiek verslaggever Hans van Soest schrijft wekelijks over Haagse zaken die ons allemaal aangaan. In deze aflevering: Nog altijd is er geen regeling voor zware beroepen.,Politiek verslaggever Hans van Soest schrijft wekelijks over Haagse zaken die <extra_id_0> deze aflevering: Nog altijd is er geen regeling voor zware beroepen.,Politiek verslaggever Hans van Soest schrijft wekelijks over Haagse zaken die hem aanspreken. In deze aflevering: Nog altijd is er geen regeling voor zware beroepen.,['ons allemaal aangaan. In'],['hem aanspreken. In'],4,15,1,[0.6666666666666666],0.67,ad
seq46-0,xl,Na eerdere problemen rond de vergunning mag de bouw van een boorplatform in de Noordzee worden hervat. Milieuorganisaties hadden een rechtszaak aangespannen om de bouw tegen te houden.,Na eerdere problemen rond de vergunning mag de bouw van een boorplatform in de Noordzee worden hervat. Milieuorganisaties hadden een rechtszaak aangespannen om de <extra_id_0>,Na eerdere problemen rond de vergunning mag de bouw van een boorplatform in de Noordzee worden hervat. Milieuorganisaties hadden een rechtszaak aangespannen om de vergunning te weigeren,['bouw tegen te houden.'],['weigeren'],4,15,1,[0.7619047619047619],0.76,ad
seq47-0,xl,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is <extra_id_0> eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is beter dan uren in je eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,['verruild voor me-time op'],['beter dan uren in je'],4,15,1,[0.75],0.75,ad
seq48-0,xl,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de verkiezingsuitslag van de Europese verkiezingen. Die lag veilig opgeborgen in een kluis in het gemeentehuis waar in het weekend een tijdslot op zit.,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de verkiezingsuitslag <extra_id_0> Europese verkiezingen. Die lag veilig opgeborgen in een kluis in het gemeentehuis waar in het weekend <extra_id_1> zit.,Inwoners van het Friese Waadhoeke hebben tot maandochtend moeten wachten op de verkiezingsuitslag voor de Europese verkiezingen. Die lag veilig opgeborgen in een kluis in het gemeentehuis waar in het weekend geen personeel zit.,"['van de', 'een tijdslot op']","['voor de', 'geen personeel']",5,15,1,"[0.42857142857142855, 0.6666666666666666]",0.55,ad
seq49-0,xl,Een beruchte hackersgroep stelt gevoelige informatie van in totaal 560 miljoen klanten van Ticketmaster te hebben gestolen. De groep eist omgerekend zon 460 duizend euro losgeld van het Amerikaanse kaartverkoopbedrijf.,Een beruchte hackersgroep stelt gevoelige informatie van in <extra_id_0> van Ticketmaster te hebben gestolen. De groep eist omgerekend zon 460 duizend euro losgeld van het Amerikaanse kaartverkoopbedrijf.,Een beruchte hackersgroep stelt gevoelige informatie van in van Ticketmaster te hebben gestolen. De groep eist omgerekend zon 460 duizend euro losgeld van het Amerikaanse kaartverkoopbedrijf.,['totaal 560 miljoen klanten'],[''],4,15,1,[1.0],1.0,ad
seq50-0,xl,"Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote vraagtekens op allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar <extra_id_0> van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn <extra_id_1> op allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar op de verkiezingsprogramma's van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn analyses op allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.","['op het Hoofdlijnenakkoord', 'grote vraagtekens']","[""op de verkiezingsprogramma's"", 'analyses']",5,15,1,"[0.7857142857142857, 0.8235294117647058]",0.8,ad
seq51-0,xl,"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.","Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek <extra_id_0> Dordrecht, start het RIVM een nieuw onderzoek.","Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek in Dordrecht, start het RIVM een nieuw onderzoek.",['van Chemours in'],['in'],3,15,1,[0.8666666666666667],0.87,ad
seq52-0,xl,De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen.,De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten <extra_id_0> komen.,De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten afspraken komen.,['goede afspraken'],['afspraken'],2,15,1,[0.4],0.4,ad
seq53-0,xl,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een crash met een gesloten motor. De kruising was langere tijd afgesloten vanwege politieonderzoek.,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een crash met een gesloten <extra_id_0> langere tijd afgesloten vanwege politieonderzoek.,Aan het veluweplein in Den Haag zijn zondagochtend drie personen aangehouden na een crash met een gesloten container. Het plein is langere tijd afgesloten vanwege politieonderzoek.,['motor. De kruising was'],['container. Het plein is'],4,15,1,[0.6956521739130435],0.7,ad
seq54-0,xl,"Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.","Door middel van misleiding kunnen legers zich <extra_id_0> dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in <extra_id_1>","Door middel van misleiding kunnen legers zich anders voordoen dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Irak weer terug.","['groter maken', 'Oekrane weer terug.']","['anders voordoen', 'terug.']",5,15,1,"[0.7333333333333333, 0.6842105263157895]",0.71,ad
seq55-0,xl,"Eerder deze maand kondigde French Gates aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten. Ze zei al dat ze actief wilde blijven als filantroop, maar dat ze later zou aankondigen op welke manier.","Eerder deze maand kondigde French <extra_id_0> ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten. Ze zei al dat ze actief wilde blijven als filantroop, <extra_id_1> later zou aankondigen op welke manier.","Eerder deze maand kondigde French aan dat ze de Bill & Melinda Gates Foundation (BMGF) ging verlaten. Ze zei al dat ze actief wilde blijven als filantroop, maar dat ze later zou aankondigen op welke manier.","['Gates aan dat', 'maar dat ze']","['aan dat', 'maar dat ze']",6,15,1,"[0.46153846153846156, 0.0]",0.23,ad
seq56-0,xl,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze <extra_id_0> en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van <extra_id_1> de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze negeren vrijwillig en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,"['omzeilen zo ongestoord', 'het park worden door']","['negeren vrijwillig', 'het park worden door']",7,15,1,"[0.8181818181818182, 0.0]",0.41,ad
seq57-0,xl,"Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar is door de oorlog in Oekrane weer terug.","Door middel van misleiding kunnen legers zich groter maken dan <extra_id_0> Het concept was bij het Westen wat uit de gratie geraakt, <extra_id_1> de oorlog in Oekrane weer terug.","Door middel van misleiding kunnen legers zich groter maken dan ze zijn. Het concept was bij het Westen wat uit de gratie geraakt, maar keerde na de oorlog in Oekrane weer terug.","['ze zijn.', 'maar is door']","['ze zijn.', 'maar keerde na']",5,15,1,"[0.0, 0.5714285714285714]",0.29,ad
seq58-0,xl,"Een nieuwbouwwoning die in een ochtendje op zijn plek wordt gezet. Met vloerverwarming, badkamer en al. n voor een scherpe prijs.","Een nieuwbouwwoning die <extra_id_0> op zijn plek wordt gezet. Met vloerverwarming, badkamer en al. n voor een scherpe prijs.","Een nieuwbouwwoning die met de hand op zijn plek wordt gezet. Met vloerverwarming, badkamer en al. n voor een scherpe prijs.",['in een ochtendje'],['met de hand'],3,15,1,[0.6875],0.69,ad
seq59-0,xl,"Dubbele seksuele moraal is achterhaald, laat vrouwen ook kinderen hebben bij verschillende mensen",Dubbele seksuele moraal <extra_id_0> laat vrouwen ook kinderen hebben bij verschillende mensen,Dubbele seksuele moraal - laat vrouwen ook kinderen hebben bij verschillende mensen,"['is achterhaald,']",['-'],2,15,1,[1.0],1.0,ad
seq60-0,xl,"Bij het St. Antonius Ziekenhuis in Nieuwegein stortte een deel van een parkeergarage in. Het ongeval doet denken aan een soortgelijk incident in Eindhoven, zeven jaar geleden. Volgens experts schiet het toezicht in de bouwsector tekort: er is een vacum waar het op constructiecontroles aankomt.","Bij het St. Antonius Ziekenhuis in Nieuwegein stortte een deel van een parkeergarage <extra_id_0> denken aan een soortgelijk incident in Eindhoven, zeven jaar <extra_id_1> schiet het toezicht in de bouwsector tekort: er is een vacum waar het op constructiecontroles aankomt.","Bij het St. Antonius Ziekenhuis in Nieuwegein stortte een deel van een parkeergarage in. Het deed denken aan een soortgelijk incident in Eindhoven, zeven jaar geleden. Ook nu schiet het toezicht in de bouwsector tekort: er is een vacum waar het op constructiecontroles aankomt.","['in. Het ongeval doet', 'geleden. Volgens experts']","['in. Het deed', 'geleden. Ook nu']",7,15,1,"[0.5, 0.5416666666666666]",0.52,ad
seq61-0,xl,"Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap <extra_id_0> opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, wordt opgesplitst. Er komen aparte organisaties voor beide taken.","['van Nederland', 'moet worden']","['van Nederland, wordt']",4,15,1,[0.35],0.35,ad
seq62-0,xl,Op de laatste dag van de competitie heeft het door problemen geteisterde Vitesse goed nieuws te melden. Supporters hebben bijna 2 miljoen euro ingezameld met een crowdfundingsactie.,Op de laatste dag van de competitie heeft het door problemen geteisterde Vitesse <extra_id_0> Supporters hebben bijna 2 miljoen euro ingezameld met een crowdfundingsactie.,Op de laatste dag van de competitie heeft het door problemen geteisterde Vitesse een nieuwe trainer gevonden. Supporters hebben bijna 2 miljoen euro ingezameld met een crowdfundingsactie.,['goed nieuws te melden.'],['een nieuwe trainer gevonden.'],4,15,1,[0.4642857142857143],0.46,ad
seq63-0,xl,Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit waar de financile markten al maanden smachtend naar uitkijken: een renteverlaging.,Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit waar de financile markten al maanden smachtend <extra_id_0> renteverlaging.,Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit waar de financile markten al maanden smachtend op wachten: een renteverlaging.,['naar uitkijken: een'],['op wachten: een'],3,15,1,[0.5789473684210527],0.58,ad
seq64-0,xl,"Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.",Novak Djokovic heeft zich geplaatst voor de vierde <extra_id_0> op <extra_id_1> de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.,Novak Djokovic heeft zich geplaatst voor de vierde ronde op het Australian Open. Maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.,"['ronde (achtste finales)', 'Roland Garros', 'maar']","['ronde', 'het Australian Open. Maar']",6,15,1,"[0.782608695652174, 0.84]",0.81,ad
seq65-0,xl,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. <extra_id_0> park worden door de verslaafden <extra_id_1> toilet.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. De fietsen in het park worden door de verslaafden gebruikt als toilet.,"['Normale bezoekers van het', 'geweerd bij het']","['De fietsen in het', 'gebruikt als']",7,15,1,"[0.64, 0.7333333333333333]",0.69,ad
seq66-0,xl,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf <extra_id_0> veel inspiratie te hebben <extra_id_1> film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.","OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf zegt veel inspiratie te hebben gehad uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.","['lijkt iets te', 'geput uit de']","['zegt', 'gehad uit de']",6,15,1,"[0.8461538461538461, 0.25]",0.55,ad
seq67-0,xl,"De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, onder meer via apps op smartphones. De Autoriteit Persoonsgegevens maakt zich zorgen.","De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, onder meer via apps op smartphones. De Autoriteit Persoonsgegevens <extra_id_0>","De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, onder meer via apps op smartphones. De Autoriteit Persoonsgegevens gaat hierover...",['maakt zich zorgen.'],['hierover...'],3,15,1,[0.8333333333333334],0.83,ad
seq68-0,xl,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van <extra_id_0> zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar <extra_id_1> lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar doen lijden.,"['de internationale hulp', 'meer laten']","['hulp', 'doen']",5,15,1,"[0.8181818181818182, 0.8]",0.81,ad
seq69-0,xl,"Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails namens de vader, waarin de moord werd bekend.",Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails <extra_id_0> de moord werd bekend.,Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails waarin de moord werd bekend.,"['namens de vader', 'waarin']",['waarin'],4,15,1,[0.8666666666666667],0.87,ad
seq70-0,xl,"Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, geldt dat niet voor het onderliggende schandaal: een buitenechtelijke affaire.","Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, geldt dat <extra_id_0> onderliggende schandaal: een buitenechtelijke affaire.","Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, geldt dat niet voor het onderliggende schandaal: een buitenechtelijke affaire.",['niet voor het'],['niet voor het'],3,15,1,[0.0],0.0,ad
seq71-0,xl,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland <extra_id_0> land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange <extra_id_1>","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een mooi land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange wachttijd...","['is een prachtig', 'zin volgt.']","['is een mooi', 'wachttijd...']",5,15,1,"[0.4666666666666667, 0.9166666666666666]",0.69,ad
seq72-0,xl,Tijdens de eerste twee dagen van festival Best Kept Secret was het de New Yorkse St.,Tijdens de eerste <extra_id_0> van festival Best Kept Secret was het de New Yorkse St.,Tijdens de eerste editie van festival Best Kept Secret was het de New Yorkse St.,['twee dagen'],['editie'],2,15,1,[0.8],0.8,ad
seq73-0,xl,Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen als Isral instemt met voorstel van de VS.,Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van <extra_id_0> met opstappen als Isral instemt met voorstel van de VS.,Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de regering dreigen met opstappen als Isral instemt met voorstel van de VS.,['de Isralische regering dreigen'],['de regering dreigen'],4,15,1,[0.36666666666666664],0.37,ad
