Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Vlak voor Karien van Gennip afzwaait als minister, kondigt ze een aantal maatregelen af die arbeidsmigranten beter moeten beschermen. De cowboys moeten zich netter gedragen.","<extra_id_0> Karien van Gennip afzwaait als minister, kondigt <extra_id_1> maatregelen af die arbeidsmigranten beter moeten beschermen. De cowboys <extra_id_2> gedragen.","['Vlak voor', 'ze een aantal', 'moeten zich netter']",8,30.0,1
De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. <extra_id_0> Labour ging <extra_id_1> start. Maandag kwam Nigel Farage met een <extra_id_2> mee.,"['De campagnestrijd met', 'meteen volop van', 'verrassing: hij doet alsnog']",10,30.0,1
"De nieuwe bestuursvoorzitter van de Universiteit van Amsterdam, Edith Hooge, staat bekend om haar inhoudelijke kennis. Een ingetogen academicus, die aantreedt in een tijd van pro-Palestijnse studentenprotesten. Is zij de daadkrachtige verbinder waarnaar de universiteit en studenten op zoek zijn?","De nieuwe bestuursvoorzitter van de Universiteit van Amsterdam, Edith <extra_id_0> om haar inhoudelijke kennis. Een ingetogen <extra_id_1> in een tijd van pro-Palestijnse studentenprotesten. Is zij de daadkrachtige verbinder waarnaar <extra_id_2> studenten <extra_id_3>","['Hooge, staat bekend', 'academicus, die aantreedt', 'de universiteit en', 'op zoek zijn?']",12,30.0,1
"Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.","Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste <extra_id_0> Garros, maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de <extra_id_1> zondagnacht <extra_id_2> over 3 <extra_id_3>","['finales) op Roland', 'laatste bal vloog pas', 'om 6 minuten', 'over het net.']",13,30.0,1
"Jongeren missen cruciale hulp omdat functionarissen zonder expertise louter naar kosten kijken, zegt Marie-Lies van Steenderen.","Jongeren missen <extra_id_0> omdat functionarissen zonder expertise <extra_id_1> kijken, zegt Marie-Lies van Steenderen.","['cruciale hulp', 'louter naar kosten']",5,30.0,1
Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat.,Ze <extra_id_0> lange tijd voor grote problemen op verschillende plekken <extra_id_1> op straat.,"['zorgen al', 'in Utrecht: drugsgebruikers']",5,30.0,1
"Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden op hun vragen moeten krijgen. Maar de zoekmachine blijkt soms verbijsterende blunders te maken.","Met AI Overview, een nieuwe manier van Google om te zoeken, zouden consumenten kwalitatief hoogwaardige antwoorden <extra_id_0> moeten <extra_id_1> zoekmachine blijkt soms verbijsterende <extra_id_2>","['op hun vragen', 'krijgen. Maar de', 'blunders te maken.']",9,30.0,1
"De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, onder meer via apps op smartphones. De Autoriteit Persoonsgegevens maakt zich zorgen.",De volgverkeerslichten kunnen persoonlijke gegevens van mensen <extra_id_0> via apps op smartphones. De Autoriteit Persoonsgegevens <extra_id_1>,"['verzamelen, onder meer', 'maakt zich zorgen.']",6,30.0,1
De rectores magnifici van vijftien Nederlandse universiteiten schrijven de banden met Isralische universiteiten niet te willen verbreken.,De rectores magnifici <extra_id_0> universiteiten schrijven de banden met <extra_id_1> niet te willen verbreken.,"['van vijftien Nederlandse', 'Isralische universiteiten']",5,30.0,1
"Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB zijn vrijgegeven. Er zijn grote vraagtekens op allerlei terreinen, van het buitenlandbeleid en defensie tot landbouw en sociale zekerheid.","Honderden paginas aan ambtelijk commentaar op het Hoofdlijnenakkoord van PVV, VVD, NSC en BBB <extra_id_0> zijn grote vraagtekens op allerlei terreinen, van het <extra_id_1> landbouw <extra_id_2>","['zijn vrijgegeven. Er', 'buitenlandbeleid en defensie tot', 'en sociale zekerheid.']",10,30.0,1
Duitsland Voor de vierde keer dit jaar bezocht de Duitse kanselier Olaf Scholz een overstromingsgebied. De verwoestende overstromingen in Beieren en Baden-Wrttemberg roepen bij sommigen de vraag op of Duitsland te passief reageert op dergelijke rampen.,Duitsland Voor de vierde keer dit jaar bezocht de Duitse kanselier Olaf Scholz een overstromingsgebied. De verwoestende overstromingen in <extra_id_0> roepen bij <extra_id_1> op of <extra_id_2> passief <extra_id_3> rampen.,"['Beieren en Baden-Wrttemberg', 'sommigen de vraag', 'Duitsland te', 'reageert op dergelijke']",11,30.0,1
Ionica Smeets beantwoordt lezersvragen met wiskunde. Deze keer: valt te voorspellen hoe lang je nog leeft als je zes jaar geleden de diagnose uitgezaaide prostaatkanker hebt gekregen?,Ionica Smeets beantwoordt <extra_id_0> Deze keer: valt te voorspellen hoe lang je nog leeft als je zes jaar geleden <extra_id_1> uitgezaaide <extra_id_2>,"['lezersvragen met wiskunde.', 'de diagnose', 'prostaatkanker hebt gekregen?']",8,30.0,1
Nergens in Nederland komt zoveel huiselijk geweld voor als in Rotterdam. Wie zijn de verdachten? Deze site keek mee in de rechtbank en sprak een rechter die al honderden gewelddadige mannen in de ogen keek.,Nergens in Nederland komt zoveel huiselijk geweld voor als in Rotterdam. Wie zijn de verdachten? Deze site keek mee in de rechtbank <extra_id_0> rechter die <extra_id_1> in <extra_id_2>,"['en sprak een', 'al honderden gewelddadige mannen', 'de ogen keek.']",10,30.0,1
"Stoelen, banken, pallets, fietsen  de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.","Stoelen, banken, pallets, fietsen de barricades die zijn opgeworpen <extra_id_0> die het universiteitsgebouw in de Amsterdamse <extra_id_1> blijken <extra_id_2> voor de ME.","['door de demonstranten', 'binnenstad hebben bezet,', 'weinig partij']",8,30.0,1
"Restaurantketen La Place koppelt zich los van Jumbo, maar de supermarkt blijft vooralsnog wel verbonden als aandeelhouder.","Restaurantketen La Place koppelt zich los van Jumbo, maar de <extra_id_0> vooralsnog wel <extra_id_1>","['supermarkt blijft', 'verbonden als aandeelhouder.']",5,30.0,1
Anne-Marije Buckens heeft ruim tien jaar een bedrijf waarmee ze 50-plussers aan werk helpt. Deze week over generatiemanagement: een goede samenwerking tussen verschillende generaties op de werkvloer,Anne-Marije Buckens heeft ruim tien jaar een bedrijf waarmee ze 50-plussers aan werk helpt. <extra_id_0> generatiemanagement: een goede <extra_id_1> verschillende generaties <extra_id_2>,"['Deze week over', 'samenwerking tussen', 'op de werkvloer']",8,30.0,1
"De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen in Duitsland als gevolg van een zwakkere vraag naar zijn wasmachines, vaatwassers, stofzuigers, koelkasten, drogers en andere huishoudelijke apparatuur. Ook wijst het bedrijf op hogere kosten voor materialen, energie en lonen.","De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen in Duitsland <extra_id_0> zwakkere vraag naar zijn wasmachines, vaatwassers, stofzuigers, koelkasten, drogers en andere <extra_id_1> wijst het bedrijf op <extra_id_2> materialen, <extra_id_3>","['als gevolg van een', 'huishoudelijke apparatuur. Ook', 'hogere kosten voor', 'energie en lonen.']",13,30.0,1
"Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de Giro dItalia van 2024. Dat is grotendeels zijn verdienste, maar de Sloveen trof ook tegenstanders die al in de tweede etappe het hoofd in de schoot legden.",Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de <extra_id_0> van 2024. Dat is <extra_id_1> maar de <extra_id_2> tegenstanders <extra_id_3> de tweede etappe het hoofd in <extra_id_4>,"['Giro dItalia', 'grotendeels zijn verdienste,', 'Sloveen trof ook', 'die al in', 'de schoot legden.']",14,30.0,1
"Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zon lieflijk huisje, maar er werd bittere armoede geleden.",Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in <extra_id_0> utopie. <extra_id_1> wellicht romantisch uit zon <extra_id_2> er <extra_id_3> geleden.,"['het verleden een', 'Het zag er', 'lieflijk huisje, maar', 'werd bittere armoede']",12,30.0,1
"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand. Dit is mijn levenswerk.","Vanaf deze <extra_id_0> gesurft worden in een gracht, <extra_id_1> Al kwam Rif010 niet zonder slag of stoot <extra_id_2> Dit is mijn levenswerk.","['zomer kan er', 'in hartje Rotterdam.', 'tot stand.']",8,30.0,1
"Voor de gehandicapte Naomi (7) uit Rwanda leek het leven weinig in petto te hebben, maar het pakte anders uit.","Voor de gehandicapte Naomi (7) uit <extra_id_0> leven weinig in petto te hebben, maar <extra_id_1> uit.","['Rwanda leek het', 'het pakte anders']",6,30.0,1
"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop. Volgens dermatologen is dat echt te veel voor onze huid.","Nederlanders douchen steeds meer, liefst twee <extra_id_0> dag, met <extra_id_1> veel sop. Volgens dermatologen <extra_id_2> te veel voor onze huid.","['keer per', 'warm water en', 'is dat echt']",8,30.0,1
Twee politici van de radicaal-rechtse Duitse partij Alternative fr Deutschland (AfD) zijn zaterdagavond mishandeld. Volgens de partij werden zij aangevallen met een honkbalknuppel. De politie zegt een stok te hebben gevonden op de plaats van het incident.,Twee politici van de radicaal-rechtse Duitse partij Alternative fr Deutschland (AfD) zijn zaterdagavond mishandeld. Volgens de partij werden zij aangevallen met <extra_id_0> politie zegt <extra_id_1> te <extra_id_2> de <extra_id_3> incident.,"['een honkbalknuppel. De', 'een stok', 'hebben gevonden op', 'plaats van het']",11,30.0,1
"Supermarkteigenaar Edward Koornneef gaat niet alleen in Naaldwijk, maar ook in Monster de verscherpte tabakswet omzeilen. Supermarkten mogen vanaf 1 juli geen tabakswaren meer verkopen, maar Koornneef gaat dat tch doen. De Gezondheidsfondsen voor Rookvrij, waar onder meer KWF Kankerbestrijding onder valt, noemen het stuitend.","<extra_id_0> gaat niet alleen in Naaldwijk, maar ook in Monster de verscherpte tabakswet omzeilen. Supermarkten mogen vanaf 1 juli geen tabakswaren meer <extra_id_1> gaat dat tch doen. De Gezondheidsfondsen voor Rookvrij, <extra_id_2> KWF <extra_id_3> noemen <extra_id_4>","['Supermarkteigenaar Edward Koornneef', 'verkopen, maar Koornneef', 'waar onder meer', 'Kankerbestrijding onder valt,', 'het stuitend.']",14,30.0,1
Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen als Isral instemt met voorstel van de VS.,<extra_id_0> staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen als <extra_id_1> met <extra_id_2> VS.,"['Verwachtingen voor een', 'Isral instemt', 'voorstel van de']",8,30.0,1
Ilya Sutskever vertrekt bij OpenAI. De mede-oprichter was lange tijd het geweten van het AI-bedrijf. Vorig jaar stond hij lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle opwinding over de nieuwe superchatbot van OpenAI.,Ilya <extra_id_0> De mede-oprichter was <extra_id_1> geweten van het AI-bedrijf. Vorig jaar stond hij lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle <extra_id_2> nieuwe superchatbot van OpenAI.,"['Sutskever vertrekt bij OpenAI.', 'lange tijd het', 'opwinding over de']",10,30.0,1
"De 37-jarige pleegvader en -moeder uit Vlaardingen blijven nog zeker twee weken vastzitten. Dit besloot de rechtbank Rotterdam woensdag, na hun arrestatie eerder deze week. Zij worden onder meer verdacht van een poging tot doodslag en zware mishandeling van hun 10-jarige pleegdochter.",<extra_id_0> -moeder uit Vlaardingen blijven nog zeker twee weken vastzitten. Dit besloot de rechtbank Rotterdam <extra_id_1> arrestatie eerder deze week. Zij worden onder meer verdacht van <extra_id_2> doodslag en zware mishandeling <extra_id_3> pleegdochter.,"['De 37-jarige pleegvader en', 'woensdag, na hun', 'een poging tot', 'van hun 10-jarige']",13,30.0,1
"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan <extra_id_0> bewust voor kiezen, <extra_id_1> van Rabobank.","['zelfstandigen die daar', 'blijkt uit onderzoek']",6,30.0,1
"India zucht onder de extreme hitte. Maar klimaatverandering was nauwelijks een thema bij de verkiezingen, waarvan dinsdag de uitslag wordt verwacht.",India zucht onder de extreme hitte. Maar klimaatverandering was nauwelijks een thema bij <extra_id_0> dinsdag de <extra_id_1>,"['de verkiezingen, waarvan', 'uitslag wordt verwacht.']",6,30.0,1
"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust <extra_id_0> uit <extra_id_1>","['voor kiezen, blijkt', 'onderzoek van Rabobank.']",6,30.0,1
De komende weken worden in de EU de banen verdeeld en de lijnen uitgezet. Maar in Nederland eist de formatie alle politieke aandacht op. Coalitiepartijen zouden zelfs nog niet eens gesproken hebben over de nieuwe Nederlandse Eurocommissaris.,De komende weken worden in de EU de banen verdeeld <extra_id_0> lijnen uitgezet. Maar <extra_id_1> de <extra_id_2> aandacht op. Coalitiepartijen zouden zelfs nog niet eens gesproken hebben over de <extra_id_3>,"['en de', 'in Nederland eist', 'formatie alle politieke', 'nieuwe Nederlandse Eurocommissaris.']",11,30.0,1
Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het heel mooi om uithangbord te zijn.,Shona Shukrula is voorbestemd om de <extra_id_0> in <extra_id_1> te worden. Ze deelt die ambitie met de <extra_id_2> het heel mooi om uithangbord te zijn.,"['eerste vrouwelijke scheidsrechter', 'het betaald mannenvoetbal', 'KNVB en vindt']",9,30.0,1
",,Laat ik niet nu instorten, pepte Faiza Oulahsen zichzelf op, na weken in een kille cel met ratten te hebben doorgebracht. ,,Dat kan altijd nog, als ik straks vijftien jaar moet zitten. De spannende BBC-documentaire On Thin Ice - Putin versus Greenpeace brengt heftige herinneringen boven bij de klimaatactivist.",",,Laat ik niet <extra_id_0> Faiza Oulahsen zichzelf op, na weken in een <extra_id_1> ratten te hebben doorgebracht. ,,Dat kan altijd nog, als ik <extra_id_2> moet zitten. De spannende <extra_id_3> Ice - Putin versus Greenpeace brengt <extra_id_4> bij de klimaatactivist.","['nu instorten, pepte', 'kille cel met', 'straks vijftien jaar', 'BBC-documentaire On Thin', 'heftige herinneringen boven']",15,30.0,1
Het slavernijverleden krijgt steeds meer aandacht. Bereikt die alle Nederlanders? Een rondleiding in het Zeeuws Museum in Middelburg.,Het slavernijverleden krijgt steeds meer <extra_id_0> die alle Nederlanders? Een rondleiding in het <extra_id_1> Middelburg.,"['aandacht. Bereikt', 'Zeeuws Museum in']",5,30.0,1
"Beau zoekt de gijzelnemer in de koffietent Ik probeer mijzelf te leren om niet te oordelen, maar dat is een lang en moeizaam proces. Beau van Erven Dorens schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven.","Beau zoekt de gijzelnemer in <extra_id_0> probeer mijzelf te leren om niet te oordelen, maar dat is een lang en moeizaam proces. Beau <extra_id_1> schrijft <extra_id_2> wekelijks over <extra_id_3> leven.","['de koffietent Ik', 'van Erven Dorens', 'in weekendmagazine Mezza', 'zijn persoonlijk']",11,30.0,1
"De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen in Duitsland als gevolg van een zwakkere vraag naar zijn wasmachines, vaatwassers, stofzuigers, koelkasten, drogers en andere huishoudelijke apparatuur.","De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen <extra_id_0> gevolg van een zwakkere vraag naar zijn wasmachines, <extra_id_1> drogers <extra_id_2> apparatuur.","['in Duitsland als', 'vaatwassers, stofzuigers, koelkasten,', 'en andere huishoudelijke']",9,30.0,1
"Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat de uitgekeerde bedragen bekend werden  gemiddeld ruim 120 duizend euro per gedupeerde. Vrijdag moet blijken hoe het verdergaat.","Iedereen was enthousiast over de methode-Laurentien <extra_id_0> van toeslagenouders, totdat de uitgekeerde bedragen bekend <extra_id_1> 120 duizend euro per gedupeerde. <extra_id_2> hoe het verdergaat.","['voor de compensatie', 'werden gemiddeld ruim', 'Vrijdag moet blijken']",9,30.0,1
"De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen. Het is ook hoog tijd dat er een einde komt aan deze moderne slavernij, zoals GroenLinks/PvdA-raadslid Bianca Verschoor stelde.","De gemeente Voorne aan <extra_id_0> er over de huisvesting van arbeidsmigranten goede <extra_id_1> is ook hoog tijd dat er een <extra_id_2> moderne slavernij, zoals GroenLinks/PvdA-raadslid Bianca Verschoor stelde.","['Zee wil dat', 'afspraken komen. Het', 'einde komt aan deze']",10,30.0,1
Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe <extra_id_0> ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt <extra_id_1> hoe <extra_id_2>,"['is het leven', 'ga je begrijpen', 'het werkt.']",8,30.0,1
Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts <extra_id_0> daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod <extra_id_1> straat te gebruiken. Normale bezoekers van <extra_id_2> worden <extra_id_3> geweerd <extra_id_4>,"['park gekaapt en', 'om drugs op', 'het park', 'door de verslaafden', 'bij het toilet.']",14,30.0,1
"Voor het eerst in de geschiedenis is er tijdens het aardbeienfeest geen koningin, maar een koning. Hein Gommers (22) is de trotse koning tijdens de veertigste editie van het aardbeienfeest in Zundert.","Voor het <extra_id_0> geschiedenis is er tijdens het aardbeienfeest geen koningin, maar een koning. Hein Gommers (22) is de <extra_id_1> veertigste editie <extra_id_2> in Zundert.","['eerst in de', 'trotse koning tijdens de', 'van het aardbeienfeest']",10,30.0,1
