Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit waar de financile markten al maanden smachtend naar uitkijken: een renteverlaging.,Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit <extra_id_0> al maanden smachtend naar <extra_id_1>,"['waar de financile markten', 'uitkijken: een renteverlaging.']",7,30.0,1
"Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.","Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van <extra_id_0> er lang op wachten. Het publiek ook: <extra_id_1> vloog pas zondagnacht <extra_id_2> over <extra_id_3>","['de wereld moest', 'de laatste bal', 'om 6 minuten', '3 over het net.']",13,30.0,1
Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het <extra_id_0> Utrechts park gekaapt en daar hun <extra_id_1> ingericht. Ze omzeilen zo ongestoord en onbestraft <extra_id_2> drugs op straat te gebruiken. Normale bezoekers <extra_id_3> worden door de <extra_id_4> het toilet.,"['toiletgebouw in een', 'eigen drugshol', 'het verbod om', 'van het park', 'verslaafden geweerd bij']",14,30.0,1
"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken. Het bedrijf lijkt iets te veel inspiratie te hebben geput uit de film Her, waarvoor Johansson de stem van computersysteem Samantha insprak.","OpenAI, het bedrijf achter ChatGPT, schort <extra_id_0> die sterk aan de stem van actrice Scarlett Johansson doet denken. Het <extra_id_1> veel inspiratie te hebben geput uit de film Her, <extra_id_2> stem <extra_id_3> insprak.","['een AI-stem op', 'bedrijf lijkt iets te', 'waarvoor Johansson de', 'van computersysteem Samantha']",13,30.0,1
"De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, onder meer via apps op smartphones. De Autoriteit Persoonsgegevens maakt zich zorgen.","De volgverkeerslichten kunnen persoonlijke gegevens van mensen verzamelen, <extra_id_0> apps op <extra_id_1> Persoonsgegevens maakt zich zorgen.","['onder meer via', 'smartphones. De Autoriteit']",6,30.0,1
Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen <extra_id_0> onder de armoedegrens. Buitenlandse <extra_id_1> hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde <extra_id_2> we <extra_id_3> alleen maar meer laten lijden.,"['Afghanen leven', 'donoren bieden weinig', 'Afghaanse vrouwen die', 'hopen te steunen']",11,30.0,1
"Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails namens de vader, waarin de moord werd bekend.",Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf <extra_id_0> namens de <extra_id_1> moord werd bekend.,"['en Leeuwarder Courant mails', 'vader, waarin de']",7,30.0,1
"Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, geldt dat niet voor het onderliggende schandaal: een buitenechtelijke affaire.","Hoewel Donald Trumps veroordeling uniek is in de geschiedenis, <extra_id_0> voor het onderliggende schandaal: <extra_id_1>","['geldt dat niet', 'een buitenechtelijke affaire.']",6,30.0,1
"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.",Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is <extra_id_0> land./ Een land om trots op te zijn. En <extra_id_1> nog een beetje <extra_id_2> onverwacht een <extra_id_3>,"['een prachtig', 'zo gaat het', 'door, totdat er', 'lange zin volgt.']",11,30.0,1
Tijdens de eerste twee dagen van festival Best Kept Secret was het de New Yorkse St.,Tijdens de eerste twee dagen van festival Best Kept Secret <extra_id_0> New <extra_id_1>,"['was het de', 'Yorkse St.']",5,30.0,1
Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen als Isral instemt met voorstel van de VS.,Verwachtingen voor een staakt-het-vuren zijn <extra_id_0> flink getemperd. Ultrarechtse <extra_id_1> Isralische regering dreigen met <extra_id_2> instemt met voorstel van de VS.,"['dit weekend', 'leden van de', 'opstappen als Isral']",8,30.0,1
Een beetje geluk in het casino en een loterij kan iedereen overkomen natuurlijk. Maar Cayetano Canto lijkt zijn hand te hebben overspeeld. In achttien maanden won hij 260 keer in het casino en vijf keer de lokale loterij. Genoeg reden voor de Argentijnse politie om de oud-burgemeester mogelijk te vervolgen.,Een beetje <extra_id_0> casino en een loterij kan iedereen overkomen natuurlijk. Maar Cayetano Canto lijkt zijn hand te hebben overspeeld. In <extra_id_1> hij 260 keer in het <extra_id_2> keer de lokale <extra_id_3> voor de Argentijnse politie om de <extra_id_4> vervolgen.,"['geluk in het', 'achttien maanden won', 'casino en vijf', 'loterij. Genoeg reden', 'oud-burgemeester mogelijk te']",15,30.0,1
Het Belgische cordon sanitaire staat al meer dan dertig jaar als een huis. Is dat bij de komende verkiezingen  de extreem-rechtse partij Vlaams Belang is grootste in de peilingen  nog wel vol te houden?,Het Belgische cordon sanitaire staat al meer dan dertig jaar als een huis. Is dat bij de <extra_id_0> extreem-rechtse partij Vlaams Belang is grootste <extra_id_1> nog <extra_id_2>,"['komende verkiezingen de', 'in de peilingen', 'wel vol te houden?']",10,30.0,1
"Fans van het Nederlands Elftal hopen vurig dat Nederland Europees kampioen voetbal wordt, maar vergeleken met fans in andere landen geven we er liever niet al te veel geld aan uit.","Fans van het Nederlands Elftal hopen vurig dat Nederland <extra_id_0> wordt, <extra_id_1> fans in andere <extra_id_2> er liever niet al te veel geld aan uit.","['Europees kampioen voetbal', 'maar vergeleken met', 'landen geven we']",9,30.0,1
Televisieregisseur Rudolf Spoor is overleden. Voor de NOS regisseerde Spoor decennialang grote evenementen.,Televisieregisseur Rudolf Spoor is overleden. Voor de <extra_id_0> grote evenementen.,['NOS regisseerde Spoor decennialang'],4,30.0,1
"De Nederlandsche Bank (DNB) hoeft geen vergoeding te betalen aan een man die beweert dat zijn bankbiljetten, met een totaalwaarde van 6.500 euro, in de oven beschadigd zijn geraakt.",De Nederlandsche Bank (DNB) hoeft geen vergoeding te betalen aan een man die beweert dat <extra_id_0> een totaalwaarde van 6.500 <extra_id_1> oven <extra_id_2>,"['zijn bankbiljetten, met', 'euro, in de', 'beschadigd zijn geraakt.']",9,30.0,1
"De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege mogelijk te vergaande dominantie van de markt van kunstmatige intelligentie (AI).","De Amerikaanse regering start een aantal mededingingsonderzoeken naar OpenAI, Nvidia en Microsoft vanwege <extra_id_0> dominantie <extra_id_1> kunstmatige intelligentie (AI).","['mogelijk te vergaande', 'van de markt van']",7,30.0,1
Voor het eerst is een voormalig Amerikaans president strafrechtelijk veroordeeld. Beide zijden in de gepolariseerde VS zien electorale kansen na het vonnis.,Voor het <extra_id_0> voormalig Amerikaans president strafrechtelijk veroordeeld. <extra_id_1> gepolariseerde VS zien electorale kansen na het vonnis.,"['eerst is een', 'Beide zijden in de']",7,30.0,1
"Tuinders in Vierpolders eisen een investering van twee ton terug van de gemeente Voorne aan Zee, omdat hun aanvankelijk toegestane stookfabriek later toch niet mocht worden gebouwd. En eigenlijk willen ze nog heel veel meer geld zien.",Tuinders in Vierpolders eisen een investering van twee ton <extra_id_0> gemeente Voorne <extra_id_1> hun aanvankelijk toegestane stookfabriek later toch niet <extra_id_2> gebouwd. En eigenlijk willen ze nog <extra_id_3> geld zien.,"['terug van de', 'aan Zee, omdat', 'mocht worden', 'heel veel meer']",11,30.0,1
"Een kathedraal, vergelijkbaar met de befaamde Hagia Sophia in Istanboel, moet verrijzen op de Zuidas. Een kerk die Amsterdam tot een van de belangrijkste bedevaartsoorden ter wereld maakt.","Een kathedraal, vergelijkbaar met de befaamde <extra_id_0> Istanboel, moet verrijzen op de Zuidas. Een kerk <extra_id_1> tot <extra_id_2> belangrijkste bedevaartsoorden ter wereld maakt.","['Hagia Sophia in', 'die Amsterdam', 'een van de']",8,30.0,1
"Er staat geen maat op chipmaker Nvidia. Dankzij de grote vraag naar AI-chips blijft de koers maar stijgen, waarmee het bedrijf nu meer dan 3 biljoen dollar waard is en alleen nog Microsoft voor zich heeft.","Er staat <extra_id_0> chipmaker <extra_id_1> grote vraag naar AI-chips <extra_id_2> maar stijgen, waarmee het bedrijf nu meer dan 3 biljoen dollar waard is en alleen nog <extra_id_3> zich heeft.","['geen maat op', 'Nvidia. Dankzij de', 'blijft de koers', 'Microsoft voor']",11,30.0,1
"De Poolse titelverdediger Iga Swiatek wint voor de derde keer op een rij Roland Garros. Voor de 23-jarige Swiatek, vooraf de grote favoriete voor de eindzege, is het haar vijfde grandslamtitel.","De Poolse titelverdediger Iga Swiatek wint <extra_id_0> keer op een rij Roland <extra_id_1> 23-jarige Swiatek, vooraf de grote favoriete voor <extra_id_2> het haar vijfde grandslamtitel.","['voor de derde', 'Garros. Voor de', 'de eindzege, is']",9,30.0,1
Er komt een nieuwe verplichte verzekering tegen arbeidsongeschiktheid voor zelfstandigen. De verzekering gaat 195 euro per maand aan premie kosten. De uitkering is maximaal gelijk aan het minimumloon.,Er komt een nieuwe verplichte verzekering tegen arbeidsongeschiktheid voor zelfstandigen. De verzekering gaat 195 <extra_id_0> aan <extra_id_1> uitkering is maximaal <extra_id_2> het minimumloon.,"['euro per maand', 'premie kosten. De', 'gelijk aan']",8,30.0,1
"Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de oren. Maar wat betekent inflatie precies en hoeveel is een modaal inkomen?","Indexering, koopkracht, recessie... De termen vliegen je de laatste <extra_id_0> oren. Maar <extra_id_1> en hoeveel is een modaal inkomen?","['weken om de', 'wat betekent inflatie precies']",7,30.0,1
"Premier Sunak ziet graag de dienstplicht terug, ziet Annemarie Kas. Critici noemen het jarenvijftignostalgie.","Premier Sunak ziet graag de dienstplicht terug, ziet Annemarie Kas. <extra_id_0>",['Critici noemen het jarenvijftignostalgie.'],4,30.0,1
"Dick Schoof (67) moet leiding geven aan het kabinet dat het strengste asielbeleid ooit belooft. Als voormalig baas van de IND, in een tijd die opvallende parallellen vertoont met nu, weet de beoogde premier als geen ander hoe weerbarstig dat dossier is.","<extra_id_0> leiding geven aan het kabinet dat het <extra_id_1> belooft. Als voormalig baas van de IND, in een tijd die opvallende parallellen vertoont <extra_id_2> de <extra_id_3> geen ander hoe weerbarstig dat dossier is.","['Dick Schoof (67) moet', 'strengste asielbeleid ooit', 'met nu, weet', 'beoogde premier als']",13,30.0,1
"Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de oren. Maar wat betekent inflatie precies en hoeveel is een modaal inkomen?",<extra_id_0> De termen vliegen je de laatste weken om de oren. Maar wat betekent inflatie precies en hoeveel <extra_id_1>,"['Indexering, koopkracht, recessie...', 'is een modaal inkomen?']",7,30.0,1
"NRC bespreekt deze weken de eindexamens met deskundigen. Voormalige voetbaltrainer Foppe de Haan, een geboren Fries, boog zich over het havo-examen Fries.","NRC bespreekt deze weken de eindexamens met deskundigen. Voormalige voetbaltrainer <extra_id_0> een geboren Fries, boog zich <extra_id_1>","['Foppe de Haan,', 'over het havo-examen Fries.']",7,30.0,1
"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.",Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een <extra_id_0> plekken van het <extra_id_1> ik kijk door de lens van <extra_id_2> een <extra_id_3> lenzen tevoorschijn kan toveren.,"['van de drukste', 'land zijn, en', 'de camera van', 'professional, die allerlei']",12,30.0,1
"Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat de uitgekeerde bedragen bekend werden  gemiddeld ruim 120 duizend euro per gedupeerde. Vrijdag moet blijken hoe het verdergaat.","Iedereen was enthousiast over de methode-Laurentien <extra_id_0> van toeslagenouders, totdat de uitgekeerde bedragen bekend werden gemiddeld ruim 120 duizend <extra_id_1> Vrijdag moet <extra_id_2> verdergaat.","['voor de compensatie', 'euro per gedupeerde.', 'blijken hoe het']",9,30.0,1
"Armoedebestrijding loopt vaak stuk op verkeerde aannames van mensen met geld, zegt Tim S Jongers, zelf opgegroeid in armoede.","Armoedebestrijding loopt vaak stuk <extra_id_0> van mensen met geld, zegt Tim S Jongers, zelf <extra_id_1>","['op verkeerde aannames', 'opgegroeid in armoede.']",6,30.0,1
"Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails namens de vader, waarin de moord werd bekend.","Na de dood van de achttienjarige Ryan al Najjar <extra_id_0> Leeuwarder <extra_id_1> de vader, waarin de moord werd bekend.","['kregen De Telegraaf en', 'Courant mails namens']",7,30.0,1
"Eieren op de voorruit, afgebroken ruitenwissers, krassen in de lak. Wie vliegt vanaf Rotterdam en gratis parkeert in de wijken dichtbij moet maar afwachten of zijn auto heel blijft.","<extra_id_0> voorruit, afgebroken ruitenwissers, krassen in de lak. Wie vliegt vanaf Rotterdam en gratis parkeert <extra_id_1> dichtbij moet maar afwachten of zijn <extra_id_2>","['Eieren op de', 'in de wijken', 'auto heel blijft.']",9,30.0,1
"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in <extra_id_0> (25,2 procent). Dat melden Belgische <extra_id_1> de helft van <extra_id_2> van de regionale verkiezingen, die vandaag tegelijk met <extra_id_3> landelijke verkiezingen plaatsvonden.","['het Vlaams Parlement', 'media op basis van', 'de getelde stemmen', 'de Europese en']",13,30.0,1
Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de <extra_id_0> Hij <extra_id_1> zaken gegeven over moorden en <extra_id_2> Rotterdam uit 2020 en 2021.,"['29-jarige Dominique K.', 'heeft openheid van', 'geweldszaken in Amsterdam en']",10,30.0,1
"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is <extra_id_0> den Berg ook Salesforce Marketing <extra_id_1> bullshitbaan?","['Walter van', 'Cloud Developer een']",5,30.0,1
