Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq77-0,small,'Internet kan onze democratie verdiepen en versterken' Is ons 160 jaar oude systeem aan vervanging toe nu burgers op zoveel manieren direct contact kunnen hebben via internet.  Morrelen aan het systeem heeft zo z'n risico's,'Internet kan onze democratie verdiepen en versterken' Is <extra_id_0> oude systeem aan vervanging toe nu burgers op zoveel manieren direct <extra_id_1> internet. <extra_id_2> systeem heeft zo z'n risico's,'Internet kan onze democratie verdiepen en versterken' Is het oude systeem aan vervanging toe nu burgers op zoveel manieren direct toegang krijgen tot internet. Het systeem heeft zo z'n risico's,"['ons 160 jaar', 'contact kunnen hebben via', 'Morrelen aan het']","['het', 'toegang krijgen tot', 'Het']",10,30,1,"[1.0, 0.72, 0.875]",0.86
seq78-0,small,"Militairen handelden correct bij doodschieten Spaanse journalist De Amerikaanse militairen die in april 2003 in Bagdad een Spaanse journalist doodschoten, hebben correct gehandeld.  Dit heeft het Amerikaanse ministerie van Defensie woensdag gezegd in een reactie op Spaanse arrestatiebevelen tegen drie Amerikaanse militairen","Militairen handelden correct bij doodschieten Spaanse journalist De Amerikaanse militairen die <extra_id_0> in Bagdad een Spaanse journalist doodschoten, hebben correct gehandeld. Dit heeft het <extra_id_1> Defensie woensdag gezegd <extra_id_2> Spaanse arrestatiebevelen <extra_id_3> militairen","Militairen handelden correct bij doodschieten Spaanse journalist De Amerikaanse militairen die in een ziekenhuis in Bagdad een Spaanse journalist doodschoten, hebben correct gehandeld. Dit heeft het ministerie van Defensie woensdag gezegd Spaanse arrestatiebevelen Amerikaanse militairen","['in april 2003', 'Amerikaanse ministerie van', 'in een reactie op', 'tegen drie Amerikaanse']","['in een ziekenhuis', 'ministerie van', '', 'Amerikaanse']",13,30,1,"[0.7647058823529411, 0.46153846153846156, 1.0, 0.5]",0.68
seq79-0,small,"opinieHet grootste gevaar voor de atol-eilanden in de Stille Oceaan is dat het zoet water verdwijnt.  Leo Meyer consultant en werkte voorheen voor IPCC en PBL 7 november 2016, 02:00 Hoe langer we wachten met terugdringen broeikasgasuitstoot, hoe duurder het wordt Uiteindelijk kan zeespiegel tot meer dan 10 meter stijgen frankvrij - dinsdag 8 november 10:10 Lomborg kan gelijk hebben, dat de wereldwijde 'paniek' om het COPP-akkoord de economie kan vertragen","opinieHet grootste gevaar voor de atol-eilanden in de <extra_id_0> dat het zoet water verdwijnt. Leo Meyer consultant en werkte voorheen <extra_id_1> PBL 7 november 2016, 02:00 Hoe langer we wachten met terugdringen broeikasgasuitstoot, hoe duurder <extra_id_2> kan zeespiegel tot <extra_id_3> meter <extra_id_4> dinsdag 8 november 10:10 Lomborg kan <extra_id_5> de wereldwijde 'paniek' om <extra_id_6> economie kan vertragen","opinieHet grootste gevaar voor de atol-eilanden in de wereld is dat het zoet water verdwijnt. Leo Meyer consultant en werkte voorheen aan PBL 7 november 2016, 02:00 Hoe langer we wachten met terugdringen broeikasgasuitstoot, hoe duurder is het water. Hoe beter kan zeespiegel tot 50 meter stijgen. dinsdag 8 november 10:10 Lomborg kan zich de wereldwijde 'paniek' om die de economie kan vertragen","['Stille Oceaan is', 'voor IPCC en', 'het wordt Uiteindelijk', 'meer dan 10', 'stijgen frankvrij -', 'gelijk hebben', 'dat', 'het COPP-akkoord de']","['wereld is', 'aan', 'is het water. Hoe beter', '50', 'stijgen.', 'zich', 'die de']",21,30,1,"[0.6875, 0.9166666666666666, 0.782608695652174, 0.9090909090909091, 0.631578947368421, 0.8461538461538461, 0.8333333333333334]",0.8
seq80-0,small,Beschouwing tentoonstelling malware Van Anna Kournikova tot WannaCry: Van de Poel laat ze draaien of maakte artistieke interpretaties.  Nu te zien in Het Nieuwe Instituut in Rotterdam,Beschouwing tentoonstelling malware Van Anna Kournikova tot WannaCry: Van de <extra_id_0> ze draaien of maakte artistieke interpretaties. Nu <extra_id_1> Het <extra_id_2> Rotterdam,Beschouwing tentoonstelling malware Van Anna Kournikova tot WannaCry: Van de kunstenaars die ze draaien of maakte artistieke interpretaties. Nu Het nieuwe Rotterdam,"['Poel laat', 'te zien in', 'Nieuwe Instituut in']","['kunstenaars die', '', 'nieuwe']",8,30,1,"[0.8666666666666667, 1.0, 0.7368421052631579]",0.87
seq81-0,small,Nuttig voorwerk IN n week tijd heeft de commissie-Bakker mr over de affaire-Srebrenica boven tafel gekregen dan menig scepticus tevoren had gevreesd. ,Nuttig voorwerk IN n week tijd heeft de commissie-Bakker mr over de affaire-Srebrenica boven <extra_id_0> menig <extra_id_1>,Nuttig voorwerk IN n week tijd heeft de commissie-Bakker mr over de affaire-Srebrenica boven menig voorwerk.,"['tafel gekregen dan', 'scepticus tevoren had gevreesd.']","['', 'voorwerk.']",7,30,1,"[1.0, 0.8387096774193549]",0.92
seq82-0,small,"The Fountainhead - een gewaagd ideenroman The Fountainhead naar Ayn Rand door Toneelgroep Amsterdam, regie Ivo van Hove, bewerking Koen Tachelet Stadsschouwburg, Amsterdam t/m 21/6 en vanaf 26/8 t/m 21/9; toneelgroepamsterdam. nl Hein Janssen 6 augustus 2014, 16:44 Hij wilde het al heel lang, Ivo van Hove: een theaterbewerking maken van Ayn Rands cultboek The Fountainhead, uitgegeven in 1943","The Fountainhead - een gewaagd <extra_id_0> naar Ayn Rand door Toneelgroep Amsterdam, regie Ivo van Hove, bewerking Koen Tachelet Stadsschouwburg, Amsterdam t/m 21/6 en vanaf 26/8 t/m <extra_id_1> Hein Janssen 6 augustus 2014, 16:44 Hij <extra_id_2> heel lang, Ivo van <extra_id_3> maken van Ayn <extra_id_4> Fountainhead, <extra_id_5>","The Fountainhead - een gewaagd vertaling naar Ayn Rand door Toneelgroep Amsterdam, regie Ivo van Hove, bewerking Koen Tachelet Stadsschouwburg, Amsterdam t/m 21/6 en vanaf 26/8 t/m 27/8 Hein Janssen 6 augustus 2014, 16:44 Hij duurt heel lang, Ivo van Hove, het maken van Ayn Rand, The Fountainhead, en Koen Tachelet.","['ideenroman The Fountainhead', '21/9; toneelgroepamsterdam. nl', 'wilde het al', 'Hove: een theaterbewerking', 'Rands cultboek The', 'uitgegeven in 1943']","['vertaling', '27/8', 'duurt', 'Hove, het', 'Rand, The', 'Tachelet.']",18,30,1,"[0.8148148148148148, 0.9333333333333333, 0.8333333333333334, 0.6923076923076923, 0.5555555555555556, 0.8888888888888888]",0.79
seq83-0,small,'Bijstandsfraude digitaal opsporen' Het net rond frauderende bijstandsontvangers wordt aangehaald.  Gemeenten mogen meer gegevens aan elkaar koppelen om misbruik op te sporen en om schijnbaar spoorloze fraudeurs te vinden,'Bijstandsfraude digitaal opsporen' Het net rond frauderende <extra_id_0> Gemeenten mogen meer <extra_id_1> koppelen om misbruik op te sporen <extra_id_2> spoorloze fraudeurs te vinden,'Bijstandsfraude digitaal opsporen' Het net rond frauderende bedrijven Gemeenten mogen meer aan bedrijven koppelen om misbruik op te sporen en spoorloze fraudeurs te vinden,"['bijstandsontvangers wordt aangehaald.', 'gegevens aan elkaar', 'en om schijnbaar']","['bedrijven', 'aan bedrijven', 'en']",9,30,1,"[0.8648648648648649, 0.8947368421052632, 0.875]",0.88
seq84-0,small,"Oranje kan Uruguay, Colombia en Itali nog voorbij op FIFA-lijst Wordt Oranje groepshoofd tijdens het WK voetbal of niet.  Om die vraag draait het tijdens de interlands van dinsdag","Oranje kan Uruguay, Colombia en Itali nog voorbij op <extra_id_0> groepshoofd tijdens het WK voetbal <extra_id_1> die vraag draait het tijdens de <extra_id_2>","Oranje kan Uruguay, Colombia en Itali nog voorbij op het groepshoofd tijdens het WK voetbal Op die vraag draait het tijdens de WK voetbal.","['FIFA-lijst Wordt Oranje', 'of niet. Om', 'interlands van dinsdag']","['het', 'Op', 'voetbal.']",9,30,1,"[0.9565217391304348, 0.9090909090909091, 0.9090909090909091]",0.92
seq85-0,small,"Nieuws stroopwafel gaat internationaal Oerhollandse lekkernij: stroepwoffel maakt furore in Amerikaans profbasketbal De oerhollandse stroopwafel doet zijn intrede in de Amerikaanse sportwereld.  In de NBA, de nationale basketbalcompetitie, gebruiken spelers de lekkernij om hun energie op peil te houden  soms tijdens de wedstrijd","Nieuws stroopwafel gaat internationaal Oerhollandse lekkernij: stroepwoffel maakt furore in Amerikaans <extra_id_0> stroopwafel doet zijn intrede in de Amerikaanse <extra_id_1> NBA, de nationale basketbalcompetitie, gebruiken spelers de <extra_id_2> energie op peil te <extra_id_3> wedstrijd","Nieuws stroopwafel gaat internationaal Oerhollandse lekkernij: stroepwoffel maakt furore in Amerikaans voetbal stroopwafel doet zijn intrede in de Amerikaanse voetbalcompetitie. De NBA, de nationale basketbalcompetitie, gebruiken spelers de nodige energie op peil te zetten. De wedstrijd","['profbasketbal De oerhollandse', 'sportwereld. In de', 'lekkernij om hun', 'houden soms tijdens de']","['voetbal', 'voetbalcompetitie. De', 'nodige', 'zetten. De']",13,30,1,"[0.7931034482758621, 0.8095238095238095, 0.875, 0.7272727272727273]",0.8
seq86-0,small,"'Maria Balshaw nieuwe directeur vier Britse musea Tate' Maria Balshaw wordt volgens Britse kranten de nieuwe directeur van Tate, dat uit vier musea bestaat: Tate Modern en Tate Britain in Londen en twee vestigingen in Liverpool en St Ives.  Balshaw is door de raad van toezicht van het Tate verkozen, maar is nog niet benoemd omdat haar voordracht nog moet worden bekrachtigd door premier Theresa May","'Maria Balshaw <extra_id_0> Britse musea Tate' Maria <extra_id_1> Britse <extra_id_2> directeur van Tate, dat uit vier musea bestaat: Tate Modern en Tate Britain in Londen en twee vestigingen in Liverpool en St Ives. Balshaw is <extra_id_3> raad van toezicht van het Tate <extra_id_4> nog niet benoemd omdat haar voordracht nog <extra_id_5> door <extra_id_6>","'Maria Balshaw directeur Britse musea Tate' Maria Balshaw is Britse directeur en directeur van Tate, dat uit vier musea bestaat: Tate Modern en Tate Britain in Londen en twee vestigingen in Liverpool en St Ives. Balshaw is door de raad van toezicht van het Tate Britain nog niet benoemd omdat haar voordracht nog niet door haar directeur is.","['nieuwe directeur vier', 'Balshaw wordt volgens', 'kranten de nieuwe', 'door de', 'verkozen', 'maar is', 'moet worden bekrachtigd', 'premier Theresa May']","['directeur', 'Balshaw is', 'directeur en', 'door de', 'Britain', 'niet', 'is.']",20,30,1,"[0.5714285714285714, 0.5714285714285714, 0.7647058823529411, 0.0, 0.75, 1.0, 0.9565217391304348]",0.66
seq87-0,small,"De nieuwe Stones is een week oud en doet verlangen naar meer.  Meer rauwe grotestadsblues, en als het kan ook nog wat meer Little Walter","De nieuwe Stones is een week <extra_id_0> verlangen <extra_id_1> rauwe grotestadsblues, en als het kan <extra_id_2> wat meer Little Walter","De nieuwe Stones is een week van verlangen voor rauwe grotestadsblues, en als het kan wat meer Little Walter","['oud en doet', 'naar meer. Meer', 'ook nog']","['van', 'voor', '']",8,30,1,"[0.9090909090909091, 0.9333333333333333, 1.0]",0.95
seq88-0,small,De koningin van het Witte Huis Zondag overleed de 94-jarige Nancy Reagan.  Van 1981 tot 1988 was ze de koningin van het Witte Huis,De koningin <extra_id_0> Zondag overleed de 94-jarige Nancy Reagan. Van 1981 <extra_id_1> ze de koningin van het Witte Huis,De koningin van het Witte Huis Zondag overleed de 94-jarige Nancy Reagan. Van 1981 tot 1984 zijn ze de koningin van het Witte Huis,"['van het Witte Huis', 'tot 1988 was']","['van het Witte Huis', 'tot 1984 zijn']",7,30,1,"[0.0, 0.38461538461538464]",0.19
seq89-0,small,"Nico Meijering, de advocaat van Bhagwandath P.   ANP Man moet 58,5 miljoen aan crimineel geld terugbetalen aan staat De 42-jarige Bhagwandath P","Nico Meijering, de advocaat van <extra_id_0> Man <extra_id_1> crimineel geld terugbetalen aan staat De 42-jarige Bhagwandath P","Nico Meijering, de advocaat van de Man Volgens crimineel geld terugbetalen aan staat De 42-jarige Bhagwandath P","['Bhagwandath P. ANP', 'moet 58,5 miljoen aan']","['de', 'Volgens']",7,30,1,"[0.9444444444444444, 0.8095238095238095]",0.88
seq90-0,small,"Er schijnen twee heldere stippen vanaf dwergplaneet Ceres de Melkweg in, en vooralsnog heeft geen enkele wetenschapper ook maar enig idee wat die stippen kunnen zijn.  Lennart Bloemhof 26 februari 2015, 16:03 De foto van Ceres, gemaakt op 19 februari, met op het midden van de dwergplaneet de twee heldere stippen","Er schijnen twee heldere stippen vanaf dwergplaneet Ceres de Melkweg in, en vooralsnog heeft geen enkele wetenschapper ook <extra_id_0> wat die stippen <extra_id_1> Bloemhof 26 februari 2015, 16:03 De foto van Ceres, gemaakt op 19 <extra_id_2> het midden <extra_id_3> de <extra_id_4>","Er schijnen twee heldere stippen vanaf dwergplaneet Ceres de Melkweg in, en vooralsnog heeft geen enkele wetenschapper ook bekend wat die stippen vinden. Bloemhof 26 februari 2015, 16:03 De foto van Ceres, gemaakt op 19 januari, is in het midden van de foto.","['maar enig idee', 'kunnen zijn. Lennart', 'februari', 'met op', 'van de dwergplaneet', 'twee heldere stippen']","['bekend', 'vinden.', 'januari, is in', 'van', 'foto.']",15,30,1,"[0.7857142857142857, 0.8, 0.7857142857142857, 1.0, 1.0]",0.87
seq91-0,small,"Volkskrant Ochtend: Elektriciteitsnetwerk kan stroom uit lokale groene projecten niet aan | Waarom het gemeentebordeel in Amsterdam mislukte Redactie 11 januari 2019, 7:34 Het pand van My Red Light op de Oudezijds Achterburgwal, naast de Boomsteeg.  Beeld Guus Dubbelman / de Volkskrant Elektriciteitsnetwerk kan stroom uit lokale groene projecten niet aan Lokale groene energieprojecten kunnen niet doorgaan doordat zij hun stroom niet kwijt kunnen","Volkskrant Ochtend: Elektriciteitsnetwerk kan stroom <extra_id_0> projecten niet aan | Waarom het gemeentebordeel in Amsterdam mislukte Redactie 11 januari 2019, 7:34 Het pand <extra_id_1> op de Oudezijds Achterburgwal, naast de <extra_id_2> Dubbelman / de Volkskrant Elektriciteitsnetwerk kan stroom uit lokale groene projecten niet aan <extra_id_3> kunnen niet doorgaan <extra_id_4> stroom <extra_id_5>","Volkskrant Ochtend: Elektriciteitsnetwerk kan stroom uit lokale groene projecten niet aan | Waarom het gemeentebordeel in Amsterdam mislukte Redactie 11 januari 2019, 7:34 Het pand staat op de Oudezijds Achterburgwal, naast de wijk Dubbelman / de Volkskrant Elektriciteitsnetwerk kan stroom uit lokale groene projecten niet aan De projecten kunnen niet doorgaan met stroom","['uit lokale groene', 'van My Red Light', 'Boomsteeg. Beeld Guus', 'Lokale groene energieprojecten', 'doordat zij hun', 'niet kwijt kunnen']","['uit lokale groene', 'staat', 'wijk', 'De projecten', 'met', '']",19,30,1,"[0.0, 0.9375, 1.0, 0.6333333333333333, 0.9333333333333333, 1.0]",0.75
seq92-0,small,"Sheila Sitalsing 21 juni 2018, 23:16 Wanneer ze in Brussel zijn, voor een samenzijn met hun Europese collegas, lopen Nederlandse politici graag al vingertjezwaaiend de oud-calvinistische wijsheid te debiteren dat je het dak moet repareren wanneer de zon schijnt.  Dat je dijken moet aanleggen wanneer het water laag is","Sheila Sitalsing 21 juni 2018, 23:16 Wanneer ze in Brussel zijn, voor een samenzijn met hun Europese collegas, <extra_id_0> graag al vingertjezwaaiend de oud-calvinistische wijsheid te debiteren <extra_id_1> dak moet repareren wanneer de <extra_id_2> je <extra_id_3> wanneer het <extra_id_4>","Sheila Sitalsing 21 juni 2018, 23:16 Wanneer ze in Brussel zijn, voor een samenzijn met hun Europese collegas, weet je graag al vingertjezwaaiend de oud-calvinistische wijsheid te debiteren Je dak moet repareren wanneer de muren je moet hebben wanneer het moet repareren.","['lopen Nederlandse politici', 'dat je het', 'zon schijnt. Dat', 'dijken moet aanleggen', 'water laag is']","['weet je', 'Je', 'muren', 'moet hebben', 'repareren.']",15,30,1,"[0.8846153846153846, 0.9, 0.9375, 0.6190476190476191, 0.9230769230769231]",0.85
seq93-0,small,"Wagonlading problemen bij invoering Fyra De Nederlands-Belgische hogesnelheidstrein V250 Albatros, beter bekend als Fyra, is het resultaat van een jarenlang traject van plannen, investeren en vooral uitstellen.  Een chronologisch overzicht","Wagonlading problemen bij invoering Fyra De Nederlands-Belgische <extra_id_0> beter bekend als Fyra, is het <extra_id_1> jarenlang <extra_id_2> investeren en vooral uitstellen. Een chronologisch overzicht","Wagonlading problemen bij invoering Fyra De Nederlands-Belgische onderneming, beter bekend als Fyra, is het al jarenlang moeilijk te investeren en vooral uitstellen. Een chronologisch overzicht","['hogesnelheidstrein V250 Albatros,', 'resultaat van een', 'traject van plannen,']","['onderneming,', 'al', 'moeilijk te']",9,30,1,"[0.8181818181818182, 0.9411764705882353, 0.85]",0.87
seq94-0,small,"Deze pil kost 1,50 om te maken, en toch kost hij 1000 euro Geweldig nieuws voor hepatitis-C-patinten: eindelijk is er een pil die hun leven kan redden.  Maar de fabrikant weet dat hij goud in handen heeft","Deze pil kost 1,50 om te maken, en toch kost hij 1000 euro <extra_id_0> hepatitis-C-patinten: eindelijk is er een pil die <extra_id_1> kan <extra_id_2> fabrikant weet <extra_id_3> in handen heeft","Deze pil kost 1,50 om te maken, en toch kost hij 1000 euro hepatitis-C-patinten: eindelijk is er een pil die fabrikant kan kopen. De fabrikant weet dat hij de pil in handen heeft","['Geweldig nieuws voor', 'hun leven', 'redden. Maar de', 'dat hij goud']","['', 'fabrikant', 'kopen. De', 'dat hij de pil']",11,30,1,"[1.0, 1.0, 0.6666666666666666, 0.42857142857142855]",0.77
seq95-0,small,"Obama: aanslagen Parijs 'ziekmakende' tegenslag in strijd tegen IS De aanslagen in Parijs zijn een 'verschrikkelijke en ziekmakende tegenslag' in de strijd tegen IS.  Dat zei de Amerikaanse president Obama maandag in Turkije, waar de G20-top plaatsvindt",Obama: aanslagen Parijs 'ziekmakende' tegenslag in strijd tegen IS De aanslagen <extra_id_0> zijn een 'verschrikkelijke en ziekmakende tegenslag' in de strijd tegen IS. Dat zei <extra_id_1> Obama <extra_id_2> waar <extra_id_3>,Obama: aanslagen Parijs 'ziekmakende' tegenslag in strijd tegen IS De aanslagen Parijs zijn een 'verschrikkelijke en ziekmakende tegenslag' in de strijd tegen IS. Dat zei president Barack Obama tegen de waar,"['in Parijs', 'de Amerikaanse president', 'maandag in Turkije,', 'de G20-top plaatsvindt']","['Parijs', 'president Barack', 'tegen de', '']",11,30,1,"[0.3333333333333333, 0.8333333333333334, 0.7894736842105263, 1.0]",0.74
seq96-0,small,Het verhaal van de zon die weer op de terugtocht gaat De mythologiserende mens (1).  Vandaag is de langste dag van het jaar,Het verhaal van de zon die <extra_id_0> terugtocht gaat De mythologiserende mens <extra_id_1> langste dag van het jaar,Het verhaal van de zon die over de terugtocht gaat De mythologiserende mens De langste dag van het jaar,"['weer op de', '(1). Vandaag is de']","['over de', 'De']",7,30,1,"[0.5, 0.9444444444444444]",0.72
seq97-0,small,"Met verhalen wil ik de wereld in beweging zetten Theatraal verteller Wijnand Stomp struint al twintig jaar Suriname, de Antillen en Afrika af naar verhalen en geeft ze vervolgens een universele lading mee. ","Met verhalen wil ik de wereld in beweging zetten Theatraal verteller Wijnand Stomp struint al twintig jaar Suriname, de <extra_id_0> naar verhalen <extra_id_1> vervolgens <extra_id_2> mee.","Met verhalen wil ik de wereld in beweging zetten Theatraal verteller Wijnand Stomp struint al twintig jaar Suriname, de wereld naar verhalen en vervolgens gaat mee.","['Antillen en Afrika af', 'en geeft ze', 'een universele lading']","['wereld', 'en', 'gaat']",10,30,1,"[0.9047619047619048, 0.8181818181818182, 0.9523809523809523]",0.89
seq98-0,small,"Nieuws Algerije Opnieuw protesten in Algerije tegen herverkiezing president Bouteflika Tienduizenden Algerijnen hebben zondag opnieuw gedemonstreerd tegen een vijfde ambtstermijn voor de huidige president Abdelaziz Bouteflika.  In Algiers verzamelden zich honderden studenten op een campus niet ver van de Constitutionele Raad, waar kandidaten voor de presidentsverkiezingen zich zondag voor het laatst konden inschrijven","Nieuws Algerije Opnieuw protesten <extra_id_0> herverkiezing president Bouteflika Tienduizenden Algerijnen hebben zondag opnieuw gedemonstreerd tegen <extra_id_1> voor de huidige president Abdelaziz Bouteflika. <extra_id_2> honderden studenten op een campus niet ver van de Constitutionele Raad, waar kandidaten voor de <extra_id_3> voor het <extra_id_4>","Nieuws Algerije Opnieuw protesten tegen herverkiezing president Bouteflika Tienduizenden Algerijnen hebben zondag opnieuw gedemonstreerd tegen de herverkiezing voor de huidige president Abdelaziz Bouteflika. De honderden studenten op een campus niet ver van de Constitutionele Raad, waar kandidaten voor de herverkiezing voor het nieuwe president worden geselecteerd.","['in Algerije tegen', 'een vijfde ambtstermijn', 'In Algiers verzamelden zich', 'presidentsverkiezingen zich zondag', 'laatst konden inschrijven']","['tegen', 'de herverkiezing', 'De', 'herverkiezing', 'geselecteerd.']",16,30,1,"[0.7058823529411765, 0.782608695652174, 0.9629629629629629, 0.6764705882352942, 0.88]",0.8
seq99-0,small,"Referendumwet zet ons op spoor naar bananenrepubliek Het kabinet heeft gisteren nog geen besluit genomen over het indienen van een 'intrekkingswet', een wet die een eerder met grote meerderheid in de Kamer aangenomen 'goedkeuringswet' betreffende de ratificatie van het associatieverdrag met Oekrane - weer intrekt.  Premier Rutte heeft het zoeken naar een 'geitenpaadje' nog niet opgegeven en intussen zoekt minister van Buitenlandse Zaken Koenders naar een 'muizengaatje'","Referendumwet <extra_id_0> spoor naar bananenrepubliek Het kabinet heeft gisteren nog geen besluit genomen over het indienen van een 'intrekkingswet', een wet die een eerder met grote meerderheid in de Kamer aangenomen 'goedkeuringswet' <extra_id_1> van het associatieverdrag met Oekrane - <extra_id_2> Rutte <extra_id_3> naar een 'geitenpaadje' nog niet opgegeven <extra_id_4> minister <extra_id_5> Zaken <extra_id_6> 'muizengaatje'","Referendumwet spoor naar bananenrepubliek Het kabinet heeft gisteren nog geen besluit genomen over het indienen van een 'intrekkingswet', een wet die een eerder met grote meerderheid in de Kamer aangenomen 'goedkeuringswet' is. De komst van het associatieverdrag met Oekrane - bij Rutte is naar een 'geitenpaadje' nog niet opgegeven Volgens minister van Binnenlandse Zaken is het 'muizengaatje'","['zet ons op', 'betreffende de ratificatie', 'weer intrekt. Premier', 'heeft het zoeken', 'en intussen zoekt', 'van Buitenlandse', 'Koenders naar een']","['', 'is. De komst', 'bij', 'is', 'Volgens', 'van Binnenlandse', 'is het']",20,30,1,"[1.0, 0.8461538461538461, 0.9523809523809523, 1.0, 0.8823529411764706, 0.1875, 0.8235294117647058]",0.81
seq100-0,small,"De Inuit kennen vele verschillende woorden voor sneeuw - Klopt dit wel.  Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet",De Inuit kennen vele verschillende woorden voor sneeuw - <extra_id_0> verspreiden zich <extra_id_1> ze nu kloppen of niet,De Inuit kennen vele verschillende woorden voor sneeuw - ze verspreiden zich af of ze nu kloppen of niet,"['Klopt dit wel. Berichten', 'vaak razendsnel', 'of']","['ze', 'af of']",7,30,1,"[0.9583333333333334, 0.8666666666666667]",0.91
seq101-0,small,"Digitale lekkage bij Hippocrates Het beroepsgeheim van de arts waarborgt de privacy van de patint.  Maar hoe zit dat, nu de dokter steeds meer wordt ingesponnen in elektronische netwerken","Digitale lekkage bij Hippocrates Het beroepsgeheim van de arts waarborgt <extra_id_0> de patint. Maar hoe zit dat, nu de <extra_id_1> wordt <extra_id_2> netwerken","Digitale lekkage bij Hippocrates Het beroepsgeheim van de arts waarborgt de kracht van de patint. Maar hoe zit dat, nu de kracht wordt beter? De netwerken","['de privacy van', 'dokter steeds meer', 'ingesponnen in elektronische']","['de kracht van', 'kracht', 'beter? De']",9,30,1,"[0.35714285714285715, 0.8888888888888888, 0.8571428571428571]",0.7
seq102-0,small,"Redactie 27 april 2019, 6:19 Sri Lankaanse veiligheidstroepen beveiligen een huis op 21 april 2019.  Beeld AP Veiligheidstroepen wilden vrijdagavond in Sammanthurai, in het oosten van Sri Lanka, een onderduikadres van islamitische strijders bestormen","Redactie <extra_id_0> 6:19 Sri Lankaanse veiligheidstroepen beveiligen een huis op 21 april 2019. Beeld AP Veiligheidstroepen wilden vrijdagavond in <extra_id_1> van Sri Lanka, een onderduikadres <extra_id_2> bestormen","Redactie 21 april 2019, 6:19 Sri Lankaanse veiligheidstroepen beveiligen een huis op 21 april 2019. Beeld AP Veiligheidstroepen wilden vrijdagavond in de buurt van Sri Lanka, een onderduikadres bestormen","['27 april 2019,', 'Sammanthurai', 'in het oosten', 'van islamitische strijders']","['21 april 2019,', 'de buurt', '']",10,30,1,"[0.07142857142857142, 0.8333333333333334, 1.0]",0.63
seq103-0,small,"Billie & Seb grijpt je nooit werkelijk bij de kladden Boekrecensie (fictie) - Ivo Victoria Duistere bildungsroman neemt je niet mee.  Persis Bekkering 11 februari 2017, 2:00 'Het geweer was een opluchting', opent de vierde roman van Ivo Victoria (1971), Billie & Seb","Billie & <extra_id_0> nooit werkelijk <extra_id_1> Boekrecensie (fictie) - <extra_id_2> neemt <extra_id_3> Persis Bekkering 11 februari 2017, 2:00 'Het geweer was een opluchting', opent de vierde roman van Ivo Victoria (1971), Billie & Seb","Billie & Seb nooit werkelijk - Boekrecensie (fictie) - 'De moord neemt Persis Bekkering 11 februari 2017, 2:00 'Het geweer was een opluchting', opent de vierde roman van Ivo Victoria (1971), Billie & Seb","['Seb grijpt je', 'bij de kladden', 'Ivo Victoria Duistere bildungsroman', 'je niet mee.']","['Seb', '-', ""'De moord"", '']",13,30,1,"[0.7692307692307693, 1.0, 0.8857142857142857, 1.0]",0.91
seq104-0,small,"De kamer heet appartement, de gang heet straat.  Het Gooise Godelinde is geen verzorgingshuis meer, maar een wooncomplex voor ouderen waar zorg op maat kan worden ingekocht","De kamer heet appartement, de gang heet straat. Het Gooise Godelinde is <extra_id_0> maar een wooncomplex voor <extra_id_1> op <extra_id_2> worden ingekocht","De kamer heet appartement, de gang heet straat. Het Gooise Godelinde is alleen maar een wooncomplex voor kinderen op de kamers. De kamers worden ingekocht","['geen verzorgingshuis meer,', 'ouderen waar zorg', 'maat kan']","['alleen', 'kinderen', 'de kamers. De kamers']",8,30,1,"[0.9230769230769231, 0.7647058823529411, 0.8]",0.83
seq105-0,small,Het Eeuwige Leven Hans Heres (1945-2018) s Lands laatste communistische wethouder Veertig jaar zat de rode Groninger in het gemeentebestuur.  Tegen wil en dank: politiek was voor hem geen hobby: Je doet het omdat het moet,Het Eeuwige Leven Hans Heres <extra_id_0> laatste communistische wethouder Veertig <extra_id_1> rode <extra_id_2> het gemeentebestuur. Tegen wil en dank: politiek was <extra_id_3> hobby: Je doet het omdat het moet,Het Eeuwige Leven Hans Heres laatste communistische wethouder Veertig jaar rode draad bij het gemeentebestuur. Tegen wil en dank: politiek was de hobby: Je doet het omdat het moet,"['(1945-2018) s Lands', 'jaar zat de', 'Groninger in', 'voor hem geen']","['', 'jaar', 'draad bij', 'de']",11,30,1,"[1.0, 0.6363636363636364, 0.8333333333333334, 0.9230769230769231]",0.85
