Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"0 van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we iedere dag met een interessant, bekend persoon het nieuws van de dag door.","0 van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we iedere dag met een interessant, bekend <extra_id_0> nieuws <extra_id_1> door.","['persoon het', 'van de dag']",5,20.0,7
"oud-gevechtsvlieger Dieter Dengler ontmoette, wist hij meteen dat hij een film over hem zou maken. Het werden er twee:","oud-gevechtsvlieger Dieter Dengler ontmoette, <extra_id_0> hij een film over hem zou maken. Het werden er twee:",['wist hij meteen dat'],4,20.0,7
"Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van <extra_id_0> Vandaag:",['de onzin te scheiden.'],4,20.0,7
"i; di t/m zo 11-17u. Tel. 013-5438300 (www.depont.nl). Utrecht, Centraal Museum (Nicolaaskerkhof 10):","i; <extra_id_0> 11-17u. Tel. 013-5438300 (www.depont.nl). Utrecht, Centraal Museum (Nicolaaskerkhof 10):",['di t/m zo'],3,20.0,7
"Omdat in de zomer de onbedwingbare behoefte ontstaat het water in te gaan, van pierenbad tot diepzee, peilt","Omdat in de zomer de onbedwingbare behoefte <extra_id_0> te gaan, van pierenbad tot diepzee, peilt",['ontstaat het water in'],4,20.0,7
"XXste Eeuw, kunst uit de twintigste eeuw met werken van Toorop en Mondriaan, Andy Warhol en Donald Judd tot Jrg Immendorf","XXste Eeuw, kunst <extra_id_0> met werken van Toorop en Mondriaan, Andy Warhol en Donald Judd tot Jrg Immendorf",['uit de twintigste eeuw'],4,20.0,7
Jaarlijks publiceren Nederlandse wetenschappers 172 duizend onderzoeken. In deze rubriek een greep uit die onderzoeken die bijna onopgemerkt waren gebleven.,<extra_id_0> 172 duizend onderzoeken. In deze rubriek een greep uit die onderzoeken die bijna onopgemerkt waren gebleven.,['Jaarlijks publiceren Nederlandse wetenschappers'],4,20.0,7
"; dagelijks 10-17u do vr tot 21u. Tel. 020-5516500 (www.foam.nl). Den Haag, Fotomuseum (Stadhouderslaan 43):","<extra_id_0> do vr tot 21u. Tel. 020-5516500 (www.foam.nl). Den Haag, Fotomuseum (Stadhouderslaan 43):",['; dagelijks 10-17u'],3,20.0,7
. Breaking the Waves (Lars von Trier). Hartverscheurend melodrama in een Schotse kustplaats. Grillige Deense regisseur speelt met emoties in verhaal van onvoorwaardelijke liefde.,. Breaking the Waves (Lars von Trier). Hartverscheurend melodrama in een Schotse kustplaats. Grillige Deense regisseur speelt <extra_id_0> in verhaal <extra_id_1>,"['met emoties', 'van onvoorwaardelijke liefde.']",5,20.0,7
"scherpste observaties vanaf het Binnenhof, waargenomen en opgetekend door de verslaggevers van onze parlementaire redactie.","scherpste observaties vanaf het Binnenhof, waargenomen en opgetekend <extra_id_0> van onze parlementaire redactie.",['door de verslaggevers'],3,20.0,7
"Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Deze week:","Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of <extra_id_0> zin van de onzin te scheiden. Deze week:",['niet. Wij proberen de'],4,20.0,7
". Over het meisje dat zo graag vies wil zijn, naar het boek van Annie M.G. Schmidt en Fiep Westendorp.",". Over het <extra_id_0> vies wil zijn, naar het boek van Annie M.G. Schmidt en Fiep Westendorp.",['meisje dat zo graag'],4,20.0,7
"). Nesjomme van Het Internationaal Danstheater is een rondgang door de Joodse dans- en muziekcultuur, dans rond klezmer en kippensoep. Met 22 dansers, een orkest en Heddy Lester in de hoofdrol. Vanavond in",). Nesjomme van Het Internationaal Danstheater is een rondgang door de Joodse <extra_id_0> rond klezmer en kippensoep. Met <extra_id_1> orkest en Heddy Lester in de hoofdrol. Vanavond in,"['dans- en muziekcultuur, dans', '22 dansers, een']",7,20.0,7
"Rotterdam, Boijmans Van Beuningen (010-4419400): De collectie. Duitse kunst van Kiefer tot Henning, dwarsdoorsnede van na-oorlogse Duitse schilderkunst","<extra_id_0> (010-4419400): De collectie. Duitse kunst van Kiefer tot Henning, dwarsdoorsnede van na-oorlogse Duitse schilderkunst","['Rotterdam, Boijmans Van Beuningen']",4,20.0,7
De rubriek Beeldvormers onderzoekt hoe een foto onze kijk op de werkelijkheid bepaalt. Deze week: de,De rubriek Beeldvormers onderzoekt hoe een foto onze kijk op de <extra_id_0> week: de,['werkelijkheid bepaalt. Deze'],3,20.0,7
en Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,en Je gaat het pas <extra_id_0> het <extra_id_1> van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,"['zien als je', 'doorhebt.* Wieteke']",5,20.0,7
Wat houdt de literaire wereld in het buitenland bezig? Onze correspondenten houden het bij. Deze week Patrick van IJzendoorn over,Wat houdt de literaire wereld in het <extra_id_0> houden het bij. Deze week Patrick van IJzendoorn over,['buitenland bezig? Onze correspondenten'],4,20.0,7
"In maart wordt voor de negende keer de Volkskrant Beeldende Kunst Prijs uitgereikt aan jong talent (van na 1980). De Volkskrant presenteert alvast de vijf kanshebbers, wier werk vanaf vrijdag in Schiedam te zien is. In dit profiel:",In maart wordt voor de negende keer de Volkskrant <extra_id_0> uitgereikt aan jong talent (van na 1980). De Volkskrant presenteert alvast <extra_id_1> wier werk vanaf vrijdag <extra_id_2> te zien is. In dit profiel:,"['Beeldende Kunst Prijs', 'de vijf kanshebbers,', 'in Schiedam']",8,20.0,7
In De andere kant wordt wekelijks een actuele kwestie ondersteboven gehouden of binnenstebuiten gekeerd. De,In De andere kant wordt <extra_id_0> kwestie ondersteboven gehouden of binnenstebuiten gekeerd. De,['wekelijks een actuele'],3,20.0,7
"8 van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we iedere dag met een interessant, bekend persoon het nieuws van de dag door.","8 van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we iedere <extra_id_0> interessant, <extra_id_1> het nieuws van de dag door.","['dag met een', 'bekend persoon']",5,20.0,7
"Opvoeden kan een mijnenveld zijn. Zoveel meningen, zoveel twijfel. Anna van den Breemer schrijft elke w","Opvoeden kan een mijnenveld zijn. Zoveel meningen, zoveel twijfel. Anna van den Breemer <extra_id_0>",['schrijft elke w'],3,20.0,7
van de dagelijkse 4 uur Nieuwsbreak. In deze rubriek nemen we met een interessant persoon het nieuws van de dag door.,van de dagelijkse 4 uur Nieuwsbreak. In deze rubriek <extra_id_0> interessant persoon het nieuws van de dag door.,['nemen we met een'],4,20.0,7
(vier sterren) De Volkskrant luistert naar (nieuwe) podcasts en bespreekt er elke week een. Vandaag:,(vier sterren) De Volkskrant luistert naar (nieuwe) podcasts <extra_id_0> elke week een. Vandaag:,['en bespreekt er'],3,20.0,7
"Nederland leidt in de zomer een heel ander leven; werk en school maken plaats voor serieuze ontspanning. De Volkskrant onderzoekt in elke provincie hoe dat verloopt. We marsjeren, naar een gedicht van de Vlaming Paul van Ostaijen, d","Nederland leidt in de zomer een <extra_id_0> leven; werk en school maken plaats voor serieuze ontspanning. De Volkskrant onderzoekt in elke provincie hoe dat verloopt. We marsjeren, naar een <extra_id_1> Vlaming <extra_id_2> d","['heel ander', 'gedicht van de', 'Paul van Ostaijen,']",8,20.0,7
"kunst, pozie, kalligrafie, muziek, kleding en dans tonen de culturele diversiteit van Iran. Rondleidingen op wo","kunst, <extra_id_0> kleding en dans tonen de culturele diversiteit van Iran. Rondleidingen op wo","['pozie, kalligrafie, muziek,']",3,20.0,7
a gefingeerd. Ook genterviewd worden over liefde en lust? Mail een korte toelichting naar lust@volkskrant.nl,<extra_id_0> genterviewd worden over liefde en lust? Mail een korte toelichting naar lust@volkskrant.nl,['a gefingeerd. Ook'],3,20.0,7
"en  Klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:",en Klopt dit wel? Berichten verspreiden zich <extra_id_0> ze nu kloppen <extra_id_1> Wij proberen de zin van de onzin te scheiden. Vandaag:,"['vaak razendsnel, of', 'of niet.']",5,20.0,7
Dagkoersen is de politieke nieuwsbrief van de Volkskrant. Vragen of opmerkingen? Mail naar haag@volkskrant.nl. Deze nieuwsbrief,Dagkoersen is <extra_id_0> van de Volkskrant. Vragen of opmerkingen? Mail naar haag@volkskrant.nl. Deze nieuwsbrief,['de politieke nieuwsbrief'],3,20.0,7
"Zonder muziek, maar met het minimalistische geluidsdecor en de briljante montage, ontstonden een paar van de spannendste scnes uit h","Zonder muziek, maar met het minimalistische geluidsdecor en de briljante montage, <extra_id_0> de spannendste scnes uit h",['ontstonden een paar van'],4,20.0,7
Iedere week beantwoordt de Volkskrant een beloningsvraag van een lezer in de rubriek Verdien ik wel genoeg. Deze week de,Iedere week beantwoordt de Volkskrant <extra_id_0> lezer in de rubriek Verdien ik wel genoeg. Deze week de,['een beloningsvraag van een'],4,20.0,7
"). Sonata, choreografie van Stephen Shropshire door Station Zuid. Jussi Nousiainen danst zes solos op muziek van Bach en Anne Parlevliet, live begeleid door de pianiste Anny Tseng.","). Sonata, choreografie van Stephen Shropshire <extra_id_0> Jussi Nousiainen danst zes <extra_id_1> van Bach en Anne Parlevliet, live begeleid door de pianiste Anny Tseng.","['door Station Zuid.', 'solos op muziek']",6,20.0,7
"- Klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","- Klopt dit wel? <extra_id_0> vaak razendsnel, of ze nu <extra_id_1> niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","['Berichten verspreiden zich', 'kloppen of']",5,20.0,7
Elke dag tipt de redactie van de Volkskrant de beste programma's en films op televisie. Dit moet u,Elke dag tipt de redactie van <extra_id_0> programma's en films op televisie. Dit moet u,['de Volkskrant de beste'],4,20.0,7
"Armand Bouten (1893-1965), t/m 1 maart; di t/m zo 10-17u vr tot 22u. Tel. 0900-8212132. www.groningermuseum.nl","Armand Bouten (1893-1965), t/m 1 maart; di t/m <extra_id_0> tot 22u. Tel. 0900-8212132. www.groningermuseum.nl",['zo 10-17u vr'],3,20.0,7
". Maria Stuart van Schiller door het Nationale Toneel, met Mirjam Stolwijk als de strijdlustige Schotse koningin en Will van Kralingen als",". Maria Stuart van Schiller door het Nationale Toneel, met Mirjam Stolwijk als de <extra_id_0> Will van Kralingen als",['strijdlustige Schotse koningin en'],4,20.0,7
"de aandacht drie uur lang vasthoudt met smakelijke dialogen, galgenhumor en fabuleus georkestreerd geweld.",de aandacht drie uur lang vasthoudt <extra_id_0> galgenhumor en fabuleus georkestreerd geweld.,"['met smakelijke dialogen,']",3,20.0,7
Wat zullen we eens eten vanavond? Elke dag in de Volkskrant een verrassend en smakelijk recept. Vandaag:,Wat zullen we eens <extra_id_0> dag in de Volkskrant een verrassend en smakelijk recept. Vandaag:,['eten vanavond? Elke'],3,20.0,7
Welke rol speelt afkomst in Nederland? Dat onderzoekt de Volkskrant in een reeks interviews. Ondernemer,Welke rol speelt afkomst in Nederland? Dat onderzoekt de Volkskrant in <extra_id_0> Ondernemer,['een reeks interviews.'],3,20.0,7
dat een ja-stem 'een keuze voor verandering en omvorming van het bestuurssysteem' is. Welke veranderingen bedoelt hij hiermee,dat een ja-stem 'een keuze voor verandering en omvorming van <extra_id_0> veranderingen bedoelt hij hiermee,"[""het bestuurssysteem' is. Welke""]",4,20.0,7
In De andere kant wordt wekelijks een actuele kwestie ondersteboven gehouden of binnenstebuiten gekeerd. Vandaag:,<extra_id_0> kant wordt wekelijks een actuele kwestie ondersteboven gehouden of binnenstebuiten gekeerd. Vandaag:,['In De andere'],3,20.0,7
". Als lijsttrekker van de Single Issue Partij blogt journalist, radiomaker en ervaringsdeskundige Maartje Duin over hun leven.","<extra_id_0> de Single Issue Partij blogt journalist, radiomaker en ervaringsdeskundige Maartje Duin over hun leven.",['. Als lijsttrekker van'],4,20.0,7
| De Volkskrant Jeanne Prisser bericht over wat zich afspeelt in de voorhoede van de beeldende kunst. Deze week:,| De Volkskrant Jeanne Prisser bericht over <extra_id_0> de voorhoede van de beeldende kunst. Deze week:,['wat zich afspeelt in'],4,20.0,7
Dagkoersen is de politieke nieuwsbrief van de Volkskrant. Onze politieke redactie neemt u elke middag rond 17.00 uur mee naar het Binnenhof. De Haagse vierkante kilometer is een snelkookpan waarin een tweet in de ochtend kan uitgroeien tot een Kamerdebat in de middag en een crisis in de avond. U leest het in Dagkoersen.,Dagkoersen is de politieke nieuwsbrief van de Volkskrant. Onze politieke redactie neemt u elke middag rond <extra_id_0> naar het Binnenhof. De Haagse vierkante kilometer is een snelkookpan <extra_id_1> in de ochtend kan uitgroeien tot een Kamerdebat <extra_id_2> en een <extra_id_3> de avond. U leest het in Dagkoersen.,"['17.00 uur mee', 'waarin een tweet', 'in de middag', 'crisis in']",11,20.0,7
"de vluchtelingencrisis in Europa. Wie zijn die vluchtelingen, wat zijn de gevolgen van hun komst en hoe kan het anders?",de vluchtelingencrisis in Europa. Wie <extra_id_0> zijn de gevolgen van hun komst en hoe kan het anders?,"['zijn die vluchtelingen, wat']",4,20.0,6
Nederlandse commando's van het KCT (Korps Commando Troepen) tijdens een patrouille richting de stad,Nederlandse commando's van het KCT (Korps Commando Troepen) <extra_id_0> richting de stad,['tijdens een patrouille'],3,20.0,6
Donald Trump heeft vrijdag niet de vereiste driemaandelijke presidentile handtekening gezet onder het nucleaire akkoord met Iran.,Donald Trump heeft vrijdag niet de vereiste driemaandelijke <extra_id_0> onder het nucleaire akkoord met Iran.,['presidentile handtekening gezet'],3,20.0,6
"voor iedereen die een relatie heeft, er eentje heeft gehad of graag zou willen. Regie: Jrgen Tjon A Fon. Muziek: Jay.Soul & Perquisite. V","voor <extra_id_0> een relatie heeft, er eentje <extra_id_1> graag zou willen. Regie: Jrgen Tjon A Fon. Muziek: Jay.Soul & Perquisite. V","['iedereen die', 'heeft gehad of']",5,20.0,6
). Ciske de Rat met Danny de Munk als de volwassen Cis die terugblikt op zijn roerige leven. Vanavond t/m,). Ciske de Rat met Danny de <extra_id_0> Cis die terugblikt op zijn roerige leven. Vanavond t/m,['Munk als de volwassen'],4,20.0,6
"), Lucas van Esch (artdirector V), Erik d'Ailly, Thijs Balder, Joke Buijs, Annemieke Jansen, Koos Jeremiasse,","), <extra_id_0> (artdirector V), Erik d'Ailly, Thijs Balder, Joke Buijs, Annemieke Jansen, Koos Jeremiasse,",['Lucas van Esch'],3,20.0,6
"Amsterdam, Van Gogh Museum (020-5705252): Dreams of nature, symbolistisch landschap met zeventig werken van Van Gogh, Munch tot Kandinksy, t/m 17/6","Amsterdam, Van Gogh Museum (020-5705252): Dreams of nature, symbolistisch landschap <extra_id_0> Van Gogh, Munch tot Kandinksy, t/m 17/6",['met zeventig werken van'],4,20.0,6
"circa vijftig schilderijen en dertig tekeningen van Willem Maris (1844-1910), t/m 9/4; De Ouborg Prijs 2011,","circa vijftig schilderijen en dertig tekeningen van Willem Maris (1844-1910), t/m <extra_id_0> Prijs 2011,",['9/4; De Ouborg'],3,20.0,6
"Jouw perspectief!?, abstract grote getallen teruggebracht naar menselijke maat in visualisaties, t/m 18/3","Jouw perspectief!?, <extra_id_0> teruggebracht naar menselijke maat in visualisaties, t/m 18/3",['abstract grote getallen'],3,20.0,6
Wekelijks selecteert de Volkskrant films die u niet mag missen. En een aantal die u met gerust hart kunt overslaan. Deze week:,Wekelijks selecteert de Volkskrant films die u niet mag missen. En een <extra_id_0> gerust hart kunt overslaan. Deze week:,['aantal die u met'],4,20.0,6
Een omslag kan een boek maken of breken. Zes ontwerpers over hun vak en het geheim van een goede cover. Vandaag:,Een omslag kan een boek maken of breken. <extra_id_0> vak en het geheim van een goede cover. Vandaag:,['Zes ontwerpers over hun'],4,20.0,6
"Never Mind That Noise You Heard, recente videos en installaties van kunstenaarsduo Allora & Calzadilla","<extra_id_0> Noise You Heard, recente videos en installaties van kunstenaarsduo Allora & Calzadilla",['Never Mind That'],3,20.0,6
". Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Vrouwenlevens tussen kunst en wetenschap,",". Amsterdam, Museum het Rembrandthuis <extra_id_0> Vrouwenlevens tussen kunst en wetenschap,",['(Jodenbreestraat 4):'],2,20.0,6
Zo'n driehonderd mensen demonstreren met witte paraplu's bij het Grensdetentiecentrum om aandacht te vragen voor vluchtelingen die na aankomst op Schiphol gelijk in detentie worden gezet,Zo'n driehonderd mensen demonstreren met witte paraplu's bij het Grensdetentiecentrum om aandacht te vragen voor vluchtelingen die na <extra_id_0> Schiphol <extra_id_1> worden gezet,"['aankomst op', 'gelijk in detentie']",5,20.0,6
Hoe kan het dat deze grote vervuiler bij alle internationale klimaatakkoorden altijd buiten schot blijft?,Hoe kan het dat deze grote vervuiler bij alle <extra_id_0> buiten schot blijft?,['internationale klimaatakkoorden altijd'],3,20.0,6
". Liaisons dangereuses van Christopher Hampton naar het boek van Choderlos de Laclos, met Ariane Schluter en Gijs Scholten van Aschat als het perverse paar dat een gevaarlijk spel speelt. Johan Doesburg regisseert deze voorstelling van het Nationale Toneel. Vanavond",. Liaisons dangereuses van Christopher Hampton naar het boek van Choderlos <extra_id_0> Ariane Schluter en Gijs Scholten van <extra_id_1> het perverse paar dat een gevaarlijk spel speelt. Johan Doesburg regisseert deze voorstelling van het <extra_id_2>,"['de Laclos, met', 'Aschat als', 'Nationale Toneel. Vanavond']",8,20.0,6
"Route 66 is een roadmusical, bedacht door Harry Kies en geschreven door Dick van den Heuvel en Stan Lapinski.","Route 66 is een roadmusical, bedacht door Harry Kies en <extra_id_0> den Heuvel en Stan Lapinski.",['geschreven door Dick van'],4,20.0,6
"). Bloedband, muziektheater over de schoonheid van het alledaagse en het geluk dat voor het grijpen ligt. Door Orkater, met muziek van Beppe Costa en tekst van Leopold Witte en Geert Lageveen. V","). Bloedband, muziektheater <extra_id_0> het alledaagse <extra_id_1> dat voor het grijpen ligt. Door Orkater, met muziek van Beppe Costa en tekst van Leopold Witte en Geert Lageveen. V","['over de schoonheid van', 'en het geluk']",7,20.0,6
"In Pyeongchang hebben meer landen hun Kramer; een man, vrouw of ploeg die het als zijn plicht beschouwt om te winnen in de sport van zijn geboorteland. Niet de strijd telt, maar de triomf. Die ambitie wordt vaak versterkt door de verwachtingen in eigen land.","In Pyeongchang hebben meer landen hun Kramer; een man, <extra_id_0> die het als zijn plicht beschouwt om te winnen in de sport van zijn <extra_id_1> strijd telt, maar de triomf. <extra_id_2> vaak versterkt door de verwachtingen in eigen land.","['vrouw of ploeg', 'geboorteland. Niet de', 'Die ambitie wordt']",9,20.0,6
de keer de Volkskrant Top 200 van invloedrijkste Nederlanders. Hoe wordt die ranglijst samengesteld?,de keer de Volkskrant Top 200 van invloedrijkste Nederlanders. Hoe wordt <extra_id_0>,['die ranglijst samengesteld?'],3,20.0,6
". Colette, solo van Jose Ruiter over de beroemde en ooit omstreden Franse schrijfster Colette (1873-1954), die een intense relatie had met haar moeder en haar eigen dochter aan",". Colette, solo van Jose Ruiter over de beroemde en ooit omstreden Franse schrijfster Colette (1873-1954), die een <extra_id_0> met haar <extra_id_1> eigen dochter aan","['intense relatie had', 'moeder en haar']",6,20.0,6
"uit werken die de choreografen Marco Goecke, Georg Reischl, Stephen Shropshire, Andr Gingras, Jaakko Toivonen en Ed Wubbe eerder voor","uit werken die de choreografen Marco Goecke, Georg <extra_id_0> Gingras, Jaakko Toivonen en Ed Wubbe eerder voor","['Reischl, Stephen Shropshire, Andr']",4,20.0,6
"Iklimler (Nuri Bilge Ceylan). Turkse variatie op Scnes uit een huwelijk. Terwijl de seizoenen voorbijgaan, focust","Iklimler (Nuri Bilge Ceylan). Turkse variatie op Scnes uit een huwelijk. <extra_id_0> voorbijgaan, focust",['Terwijl de seizoenen'],3,20.0,6
Je gaat het pas zien als je het doorhebt. Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien <extra_id_0> doorhebt. Wieteke van Zeil over opmerkelijke <extra_id_1> bijzaken in de beeldende kunst. Deze week:,"['als je het', 'en veelbetekenende']",5,20.0,6
"Sander Donkers ging er altijd gedachteloos vanuit dat hij veel gemeen heeft met actrice Anousha Nzume, die hij al kent van toen ze nog Anna heette. Niet echt, blijkt als hij haar spreek","Sander Donkers ging er altijd gedachteloos vanuit dat hij veel gemeen <extra_id_0> Nzume, die hij al <extra_id_1> ze nog Anna heette. Niet echt, blijkt als hij haar spreek","['heeft met actrice Anousha', 'kent van toen']",7,20.0,6
"| De Volkskrant Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht in de oven. Deze week:","| De Volkskrant Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke <extra_id_0> de oven. Deze week:",['week een gerecht in'],4,20.0,6
". Ze zijn terughoudend met schokkende beelden: in plaats daarvan zie je vooral de sprekers achter de computer, blauw flikkerend licht op hun gezicht, de ogen aan het scherm gekleefd.",". Ze zijn terughoudend met schokkende beelden: in plaats daarvan zie je vooral de sprekers achter de <extra_id_0> licht op hun gezicht, de ogen <extra_id_1> gekleefd.","['computer, blauw flikkerend', 'aan het scherm']",6,20.0,6
"Amsterdam, Joods Historisch Museum (Nieuwe Amstelstraat 1): Art of the State, hedendaagse fotografie en videokunst van zestien Isralische kunstenaars; voorts De Blauwe Schuit, voorstudies van Hendrik Werkman (1882-1945) v","<extra_id_0> Museum (Nieuwe Amstelstraat 1): Art of the State, hedendaagse fotografie en videokunst van zestien Isralische kunstenaars; voorts De <extra_id_1> van Hendrik Werkman (1882-1945) v","['Amsterdam, Joods Historisch', 'Blauwe Schuit, voorstudies']",6,20.0,6
"Blik test autos, signaleert opvallende autozaken en doet daarvan elke twee weken verslag. Vandaag de","Blik test autos, signaleert <extra_id_0> doet daarvan elke twee weken verslag. Vandaag de",['opvallende autozaken en'],3,20.0,6
voorstelling uit 2004. Het doorleefde danserslichaam van Jacob Flier en de jonge mimespeelster Schweigman ontmoeten elkaar op muziek van,voorstelling uit 2004. Het doorleefde danserslichaam van Jacob Flier <extra_id_0> Schweigman ontmoeten elkaar op muziek van,['en de jonge mimespeelster'],4,20.0,6
De vraag lijkt simpel: wilt u dat Nederland een online-surveillancestaat wordt? Maar zo simpel is het niet.,De vraag lijkt simpel: wilt u dat Nederland een online-surveillancestaat <extra_id_0> simpel is het niet.,['wordt? Maar zo'],3,20.0,6
". Bonnefantenmuseum: Rondom Drer schetst met vijftig tekeningen en zo'n driehonderd prenten een beeld van de periode uit de Renaissance waarin tekenaar en graficus Albrecht Drer een sleutelrol speelde, t/m 11 juni;",". Bonnefantenmuseum: Rondom <extra_id_0> vijftig tekeningen en zo'n driehonderd prenten een beeld van de periode uit de <extra_id_1> en graficus Albrecht Drer een sleutelrol speelde, t/m 11 juni;","['Drer schetst met', 'Renaissance waarin tekenaar']",6,20.0,6
"(David Fincher). De maker van Se7en en Fight Club richt zich op een waar gebeurde moordzaak in Amerika die nooit werd opgelost. Niet de moordenaar speelt de hoofdrol, maar de mannen die hem proberen te ontmaskeren.","(David Fincher). De maker van Se7en en <extra_id_0> zich op een waar gebeurde moordzaak in Amerika die nooit werd opgelost. Niet de moordenaar speelt de hoofdrol, maar de mannen <extra_id_1> ontmaskeren.","['Fight Club richt', 'die hem proberen te']",7,20.0,6
r De rubriek Beeldvormers onderzoekt hoe een foto onze kijk op de werkelijkheid bepaalt. Deze week:,r De rubriek Beeldvormers onderzoekt hoe <extra_id_0> kijk op de werkelijkheid bepaalt. Deze week:,['een foto onze'],3,20.0,6
"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van een","Wat kwam er de <extra_id_0> moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van een",['laatste dagen weer voor'],4,20.0,6
"London to Brighton (Paul Andrew Williams). Knap debuut van Engelse regisseur is een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge zielepoten, even angstaanjagend als meelijwekkend. Hoofdpersonen zijn twee meisjes, die in de prostitutie werken. Ook is er nog een pedofiele slechterik. (in","London to Brighton (Paul Andrew Williams). Knap debuut van <extra_id_0> een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge zielepoten, even angstaanjagend als meelijwekkend. Hoofdpersonen zijn twee meisjes, die in de <extra_id_1> is er <extra_id_2> (in","['Engelse regisseur is', 'prostitutie werken. Ook', 'nog een pedofiele slechterik.']",10,20.0,6
Wekelijks selecteert de Volkskrant nieuwe films die u volgens de filmrecensenten niet mag missen. En,Wekelijks selecteert de <extra_id_0> die u volgens de filmrecensenten niet mag missen. En,['Volkskrant nieuwe films'],3,20.0,6
Arjan Peters volgt het WK Voetbal en doet daar dagelijks verslag van. Hij kijkt alle wedstrijden en in de rust leest hij een boek. Vandaag aflevering,Arjan Peters volgt het WK Voetbal en doet daar dagelijks verslag van. Hij kijkt alle wedstrijden en <extra_id_0> rust leest hij <extra_id_1> aflevering,"['in de', 'een boek. Vandaag']",5,20.0,6
"In deze rubriek worden kunstwerken belicht die te koop zijn bij galeries, veilingen en op internet. Deze week","In deze rubriek worden kunstwerken belicht die te koop zijn bij galeries, veilingen <extra_id_0> week",['en op internet. Deze'],4,20.0,6
"Elke dag publiceren het RIVM, de ziekenhuizen, wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van het coronavirus. Maar welke cijfers zijn belangrijk? En hoe moeten we ernaar kijken?","Elke <extra_id_0> RIVM, de ziekenhuizen, wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van het coronavirus. Maar welke cijfers zijn belangrijk? <extra_id_1> we ernaar kijken?","['dag publiceren het', 'En hoe moeten']",6,20.0,6
"The odd couple, komedie van Neil Simon, vertaald door Peter Lusse en in regie van Bruun Kuijt. Twee mannen die bij hun vrouw weg zijn","<extra_id_0> komedie van Neil Simon, vertaald door <extra_id_1> en in regie van Bruun Kuijt. Twee mannen die bij hun vrouw weg zijn","['The odd couple,', 'Peter Lusse']",5,20.0,6
muzikale theatershow over het leven van Ramses Shaffy van Dick van den Heuvel (script) en Peter de Baan (regie) met in de hoofdrollen,muzikale theatershow over het leven van Ramses Shaffy van Dick van den Heuvel (script) en Peter de <extra_id_0> met <extra_id_1>,"['Baan (regie)', 'in de hoofdrollen']",5,20.0,6
"Of je nu thuisblijft of zin hebt om eropuit te gaan, wij selecteren de beste tips voor het weekend van","Of je nu thuisblijft of <extra_id_0> te gaan, wij selecteren de beste tips voor het weekend van",['zin hebt om eropuit'],4,20.0,6
"Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Jacob Backer (1608/9-1651). Rembrandts tegenpool,","Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Jacob Backer <extra_id_0> tegenpool,",['(1608/9-1651). Rembrandts'],2,20.0,6
"e Woestyne (1881-1947) en Valerius de Saedeleer (1867-1941), t/m 1 februari; dagelijks 10-17u. Tel. 0226-351111.","<extra_id_0> en Valerius de Saedeleer (1867-1941), t/m 1 februari; dagelijks 10-17u. Tel. 0226-351111.",['e Woestyne (1881-1947)'],3,20.0,6
"; voorts The IKOB Collection, ruimtelijke werken, video, fotos, schilderijen en tekeningen van Guillaume Bijl, The Cracking Art Group, Wolfgang Nestler","; voorts The IKOB Collection, ruimtelijke werken, video, fotos, schilderijen en tekeningen van Guillaume <extra_id_0> Group, Wolfgang Nestler","['Bijl, The Cracking Art']",4,20.0,6
