Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"<BR> Methode: zelfmoordaanslag, auto met explosieven<BR> Plaats: Bagdad<BR> Bijzonderheden: aanslag op","<BR> Methode: zelfmoordaanslag, auto met <extra_id_0> Bagdad<BR> Bijzonderheden: aanslag op",['explosieven<BR> Plaats:'],2,20.0,7
"De vakantieperiode brengt topdrukte in de toerismesector. Mensen die werken in hotels, restaurants, langs stranden, als gids in steden of natuurgebieden  wanneer gaan ze zelf met vakantie en waarheen? Deel","De vakantieperiode brengt topdrukte in de toerismesector. Mensen die werken in hotels, restaurants, langs <extra_id_0> in steden of <extra_id_1> ze zelf met vakantie en waarheen? Deel","['stranden, als gids', 'natuurgebieden wanneer gaan']",6,20.0,7
": Use of this copyright image is subject to Terms of Use of BBC Digital Picture Service. In particular, this image may only be used during the publicity period for the purpose of publicising",: Use of this copyright image is subject to Terms of Use of BBC Digital Picture Service. In <extra_id_0> only be used during the publicity <extra_id_1> purpose of publicising,"['particular, this image may', 'period for the']",7,20.0,7
"is credited. Any use of this image on the internet or for any other purpose whatsoever, including advertising or other commercial uses, requires the prior written approval of","is credited. Any use of this image on <extra_id_0> for any other purpose whatsoever, including advertising or other <extra_id_1> the prior written approval of","['the internet or', 'commercial uses, requires']",6,20.0,7
Welkom in een nieuw blog over de uitbraak van het coronavirus dat Covid-19 veroorzaakt. Hier houdt NRC de laatste ontwikkelingen bij over de pandemie. Een korte samenvatting van het belangrijkste nieuws van,Welkom in een nieuw blog over de uitbraak van het coronavirus dat Covid-19 veroorzaakt. Hier houdt NRC <extra_id_0> bij over de <extra_id_1> samenvatting van het belangrijkste nieuws van,"['de laatste ontwikkelingen', 'pandemie. Een korte']",6,20.0,7
"zo 11-17u; Ilja Repin (1844-1930): het geheim van Rusland t/m 7 april in het Groninger Museum, Museumeiland 1, Groningen di t/m zo 10-17u","zo 11-17u; <extra_id_0> het geheim van Rusland t/m 7 april in het Groninger Museum, Museumeiland 1, Groningen <extra_id_1> zo 10-17u","['Ilja Repin (1844-1930):', 'di t/m']",5,20.0,7
"Mike Leigh's stuk door Theatergroep Carrousel. Pijnlijke huiskamerkomedie, gesitueerd in de jaren zeventig, over dodelijke verveling op een avondje uit tussen buren die zich uit in boordevolle glazen gin (zonder tonic!) en treiterijen. Schitterend spel van Marlies Heuer, Dic van Duin en Maureen Teeuwen.","Mike Leigh's stuk door Theatergroep Carrousel. Pijnlijke huiskamerkomedie, gesitueerd in de jaren zeventig, over dodelijke verveling op een avondje <extra_id_0> die zich uit in boordevolle glazen gin (zonder tonic!) en treiterijen. Schitterend <extra_id_1> Heuer, Dic van <extra_id_2> Teeuwen.","['uit tussen buren', 'spel van Marlies', 'Duin en Maureen']",9,20.0,7
"Deze zomer leest Arjen Fortuin dezelfde boeken als 25 jaar geleden, in zijn eerste zomer als volwassene. Deze week:","<extra_id_0> Fortuin dezelfde boeken als 25 jaar geleden, in zijn eerste zomer als volwassene. Deze week:",['Deze zomer leest Arjen'],4,20.0,7
"Verhoeven, die de lessen van Alfred Hitchcock aanpaste aan de hogere tolerantiedrempel van de jaren","Verhoeven, die de lessen <extra_id_0> aanpaste aan de hogere tolerantiedrempel van de jaren",['van Alfred Hitchcock'],3,20.0,7
"e, intelligente en biseksuele bestsellerauteur Sharon Stone verleidt detective Michael Douglas, die onderzoekt of zij","e, intelligente en <extra_id_0> Stone verleidt detective Michael Douglas, die onderzoekt of zij",['biseksuele bestsellerauteur Sharon'],3,20.0,7
Wekelijks stuit Karel Knip in de alledaagse werkelijkheid op onverwachte raadsels en onbegrijpelijke verschijnselen. Deze week:,Wekelijks stuit Karel Knip in de alledaagse werkelijkheid op onverwachte <extra_id_0> verschijnselen. Deze week:,['raadsels en onbegrijpelijke'],3,20.0,7
Wat zijn de allerleukste komedies ooit gemaakt? Vier NRC-recensenten kozen hun eigen top-5. Van Buster Keaton tot de Farrelly-broers. De keuze van,Wat zijn de allerleukste komedies ooit gemaakt? Vier NRC-recensenten kozen hun <extra_id_0> Keaton tot de Farrelly-broers. De keuze van,['eigen top-5. Van Buster'],4,20.0,7
; Best of five Vocaal kunst- en vliegwerk in verrassende ensceneringen door de theaterzanggroep Montezuma's Revenge.,; Best <extra_id_0> kunst- en vliegwerk in verrassende ensceneringen door de theaterzanggroep Montezuma's Revenge.,['of five Vocaal'],3,20.0,7
"T De 21ste speelfilm van Franse veteraan Eric Rohmer en de derde aflevering van zijn seizoenenserie, gaat weer over naar liefde lonkende adolescenten. Die liefde is anders dan die van Romeo en Juliet: niets staat de jongens en meisjes in zomers Bretagne in de weg om geliefden te worden, behalve zijzelf.","T De 21ste speelfilm van Franse veteraan Eric Rohmer en de derde aflevering van zijn seizoenenserie, gaat weer over naar liefde lonkende adolescenten. Die liefde is anders <extra_id_0> Romeo en Juliet: niets staat <extra_id_1> meisjes <extra_id_2> de weg om geliefden te worden, behalve zijzelf.","['dan die van', 'de jongens en', 'in zomers Bretagne in']",10,20.0,7
". FLOATING LIFE In subliem eenvoudige beelden tekent de naar Australi gemigreerde Hongkong-filmmaakster Clara Law scnes op uit de Chinese diaspora. Een familie uit Hongkong tracht wortel te schieten in een ruim bemeten buitenwijk van Sydney; een dochter assimileert krampachtig, een ander woont bij Mnchen. Een klein, spiritueel meesterwerkje van een getalenteerd regisseuse.",. FLOATING LIFE In subliem <extra_id_0> tekent de naar Australi gemigreerde Hongkong-filmmaakster Clara Law scnes op uit de Chinese diaspora. Een familie uit Hongkong tracht wortel te schieten in een ruim bemeten <extra_id_1> een dochter <extra_id_2> ander woont bij Mnchen. <extra_id_3> meesterwerkje van een getalenteerd regisseuse.,"['eenvoudige beelden', 'buitenwijk van Sydney;', 'assimileert krampachtig, een', 'Een klein, spiritueel']",11,20.0,7
". MEN IN BLACK Elvis is niet dood, hij is alleen naar huis gegaan, zegt Tommy Lee Jones in een sciencefiction-komedie van Barry Sonnefeld vol uitzinnige actie en verrukkelijk voorspelbare visuele en verbale grappen. Naast zorgzaam arrogante Tommy Lee Jones is ook Will Smith een man in het zwart, die assisteert bij de geboorte van een buitenaardse inktvis en de aarde beschermt tegen een gigantisch insect. In meer dan",". MEN IN BLACK Elvis is niet dood, hij is alleen <extra_id_0> zegt Tommy Lee Jones in een <extra_id_1> Sonnefeld vol uitzinnige <extra_id_2> verrukkelijk voorspelbare visuele en verbale grappen. Naast zorgzaam arrogante Tommy Lee <extra_id_3> Will Smith een man in het <extra_id_4> bij de geboorte van een buitenaardse inktvis en de aarde beschermt tegen een gigantisch insect. In meer dan","['naar huis gegaan,', 'sciencefiction-komedie van Barry', 'actie en', 'Jones is ook', 'zwart, die assisteert']",14,20.0,7
"Vis vitalis; stillevens van Hollandse en Vlaamse meesters, 1550-1700 t/m 9 mei Centraal Museum, Nicolaaskerkhof 10, Utrecht. Di t/m zo 11-17u","Vis vitalis; <extra_id_0> Vlaamse meesters, 1550-1700 t/m 9 mei Centraal Museum, Nicolaaskerkhof 10, Utrecht. Di t/m zo 11-17u",['stillevens van Hollandse en'],4,20.0,7
Tweede film van de regisseurs van Dumb & Dumber is puberale klucht over een aan lager wal geraakte bowling,Tweede film van de regisseurs <extra_id_0> is puberale klucht over een aan lager wal geraakte bowling,['van Dumb & Dumber'],4,20.0,6
"na een glaasje champagne tijdens een chique zakendiner, niet meer storen door welke vorm van decorum dan ook.","<extra_id_0> tijdens een chique zakendiner, niet meer storen door welke vorm van decorum dan ook.",['na een glaasje champagne'],4,20.0,6
"ende satire waarin Goldie Hawn, Bette Midler en Diane Keaton in clubverband zinnen op wraak op hun echtgenoten die voor een nieuwe, jongere vrouw hebben gekozen.","ende satire waarin Goldie Hawn, Bette Midler en Diane Keaton in clubverband zinnen op wraak <extra_id_0> die <extra_id_1> nieuwe, jongere vrouw hebben gekozen.","['op hun echtgenoten', 'voor een']",5,20.0,6
". De fotoredactie van NRC selecteert wekelijks de indrukwekkendste, mooiste en beste foto's uit de duizenden foto's die op onze redactie binnenkomen. Deze week onder meer",". De fotoredactie van <extra_id_0> de indrukwekkendste, mooiste en beste foto's uit de duizenden foto's die op onze redactie binnenkomen. <extra_id_1> onder meer","['NRC selecteert wekelijks', 'Deze week']",5,20.0,6
". Snel gemonteerde en vaak verrassende Orkater-collage, met Beppe Costa als de broer van Napoleon die de eerste koning van Nederland was.",". Snel gemonteerde en vaak verrassende Orkater-collage, met Beppe Costa als de broer <extra_id_0> eerste koning van Nederland was.",['van Napoleon die de'],4,20.0,6
". Een musical als een schuimtaart, met massale tapdans, weelderige tableaus en vakwerk van Angela Schijf, Mariska van Kolck, Bart Oomen en Gerrie van der Klei. T/m",". Een <extra_id_0> een schuimtaart, met massale <extra_id_1> en vakwerk van Angela Schijf, Mariska van Kolck, Bart Oomen en Gerrie van der Klei. T/m","['musical als', 'tapdans, weelderige tableaus']",5,20.0,6
". Bij het Nationale Toneel bewerkte Ger Thijs Marcellus Emants' fin-de-sicle-roman tot een ijselijke monoloog. De verteller die Thijs neerzet is een kille moordenaar en tegelijkertijd een gevoelige, naar contact met zijn medemens snakkende heer. En zo ontstaat, onder regie van Frans Strijards, het portret van een verknipt mens",". Bij het Nationale Toneel bewerkte Ger Thijs Marcellus Emants' fin-de-sicle-roman tot <extra_id_0> De verteller die Thijs neerzet is een kille moordenaar en tegelijkertijd een gevoelige, naar contact met zijn medemens snakkende <extra_id_1> onder regie van Frans <extra_id_2> van een verknipt mens","['een ijselijke monoloog.', 'heer. En zo ontstaat,', 'Strijards, het portret']",10,20.0,6
"ndianenepos van en met Kevin Kostner. De zevenvoudige Oscarwinnaar smaakt als een ouderwets romantische, grootse western, al staat de held nu aan de goede kant: die van de Sioux-indianen wier cultuur gedetailleerd werd gereconstrueerd.","<extra_id_0> met Kevin Kostner. De zevenvoudige Oscarwinnaar smaakt als een ouderwets romantische, grootse western, al staat de held nu aan de <extra_id_1> de Sioux-indianen wier cultuur gedetailleerd werd gereconstrueerd.","['ndianenepos van en', 'goede kant: die van']",7,20.0,6
"e deel in een serie over de toenemende krapte op de arbeidsmarkt, de oorzaken, de aanpak en de gevolgen hiervan.","e deel in een serie over de toenemende krapte <extra_id_0> oorzaken, de aanpak en de gevolgen hiervan.","['op de arbeidsmarkt, de']",4,20.0,6
". INTRODANS Het Arnhemse gezelschap Introdans combineert energie, emotie en theatraliteit in een programma met werk van Jean-Christophe Maillot, Conny Janssen en Ton Wiggers. De voorstelling is een gelukkige combinatie van krachtige bewegingen, opzwepende muziek en smaakvolle toneelbeelden.",". INTRODANS Het Arnhemse gezelschap <extra_id_0> energie, emotie en theatraliteit in een programma met werk van Jean-Christophe Maillot, Conny Janssen en Ton Wiggers. De voorstelling is een <extra_id_1> krachtige <extra_id_2> en smaakvolle toneelbeelden.","['Introdans combineert', 'gelukkige combinatie van', 'bewegingen, opzwepende muziek']",8,20.0,6
". BLIND DATE Gebaseerd op een gemproviseerd scenario van regisseur Theo van Gogh, cameraman Tom Erisman en hoofdrolspelers Peer Mascini en Rene Fokker, met door Kim van Kooten knap geschreven dialogen, werd deze ongesubsidieerde lowbudgetfilm in acht dagen opgenomen. Bewonderenswaardig spel en dito mise-en-scne maken van kat-en-muisspel tussen twee nog slechts via contactadvertenties communicerende echtelieden in de rouw over verlies van dochtertje een bitter hoogstandje in de trant van",". BLIND DATE Gebaseerd op een gemproviseerd scenario van <extra_id_0> van Gogh, cameraman Tom Erisman en hoofdrolspelers Peer Mascini en Rene Fokker, met door Kim <extra_id_1> geschreven dialogen, werd deze ongesubsidieerde lowbudgetfilm in acht dagen opgenomen. Bewonderenswaardig spel <extra_id_2> maken van kat-en-muisspel tussen twee nog <extra_id_3> communicerende echtelieden in de rouw over verlies van <extra_id_4> hoogstandje in de trant van","['regisseur Theo', 'van Kooten knap', 'en dito mise-en-scne', 'slechts via contactadvertenties', 'dochtertje een bitter']",14,20.0,6
. RICHARD III In de overweldigende film die Richard Loncraine en Ian McKellen maakten naar het historiestuk van Shakespeare is Richard III een dictator in jaren-dertigstijl en wordt de Rozenoorlog uitgevochten met tanks en mortieren. Temidden van spectaculaire decors speelt McKellen de mismaakte usurpator als een aarts-charmeur die zwelgt in bloeddorst en bittere spot. In A,. RICHARD III In de overweldigende film <extra_id_0> en Ian McKellen maakten naar het historiestuk van Shakespeare is Richard III een dictator in jaren-dertigstijl en wordt <extra_id_1> met tanks en mortieren. Temidden van spectaculaire decors speelt McKellen de mismaakte <extra_id_2> aarts-charmeur die zwelgt in bloeddorst en <extra_id_3> In A,"['die Richard Loncraine', 'de Rozenoorlog uitgevochten', 'usurpator als een', 'bittere spot.']",11,20.0,6
niet uit op groezelig realisme. Hyperrealistische beelden en onnadrukkelijke Schotse humor halen de scherpe kantje,niet uit op groezelig realisme. Hyperrealistische beelden en onnadrukkelijke <extra_id_0> de scherpe kantje,['Schotse humor halen'],3,20.0,6
". TRAINSPOTTING Het leven van een verslaafde is eerder wonderlijk dan verschrikkelijk, lijken regisseur Danny Boyle en scenarioschrijver John Hodge te willen zeggen in hun surrealistische bewerking van het Schotse cultboek van Irvine Welsh. Ewan McGregor (Shallow Grave) is een geestige junkie op weg naar verlossing temidden van visueel en muzikaal vuurwerk. In",". TRAINSPOTTING Het leven van een verslaafde is eerder wonderlijk dan verschrikkelijk, lijken regisseur Danny Boyle en scenarioschrijver John Hodge te willen zeggen in <extra_id_0> van het Schotse cultboek van Irvine Welsh. Ewan <extra_id_1> is <extra_id_2> junkie op weg naar verlossing temidden van visueel en <extra_id_3>","['hun surrealistische bewerking', 'McGregor (Shallow Grave)', 'een geestige', 'muzikaal vuurwerk. In']",11,20.0,6
". Sgt. Bilko (Jonathan Lynn, 1996, VS). Flauwe soldatenkomedie waarin gewoontegetrouw intellectuelen, vrouwen en officieren het moeten ontgelden. Steve Martin als charmante nietsnut die",". Sgt. Bilko <extra_id_0> 1996, VS). Flauwe soldatenkomedie waarin gewoontegetrouw intellectuelen, vrouwen en officieren het moeten ontgelden. <extra_id_1> charmante nietsnut die","['(Jonathan Lynn,', 'Steve Martin als']",5,20.0,6
"engsel van romantische komedie en thriller. Jonge verslaggeefster Julia Roberts en gearriveerde columnist Nick Nolte zitten elkaar dwars bij research naar genetisch gemanipuleerde melk, maar zijn uiteraard voor elkaar bestemd.","engsel van romantische komedie en thriller. Jonge verslaggeefster Julia <extra_id_0> columnist Nick Nolte zitten elkaar dwars bij research naar genetisch gemanipuleerde melk, maar <extra_id_1> elkaar bestemd.","['Roberts en gearriveerde', 'zijn uiteraard voor']",6,20.0,6
Geert Mak schreef In Europa over de historie van de 20ste eeuw. De VPRO zendt er een serie over uit. Onze correspondent in,Geert Mak schreef In Europa over de historie van de <extra_id_0> VPRO zendt er een serie over uit. Onze <extra_id_1>,"['20ste eeuw. De', 'correspondent in']",5,20.0,6
"het manipuleren van de London Interbank Offered Rate (Libor) en de Euro Interbank Offered Rate (Euribor), twee belangrijke rentetarieven in Europa",het manipuleren van de London Interbank Offered Rate (Libor) en de Euro <extra_id_0> twee belangrijke rentetarieven in Europa,"['Interbank Offered Rate (Euribor),']",4,20.0,6
ecente schilderijen en aquarellen van Leo Schatz t/m 3 dec in het Joods Historisch Museum in Amsterdam,ecente schilderijen en aquarellen van Leo Schatz t/m 3 dec in het Joods <extra_id_0> Amsterdam,['Historisch Museum in'],3,20.0,6
"e callgirl in een puntgaaf gefotografeerd glazen, bedriegelijk spiegelend New York. Katryn Cartlidge geeft deze Claire indrukwekkend ingetogen gestalte.",e callgirl in een puntgaaf <extra_id_0> New York. Katryn Cartlidge geeft deze Claire indrukwekkend ingetogen gestalte.,"['gefotografeerd glazen, bedriegelijk spiegelend']",4,20.0,6
"lan Bator zweeft boven stad en steppe, aarzelend of hij wil rencarneren in een mens. Geheel uit documentaire impressies opgebouwde potische vertelling van de Belgische antropoloog","lan Bator <extra_id_0> en steppe, aarzelend of hij wil rencarneren <extra_id_1> mens. Geheel uit documentaire impressies opgebouwde potische vertelling van de Belgische antropoloog","['zweeft boven stad', 'in een']",5,20.0,6
". Junior (Ivan Reitman, 1994, VS). Wetenschappelijk minder sterk onderbouwde komedie waarin proefkonijn Arnold Schwarzenegger zwanger is. Hij trekt vrouwenkleren aan en moet al snotteren om de eerste de beste sentimentele tv-reclame. Met Danny DeVito als gynaecoloog en Emma Thompson als klunzige wetenschapster.",". Junior (Ivan Reitman, 1994, VS). Wetenschappelijk minder <extra_id_0> waarin proefkonijn Arnold Schwarzenegger zwanger is. Hij trekt vrouwenkleren aan en moet al snotteren om de eerste de beste sentimentele tv-reclame. Met Danny DeVito <extra_id_1> Emma Thompson <extra_id_2>","['sterk onderbouwde komedie', 'als gynaecoloog en', 'als klunzige wetenschapster.']",9,20.0,6
"heksen zijn. Titelheldinnen Susan Sarandon, Michelle Pfeiffer en Cher vallen voor weerzinwekkende Jack Nicholson die over een duivelse charme beschikt.","heksen zijn. Titelheldinnen Susan Sarandon, Michelle Pfeiffer en Cher vallen voor weerzinwekkende Jack <extra_id_0> duivelse charme beschikt.",['Nicholson die over een'],4,20.0,6
Een op de drie Nederlanders woont op het platteland. Daarom deze zomer: de wereld van het dorp Opende.,Een op de drie Nederlanders woont op het platteland. Daarom deze zomer: de <extra_id_0> Opende.,['wereld van het dorp'],4,20.0,6
"eam: Julia Roberts, Gena Rowlands, Robert Duvall, scenarist Callie Khouri (Thelma and Louise), regisseur Hallstrm (What","eam: Julia Roberts, Gena Rowlands, Robert Duvall, scenarist Callie Khouri (Thelma and Louise), <extra_id_0>",['regisseur Hallstrm (What'],3,20.0,6
In de architectuur wordt originaliteit geprezen. Daarom valt het op als gebouwen op elkaar lijken.,In de architectuur wordt originaliteit <extra_id_0> het op als gebouwen op elkaar lijken.,['geprezen. Daarom valt'],3,20.0,6
1. e2-e4 c7-c5 2. Pg1-f3 d7-d6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. Pb1-c3 Pb8-c6 6. Lc1-g5 e7-e6 7. Dd1-d2,1. <extra_id_0> d7-d6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. Pb1-c3 Pb8-c6 6. Lc1-g5 e7-e6 7. Dd1-d2,['e2-e4 c7-c5 2. Pg1-f3'],4,20.0,6
plaatselijke gastronomische tradities. Maar de streekkeuken verheugt zich in hernieuwde belangstelling. Vandaag,plaatselijke gastronomische <extra_id_0> de streekkeuken verheugt zich in hernieuwde belangstelling. Vandaag,['tradities. Maar'],2,20.0,6
is Dreamhouse (1948). Tom Hanks en Shelley Long kopen landhuis dat een krot blijkt. Restauratie en jaloezie op gemeenschappelijke vriend Alexander Godunov leiden tot huwelijkscrisis.,is Dreamhouse (1948). Tom Hanks en Shelley Long kopen landhuis dat een <extra_id_0> Restauratie en jaloezie <extra_id_1> Alexander Godunov leiden tot huwelijkscrisis.,"['krot blijkt.', 'op gemeenschappelijke vriend']",5,20.0,6
e komedie werd tijdens het Cinekidfestival van 1994 bekroond met de publieksprijs. In het Los Angeles van 1959,e komedie werd <extra_id_0> 1994 bekroond met de publieksprijs. In het Los Angeles van 1959,['tijdens het Cinekidfestival van'],4,20.0,6
"aan haar (blanke) vader te koppelen. Veel te schattig, ondanks enkele grimmige voetnoten over rassendiscriminatie.","aan haar (blanke) vader te koppelen. Veel te schattig, ondanks <extra_id_0> over rassendiscriminatie.",['enkele grimmige voetnoten'],3,20.0,6
"een ingenieuze antiekroof aan een Amsterdamse gracht. Wie goed oplet, herkent Jeroen Krabb als slachtoffer.",een ingenieuze antiekroof aan een Amsterdamse gracht. <extra_id_0> herkent Jeroen Krabb als slachtoffer.,"['Wie goed oplet,']",3,20.0,6
"Ter illustratie van de traditionele thema's van het stededicht - roem van het verleden, commercie en nijverheid, trots op de burgers, verheerlijking van stad en landschap - is de collectie van het Frans Halsmuseum op een verrassende manier opnieuw gegroepeerd en aangevuld met goedgekozen bruiklenen","Ter illustratie van de traditionele thema's van het stededicht - roem van het verleden, commercie en nijverheid, trots op de burgers, verheerlijking van stad en landschap - is de collectie van het <extra_id_0> een verrassende manier <extra_id_1> aangevuld <extra_id_2>","['Frans Halsmuseum op', 'opnieuw gegroepeerd en', 'met goedgekozen bruiklenen']",9,20.0,6
"de nooit vervelende regenten- en schuttersstukken van Hals, werken uit het Boymans en het Rijksmuseum, uit het Mauritshuis en verschillende Duitse musea.","de nooit vervelende regenten- en schuttersstukken van Hals, werken uit het Boymans en <extra_id_0> Mauritshuis en verschillende Duitse musea.","['het Rijksmuseum, uit het']",4,20.0,6
"film over opkomst en desintegratie van een fictieve Ierse popgroep, gespecialiseerd in covers van soulklassiekers uit de jaren zeventig.",film over opkomst en desintegratie van een fictieve <extra_id_0> covers van soulklassiekers uit de jaren zeventig.,"['Ierse popgroep, gespecialiseerd in']",4,20.0,6
". First Knight (Jerry Zucker, 1995, VS). Lancelot (Richard Gere) wil alleen maar naar bed met Guinevere (Julia Ormond) in even dure als platte en overbodige Hollywood-versie van de legende van Koning Arthur (Sean Connery).",. First Knight <extra_id_0> Lancelot (Richard Gere) wil alleen <extra_id_1> met Guinevere (Julia Ormond) in even dure als platte en overbodige Hollywood-versie van de legende van Koning Arthur (Sean Connery).,"['(Jerry Zucker, 1995, VS).', 'maar naar bed']",7,20.0,6
". Luuk van Middelaar is politiek filosoof en hoogleraar Europees recht en EU-studies (Leiden, Louvain-la-Neuve).",". Luuk <extra_id_0> politiek filosoof en hoogleraar Europees recht en EU-studies (Leiden, Louvain-la-Neuve).",['van Middelaar is'],3,20.0,6
". Judge Dredd (Danny Cannon, 1995, VS). Aan Mad Max, Robocop en Blade Runner schatplichtige, bombastische big",". Judge Dredd (Danny Cannon, 1995, VS). Aan Mad <extra_id_0> Blade Runner schatplichtige, bombastische big","['Max, Robocop en']",3,20.0,6
waaruit bleek dat de tabaksindustrie welbewust verslavende stoffen aan sigaretten toevoegt. Russell Crowe speelt de,waaruit bleek dat de tabaksindustrie welbewust verslavende stoffen aan sigaretten toevoegt. Russell <extra_id_0>,['Crowe speelt de'],3,20.0,6
", hebben werk, een huis, een auto, kunnen kopen wat ze willen. Maar er ontbreekt iets. Een leidraad, betrokkenheid. En dus zijn ze op zoek naar meer. Vandaag de",", hebben werk, een huis, een auto, kunnen kopen wat ze willen. Maar er ontbreekt iets. Een leidraad, <extra_id_0> zijn ze op zoek <extra_id_1> de","['betrokkenheid. En dus', 'naar meer. Vandaag']",6,20.0,6
1. e2-e4 c7-c5 2. Pg1-f3 Pb8-c6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. Pb1-c3 e7-e5 6. Pd4-b5 d7-d6 7. Lc1-g5 a7-a6 8. Pb5-a3 b7-b5 9.,1. e2-e4 <extra_id_0> Pg1-f3 Pb8-c6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. Pb1-c3 e7-e5 6. Pd4-b5 d7-d6 <extra_id_1> 8. Pb5-a3 b7-b5 9.,"['c7-c5 2.', '7. Lc1-g5 a7-a6']",5,20.0,6
"THE ASSOCIATED PRESS IS UNABLE TO INDEPENDENTLY VERIFY THE AUTHENTICITY, CONTENT, LOCATION OR DATE OF THIS","THE ASSOCIATED <extra_id_0> TO INDEPENDENTLY VERIFY THE AUTHENTICITY, CONTENT, LOCATION OR DATE OF THIS",['PRESS IS UNABLE'],3,20.0,6
Tv-recensent Hans Beerekamp selecteert elke week twee documentaires van NPO Doc die de moeite waard zijn.,Tv-recensent Hans Beerekamp selecteert elke week twee documentaires <extra_id_0> die de moeite waard zijn.,['van NPO Doc'],3,20.0,6
"] Editorial use only related to cinema, television and personalities. Not for cover use, advertising or fictional works without specific prior agreement The Picture Desk","] Editorial use only related to cinema, television and personalities. Not <extra_id_0> advertising or fictional works without <extra_id_1> agreement The Picture Desk","['for cover use,', 'specific prior']",5,20.0,6
"SCHERVEN In reprise. Fabelachtig vertoon van verbaal meesterschap door Youp van 't Hek, stemmig en veelzeggend begeleid door Rens van der Zalm, in het - met de Scheveningen Vormgevingsprijs bekroonde - decor van een likeurfabriekje waar het vroeger beter was.","SCHERVEN In <extra_id_0> van verbaal meesterschap door Youp van 't Hek, stemmig <extra_id_1> door Rens <extra_id_2> Zalm, in het - met de Scheveningen Vormgevingsprijs bekroonde - decor van een likeurfabriekje waar het vroeger beter was.","['reprise. Fabelachtig vertoon', 'en veelzeggend begeleid', 'van der']",8,20.0,6
. Het geld wordt altijd verstrekt door tussenkomst van plaatselijke hulporganisaties. Het fonds maakt geen kosten en besteedt de jaarlijkse,. Het <extra_id_0> door tussenkomst van plaatselijke hulporganisaties. Het fonds maakt geen kosten en besteedt de jaarlijkse,['geld wordt altijd verstrekt'],4,20.0,6
"r. T. Faber-de Heer, oud-hoofd afdeling voorlichting van het ministerie van Justitie; mevr. M.L. Tiesinga",r. T. <extra_id_0> afdeling voorlichting van het ministerie van Justitie; mevr. M.L. Tiesinga,"['Faber-de Heer, oud-hoofd']",3,20.0,6
"Voortreffelijk satirisch en doortimmerd regiedebuut van Agns Jaoui, die net als haar voorbeeld Woody Allen zelf een van de hoofdrollen speelt, van een hasj dealend barmeisje. Aangename komedie over personages in de provinciestad Rouen, die elkaars subcultuur niet begrijpen, met glansrol voor naar artistiek prestige hengelende, verliefde fabrieksdirecteur Jean-Pierre Bacri. Amsterdam:","Voortreffelijk satirisch <extra_id_0> Agns Jaoui, die net als haar voorbeeld Woody Allen zelf een van de hoofdrollen <extra_id_1> hasj dealend barmeisje. Aangename komedie over personages in de provinciestad Rouen, die elkaars subcultuur niet begrijpen, met glansrol voor naar artistiek prestige <extra_id_2> Jean-Pierre Bacri. Amsterdam:","['en doortimmerd regiedebuut van', 'speelt, van een', 'hengelende, verliefde fabrieksdirecteur']",10,20.0,6
e topontmoeting tussen de Amerikaanse president Donald Trump en de Noord-Koreaanse leider Kim Jong-un,<extra_id_0> de Amerikaanse president Donald Trump en de Noord-Koreaanse leider Kim Jong-un,['e topontmoeting tussen'],3,20.0,6
en modieus sprookje over de relatie tussen de analfabete huurmoordenaar Jean Reno en zijn voorlijke 12-jarige buurmeisje Natalie Portman,en modieus <extra_id_0> tussen de analfabete huurmoordenaar Jean Reno en zijn voorlijke 12-jarige buurmeisje Natalie Portman,['sprookje over de relatie'],4,20.0,6
". U.S. Marshals (Stuart Baird, 1998, VS). In als The Fugitive II geafficheerde, mechanische actiefilm herneemt Tommy Lee Jones zijn rol van jager, dit keer nog iets duisterder en gekwelder.",". U.S. Marshals (Stuart Baird, 1998, VS). <extra_id_0> Fugitive II geafficheerde, <extra_id_1> Tommy Lee Jones zijn rol van jager, dit keer nog iets duisterder en gekwelder.","['In als The', 'mechanische actiefilm herneemt']",6,20.0,6
(Yannick van de Velde) en zijn al even bezeten vader (Thomas Acda) hopen op een plaats bij het Nederlands jeugdelftal,(Yannick van de Velde) en zijn <extra_id_0> (Thomas Acda) hopen op een plaats bij het Nederlands jeugdelftal,['al even bezeten vader'],4,20.0,6
Bioscoopfilm over een superheld (uit de stripboeken van Marvel) die zich van zijn collegas onderscheidt doordat hij blind is,<extra_id_0> (uit de stripboeken van Marvel) die zich van zijn collegas onderscheidt doordat hij blind is,['Bioscoopfilm over een superheld'],4,20.0,6
"ef K. belasterd hebben, want zonder dat hij iets kwaads gedaan had, werd hij op een ochtend gearresteerd","ef K. belasterd hebben, want zonder dat hij iets kwaads gedaan had, werd hij <extra_id_0>",['op een ochtend gearresteerd'],4,20.0,6
"- NRC Mediavreters In Mediavreters vertellen mensen wat ze kijken, lezen, luisteren en liken. Deze","- NRC Mediavreters In <extra_id_0> wat ze kijken, lezen, luisteren en liken. Deze",['Mediavreters vertellen mensen'],3,20.0,6
