Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"De zware jongens halen de voorpagina's, de boefjes niet. Serena Hofman doet elke week verslag van een doodnormale rechtszaak.",De zware jongens <extra_id_0> boefjes niet. Serena Hofman doet elke week verslag van een doodnormale rechtszaak.,"[""halen de voorpagina's, de""]",4,20.0,7
In Gelukkig kunnen we nog... geven verschillende (bekende) Nederlanders vanuit eigen expertise in vlog-vorm tips over wat je in deze thuiswerk-situatie nog wl kunt doen.,In Gelukkig kunnen we nog... geven verschillende (bekende) <extra_id_0> expertise in vlog-vorm <extra_id_1> wat je in deze thuiswerk-situatie nog wl kunt doen.,"['Nederlanders vanuit eigen', 'tips over']",5,20.0,7
Het AD brengt iedere week op donderdag recensies van films die in premire gaan. Deze keer: het drama,Het AD brengt <extra_id_0> recensies van films die in premire gaan. Deze keer: het drama,['iedere week op donderdag'],4,20.0,7
"Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. In deze serie geeft Ryan Poll acht bezorgers in het Groene Hart een gezicht. Vandaag:","Nu mensen meer en meer via internet bestellen, verschijnen ze steeds vaker in het straatbeeld: bezorgers. In <extra_id_0> Ryan Poll acht bezorgers <extra_id_1> Hart een gezicht. Vandaag:","['deze serie geeft', 'in het Groene']",6,20.0,7
"Elke week recenseert het AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van het voor-, hoofd- en nagerecht, de bediening, sfeer en prijs-kwaliteit. Deze week eet hij bij","Elke week recenseert het AD Utrechts Nieuwsblad een van de vele restaurants in de provincie Utrecht. Marco Bosmans beoordeelt het restaurant aan de hand van <extra_id_0> en nagerecht, de bediening, <extra_id_1> prijs-kwaliteit. Deze week <extra_id_2>","['het voor-, hoofd-', 'sfeer en', 'eet hij bij']",8,20.0,7
De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk houden we alle geruchten en voltooide transfers van deze maand bij. Mis niets in deze rubriek.,De winterse transfercarrousel draait alweer op volle toeren. In TransferTalk houden we alle geruchten en <extra_id_0> van deze maand bij. Mis <extra_id_1> rubriek.,"['voltooide transfers', 'niets in deze']",5,20.0,7
De nieuwsberichten over het coronavirus volgen elkaar in een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij. Met vandaag,De nieuwsberichten over het coronavirus volgen elkaar in een rap tempo op. De Stentor zet dagelijks de <extra_id_0> een rij. <extra_id_1>,"['belangrijkste gebeurtenissen op', 'Met vandaag']",5,20.0,7
". Een deel van het havengebied is weggevaagd, het dodental loopt in rap tempo op en de ziekenhuizen zitten overvol.",". Een deel van het havengebied is weggevaagd, het dodental loopt <extra_id_0> en de ziekenhuizen zitten overvol.",['in rap tempo op'],4,20.0,7
Deze zomer publiceren we in de late uurtjes op deze site onze best gelezen artikelen van dit jaar. Dit artikel verscheen eerder op,Deze zomer publiceren we <extra_id_0> uurtjes op deze site onze best gelezen artikelen van dit jaar. Dit artikel verscheen <extra_id_1>,"['in de late', 'eerder op']",5,20.0,7
een 'vette vis' binnen? Een selectie van onwerkelijke speculaties tot concrete aanbiedingen in een dagelijkse rubriek: TransferTalk.,een 'vette vis' binnen? Een selectie van onwerkelijke speculaties tot concrete aanbiedingen in <extra_id_0> TransferTalk.,['een dagelijkse rubriek:'],3,20.0,7
"Journalist Sammy Shawky schrijft over de leukste, nieuwste, gekste en meest trendy winkels in de regio Utrecht. Vandaag:","Journalist Sammy Shawky schrijft over de leukste, nieuwste, gekste <extra_id_0> in de regio Utrecht. Vandaag:",['en meest trendy winkels'],4,20.0,7
"Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrities. Dit artikel wordt gedurende de dag vernieuwd. 1","Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts <extra_id_0> celebrities. <extra_id_1> gedurende <extra_id_2> 1","[""van BN'ers en"", 'Dit artikel wordt', 'de dag vernieuwd.']",9,20.0,7
"Pieter Hulst en Gijs Groenteman ontleden teksten van Nederlandstalige hits. Ze geven antwoorden op prangende vragen die de nummers oproepen. Komen ze er zelf niet uit, dan roepen ze de hulp in van de wetenschap. Vandaag","Pieter Hulst en Gijs Groenteman ontleden teksten van Nederlandstalige hits. Ze geven antwoorden op prangende vragen die de nummers oproepen. Komen <extra_id_0> niet uit, dan roepen ze <extra_id_1> de wetenschap. Vandaag","['ze er zelf', 'de hulp in van']",7,20.0,7
In aanloop naar 75 jaar bevrijding blikt deze krant terug op gebeurtenissen uit de laatste maanden van de oorlog. Vandaag deel,In aanloop naar 75 jaar <extra_id_0> terug op gebeurtenissen uit de laatste maanden van de oorlog. Vandaag deel,['bevrijding blikt deze krant'],4,20.0,7
Het kabinet heeft in verband met het coronavirus drastische maatregelen genomen. Dit heeft ook gevolgen voor de regio Rivierenland. Volg de ontwikkelingen in de regio in ons blog. In ons dossier vind je alle artikelen over het coronavirus in de regio Rivierenland. Mist u iets? Tip de redactie: rl.redactie@ad.nl. 1,Het kabinet heeft in verband met het coronavirus drastische maatregelen genomen. Dit heeft ook <extra_id_0> Rivierenland. Volg de ontwikkelingen in de regio <extra_id_1> In ons dossier vind je alle artikelen over het coronavirus in de regio Rivierenland. Mist u iets? Tip de <extra_id_2>,"['gevolgen voor de regio', 'in ons blog.', 'redactie: rl.redactie@ad.nl. 1']",10,20.0,7
"Het voetbal in alle grote competities ligt dan wel stil, maar ondanks deze idiote periode gaan de zaken en vooral de transfergeruchten gewoon door. In TransferTalk houden we alle geruchten bij.","Het voetbal in alle grote competities ligt dan wel stil, maar ondanks deze idiote periode gaan de zaken en vooral de <extra_id_0> In TransferTalk houden we <extra_id_1>","['transfergeruchten gewoon door.', 'alle geruchten bij.']",6,20.0,7
Journalist Monica Beek (42) schrijft wekelijks voor Magazine over haar leven. Ze woont samen met haar dochters van 11 en 8 en heeft een vriend.,Journalist Monica Beek <extra_id_0> voor Magazine over haar leven. Ze woont samen met <extra_id_1> van 11 en 8 en heeft een vriend.,"['(42) schrijft wekelijks', 'haar dochters']",5,20.0,7
Turkije stopt de komende vijf dagen met de opmars in Syri. De Turkse president Recep Erdogan en de Amerikaanse vicepresident Mike Pence zijn,Turkije stopt de komende <extra_id_0> met de opmars in Syri. De Turkse president Recep Erdogan <extra_id_1> vicepresident Mike Pence zijn,"['vijf dagen', 'en de Amerikaanse']",5,20.0,7
De transfermarkt is halverwege weer een rumoerige periode. Nog ruim zes weken draait de carrousel op volle toeren. Mis in onze rubriek TransferTalk niets van alle geruchten en voltooide transfers.,De transfermarkt is halverwege weer een rumoerige periode. Nog ruim zes weken draait de carrousel op <extra_id_0> in onze rubriek TransferTalk niets van alle <extra_id_1> transfers.,"['volle toeren. Mis', 'geruchten en voltooide']",6,20.0,7
station scoort zwaar ondermaats en bungelt onderaan de lijst van stations in Nederland die goed scoren op het gebied van punctualiteit.,station scoort zwaar ondermaats en bungelt onderaan de <extra_id_0> Nederland die goed scoren op het gebied van punctualiteit.,['lijst van stations in'],4,20.0,7
"De Chinese geheime dienst is betrokken bij het hacken van overheidsinstanties en bedrijven in Nederland. APT10, een hackersgroep gelinkt aan het Chinese ministerie voor Staatsveiligheid, wordt verantwoordelijk gehouden voor vele hackpogingen in een aantal westerse landen, waaronder Nederland.","De Chinese geheime dienst is betrokken bij het hacken van overheidsinstanties en bedrijven in Nederland. APT10, een hackersgroep gelinkt aan <extra_id_0> ministerie voor Staatsveiligheid, wordt verantwoordelijk gehouden voor vele <extra_id_1> aantal westerse <extra_id_2>","['het Chinese', 'hackpogingen in een', 'landen, waaronder Nederland.']",8,20.0,7
"De Rotterdamse trouwstoetmepper. Shahid B. (26) moet anderhalf jaar de cel in, waarvan een half jaar voorwaardelijk voor de poging tot zware mishandeling van politieman Ge",De Rotterdamse <extra_id_0> B. (26) moet anderhalf jaar de <extra_id_1> een half jaar voorwaardelijk voor de poging tot zware mishandeling van politieman Ge,"['trouwstoetmepper. Shahid', 'cel in, waarvan']",5,20.0,7
In de rubriek Sportbytes houden we in de gaten wat bekende sporters meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd.,In de rubriek <extra_id_0> in de gaten wat <extra_id_1> meemaken n delen op sociale media. Dit artikel wordt gedurende de dag vernieuwd.,"['Sportbytes houden we', 'bekende sporters']",5,20.0,7
"Zieke mensen die bewusteloos op straat liggen, een ongeziene chaos in ziekenhuizen, hulpverleners in beschermende pakken die handen tekortkomen: de beelden die op sociale media circuleren van de toestand in de Chinese miljoenenstad Wuhan zijn zeer verontrustend. Het coronavirus heeft al 41 doden geist, meer dan 1300 mensen zijn besmet geraakt.","Zieke mensen die bewusteloos op straat liggen, een ongeziene chaos in ziekenhuizen, hulpverleners in beschermende pakken die handen tekortkomen: de beelden die op sociale media <extra_id_0> in <extra_id_1> Wuhan zijn zeer verontrustend. Het coronavirus heeft al 41 doden geist, meer dan 1300 mensen <extra_id_2>","['circuleren van de toestand', 'de Chinese miljoenenstad', 'zijn besmet geraakt.']",10,20.0,7
". De leider van Forum voor Democratie heeft volgens critici de schijn tegen, mede door zijn flirts met extreemrechtse theorien.",. De leider van Forum voor Democratie heeft volgens <extra_id_0> mede door zijn flirts met extreemrechtse theorien.,"['critici de schijn tegen,']",4,20.0,7
Elk weekeinde bruist het van grote en kleine evenementen in stad en regio. In de rubriek Het was fantastisch! bezoeken we een van deze activiteiten. Deze,Elk weekeinde <extra_id_0> van grote en kleine evenementen in stad en regio. In de rubriek Het was <extra_id_1> een van deze activiteiten. Deze,"['bruist het', 'fantastisch! bezoeken we']",5,20.0,7
Voor de rubriek Mijn Allessie gaan verslaggever Anouk Mentink en fotograaf Daniella van Bergen langs bij bekende mensen en hun partner. Deze keer:,Voor de rubriek Mijn Allessie gaan verslaggever Anouk Mentink en fotograaf <extra_id_0> langs bij <extra_id_1> en hun partner. Deze keer:,"['Daniella van Bergen', 'bekende mensen']",5,20.0,7
"Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat - wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrity's. Dit artikel wordt gedurende de dag vernieuwd. 1","<extra_id_0> de sterren op Facebook, Twitter, Instagram en Snapchat - wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrity's. <extra_id_1> gedurende de <extra_id_2>","['Korte updates van', 'Dit artikel wordt', 'dag vernieuwd. 1']",9,20.0,7
Een van de vermoedelijke moordmakelaars van Ridouan Taghi werkte aan een televisieprogramma voor RTL/Videoland,Een van de vermoedelijke <extra_id_0> Taghi werkte aan een televisieprogramma voor RTL/Videoland,['moordmakelaars van Ridouan'],3,20.0,7
ochtend overleden na een frontale botsing met een RET-bus aan de Vondelingenweg in Rotterdam-Pernis. De,ochtend overleden na een frontale botsing met een RET-bus aan <extra_id_0> Rotterdam-Pernis. De,['de Vondelingenweg in'],3,20.0,7
t vandaag voor de rechter voor onder meer het aanraden van vrouwenbesnijdenis. In Nederland is dat strafbaar. De Hagenaar (32) wordt door het Openbaar Ministerie vervolgd voor opruiing en aanzetten tot geweld tegen vrouwen.,t vandaag voor de rechter voor onder meer het aanraden van vrouwenbesnijdenis. In Nederland is dat strafbaar. De Hagenaar (32) wordt door het Openbaar Ministerie <extra_id_0> en <extra_id_1> vrouwen.,"['vervolgd voor opruiing', 'aanzetten tot geweld tegen']",7,20.0,7
In iedere Rotterdammer schuilt een uniek relaas. Wekelijks tekent verslaggever Marcel Wijnstekers zon levensverhaal op.,In iedere Rotterdammer schuilt een uniek relaas. Wekelijks tekent verslaggever <extra_id_0> levensverhaal op.,['Marcel Wijnstekers zon'],3,20.0,7
Mag dat?Wat vertel je wel of niet aan je baas? Wat zijn je rechten als werknemer? Hoe los je lastige kwesties het beste op? In deze rubriek wekelijks advies bij dilemma's op de werkvloer. Aflevering,Mag dat?Wat vertel je wel of niet aan je baas? Wat <extra_id_0> werknemer? Hoe los <extra_id_1> het beste op? In deze rubriek wekelijks advies bij dilemma's op de werkvloer. Aflevering,"['zijn je rechten als', 'je lastige kwesties']",7,20.0,7
"Nynke de Jong, Hanneke Hendrix en Alex van der Hulst schrijven per toerbeurt over zaken die het leven van jonge ouders gemakkelijker moeten maken. Hanneke","Nynke de Jong, Hanneke Hendrix en Alex van der Hulst schrijven per toerbeurt over <extra_id_0> het <extra_id_1> ouders gemakkelijker moeten maken. Hanneke","['zaken die', 'leven van jonge']",5,20.0,7
"l. Maar omdat er wel gegeten moet worden, doen we deze weken een beroep op keukens met bezorgservice.","l. <extra_id_0> gegeten moet worden, doen we deze weken een beroep op keukens met bezorgservice.",['Maar omdat er wel'],4,20.0,7
"Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrities. Dit artikel wordt gedurende de dag vernieuwd.","Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat: wij smullen ervan. In <extra_id_0> struint de showredactie het web voor je af voor <extra_id_1> en opvallendste posts van BN'ers en celebrities. Dit artikel wordt <extra_id_2> vernieuwd.","['de rubriek Showbytes', 'de gekste, mooiste', 'gedurende de dag']",9,20.0,7
In de rubriek Hoe is het nu met? zoeken we mensen op die een rol speelden in het nieuws van een of meerdere jaren geleden. Hoe gaat het nu met ze? Vandaag:,In de rubriek Hoe is het nu met? zoeken we mensen op die een rol speelden in het nieuws van een <extra_id_0> geleden. Hoe <extra_id_1> met ze? Vandaag:,"['of meerdere jaren', 'gaat het nu']",6,20.0,7
e. Een auto was via de middenberm op de verkeerde weghelft terechtgekomen en botste daar op tegemoetkomend verkeer. Aanvankelijk leek het erop dat er sprake was van een spookrijder.,e. Een auto was via <extra_id_0> de verkeerde weghelft terechtgekomen en botste daar op tegemoetkomend verkeer. Aanvankelijk leek <extra_id_1> er sprake was van een spookrijder.,"['de middenberm op', 'het erop dat']",6,20.0,7
"Tijdens de zomer is er overal in Zeeland van alles te doen, zien en beleven. Wij zetten elke dag een aantal tips voor je op een rij, met dank aan VVV Zeeland.","Tijdens de zomer is er overal in Zeeland van alles te doen, zien en beleven. Wij zetten elke dag een aantal tips voor je op <extra_id_0> dank <extra_id_1>","['een rij, met', 'aan VVV Zeeland.']",6,20.0,7
"Hoewel de sport steeds meer wordt opgestart, houdt het coronavirus een ijzeren greep op de sportwereld. In dit liveblog houden we al het nieuws gedurende dag bij.",Hoewel de sport steeds <extra_id_0> houdt het coronavirus een ijzeren greep op de sportwereld. In dit liveblog houden we al het nieuws gedurende <extra_id_1>,"['meer wordt opgestart,', 'dag bij.']",5,20.0,7
Het is minister Sander Dekker een doorn in het oog dat veroordeelden zoals Volkert van der Graaf gemakkelijk onder voorwaarden vrij kunnen komen. Daarmee reageert hij op het nieuws dat Volkert niet is gemigreerd en ook geen plannen lijkt te hebben.,Het is minister Sander Dekker een doorn <extra_id_0> dat veroordeelden zoals Volkert van der Graaf gemakkelijk <extra_id_1> kunnen komen. Daarmee reageert hij op het nieuws dat <extra_id_2> is gemigreerd en ook geen plannen lijkt te hebben.,"['in het oog', 'onder voorwaarden vrij', 'Volkert niet']",8,20.0,7
"De Nations League, de nieuwe Europese competitie voor landenteams, is de derde competitieronde ingegaan. Dit is het programma in League A en League B van deze en volgende week. Ook vermelden we hier komende week alle uitslagen, de stand n het programma van de belangrijkste oefeninterlands. 17:","De Nations League, de nieuwe Europese competitie <extra_id_0> de derde competitieronde ingegaan. Dit is het programma in League A en League B van <extra_id_1> week. Ook vermelden we hier komende week alle uitslagen, <extra_id_2> het programma van de belangrijkste oefeninterlands. 17:","['voor landenteams, is', 'deze en volgende', 'de stand n']",9,20.0,7
chter de schermenHoofdredacteur Paul van den Bosch beschrijft elke week waar de AD-redacties mee bezig zijn.,chter de schermenHoofdredacteur Paul van den Bosch beschrijft elke week waar de <extra_id_0> zijn.,['AD-redacties mee bezig'],3,20.0,7
De transferperiode in Europa is alweer een dikke week geopend. Mis de komende maanden niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De <extra_id_0> Europa is alweer een dikke week geopend. Mis <extra_id_1> niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,"['transferperiode in', 'de komende maanden']",5,20.0,7
"In de maand januari maken we een Frisse Start. Hierbij willen we bewuster eten, maar vooral blijven genieten. Test je kennis over voeding door onze Frisse Start-quizvragen te beantwoorden. Vandaag:","In <extra_id_0> maken we een Frisse <extra_id_1> we bewuster eten, maar vooral blijven genieten. Test je kennis over voeding door onze Frisse Start-quizvragen te beantwoorden. Vandaag:","['de maand januari', 'Start. Hierbij willen']",6,20.0,7
"twee weken opent de winterse transferperiode, maar al ver voor 1 januari is het spel op de wagen. Mis in onze dagelijkse rubriek TransferTalk tot en met de laatste dag van januari niets van alle geruchten en voltooide transfers.","twee weken opent de winterse transferperiode, maar al ver voor 1 januari <extra_id_0> spel op de wagen. Mis in onze dagelijkse rubriek TransferTalk tot en met <extra_id_1> van januari <extra_id_2> geruchten en voltooide transfers.","['is het', 'de laatste dag', 'niets van alle']",8,20.0,7
" la maison!, zegt hij. Ook wordt Nederlanders die per vliegtuig aankomen vanuit de Verenigde Staten gevraagd om vanaf nu twee weken in thuisquarantaine te gaan.","la maison!, zegt hij. Ook wordt Nederlanders die per vliegtuig <extra_id_0> de Verenigde Staten gevraagd om vanaf nu <extra_id_1> thuisquarantaine te gaan.","['aankomen vanuit', 'twee weken in']",5,20.0,7
In de rubriek Hoe is het nu met? zoeken we mensen op die een rol speelden in het nieuws van een of meerdere jaren geleden. Hoe gaat het nu met ze? Vandaag:,In de rubriek Hoe is het nu met? zoeken we mensen op die een rol speelden in het nieuws van een of <extra_id_0> Hoe <extra_id_1> met ze? Vandaag:,"['meerdere jaren geleden.', 'gaat het nu']",6,20.0,7
Columniste en journaliste Marieke Dubbelman schrijft op maandag en zaterdag over zaken in Utrecht of de regio die haar zijn opgevallen. Dit keer over,Columniste en journaliste Marieke Dubbelman schrijft op <extra_id_0> over zaken in Utrecht <extra_id_1> regio die haar zijn opgevallen. Dit keer over,"['maandag en zaterdag', 'of de']",5,20.0,7
"Ons panel van deskundigen beantwoordt al je persoonlijke vragen. Over lijf en leden, hart en ziel. Ook een vraag? Mail naar zo@dpgmedia.nl. Deze week antwoord op de vraag:",Ons panel van deskundigen beantwoordt al je persoonlijke vragen. Over lijf <extra_id_0> en ziel. Ook een vraag? Mail naar zo@dpgmedia.nl. <extra_id_1> op de vraag:,"['en leden, hart', 'Deze week antwoord']",6,20.0,7
Ernest van der Kwast schrijft elke maand een ode aan gewone Rotterdammers die deze stad draaiende houden. Deze keer,Ernest van der Kwast schrijft elke maand een ode aan <extra_id_0> stad draaiende houden. Deze keer,['gewone Rotterdammers die deze'],4,20.0,7
". <a href=""https://twitter.com/Politie_Adam?ref_src=twsrc%5Etfw"">@Politie_Adam</a> <a href=""https://t",". <a <extra_id_0> <a href=""https://t","['href=""https://twitter.com/Politie_Adam?ref_src=twsrc%5Etfw"">@Politie_Adam</a>']",1,20.0,7
"Nog een kleine twee weken en dan sluit de winterse transfermarkt alweer. Wie nog gaten moet dichten in de defensie of een goaltjesdief zoekt, moet stilaan haast maken. In TransferTalk houden we dagelijks alle geruchten en voltooide transfers bij.","Nog een kleine twee weken en dan sluit de winterse transfermarkt alweer. Wie nog gaten moet dichten <extra_id_0> defensie of een goaltjesdief zoekt, moet stilaan haast maken. <extra_id_1> we dagelijks alle geruchten <extra_id_2> bij.","['in de', 'In TransferTalk houden', 'en voltooide transfers']",8,20.0,7
"dagen... en dan zetten honderden Dordtenaren zich voor het vijfde jaar op rij in voor het goede doel, tijdens de Swim to Fight Cancer. AD De Dordtenaar telt af naar de eerste lustrumeditie van het evenement en stelt deelnemers vijf vragen. Vandaag:",dagen... en dan zetten honderden Dordtenaren zich voor het vijfde jaar op <extra_id_0> voor het <extra_id_1> de Swim to Fight Cancer. AD De Dordtenaar telt af naar de eerste lustrumeditie van het evenement <extra_id_2> vijf vragen. Vandaag:,"['rij in', 'goede doel, tijdens', 'en stelt deelnemers']",8,20.0,7
"Volkert van der Graaf, de moordenaar van Pim Fortuyn, is niet gemigreerd en leeft nog gewoon in Apeldoorn en Harderwijk. Hij lijkt ook geen concreet plan te hebben om naar het buitenland te vertrekken. Dat blijkt uit informatie van het Openbaar Ministerie en gesprekken die de Stentor de afgelopen maanden voerde met bekenden van Van der Graaf.","Volkert van der Graaf, de moordenaar van Pim Fortuyn, is niet gemigreerd en leeft nog gewoon in Apeldoorn en Harderwijk. <extra_id_0> ook geen concreet plan te hebben om naar het buitenland te vertrekken. Dat blijkt <extra_id_1> het Openbaar Ministerie en gesprekken die de Stentor de <extra_id_2> met bekenden <extra_id_3> Graaf.","['Hij lijkt', 'uit informatie van', 'afgelopen maanden voerde', 'van Van der']",11,20.0,7
Rob Acket (foto) en Marion van der Voort (tekst) spreken Amersfoorters die bekend zijn van hun jarenlange werk in de horeca. Vandaag:,Rob Acket (foto) <extra_id_0> Voort (tekst) spreken Amersfoorters die bekend zijn van hun jarenlange werk in de horeca. Vandaag:,['en Marion van der'],4,20.0,7
De transferperiode in is in volle gang en dus regent het nieuwtjes over spelers die hun contract verlengen of juist wisselen van club. Mis niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,De <extra_id_0> volle gang en dus regent het nieuwtjes over spelers die hun <extra_id_1> juist wisselen van club. Mis niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,"['transferperiode in is in', 'contract verlengen of']",7,20.0,7
Met behulp van de statistieken van Opta blikken we elke week vooruit op de speelronde in de eredivisie.,Met behulp <extra_id_0> Opta blikken we elke week vooruit op de speelronde in de eredivisie.,['van de statistieken van'],4,20.0,7
"In Engeland en Itali zit het transfergeweld erop, maar de rest van Europa kan nog tot en met 31 augustus handelen. Mis in onze rubriek TransferTalk niets van alle geruchten en voltooide transfers.",In Engeland en Itali zit <extra_id_0> de rest van Europa <extra_id_1> en met 31 augustus handelen. Mis in onze rubriek TransferTalk niets van alle geruchten en voltooide transfers.,"['het transfergeweld erop, maar', 'kan nog tot']",7,20.0,7
"Een kwart van de coronapatinten die in het ziekenhuis belandt, heeft diabetes. Dat blijkt uit een studie onder de eerste honderd patinten in het Elisabeth-Tweesteden Ziekenhuis in Tilburg.","Een kwart van de <extra_id_0> het ziekenhuis belandt, heeft diabetes. Dat blijkt uit een studie onder de eerste honderd patinten in het <extra_id_1> Tilburg.","['coronapatinten die in', 'Elisabeth-Tweesteden Ziekenhuis in']",6,20.0,7
"Hij komt, hij komt, de lieve goede Sint. De goedheiligman en zijn Pieten kwamen aan in Nederland. Na een lange reis vanuit Spanje brachten Sinterklaas en zijn Pieten zaterdag ook een bezoekje aan Rivierenland. AD Rivierenland verzamelde de leukste sinterklaasfotos uit de regio.","Hij komt, hij komt, de lieve goede Sint. De goedheiligman en <extra_id_0> aan in Nederland. Na een <extra_id_1> Spanje brachten Sinterklaas en zijn Pieten zaterdag ook een bezoekje aan Rivierenland. AD Rivierenland verzamelde de leukste sinterklaasfotos <extra_id_2>","['zijn Pieten kwamen', 'lange reis vanuit', 'uit de regio.']",9,20.0,7
", die onderdeel was van een trouwstoet, is vannacht in botsing geraakt met een busje op de kruising van de Pettendijk",", die onderdeel was <extra_id_0> vannacht in botsing geraakt met een busje op de kruising van de Pettendijk","['van een trouwstoet, is']",4,20.0,7
"de Zeeuwse band de single Het is al laat toch, als voorbode van een compleet album in de eigen taal. Dat verschijnt later dit jaar.","de Zeeuwse band de single Het is al laat toch, als voorbode van een compleet album in <extra_id_0> Dat verschijnt later <extra_id_1>","['de eigen taal.', 'dit jaar.']",5,20.0,7
"Levend gevonden, krabbelen vrienden van Amanda Eller haastig op de vermissingsposters die overal op het Hawaaanse eiland Maui voor haar zijn opgehangen. De wandelaarster verdween ruim twee weken geleden spoorloos, nadat ze eropuit trok in bosreservaat Makawao. Familie en vrienden kunnen na weken zoeken opgelucht ademhalen. Amanda werd gisteren levend gespot door de bemanning van een helikopter.","Levend gevonden, krabbelen vrienden van Amanda Eller haastig op de vermissingsposters die overal op het Hawaaanse eiland Maui <extra_id_0> zijn opgehangen. De wandelaarster verdween ruim twee weken geleden spoorloos, nadat ze eropuit trok in bosreservaat <extra_id_1> vrienden kunnen na weken zoeken opgelucht ademhalen. Amanda <extra_id_2> gespot door de <extra_id_3> helikopter.","['voor haar', 'Makawao. Familie en', 'werd gisteren levend', 'bemanning van een']",11,20.0,7
2020 Gedragspsycholoog Chantal van der Leest bekijkt onze gedragingen op de werkvloer: wie of wat bepaalt onze dagelijkse beslissingen? Vandaag:,<extra_id_0> der Leest bekijkt onze gedragingen op de werkvloer: wie of wat bepaalt onze dagelijkse beslissingen? Vandaag:,['2020 Gedragspsycholoog Chantal van'],4,20.0,7
"<a href=""https://twitter.com/hashtag/F1?src=hash&ref_src=twsrc%5Etfw"">#F1</a>  <a href=""https://twitter.com/hashtag/CanadianGP?src=hash&ref_src=twsrc%5Etfw"">#CanadianGP</a> <a href=""https://t.co/","<a href=""https://twitter.com/hashtag/F1?src=hash&ref_src=twsrc%5Etfw"">#F1</a> <a href=""https://twitter.com/hashtag/CanadianGP?src=hash&ref_src=twsrc%5Etfw"">#CanadianGP</a> <a <extra_id_0>","['href=""https://t.co/']",1,20.0,7
Ook de redactie van AD Groene Hart werkt zoveel mogelijk vanuit huis vanwege het coronavirus. Op deze plek vertellen we hoe we daarmee omgaan.,Ook de redactie van AD <extra_id_0> werkt zoveel mogelijk vanuit huis vanwege het coronavirus. Op deze <extra_id_1> hoe we daarmee omgaan.,"['Groene Hart', 'plek vertellen we']",5,20.0,6
Een vrachtwagen is woensdagochtend gekanteld op de Diefdijk tussen Leerdam en Schoonrewoerd en vervolgens van de dijk gegleden. De chauffeur,Een vrachtwagen is woensdagochtend gekanteld op <extra_id_0> en Schoonrewoerd en vervolgens van de dijk gegleden. De chauffeur,['de Diefdijk tussen Leerdam'],4,20.0,6
Redacteuren Priscilla van Agteren en Marcel Potters blikken elke week terug op het Rotterdam van vroeger aan de hand van een foto uit de oude doos. Deze week,Redacteuren Priscilla van Agteren en Marcel Potters blikken elke week terug op <extra_id_0> vroeger aan de <extra_id_1> foto uit de oude doos. Deze week,"['het Rotterdam van', 'hand van een']",6,20.0,6
land kent in het afgelopen jaar een grotere verscheidenheid aan namen die ouders hun pasgeboren babys meegeven.,land kent in het afgelopen jaar een grotere verscheidenheid <extra_id_0> ouders hun pasgeboren babys meegeven.,['aan namen die'],3,20.0,6
De Wereldgezondheidsorganisatie (WHO) heeft opnieuw een recordaantal nieuwe besmettingen met het coronavirus gemeld. In 24 uur tijd werden wereldwijd 230.370 nieuwe gevallen geregistreerd.,De Wereldgezondheidsorganisatie (WHO) <extra_id_0> een recordaantal nieuwe besmettingen met het coronavirus <extra_id_1> uur tijd werden wereldwijd 230.370 nieuwe gevallen geregistreerd.,"['heeft opnieuw', 'gemeld. In 24']",5,20.0,6
"Een magere voldoende, een schrale 6,1. Opnieuw heeft Goud, het restaurant van de bekende Rotterdamse tv-personality Herman den Blijker, een","Een magere voldoende, een schrale 6,1. Opnieuw heeft Goud, <extra_id_0> bekende Rotterdamse tv-personality Herman den Blijker, een",['het restaurant van de'],4,20.0,6
