Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq78-0,base,"KPN verhoogt ambitie voor schuldafbouw KPN scherpt zijn doelstelling aan om de schulden van het bedrijf te verminderen.  Het telecombedrijf streeft ernaar om de schuld eind dit jaar terug te brengen tot 13,9 miljard euro in plaats van 14,5 miljard","KPN verhoogt ambitie voor schuldafbouw KPN scherpt zijn doelstelling aan om de schulden <extra_id_0> verminderen. Het telecombedrijf streeft ernaar om de schuld eind <extra_id_1> te <extra_id_2> miljard euro in plaats van 14,5 miljard","KPN verhoogt ambitie voor schuldafbouw KPN scherpt zijn doelstelling aan om de schulden te verminderen. Het telecombedrijf streeft ernaar om de schuld eind vorig jaar te beperken tot 14,1 miljard euro in plaats van 14,5 miljard","['van het bedrijf te', 'dit jaar terug', 'brengen tot 13,9']","['te', 'vorig jaar', 'beperken tot 14,1']",10,25,1,"[0.8888888888888888, 0.7142857142857143, 0.35294117647058826]",0.65
seq79-0,base,Onder de drie miljoen Turken in Duitsland groeien de spanningen.  Duitse politici willen niet dat de Turkse binnenlandse strijd overslaat,Onder de drie miljoen Turken in Duitsland groeien de spanningen. Duitse <extra_id_0> dat <extra_id_1> binnenlandse strijd overslaat,Onder de drie miljoen Turken in Duitsland groeien de spanningen. Duitse media melden dat de binnenlandse strijd overslaat,"['politici willen niet', 'de Turkse']","['media melden', 'de']",5,25,1,"[0.75, 0.7777777777777778]",0.76
seq80-0,base,Opwarming aarde is geen aanjager klimaatoorlogen De oorlog in Soedan is geen klimaatoorlog maar een etnisch-religieus conflict waarin toegang tot oliebronnen een belangrijke rol speelt.  Foto AP Terug bij af,Opwarming aarde is geen aanjager klimaatoorlogen De oorlog in Soedan is geen klimaatoorlog maar een etnisch-religieus <extra_id_0> toegang tot oliebronnen een <extra_id_1> Foto AP <extra_id_2>,Opwarming aarde is geen aanjager klimaatoorlogen De oorlog in Soedan is geen klimaatoorlog maar een etnisch-religieus conflict waardoor de toegang tot oliebronnen een werd. Foto AP,"['conflict waarin', 'belangrijke rol speelt.', 'Terug bij af']","['conflict waardoor de', 'werd.', '']",8,25,1,"[0.35, 0.8695652173913043, 1.0]",0.74
seq81-0,base,"Mooie actie.  Maar het kan geen kwaad dat Leon de Winter erop gewezen heeft dat ook (of juist) in Nederland de wereld gewoon doordraait wanneer er mensen 'als beesten' worden afgemaakt (NRC Handelsblad, 25 oktober)","Mooie actie. Maar het kan geen kwaad dat Leon de Winter <extra_id_0> dat ook (of juist) in Nederland de wereld <extra_id_1> er mensen 'als <extra_id_2> (NRC Handelsblad, 25 oktober)","Mooie actie. Maar het kan geen kwaad dat Leon de Winter weet dat ook (of juist) in Nederland de wereld zich verbetert. En dat er mensen 'als (NRC Handelsblad, 25 oktober)","['erop gewezen heeft', 'gewoon doordraait wanneer', '""beesten\' worden afgemaakt""']","['weet', 'zich verbetert. En dat', '']",9,25,1,"[0.7777777777777778, 0.84, 1.0]",0.87
seq82-0,base,"De coronamaatregelen mogen dan tot steeds meer chagrijn leiden, Jan Rotmans houdt de moed erin.  De crisis is een blessing in disguise, zei de hoogleraar duurzaamheid en transities deze week in Trouw","De coronamaatregelen mogen <extra_id_0> steeds meer chagrijn leiden, Jan Rotmans houdt de moed erin. De crisis is een blessing in disguise, zei de <extra_id_1> transities <extra_id_2> Trouw","De coronamaatregelen mogen tot steeds meer chagrijn leiden, Jan Rotmans houdt de moed erin. De crisis is een blessing in disguise, zei de voorzitter van de transities Trouw","['dan tot', 'hoogleraar duurzaamheid en', 'deze week in']","['tot', 'voorzitter van de', '']",8,25,1,"[0.5714285714285714, 0.7307692307692307, 1.0]",0.77
seq83-0,base,"Advocaten Amsterdam dreigen met prikacties AMSTERDAM, 9 mei - De Amsterdamse advocaten zullen prikacties houden als het ministerie van justitie niet voor 1 september toezegt dat de vergoedingen in de gefinancierde rechtshulp zullen worden verhoogd.  Volgens de deken van de orde van advocaten in het arrondissement Amsterdam - waar 1","Advocaten Amsterdam dreigen met prikacties AMSTERDAM, 9 mei - De Amsterdamse advocaten zullen prikacties houden als het ministerie van justitie niet voor 1 september toezegt <extra_id_0> in de gefinancierde rechtshulp zullen worden verhoogd. Volgens de <extra_id_1> orde van <extra_id_2> arrondissement <extra_id_3> 1","Advocaten Amsterdam dreigen met prikacties AMSTERDAM, 9 mei - De Amsterdamse advocaten zullen prikacties houden als het ministerie van justitie niet voor 1 september toezegt dat de kosten in de gefinancierde rechtshulp zullen worden verhoogd. Volgens de rechterlijke orde van het arrondissement 1","['dat de vergoedingen', 'deken van de', 'advocaten in het', 'Amsterdam - waar']","['dat de kosten', 'rechterlijke', 'het', '']",12,25,1,"[0.47368421052631576, 0.8333333333333334, 0.8125, 1.0]",0.78
seq84-0,base,En nieuw nummer is wat mager voor Zweedse Ghost Het Zweedse Ghost was donderdag uitstekend in Amsterdam.  Maar het optreden was helaas vrijwel identiek aan eerdere ,En nieuw nummer is wat mager voor Zweedse Ghost Het Zweedse Ghost was donderdag uitstekend <extra_id_0> het optreden <extra_id_1> identiek aan eerdere,En nieuw nummer is wat mager voor Zweedse Ghost Het Zweedse Ghost was donderdag uitstekend in het optreden Het nummer is identiek aan eerdere,"['in Amsterdam. Maar', 'was helaas vrijwel']","['in', 'Het nummer is']",6,25,1,"[0.8888888888888888, 0.8333333333333334]",0.86
seq85-0,base,Een glimp van een beschaving Na negentig jaar is het Mesopotamische woordenboek voltooid.  Het telt Engelstalige beschrijvingen van 28,Een glimp van een beschaving Na negentig jaar is het Mesopotamische woordenboek <extra_id_0> Engelstalige beschrijvingen <extra_id_1>,Een glimp van een beschaving Na negentig jaar is het Mesopotamische woordenboek voorzien van Engelstalige beschrijvingen,"['voltooid. Het telt', 'van 28']","['voorzien van', '']",5,25,1,"[0.7222222222222222, 1.0]",0.86
seq86-0,base,"Dat betoogt Geoffrey Robertson, auteur van Crimes Against Humanity (uitgeverij Penguin), vandaag in de Britse krant The Independent.  De wetenschap dat de operatie in het Pakistaanse huis van de Al Qaeda-leider was bedoeld ","Dat betoogt Geoffrey Robertson, auteur van Crimes Against Humanity (uitgeverij Penguin), vandaag in de Britse krant The Independent. De wetenschap dat <extra_id_0> het <extra_id_1> de <extra_id_2> was bedoeld","Dat betoogt Geoffrey Robertson, auteur van Crimes Against Humanity (uitgeverij Penguin), vandaag in de Britse krant The Independent. De wetenschap dat hij het slachtoffer van de oorlog was bedoeld","['de operatie in', 'Pakistaanse huis van', 'Al Qaeda-leider']","['hij', 'slachtoffer van', 'oorlog']",8,25,1,"[0.9285714285714286, 0.7, 0.9333333333333333]",0.85
seq87-0,base,"Afgelopen donderdag mij enigszins verbolgen uitgelaten over het feit dat wijn nog geen tenminste houdbaar tot-datum kent of een bij voorkeur te drinken voor advies.  En dat terwijl het gros van de wijnen op dronk in de schappen beland en niet gebaat is bij langdurig stof happen in wijnrekken, kruipruimtes of kelders",Afgelopen donderdag mij enigszins <extra_id_0> het feit dat wijn nog geen <extra_id_1> of <extra_id_2> te drinken voor advies. En dat terwijl het gros van de wijnen op dronk in de schappen beland en niet gebaat is bij langdurig stof <extra_id_3> kruipruimtes of kelders,Afgelopen donderdag mij enigszins bewust van het feit dat wijn nog geen advies of advies is te drinken voor advies. En dat terwijl het gros van de wijnen op dronk in de schappen beland en niet gebaat is bij langdurig stof in kruipruimtes of kelders,"['verbolgen uitgelaten over', 'tenminste houdbaar tot-datum kent', 'een bij voorkeur', 'happen in wijnrekken,']","['bewust van', 'advies', 'advies is', 'in']",13,25,1,"[0.76, 0.9090909090909091, 0.9375, 0.9047619047619048]",0.88
seq88-0,base,"Sneller straffen ja, maar liever na vonnis De bewindslieden op Justitie verkennen de rechtsgrenzen.  Kan de rechter al optreden voordat hij vonnist","Sneller straffen ja, maar liever na vonnis De bewindslieden <extra_id_0> de rechtsgrenzen. Kan de rechter al <extra_id_1> vonnist","Sneller straffen ja, maar liever na vonnis De bewindslieden staan voor de rechtsgrenzen. Kan de rechter al vonnist","['op Justitie verkennen', 'optreden voordat hij']","['staan voor', '']",6,25,1,"[0.8095238095238095, 1.0]",0.9
seq89-0,base,"Politie slaat terug met civiele procedure Een kaakslag, een gebroken neus, een hoofdwond en flinke frustratie.  Dat is de meest recente oogst van de Rotterdamse politie","Politie slaat terug met civiele procedure <extra_id_0> gebroken neus, een hoofdwond en flinke frustratie. Dat is <extra_id_1> oogst van de Rotterdamse politie","Politie slaat terug met civiele procedure Een gebroken neus, een hoofdwond en flinke frustratie. Dat is de oogst van de Rotterdamse politie","['Een kaakslag', 'een', 'de meest recente']","['Een', 'de']",6,25,1,"[0.75, 0.6666666666666666]",0.71
seq90-0,base,"Caption: FILE - In this Nov.  21, 2011 file picture taken with a fisheye lens, flames from a fire set alight in a container by activists of the Frankfurt Occupy movement are seen in front of the European Central Bank and a sculpture of the euro symbol in Frankfurt, Germany","Caption: FILE - <extra_id_0> 21, 2011 file picture taken with a fisheye lens, flames from a fire set alight in a container by activists of the Frankfurt Occupy movement are seen in front of the <extra_id_1> and <extra_id_2> the <extra_id_3> Frankfurt, Germany","Caption: FILE - In this March 21, 2011 file picture taken with a fisheye lens, flames from a fire set alight in a container by activists of the Frankfurt Occupy movement are seen in front of the container and behind the container. Frankfurt, Germany","['In this Nov.', 'European Central Bank', 'a sculpture of', 'euro symbol in']","['In this March', 'container', 'behind', 'container.']",12,25,1,"[0.38461538461538464, 0.8095238095238095, 1.0, 0.9285714285714286]",0.78
seq91-0,base,"Agent die schiet is toch anders dan een burger die schiet Hoe streng moet de rechter zijn tegen een agent die een beroepsfout maakt, waardoor net geen dodelijk slachtoffer viel.  De rechter in Maastricht veroordeelde vrijdag een lid van een arrestatie-eenheid tot twee jaar cel en een schadevergoeding","Agent die schiet is toch anders dan een burger die schiet Hoe streng moet de rechter zijn tegen een agent die een beroepsfout maakt, <extra_id_0> dodelijk <extra_id_1> rechter in Maastricht veroordeelde vrijdag <extra_id_2> een <extra_id_3> jaar cel en een schadevergoeding","Agent die schiet is toch anders dan een burger die schiet Hoe streng moet de rechter zijn tegen een agent die een beroepsfout maakt, maar dodelijk is? De rechter in Maastricht veroordeelde vrijdag een agent tot een zes jaar cel en een schadevergoeding","['waardoor net geen', 'slachtoffer viel. De', 'een lid van', 'arrestatie-eenheid tot twee']","['maar', 'is? De', 'een agent tot', 'zes']",12,25,1,"[0.8235294117647058, 0.8, 0.6153846153846154, 0.9259259259259259]",0.79
seq92-0,base,"De EU is verdeeld, nu ook in conflict Georgi De EU-landen kwamen gisteren in Brussel bijeen voor spoedoverleg over de crisis tussen Rusland en Georgi.  Moeilijk: hoe om te gaan met het machtige Rusland","De EU is verdeeld, nu ook in conflict Georgi De EU-landen kwamen <extra_id_0> bijeen <extra_id_1> over <extra_id_2> Rusland en Georgi. Moeilijk: hoe om te gaan met het machtige Rusland","De EU is verdeeld, nu ook in conflict Georgi De EU-landen kwamen in juli bijeen in een over tussen Rusland en Georgi. Moeilijk: hoe om te gaan met het machtige Rusland","['gisteren in Brussel', 'voor spoedoverleg', 'de crisis tussen']","['in juli', 'in een', 'tussen']",8,25,1,"[0.7894736842105263, 0.8235294117647058, 0.625]",0.75
seq93-0,base,"Jean-Auguste-Dominique Ingres zag het schilderen van portretten, als een minder genre  historische taferelen was waar men beroemd mee diende te worden.  Zijn portretten, nu te zien in het Metropolitan Museum, laten dan ook zien tot welke hoogte hij steeg als hij niet 100 procent op zijn hoede was en zijn best deed","Jean-Auguste-Dominique Ingres zag het schilderen van portretten, als een <extra_id_0> was waar men beroemd mee diende te worden. Zijn portretten, nu te zien in <extra_id_1> laten dan ook zien tot welke hoogte hij <extra_id_2> niet <extra_id_3> zijn hoede was en zijn best deed","Jean-Auguste-Dominique Ingres zag het schilderen van portretten, als een soort kunstenaar was waar men beroemd mee diende te worden. Zijn portretten, nu te zien in Parijs, laten dan ook zien tot welke hoogte hij niet te lang in zijn hoede was en zijn best deed","['minder genre historische taferelen', 'het Metropolitan Museum,', 'steeg als hij', '100 procent op']","['soort kunstenaar', 'Parijs,', '', 'te lang in']",13,25,1,"[0.7941176470588235, 0.8333333333333334, 1.0, 0.7857142857142857]",0.85
seq94-0,base,Donald Trumps Kremlin-connecties Relatie VS-Rusland De FBI onderzoekt de banden van Trumps entourage met Rusland en de Russische inmenging in de Amerikaanse verkiezingen.  Hoe lopen de lijnen tussen Trumps inner circle en die van Poetin,Donald Trumps Kremlin-connecties Relatie VS-Rusland De FBI onderzoekt <extra_id_0> Trumps entourage met Rusland en de Russische inmenging in de Amerikaanse verkiezingen. <extra_id_1> lijnen tussen Trumps inner circle en <extra_id_2>,Donald Trumps Kremlin-connecties Relatie VS-Rusland De FBI onderzoekt Donald Trumps entourage met Rusland en de Russische inmenging in de Amerikaanse verkiezingen. De FBI zet lijnen tussen Trumps inner circle en de VS.,"['de banden van', 'Hoe lopen de', 'die van Poetin']","['Donald', 'De FBI zet', 'VS.']",9,25,1,"[0.8461538461538461, 0.75, 1.0]",0.87
seq95-0,base,"De `sitcom about nothing', verzonnen door Jerry Seinfeld en Larry Davids vertelt het semi-autobiografische verhaal van de stand-up comedian Jerry Seinfeld en zijn vrienden: ex-minnares Elaine Benes (Julia Louis-Dreyfus), de blunderende Cosmo Kramer (Michael Richards) met ","De <extra_id_0> verzonnen door Jerry Seinfeld en Larry Davids vertelt het semi-autobiografische verhaal van de stand-up comedian Jerry Seinfeld <extra_id_1> ex-minnares <extra_id_2> Louis-Dreyfus), de blunderende Cosmo Kramer (Michael Richards) met","De nieuwe versie verzonnen door Jerry Seinfeld en Larry Davids vertelt het semi-autobiografische verhaal van de stand-up comedian Jerry Seinfeld zijn ex-minnares (Julia Louis-Dreyfus), de blunderende Cosmo Kramer (Michael Richards) met","['""`sitcom about nothing\',""', 'en zijn vrienden:', 'Elaine Benes (Julia']","['nieuwe versie', 'zijn', '(Julia']",9,25,1,"[0.88, 0.7647058823529411, 0.6842105263157895]",0.78
seq96-0,base,"Kleindochter Christine Koenigs van de beroemde kunstverzamelaar Franz Koenigs wil dat directeur Sjarel Ex van Museum Boijmans van Beuningen per direct twee tekeningen van Jeroen Bosch van de muur haalt.  Dat schrijft zij in een boze brief aan Ex en curator Jonathan Bober van de National Gallery of Art in Washington, waar ze nu hangen","Kleindochter Christine Koenigs <extra_id_0> kunstverzamelaar Franz Koenigs wil dat directeur Sjarel Ex van Museum Boijmans van Beuningen <extra_id_1> tekeningen <extra_id_2> Bosch van de muur haalt. Dat schrijft zij in een boze brief aan Ex en curator <extra_id_3> de National <extra_id_4> in Washington, waar ze nu hangen","Kleindochter Christine Koenigs van kunstverzamelaar Franz Koenigs wil dat directeur Sjarel Ex van Museum Boijmans van Beuningen de tekeningen van kunstenaar Willem Bosch van de muur haalt. Dat schrijft zij in een boze brief aan Ex en curator Jeffrey Hoffmann van de National Gallery in Washington, waar ze nu hangen","['van de beroemde', 'per direct twee', 'van Jeroen', 'Jonathan Bober van', 'Gallery of Art']","['van', 'de', 'van kunstenaar Willem', 'Jeffrey Hoffmann van', 'Gallery']",14,25,1,"[0.8, 0.8666666666666667, 0.6666666666666666, 0.7, 0.5]",0.71
seq97-0,base,"VS voeren druk op Iran verder op De Amerikaanse regering heeft gisteren nieuwe, harde strafmaatregelen tegen Iran, Iraanse banken en de Iraanse strijdkrachten afgekondigd.  Washington beschuldigt een onderdeel van de Iraanse Revolutionaire Garde ervan terrorisme te ondersteunen","VS voeren druk op Iran verder op De Amerikaanse regering heeft gisteren nieuwe, harde strafmaatregelen <extra_id_0> banken en de Iraanse strijdkrachten <extra_id_1> een onderdeel van de Iraanse Revolutionaire Garde <extra_id_2> ondersteunen","VS voeren druk op Iran verder op De Amerikaanse regering heeft gisteren nieuwe, harde strafmaatregelen ingesteld tegen Iranse banken en de Iraanse strijdkrachten die een onderdeel van de Iraanse Revolutionaire Garde (IRGC) ondersteunen","['tegen Iran', 'Iraanse', 'afgekondigd. Washington beschuldigt', 'ervan terrorisme te']","['ingesteld tegen Iranse', 'die', '(IRGC)']",9,25,1,"[0.5454545454545454, 0.8571428571428571, 1.0]",0.8
seq98-0,base,Kabinet met D66 en ChristenUnie onmogelijk of slechts onwenselijk.  De Haagse Stemming Vandaag is dag 64 van de formatie,Kabinet met D66 en <extra_id_0> slechts onwenselijk. De Haagse Stemming Vandaag is <extra_id_1> van de formatie,Kabinet met D66 en GroenLinks is slechts onwenselijk. De Haagse Stemming Vandaag is de start van de formatie,"['ChristenUnie onmogelijk of', 'dag 64']","['GroenLinks is', 'de start']",5,25,1,"[0.7692307692307693, 0.875]",0.82
seq99-0,base,Yara (Wies Fest) and Philippe (Egbert-Jan Weeber) zijn twee naar zingeving zoekende millennials.  Regie: Hanna van Niekerk,Yara (Wies <extra_id_0> Weeber) zijn twee naar zingeving zoekende millennials. Regie: Hanna van Niekerk,Yara (Wies Weeber) zijn twee naar zingeving zoekende millennials. Regie: Hanna van Niekerk,['Fest) and Philippe (Egbert-Jan'],[''],4,25,1,[1.0],1.0
seq100-0,base,"De stemming is verre van uitbundig op Temper The Wind To The Shorn Lamb, de tweede cd van de Vlissingse groep This Beautiful Mess.  De kale boom in een mistig landschap op de hoes staat model voor de sfeervolle, herfstige en van melancholie druipende muziek","De stemming is verre van uitbundig op Temper The Wind To <extra_id_0> de tweede cd van de Vlissingse groep This Beautiful <extra_id_1> kale boom in een mistig <extra_id_2> hoes staat model voor de sfeervolle, <extra_id_3> melancholie druipende muziek","De stemming is verre van uitbundig op Temper The Wind To The Moon, de tweede cd van de Vlissingse groep This Beautiful Life. Een kale boom in een mistig donkere hoes staat model voor de sfeervolle, in melancholie druipende muziek","['The Shorn Lamb,', 'Mess. De', 'landschap op de', 'herfstige en van']","['The Moon,', 'Life. Een', 'donkere', 'in']",11,25,1,"[0.5333333333333333, 0.6666666666666666, 0.8666666666666667, 0.875]",0.74
seq101-0,base,"Recessie bedreigt herverkiezing Bush WASHINGTON, 19 OKT.  Het loopt tegen verkiezingstijd en niemand heeft geld","Recessie bedreigt herverkiezing Bush WASHINGTON, <extra_id_0> tegen verkiezingstijd en niemand heeft geld","Recessie bedreigt herverkiezing Bush WASHINGTON, Donderdag. We zijn tegen verkiezingstijd en niemand heeft geld",['19 OKT. Het loopt'],['Donderdag. We zijn'],4,25,1,[0.8888888888888888],0.89
seq102-0,base,"Geen gedwee typje ,,Momentje, ik leg even de hoorn neer, er worden bloemen gebracht'', zegt juriste Medy van der Laan (34).  De telefoon staat niet stil","Geen gedwee typje ,,Momentje, ik leg even <extra_id_0> er worden bloemen gebracht'', zegt juriste Medy van der Laan (34). De telefoon <extra_id_1>","Geen gedwee typje ,,Momentje, ik leg even aan, er worden bloemen gebracht'', zegt juriste Medy van der Laan (34). De telefoon is nu leeg.","['de hoorn neer,', 'staat niet stil']","['aan,', 'leeg.']",6,25,1,"[0.8571428571428571, 0.9333333333333333]",0.9
seq103-0,base,"Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn film The Deer Hunter, maar kon het succes in zijn carrire niet meer oppakken na het geflopte Heavens Gate.  Archiefbeeld van Cimino uit 2012 Foto: Gabriel Bouys / AFP Regisseur Michael Cimino, bekend van films als The Deer Hunter en Heavens Gate, ","Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn film The Deer Hunter, maar kon <extra_id_0> zijn carrire niet meer oppakken na het geflopte Heavens Gate. Archiefbeeld van <extra_id_1> Foto: Gabriel Bouys / AFP Regisseur Michael Cimino, <extra_id_2> als <extra_id_3> Hunter <extra_id_4>","Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn film The Deer Hunter, maar kon zelfs zijn carrire niet meer oppakken na het geflopte Heavens Gate. Archiefbeeld van Michael Cimino. Foto: Gabriel Bouys / AFP Regisseur Michael Cimino, bekend als Deer Hunter overleden.","['het succes in', 'Cimino uit 2012', 'bekend van films', 'The Deer', 'en Heavens Gate,']","['zelfs', 'Michael Cimino.', 'bekend', 'Deer', 'overleden.']",14,25,1,"[0.8461538461538461, 0.8666666666666667, 0.625, 0.5, 0.875]",0.74
seq104-0,base,"U wist dat Shell toestemming voor de deal nodig had.  Corruptiezaak De eerste verdachte in de corruptiezaak rond een Nigeriaans olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse aanklager Fabio de Pasquale","U wist dat <extra_id_0> de deal nodig had. Corruptiezaak De eerste verdachte in de <extra_id_1> Nigeriaans olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse <extra_id_2> Pasquale","U wist dat u de deal nodig had. Corruptiezaak De eerste verdachte in de zaak over het Nigeriaans olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse advocaat Pasquale","['Shell toestemming voor', 'corruptiezaak rond een', 'aanklager Fabio de']","['u', 'zaak over het', 'advocaat']",9,25,1,"[1.0, 0.6818181818181818, 0.8333333333333334]",0.84
seq105-0,base,"Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van schoolverlaters te korten op de kinderbijslag.  Dat bleek gisteren tijdens het wekelijkse vragenuur in de Kamer","Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om <extra_id_0> korten op de <extra_id_1> gisteren tijdens <extra_id_2> in de Kamer","Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om de korten op de kinderbijslag, zei hij gisteren tijdens een plenaire vergadering in de Kamer","['ouders van schoolverlaters te', 'kinderbijslag. Dat bleek', 'het wekelijkse vragenuur']","['de', 'kinderbijslag, zei hij', 'een plenaire vergadering']",10,25,1,"[0.9310344827586207, 0.375, 0.7083333333333334]",0.67
seq106-0,base,"Bij een bloedbad in het noorden van Mexico zijn maandag zeker zes kinderen en drie vrouwen op brute wijze vermoord.  De slachtoffers maken allen deel uit van een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van de grens woont","Bij een bloedbad in het noorden van <extra_id_0> zeker zes <extra_id_1> vrouwen op brute wijze vermoord. De slachtoffers maken allen <extra_id_2> een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia <extra_id_3> kant van de grens woont","Bij een bloedbad in het noorden van Duitsland werden zeker zes mannen en vrouwen op brute wijze vermoord. De slachtoffers maken allen deel uit van een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia aan de andere kant van de grens woont","['Mexico zijn maandag', 'kinderen en drie', 'deel uit van', 'aan de Mexicaanse']","['Duitsland werden', 'mannen en', 'deel uit van', 'aan de andere']",12,25,1,"[0.8421052631578947, 0.625, 0.0, 0.5294117647058824]",0.5
seq107-0,base,"De komende dagen zal het s ochtends vaak nevelig en mistig zijn, maar breekt vooral in de middag de zon af en toe door.  ","De komende dagen zal <extra_id_0> vaak <extra_id_1> zijn, maar breekt vooral in de middag de zon af en toe door.","De komende dagen zal het vaak donker zijn, maar breekt vooral in de middag de zon af en toe door.","['het s ochtends', 'nevelig en mistig']","['het', 'donker']",6,25,1,"[0.7857142857142857, 0.9411764705882353]",0.86
seq108-0,base,40 banen weg bij ANWB-winkels vanwege reorganisatie De winkels en ondersteunende diensten draaien zon 25 miljoen euro verlies.  Daarom wil ANWB de snijden in de personeelskosten,40 banen weg bij ANWB-winkels vanwege <extra_id_0> en ondersteunende diensten draaien zon 25 miljoen euro verlies. Daarom wil ANWB de snijden <extra_id_1>,40 banen weg bij ANWB-winkels vanwege ziekte. De technische en ondersteunende diensten draaien zon 25 miljoen euro verlies. Daarom wil ANWB de snijden,"['reorganisatie De winkels', 'in de personeelskosten']","['ziekte. De technische', '']",6,25,1,"[0.8333333333333334, 1.0]",0.92
seq109-0,base,Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een machinist zonder programma Na een reeks mislukkingen krijgt de republikein Robert J. Dole (72) dit jaar zijn laatste kans op het Witte Huis,Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een machinist zonder programma Na een reeks mislukkingen krijgt de republikein Robert J. <extra_id_0> jaar zijn <extra_id_1> op <extra_id_2>,Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een machinist zonder programma Na een reeks mislukkingen krijgt de republikein Robert J. Dole vanaf het jaar zijn eerste op,"['Dole (72) dit', 'laatste kans', 'het Witte Huis']","['Dole vanaf het', 'eerste', '']",8,25,1,"[0.5, 0.75, 1.0]",0.75
seq110-0,base,"Twee nominaties NRC voor journalistieke prijs De Loep NRC is samen met de NOS en Nieuwsuur genomineerd voor De Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen.  De Vereniging voor Onderzoeksjournalisten reikt De Loep jaarlijks uit","Twee nominaties NRC voor journalistieke prijs De <extra_id_0> met de NOS en Nieuwsuur genomineerd voor De Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen. <extra_id_1> Onderzoeksjournalisten <extra_id_2> jaarlijks uit","Twee nominaties NRC voor journalistieke prijs De krant samen met de NOS en Nieuwsuur genomineerd voor De Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen. De Onderzoeksjournalisten halen hun prijzen jaarlijks uit","['Loep NRC is samen', 'De Vereniging voor', 'reikt De Loep']","['krant samen', 'De', 'halen hun prijzen']",10,25,1,"[0.6470588235294118, 0.8888888888888888, 0.8235294117647058]",0.79
seq111-0,base,Zet dt eens op de cover De covers van Nature en Science zijn zelden artistiek.  Nederlandse fysici boden een cartoon aan Nature aan,Zet dt eens op de <extra_id_0> van Nature en Science <extra_id_1> Nederlandse fysici boden een cartoon aan Nature aan,Zet dt eens op de cartoons van Nature en Science Nederlandse fysici boden een cartoon aan Nature aan,"['cover De covers', 'zijn zelden artistiek.']","['cartoons', '']",6,25,1,"[0.7333333333333333, 1.0]",0.87
seq112-0,base,Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de eigen collectie met werk van topfotografen.  Sebastio Salgado doet zijn - fenomenale - kunstje op maar liefst veertien foto's van mensen die als mieren ,Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de eigen collectie met werk van <extra_id_0> doet zijn - fenomenale - kunstje op maar liefst <extra_id_1> mensen <extra_id_2>,Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de eigen collectie met werk van kunstenaars. De bank doet zijn - fenomenale - kunstje op maar liefst 20.000 mensen,"['topfotografen. Sebastio Salgado', '""veertien foto\'s van""', 'die als mieren']","['kunstenaars. De bank', '20.000', '']",9,25,1,"[0.7741935483870968, 1.0, 1.0]",0.92
seq113-0,base,"In La isla mnima, dat in Spanje maar liefst tien Goyas ontving, de belangrijkste filmprijzen, zoekt hij het wat verder weg.  Niet alleen geografisch, maar ook chronologisch","In La isla mnima, dat in Spanje maar liefst tien Goyas ontving, de belangrijkste <extra_id_0> het wat verder weg. <extra_id_1> ook chronologisch","In La isla mnima, dat in Spanje maar liefst tien Goyas ontving, de belangrijkste woorden, gaat het wat verder weg. Zie ook chronologisch","['filmprijzen', 'zoekt hij', 'Niet alleen geografisch', 'maar']","['woorden, gaat', 'Zie']",7,25,1,"[1.0, 0.8888888888888888]",0.94
