Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
". Sgt. Bilko (Jonathan Lynn, 1996, VS). Flauwe soldatenkomedie waarin gewoontegetrouw intellectuelen, vrouwen en officieren het moeten ontgelden. Steve Martin als charmante nietsnut die",". Sgt. Bilko <extra_id_0> Flauwe soldatenkomedie waarin gewoontegetrouw intellectuelen, vrouwen en officieren het moeten <extra_id_1> als charmante nietsnut die","['(Jonathan Lynn, 1996, VS).', 'ontgelden. Steve Martin']",7,30.0,6
"engsel van romantische komedie en thriller. Jonge verslaggeefster Julia Roberts en gearriveerde columnist Nick Nolte zitten elkaar dwars bij research naar genetisch gemanipuleerde melk, maar zijn uiteraard voor elkaar bestemd.",engsel van romantische komedie en thriller. Jonge verslaggeefster Julia Roberts en gearriveerde columnist Nick <extra_id_0> dwars bij research naar <extra_id_1> maar zijn uiteraard <extra_id_2>,"['Nolte zitten elkaar', 'genetisch gemanipuleerde melk,', 'voor elkaar bestemd.']",9,30.0,6
Geert Mak schreef In Europa over de historie van de 20ste eeuw. De VPRO zendt er een serie over uit. Onze correspondent in,Geert Mak schreef <extra_id_0> historie van de 20ste eeuw. De VPRO zendt er een serie over <extra_id_1> in,"['In Europa over de', 'uit. Onze correspondent']",7,30.0,6
"het manipuleren van de London Interbank Offered Rate (Libor) en de Euro Interbank Offered Rate (Euribor), twee belangrijke rentetarieven in Europa","<extra_id_0> de London Interbank Offered <extra_id_1> de Euro Interbank Offered Rate (Euribor), twee belangrijke rentetarieven in Europa","['het manipuleren van', 'Rate (Libor) en']",6,30.0,6
ecente schilderijen en aquarellen van Leo Schatz t/m 3 dec in het Joods Historisch Museum in Amsterdam,ecente schilderijen en aquarellen van Leo Schatz <extra_id_0> dec in het Joods <extra_id_1> Amsterdam,"['t/m 3', 'Historisch Museum in']",5,30.0,6
"e callgirl in een puntgaaf gefotografeerd glazen, bedriegelijk spiegelend New York. Katryn Cartlidge geeft deze Claire indrukwekkend ingetogen gestalte.",e callgirl in een <extra_id_0> bedriegelijk spiegelend <extra_id_1> Cartlidge geeft deze Claire indrukwekkend ingetogen gestalte.,"['puntgaaf gefotografeerd glazen,', 'New York. Katryn']",6,30.0,6
"lan Bator zweeft boven stad en steppe, aarzelend of hij wil rencarneren in een mens. Geheel uit documentaire impressies opgebouwde potische vertelling van de Belgische antropoloog",<extra_id_0> zweeft boven stad <extra_id_1> of hij wil rencarneren in een mens. Geheel uit documentaire impressies opgebouwde potische <extra_id_2> Belgische antropoloog,"['lan Bator', 'en steppe, aarzelend', 'vertelling van de']",8,30.0,6
". Junior (Ivan Reitman, 1994, VS). Wetenschappelijk minder sterk onderbouwde komedie waarin proefkonijn Arnold Schwarzenegger zwanger is. Hij trekt vrouwenkleren aan en moet al snotteren om de eerste de beste sentimentele tv-reclame. Met Danny DeVito als gynaecoloog en Emma Thompson als klunzige wetenschapster.",". Junior (Ivan Reitman, 1994, VS). Wetenschappelijk minder sterk onderbouwde komedie waarin <extra_id_0> zwanger is. Hij trekt vrouwenkleren aan en <extra_id_1> de eerste de beste sentimentele <extra_id_2> DeVito als gynaecoloog en Emma Thompson <extra_id_3>","['proefkonijn Arnold Schwarzenegger', 'moet al snotteren om', 'tv-reclame. Met Danny', 'als klunzige wetenschapster.']",13,30.0,6
"heksen zijn. Titelheldinnen Susan Sarandon, Michelle Pfeiffer en Cher vallen voor weerzinwekkende Jack Nicholson die over een duivelse charme beschikt.",heksen zijn. Titelheldinnen Susan <extra_id_0> en Cher vallen voor weerzinwekkende <extra_id_1> over een duivelse charme beschikt.,"['Sarandon, Michelle Pfeiffer', 'Jack Nicholson die']",6,30.0,6
Een op de drie Nederlanders woont op het platteland. Daarom deze zomer: de wereld van het dorp Opende.,Een op de drie Nederlanders woont op het <extra_id_0> deze zomer: de wereld <extra_id_1> Opende.,"['platteland. Daarom', 'van het dorp']",5,30.0,6
"eam: Julia Roberts, Gena Rowlands, Robert Duvall, scenarist Callie Khouri (Thelma and Louise), regisseur Hallstrm (What","eam: Julia Roberts, Gena <extra_id_0> scenarist Callie Khouri (Thelma and Louise), <extra_id_1> (What","['Rowlands, Robert Duvall,', 'regisseur Hallstrm']",5,30.0,6
In de architectuur wordt originaliteit geprezen. Daarom valt het op als gebouwen op elkaar lijken.,In de architectuur <extra_id_0> valt het op als gebouwen op elkaar lijken.,['wordt originaliteit geprezen. Daarom'],4,30.0,6
1. e2-e4 c7-c5 2. Pg1-f3 d7-d6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. Pb1-c3 Pb8-c6 6. Lc1-g5 e7-e6 7. Dd1-d2,1. e2-e4 c7-c5 2. <extra_id_0> d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. Pb1-c3 Pb8-c6 <extra_id_1> 7. Dd1-d2,"['Pg1-f3 d7-d6 3.', '6. Lc1-g5 e7-e6']",6,30.0,6
plaatselijke gastronomische tradities. Maar de streekkeuken verheugt zich in hernieuwde belangstelling. Vandaag,plaatselijke gastronomische tradities. <extra_id_0> zich in hernieuwde belangstelling. Vandaag,['Maar de streekkeuken verheugt'],4,30.0,6
is Dreamhouse (1948). Tom Hanks en Shelley Long kopen landhuis dat een krot blijkt. Restauratie en jaloezie op gemeenschappelijke vriend Alexander Godunov leiden tot huwelijkscrisis.,<extra_id_0> Tom Hanks <extra_id_1> kopen landhuis dat een krot blijkt. Restauratie en jaloezie op gemeenschappelijke vriend Alexander Godunov leiden <extra_id_2>,"['is Dreamhouse (1948).', 'en Shelley Long', 'tot huwelijkscrisis.']",8,30.0,6
e komedie werd tijdens het Cinekidfestival van 1994 bekroond met de publieksprijs. In het Los Angeles van 1959,e komedie werd tijdens het Cinekidfestival van 1994 bekroond met de publieksprijs. <extra_id_0> Los <extra_id_1>,"['In het', 'Angeles van 1959']",5,30.0,6
"aan haar (blanke) vader te koppelen. Veel te schattig, ondanks enkele grimmige voetnoten over rassendiscriminatie.","aan haar <extra_id_0> Veel te schattig, ondanks enkele grimmige voetnoten over rassendiscriminatie.",['(blanke) vader te koppelen.'],4,30.0,6
"een ingenieuze antiekroof aan een Amsterdamse gracht. Wie goed oplet, herkent Jeroen Krabb als slachtoffer.","een ingenieuze antiekroof aan een <extra_id_0> oplet, herkent Jeroen Krabb als slachtoffer.",['Amsterdamse gracht. Wie goed'],4,30.0,6
"Ter illustratie van de traditionele thema's van het stededicht - roem van het verleden, commercie en nijverheid, trots op de burgers, verheerlijking van stad en landschap - is de collectie van het Frans Halsmuseum op een verrassende manier opnieuw gegroepeerd en aangevuld met goedgekozen bruiklenen","Ter illustratie van de traditionele <extra_id_0> stededicht - roem van <extra_id_1> en nijverheid, trots op de burgers, verheerlijking van stad en landschap - is de collectie van het <extra_id_2> een verrassende manier opnieuw <extra_id_3> met <extra_id_4>","[""thema's van het"", 'het verleden, commercie', 'Frans Halsmuseum op', 'gegroepeerd en aangevuld', 'goedgekozen bruiklenen']",14,30.0,6
"de nooit vervelende regenten- en schuttersstukken van Hals, werken uit het Boymans en het Rijksmuseum, uit het Mauritshuis en verschillende Duitse musea.","de nooit <extra_id_0> schuttersstukken <extra_id_1> het Boymans en het Rijksmuseum, uit het Mauritshuis en verschillende Duitse musea.","['vervelende regenten- en', 'van Hals, werken uit']",7,30.0,6
"film over opkomst en desintegratie van een fictieve Ierse popgroep, gespecialiseerd in covers van soulklassiekers uit de jaren zeventig.","film <extra_id_0> desintegratie van <extra_id_1> popgroep, gespecialiseerd in covers van soulklassiekers uit de jaren zeventig.","['over opkomst en', 'een fictieve Ierse']",6,30.0,6
". First Knight (Jerry Zucker, 1995, VS). Lancelot (Richard Gere) wil alleen maar naar bed met Guinevere (Julia Ormond) in even dure als platte en overbodige Hollywood-versie van de legende van Koning Arthur (Sean Connery).",". First <extra_id_0> 1995, VS). Lancelot (Richard Gere) wil alleen maar naar bed met <extra_id_1> in even dure als platte en overbodige Hollywood-versie van <extra_id_2> Arthur (Sean Connery).","['Knight (Jerry Zucker,', 'Guinevere (Julia Ormond)', 'de legende van Koning']",10,30.0,6
". Luuk van Middelaar is politiek filosoof en hoogleraar Europees recht en EU-studies (Leiden, Louvain-la-Neuve).",". Luuk van Middelaar is politiek <extra_id_0> recht en EU-studies (Leiden, Louvain-la-Neuve).",['filosoof en hoogleraar Europees'],4,30.0,6
". Judge Dredd (Danny Cannon, 1995, VS). Aan Mad Max, Robocop en Blade Runner schatplichtige, bombastische big",". Judge Dredd (Danny Cannon, 1995, VS). <extra_id_0> Max, Robocop en Blade Runner <extra_id_1>","['Aan Mad', 'schatplichtige, bombastische big']",5,30.0,6
waaruit bleek dat de tabaksindustrie welbewust verslavende stoffen aan sigaretten toevoegt. Russell Crowe speelt de,waaruit bleek dat de tabaksindustrie welbewust verslavende stoffen aan sigaretten <extra_id_0> de,['toevoegt. Russell Crowe speelt'],4,30.0,6
", hebben werk, een huis, een auto, kunnen kopen wat ze willen. Maar er ontbreekt iets. Een leidraad, betrokkenheid. En dus zijn ze op zoek naar meer. Vandaag de",", hebben werk, een huis, een auto, kunnen kopen wat ze willen. Maar er ontbreekt iets. <extra_id_0> En dus zijn <extra_id_1> naar <extra_id_2>","['Een leidraad, betrokkenheid.', 'ze op zoek', 'meer. Vandaag de']",9,30.0,6
1. e2-e4 c7-c5 2. Pg1-f3 Pb8-c6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. Pb1-c3 e7-e5 6. Pd4-b5 d7-d6 7. Lc1-g5 a7-a6 8. Pb5-a3 b7-b5 9.,1. e2-e4 c7-c5 2. Pg1-f3 Pb8-c6 3. d2-d4 c5xd4 4. <extra_id_0> Pb1-c3 e7-e5 6. Pd4-b5 d7-d6 7. <extra_id_1> Pb5-a3 <extra_id_2>,"['Pf3xd4 Pg8-f6 5.', 'Lc1-g5 a7-a6 8.', 'b7-b5 9.']",8,30.0,6
"THE ASSOCIATED PRESS IS UNABLE TO INDEPENDENTLY VERIFY THE AUTHENTICITY, CONTENT, LOCATION OR DATE OF THIS","THE <extra_id_0> UNABLE TO INDEPENDENTLY VERIFY THE AUTHENTICITY, CONTENT, LOCATION OR DATE <extra_id_1>","['ASSOCIATED PRESS IS', 'OF THIS']",5,30.0,6
Tv-recensent Hans Beerekamp selecteert elke week twee documentaires van NPO Doc die de moeite waard zijn.,Tv-recensent Hans Beerekamp selecteert elke <extra_id_0> van NPO Doc die <extra_id_1> waard zijn.,"['week twee documentaires', 'de moeite']",5,30.0,6
"] Editorial use only related to cinema, television and personalities. Not for cover use, advertising or fictional works without specific prior agreement The Picture Desk","] Editorial use <extra_id_0> cinema, <extra_id_1> Not for cover use, advertising or fictional works without specific prior agreement <extra_id_2> Desk","['only related to', 'television and personalities.', 'The Picture']",8,30.0,6
"SCHERVEN In reprise. Fabelachtig vertoon van verbaal meesterschap door Youp van 't Hek, stemmig en veelzeggend begeleid door Rens van der Zalm, in het - met de Scheveningen Vormgevingsprijs bekroonde - decor van een likeurfabriekje waar het vroeger beter was.","SCHERVEN In reprise. Fabelachtig vertoon van verbaal meesterschap door Youp van 't Hek, stemmig en veelzeggend begeleid door <extra_id_0> Zalm, in het - <extra_id_1> Vormgevingsprijs bekroonde - decor <extra_id_2> waar <extra_id_3> was.","['Rens van der', 'met de Scheveningen', 'van een likeurfabriekje', 'het vroeger beter']",12,30.0,6
. Het geld wordt altijd verstrekt door tussenkomst van plaatselijke hulporganisaties. Het fonds maakt geen kosten en besteedt de jaarlijkse,. Het geld wordt altijd verstrekt <extra_id_0> plaatselijke hulporganisaties. Het fonds <extra_id_1> en besteedt de jaarlijkse,"['door tussenkomst van', 'maakt geen kosten']",6,30.0,6
"r. T. Faber-de Heer, oud-hoofd afdeling voorlichting van het ministerie van Justitie; mevr. M.L. Tiesinga",r. <extra_id_0> afdeling voorlichting van het ministerie van Justitie; mevr. M.L. Tiesinga,"['T. Faber-de Heer, oud-hoofd']",4,30.0,6
"Voortreffelijk satirisch en doortimmerd regiedebuut van Agns Jaoui, die net als haar voorbeeld Woody Allen zelf een van de hoofdrollen speelt, van een hasj dealend barmeisje. Aangename komedie over personages in de provinciestad Rouen, die elkaars subcultuur niet begrijpen, met glansrol voor naar artistiek prestige hengelende, verliefde fabrieksdirecteur Jean-Pierre Bacri. Amsterdam:","Voortreffelijk satirisch <extra_id_0> van Agns Jaoui, die net als haar voorbeeld Woody Allen zelf <extra_id_1> hoofdrollen speelt, van een hasj dealend barmeisje. Aangename komedie over personages in de provinciestad <extra_id_2> subcultuur niet begrijpen, met <extra_id_3> artistiek prestige hengelende, <extra_id_4> Bacri. Amsterdam:","['en doortimmerd regiedebuut', 'een van de', 'Rouen, die elkaars', 'glansrol voor naar', 'verliefde fabrieksdirecteur Jean-Pierre']",15,30.0,6
e topontmoeting tussen de Amerikaanse president Donald Trump en de Noord-Koreaanse leider Kim Jong-un,e topontmoeting tussen de <extra_id_0> en de Noord-Koreaanse leider Kim Jong-un,['Amerikaanse president Donald Trump'],4,30.0,6
en modieus sprookje over de relatie tussen de analfabete huurmoordenaar Jean Reno en zijn voorlijke 12-jarige buurmeisje Natalie Portman,en modieus sprookje over de relatie <extra_id_0> huurmoordenaar Jean Reno en <extra_id_1> buurmeisje Natalie Portman,"['tussen de analfabete', 'zijn voorlijke 12-jarige']",6,30.0,6
". U.S. Marshals (Stuart Baird, 1998, VS). In als The Fugitive II geafficheerde, mechanische actiefilm herneemt Tommy Lee Jones zijn rol van jager, dit keer nog iets duisterder en gekwelder.",". U.S. Marshals (Stuart Baird, 1998, VS). <extra_id_0> Fugitive II <extra_id_1> herneemt Tommy Lee Jones zijn <extra_id_2> dit keer nog iets duisterder en gekwelder.","['In als The', 'geafficheerde, mechanische actiefilm', 'rol van jager,']",9,30.0,6
(Yannick van de Velde) en zijn al even bezeten vader (Thomas Acda) hopen op een plaats bij het Nederlands jeugdelftal,(Yannick van de Velde) en zijn al even bezeten vader <extra_id_0> op een plaats bij <extra_id_1>,"['(Thomas Acda) hopen', 'het Nederlands jeugdelftal']",6,30.0,6
Bioscoopfilm over een superheld (uit de stripboeken van Marvel) die zich van zijn collegas onderscheidt doordat hij blind is,Bioscoopfilm over een superheld (uit de stripboeken van Marvel) <extra_id_0> zijn <extra_id_1> hij blind is,"['die zich van', 'collegas onderscheidt doordat']",6,30.0,6
"ef K. belasterd hebben, want zonder dat hij iets kwaads gedaan had, werd hij op een ochtend gearresteerd","ef K. belasterd hebben, want zonder dat hij iets kwaads gedaan had, <extra_id_0> op <extra_id_1>","['werd hij', 'een ochtend gearresteerd']",5,30.0,6
"- NRC Mediavreters In Mediavreters vertellen mensen wat ze kijken, lezen, luisteren en liken. Deze",- NRC Mediavreters In Mediavreters vertellen mensen wat <extra_id_0> en liken. Deze,"['ze kijken, lezen, luisteren']",4,30.0,6
"Voor de serie De standplaats kijkt een verslaggever langere tijd rond op n plek en beschrijft wat zich daar afspeelt. Dat geeft een beeld van Nederland, zijn bewoners en maatschappelijke ontwikkelingen. Deze keer staat",Voor de serie De standplaats kijkt een verslaggever langere tijd rond op n plek en beschrijft wat zich daar afspeelt. <extra_id_0> beeld <extra_id_1> bewoners en maatschappelijke <extra_id_2>,"['Dat geeft een', 'van Nederland, zijn', 'ontwikkelingen. Deze keer staat']",10,30.0,6
"Europa, Nederland, Nieuwegein, 15-03-2006. Sint Antoniusziekenhuis Alantnatal, Een joint venture tussen het ziekenhuis en de geboortekliniek voor zorg op maat. Aparte ingang, eenpersoonskamers op de verloskunde afdeling, verloskundigen, aparte balie voor afspraken. Zorg, zorg verzekering, geboorte, zwanger, zwangerschap, buik, onderzoek, echo, baby, moeder en kind. Foto Evelyne Jacq","Europa, Nederland, Nieuwegein, 15-03-2006. Sint Antoniusziekenhuis Alantnatal, Een joint venture tussen het ziekenhuis en de geboortekliniek voor zorg <extra_id_0> Aparte ingang, eenpersoonskamers op de <extra_id_1> aparte balie <extra_id_2> zorg verzekering, <extra_id_3> buik, onderzoek, echo, baby, moeder en kind. <extra_id_4>","['op maat.', 'verloskunde afdeling, verloskundigen,', 'voor afspraken. Zorg,', 'geboorte, zwanger, zwangerschap,', 'Foto Evelyne Jacq']",14,30.0,6
", een reconstructie van zijn verzameling prenten, beelden en dieren. Jodenbreestraat 4, Amsterdam. Dag 10-17u",", een reconstructie <extra_id_0> beelden en dieren. Jodenbreestraat 4, Amsterdam. Dag 10-17u","['van zijn verzameling prenten,']",4,30.0,6
"Hollywood - Verkleed verleden, Hollywoodkostuums uit historische kostuumfilms vergezeld door mode uit",Hollywood - <extra_id_0> historische kostuumfilms vergezeld door mode uit,"['Verkleed verleden, Hollywoodkostuums uit']",4,30.0,6
1. d2-d4 Pg8-f6 2. c2-c4 g7-g6 3. Pb1-c3 d7-d5 4. Pg1-f3 Lf8-g7 5. Dd1-b3 d5xc4 6. Db3xc4 0-0 7. e2-e4,1. d2-d4 <extra_id_0> g7-g6 <extra_id_1> 4. Pg1-f3 Lf8-g7 5. Dd1-b3 d5xc4 6. Db3xc4 0-0 7. e2-e4,"['Pg8-f6 2. c2-c4', '3. Pb1-c3 d7-d5']",6,30.0,6
". Sean Connery en zijn Russische collega-astronomen, onder wie Natalie Wood, gebruiken elkaars geheime atoomwapens in een collectieve poging een fatale meteorietinslag te voorkomen.",". Sean Connery <extra_id_0> collega-astronomen, onder wie Natalie Wood, gebruiken elkaars geheime <extra_id_1> poging een fatale meteorietinslag te voorkomen.","['en zijn Russische', 'atoomwapens in een collectieve']",7,30.0,6
"dat de Nederlandse overheid meer moet doen om de uitstoot van broeikasgassen, waaronder CO2, te verminderen.","dat de Nederlandse overheid meer moet doen <extra_id_0> uitstoot van broeikasgassen, waaronder <extra_id_1>","['om de', 'CO2, te verminderen.']",5,30.0,6
". Liar Liar (Tom Shadyac, 1997, VS). Met Amerikaanse gezinsmoraal doordrenkt vehikel voor elastieken komiek Jim Carrey. Conform de wens van zijn verwaarloosde zoontje kan",". Liar Liar (Tom Shadyac, 1997, VS). Met Amerikaanse gezinsmoraal doordrenkt <extra_id_0> elastieken komiek Jim <extra_id_1> wens van <extra_id_2> kan","['vehikel voor', 'Carrey. Conform de', 'zijn verwaarloosde zoontje']",8,30.0,6
e thriller van eigen bodem portretteert Amsterdam als in een toeristenfolder. Zwakste schakel is het scenario over maniakale duiker die vanuit grachten slachtoffers maakt. Inspecteur Huub Stapel gaat op onderzoek uit. Ook met Monique van de Ven,e thriller van eigen bodem portretteert Amsterdam als <extra_id_0> Zwakste schakel is het scenario over maniakale duiker die <extra_id_1> maakt. Inspecteur Huub <extra_id_2> onderzoek <extra_id_3> met Monique van de Ven,"['in een toeristenfolder.', 'vanuit grachten slachtoffers', 'Stapel gaat op', 'uit. Ook']",11,30.0,6
zit vol kleine grapjes en buigt zich vooral over de overspannen aandacht van de media voor ontwerpers.,zit vol kleine grapjes en <extra_id_0> over de overspannen aandacht van de <extra_id_1> ontwerpers.,"['buigt zich vooral', 'media voor']",5,30.0,6
"elk weekeinde twee levensbeschrijvingen van mensen die recent zijn overleden. Het kan gaan om bekende of onbekende mensen, uit binnen- of buitenland; om mensen die zich verdienstelijk hebben gemaakt voor de maatschappij of mensen die op een andere manier zijn opgevallen. Suggesties voor de rubriek zijn welkom op necrologie@nrc.nl.",elk weekeinde twee levensbeschrijvingen van mensen die recent zijn overleden. Het kan gaan om bekende of <extra_id_0> binnen- of buitenland; om <extra_id_1> verdienstelijk hebben gemaakt voor de maatschappij of mensen <extra_id_2> andere manier <extra_id_3> voor de <extra_id_4> op necrologie@nrc.nl.,"['onbekende mensen, uit', 'mensen die zich', 'die op een', 'zijn opgevallen. Suggesties', 'rubriek zijn welkom']",15,30.0,6
"s Nest (Milos Forman, 1975, VS). Onweerstaanbare succesverfilming van roman van Ken Kesey. Simulant Jack Nicholson activeert medepatinten tot verzet tegen repressie in psychiatrische inrichting. Oscars voor film, regie, scenario, Nicholson en","s Nest (Milos <extra_id_0> succesverfilming van roman van Ken Kesey. <extra_id_1> activeert medepatinten tot <extra_id_2> in psychiatrische inrichting. Oscars voor film, regie, scenario, Nicholson en","['Forman, 1975, VS). Onweerstaanbare', 'Simulant Jack Nicholson', 'verzet tegen repressie']",10,30.0,6
"De Gruyter, geschiedenis van een kruideniersimperium t/m 14 jan in het Noordbrabants Museum, Verwersstraat 41, Den Bosch. Di t/m vr 10-17u, za en zo 12-17u","De Gruyter, geschiedenis van een kruideniersimperium t/m 14 jan in het Noordbrabants <extra_id_0> Den Bosch. Di t/m <extra_id_1> en <extra_id_2>","['Museum, Verwersstraat 41,', 'vr 10-17u, za', 'zo 12-17u']",8,30.0,6
succesvolste Amerikaanse films aller tijden is een grootscheepse pastiche van de goedkope avonturenfilm,succesvolste Amerikaanse films aller <extra_id_0> pastiche van de goedkope avonturenfilm,['tijden is een grootscheepse'],4,30.0,6
"ministers Wopke Hoekstra (Financin, CDA) en Cora van Nieuwenhuizen (Infrastructuur en Waterstaat, VVD)","ministers <extra_id_0> en Cora van Nieuwenhuizen (Infrastructuur en Waterstaat, VVD)","['Wopke Hoekstra (Financin, CDA)']",4,30.0,6
jaar geleden gentroduceerd door de Britse psycholoog Cliff Arnall. Aan de hand van een formule waarin,jaar geleden <extra_id_0> Britse psycholoog Cliff Arnall. Aan de hand van een <extra_id_1>,"['gentroduceerd door de', 'formule waarin']",5,30.0,6
weeskind en dochter van ongelukkige weduwnaar wisselen van rol en koppelen en passant Kirstie Alley en Steve Guttenberg.,weeskind en dochter van ongelukkige weduwnaar wisselen van rol <extra_id_0> passant <extra_id_1> en Steve Guttenberg.,"['en koppelen en', 'Kirstie Alley']",5,30.0,6
"zich tezamen en in vereniging met (een) ander(en), in het openbaar, mondeling, opzettelijk beledigend heeft uitgelaten over een groep mensen, te weten Marokkanen, wegens hun ras","zich tezamen <extra_id_0> met (een) ander(en), in het openbaar, mondeling, opzettelijk beledigend heeft uitgelaten over een groep <extra_id_1> weten <extra_id_2> ras","['en in vereniging', 'mensen, te', 'Marokkanen, wegens hun']",8,30.0,6
Grimmig en fascinerend epos van Paul Thomas Anderson over een olieman in het begin van de twintigste eeuw die voortgedreven door hebzucht en haat een fortuin vergaart waarmee hij zich voorgoed van de rest van de mensheid hoopt te bevrijden.,Grimmig en <extra_id_0> Paul Thomas Anderson over een olieman in het begin van de twintigste eeuw die voortgedreven door hebzucht en haat een fortuin <extra_id_1> zich voorgoed <extra_id_2> van <extra_id_3> te bevrijden.,"['fascinerend epos van', 'vergaart waarmee hij', 'van de rest', 'de mensheid hoopt']",12,30.0,6
"or Old Men Weergaloze moderne western van de Coen-broers, een revanche op de reeks middelmatige films die ze hiervoor maakten. In een grimmige woestijn op de grens van Texas en Mexico treft een Vietnam-veteraan een stapel lijken aan: bende-oorlog. Hij vindt","or Old Men Weergaloze moderne western van de Coen-broers, een revanche op de reeks middelmatige films <extra_id_0> maakten. In een grimmige <extra_id_1> grens van <extra_id_2> treft <extra_id_3> stapel lijken aan: bende-oorlog. Hij vindt","['die ze hiervoor', 'woestijn op de', 'Texas en Mexico', 'een Vietnam-veteraan een']",12,30.0,6
e aflevering van een serie interviews met Nederlandse deelnemers aan de Olympische Spelen die een detail van hun sport belichten.,e aflevering van een serie <extra_id_0> deelnemers <extra_id_1> Spelen die een detail van hun sport belichten.,"['interviews met Nederlandse', 'aan de Olympische']",6,30.0,6
"Billy Elliot (Stephen Daldry, 2000, Engeland/Frankrijk). Ook in ons land succesrijk regiedebuut is een","Billy Elliot (Stephen Daldry, 2000, Engeland/Frankrijk). <extra_id_0> succesrijk regiedebuut is een",['Ook in ons land'],4,30.0,6
Het wordt tijd dat Wilders uitlegt hoe hij zijn strijd tegen de ondergang van Europa precies vorm wil geven,Het wordt tijd dat Wilders uitlegt hoe hij zijn <extra_id_0> ondergang <extra_id_1> vorm wil geven,"['strijd tegen de', 'van Europa precies']",6,30.0,6
 Deze zomer kruipen onze correspondenten in de rol van factchecker. Ze behandelen een groot misverstand over hun land. Vandaag:,Deze zomer kruipen onze correspondenten in de rol van factchecker. <extra_id_0> groot <extra_id_1> land. Vandaag:,"['Ze behandelen een', 'misverstand over hun']",6,30.0,6
"e. De ernstig verbrande patint Ralph Fiennes, over wie verpleegster Juliette Binoche zich ontfermt in een",e. De ernstig verbrande patint Ralph <extra_id_0> wie verpleegster Juliette <extra_id_1> in een,"['Fiennes, over', 'Binoche zich ontfermt']",5,30.0,6
een ambitieuze advocaat die onwetend zijn ziel verkocht aan een corrupt advocatenkantoor. Heerlijke rolbezetting,een ambitieuze <extra_id_0> ziel verkocht aan een corrupt advocatenkantoor. Heerlijke rolbezetting,['advocaat die onwetend zijn'],4,30.0,6
"' Studenten lenen steeds meer geld om rond te komen, zo werd onlangs bekend. Ook hebben ze meer moeite om die schuld af te lossen na hun studie. Hoe ziet het financile leven van studenten er anno 2004 uit?","' Studenten lenen steeds meer geld om rond te komen, zo werd <extra_id_0> hebben <extra_id_1> om <extra_id_2> te lossen na hun <extra_id_3> het financile leven van studenten er anno 2004 uit?","['onlangs bekend. Ook', 'ze meer moeite', 'die schuld af', 'studie. Hoe ziet']",12,30.0,6
De zomer is er ook om even stil te staan. Dat doen we elke zaterdag met twee aan elkaar gewaagde gasten die elkaar niet kennen maar elkaar veel te zeggen hebben. Een avond lang tafelen zij met twee journalisten,De zomer is er ook om even stil te staan. Dat doen we elke <extra_id_0> aan elkaar gewaagde gasten <extra_id_1> kennen maar elkaar <extra_id_2> hebben. <extra_id_3> tafelen zij met twee journalisten,"['zaterdag met twee', 'die elkaar niet', 'veel te zeggen', 'Een avond lang']",12,30.0,6
"Allen die zich in Nederland bevinden, worden in gelijke gevallen gelijk behandeld. Discriminatie wegens godsdienst, levensovertuiging, politieke gezindheid, ras, geslacht of op welke grond dan ook, is niet toegestaan.","<extra_id_0> in <extra_id_1> in gelijke gevallen gelijk behandeld. Discriminatie wegens godsdienst, levensovertuiging, politieke gezindheid, ras, <extra_id_2> welke grond dan ook, is niet toegestaan.","['Allen die zich', 'Nederland bevinden, worden', 'geslacht of op']",9,30.0,6
"Ongemak en lichte huiver, daar bleef ik toch mee zitten na een weekje euthanasienieuws uit pioniersland Nederland.","<extra_id_0> lichte huiver, daar bleef ik toch mee <extra_id_1> weekje euthanasienieuws uit pioniersland Nederland.","['Ongemak en', 'zitten na een']",5,30.0,6
forceren bij zichzelf een tijdelijke hartstilstand om een kijkje te kunnen nemen in het hiernamaals.,forceren bij zichzelf een tijdelijke hartstilstand om een <extra_id_0> in het hiernamaals.,['kijkje te kunnen nemen'],4,30.0,6
"Het belangrijkste is dat jij door die schoorsteen kunt. De kleur van een piet, dat is maar bijzaak.","Het belangrijkste is dat jij door die schoorsteen kunt. De <extra_id_0> piet, dat is <extra_id_1>","['kleur van een', 'maar bijzaak.']",5,30.0,6
een bedrag van bijna 21 miljard euro uitstaan aan staatsobligaties van Griekenland en andere probleemlanden.,een bedrag <extra_id_0> euro uitstaan aan staatsobligaties van Griekenland en andere probleemlanden.,['van bijna 21 miljard'],4,30.0,6
"The Shining (Stanley Kubrick, 1980, VS). Perfectionistische griezelfilm van grootmeester Kubrick holt het genre danig uit. Roman van Stephen King is slechts aanleiding voor spel met de locatie (een verlaten superluxueus hotel) en de personages (een","The Shining (Stanley Kubrick, 1980, <extra_id_0> van grootmeester Kubrick holt het genre danig uit. <extra_id_1> King is <extra_id_2> spel met de locatie (een verlaten superluxueus hotel) en <extra_id_3> (een","['VS). Perfectionistische griezelfilm', 'Roman van Stephen', 'slechts aanleiding voor', 'de personages']",11,30.0,6
