Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq183-0,base,". Prachtig verstild portret van een adellijk Tunesisch hof ten tijde van de strijd om de onafhankelijkheid. Regisseuse Tlatli concentreert zich op de vrouwen in de keuken en maakt hun dilemma's, zorgen en vooral hun zwijgzaamheid glashelder.",". Prachtig verstild portret van een adellijk Tunesisch hof ten tijde van de strijd om de <extra_id_0> concentreert zich op de vrouwen in de <extra_id_1> hun dilemma's, <extra_id_2> hun zwijgzaamheid glashelder.",". Prachtig verstild portret van een adellijk Tunesisch hof ten tijde van de strijd om de koning. Het concentreert zich op de vrouwen in de hof en hun dilemma's, en hun zwijgzaamheid glashelder.","['onafhankelijkheid. Regisseuse Tlatli', 'keuken en maakt', 'zorgen en vooral']","['koning. Het', 'hof en', 'en']",9,25.0,7,"[0.8333333333333334, 0.8, 0.875]",0.84
seq184-0,base,"<BR> Methode: zelfmoordaanslag, auto met explosieven<BR> Plaats: Bagdad<BR> Bijzonderheden: aanslag op",<BR> Methode: <extra_id_0> explosieven<BR> Plaats: Bagdad<BR> Bijzonderheden: aanslag op,<BR> Methode: vuurwapens en explosieven<BR> Plaats: Bagdad<BR> Bijzonderheden: aanslag op,"['zelfmoordaanslag', 'auto met']",['vuurwapens en'],3,25.0,7,[0.8125],0.81
seq185-0,base,"De vakantieperiode brengt topdrukte in de toerismesector. Mensen die werken in hotels, restaurants, langs stranden, als gids in steden of natuurgebieden  wanneer gaan ze zelf met vakantie en waarheen? Deel","De vakantieperiode brengt <extra_id_0> toerismesector. Mensen die werken in hotels, restaurants, langs stranden, als gids <extra_id_1> natuurgebieden wanneer gaan ze <extra_id_2> vakantie en waarheen? Deel","De vakantieperiode brengt nieuwe mogelijkheden in de toerismesector. Mensen die werken in hotels, restaurants, langs stranden, als gids in natuurgebieden wanneer gaan ze op vakantie en waarheen? Deel","['topdrukte in de', 'in steden of', 'zelf met']","['nieuwe mogelijkheden in de', 'in', 'op']",8,25.0,7,"[0.6538461538461539, 0.8333333333333334, 1.0]",0.83
seq186-0,base,": Use of this copyright image is subject to Terms of Use of BBC Digital Picture Service. In particular, this image may only be used during the publicity period for the purpose of publicising",": Use of this copyright image is subject to Terms of Use <extra_id_0> Picture Service. In particular, this image may only be used during <extra_id_1> for the <extra_id_2> publicising",": Use of this copyright image is subject to Terms of Use of the Picture Service. In particular, this image may only be used during a certain period for the purpose of publicising","['of BBC Digital', 'the publicity period', 'purpose of']","['of the', 'a certain period', 'purpose of']",8,25.0,7,"[0.7142857142857143, 0.55, 0.0]",0.42
seq187-0,base,"is credited. Any use of this image on the internet or for any other purpose whatsoever, including advertising or other commercial uses, requires the prior written approval of","is credited. Any use of <extra_id_0> the internet or for any other purpose whatsoever, including <extra_id_1> uses, requires the prior written approval of","is credited. Any use of this site on the internet or for any other purpose whatsoever, including for other uses, requires the prior written approval of","['this image on', 'advertising or other commercial']","['this site on', 'for other']",7,25.0,7,"[0.3076923076923077, 0.7419354838709677]",0.52
seq188-0,base,Welkom in een nieuw blog over de uitbraak van het coronavirus dat Covid-19 veroorzaakt. Hier houdt NRC de laatste ontwikkelingen bij over de pandemie. Een korte samenvatting van het belangrijkste nieuws van,<extra_id_0> nieuw blog over de uitbraak van het coronavirus <extra_id_1> veroorzaakt. Hier houdt NRC de laatste ontwikkelingen bij over de pandemie. Een korte samenvatting van <extra_id_2> van,een nieuw blog over de uitbraak van het coronavirus en wat het veroorzaakt. Hier houdt NRC de laatste ontwikkelingen bij over de pandemie. Een korte samenvatting van de inhoud van,"['Welkom in een', 'dat Covid-19', 'het belangrijkste nieuws']","['een', 'en wat het', 'de inhoud']",8,25.0,7,"[0.7692307692307693, 0.9166666666666666, 0.7916666666666666]",0.83
seq189-0,base,"zo 11-17u; Ilja Repin (1844-1930): het geheim van Rusland t/m 7 april in het Groninger Museum, Museumeiland 1, Groningen di t/m zo 10-17u","zo 11-17u; Ilja Repin (1844-1930): het <extra_id_0> t/m 7 <extra_id_1> Groninger Museum, Museumeiland 1, Groningen di t/m zo 10-17u","zo 11-17u; Ilja Repin (1844-1930): het verhaal van een oorlog di t/m 7 Groninger Museum, Museumeiland 1, Groningen di t/m zo 10-17u","['geheim van Rusland', 'april in het']","['verhaal van een oorlog di', '']",6,25.0,7,"[0.64, 1.0]",0.82
seq190-0,base,"Mike Leigh's stuk door Theatergroep Carrousel. Pijnlijke huiskamerkomedie, gesitueerd in de jaren zeventig, over dodelijke verveling op een avondje uit tussen buren die zich uit in boordevolle glazen gin (zonder tonic!) en treiterijen. Schitterend spel van Marlies Heuer, Dic van Duin en Maureen Teeuwen.","Mike Leigh's stuk door Theatergroep Carrousel. Pijnlijke huiskamerkomedie, gesitueerd in de jaren zeventig, over dodelijke verveling op een <extra_id_0> tussen buren die zich uit in <extra_id_1> (zonder tonic!) <extra_id_2> spel van Marlies Heuer, Dic van <extra_id_3> Teeuwen.","Mike Leigh's stuk door Theatergroep Carrousel. Pijnlijke huiskamerkomedie, gesitueerd in de jaren zeventig, over dodelijke verveling op een avond tussen buren die zich uit in een (zonder tonic!) donkere kamer. Met spel van Marlies Heuer, Dic van de Teeuwen.","['avondje uit', 'boordevolle glazen gin', 'en treiterijen. Schitterend', 'Duin en Maureen']","['avond', 'een', 'donkere kamer. Met', 'de']",11,25.0,7,"[0.5454545454545454, 0.8636363636363636, 0.7777777777777778, 0.9333333333333333]",0.78
seq191-0,base,"Deze zomer leest Arjen Fortuin dezelfde boeken als 25 jaar geleden, in zijn eerste zomer als volwassene. Deze week:",Deze zomer leest Arjen Fortuin <extra_id_0> als <extra_id_1> in zijn eerste zomer als volwassene. Deze week:,Deze zomer leest Arjen Fortuin als schrijver in zijn eerste zomer als volwassene. Deze week:,"['dezelfde boeken', '25 jaar geleden,']","['', 'schrijver']",5,25.0,7,"[1.0, 0.875]",0.94
seq192-0,base,"Verhoeven, die de lessen van Alfred Hitchcock aanpaste aan de hogere tolerantiedrempel van de jaren",<extra_id_0> van Alfred Hitchcock aanpaste aan de hogere tolerantiedrempel van de jaren,de prestatie van Alfred Hitchcock aanpaste aan de hogere tolerantiedrempel van de jaren,"['Verhoeven', 'die de lessen']",['de prestatie'],4,25.0,7,[0.8333333333333334],0.83
seq193-0,base,"e, intelligente en biseksuele bestsellerauteur Sharon Stone verleidt detective Michael Douglas, die onderzoekt of zij","e, intelligente en <extra_id_0> verleidt detective Michael Douglas, die onderzoekt of zij","e, intelligente en zeer intelligente verleidt detective Michael Douglas, die onderzoekt of zij",['biseksuele bestsellerauteur Sharon Stone'],['zeer intelligente'],4,25.0,7,[0.725],0.72
seq194-0,base,Wekelijks stuit Karel Knip in de alledaagse werkelijkheid op onverwachte raadsels en onbegrijpelijke verschijnselen. Deze week:,Wekelijks stuit Karel Knip in de alledaagse <extra_id_0> en onbegrijpelijke verschijnselen. Deze week:,Wekelijks stuit Karel Knip in de alledaagse situatie en onbegrijpelijke verschijnselen. Deze week:,['werkelijkheid op onverwachte raadsels'],['situatie'],4,25.0,7,[0.8918918918918919],0.89
seq195-0,base,Wat zijn de allerleukste komedies ooit gemaakt? Vier NRC-recensenten kozen hun eigen top-5. Van Buster Keaton tot de Farrelly-broers. De keuze van,Wat zijn de allerleukste komedies ooit gemaakt? Vier NRC-recensenten kozen hun eigen top-5. Van <extra_id_0> de Farrelly-broers. <extra_id_1>,Wat zijn de allerleukste komedies ooit gemaakt? Vier NRC-recensenten kozen hun eigen top-5. Van de schrijvers tot de Farrelly-broers.,"['Buster Keaton tot', 'De keuze van']","['de schrijvers tot', '']",6,25.0,7,"[0.7058823529411765, 1.0]",0.85
seq196-0,base,; Best of five Vocaal kunst- en vliegwerk in verrassende ensceneringen door de theaterzanggroep Montezuma's Revenge.,; Best <extra_id_0> en vliegwerk in verrassende ensceneringen door de theaterzanggroep Montezuma's Revenge.,; Best in oorlog en vliegwerk in verrassende ensceneringen door de theaterzanggroep Montezuma's Revenge.,['of five Vocaal kunst-'],['in oorlog'],4,25.0,7,[0.8095238095238095],0.81
seq197-0,base,"T De 21ste speelfilm van Franse veteraan Eric Rohmer en de derde aflevering van zijn seizoenenserie, gaat weer over naar liefde lonkende adolescenten. Die liefde is anders dan die van Romeo en Juliet: niets staat de jongens en meisjes in zomers Bretagne in de weg om geliefden te worden, behalve zijzelf.",<extra_id_0> speelfilm van Franse veteraan Eric Rohmer en de derde aflevering <extra_id_1> weer over naar liefde lonkende adolescenten. Die liefde is anders dan die van Romeo en Juliet: niets staat de jongens <extra_id_2> zomers Bretagne in de weg om geliefden te <extra_id_3>,nieuwe speelfilm van Franse veteraan Eric Rohmer en de derde aflevering gaat weer over naar liefde lonkende adolescenten. Die liefde is anders dan die van Romeo en Juliet: niets staat de jongens uit een zomers Bretagne in de weg om geliefden te vinden. Minder,"['T De 21ste', 'van zijn seizoenenserie', 'gaat', 'en meisjes in', 'worden', 'behalve zijzelf.']","['nieuwe', 'gaat', 'uit een', 'Minder']",13,25.0,7,"[0.8, 0.9565217391304348, 1.0, 0.8461538461538461]",0.9
seq198-0,base,". FLOATING LIFE In subliem eenvoudige beelden tekent de naar Australi gemigreerde Hongkong-filmmaakster Clara Law scnes op uit de Chinese diaspora. Een familie uit Hongkong tracht wortel te schieten in een ruim bemeten buitenwijk van Sydney; een dochter assimileert krampachtig, een ander woont bij Mnchen. Een klein, spiritueel meesterwerkje van een getalenteerd regisseuse.",". FLOATING LIFE In subliem eenvoudige <extra_id_0> naar Australi gemigreerde Hongkong-filmmaakster Clara Law scnes op uit de Chinese diaspora. Een familie uit Hongkong tracht wortel te schieten in een ruim bemeten buitenwijk <extra_id_1> dochter assimileert <extra_id_2> bij Mnchen. Een klein, spiritueel meesterwerkje van <extra_id_3>",". FLOATING LIFE In subliem eenvoudige stijl de naar Australi gemigreerde Hongkong-filmmaakster Clara Law scnes op uit de Chinese diaspora. Een familie uit Hongkong tracht wortel te schieten in een ruim bemeten buitenwijk maar haar dochter assimileert zich bij Mnchen. Een klein, spiritueel meesterwerkje van de schrijfster.","['beelden tekent de', 'van Sydney; een', 'krampachtig', 'een ander woont', 'een getalenteerd regisseuse.']","['stijl de', 'maar haar', 'zich', 'schrijfster.']",13,25.0,7,"[0.7647058823529411, 0.9333333333333333, 0.8181818181818182, 1.0]",0.88
seq199-0,base,". MEN IN BLACK Elvis is niet dood, hij is alleen naar huis gegaan, zegt Tommy Lee Jones in een sciencefiction-komedie van Barry Sonnefeld vol uitzinnige actie en verrukkelijk voorspelbare visuele en verbale grappen. Naast zorgzaam arrogante Tommy Lee Jones is ook Will Smith een man in het zwart, die assisteert bij de geboorte van een buitenaardse inktvis en de aarde beschermt tegen een gigantisch insect. In meer dan",". MEN IN BLACK Elvis is niet dood, hij is alleen naar huis <extra_id_0> Lee Jones in een sciencefiction-komedie van Barry Sonnefeld vol uitzinnige actie en verrukkelijk voorspelbare visuele en verbale grappen. Naast zorgzaam arrogante Tommy Lee Jones <extra_id_1> Smith <extra_id_2> het zwart, die assisteert <extra_id_3> geboorte <extra_id_4> inktvis en de <extra_id_5> een gigantisch insect. In meer dan",". MEN IN BLACK Elvis is niet dood, hij is alleen naar huis Tommy Lee Jones in een sciencefiction-komedie van Barry Sonnefeld vol uitzinnige actie en verrukkelijk voorspelbare visuele en verbale grappen. Naast zorgzaam arrogante Tommy Lee Jones is er ook Billy Smith het zwart, die assisteert bij de geboorte van een inktvis en de dood van een gigantisch insect. In meer dan","['gegaan', 'zegt Tommy', 'is ook Will', 'een man in', 'bij de', 'van een buitenaardse', 'aarde beschermt tegen']","['Tommy', 'is er ook Billy', '', 'bij de', 'van een', 'dood van']",17,25.0,7,"[1.0, 0.8, 1.0, 0.9, 0.7142857142857143, 0.9]",0.89
seq200-0,base,"Vis vitalis; stillevens van Hollandse en Vlaamse meesters, 1550-1700 t/m 9 mei Centraal Museum, Nicolaaskerkhof 10, Utrecht. Di t/m zo 11-17u","Vis <extra_id_0> Hollandse en Vlaamse meesters, 1550-1700 t/m 9 mei Centraal Museum, Nicolaaskerkhof <extra_id_1> Di t/m zo 11-17u","Vis van Hollandse en Vlaamse meesters, 1550-1700 t/m 9 mei Centraal Museum, Nicolaaskerkhof Utrecht Di t/m zo 11-17u","['vitalis; stillevens van', '10', 'Utrecht.']","['van', 'Utrecht']",5,25.0,7,"[0.8695652173913043, 1.0]",0.93
seq201-0,base,Tweede film van de regisseurs van Dumb & Dumber is puberale klucht over een aan lager wal geraakte bowling,Tweede film van <extra_id_0> van Dumb & Dumber is puberale klucht <extra_id_1> lager wal geraakte bowling,Tweede film van de reeks van Dumb & Dumber is puberale klucht en lager wal geraakte bowling,"['de regisseurs', 'over een aan']","['de reeks', 'en']",5,25.0,6,"[0.46153846153846156, 0.8333333333333334]",0.65
seq202-0,base,"na een glaasje champagne tijdens een chique zakendiner, niet meer storen door welke vorm van decorum dan ook.",na een glaasje champagne <extra_id_0> niet meer storen door welke vorm van decorum dan ook.,na een glaasje champagne moet je niet meer storen door welke vorm van decorum dan ook.,"['tijdens een chique zakendiner,']",['moet je'],4,25.0,6,[0.9],0.9
seq203-0,base,"ende satire waarin Goldie Hawn, Bette Midler en Diane Keaton in clubverband zinnen op wraak op hun echtgenoten die voor een nieuwe, jongere vrouw hebben gekozen.","ende satire <extra_id_0> Bette Midler en Diane <extra_id_1> zinnen op wraak op hun echtgenoten die voor een nieuwe, jongere vrouw hebben gekozen.","ende satire Bette Midler en Diane Kruger zinnen op wraak op hun echtgenoten die voor een nieuwe, jongere vrouw hebben gekozen.","['waarin Goldie Hawn,', 'Keaton in clubverband']","['', 'Kruger']",6,25.0,6,"[1.0, 0.8095238095238095]",0.9
seq204-0,base,". De fotoredactie van NRC selecteert wekelijks de indrukwekkendste, mooiste en beste foto's uit de duizenden foto's die op onze redactie binnenkomen. Deze week onder meer",". De fotoredactie van NRC selecteert wekelijks de indrukwekkendste, mooiste en beste <extra_id_0> duizenden foto's <extra_id_1> redactie binnenkomen. Deze week onder meer",". De fotoredactie van NRC selecteert wekelijks de indrukwekkendste, mooiste en beste foto's. Er zijn duizenden foto's die de redactie binnenkomen. Deze week onder meer","['""foto\'s uit de""', 'die op onze']","[""foto's. Er zijn"", 'die de']",6,25.0,6,"[0.6, 0.5454545454545454]",0.57
seq205-0,base,". Snel gemonteerde en vaak verrassende Orkater-collage, met Beppe Costa als de broer van Napoleon die de eerste koning van Nederland was.",. Snel gemonteerde en <extra_id_0> met Beppe <extra_id_1> broer van Napoleon die de eerste koning van Nederland was.,. Snel gemonteerde en zeer bekend met Beppe de broer van Napoleon die de eerste koning van Nederland was.,"['vaak verrassende Orkater-collage,', 'Costa als de']","['zeer bekend', 'de']",6,25.0,6,"[0.8484848484848485, 0.8333333333333334]",0.84
seq206-0,base,". Een musical als een schuimtaart, met massale tapdans, weelderige tableaus en vakwerk van Angela Schijf, Mariska van Kolck, Bart Oomen en Gerrie van der Klei. T/m","<extra_id_0> een schuimtaart, met massale tapdans, weelderige tableaus en vakwerk van Angela Schijf, Mariska van Kolck, Bart Oomen en Gerrie <extra_id_1> T/m","een schuimtaart, met massale tapdans, weelderige tableaus en vakwerk van Angela Schijf, Mariska van Kolck, Bart Oomen en Gerrie van der Linden. T/m","['. Een musical als', 'van der Klei.']","['', 'van der Linden.']",7,25.0,6,"[1.0, 0.3333333333333333]",0.67
seq207-0,base,". Bij het Nationale Toneel bewerkte Ger Thijs Marcellus Emants' fin-de-sicle-roman tot een ijselijke monoloog. De verteller die Thijs neerzet is een kille moordenaar en tegelijkertijd een gevoelige, naar contact met zijn medemens snakkende heer. En zo ontstaat, onder regie van Frans Strijards, het portret van een verknipt mens",". Bij het Nationale Toneel bewerkte Ger Thijs Marcellus Emants' fin-de-sicle-roman tot <extra_id_0> De verteller die Thijs neerzet <extra_id_1> moordenaar en tegelijkertijd een gevoelige, naar contact met zijn medemens snakkende heer. En <extra_id_2> regie van Frans Strijards, het portret van <extra_id_3>",". Bij het Nationale Toneel bewerkte Ger Thijs Marcellus Emants' fin-de-sicle-roman tot een thriller. De verteller die Thijs neerzet is een moordenaar en tegelijkertijd een gevoelige, naar contact met zijn medemens snakkende heer. En in regie van Frans Strijards, het portret van de moordenaar.","['een ijselijke monoloog.', 'is een kille', 'zo ontstaat', 'onder', 'een verknipt mens']","['een thriller.', 'is een', 'in', 'moordenaar.']",12,25.0,6,"[0.6956521739130435, 0.5, 0.9090909090909091, 0.6363636363636364]",0.69
seq208-0,base,"ndianenepos van en met Kevin Kostner. De zevenvoudige Oscarwinnaar smaakt als een ouderwets romantische, grootse western, al staat de held nu aan de goede kant: die van de Sioux-indianen wier cultuur gedetailleerd werd gereconstrueerd.",ndianenepos van en met Kevin Kostner. De zevenvoudige Oscarwinnaar smaakt als een ouderwets <extra_id_0> al staat de held nu <extra_id_1> kant: die van de Sioux-indianen wier cultuur gedetailleerd <extra_id_2>,"ndianenepos van en met Kevin Kostner. De zevenvoudige Oscarwinnaar smaakt als een ouderwets verhaal, al staat de held nu aan een andere kant: die van de Sioux-indianen wier cultuur gedetailleerd is.","['romantische', 'grootse western,', 'aan de goede', 'werd gereconstrueerd.']","['verhaal,', 'aan een andere', 'is.']",8,25.0,6,"[1.0, 0.8125, 1.0]",0.94
seq209-0,base,"e deel in een serie over de toenemende krapte op de arbeidsmarkt, de oorzaken, de aanpak en de gevolgen hiervan.","e deel in een serie over de toenemende krapte <extra_id_0> de oorzaken, de aanpak en <extra_id_1> hiervan.","e deel in een serie over de toenemende krapte in de economie, de oorzaken, de aanpak en de oplossingen hiervan.","['op de arbeidsmarkt,', 'de gevolgen']","['in de economie,', 'de oplossingen']",5,25.0,6,"[0.6842105263157895, 0.5]",0.59
seq210-0,base,". INTRODANS Het Arnhemse gezelschap Introdans combineert energie, emotie en theatraliteit in een programma met werk van Jean-Christophe Maillot, Conny Janssen en Ton Wiggers. De voorstelling is een gelukkige combinatie van krachtige bewegingen, opzwepende muziek en smaakvolle toneelbeelden.",". INTRODANS Het <extra_id_0> combineert energie, emotie en theatraliteit in een programma met werk van Jean-Christophe Maillot, Conny Janssen en Ton Wiggers. De voorstelling is een gelukkige combinatie <extra_id_1> opzwepende <extra_id_2>",". INTRODANS Het nieuwe seizoen combineert energie, emotie en theatraliteit in een programma met werk van Jean-Christophe Maillot, Conny Janssen en Ton Wiggers. De voorstelling is een gelukkige combinatie van opzwepende verhalen.","['Arnhemse gezelschap Introdans', 'van krachtige bewegingen,', 'muziek en smaakvolle toneelbeelden.']","['nieuwe seizoen', 'van', 'verhalen.']",10,25.0,6,"[0.7586206896551724, 0.88, 0.8285714285714286]",0.82
seq211-0,base,. RICHARD III In de overweldigende film die Richard Loncraine en Ian McKellen maakten naar het historiestuk van Shakespeare is Richard III een dictator in jaren-dertigstijl en wordt de Rozenoorlog uitgevochten met tanks en mortieren. Temidden van spectaculaire decors speelt McKellen de mismaakte usurpator als een aarts-charmeur die zwelgt in bloeddorst en bittere spot. In A,. RICHARD III In de overweldigende film die Richard Loncraine en Ian McKellen maakten naar het <extra_id_0> is Richard III een <extra_id_1> en wordt de Rozenoorlog uitgevochten met tanks en <extra_id_2> spectaculaire <extra_id_3> McKellen de mismaakte usurpator als een aarts-charmeur die zwelgt in <extra_id_4> spot. In A,. RICHARD III In de overweldigende film die Richard Loncraine en Ian McKellen maakten naar het einde van de jaren ’80 is Richard III een oorlog en wordt de Rozenoorlog uitgevochten met tanks en in spectaculaire beelden portretteert McKellen de mismaakte usurpator als een aarts-charmeur die zwelgt in een spot. In A,"['historiestuk van Shakespeare', 'dictator in jaren-dertigstijl', 'mortieren. Temidden van', 'decors speelt', 'bloeddorst en bittere']","['einde van de jaren ’80', 'oorlog', 'in', 'beelden portretteert', 'een']",14,25.0,6,"[0.75, 0.896551724137931, 0.9130434782608695, 0.65, 0.8571428571428571]",0.81
seq212-0,base,niet uit op groezelig realisme. Hyperrealistische beelden en onnadrukkelijke Schotse humor halen de scherpe kantje,niet uit <extra_id_0> beelden en onnadrukkelijke Schotse humor halen de scherpe kantje,niet uit De beelden en onnadrukkelijke Schotse humor halen de scherpe kantje,['op groezelig realisme. Hyperrealistische'],['De'],4,25.0,6,[0.975],0.97
seq213-0,base,". TRAINSPOTTING Het leven van een verslaafde is eerder wonderlijk dan verschrikkelijk, lijken regisseur Danny Boyle en scenarioschrijver John Hodge te willen zeggen in hun surrealistische bewerking van het Schotse cultboek van Irvine Welsh. Ewan McGregor (Shallow Grave) is een geestige junkie op weg naar verlossing temidden van visueel en muzikaal vuurwerk. In",". TRAINSPOTTING Het leven van een verslaafde is eerder wonderlijk dan verschrikkelijk, lijken regisseur <extra_id_0> scenarioschrijver John Hodge te willen zeggen in hun surrealistische <extra_id_1> Schotse cultboek van Irvine Welsh. Ewan <extra_id_2> een geestige junkie op weg naar verlossing <extra_id_3> en muzikaal vuurwerk. In",". TRAINSPOTTING Het leven van een verslaafde is eerder wonderlijk dan verschrikkelijk, lijken regisseur Jonathan Edwards en scenarioschrijver John Hodge te willen zeggen in hun surrealistische versie van het Schotse cultboek van Irvine Welsh. Ewan is een geestige junkie op weg naar verlossing met kracht en muzikaal vuurwerk. In","['Danny Boyle en', 'bewerking van het', 'McGregor (Shallow Grave) is', 'temidden van visueel']","['Jonathan Edwards en', 'versie van het', 'is', 'met kracht']",13,25.0,6,"[0.7368421052631579, 0.35294117647058826, 0.9259259259259259, 0.85]",0.72
seq214-0,base,". Sgt. Bilko (Jonathan Lynn, 1996, VS). Flauwe soldatenkomedie waarin gewoontegetrouw intellectuelen, vrouwen en officieren het moeten ontgelden. Steve Martin als charmante nietsnut die",". Sgt. Bilko (Jonathan Lynn, 1996, VS). Flauwe soldatenkomedie waarin gewoontegetrouw <extra_id_0> officieren het moeten <extra_id_1> als charmante nietsnut die",". Sgt. Bilko (Jonathan Lynn, 1996, VS). Flauwe soldatenkomedie waarin gewoontegetrouw officieren het moeten doen als charmante nietsnut die","['intellectuelen', 'vrouwen en', 'ontgelden. Steve Martin']","['', 'doen']",6,25.0,6,"[1.0, 0.7]",0.85
seq215-0,base,"engsel van romantische komedie en thriller. Jonge verslaggeefster Julia Roberts en gearriveerde columnist Nick Nolte zitten elkaar dwars bij research naar genetisch gemanipuleerde melk, maar zijn uiteraard voor elkaar bestemd.","engsel van romantische <extra_id_0> Jonge <extra_id_1> en gearriveerde columnist Nick Nolte zitten elkaar dwars bij research naar genetisch gemanipuleerde melk, <extra_id_2> uiteraard voor elkaar bestemd.","engsel van romantische gedachten. Jonge schrijver en gearriveerde columnist Nick Nolte zitten elkaar dwars bij research naar genetisch gemanipuleerde melk, en dat uiteraard voor elkaar bestemd.","['komedie en thriller.', 'verslaggeefster Julia Roberts', 'maar zijn']","['gedachten.', 'schrijver', 'en dat']",8,25.0,6,"[0.75, 0.8275862068965517, 0.8888888888888888]",0.82
seq216-0,base,Geert Mak schreef In Europa over de historie van de 20ste eeuw. De VPRO zendt er een serie over uit. Onze correspondent in,Geert Mak schreef In Europa <extra_id_0> van de 20ste eeuw. De VPRO zendt er een serie over <extra_id_1> in,Geert Mak schreef In Europa de geschiedenis van de 20ste eeuw. De VPRO zendt er een serie over uit in,"['over de historie', 'uit. Onze correspondent']","['de geschiedenis', 'uit']",6,25.0,6,"[0.6875, 0.8695652173913043]",0.78
seq217-0,base,"het manipuleren van de London Interbank Offered Rate (Libor) en de Euro Interbank Offered Rate (Euribor), twee belangrijke rentetarieven in Europa","het manipuleren <extra_id_0> Interbank Offered Rate (Libor) en de <extra_id_1> Offered Rate (Euribor), twee belangrijke rentetarieven in Europa","het manipuleren de Interbank Offered Rate (Libor) en de Euro Offered Rate (Euribor), twee belangrijke rentetarieven in Europa","['van de London', 'Euro Interbank']","['de', 'Euro']",5,25.0,6,"[0.8461538461538461, 0.7142857142857143]",0.78
seq218-0,base,ecente schilderijen en aquarellen van Leo Schatz t/m 3 dec in het Joods Historisch Museum in Amsterdam,ecente schilderijen en aquarellen van Leo Schatz t/m 3 dec <extra_id_0> Museum in Amsterdam,ecente schilderijen en aquarellen van Leo Schatz t/m 3 dec in het Museum in Amsterdam,['in het Joods Historisch'],['in het'],4,25.0,6,[0.7391304347826086],0.74
seq219-0,base,"e callgirl in een puntgaaf gefotografeerd glazen, bedriegelijk spiegelend New York. Katryn Cartlidge geeft deze Claire indrukwekkend ingetogen gestalte.",e callgirl in een puntgaaf gefotografeerd <extra_id_0> New <extra_id_1> Cartlidge geeft deze Claire indrukwekkend ingetogen gestalte.,e callgirl in een puntgaaf gefotografeerd New Yorker Claire Cartlidge geeft deze Claire indrukwekkend ingetogen gestalte.,"['glazen', 'bedriegelijk spiegelend', 'York. Katryn']","['', 'Yorker Claire']",5,25.0,6,"[1.0, 0.8260869565217391]",0.91
seq220-0,base,"lan Bator zweeft boven stad en steppe, aarzelend of hij wil rencarneren in een mens. Geheel uit documentaire impressies opgebouwde potische vertelling van de Belgische antropoloog","lan Bator zweeft boven stad en steppe, aarzelend of hij wil rencarneren in een mens. Geheel uit <extra_id_0> potische vertelling <extra_id_1> antropoloog","lan Bator zweeft boven stad en steppe, aarzelend of hij wil rencarneren in een mens. Geheel uit potische vertelling van een antropoloog","['documentaire impressies opgebouwde', 'van de Belgische']","['', 'van een']",6,25.0,6,"[1.0, 0.625]",0.81
seq221-0,base,". Junior (Ivan Reitman, 1994, VS). Wetenschappelijk minder sterk onderbouwde komedie waarin proefkonijn Arnold Schwarzenegger zwanger is. Hij trekt vrouwenkleren aan en moet al snotteren om de eerste de beste sentimentele tv-reclame. Met Danny DeVito als gynaecoloog en Emma Thompson als klunzige wetenschapster.",". Junior <extra_id_0> 1994, VS). Wetenschappelijk minder sterk onderbouwde komedie waarin proefkonijn Arnold Schwarzenegger zwanger is. Hij trekt vrouwenkleren aan en moet al snotteren om de eerste de beste sentimentele <extra_id_1> DeVito <extra_id_2> Emma <extra_id_3> wetenschapster.",". Junior ( 1994, VS). Wetenschappelijk minder sterk onderbouwde komedie waarin proefkonijn Arnold Schwarzenegger zwanger is. Hij trekt vrouwenkleren aan en moet al snotteren om de eerste de beste sentimentele ervaringen te leren. DeVito Emma wetenschapster.","['(Ivan Reitman,', 'tv-reclame. Met Danny', 'als gynaecoloog en', 'Thompson als klunzige']","['(', 'ervaringen te leren.', '', '']",11,25.0,6,"[0.9285714285714286, 0.7619047619047619, 1.0, 1.0]",0.92
seq222-0,base,"heksen zijn. Titelheldinnen Susan Sarandon, Michelle Pfeiffer en Cher vallen voor weerzinwekkende Jack Nicholson die over een duivelse charme beschikt.",heksen zijn. Titelheldinnen Susan <extra_id_0> Pfeiffer <extra_id_1> voor weerzinwekkende Jack Nicholson die over een duivelse charme beschikt.,heksen zijn. Titelheldinnen Susan Sarandon en Michelle Pfeiffer zorgen voor weerzinwekkende Jack Nicholson die over een duivelse charme beschikt.,"['Sarandon', 'Michelle', 'en Cher vallen']","['Sarandon en Michelle', 'zorgen']",5,25.0,6,"[0.6, 0.875]",0.74
seq223-0,base,Een op de drie Nederlanders woont op het platteland. Daarom deze zomer: de wereld van het dorp Opende.,Een op de drie Nederlanders woont op het platteland. Daarom <extra_id_0> van het dorp Opende.,Een op de drie Nederlanders woont op het platteland. Daarom is het van het dorp Opende.,['deze zomer: de wereld'],['is het'],4,25.0,6,[0.9047619047619048],0.9
