Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq206-0,xl,". Een musical als een schuimtaart, met massale tapdans, weelderige tableaus en vakwerk van Angela Schijf, Mariska van Kolck, Bart Oomen en Gerrie van der Klei. T/m","<extra_id_0> een schuimtaart, met massale tapdans, weelderige tableaus en vakwerk van Angela Schijf, Mariska van Kolck, Bart Oomen en Gerrie <extra_id_1> T/m","op een schuimtaart, met massale tapdans, weelderige tableaus en vakwerk van Angela Schijf, Mariska van Kolck, Bart Oomen en Gerrie van der Meer. T/m","['. Een musical als', 'van der Klei.']","['op', 'van der Meer.']",7,25,6,"[1.0, 0.23076923076923078]",0.62
seq207-0,xl,". Bij het Nationale Toneel bewerkte Ger Thijs Marcellus Emants' fin-de-sicle-roman tot een ijselijke monoloog. De verteller die Thijs neerzet is een kille moordenaar en tegelijkertijd een gevoelige, naar contact met zijn medemens snakkende heer. En zo ontstaat, onder regie van Frans Strijards, het portret van een verknipt mens",". Bij het Nationale Toneel bewerkte Ger Thijs Marcellus Emants' fin-de-sicle-roman tot <extra_id_0> De verteller die Thijs neerzet <extra_id_1> moordenaar en tegelijkertijd een gevoelige, naar contact met zijn medemens snakkende heer. En <extra_id_2> regie van Frans Strijards, het portret van <extra_id_3>",". Bij het Nationale Toneel bewerkte Ger Thijs Marcellus Emants' fin-de-sicle-roman tot een thriller. De verteller die Thijs neerzet is een moordenaar en tegelijkertijd een gevoelige, naar contact met zijn medemens snakkende heer. En in de regie van Frans Strijards, het portret van de schrijver...","['een ijselijke monoloog.', 'is een kille', 'zo ontstaat', 'onder', 'een verknipt mens']","['een thriller.', 'is een', 'in de', 'schrijver...']",12,25,6,"[0.6956521739130435, 0.5, 0.9090909090909091, 0.8333333333333334]",0.73
seq208-0,xl,"ndianenepos van en met Kevin Kostner. De zevenvoudige Oscarwinnaar smaakt als een ouderwets romantische, grootse western, al staat de held nu aan de goede kant: die van de Sioux-indianen wier cultuur gedetailleerd werd gereconstrueerd.",ndianenepos van en met Kevin Kostner. De zevenvoudige Oscarwinnaar smaakt als een ouderwets <extra_id_0> al staat de held nu <extra_id_1> kant: die van de Sioux-indianen wier cultuur gedetailleerd <extra_id_2>,"ndianenepos van en met Kevin Kostner. De zevenvoudige Oscarwinnaar smaakt als een ouderwets western, al staat de held nu aan de andere kant: die van de Sioux-indianen wier cultuur gedetailleerd wordt uitgebeeld.","['romantische', 'grootse western,', 'aan de goede', 'werd gereconstrueerd.']","['western,', 'aan de andere', 'uitgebeeld.']",8,25,6,"[0.9090909090909091, 0.75, 0.8333333333333334]",0.83
seq209-0,xl,"e deel in een serie over de toenemende krapte op de arbeidsmarkt, de oorzaken, de aanpak en de gevolgen hiervan.","e deel in een serie over de toenemende krapte <extra_id_0> de oorzaken, de aanpak en <extra_id_1> hiervan.","e deel in een serie over de toenemende krapte in de maatschappij, de oorzaken, de aanpak en de gevolgen hiervan.","['op de arbeidsmarkt,', 'de gevolgen']","['in de maatschappij,', 'de gevolgen']",5,25,6,"[0.7368421052631579, 0.0]",0.37
seq210-0,xl,". INTRODANS Het Arnhemse gezelschap Introdans combineert energie, emotie en theatraliteit in een programma met werk van Jean-Christophe Maillot, Conny Janssen en Ton Wiggers. De voorstelling is een gelukkige combinatie van krachtige bewegingen, opzwepende muziek en smaakvolle toneelbeelden.",". INTRODANS Het <extra_id_0> combineert energie, emotie en theatraliteit in een programma met werk van Jean-Christophe Maillot, Conny Janssen en Ton Wiggers. De voorstelling is een gelukkige combinatie <extra_id_1> opzwepende <extra_id_2>",". INTRODANS Het ensemble combineert energie, emotie en theatraliteit in een programma met werk van Jean-Christophe Maillot, Conny Janssen en Ton Wiggers. De voorstelling is een gelukkige combinatie van opzwepende muziek en spannende beelden.","['Arnhemse gezelschap Introdans', 'van krachtige bewegingen,', 'muziek en smaakvolle toneelbeelden.']","['ensemble', 'van', 'beelden.']",10,25,6,"[0.8620689655172413, 0.88, 0.7714285714285715]",0.84
seq211-0,xl,. RICHARD III In de overweldigende film die Richard Loncraine en Ian McKellen maakten naar het historiestuk van Shakespeare is Richard III een dictator in jaren-dertigstijl en wordt de Rozenoorlog uitgevochten met tanks en mortieren. Temidden van spectaculaire decors speelt McKellen de mismaakte usurpator als een aarts-charmeur die zwelgt in bloeddorst en bittere spot. In A,. RICHARD III In de overweldigende film die Richard Loncraine en Ian McKellen maakten naar het <extra_id_0> is Richard III een <extra_id_1> en wordt de Rozenoorlog uitgevochten met tanks en <extra_id_2> spectaculaire <extra_id_3> McKellen de mismaakte usurpator als een aarts-charmeur die zwelgt in <extra_id_4> spot. In A,. RICHARD III In de overweldigende film die Richard Loncraine en Ian McKellen maakten naar het boek is Richard III een echte oorlogsheld en wordt de Rozenoorlog uitgevochten met tanks en vuurwapens. In de spectaculaire film speelt McKellen de mismaakte usurpator als een aarts-charmeur die zwelgt in de spot. In A,"['historiestuk van Shakespeare', 'dictator in jaren-dertigstijl', 'mortieren. Temidden van', 'decors speelt', 'bloeddorst en bittere']","['boek', 'echte oorlogsheld', 'vuurwapens. In de', 'film speelt', 'de']",14,25,6,"[0.8928571428571429, 0.7931034482758621, 0.782608695652174, 0.46153846153846156, 0.9047619047619048]",0.77
seq212-0,xl,niet uit op groezelig realisme. Hyperrealistische beelden en onnadrukkelijke Schotse humor halen de scherpe kantje,niet uit <extra_id_0> beelden en onnadrukkelijke Schotse humor halen de scherpe kantje,niet uit De sterke beelden en onnadrukkelijke Schotse humor halen de scherpe kantje,['op groezelig realisme. Hyperrealistische'],['De sterke'],4,25,6,[0.85],0.85
seq213-0,xl,". TRAINSPOTTING Het leven van een verslaafde is eerder wonderlijk dan verschrikkelijk, lijken regisseur Danny Boyle en scenarioschrijver John Hodge te willen zeggen in hun surrealistische bewerking van het Schotse cultboek van Irvine Welsh. Ewan McGregor (Shallow Grave) is een geestige junkie op weg naar verlossing temidden van visueel en muzikaal vuurwerk. In",". TRAINSPOTTING Het leven van een verslaafde is eerder wonderlijk dan verschrikkelijk, lijken regisseur <extra_id_0> scenarioschrijver John Hodge te willen zeggen in hun surrealistische <extra_id_1> Schotse cultboek van Irvine Welsh. Ewan <extra_id_2> een geestige junkie op weg naar verlossing <extra_id_3> en muzikaal vuurwerk. In",". TRAINSPOTTING Het leven van een verslaafde is eerder wonderlijk dan verschrikkelijk, lijken regisseur Ewan McGregor en scenarioschrijver John Hodge te willen zeggen in hun surrealistische adaptatie van het Schotse cultboek van Irvine Welsh. Ewan McGregor speelt een geestige junkie op weg naar verlossing met een combinatie van hypnose en muzikaal vuurwerk. In","['Danny Boyle en', 'bewerking van het', 'McGregor (Shallow Grave) is', 'temidden van visueel']","['Ewan McGregor en', 'adaptatie van het', 'McGregor speelt', 'met een combinatie van hypnose']",13,25,6,"[0.6875, 0.5294117647058824, 0.6296296296296297, 0.7]",0.64
seq214-0,xl,". Sgt. Bilko (Jonathan Lynn, 1996, VS). Flauwe soldatenkomedie waarin gewoontegetrouw intellectuelen, vrouwen en officieren het moeten ontgelden. Steve Martin als charmante nietsnut die",". Sgt. Bilko (Jonathan Lynn, 1996, VS). Flauwe soldatenkomedie waarin gewoontegetrouw <extra_id_0> officieren het moeten <extra_id_1> als charmante nietsnut die",". Sgt. Bilko (Jonathan Lynn, 1996, VS). Flauwe soldatenkomedie waarin gewoontegetrouw officieren het moeten doen met een slechtziende sergent als charmante nietsnut die","['intellectuelen', 'vrouwen en', 'ontgelden. Steve Martin']","['', 'doen met een slechtziende sergent']",6,25,6,"[1.0, 0.8484848484848485]",0.92
seq215-0,xl,"engsel van romantische komedie en thriller. Jonge verslaggeefster Julia Roberts en gearriveerde columnist Nick Nolte zitten elkaar dwars bij research naar genetisch gemanipuleerde melk, maar zijn uiteraard voor elkaar bestemd.","engsel van romantische <extra_id_0> Jonge <extra_id_1> en gearriveerde columnist Nick Nolte zitten elkaar dwars bij research naar genetisch gemanipuleerde melk, <extra_id_2> uiteraard voor elkaar bestemd.","engsel van romantische komedie. Jonge wetenschappers en gearriveerde columnist Nick Nolte zitten elkaar dwars bij research naar genetisch gemanipuleerde melk, maar ze zijn uiteraard voor elkaar bestemd.","['komedie en thriller.', 'verslaggeefster Julia Roberts', 'maar zijn']","['komedie.', 'wetenschappers', 'maar ze zijn']",8,25,6,"[0.6, 0.7586206896551724, 0.25]",0.54
seq216-0,xl,Geert Mak schreef In Europa over de historie van de 20ste eeuw. De VPRO zendt er een serie over uit. Onze correspondent in,Geert Mak schreef In Europa <extra_id_0> van de 20ste eeuw. De VPRO zendt er een serie over <extra_id_1> in,Geert Mak schreef In Europa een geschiedenis van de 20ste eeuw. De VPRO zendt er een serie over uit. in,"['over de historie', 'uit. Onze correspondent']","['een geschiedenis', 'uit.']",6,25,6,"[0.6875, 0.8260869565217391]",0.76
seq217-0,xl,"het manipuleren van de London Interbank Offered Rate (Libor) en de Euro Interbank Offered Rate (Euribor), twee belangrijke rentetarieven in Europa","het manipuleren <extra_id_0> Interbank Offered Rate (Libor) en de <extra_id_1> Offered Rate (Euribor), twee belangrijke rentetarieven in Europa","het manipuleren van de London Interbank Offered Rate (Libor) en de European Interbank Offered Rate (Euribor), twee belangrijke rentetarieven in Europa","['van de London', 'Euro Interbank']","['van de London', 'European Interbank']",5,25,6,"[0.0, 0.2222222222222222]",0.11
seq218-0,xl,ecente schilderijen en aquarellen van Leo Schatz t/m 3 dec in het Joods Historisch Museum in Amsterdam,ecente schilderijen en aquarellen van Leo Schatz t/m 3 dec <extra_id_0> Museum in Amsterdam,ecente schilderijen en aquarellen van Leo Schatz t/m 3 dec 2018 in het Stedelijk Museum in Amsterdam,['in het Joods Historisch'],['2018 in het Stedelijk'],4,25,6,[0.8260869565217391],0.83
seq219-0,xl,"e callgirl in een puntgaaf gefotografeerd glazen, bedriegelijk spiegelend New York. Katryn Cartlidge geeft deze Claire indrukwekkend ingetogen gestalte.",e callgirl in een puntgaaf gefotografeerd <extra_id_0> New <extra_id_1> Cartlidge geeft deze Claire indrukwekkend ingetogen gestalte.,e callgirl in een puntgaaf gefotografeerd jurkje. New Yorker photographer Jonathan Cartlidge geeft deze Claire indrukwekkend ingetogen gestalte.,"['glazen', 'bedriegelijk spiegelend', 'York. Katryn']","['jurkje.', 'Yorker photographer Jonathan']",5,25,6,"[0.8571428571428571, 0.8571428571428571]",0.86
seq220-0,xl,"lan Bator zweeft boven stad en steppe, aarzelend of hij wil rencarneren in een mens. Geheel uit documentaire impressies opgebouwde potische vertelling van de Belgische antropoloog","lan Bator zweeft boven stad en steppe, aarzelend of hij wil rencarneren in een mens. Geheel uit <extra_id_0> potische vertelling <extra_id_1> antropoloog","lan Bator zweeft boven stad en steppe, aarzelend of hij wil rencarneren in een mens. Geheel uit potische vertelling van de antropoloog","['documentaire impressies opgebouwde', 'van de Belgische']","['', 'van de']",6,25,6,"[1.0, 0.625]",0.81
seq221-0,xl,". Junior (Ivan Reitman, 1994, VS). Wetenschappelijk minder sterk onderbouwde komedie waarin proefkonijn Arnold Schwarzenegger zwanger is. Hij trekt vrouwenkleren aan en moet al snotteren om de eerste de beste sentimentele tv-reclame. Met Danny DeVito als gynaecoloog en Emma Thompson als klunzige wetenschapster.",". Junior <extra_id_0> 1994, VS). Wetenschappelijk minder sterk onderbouwde komedie waarin proefkonijn Arnold Schwarzenegger zwanger is. Hij trekt vrouwenkleren aan en moet al snotteren om de eerste de beste sentimentele <extra_id_1> DeVito <extra_id_2> Emma <extra_id_3> wetenschapster.",". Junior ( 1994, VS). Wetenschappelijk minder sterk onderbouwde komedie waarin proefkonijn Arnold Schwarzenegger zwanger is. Hij trekt vrouwenkleren aan en moet al snotteren om de eerste de beste sentimentele reactie van Danny DeVito Emma Thompson speelt een wetenschapster.","['(Ivan Reitman,', 'tv-reclame. Met Danny', 'als gynaecoloog en', 'Thompson als klunzige']","['(', 'reactie van Danny', '', 'Thompson speelt een']",11,25,6,"[0.9285714285714286, 0.5238095238095238, 1.0, 0.5238095238095238]",0.74
seq222-0,xl,"heksen zijn. Titelheldinnen Susan Sarandon, Michelle Pfeiffer en Cher vallen voor weerzinwekkende Jack Nicholson die over een duivelse charme beschikt.",heksen zijn. Titelheldinnen Susan <extra_id_0> Pfeiffer <extra_id_1> voor weerzinwekkende Jack Nicholson die over een duivelse charme beschikt.,heksen zijn. Titelheldinnen Susan Sarandon en Michelle Pfeiffer spelen voor weerzinwekkende Jack Nicholson die over een duivelse charme beschikt.,"['Sarandon', 'Michelle', 'en Cher vallen']","['Sarandon en Michelle', 'spelen']",5,25,6,"[0.6, 0.75]",0.68
seq223-0,xl,Een op de drie Nederlanders woont op het platteland. Daarom deze zomer: de wereld van het dorp Opende.,Een op de drie Nederlanders woont op het platteland. Daarom <extra_id_0> van het dorp Opende.,Een op de drie Nederlanders woont op het platteland. Daarom komt de nieuwe app van het dorp Opende.,['deze zomer: de wereld'],['komt de nieuwe app'],4,25,6,[0.7619047619047619],0.76
seq224-0,xl,"eam: Julia Roberts, Gena Rowlands, Robert Duvall, scenarist Callie Khouri (Thelma and Louise), regisseur Hallstrm (What","eam: Julia Roberts, Gena <extra_id_0> Callie Khouri (Thelma and Louise), regisseur Hallstrm (What","eam: Julia Roberts, Gena Rowlands, Callie Khouri (Thelma and Louise), regisseur Hallstrm (What","['Rowlands', 'Robert Duvall', 'scenarist']","['Rowlands,']",4,25,6,[0.1111111111111111],0.11
seq225-0,xl,In de architectuur wordt originaliteit geprezen. Daarom valt het op als gebouwen op elkaar lijken.,In de architectuur wordt originaliteit geprezen. Daarom valt het op als <extra_id_0>,In de architectuur wordt originaliteit geprezen. Daarom valt het op als je...,['gebouwen op elkaar lijken.'],['je...'],4,25,6,[0.9230769230769231],0.92
seq226-0,xl,1. e2-e4 c7-c5 2. Pg1-f3 d7-d6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. Pb1-c3 Pb8-c6 6. Lc1-g5 e7-e6 7. Dd1-d2,1. e2-e4 c7-c5 2. Pg1-f3 d7-d6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. <extra_id_0> Lc1-g5 <extra_id_1> Dd1-d2,1. e2-e4 c7-c5 2. Pg1-f3 d7-d6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. e4-e5 Lc1-g5 6. Dd1-d2,"['Pb1-c3 Pb8-c6 6.', 'e7-e6 7.']","['e4-e5', '6.']",5,25,6,"[0.9375, 0.75]",0.84
seq227-0,xl,plaatselijke gastronomische tradities. Maar de streekkeuken verheugt zich in hernieuwde belangstelling. Vandaag,plaatselijke gastronomische tradities. Maar de <extra_id_0> in hernieuwde belangstelling. Vandaag,plaatselijke gastronomische tradities. Maar de regionale keuken staat in hernieuwde belangstelling. Vandaag,['streekkeuken verheugt zich'],['regionale keuken staat'],3,25,6,[0.7692307692307693],0.77
seq228-0,xl,is Dreamhouse (1948). Tom Hanks en Shelley Long kopen landhuis dat een krot blijkt. Restauratie en jaloezie op gemeenschappelijke vriend Alexander Godunov leiden tot huwelijkscrisis.,is Dreamhouse (1948). Tom Hanks <extra_id_0> kopen landhuis dat een krot blijkt. Restauratie <extra_id_1> gemeenschappelijke vriend Alexander Godunov leiden tot huwelijkscrisis.,is Dreamhouse (1948). Tom Hanks en Rita Hayworth kopen landhuis dat een krot blijkt. Restauratie van de gemeenschappelijke vriend Alexander Godunov leiden tot huwelijkscrisis.,"['en Shelley Long', 'en jaloezie op']","['en Rita Hayworth', 'van de']",6,25,6,"[0.75, 0.8571428571428571]",0.8
seq229-0,xl,e komedie werd tijdens het Cinekidfestival van 1994 bekroond met de publieksprijs. In het Los Angeles van 1959,e komedie werd tijdens het Cinekidfestival van 1994 bekroond met de publieksprijs. In het <extra_id_0>,e komedie werd tijdens het Cinekidfestival van 1994 bekroond met de publieksprijs. In het kader van de,['Los Angeles van 1959'],['de'],4,25,6,[0.95],0.95
seq230-0,xl,"aan haar (blanke) vader te koppelen. Veel te schattig, ondanks enkele grimmige voetnoten over rassendiscriminatie.","aan haar (blanke) vader te koppelen. Veel te schattig, ondanks <extra_id_0> rassendiscriminatie.","aan haar (blanke) vader te koppelen. Veel te schattig, ondanks de rassendiscriminatie.",['enkele grimmige voetnoten over'],['de'],4,25,6,[0.9666666666666667],0.97
seq231-0,xl,"een ingenieuze antiekroof aan een Amsterdamse gracht. Wie goed oplet, herkent Jeroen Krabb als slachtoffer.","een ingenieuze antiekroof aan een Amsterdamse gracht. Wie goed oplet, <extra_id_0> slachtoffer.","een ingenieuze antiekroof aan een Amsterdamse gracht. Wie goed oplet, wordt het slachtoffer.",['herkent Jeroen Krabb als'],['wordt het'],4,25,6,[0.8333333333333334],0.83
seq232-0,xl,"Ter illustratie van de traditionele thema's van het stededicht - roem van het verleden, commercie en nijverheid, trots op de burgers, verheerlijking van stad en landschap - is de collectie van het Frans Halsmuseum op een verrassende manier opnieuw gegroepeerd en aangevuld met goedgekozen bruiklenen","Ter illustratie van de traditionele thema's van het <extra_id_0> roem <extra_id_1> commercie en nijverheid, trots op de burgers, verheerlijking <extra_id_2> landschap - is de collectie van het Frans Halsmuseum <extra_id_3> manier opnieuw gegroepeerd en aangevuld met goedgekozen bruiklenen","Ter illustratie van de traditionele thema's van het Frans Halsmuseum - roem op commercie en nijverheid, trots op de burgers, verheerlijking van het landschap - is de collectie van het Frans Halsmuseum op een toegankelijke manier opnieuw gegroepeerd en aangevuld met goedgekozen bruiklenen","['stededicht -', 'van het verleden,', 'van stad en', 'op een verrassende']","['Frans Halsmuseum -', 'op', 'van het', 'op een toegankelijke']",11,25,6,"[0.8333333333333334, 1.0, 0.5454545454545454, 0.5]",0.72
seq233-0,xl,"de nooit vervelende regenten- en schuttersstukken van Hals, werken uit het Boymans en het Rijksmuseum, uit het Mauritshuis en verschillende Duitse musea.","de nooit <extra_id_0> schuttersstukken van Hals, werken uit het Boymans en het <extra_id_1> Mauritshuis en verschillende Duitse musea.","de nooit eerder getoonde schuttersstukken van Hals, werken uit het Boymans en het Rijksmuseum, het Mauritshuis en verschillende Duitse musea.","['vervelende regenten- en', 'Rijksmuseum', 'uit het']","['eerder getoonde', 'Rijksmuseum, het']",6,25,6,"[0.6086956521739131, 0.3125]",0.46
seq234-0,xl,"film over opkomst en desintegratie van een fictieve Ierse popgroep, gespecialiseerd in covers van soulklassiekers uit de jaren zeventig.",film over opkomst en desintegratie van een fictieve <extra_id_0> in covers van soulklassiekers <extra_id_1> jaren zeventig.,film over opkomst en desintegratie van een fictieve groep jongeren die zich vooral uitleefde in covers van soulklassiekers uit de jaren zeventig.,"['Ierse popgroep', 'gespecialiseerd', 'uit de']","['groep jongeren die zich vooral uitleefde', 'uit de']",5,25,6,"[0.825, 0.8666666666666667]",0.85
seq235-0,xl,". First Knight (Jerry Zucker, 1995, VS). Lancelot (Richard Gere) wil alleen maar naar bed met Guinevere (Julia Ormond) in even dure als platte en overbodige Hollywood-versie van de legende van Koning Arthur (Sean Connery).",". First Knight (Jerry Zucker, 1995, VS). Lancelot (Richard Gere) wil alleen maar naar bed met Guinevere (Julia Ormond) <extra_id_0> als platte en overbodige Hollywood-versie van <extra_id_1> Koning <extra_id_2>",". First Knight (Jerry Zucker, 1995, VS). Lancelot (Richard Gere) wil alleen maar naar bed met Guinevere (Julia Ormond) en klinkt als platte en overbodige Hollywood-versie van De Koning der Draken.","['in even dure', 'de legende van', 'Arthur (Sean Connery).']","['en klinkt', 'De', 'Draken.']",9,25,6,"[0.75, 0.9285714285714286, 0.8181818181818182]",0.83
seq236-0,xl,". Luuk van Middelaar is politiek filosoof en hoogleraar Europees recht en EU-studies (Leiden, Louvain-la-Neuve).",". Luuk <extra_id_0> filosoof en hoogleraar Europees recht en EU-studies (Leiden, Louvain-la-Neuve).",". Luuk de Jong is filosoof en hoogleraar Europees recht en EU-studies (Leiden, Louvain-la-Neuve).",['van Middelaar is politiek'],['de Jong is'],4,25,6,[0.8],0.8
seq237-0,xl,". Judge Dredd (Danny Cannon, 1995, VS). Aan Mad Max, Robocop en Blade Runner schatplichtige, bombastische big",". Judge Dredd (Danny Cannon, <extra_id_0> Max, Robocop en Blade Runner schatplichtige, bombastische big",". Judge Dredd (Danny Cannon, Max, Robocop en Blade Runner schatplichtige, bombastische big","['1995', 'VS). Aan Mad']",[''],4,25,6,[1.0],1.0
seq238-0,xl,waaruit bleek dat de tabaksindustrie welbewust verslavende stoffen aan sigaretten toevoegt. Russell Crowe speelt de,waaruit bleek dat de tabaksindustrie welbewust verslavende <extra_id_0> Russell Crowe speelt de,waaruit bleek dat de tabaksindustrie welbewust verslavende middelen gebruikt. Russell Crowe speelt de,['stoffen aan sigaretten toevoegt.'],['middelen gebruikt.'],4,25,6,[0.78125],0.78
seq239-0,xl,", hebben werk, een huis, een auto, kunnen kopen wat ze willen. Maar er ontbreekt iets. Een leidraad, betrokkenheid. En dus zijn ze op zoek naar meer. Vandaag de",", hebben werk, een huis, een auto, kunnen kopen wat ze willen. Maar er ontbreekt iets. Een leidraad, betrokkenheid. En <extra_id_0> zoek naar <extra_id_1>",", hebben werk, een huis, een auto, kunnen kopen wat ze willen. Maar er ontbreekt iets. Een leidraad, betrokkenheid. En daar zijn we op zoek naar","['dus zijn ze op', 'meer. Vandaag de']","['daar zijn we op', '']",7,25,6,"[0.26666666666666666, 1.0]",0.63
seq240-0,xl,1. e2-e4 c7-c5 2. Pg1-f3 Pb8-c6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. Pb1-c3 e7-e5 6. Pd4-b5 d7-d6 7. Lc1-g5 a7-a6 8. Pb5-a3 b7-b5 9.,1. e2-e4 c7-c5 2. Pg1-f3 Pb8-c6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. Pb1-c3 e7-e5 <extra_id_0> 7. Lc1-g5 a7-a6 8. <extra_id_1>,1. e2-e4 c7-c5 2. Pg1-f3 Pb8-c6 3. d2-d4 c5xd4 4. Pf3xd4 Pg8-f6 5. Pb1-c3 e7-e5 6. c2-c3 d7-d5 7. Lc1-g5 a7-a6 8.,"['6. Pd4-b5 d7-d6', 'Pb5-a3 b7-b5 9.']","['6. c2-c3 d7-d5', '']",6,25,6,"[0.4, 1.0]",0.7
seq241-0,xl,"THE ASSOCIATED PRESS IS UNABLE TO INDEPENDENTLY VERIFY THE AUTHENTICITY, CONTENT, LOCATION OR DATE OF THIS","<extra_id_0> UNABLE TO INDEPENDENTLY VERIFY THE AUTHENTICITY, CONTENT, LOCATION OR DATE OF THIS","SITE. WE ARE UNABLE TO INDEPENDENTLY VERIFY THE AUTHENTICITY, CONTENT, LOCATION OR DATE OF THIS",['THE ASSOCIATED PRESS IS'],['SITE. WE ARE'],4,25,6,[0.7391304347826086],0.74
seq242-0,xl,Tv-recensent Hans Beerekamp selecteert elke week twee documentaires van NPO Doc die de moeite waard zijn.,Tv-recensent Hans Beerekamp selecteert elke week twee documentaires <extra_id_0> de moeite waard zijn.,Tv-recensent Hans Beerekamp selecteert elke week twee documentaires die de moeite waard zijn.,['van NPO Doc die'],['die'],4,25,6,[0.8],0.8
seq243-0,xl,"] Editorial use only related to cinema, television and personalities. Not for cover use, advertising or fictional works without specific prior agreement The Picture Desk","] Editorial use only related to cinema, television and personalities. Not for cover <extra_id_0> fictional <extra_id_1> prior agreement The Picture Desk","] Editorial use only related to cinema, television and personalities. Not for cover shots or fictional use without prior agreement The Picture Desk","['use', 'advertising or', 'works without specific']","['shots or', 'use without']",6,25,6,"[0.875, 0.8571428571428571]",0.87
seq244-0,xl,"SCHERVEN In reprise. Fabelachtig vertoon van verbaal meesterschap door Youp van 't Hek, stemmig en veelzeggend begeleid door Rens van der Zalm, in het - met de Scheveningen Vormgevingsprijs bekroonde - decor van een likeurfabriekje waar het vroeger beter was.","SCHERVEN In reprise. Fabelachtig vertoon van verbaal meesterschap door Youp van 't Hek, <extra_id_0> door Rens van der Zalm, in het - met de Scheveningen Vormgevingsprijs bekroonde - decor <extra_id_1> waar <extra_id_2> was.","SCHERVEN In reprise. Fabelachtig vertoon van verbaal meesterschap door Youp van 't Hek, gezongen door Rens van der Zalm, in het - met de Scheveningen Vormgevingsprijs bekroonde - decor van de 't Hof, waar de voorstelling te zien was.","['stemmig en veelzeggend begeleid', 'van een likeurfabriekje', 'het vroeger beter']","['gezongen', ""van de 't Hof,"", 'de voorstelling te zien']",10,25,6,"[0.8064516129032258, 0.6956521739130435, 0.6956521739130435]",0.73
seq245-0,xl,. Het geld wordt altijd verstrekt door tussenkomst van plaatselijke hulporganisaties. Het fonds maakt geen kosten en besteedt de jaarlijkse,. Het geld wordt altijd verstrekt door tussenkomst van plaatselijke hulporganisaties. <extra_id_0> geen <extra_id_1> besteedt de jaarlijkse,. Het geld wordt altijd verstrekt door tussenkomst van plaatselijke hulporganisaties. De gemeente heeft geen eigen fonds en besteedt de jaarlijkse,"['Het fonds maakt', 'kosten en']","['De gemeente heeft', 'eigen fonds en']",5,25,6,"[0.7647058823529411, 0.7142857142857143]",0.74
seq246-0,xl,"r. T. Faber-de Heer, oud-hoofd afdeling voorlichting van het ministerie van Justitie; mevr. M.L. Tiesinga","r. T. Faber-de Heer, <extra_id_0> het ministerie van Justitie; mevr. M.L. Tiesinga","r. T. Faber-de Heer, werkzaam bij het ministerie van Justitie; mevr. M.L. Tiesinga",['oud-hoofd afdeling voorlichting van'],['werkzaam bij'],4,25,6,[0.9142857142857143],0.91
seq247-0,xl,"Voortreffelijk satirisch en doortimmerd regiedebuut van Agns Jaoui, die net als haar voorbeeld Woody Allen zelf een van de hoofdrollen speelt, van een hasj dealend barmeisje. Aangename komedie over personages in de provinciestad Rouen, die elkaars subcultuur niet begrijpen, met glansrol voor naar artistiek prestige hengelende, verliefde fabrieksdirecteur Jean-Pierre Bacri. Amsterdam:","Voortreffelijk satirisch en doortimmerd regiedebuut van Agns Jaoui, <extra_id_0> haar voorbeeld Woody Allen <extra_id_1> de hoofdrollen speelt, van een hasj dealend barmeisje. Aangename komedie over personages in de provinciestad Rouen, die elkaars subcultuur niet begrijpen, met <extra_id_2> prestige hengelende, <extra_id_3> Bacri. Amsterdam:","Voortreffelijk satirisch en doortimmerd regiedebuut van Agns Jaoui, die haar voorbeeld Woody Allen een van de hoofdrollen speelt, van een hasj dealend barmeisje. Aangename komedie over personages in de provinciestad Rouen, die elkaars subcultuur niet begrijpen, met een naar prestige hengelende, arrogante Bacri. Amsterdam:","['die net als', 'zelf een van', 'glansrol voor naar artistiek', 'verliefde fabrieksdirecteur Jean-Pierre']","['die', 'een van', 'een naar', 'arrogante']",13,25,6,"[0.7272727272727273, 0.4166666666666667, 0.7857142857142857, 0.8461538461538461]",0.69
seq248-0,xl,e topontmoeting tussen de Amerikaanse president Donald Trump en de Noord-Koreaanse leider Kim Jong-un,e topontmoeting tussen de Amerikaanse <extra_id_0> de Noord-Koreaanse leider Kim Jong-un,e topontmoeting tussen de Amerikaanse president Barack Obama en de Noord-Koreaanse leider Kim Jong-un,['president Donald Trump en'],['president Barack Obama en'],4,25,6,[0.36],0.36
seq249-0,xl,en modieus sprookje over de relatie tussen de analfabete huurmoordenaar Jean Reno en zijn voorlijke 12-jarige buurmeisje Natalie Portman,<extra_id_0> sprookje over de relatie tussen de <extra_id_1> Reno en zijn voorlijke 12-jarige buurmeisje Natalie Portman,film is een sprookje over de relatie tussen de knappe acteur Jean Reno en zijn voorlijke 12-jarige buurmeisje Natalie Portman,"['en modieus', 'analfabete huurmoordenaar Jean']","['film is een', 'knappe acteur Jean']",5,25,6,"[0.8181818181818182, 0.6333333333333333]",0.73
