Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq90-0,large,"Elsbeth Etty neemt wekelijks de stapel binnengekomen boeken door, signaleert en geeft een eerste oordeel. Deze week","Elsbeth Etty neemt <extra_id_0> boeken door, signaleert en geeft een eerste oordeel. Deze week","Elsbeth Etty neemt de boeken door, signaleert en geeft een eerste oordeel. Deze week",['wekelijks de stapel binnengekomen'],['de'],4,25,8,[0.9393939393939394],0.94
seq91-0,large,"Vandaag in de zomerversie van de bijlage Boeken, die wekelijks op vrijdag in het hart van NRC Handelsblad verschijnt:","Vandaag in de zomerversie van de bijlage Boeken, die wekelijks op vrijdag <extra_id_0> hart van <extra_id_1>","Vandaag in de zomerversie van de bijlage Boeken, die wekelijks op vrijdag in het hart van de...","['in het', 'NRC Handelsblad verschijnt:']","['in het', 'de...']",5,25,8,"[0.0, 0.9259259259259259]",0.46
seq92-0,large,Wat is het culturele DNA van ons continent? In een zoektocht naar Europese verworvenheden in de kunsten kwamen o,Wat is het culturele DNA van ons continent? In een zoektocht naar Europese <extra_id_0> kunsten <extra_id_1>,Wat is het culturele DNA van ons continent? In een zoektocht naar Europese geschiedenis en kunsten,"['verworvenheden in de', 'kwamen o']","['geschiedenis en', '']",5,25,8,"[0.65, 1.0]",0.82
seq93-0,large,"Tijdens de examenperiode vloggen examenkandidaten Valerie, Tyra, Matthijs, Kuki en Sem (en haar zoontje Melle) over de eindexamens. Vandaag","Tijdens de examenperiode vloggen examenkandidaten Valerie, <extra_id_0> Kuki en Sem (en haar zoontje Melle) <extra_id_1> Vandaag","Tijdens de examenperiode vloggen examenkandidaten Valerie, Nicole, Kuki en Sem (en haar zoontje Melle) met de redactie van Vandaag","['Tyra', 'Matthijs,', 'over de eindexamens.']","['Nicole,', 'met de redactie van']",5,25,7,"[1.0, 0.8947368421052632]",0.95
seq94-0,large,". Minou Bosua en Ingrid Werner, alias de Bloeiende Maagden, spelen cabaret over de zin van het leven, als een spannende quiz met diverse kandidaten en harde vragen.",". <extra_id_0> Werner, alias de Bloeiende <extra_id_1> over de zin van het leven, als een spannende quiz met diverse kandidaten en harde vragen.",". Werner, alias de Bloeiende Werner, vertelt over de zin van het leven, als een spannende quiz met diverse kandidaten en harde vragen.","['Minou Bosua en Ingrid', 'Maagden', 'spelen cabaret']","['', 'Werner, vertelt']",7,25,7,"[1.0, 0.9333333333333333]",0.97
seq95-0,large,met pensioen. Dat valt samen met een economische opleving. Gevolg is dat het tekort aan personeel sinds 1970 niet zo groot is geweest. Dit is het,met pensioen. Dat valt samen <extra_id_0> opleving. Gevolg is dat het tekort aan personeel sinds 1970 niet zo groot is geweest. <extra_id_1>,met pensioen. Dat valt samen met de economische opleving. Gevolg is dat het tekort aan personeel sinds 1970 niet zo groot is geweest.,"['met een economische', 'Dit is het']","['met de economische', '']",6,25,7,"[0.10526315789473684, 1.0]",0.55
seq96-0,large,"Net als het succesvolle Chunking Express (1995) gaat de vijfde film van Wong Kar-wai over weemoed en verlangen in Hong Kong. Een lethargische huurmoordenaar, een hunkerende agente en drie andere excentrieke personages dolen rond in een nacht-en-neonuniversum dat zwierig en met veel humor in beeld is gebracht.","Net als het succesvolle Chunking Express (1995) gaat de vijfde film van Wong Kar-wai over weemoed en verlangen in Hong Kong. Een lethargische huurmoordenaar, een hunkerende <extra_id_0> andere <extra_id_1> rond in een nacht-en-neonuniversum dat <extra_id_2> veel humor <extra_id_3> gebracht.","Net als het succesvolle Chunking Express (1995) gaat de vijfde film van Wong Kar-wai over weemoed en verlangen in Hong Kong. Een lethargische huurmoordenaar, een hunkerende meisje en andere zakenlieden lopen rond in een nacht-en-neonuniversum dat met veel humor in beeld wordt gebracht.","['agente en drie', 'excentrieke personages dolen', 'zwierig en met', 'in beeld is']","['meisje en', 'zakenlieden lopen', 'met', 'in beeld wordt']",12,25,7,"[0.7142857142857143, 0.6428571428571429, 0.7857142857142857, 0.35714285714285715]",0.62
seq97-0,large,". LEAVING LAS VEGAS Op roman van John O'Brien gebaseerde ode aan het verlangen naar vergetelheid van Mike Figgis, waarin Nicolas Cage een ongevenaarde rol speelt, gezaghebbend in alle stadia van dronkenschap en stocijns in zijn drang tot zelfvernietiging. Ook met Elisabeth Shue, als hoertje dat de alcoholist als een barmhartige doodsengel verzorgt, en onderstreept door een door Figgis zelf gecomponeerde jazz-score. In",". LEAVING LAS VEGAS Op roman van John O'Brien gebaseerde ode aan het verlangen naar vergetelheid van <extra_id_0> Nicolas Cage een ongevenaarde rol speelt, gezaghebbend <extra_id_1> van dronkenschap <extra_id_2> zijn drang tot zelfvernietiging. Ook met <extra_id_3> hoertje dat de alcoholist <extra_id_4> verzorgt, en onderstreept door een door Figgis zelf gecomponeerde jazz-score. In",". LEAVING LAS VEGAS Op roman van John O'Brien gebaseerde ode aan het verlangen naar vergetelheid van een alcoholist. Waarin Nicolas Cage een ongevenaarde rol speelt, gezaghebbend in zijn gevoel van dronkenschap en zijn drang tot zelfvernietiging. Ook met een hoertje dat de alcoholist altijd verzorgt, en onderstreept door een door Figgis zelf gecomponeerde jazz-score. In","['Mike Figgis', 'waarin', 'in alle stadia', 'en stocijns in', 'Elisabeth Shue', 'als', 'als een barmhartige doodsengel']","['een alcoholist. Waarin', 'in zijn gevoel', 'en', 'een', 'altijd']",16,25,7,"[0.8636363636363636, 0.8571428571428571, 0.9285714285714286, 0.8571428571428571, 0.8571428571428571]",0.87
seq98-0,large,". The Money Pit (Richard Benjamin, 1986, VS). Teleurstellende remake van klassieke verbouwingskomedie Mr. Blandings",". The Money Pit (Richard Benjamin, 1986, VS). Teleurstellende <extra_id_0> Mr. Blandings",". The Money Pit (Richard Benjamin, 1986, VS). Teleurstellende - Mr. Blandings",['remake van klassieke verbouwingskomedie'],['-'],4,25,7,[1.0],1.0
seq99-0,large,"Het afschudden van ideologische veren is voor een politieke partij als de onze niet alleen een probleem, het is in bepaalde opzichten",Het afschudden van ideologische veren is voor een politieke partij als de onze niet <extra_id_0> het <extra_id_1> opzichten,Het afschudden van ideologische veren is voor een politieke partij als de onze niet aan het goede in alle opzichten,"['alleen een probleem,', 'is in bepaalde']","['aan', 'goede in alle']",6,25,7,"[0.9, 0.7142857142857143]",0.81
seq100-0,large,"jaren ontslagen uit de gevangenis waar ze zat voor de moord op haar zoontje. Ze moet in het reine zien te komen met het verleden. Regie: Philippe Claudel. Met: Kristin Scott Thomas, Elsa Zylberstein,","jaren ontslagen uit de gevangenis waar ze zat <extra_id_0> op haar zoontje. Ze moet in het reine zien te komen met het verleden. Regie: Philippe <extra_id_1> Kristin <extra_id_2> Zylberstein,","jaren ontslagen uit de gevangenis waar ze zat als vader op haar zoontje. Ze moet in het reine zien te komen met het verleden. Regie: Philippe Claudel, Kristin Zylberstein,","['voor de moord', 'Claudel. Met:', 'Scott Thomas', 'Elsa']","['als vader', 'Claudel,', '']",8,25,7,"[0.8461538461538461, 0.46153846153846156, 1.0]",0.77
seq101-0,large,"Je kunt het zo gek niet bedenken of er bestaat een club van. Wereldreizigers, bonsai-fans of biografen, allemaal hebben ze zich verenigd. Deel","Je kunt het zo <extra_id_0> of er bestaat een club van. Wereldreizigers, <extra_id_1> allemaal hebben ze zich verenigd. Deel","Je kunt het zo gek niet vinden, of er bestaat een club van. Wereldreizigers, vrienden, allemaal hebben ze zich verenigd. Deel","['gek niet bedenken', 'bonsai-fans of biografen,']","['gek niet vinden,', 'vrienden,']",6,25,7,"[0.35294117647058826, 0.8]",0.58
seq102-0,large,"De lijst van popmusici die voortijdig en op het hoogtepunt van hun roem overleden is lang. Elk van hen heeft een zwanezang, een laatste veelbetekenend nummer. Een jaar lang worden, op","De lijst van popmusici die voortijdig en op het <extra_id_0> roem overleden is lang. Elk van hen heeft een zwanezang, een laatste <extra_id_1> Een jaar <extra_id_2>","De lijst van popmusici die voortijdig en op het einde van de roem overleden is lang. Elk van hen heeft een zwanezang, een laatste Een jaar geleden","['hoogtepunt van hun', 'veelbetekenend nummer.', 'lang worden', 'op']","['einde van de', '', 'geleden']",8,25,7,"[0.6666666666666666, 1.0, 0.6363636363636364]",0.77
seq103-0,large,december vertrekt Andr Kuipers met een Sojoezraket naar de ruimte. Tot dan elke week een bericht over zijn voorbereiding. Vandaag:,december vertrekt Andr <extra_id_0> een Sojoezraket naar de ruimte. Tot dan elke week een bericht <extra_id_1> Vandaag:,december vertrekt Andr met een Sojoezraket naar de ruimte. Tot dan elke week een bericht Vandaag:,"['Kuipers met', 'over zijn voorbereiding.']","['met', '']",5,25,7,"[0.7272727272727273, 1.0]",0.86
seq104-0,large,- NRC Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,- NRC Pieter Steinz heeft de <extra_id_0> verbindt het verloop van zijn ziekte met de <extra_id_1> (her)leest. Deze week:,- NRC Pieter Steinz heeft de en verbindt het verloop van zijn ziekte met de geschiedenis die hij (her)leest. Deze week:,"['spierziekte ALS en', 'boeken die hij']","['en', 'geschiedenis die hij']",6,25,7,"[0.8888888888888888, 0.45]",0.67
seq105-0,large,". The Next Karate Kid (Christopher Cain, 1994, VS). Vierde actiefilm volgens de Karate Kid-formule gunt de hoofdrol voor de verandering aan een weesmeisje (Hil",". The Next Karate Kid (Christopher Cain, <extra_id_0> actiefilm volgens de Karate Kid-formule gunt de hoofdrol voor de verandering aan <extra_id_1>",". The Next Karate Kid (Christopher Cain, 1991) Een actiefilm volgens de Karate Kid-formule gunt de hoofdrol voor de verandering aan Christopher Cain","['1994', 'VS). Vierde', 'een weesmeisje (Hil']","['1991) Een', 'Cain']",6,25,7,"[0.6666666666666666, 0.9090909090909091]",0.79
seq106-0,large,"thriller over voyeurisme, moord en erotiek in een flatgebouw. Suspense lijkt bijzaak in film vol gratuite hitsigheid, ondeugende spelletjes en zwart ondergoed.","thriller over voyeurisme, moord en erotiek in een flatgebouw. Suspense lijkt bijzaak in film vol <extra_id_0> spelletjes <extra_id_1>","thriller over voyeurisme, moord en erotiek in een flatgebouw. Suspense lijkt bijzaak in film vol seksuele spelletjes Thriller","['gratuite hitsigheid', 'ondeugende', 'en zwart ondergoed.']","['seksuele', 'Thriller']",6,25,7,"[0.8421052631578947, 0.9]",0.87
seq107-0,large,"Cronenberg trekt de kijker mee in proefsessie met een nieuw soort computerspel. In eXistenZ plugt de speler direct in op zijn centrale zenuwstelsel en dat van de ontwerpster (Jennifer Jason Leigh). Maar op haar hoofd rust een fatwa, uitgesproken door haar vijanden, de Realisten, die ook meespelen.","Cronenberg trekt de kijker mee in proefsessie met een nieuw soort computerspel. In eXistenZ plugt de speler direct in op zijn centrale <extra_id_0> van de ontwerpster <extra_id_1> Maar op haar hoofd rust een <extra_id_2> haar vijanden, de Realisten, <extra_id_3>","Cronenberg trekt de kijker mee in proefsessie met een nieuw soort computerspel. In eXistenZ plugt de speler direct in op zijn centrale computer, de computer van de ontwerpster Maar op haar hoofd rust een vuurtje: haar vijanden, de Realisten,","['zenuwstelsel en dat', '(Jennifer Jason Leigh).', 'fatwa', 'uitgesproken door', 'die ook meespelen.']","['computer, de computer', '', 'vuurtje:', '']",12,25,7,"[0.8571428571428571, 1.0, 0.875, 1.0]",0.93
seq108-0,large,"PHOTOGRAPHS TO BE USED SOLELY FOR ADVERTISING, PROMOTION, PUBLICITY OR REVIEWS OF THIS SPECIFIC MOTION PICTURE AND TO REMAIN THE PROPERTY OF THE STUDIO. NOT FOR SALE OR REDISTRIBUTION.","PHOTOGRAPHS TO BE USED SOLELY FOR ADVERTISING, <extra_id_0> OF THIS SPECIFIC MOTION PICTURE AND TO REMAIN THE <extra_id_1> STUDIO. NOT FOR SALE OR REDISTRIBUTION.","PHOTOGRAPHS TO BE USED SOLELY FOR ADVERTISING, MARKETING AND PROMOTION OF THIS SPECIFIC MOTION PICTURE AND TO REMAIN THE ORIGINAL STUDIO. NOT FOR SALE OR REDISTRIBUTION.","['PROMOTION', 'PUBLICITY OR REVIEWS', 'PROPERTY OF THE']","['MARKETING AND PROMOTION', 'ORIGINAL']",7,25,7,"[0.6086956521739131, 0.85]",0.73
seq109-0,large,"u. The Breakfast Club (John Hughes, 1985, VS). Plezierig serieuze teenagerfilm strandt laatste half uur in vet moralisme. Vijf uiteenlopende, voor straf in de schoolbibliot","u. The Breakfast Club (John Hughes, <extra_id_0> serieuze teenagerfilm strandt laatste half <extra_id_1> moralisme. Vijf uiteenlopende, voor straf in de schoolbibliot","u. The Breakfast Club (John Hughes, 1994) Een serieuze teenagerfilm strandt laatste half op moralisme. Vijf uiteenlopende, voor straf in de schoolbibliot","['1985', 'VS). Plezierig', 'uur in vet']","['1994) Een', 'op']",6,25,7,"[0.7777777777777778, 1.0]",0.89
seq110-0,large,uit 1782 speelt in het Manhattan van de jaren negentig. Film over manipulatie en verleiding in rijkeluismilieu werd destijds in deze krant omschreven als,uit 1782 speelt in <extra_id_0> de jaren negentig. Film over manipulatie en verleiding <extra_id_1> destijds in deze krant omschreven als,uit 1782 speelt in Nederland af in de jaren negentig. Film over manipulatie en verleiding werd destijds in deze krant omschreven als,"['het Manhattan van', 'in rijkeluismilieu werd']","['Nederland af in', 'werd']",6,25,7,"[0.7058823529411765, 0.8260869565217391]",0.77
seq111-0,large,Kees Momma (49) is autistisch. Hij werd bekend door de documentaire Het beste voor Kees van Monique Nolte,Kees Momma <extra_id_0> werd bekend door de documentaire Het beste voor Kees van Monique Nolte,Kees Momma werd bekend door de documentaire Het beste voor Kees van Monique Nolte,['(49) is autistisch. Hij'],[''],4,25,7,[1.0],1.0
seq112-0,large,dagen zijn de gemeenteraadsverkiezingen. Schrijf je in om deze politieke nieuwsbrief per mail te ontvangen. De,dagen zijn de gemeenteraadsverkiezingen. <extra_id_0> deze politieke nieuwsbrief per mail te ontvangen. De,dagen zijn de gemeenteraadsverkiezingen. Klik hier om deze politieke nieuwsbrief per mail te ontvangen. De,['Schrijf je in om'],['Klik hier om'],4,25,7,[0.6875],0.69
seq113-0,large,en. Ben jij ook op zoek naar een baan en wil je jezelf graag pitchen? Of heb jij misschien de ideale baan voor,en. Ben jij ook op zoek naar een baan <extra_id_0> jezelf graag pitchen? Of <extra_id_1> de ideale baan voor,en. Ben jij ook op zoek naar een baan waarin je jezelf graag pitchen? Of misschien is dit de ideale baan voor,"['en wil je', 'heb jij misschien']","['waarin je', 'misschien is dit']",6,25,7,"[0.5555555555555556, 0.8235294117647058]",0.69
seq114-0,large,Benieuwd hoe de nabije toekomst volgens Audi eruit ziet? Of zo snel mogelijk een elektrische Audi rijden? Kijk dan op zero.audi.nl/nl,Benieuwd hoe de nabije toekomst volgens Audi <extra_id_0> Of zo snel mogelijk een elektrische Audi rijden? <extra_id_1> zero.audi.nl/nl,Benieuwd hoe de nabije toekomst volgens Audi eruit ziet? Of zo snel mogelijk een elektrische Audi rijden? Kijk dan op zero.audi.nl/nl,"['eruit ziet?', 'Kijk dan op']","['eruit ziet?', 'Kijk dan op']",5,25,7,"[0.0, 0.0]",0.0
seq115-0,large,- NRC Opgevoed Elke week legt Annemiek Leclaire een lezersvraag voor aan deskundigen. Deze week: Een,- NRC Opgevoed Elke week legt Annemiek <extra_id_0> aan deskundigen. Deze week: Een,- NRC Opgevoed Elke week legt Annemiek een vraag voor aan deskundigen. Deze week: Een,['Leclaire een lezersvraag voor'],['een vraag voor'],4,25,7,[0.5172413793103449],0.52
seq116-0,large,t Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,t Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter <extra_id_0>,t Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter moet beslissen,['zich onlangs uitsprak. Vandaag:'],['beslissen'],4,25,7,[0.8709677419354839],0.87
seq117-0,large,"Monet, Van Gogh en Picasso en vele anderen hoogtepunten uit een Haagse collectie t/m 5 okt in de Kunsthal,","Monet, Van Gogh en Picasso en <extra_id_0> uit een Haagse collectie t/m 5 <extra_id_1> de Kunsthal,","Monet, Van Gogh en Picasso en werken uit een Haagse collectie t/m 5 mei in de Kunsthal,","['vele anderen hoogtepunten', 'okt in']","['werken', 'mei in']",5,25,7,"[0.84, 0.5]",0.67
seq118-0,large,". DE JURK In zijn derde, knap geconstrueerde, maar losse speelfilm volgt regisseur Alex van Warmerdam de levensloop van een zomerjurk, van katoenbolletje tot crematorium. Fragmenten van 'vrolijke verhalen' vormen een grimmig mozaek van rampspoed en onmacht in de intermenselijke sfeer.",". DE JURK <extra_id_0> knap geconstrueerde, maar losse speelfilm volgt regisseur Alex van Warmerdam de levensloop van een zomerjurk, van katoenbolletje tot crematorium. Fragmenten van <extra_id_1> een <extra_id_2> en onmacht in de intermenselijke sfeer.",". DE JURK In een knap geconstrueerde, maar losse speelfilm volgt regisseur Alex van Warmerdam de levensloop van een zomerjurk, van katoenbolletje tot crematorium. Fragmenten van de geschiedenis van een jurk, spanning en onmacht in de intermenselijke sfeer.","['In zijn derde,', '""\'vrolijke verhalen\' vormen""', 'grimmig mozaek van rampspoed']","['In een', 'de geschiedenis van', 'jurk, spanning']",10,25,7,"[0.6428571428571429, 0.7857142857142857, 0.8928571428571429]",0.77
seq119-0,large,"The Empire Strikes Back (Irvin Kershner, 1980, VS). Vervolg op Star Wars bleek deel V te zijn van een","The Empire Strikes Back (Irvin Kershner, 1980, <extra_id_0> Star Wars <extra_id_1> V te zijn van een","The Empire Strikes Back (Irvin Kershner, 1980, 1983) en Star Wars Episode V te zijn van een","['VS). Vervolg op', 'bleek deel']","['1983) en', 'Episode']",5,25,7,"[0.9333333333333333, 0.8]",0.87
seq120-0,large,". Under Siege (Andrew Davis, 1992, VS). Solide actiefilm. Dolgedraaide CIA-agent Tommy Lee Jones gijzelt de bemann",. Under Siege (Andrew <extra_id_0> actiefilm. Dolgedraaide CIA-agent Tommy Lee Jones gijzelt de bemann,. Under Siege (Andrew Lloyd Webber) is een actiefilm. Dolgedraaide CIA-agent Tommy Lee Jones gijzelt de bemann,"['Davis', '1992', 'VS). Solide']",['Lloyd Webber) is een'],4,25,7,[0.9],0.9
seq121-0,large,en in de player hierboven beluisteren (en u hier abonneren via iTunes). We zijn benieuwd wat u vindt.,en in de player <extra_id_0> hier abonneren via iTunes). We zijn benieuwd wat u vindt.,en in de player (u kunt hier abonneren via iTunes). We zijn benieuwd wat u vindt.,['hierboven beluisteren (en u'],['(u kunt'],4,25,7,[0.8888888888888888],0.89
seq122-0,large,". WEST SIDE STORY Energieke show tussen hoge brandtrappen, met passie en gymnastische dans. Maria en Tony (Maaike Widdershoven en Addo Kruizinga) zijn geloofwaardig en de Nederlandse vertaling houdt het verhaal overtuigend vast.",". WEST SIDE <extra_id_0> tussen hoge brandtrappen, met passie en gymnastische <extra_id_1> en <extra_id_2> en Addo Kruizinga) zijn geloofwaardig en de Nederlandse vertaling houdt het verhaal overtuigend vast.",". WEST SIDE gaat tussen hoge brandtrappen, met passie en gymnastische kracht en de verhalen (van Willem en Addo Kruizinga) zijn geloofwaardig en de Nederlandse vertaling houdt het verhaal overtuigend vast.","['STORY Energieke show', 'dans. Maria', 'Tony (Maaike Widdershoven']","['gaat', 'kracht', 'de verhalen (van Willem']",8,25,7,"[0.95, 0.9090909090909091, 0.88]",0.91
seq123-0,large,". SCHERZO Fenomenaal muzikaal varit in theateromlijsting, door Mini & Maxi en negen veelzijdige musici.","<extra_id_0> varit in theateromlijsting, door Mini & Maxi en negen veelzijdige musici.","heeft varit in theateromlijsting, door Mini & Maxi en negen veelzijdige musici.",['. SCHERZO Fenomenaal muzikaal'],['heeft'],4,25,7,[0.9310344827586207],0.93
seq124-0,large,Wekelijks doet Japke-d. Bouma verslag van haar ontmoetingen met allerlei typen collegas Deze week: de,Wekelijks doet Japke-d. Bouma verslag van haar ontmoetingen <extra_id_0> Deze week: de,Wekelijks doet Japke-d. Bouma verslag van haar ontmoetingen met de leden van de stichting. Deze week: de,['met allerlei typen collegas'],['met de leden van de stichting.'],4,25,7,[0.7],0.7
seq125-0,large,". Nolan heeft zijn verhaal opgebouwd in cirkels die hij over elkaar legt, zodat je nooit kunt zien waar de ene ophoudt en de andere begint.",". Nolan heeft <extra_id_0> in cirkels die <extra_id_1> legt, zodat je nooit kunt zien waar de ene ophoudt en de andere begint.",". Nolan heeft de kaarten gevangen in cirkels die hij op elkaar legt, zodat je nooit kunt zien waar de ene ophoudt en de andere begint.","['zijn verhaal opgebouwd', 'hij over elkaar']","['de kaarten gevangen', 'hij op elkaar']",6,25,7,"[0.8636363636363636, 0.2]",0.53
seq126-0,large,"rok destijds meer dan twee miljoen bezoekers en groeide daarmee uit tot grootste vaderlandse bioscoophit van de jaren tachtig. Met Nelly Frijda, Huub Stapel, Ren van","rok destijds meer dan twee miljoen bezoekers en groeide <extra_id_0> grootste vaderlandse bioscoophit van de <extra_id_1> Nelly Frijda, Huub Stapel, Ren van","rok destijds meer dan twee miljoen bezoekers en groeide uit tot de grootste vaderlandse bioscoophit van de jaren negentig. Nelly Frijda, Huub Stapel, Ren van","['daarmee uit tot', 'jaren tachtig. Met']","['uit tot de', 'jaren negentig.']",6,25,7,"[0.7333333333333333, 0.5]",0.62
seq127-0,large,en Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,en Pieter Steinz heeft de spierziekte ALS en verbindt <extra_id_0> zijn ziekte met <extra_id_1> hij (her)leest. Deze week:,en Pieter Steinz heeft de spierziekte ALS en verbindt de behandeling van zijn ziekte met de boeken die hij (her)leest. Deze week:,"['het verloop van', 'de boeken die']","['de behandeling van', 'de boeken die']",6,25,7,"[0.6111111111111112, 0.0]",0.31
seq128-0,large,Het is zover: de sporter heeft zich weten te plaatsen. Het thuisfront volgt de prestaties vaak op afstand. Hoe is dat? Deze week de,Het is zover: de sporter <extra_id_0> te plaatsen. Het thuisfront volgt <extra_id_1> op afstand. Hoe is dat? Deze week de,Het is zover: de sporter weet een fout te plaatsen. Het thuisfront volgt het op afstand. Hoe is dat? Deze week de,"['heeft zich weten', 'de prestaties vaak']","['weet een fout', 'het']",6,25,7,"[0.6875, 0.8888888888888888]",0.79
seq129-0,large,"Duitse soldaten kan passend zijn, maar niet op 4 mei en niet in n adem met de herdenking van slachtoffers","Duitse soldaten kan passend zijn, <extra_id_0> op 4 mei en niet <extra_id_1> met de herdenking van slachtoffers","Duitse soldaten kan passend zijn, niet op 4 mei en niet in combinatie met de herdenking van slachtoffers","['maar niet', 'in n adem']","['niet', 'in combinatie']",5,25,7,"[0.5555555555555556, 0.6923076923076923]",0.62
seq130-0,large,g Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,g Deze <extra_id_0> kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,g Deze week waren er kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,['rubriek belicht elke dinsdag'],['week waren er'],4,25,7,[0.8214285714285714],0.82
seq131-0,large,. Waarschijnlijk stortte het toestel met 239 mensen aan boord neer op een afgelegen locatie in de Indische Oceaan,. Waarschijnlijk stortte het toestel met <extra_id_0> aan boord neer op een afgelegen locatie <extra_id_1> Oceaan,. Waarschijnlijk stortte het toestel met de bemanning aan boord neer op een afgelegen locatie in de Indische Oceaan,"['239 mensen', 'in de Indische']","['de bemanning', 'in de Indische']",5,25,7,"[0.75, 0.0]",0.38
seq132-0,large,het Centrum voor Onderzoek van de Economie van de Lagere Overheden (COELO) van de Rijksuniversiteit Groningen.,het Centrum voor Onderzoek van <extra_id_0> Lagere Overheden (COELO) van de Rijksuniversiteit Groningen.,het Centrum voor Onderzoek van de Lagere Overheden (COELO) van de Rijksuniversiteit Groningen.,['de Economie van de'],['de'],4,25,7,[0.8888888888888888],0.89
seq133-0,large,"Koken doen veel mensen, eten doet iedereen. Marjoleine de Vos over zien, ruiken, proeven, samenzijn en","Koken <extra_id_0> doet iedereen. Marjoleine de Vos over zien, ruiken, proeven, samenzijn en","Koken en bakken doet iedereen. Marjoleine de Vos over zien, ruiken, proeven, samenzijn en","['doen veel mensen', 'eten']",['en bakken'],4,25,7,[0.6875],0.69
seq134-0,large,- NRC Kunst op reis Waar leefden kunstenaars? Op reis naar de plekken waar zij hun stempel drukten. Deze week het,- NRC Kunst op reis Waar leefden kunstenaars? Op reis naar de plekken waar zij <extra_id_0> drukten. <extra_id_1>,- NRC Kunst op reis Waar leefden kunstenaars? Op reis naar de plekken waar zij hun stempel drukten. Kunst op reis,"['hun stempel', 'Deze week het']","['hun stempel', 'reis']",5,25,7,"[0.0, 0.9230769230769231]",0.46
seq135-0,large,Welke boeken zijn aanraders voor beginnende en geoefende lezers? Welke leeslijstklassiekers hebben de,Welke boeken zijn <extra_id_0> en geoefende lezers? Welke leeslijstklassiekers hebben de,Welke boeken zijn voor beginnende en geoefende lezers? Welke leeslijstklassiekers hebben de,['aanraders voor beginnende'],['voor beginnende'],3,25,7,[0.4],0.4
seq136-0,large,". The Dream Team (Howard Zieff, 1989, VS). Klucht. Vier psychiatrische patinten verdwalen per ongeluk in Manhattan. Aardig spel van Michael Keaton",. The Dream Team <extra_id_0> VS). Klucht. Vier psychiatrische patinten verdwalen per ongeluk in Manhattan. <extra_id_1> Michael Keaton,". The Dream Team (USA, VS). Klucht. Vier psychiatrische patinten verdwalen per ongeluk in Manhattan. Michael Keaton","['(Howard Zieff', '1989,', 'Aardig spel van']","['(USA,', '']",6,25,7,"[0.9230769230769231, 1.0]",0.96
seq137-0,large,". Het decor in Dirk Tanghes nieuwe voorstelling is zwart-wit, maar de inhoud bevat nuances. Een braaf gezinnetje laat zich terroriseren door een verzenuwde legerleider: het is oorlog en men hoopt een wonder. Worden we pas beloond als wij ons vernederd hebben? De Hongaarse schrijver Istvn rkny schreef een bijtende parabel die Tanghe van cartoon-achtige beelden voorzag.",. Het decor in Dirk Tanghes nieuwe <extra_id_0> maar de inhoud bevat nuances. Een braaf gezinnetje laat zich <extra_id_1> een verzenuwde legerleider: het is oorlog en men hoopt een wonder. Worden we pas beloond als wij ons vernederd hebben? De Hongaarse schrijver <extra_id_2> een bijtende <extra_id_3> van <extra_id_4>,". Het decor in Dirk Tanghes nieuwe roman is donker, maar de inhoud bevat nuances. Een braaf gezinnetje laat zich leiden door een verzenuwde legerleider: het is oorlog en men hoopt een wonder. Worden we pas beloond als wij ons vernederd hebben? De Hongaarse schrijver maakt een bijtende combinatie van angst en","['voorstelling is zwart-wit,', 'terroriseren door', 'Istvn rkny schreef', 'parabel die Tanghe', 'cartoon-achtige beelden voorzag.']","['roman is donker,', 'leiden door', 'maakt', 'combinatie', 'en']",14,25,7,"[0.7307692307692307, 0.47058823529411764, 0.9444444444444444, 0.7777777777777778, 0.9375]",0.77
seq138-0,large,en? Onderaan dit artikel kunnen abonnees op die vragen reageren. Hier vind je meer over reageren op NRC.nl.,en? Onderaan dit <extra_id_0> die vragen reageren. Hier vind je meer over reageren op NRC.nl.,en? Onderaan dit artikel kun je op die vragen reageren. Hier vind je meer over reageren op NRC.nl.,['artikel kunnen abonnees op'],['artikel kun je op'],4,25,7,[0.38461538461538464],0.38
seq139-0,large,"Van iedereen die dat kan, wordt gevraagd verantwoordelijkheid te nemen voor zijn of haar eigen leven en omgeving","Van iedereen die dat kan, wordt gevraagd verantwoordelijkheid te nemen voor zijn of haar <extra_id_0>","Van iedereen die dat kan, wordt gevraagd verantwoordelijkheid te nemen voor zijn of haar gezondheid.",['eigen leven en omgeving'],['gezondheid.'],4,25,7,[0.782608695652174],0.78
