Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq73-0,large,Vaticaan sticht bisdommen in Rusland De rooms-katholieke kerk heeft gisteren aangekondigd vier Russische bisdommen op te richten.  De Russisch-orthodoxe kerk reageert woedend en dreigt de betrekkingen met het Vaticaan op te schorten,Vaticaan sticht bisdommen in Rusland De rooms-katholieke kerk heeft gisteren aangekondigd vier Russische bisdommen op te richten. De Russisch-orthodoxe kerk reageert <extra_id_0> de betrekkingen met <extra_id_1> te schorten,Vaticaan sticht bisdommen in Rusland De rooms-katholieke kerk heeft gisteren aangekondigd vier Russische bisdommen op te richten. De Russisch-orthodoxe kerk reageert met tegenzin op de wens om de betrekkingen met Rusland op te schorten,"['woedend en dreigt', 'het Vaticaan op']","['met tegenzin op de wens om', 'Rusland op']",6,20,1,"[0.7307692307692307, 0.7333333333333333]",0.73
seq74-0,large,Arcams ruimtelijke oase aan het IJ Ze zijn zeldzaam: bouwwerken die de liefdevolle concentratie prijsgeven waarmee zij zijn ontworpen.  Het nieuwe onderkomen van het Architectuur Centrum Amsterdam (Arcam) is zo'n bouwwerk,Arcams ruimtelijke oase aan <extra_id_0> zijn zeldzaam: bouwwerken die de liefdevolle concentratie prijsgeven waarmee zij zijn ontworpen. <extra_id_1> van het Architectuur Centrum Amsterdam (Arcam) is zo'n bouwwerk,Arcams ruimtelijke oase aan het water. Ze zijn zeldzaam: bouwwerken die de liefdevolle concentratie prijsgeven waarmee zij zijn ontworpen. De nieuwe locatie van het Architectuur Centrum Amsterdam (Arcam) is zo'n bouwwerk,"['het IJ Ze', 'Het nieuwe onderkomen']","['het water. Ze', 'De nieuwe locatie']",6,20,1,"[0.46153846153846156, 0.5238095238095238]",0.49
seq75-0,large,"Niet doen, zegt Marcel Warnaar, wetenschappelijk medewerker bij het Nationaal Instituut voor Budgetvoorlichtig (Nibud).  Een lening kan de vriendschap in de weg gaan staan","Niet doen, zegt Marcel Warnaar, wetenschappelijk medewerker bij het Nationaal Instituut voor Budgetvoorlichtig (Nibud). <extra_id_0> de <extra_id_1> de weg gaan staan","Niet doen, zegt Marcel Warnaar, wetenschappelijk medewerker bij het Nationaal Instituut voor Budgetvoorlichtig (Nibud). “Dat kan de politiek in de weg gaan staan","['Een lening kan', 'vriendschap in']","['“Dat kan', 'politiek in']",5,20,1,"[0.7142857142857143, 0.7857142857142857]",0.75
seq76-0,large,"Betogingen Venezuela om nieuwe schoolwet Duizenden Venezolanen hebben zaterdag in de hoofdstad Caracas met twee afzonderlijke betogingen zowel voor als tegen een eerder deze maand ingevoerde nieuwe onderwijswet gedemonstreerd.  De oproerpolitie zette traangas, waterkannonen en rubberkogels in tegen de tegenbetogers","Betogingen Venezuela om nieuwe schoolwet Duizenden Venezolanen hebben zaterdag in de hoofdstad Caracas met twee afzonderlijke betogingen zowel voor als tegen een <extra_id_0> maand ingevoerde nieuwe <extra_id_1> oproerpolitie zette traangas, waterkannonen <extra_id_2> tegen de tegenbetogers","Betogingen Venezuela om nieuwe schoolwet Duizenden Venezolanen hebben zaterdag in de hoofdstad Caracas met twee afzonderlijke betogingen zowel voor als tegen een vorige maand ingevoerde nieuwe schoolwet gestreden. De oproerpolitie zette traangas, waterkannonen en stenen in tegen de tegenbetogers","['eerder deze', 'onderwijswet gedemonstreerd. De', 'en rubberkogels in']","['vorige', 'schoolwet gestreden. De', 'en stenen in']",8,20,1,"[0.8181818181818182, 0.5483870967741935, 0.5555555555555556]",0.64
seq77-0,large,"Slopen, bouwen, spreiden In steden door heel het land worden de komende jaren massaal goedkope woningen gesloopt en vervangen door duurdere.  Het lijkt het laatste redmiddel voor de steden, die hun middenklasse zien vertrekken","Slopen, bouwen, spreiden In steden door heel het land worden de komende jaren massaal goedkope woningen gesloopt <extra_id_0> duurdere. Het lijkt het laatste redmiddel <extra_id_1> hun middenklasse zien vertrekken","Slopen, bouwen, spreiden In steden door heel het land worden de komende jaren massaal goedkope woningen gesloopt en vervangen door duurdere. Het lijkt het laatste redmiddel voor steden die hun middenklasse zien vertrekken","['en vervangen door', 'voor de steden', 'die']","['en vervangen door', 'voor steden die']",7,20,1,"[0.0, 0.4666666666666667]",0.23
seq78-0,large,"KPN verhoogt ambitie voor schuldafbouw KPN scherpt zijn doelstelling aan om de schulden van het bedrijf te verminderen.  Het telecombedrijf streeft ernaar om de schuld eind dit jaar terug te brengen tot 13,9 miljard euro in plaats van 14,5 miljard","KPN verhoogt ambitie voor schuldafbouw KPN scherpt zijn doelstelling aan <extra_id_0> schulden van het bedrijf te verminderen. Het telecombedrijf streeft ernaar <extra_id_1> eind dit jaar terug te brengen tot 13,9 miljard euro in <extra_id_2> miljard","KPN verhoogt ambitie voor schuldafbouw KPN scherpt zijn doelstelling aan om de schulden van het bedrijf te verminderen. Het telecombedrijf streeft ernaar zijn schulden eind dit jaar terug te brengen tot 13,9 miljard euro in plaats van 13,8 miljard","['om de', 'om de schuld', 'plaats van 14,5']","['om de', 'zijn schulden', 'plaats van 13,8']",8,20,1,"[0.0, 0.5384615384615384, 0.13333333333333333]",0.22
seq79-0,large,Onder de drie miljoen Turken in Duitsland groeien de spanningen.  Duitse politici willen niet dat de Turkse binnenlandse strijd overslaat,Onder de drie miljoen Turken in Duitsland groeien de spanningen. Duitse politici willen <extra_id_0> binnenlandse strijd overslaat,Onder de drie miljoen Turken in Duitsland groeien de spanningen. Duitse politici willen dat de binnenlandse strijd overslaat,['niet dat de Turkse'],['dat de'],4,20,1,[0.6666666666666666],0.67
seq80-0,large,Opwarming aarde is geen aanjager klimaatoorlogen De oorlog in Soedan is geen klimaatoorlog maar een etnisch-religieus conflict waarin toegang tot oliebronnen een belangrijke rol speelt.  Foto AP Terug bij af,Opwarming aarde is geen aanjager klimaatoorlogen De oorlog in Soedan is geen klimaatoorlog maar <extra_id_0> waarin toegang tot oliebronnen een belangrijke rol speelt. <extra_id_1> bij af,Opwarming aarde is geen aanjager klimaatoorlogen De oorlog in Soedan is geen klimaatoorlog maar een politieke oorlog waarin toegang tot oliebronnen een belangrijke rol speelt. Dat komt bij af,"['een etnisch-religieus conflict', 'Foto AP Terug']","['een politieke oorlog', 'Dat komt']",6,20,1,"[0.6333333333333333, 0.8461538461538461]",0.74
seq81-0,large,"Mooie actie.  Maar het kan geen kwaad dat Leon de Winter erop gewezen heeft dat ook (of juist) in Nederland de wereld gewoon doordraait wanneer er mensen 'als beesten' worden afgemaakt (NRC Handelsblad, 25 oktober)",Mooie actie. Maar het kan geen kwaad dat Leon de Winter erop gewezen heeft dat ook (of juist) in Nederland de wereld gewoon doordraait wanneer er <extra_id_0> worden afgemaakt <extra_id_1>,Mooie actie. Maar het kan geen kwaad dat Leon de Winter erop gewezen heeft dat ook (of juist) in Nederland de wereld gewoon doordraait wanneer er vertragingen worden afgemaakt,"['""mensen \'als beesten\'""', '(NRC Handelsblad', '25 oktober)']","['vertragingen', '']",7,20,1,"[0.8181818181818182, 1.0]",0.91
seq82-0,large,"De coronamaatregelen mogen dan tot steeds meer chagrijn leiden, Jan Rotmans houdt de moed erin.  De crisis is een blessing in disguise, zei de hoogleraar duurzaamheid en transities deze week in Trouw","De coronamaatregelen mogen dan tot steeds meer chagrijn leiden, Jan Rotmans houdt de moed erin. De <extra_id_0> blessing in disguise, zei de hoogleraar duurzaamheid en transities deze <extra_id_1>","De coronamaatregelen mogen dan tot steeds meer chagrijn leiden, Jan Rotmans houdt de moed erin. De maatregelen zijn een blessing in disguise, zei de hoogleraar duurzaamheid en transities deze week.","['crisis is een', 'week in Trouw']","['maatregelen zijn een', 'week.']",6,20,1,"[0.65, 0.6923076923076923]",0.67
seq83-0,large,"Advocaten Amsterdam dreigen met prikacties AMSTERDAM, 9 mei - De Amsterdamse advocaten zullen prikacties houden als het ministerie van justitie niet voor 1 september toezegt dat de vergoedingen in de gefinancierde rechtshulp zullen worden verhoogd.  Volgens de deken van de orde van advocaten in het arrondissement Amsterdam - waar 1","Advocaten Amsterdam dreigen met prikacties AMSTERDAM, 9 mei - De Amsterdamse advocaten zullen prikacties houden <extra_id_0> van justitie niet voor 1 september toezegt dat de vergoedingen in de gefinancierde <extra_id_1> verhoogd. Volgens <extra_id_2> orde van advocaten in het arrondissement Amsterdam - waar 1","Advocaten Amsterdam dreigen met prikacties AMSTERDAM, 9 mei - De Amsterdamse advocaten zullen prikacties houden als de officier van justitie niet voor 1 september toezegt dat de vergoedingen in de gefinancierde rechtspraktijk worden verhoogd. Volgens de orde van advocaten in het arrondissement Amsterdam - waar 1","['als het ministerie', 'rechtshulp zullen worden', 'de deken van de']","['als de officier', 'rechtspraktijk worden', 'de']",10,20,1,"[0.5, 0.4166666666666667, 0.8666666666666667]",0.59
seq84-0,large,En nieuw nummer is wat mager voor Zweedse Ghost Het Zweedse Ghost was donderdag uitstekend in Amsterdam.  Maar het optreden was helaas vrijwel identiek aan eerdere ,En nieuw nummer is wat mager voor Zweedse Ghost Het Zweedse Ghost was donderdag <extra_id_0> Maar <extra_id_1> was helaas vrijwel identiek aan eerdere,En nieuw nummer is wat mager voor Zweedse Ghost Het Zweedse Ghost was donderdag in de studio. Maar het was helaas vrijwel identiek aan eerdere,"['uitstekend in Amsterdam.', 'het optreden']","['in de studio.', 'het']",5,20,1,"[0.6666666666666666, 0.75]",0.71
seq85-0,large,Een glimp van een beschaving Na negentig jaar is het Mesopotamische woordenboek voltooid.  Het telt Engelstalige beschrijvingen van 28,Een glimp van een beschaving <extra_id_0> het Mesopotamische woordenboek voltooid. Het telt Engelstalige beschrijvingen van 28,Een glimp van een beschaving Inmiddels is het Mesopotamische woordenboek voltooid. Het telt Engelstalige beschrijvingen van 28,['Na negentig jaar is'],['Inmiddels is'],4,20,1,[0.7368421052631579],0.74
seq86-0,large,"Dat betoogt Geoffrey Robertson, auteur van Crimes Against Humanity (uitgeverij Penguin), vandaag in de Britse krant The Independent.  De wetenschap dat de operatie in het Pakistaanse huis van de Al Qaeda-leider was bedoeld ","Dat <extra_id_0> auteur van Crimes Against Humanity (uitgeverij Penguin), vandaag in de Britse krant The Independent. De wetenschap dat de operatie in <extra_id_1> de Al Qaeda-leider was bedoeld","Dat schrijft Jonathan Edwards, auteur van Crimes Against Humanity (uitgeverij Penguin), vandaag in de Britse krant The Independent. De wetenschap dat de operatie in het nauw met de Al Qaeda-leider was bedoeld","['betoogt Geoffrey Robertson,', 'het Pakistaanse huis van']","['schrijft Jonathan Edwards,', 'het nauw met']",7,20,1,"[0.8148148148148148, 0.7083333333333334]",0.76
seq87-0,large,"Afgelopen donderdag mij enigszins verbolgen uitgelaten over het feit dat wijn nog geen tenminste houdbaar tot-datum kent of een bij voorkeur te drinken voor advies.  En dat terwijl het gros van de wijnen op dronk in de schappen beland en niet gebaat is bij langdurig stof happen in wijnrekken, kruipruimtes of kelders",Afgelopen donderdag mij enigszins verbolgen uitgelaten over het feit dat wijn nog geen tenminste houdbaar tot-datum kent of een bij voorkeur te drinken voor advies. En dat terwijl het gros van de wijnen op <extra_id_0> beland en <extra_id_1> bij langdurig stof <extra_id_2> kruipruimtes of kelders,Afgelopen donderdag mij enigszins verbolgen uitgelaten over het feit dat wijn nog geen tenminste houdbaar tot-datum kent of een bij voorkeur te drinken voor advies. En dat terwijl het gros van de wijnen op de wijngaard beland en rijpen bij langdurig stof in kruipruimtes of kelders,"['dronk in de schappen', 'niet gebaat is', 'happen in wijnrekken,']","['de wijngaard', 'rijpen', 'in']",10,20,1,"[0.85, 0.8571428571428571, 0.9047619047619048]",0.87
seq88-0,large,"Sneller straffen ja, maar liever na vonnis De bewindslieden op Justitie verkennen de rechtsgrenzen.  Kan de rechter al optreden voordat hij vonnist","Sneller straffen ja, maar liever na vonnis De bewindslieden op Justitie <extra_id_0> de rechter al optreden voordat hij vonnist","Sneller straffen ja, maar liever na vonnis De bewindslieden op Justitie willen dat de rechter al optreden voordat hij vonnist",['verkennen de rechtsgrenzen. Kan'],['willen dat'],4,20,1,[0.8387096774193549],0.84
seq89-0,large,"Politie slaat terug met civiele procedure Een kaakslag, een gebroken neus, een hoofdwond en flinke frustratie.  Dat is de meest recente oogst van de Rotterdamse politie","Politie slaat terug met civiele procedure <extra_id_0> een gebroken neus, een hoofdwond en flinke frustratie. Dat is <extra_id_1> oogst van de Rotterdamse politie","Politie slaat terug met civiele procedure zaken Een nieuwe knie, een gebroken neus, een hoofdwond en flinke frustratie. Dat is de oogst van de Rotterdamse politie","['Een kaakslag,', 'de meest recente']","['zaken Een nieuwe knie,', 'de']",5,20,1,"[0.7727272727272727, 0.875]",0.82
seq90-0,large,"Caption: FILE - In this Nov.  21, 2011 file picture taken with a fisheye lens, flames from a fire set alight in a container by activists of the Frankfurt Occupy movement are seen in front of the European Central Bank and a sculpture of the euro symbol in Frankfurt, Germany","Caption: FILE - In this Nov. 21, 2011 file picture taken with <extra_id_0> flames from a fire set alight in a container by <extra_id_1> Occupy movement are seen in front of the European Central Bank and a sculpture of the <extra_id_2> Frankfurt, Germany","Caption: FILE - In this Nov. 21, 2011 file picture taken with a camera, flames from a fire set alight in a container by the Occupy movement are seen in front of the European Central Bank and a sculpture of the Occupy Wall Street protesters in Frankfurt, Germany","['a fisheye lens,', 'activists of the Frankfurt', 'euro symbol in']","['a camera,', 'the', 'Occupy Wall Street protesters in']",10,20,1,"[0.7333333333333333, 0.8846153846153846, 0.8125]",0.81
seq91-0,large,"Agent die schiet is toch anders dan een burger die schiet Hoe streng moet de rechter zijn tegen een agent die een beroepsfout maakt, waardoor net geen dodelijk slachtoffer viel.  De rechter in Maastricht veroordeelde vrijdag een lid van een arrestatie-eenheid tot twee jaar cel en een schadevergoeding","Agent die schiet is toch anders dan een burger die schiet Hoe streng <extra_id_0> zijn <extra_id_1> die een beroepsfout maakt, waardoor net geen dodelijk slachtoffer viel. De rechter in Maastricht veroordeelde vrijdag een lid van <extra_id_2> jaar cel en een schadevergoeding","Agent die schiet is toch anders dan een burger die schiet Hoe streng kan zijn de rechter met een agent die een beroepsfout maakt, waardoor net geen dodelijk slachtoffer viel. De rechter in Maastricht veroordeelde vrijdag een lid van de politierechter in Maastricht tot acht jaar cel en een schadevergoeding","['moet de rechter', 'tegen een agent', 'een arrestatie-eenheid tot twee']","['kan', 'de rechter met een agent', 'de politierechter in Maastricht tot acht']",10,20,1,"[1.0, 0.4583333333333333, 0.725]",0.73
seq92-0,large,"De EU is verdeeld, nu ook in conflict Georgi De EU-landen kwamen gisteren in Brussel bijeen voor spoedoverleg over de crisis tussen Rusland en Georgi.  Moeilijk: hoe om te gaan met het machtige Rusland","De EU is verdeeld, nu ook in conflict Georgi De EU-landen kwamen gisteren in Brussel bijeen voor <extra_id_0> tussen Rusland en Georgi. <extra_id_1> te gaan met het machtige Rusland","De EU is verdeeld, nu ook in conflict Georgi De EU-landen kwamen gisteren in Brussel bijeen voor de oplossing van het conflict tussen Rusland en Georgi. Om in gesprek te gaan met het machtige Rusland","['spoedoverleg over de crisis', 'Moeilijk: hoe om']","['de oplossing van het conflict', 'Om in gesprek']",7,20,1,"[0.7241379310344828, 0.875]",0.8
seq93-0,large,"Jean-Auguste-Dominique Ingres zag het schilderen van portretten, als een minder genre  historische taferelen was waar men beroemd mee diende te worden.  Zijn portretten, nu te zien in het Metropolitan Museum, laten dan ook zien tot welke hoogte hij steeg als hij niet 100 procent op zijn hoede was en zijn best deed","Jean-Auguste-Dominique Ingres zag het schilderen van portretten, als een minder genre historische taferelen was waar men beroemd mee diende te worden. Zijn portretten, nu te zien <extra_id_0> laten dan <extra_id_1> welke <extra_id_2> als hij niet 100 procent op zijn hoede was en zijn best deed","Jean-Auguste-Dominique Ingres zag het schilderen van portretten, als een minder genre historische taferelen was waar men beroemd mee diende te worden. Zijn portretten, nu te zien laten dan ook zien welke kunstenaar hij zou zijn als hij niet 100 procent op zijn hoede was en zijn best deed","['in het Metropolitan Museum,', 'ook zien tot', 'hoogte hij steeg']","['', 'ook zien', 'kunstenaar hij zou zijn']",10,20,1,"[1.0, 0.3333333333333333, 0.6956521739130435]",0.68
seq94-0,large,Donald Trumps Kremlin-connecties Relatie VS-Rusland De FBI onderzoekt de banden van Trumps entourage met Rusland en de Russische inmenging in de Amerikaanse verkiezingen.  Hoe lopen de lijnen tussen Trumps inner circle en die van Poetin,Donald Trumps Kremlin-connecties Relatie VS-Rusland De FBI onderzoekt de <extra_id_0> entourage met Rusland en de Russische inmenging in de Amerikaanse <extra_id_1> lijnen tussen Trumps inner circle en die van Poetin,Donald Trumps Kremlin-connecties Relatie VS-Rusland De FBI onderzoekt de banden van Trumps entourage met Rusland en de Russische inmenging in de Amerikaanse politiek. Er zijn lijnen tussen Trumps inner circle en die van Poetin,"['banden van Trumps', 'verkiezingen. Hoe lopen de']","['banden van Trumps', 'politiek. Er zijn']",7,20,1,"[0.0, 0.7307692307692307]",0.37
seq95-0,large,"De `sitcom about nothing', verzonnen door Jerry Seinfeld en Larry Davids vertelt het semi-autobiografische verhaal van de stand-up comedian Jerry Seinfeld en zijn vrienden: ex-minnares Elaine Benes (Julia Louis-Dreyfus), de blunderende Cosmo Kramer (Michael Richards) met ","De `sitcom about nothing', verzonnen door Jerry Seinfeld en Larry Davids vertelt het semi-autobiografische verhaal van de stand-up comedian <extra_id_0> zijn vrienden: ex-minnares <extra_id_1> de blunderende Cosmo Kramer (Michael Richards) met","De `sitcom about nothing', verzonnen door Jerry Seinfeld en Larry Davids vertelt het semi-autobiografische verhaal van de stand-up comedian en zijn vrienden: ex-minnares de blunderende Cosmo Kramer (Michael Richards) met","['Jerry Seinfeld en', 'Elaine Benes (Julia Louis-Dreyfus),']","['en', '']",7,20,1,"[0.8823529411764706, 1.0]",0.94
seq96-0,large,"Kleindochter Christine Koenigs van de beroemde kunstverzamelaar Franz Koenigs wil dat directeur Sjarel Ex van Museum Boijmans van Beuningen per direct twee tekeningen van Jeroen Bosch van de muur haalt.  Dat schrijft zij in een boze brief aan Ex en curator Jonathan Bober van de National Gallery of Art in Washington, waar ze nu hangen",Kleindochter Christine Koenigs van de beroemde kunstverzamelaar Franz Koenigs wil dat directeur Sjarel Ex van Museum Boijmans van Beuningen per direct twee tekeningen van Jeroen Bosch van de muur haalt. Dat schrijft <extra_id_0> boze brief aan Ex en curator Jonathan Bober van de <extra_id_1> Art <extra_id_2> ze <extra_id_3>,Kleindochter Christine Koenigs van de beroemde kunstverzamelaar Franz Koenigs wil dat directeur Sjarel Ex van Museum Boijmans van Beuningen per direct twee tekeningen van Jeroen Bosch van de muur haalt. Dat schrijft ze in een boze brief aan Ex en curator Jonathan Bober van de Dutch Art Gallery. Dat schrijft ze,"['zij in een', 'National Gallery of', 'in Washington', 'waar', 'nu hangen']","['ze in een', 'Dutch', 'Gallery. Dat schrijft', '']",11,20,1,"[0.2, 0.9473684210526315, 0.8095238095238095, 1.0]",0.74
seq97-0,large,"VS voeren druk op Iran verder op De Amerikaanse regering heeft gisteren nieuwe, harde strafmaatregelen tegen Iran, Iraanse banken en de Iraanse strijdkrachten afgekondigd.  Washington beschuldigt een onderdeel van de Iraanse Revolutionaire Garde ervan terrorisme te ondersteunen","VS voeren druk op Iran verder op De Amerikaanse regering heeft gisteren nieuwe, harde strafmaatregelen tegen Iran, Iraanse banken en de Iraanse strijdkrachten afgekondigd. Washington beschuldigt een onderdeel <extra_id_0> Revolutionaire <extra_id_1> ondersteunen","VS voeren druk op Iran verder op De Amerikaanse regering heeft gisteren nieuwe, harde strafmaatregelen tegen Iran, Iraanse banken en de Iraanse strijdkrachten afgekondigd. Washington beschuldigt een onderdeel van de Revolutionaire Garde van het ondersteunen","['van de Iraanse', 'Garde ervan terrorisme te']","['van de', 'Garde van het']",7,20,1,"[0.5714285714285714, 0.52]",0.55
seq98-0,large,Kabinet met D66 en ChristenUnie onmogelijk of slechts onwenselijk.  De Haagse Stemming Vandaag is dag 64 van de formatie,Kabinet met D66 en ChristenUnie onmogelijk of slechts onwenselijk. <extra_id_0> is dag 64 van de formatie,Kabinet met D66 en ChristenUnie onmogelijk of slechts onwenselijk. Het is dag 64 van de formatie,['De Haagse Stemming Vandaag'],['Het'],4,20,1,[0.8846153846153846],0.88
seq99-0,large,Yara (Wies Fest) and Philippe (Egbert-Jan Weeber) zijn twee naar zingeving zoekende millennials.  Regie: Hanna van Niekerk,Yara (Wies Fest) and Philippe <extra_id_0> twee naar zingeving zoekende millennials. Regie: Hanna van Niekerk,Yara (Wies Fest) and Philippe (Wie Fest) twee naar zingeving zoekende millennials. Regie: Hanna van Niekerk,['(Egbert-Jan Weeber) zijn'],['(Wie Fest)'],3,20,1,[0.7916666666666666],0.79
seq100-0,large,"De stemming is verre van uitbundig op Temper The Wind To The Shorn Lamb, de tweede cd van de Vlissingse groep This Beautiful Mess.  De kale boom in een mistig landschap op de hoes staat model voor de sfeervolle, herfstige en van melancholie druipende muziek","De stemming is verre van uitbundig <extra_id_0> Wind To The Shorn Lamb, de tweede cd van de Vlissingse groep This Beautiful Mess. <extra_id_1> in een mistig landschap op de hoes <extra_id_2> de sfeervolle, herfstige en van melancholie druipende muziek","De stemming is verre van uitbundig bij Wind To The Shorn Lamb, de tweede cd van de Vlissingse groep This Beautiful Mess. De teksten in een mistig landschap op de hoes geven een mooi beeld van de sfeervolle, herfstige en van melancholie druipende muziek","['op Temper The', 'De kale boom', 'staat model voor']","['bij', 'De teksten', 'geven een mooi beeld van']",9,20,1,"[1.0, 0.6666666666666666, 0.75]",0.81
seq101-0,large,"Recessie bedreigt herverkiezing Bush WASHINGTON, 19 OKT.  Het loopt tegen verkiezingstijd en niemand heeft geld","Recessie bedreigt herverkiezing Bush WASHINGTON, 19 OKT. Het loopt <extra_id_0> niemand heeft geld","Recessie bedreigt herverkiezing Bush WASHINGTON, 19 OKT. Het loopt slecht, niemand heeft geld",['tegen verkiezingstijd en'],"['slecht,']",3,20,1,[0.9166666666666666],0.92
seq102-0,large,"Geen gedwee typje ,,Momentje, ik leg even de hoorn neer, er worden bloemen gebracht'', zegt juriste Medy van der Laan (34).  De telefoon staat niet stil","Geen gedwee <extra_id_0> leg even de hoorn neer, er worden bloemen gebracht'', zegt juriste Medy van <extra_id_1> (34). De telefoon staat niet stil","Geen gedwee moord, leg even de hoorn neer, er worden bloemen gebracht'', zegt juriste Medy van der Laan (34). De telefoon staat niet stil","['typje ,,Momentje', 'ik', 'der Laan']","['moord,', 'der Laan']",5,20,1,"[0.9375, 1.0]",0.97
seq103-0,large,"Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn film The Deer Hunter, maar kon het succes in zijn carrire niet meer oppakken na het geflopte Heavens Gate.  Archiefbeeld van Cimino uit 2012 Foto: Gabriel Bouys / AFP Regisseur Michael Cimino, bekend van films als The Deer Hunter en Heavens Gate, ","Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn <extra_id_0> Hunter, maar kon het <extra_id_1> carrire niet meer oppakken na het geflopte Heavens Gate. Archiefbeeld van Cimino uit <extra_id_2> Bouys / AFP <extra_id_3> Cimino, bekend van films als The Deer Hunter en Heavens Gate,","Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn Deer Hunter, maar kon het ritme in zijn carrire niet meer oppakken na het geflopte Heavens Gate. Archiefbeeld van Cimino uit The Deer Hunter. Foto: Olivier Bouys / AFP Michael Cimino, bekend van films als The Deer Hunter en Heavens Gate,","['film The Deer', 'succes in zijn', '2012 Foto: Gabriel', 'Regisseur Michael']","['Deer', 'ritme in zijn', 'The Deer Hunter. Foto: Olivier', 'Michael']",11,20,1,"[0.6923076923076923, 0.35714285714285715, 0.7, 0.5882352941176471]",0.58
seq104-0,large,"U wist dat Shell toestemming voor de deal nodig had.  Corruptiezaak De eerste verdachte in de corruptiezaak rond een Nigeriaans olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse aanklager Fabio de Pasquale","U wist dat Shell toestemming voor de deal nodig had. Corruptiezaak <extra_id_0> de corruptiezaak rond een Nigeriaans olieveld waar Shell bij betrokken is, <extra_id_1> door de Italiaanse aanklager Fabio de Pasquale","U wist dat Shell toestemming voor de deal nodig had. Corruptiezaak Shell In de corruptiezaak rond een Nigeriaans olieveld waar Shell bij betrokken is, wordt Shell aangeklaagd door de Italiaanse aanklager Fabio de Pasquale","['De eerste verdachte in', 'werd stevig verhoord']","['Shell In', 'wordt Shell aangeklaagd']",7,20,1,"[0.8636363636363636, 0.6956521739130435]",0.78
seq105-0,large,"Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van schoolverlaters te korten op de kinderbijslag.  Dat bleek gisteren tijdens het wekelijkse vragenuur in de Kamer","Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van <extra_id_0> op de <extra_id_1> bleek gisteren tijdens het <extra_id_2> de Kamer","Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van kinderen op de hoogte te houden. Dat bleek gisteren tijdens het debat in de Kamer","['schoolverlaters te korten', 'kinderbijslag. Dat', 'wekelijkse vragenuur in']","['kinderen', 'hoogte te houden. Dat', 'debat in']",8,20,1,"[0.84, 0.7142857142857143, 0.782608695652174]",0.78
seq106-0,large,"Bij een bloedbad in het noorden van Mexico zijn maandag zeker zes kinderen en drie vrouwen op brute wijze vermoord.  De slachtoffers maken allen deel uit van een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van de grens woont","Bij een bloedbad in het noorden van <extra_id_0> zes kinderen en drie vrouwen op brute wijze vermoord. De slachtoffers maken allen <extra_id_1> een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van <extra_id_2>","Bij een bloedbad in het noorden van Mexico zijn zes kinderen en drie vrouwen op brute wijze vermoord. De slachtoffers maken allen deel uit van een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van de wereld woont.","['Mexico zijn maandag zeker', 'deel uit van', 'de grens woont']","['Mexico zijn', 'deel uit van', 'woont.']",10,20,1,"[0.56, 0.0, 0.7142857142857143]",0.42
seq107-0,large,"De komende dagen zal het s ochtends vaak nevelig en mistig zijn, maar breekt vooral in de middag de zon af en toe door.  ",De komende dagen zal het s ochtends vaak nevelig <extra_id_0> maar breekt vooral in de middag <extra_id_1> af en toe door.,"De komende dagen zal het s ochtends vaak nevelig worden, maar breekt vooral in de middag en avond af en toe door.","['en mistig zijn,', 'de zon']","['worden,', 'en avond']",5,20,1,"[0.8666666666666667, 0.625]",0.75
seq108-0,large,40 banen weg bij ANWB-winkels vanwege reorganisatie De winkels en ondersteunende diensten draaien zon 25 miljoen euro verlies.  Daarom wil ANWB de snijden in de personeelskosten,40 <extra_id_0> ANWB-winkels vanwege reorganisatie De winkels en ondersteunende diensten draaien <extra_id_1> miljoen euro verlies. Daarom wil ANWB de snijden in de personeelskosten,40 nieuwe ANWB-winkels vanwege reorganisatie De winkels en ondersteunende diensten draaien met ruim 40 miljoen euro verlies. Daarom wil ANWB de snijden in de personeelskosten,"['banen weg bij', 'zon 25']","['nieuwe', 'met ruim 40']",5,20,1,"[0.7692307692307693, 0.9090909090909091]",0.84
