Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq99-0,xl,Yara (Wies Fest) and Philippe (Egbert-Jan Weeber) zijn twee naar zingeving zoekende millennials.  Regie: Hanna van Niekerk,Yara (Wies Fest) and Philippe <extra_id_0> twee naar zingeving zoekende millennials. Regie: Hanna van Niekerk,Yara (Wies Fest) and Philippe (Wies Fest) spelen twee naar zingeving zoekende millennials. Regie: Hanna van Niekerk,['(Egbert-Jan Weeber) zijn'],['(Wies Fest) spelen'],3,20,1,[0.7916666666666666],0.79
seq100-0,xl,"De stemming is verre van uitbundig op Temper The Wind To The Shorn Lamb, de tweede cd van de Vlissingse groep This Beautiful Mess.  De kale boom in een mistig landschap op de hoes staat model voor de sfeervolle, herfstige en van melancholie druipende muziek","De stemming is verre van uitbundig <extra_id_0> Wind To The Shorn Lamb, de tweede cd van de Vlissingse groep This Beautiful Mess. <extra_id_1> in een mistig landschap op de hoes <extra_id_2> de sfeervolle, herfstige en van melancholie druipende muziek","De stemming is verre van uitbundig op Wind To The Shorn Lamb, de tweede cd van de Vlissingse groep This Beautiful Mess. De donkere letters in een mistig landschap op de hoes geven een mooi beeld van de sfeervolle, herfstige en van melancholie druipende muziek","['op Temper The', 'De kale boom', 'staat model voor']","['op', 'De donkere letters', 'geven een mooi beeld van']",9,20,1,"[0.8461538461538461, 0.6666666666666666, 0.75]",0.75
seq101-0,xl,"Recessie bedreigt herverkiezing Bush WASHINGTON, 19 OKT.  Het loopt tegen verkiezingstijd en niemand heeft geld","Recessie bedreigt herverkiezing Bush WASHINGTON, 19 OKT. Het loopt <extra_id_0> niemand heeft geld","Recessie bedreigt herverkiezing Bush WASHINGTON, 19 OKT. Het loopt slecht, niemand heeft geld",['tegen verkiezingstijd en'],"['slecht,']",3,20,1,[0.9166666666666666],0.92
seq102-0,xl,"Geen gedwee typje ,,Momentje, ik leg even de hoorn neer, er worden bloemen gebracht'', zegt juriste Medy van der Laan (34).  De telefoon staat niet stil","Geen gedwee <extra_id_0> leg even de hoorn neer, er worden bloemen gebracht'', zegt juriste Medy van <extra_id_1> (34). De telefoon staat niet stil","Geen gedwee leg even de hoorn neer, er worden bloemen gebracht'', zegt juriste Medy van der Meer (34). De telefoon staat niet stil","['typje ,,Momentje', 'ik', 'der Laan']","['', 'der Meer']",5,20,1,"[1.0, 1.0]",1.0
seq103-0,xl,"Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn film The Deer Hunter, maar kon het succes in zijn carrire niet meer oppakken na het geflopte Heavens Gate.  Archiefbeeld van Cimino uit 2012 Foto: Gabriel Bouys / AFP Regisseur Michael Cimino, bekend van films als The Deer Hunter en Heavens Gate, ","Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn <extra_id_0> Hunter, maar kon het <extra_id_1> carrire niet meer oppakken na het geflopte Heavens Gate. Archiefbeeld van Cimino uit <extra_id_2> Bouys / AFP <extra_id_3> Cimino, bekend van films als The Deer Hunter en Heavens Gate,","Regisseur Michael Cimino (Deer Hunter) overleden Cimino (77) won vijf Oscars met zijn Deer Hunter, maar kon het succes van zijn carrire niet meer oppakken na het geflopte Heavens Gate. Archiefbeeld van Cimino uit de film Heavens Gate. Foto Philippe Bouys / AFP Michael Cimino, bekend van films als The Deer Hunter en Heavens Gate,","['film The Deer', 'succes in zijn', '2012 Foto: Gabriel', 'Regisseur Michael']","['Deer', 'succes van zijn', 'de film Heavens Gate. Foto Philippe', 'Michael']",11,20,1,"[0.6923076923076923, 0.13333333333333333, 0.8285714285714286, 0.5882352941176471]",0.56
seq104-0,xl,"U wist dat Shell toestemming voor de deal nodig had.  Corruptiezaak De eerste verdachte in de corruptiezaak rond een Nigeriaans olieveld waar Shell bij betrokken is, werd stevig verhoord door de Italiaanse aanklager Fabio de Pasquale","U wist dat Shell toestemming voor de deal nodig had. Corruptiezaak <extra_id_0> de corruptiezaak rond een Nigeriaans olieveld waar Shell bij betrokken is, <extra_id_1> door de Italiaanse aanklager Fabio de Pasquale","U wist dat Shell toestemming voor de deal nodig had. Corruptiezaak Nigeria In de corruptiezaak rond een Nigeriaans olieveld waar Shell bij betrokken is, is een onderzoek gestart door de Italiaanse aanklager Fabio de Pasquale","['De eerste verdachte in', 'werd stevig verhoord']","['Nigeria In', 'is een onderzoek gestart']",7,20,1,"[0.7727272727272727, 0.7916666666666666]",0.78
seq105-0,xl,"Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van schoolverlaters te korten op de kinderbijslag.  Dat bleek gisteren tijdens het wekelijkse vragenuur in de Kamer","Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van <extra_id_0> op de <extra_id_1> bleek gisteren tijdens het <extra_id_2> de Kamer","Kinderbijslag intact Een meerderheid in de Tweede Kamer ziet niets in het voorstel van staatssecretaris Van Hoof (Sociale Zaken, VVD) om ouders van kinderen tot 18 jaar op de kinderbijslag te zetten. Dit bleek gisteren tijdens het debat in de Kamer","['schoolverlaters te korten', 'kinderbijslag. Dat', 'wekelijkse vragenuur in']","['kinderen tot 18 jaar', 'kinderbijslag te zetten. Dit', 'debat in']",8,20,1,"[0.84, 0.39285714285714285, 0.782608695652174]",0.67
seq106-0,xl,"Bij een bloedbad in het noorden van Mexico zijn maandag zeker zes kinderen en drie vrouwen op brute wijze vermoord.  De slachtoffers maken allen deel uit van een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van de grens woont","Bij een bloedbad in het noorden van <extra_id_0> zes kinderen en drie vrouwen op brute wijze vermoord. De slachtoffers maken allen <extra_id_1> een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van <extra_id_2>","Bij een bloedbad in het noorden van Mexico zijn zes kinderen en drie vrouwen op brute wijze vermoord. De slachtoffers maken allen deel uit van een bekende mormoonse sekte die oorspronkelijk uit de VS komt, maar al decennia aan de Mexicaanse kant van de grens leeft.","['Mexico zijn maandag zeker', 'deel uit van', 'de grens woont']","['Mexico zijn', 'deel uit van', 'leeft.']",10,20,1,"[0.56, 0.0, 0.8571428571428571]",0.47
seq107-0,xl,"De komende dagen zal het s ochtends vaak nevelig en mistig zijn, maar breekt vooral in de middag de zon af en toe door.  ",De komende dagen zal het s ochtends vaak nevelig <extra_id_0> maar breekt vooral in de middag <extra_id_1> af en toe door.,"De komende dagen zal het s ochtends vaak nevelig zijn, maar breekt vooral in de middag en avond af en toe door.","['en mistig zijn,', 'de zon']","['zijn,', 'en avond']",5,20,1,"[0.6666666666666666, 0.625]",0.65
seq108-0,xl,40 banen weg bij ANWB-winkels vanwege reorganisatie De winkels en ondersteunende diensten draaien zon 25 miljoen euro verlies.  Daarom wil ANWB de snijden in de personeelskosten,40 <extra_id_0> ANWB-winkels vanwege reorganisatie De winkels en ondersteunende diensten draaien <extra_id_1> miljoen euro verlies. Daarom wil ANWB de snijden in de personeelskosten,40 miljoen verlies voor ANWB-winkels vanwege reorganisatie De winkels en ondersteunende diensten draaien elk jaar 40 miljoen euro verlies. Daarom wil ANWB de snijden in de personeelskosten,"['banen weg bij', 'zon 25']","['miljoen verlies voor', 'elk jaar 40']",5,20,1,"[0.75, 0.9090909090909091]",0.83
seq109-0,xl,Presidentskandidaat Bob Dole wil 'gewoon' zijn land dienen; Een machinist zonder programma Na een reeks mislukkingen krijgt de republikein Robert J. Dole (72) dit jaar zijn laatste kans op het Witte Huis,Presidentskandidaat Bob Dole wil 'gewoon' zijn <extra_id_0> machinist zonder programma Na een reeks mislukkingen krijgt de <extra_id_1> Dole (72) dit jaar zijn laatste kans op het Witte Huis,Presidentskandidaat Bob Dole wil 'gewoon' zijn als machinist zonder programma Na een reeks mislukkingen krijgt de Republikeinse presidentskandidaat Bob Dole (72) dit jaar zijn laatste kans op het Witte Huis,"['land dienen; Een', 'republikein Robert J.']","['als', 'Republikeinse presidentskandidaat Bob']",6,20,1,"[0.9375, 0.6216216216216216]",0.78
seq110-0,xl,"Twee nominaties NRC voor journalistieke prijs De Loep NRC is samen met de NOS en Nieuwsuur genomineerd voor De Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en Vlaanderen.  De Vereniging voor Onderzoeksjournalisten reikt De Loep jaarlijks uit","<extra_id_0> voor journalistieke prijs De Loep NRC is samen met de NOS en Nieuwsuur genomineerd voor De Loep, de <extra_id_1> de beste onderzoeksjournalistiek van Nederland en <extra_id_2> voor Onderzoeksjournalisten reikt De Loep jaarlijks uit","NRC genomineerd voor journalistieke prijs De Loep NRC is samen met de NOS en Nieuwsuur genomineerd voor De Loep, de prijs voor de beste onderzoeksjournalistiek van Nederland en België. De Stichting voor Onderzoeksjournalisten reikt De Loep jaarlijks uit","['Twee nominaties NRC', 'prijs voor', 'Vlaanderen. De Vereniging']","['NRC genomineerd', 'prijs voor', 'België. De Stichting']",8,20,1,"[0.7368421052631579, 0.0, 0.68]",0.47
seq111-0,xl,Zet dt eens op de cover De covers van Nature en Science zijn zelden artistiek.  Nederlandse fysici boden een cartoon aan Nature aan,Zet dt eens op de cover De covers van Nature en Science zijn <extra_id_0> Nederlandse <extra_id_1> cartoon aan Nature aan,Zet dt eens op de cover De covers van Nature en Science zijn gemaakt door de Nederlandse kunstenaars. Vraag een cartoon aan Nature aan,"['zelden artistiek.', 'fysici boden een']","['gemaakt door de', 'kunstenaars. Vraag een']",5,20,1,"[0.8823529411764706, 0.7272727272727273]",0.8
seq112-0,xl,Diafragma's De ING-bank in Kortrijk pakt uit met een grote tentoonstelling van de eigen collectie met werk van topfotografen.  Sebastio Salgado doet zijn - fenomenale - kunstje op maar liefst veertien foto's van mensen die als mieren ,Diafragma's De ING-bank in Kortrijk <extra_id_0> een grote tentoonstelling van de eigen collectie met werk van topfotografen. Sebastio Salgado doet zijn - <extra_id_1> maar liefst veertien foto's van mensen die als mieren,Diafragma's De ING-bank in Kortrijk organiseert een grote tentoonstelling van de eigen collectie met werk van topfotografen. Sebastio Salgado doet zijn - altijd - plicht met maar liefst veertien foto's van mensen die als mieren,"['pakt uit met', 'fenomenale - kunstje op']","['organiseert', 'altijd - plicht met']",7,20,1,"[0.8333333333333334, 0.8695652173913043]",0.85
seq113-0,xl,"In La isla mnima, dat in Spanje maar liefst tien Goyas ontving, de belangrijkste filmprijzen, zoekt hij het wat verder weg.  Niet alleen geografisch, maar ook chronologisch","In La isla mnima, dat in <extra_id_0> liefst tien Goyas ontving, de belangrijkste filmprijzen, zoekt hij het wat <extra_id_1> alleen geografisch, maar ook chronologisch","In La isla mnima, dat in totaal maar liefst tien Goyas ontving, de belangrijkste filmprijzen, zoekt hij het wat moeilijker te maken. Niet alleen geografisch, maar ook chronologisch","['Spanje maar', 'verder weg. Niet']","['totaal maar', 'moeilijker te maken. Niet']",5,20,1,"[0.5454545454545454, 0.56]",0.55
seq114-0,xl,"Hockeyers naar finale door winst op Australirs Wakker geschud door de benauwde ontsnapping, dinsdag door toedoen van Groot-Brittanni, hebben de Nederlandse hockeyers hun ware gezicht laten zien.  In de halve finales van het olympisch hockeytoernooi dompelde de ploeg van bondscoach Maurits Hendriks gastland Australi in rouw","Hockeyers naar finale door winst op Australirs Wakker geschud door de benauwde ontsnapping, dinsdag door toedoen van Groot-Brittanni, hebben de Nederlandse <extra_id_0> gezicht laten zien. In de halve finales van het olympisch hockeytoernooi <extra_id_1> van bondscoach Maurits Hendriks <extra_id_2> rouw","Hockeyers naar finale door winst op Australirs Wakker geschud door de benauwde ontsnapping, dinsdag door toedoen van Groot-Brittanni, hebben de Nederlandse hockeyers een ander gezicht laten zien. In de halve finales van het olympisch hockeytoernooi hebben de mannen van bondscoach Maurits Hendriks Hockeyers in rouw","['hockeyers hun ware', 'dompelde de ploeg', 'gastland Australi in']","['hockeyers een ander', 'hebben de mannen', 'Hockeyers in']",9,20,1,"[0.3157894736842105, 0.7058823529411765, 0.8]",0.61
seq115-0,xl,Schuim & as.  Gesprek met hoofdconservator Susan Legne van het Tropenmuseum in Amsterdam over het belang van ritme in een mensenleven,Schuim & as. Gesprek met <extra_id_0> het Tropenmuseum in Amsterdam over het belang van ritme in een mensenleven,Schuim & as. Gesprek met een actrice en architectuur liefhebber in het Tropenmuseum in Amsterdam over het belang van ritme in een mensenleven,['hoofdconservator Susan Legne van'],['een actrice en architectuur liefhebber in'],4,20,1,[0.8048780487804879],0.8
seq116-0,xl,"Passages uit het eindraport; 'Daarmee heeft zij dit dus niet geweten' Uit het eindrapport, hoofdstuk 6, Het meningsverschil Sorgdrager-Blok: Tijdens de verhoren van de commmissie heeft de kwestie zich ook toegespitst op de vraag of ook procureur-generaal Sorgdrager, in functie vanaf 1 januari 1994, van de doorlating van cocane geweten heeft.  Blok kan zich herinneren dat hij de doorlating met Sorgdrager besproken heeft","Passages uit het eindraport; 'Daarmee heeft zij dit dus niet geweten' Uit het eindrapport, hoofdstuk 6, Het meningsverschil Sorgdrager-Blok: Tijdens de verhoren van de commmissie heeft de kwestie <extra_id_0> op de vraag of ook <extra_id_1> functie vanaf 1 januari 1994, van de doorlating van cocane <extra_id_2> zich herinneren dat hij de <extra_id_3> besproken heeft","Passages uit het eindraport; 'Daarmee heeft zij dit dus niet geweten' Uit het eindrapport, hoofdstuk 6, Het meningsverschil Sorgdrager-Blok: Tijdens de verhoren van de commmissie heeft de kwestie zich gericht op de vraag of ook Blok, in functie vanaf 1 januari 1994, van de doorlating van cocane Blok kan zich herinneren dat hij de kwestie besproken heeft","['zich ook toegespitst', 'procureur-generaal Sorgdrager', 'in', 'geweten heeft. Blok kan', 'doorlating met Sorgdrager']","['zich gericht', 'Blok, in', 'Blok kan', 'kwestie']",13,20,1,"[0.55, 0.9310344827586207, 0.875, 0.8695652173913043]",0.81
seq117-0,xl,Gebutste Fazio gaat toch maar niet naar Manchester Het had vandaag ht plaatje uit Manchester moeten worden: de door iedereen met de nek aangekeken Italiaanse bankpresident Antonio Fazio die zijn opwachting kwam maken bij zijn Europese collega-bankpresidenten en de ministers van Financin uit de EU.  Dit gezelschap houdt vandaag en morgen in de Noord-Engelse stad zijn halfjaarlijkse informele bijeenkomst om in ontspannen sfeer  want informeel  de toestand in de wereld te bespreken,Gebutste Fazio gaat toch maar niet naar Manchester Het had vandaag ht plaatje uit Manchester moeten worden: de door iedereen met de nek aangekeken Italiaanse bankpresident Antonio Fazio die zijn <extra_id_0> bij zijn Europese collega-bankpresidenten en <extra_id_1> Financin uit de EU. Dit gezelschap houdt vandaag <extra_id_2> de Noord-Engelse stad zijn <extra_id_3> bijeenkomst om <extra_id_4> want informeel de toestand in de wereld te bespreken,Gebutste Fazio gaat toch maar niet naar Manchester Het had vandaag ht plaatje uit Manchester moeten worden: de door iedereen met de nek aangekeken Italiaanse bankpresident Antonio Fazio die zijn gezicht zou geven bij zijn Europese collega-bankpresidenten en de ministers van Financin uit de EU. Dit gezelschap houdt vandaag in de Noord-Engelse stad zijn jaarlijkse bijeenkomst om informeel want informeel de toestand in de wereld te bespreken,"['opwachting kwam maken', 'de ministers van', 'en morgen in', 'halfjaarlijkse informele', 'in ontspannen sfeer']","['gezicht zou geven', 'de ministers van', 'in', 'jaarlijkse', 'informeel']",14,20,1,"[0.6666666666666666, 0.0, 0.8333333333333334, 0.5833333333333334, 0.7368421052631579]",0.56
seq118-0,xl,"Flierefluitend voor de leeuwen Jeroen moest erg wennen aan dat burgerlijke, maar Linda drong aan.  Met succes","<extra_id_0> leeuwen Jeroen moest erg wennen aan dat burgerlijke, maar Linda drong aan. Met succes","- leeuwen Jeroen moest erg wennen aan dat burgerlijke, maar Linda drong aan. Met succes",['Flierefluitend voor de'],['-'],3,20,1,[1.0],1.0
seq119-0,xl,"Eurofilm viert moeizaam feest De European Film Awards willen maar geen feestje worden, ondanks veel enthousiasme en prijzen.  Kauwboy was de beste ontdekking van 2012 en Carice van Houten mocht op Malta een prijs overhandigen","Eurofilm viert moeizaam feest De European Film <extra_id_0> feestje worden, ondanks veel enthousiasme en prijzen. <extra_id_1> beste ontdekking van 2012 en Carice van Houten mocht op Malta een prijs overhandigen","Eurofilm viert moeizaam feest De European Film Awards gaan geen feestje worden, ondanks veel enthousiasme en prijzen. De film was de beste ontdekking van 2012 en Carice van Houten mocht op Malta een prijs overhandigen","['Awards willen maar geen', 'Kauwboy was de']","['Awards gaan geen', 'De film was de']",7,20,1,"[0.391304347826087, 0.5]",0.45
seq120-0,xl,"'Circa twee miljoen mensen in tijdnood' DEN HAAG, 5 NOV.  Ongeveer twee miljoen Nederlanders hebben moeite hun dag in te delen","'Circa twee miljoen mensen in tijdnood' DEN HAAG, 5 NOV. Ongeveer twee miljoen <extra_id_0> dag in te delen","'Circa twee miljoen mensen in tijdnood' DEN HAAG, 5 NOV. Ongeveer twee miljoen mensen staan in tijdnood om elke dag in te delen",['Nederlanders hebben moeite hun'],['mensen staan in tijdnood om elke'],4,20,1,[0.84375],0.84
seq121-0,xl,"Data-analyse klinkt saai, maar het is een machtig instrument.  Zo kan het er bijvoorbeeld voor zorgen dat een Londense politiechef precies weet waar Britten naar het bootje van hun koningin gaan kijken","Data-analyse klinkt saai, <extra_id_0> een machtig instrument. Zo kan het er bijvoorbeeld voor zorgen <extra_id_1> politiechef precies weet waar Britten naar het bootje van hun koningin gaan kijken","Data-analyse klinkt saai, maar het is een machtig instrument. Zo kan het er bijvoorbeeld voor zorgen dat de Britse politiechef precies weet waar Britten naar het bootje van hun koningin gaan kijken","['maar het is', 'dat een Londense']","['maar het is', 'dat de Britse']",6,20,1,"[0.0, 0.5]",0.25
seq122-0,xl,"De Russische Centrale Bank heeft een flinke rel veroorzaakt met een speciale muntenreeks met afbeeldingen van Europese hoofdsteden die, aldus de bank, door de Sovjettroepen zijn bevrijd van de Duits-fascistische bezetters.  Op de vijftien jubileummunten die vorige week in omloop kwamen, prijken afbeeldingen van Berlijn en Wenen, Kiev, Minsk, Warschau, Praag, Boekarest, Chisinau en de hoofdsteden van de Baltische staten","De Russische Centrale Bank heeft <extra_id_0> veroorzaakt met een speciale muntenreeks met afbeeldingen van Europese hoofdsteden die, aldus de bank, door de Sovjettroepen zijn bevrijd van de Duits-fascistische <extra_id_1> vijftien jubileummunten die vorige week in <extra_id_2> afbeeldingen van <extra_id_3> Kiev, Minsk, Warschau, Praag, Boekarest, Chisinau en de hoofdsteden van de Baltische staten","De Russische Centrale Bank heeft ophef veroorzaakt met een speciale muntenreeks met afbeeldingen van Europese hoofdsteden die, aldus de bank, door de Sovjettroepen zijn bevrijd van de Duits-fascistische vijand. De vijftien jubileummunten die vorige week in omloop waren, tonen afbeeldingen van onder meer Kiev, Minsk, Warschau, Praag, Boekarest, Chisinau en de hoofdsteden van de Baltische staten","['een flinke rel', 'bezetters. Op de', 'omloop kwamen', 'prijken', 'Berlijn en Wenen,']","['ophef', 'vijand. De', 'omloop waren, tonen', 'onder meer']",12,20,1,"[0.9285714285714286, 0.8125, 0.47368421052631576, 0.8]",0.75
seq123-0,xl,"Adriaan van Dis, wat een nummer, wat een fantast.  Zo begint de bijdrage van pater Dik Kooloos in het novembernummer van het blad Bijeen","Adriaan van Dis, <extra_id_0> nummer, wat een fantast. Zo begint de <extra_id_1> Dik Kooloos in het novembernummer van het blad Bijeen","Adriaan van Dis, wat een nummer, wat een fantast. Zo begint de bijdrage van Dik Kooloos in het novembernummer van het blad Bijeen","['wat een', 'bijdrage van pater']","['wat een', 'bijdrage van']",5,20,1,"[0.0, 0.3333333333333333]",0.17
seq124-0,xl,CES 2015: Mercedes pimpt de robotauto van Google Techredacteur Marc Hijink doet dagelijks verslag vanaf gadgetbeurs CES in Las Vegas.  Ruim 150,CES 2015: Mercedes pimpt de robotauto van Google Techredacteur Marc Hijink doet dagelijks verslag vanaf gadgetbeurs CES <extra_id_0> 150,CES 2015: Mercedes pimpt de robotauto van Google Techredacteur Marc Hijink doet dagelijks verslag vanaf gadgetbeurs CES 2015. 150,['in Las Vegas. Ruim'],['2015.'],4,20,1,[0.9444444444444444],0.94
seq125-0,xl,Luieren in de wereld van Solero De traditionele strandtent verdwijnt.  Heineken en Ola sponsoren niet langer alleen de parasol maar kopen de hele zaak op,Luieren in de wereld van Solero <extra_id_0> strandtent verdwijnt. Heineken en Ola sponsoren niet <extra_id_1> parasol maar kopen de hele zaak op,Luieren in de wereld van Solero De strandtent verdwijnt. Heineken en Ola sponsoren niet alleen de parasol maar kopen de hele zaak op,"['De traditionele', 'langer alleen de']","['De', 'alleen de']",5,20,1,"[0.8666666666666667, 0.4375]",0.65
seq126-0,xl,`Reactie sociale partners zwaar overtrokken' De sociale partners beslissen vandaag of ze het dinsdag gestaakte overleg met het kabinet over de sociale zekerheid zullen hervatten.  Vanochtend zagen ze daar vooralsnog geen reden toe,`Reactie sociale partners zwaar overtrokken' De sociale partners beslissen vandaag of ze het dinsdag gestaakte overleg met het kabinet over de sociale zekerheid zullen hervatten. <extra_id_0> vooralsnog <extra_id_1>,`Reactie sociale partners zwaar overtrokken' De sociale partners beslissen vandaag of ze het dinsdag gestaakte overleg met het kabinet over de sociale zekerheid zullen hervatten. Het kabinet blijft vooralsnog stil.,"['Vanochtend zagen ze daar', 'geen reden toe']","['Het kabinet blijft', 'stil.']",7,20,1,"[0.875, 1.0]",0.94
seq127-0,xl,Gezondheid Op cursus samen met collegas en het vooruitzicht van waardebonnen  vier op de tien deelnemers stopten daardoor met roken.  Stoppen met roken gaat veel beter met een financile beloning,Gezondheid Op cursus samen met collegas <extra_id_0> van waardebonnen vier op de tien deelnemers stopten daardoor met roken. Stoppen met <extra_id_1> beter met een financile beloning,Gezondheid Op cursus samen met collegas roken roken roken roken roken roken roken roken roken roken roken roken roken roken door middel van waardebonnen vier op de tien deelnemers stopten daardoor met roken. Stoppen met roken beter met een financile beloning,"['en het vooruitzicht', 'roken gaat veel']","['roken roken roken roken roken roken roken roken roken roken roken roken roken roken door middel', 'roken']",6,20,1,"[0.9052631578947369, 0.6666666666666666]",0.79
seq128-0,xl,Ook de identiteit van de eerste agent die geheime opsporingsinformatie verkocht aan de onderwereld is bekend.  De identiteit van de eerste agent is ook bekend,Ook de identiteit van de eerste agent die geheime opsporingsinformatie verkocht aan de onderwereld is <extra_id_0> van de eerste agent <extra_id_1> bekend,Ook de identiteit van de eerste agent die geheime opsporingsinformatie verkocht aan de onderwereld is bekend. De identiteit van de eerste agent is bekend,"['bekend. De identiteit', 'is ook']","['bekend. De identiteit', 'is']",5,20,1,"[0.0, 0.6666666666666666]",0.33
seq129-0,xl,"Bibi is boos Scheidend VVD-Kamerlid Bibi de Vries schreef een boos boek over haar jaren als vice-fractievoorzitter.  Een straatvechter, een olifant in een porseleinkast, geen kaas gegeten van sociale financile en economische vraagstukken","Bibi is boos Scheidend VVD-Kamerlid Bibi de <extra_id_0> boos boek over haar jaren als vice-fractievoorzitter. Een straatvechter, een olifant in een porseleinkast, geen kaas <extra_id_1> en economische vraagstukken","Bibi is boos Scheidend VVD-Kamerlid Bibi de Vries schreef een boos boek over haar jaren als vice-fractievoorzitter. Een straatvechter, een olifant in een porseleinkast, geen kaas van politieke en economische vraagstukken","['Vries schreef een', 'gegeten van sociale financile']","['Vries schreef een', 'van politieke']",7,20,1,"[0.0, 0.7241379310344828]",0.36
seq130-0,xl,Hof: NAM moet smartengeld betalen Gaswinning Groningen Het hof gaat deels mee in de eerdere uitspraak dat de NAM moet betalen voor aangetast woongenot en psychisch leed door de gevolgen van de gaswinning.  Een huis in Stedum in 2016 dat niet meer bewoond mag worden omdat het te veel is beschadigd door aardbevingen,Hof: NAM moet smartengeld betalen Gaswinning Groningen Het hof gaat deels mee in de eerdere <extra_id_0> NAM moet betalen voor aangetast woongenot en psychisch leed door de gevolgen van de gaswinning. <extra_id_1> Stedum in 2016 dat niet meer bewoond <extra_id_2> het te <extra_id_3> beschadigd door aardbevingen,Hof: NAM moet smartengeld betalen Gaswinning Groningen Het hof gaat deels mee in de eerdere uitspraak dat de NAM moet betalen voor aangetast woongenot en psychisch leed door de gevolgen van de gaswinning. De NAM kocht het huis in Stedum in 2016 dat niet meer bewoond kon worden nadat het te sterk was beschadigd door aardbevingen,"['uitspraak dat de', 'Een huis in', 'mag worden omdat', 'veel is']","['uitspraak dat de', 'De NAM kocht het huis in', 'kon worden nadat', 'sterk was']",11,20,1,"[0.0, 0.625, 0.3125, 0.6666666666666666]",0.4
seq131-0,xl,"PTT moet kortingen afschaffen ROTTERDAM, 24 FEBR.  PTT Telecom moet een groot deel van zijn kortingsregelingen voor grote klanten afschaffen","PTT moet kortingen afschaffen ROTTERDAM, <extra_id_0> moet een groot deel van zijn kortingsregelingen voor grote klanten afschaffen","PTT moet kortingen afschaffen ROTTERDAM, 17 APRIL. Post en Telegraaf moet een groot deel van zijn kortingsregelingen voor grote klanten afschaffen",['24 FEBR. PTT Telecom'],['17 APRIL. Post en Telegraaf'],4,20,1,[0.6666666666666666],0.67
seq132-0,xl,"Onvolledige weergave incidenten Srebrenica Doorrijden, zei de kapitein toen gewapende moslims een Nederlands pantservoertuig probeerden tegen te houden.  Alweer een incident dat volgens de ","Onvolledige weergave incidenten Srebrenica Doorrijden, zei de kapitein toen <extra_id_0> Nederlands pantservoertuig <extra_id_1> te houden. Alweer een incident dat volgens de","Onvolledige weergave incidenten Srebrenica Doorrijden, zei de kapitein toen een Nederlands pantservoertuig hem wist tegen te houden. Alweer een incident dat volgens de","['gewapende moslims een', 'probeerden tegen']","['een', 'hem wist tegen']",5,20,1,"[0.8571428571428571, 0.625]",0.74
seq133-0,xl,"De andere wereld van zondagmiddag.  Michel Collon, auteur van het boek Blufpoker, Joegoslavi en de komende oorlogen geeft zijn visie op de huidige grensconflichten in Macedoni","De andere wereld van zondagmiddag. Michel Collon, auteur van het boek Blufpoker, Joegoslavi en de komende oorlogen geeft zijn <extra_id_0> de huidige <extra_id_1>","De andere wereld van zondagmiddag. Michel Collon, auteur van het boek Blufpoker, Joegoslavi en de komende oorlogen geeft zijn visie op de huidige situatie.","['visie op', 'grensconflichten in Macedoni']","['visie op', 'situatie.']",5,20,1,"[0.0, 0.8214285714285714]",0.41
seq134-0,xl,Zondag vaardigde president Morsi per presidentieel decreet uit dat de ontbinding ongedaan werd gemaakt.  Hij riep daarbij de parlementsleden op weer bijeen te komen totdat weer een nieuw parlement gekozen kan worden,<extra_id_0> Morsi per presidentieel decreet uit <extra_id_1> ongedaan werd gemaakt. Hij riep daarbij de parlementsleden op weer bijeen te komen totdat weer een nieuw parlement gekozen kan worden,Mohamed Morsi per presidentieel decreet uit het parlement ongedaan werd gemaakt. Hij riep daarbij de parlementsleden op weer bijeen te komen totdat weer een nieuw parlement gekozen kan worden,"['Zondag vaardigde president', 'dat de ontbinding']","['Mohamed', 'het parlement']",6,20,1,"[0.8461538461538461, 0.8235294117647058]",0.83
seq135-0,xl,"Internationale luchthaven Bali weer open, geen vertragingen voor KLM Uitbarsting van Mount Raung op Oost-Java.  Door aswolken is het vliegverkeer op Bali ernstig verstoord",<extra_id_0> Bali <extra_id_1> vertragingen voor KLM Uitbarsting van Mount Raung op Oost-Java. Door aswolken is het vliegverkeer op Bali ernstig verstoord,Bali vertragingen voor KLM Uitbarsting van Mount Raung op Oost-Java. Door aswolken is het vliegverkeer op Bali ernstig verstoord,"['Internationale luchthaven', 'weer open', 'geen']","['', '']",5,20,1,"[1.0, 1.0]",1.0
