text,text_count,link,paywall
"Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar andere manieren om hun inkomsten op te krikken.",1,https://www.volkskrant.nl/economie/streamingdiensten-verhogen-een-voor-een-hun-tarieven-wie-geen-reclames-wil-moet-betalen~b3e1af70/,ja
Ilya Sutskever vertrekt bij OpenAI. De mede-oprichter was lange tijd het geweten van het AI-bedrijf. Vorig jaar stond hij lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle opwinding over de nieuwe superchatbot van OpenAI.,1,https://www.volkskrant.nl/tech/uittocht-van-gewetensvolle-leiders-bij-openai-daags-na-aankondiging-komst-menselijke-superchatbot~b391bac1/,ja
De Europese Commissie neemt stappen tegen Facebook en Instagram om manipulatie van de Europese verkiezingen te voorkomen. Moederbedrijf Meta voldoet volgens de commissie niet aan de eisen van de nieuwe Europese wet DSA.,1,https://www.volkskrant.nl/tech/brussel-treedt-op-tegen-facebook-uit-angst-voor-manipulatie-verkiezingen~b6adaf3b/,ja
"De Amerikaanse Senaat heeft ingestemd met een wetsvoorstel dat TikTok verboden maakt in de Verenigde Staten, tenzij eigenaar ByteDance zijn belang in de app verkoopt. Daar krijgt het Chinese bedrijf maximaal een jaar de tijd voor.",1,https://www.volkskrant.nl/buitenland/senaat-vs-stemt-in-met-ban-op-tiktok-als-de-chinese-eigenaar-de-app-niet-verkoopt~bb09fb92/,ja
Hij is een van de invloedrijkste stemmen in de wereld van kunstmatige intelligentie. Sinds kort geeft Mustafa Suleyman leiding aan de AI-activiteiten van Microsoft. Waarmee het bedrijf concurrent Google plotseling heeft ingehaald.,1,https://www.volkskrant.nl/tech/microsofts-nieuwe-ai-baas-ziet-de-enorme-kansen-en-het-grote-risico-van-kunstmatige-intelligentie~bcc97bffe/,ja
Onlinebank bunq neemt maatregelen nadat tientallen klanten slachtoffer waren geworden van oplichting. De bank komt nu onder meer met een afkoelingsperiode bij betalingen en belooft beterschap bij de afwikkeling van de fraudegevallen.,1,https://www.volkskrant.nl/economie/grootschalige-oplichting-noopt-bunq-tot-maatregelen-de-onlinebank-schroeft-zijn-beveiliging-op~bc417d74/,ja
"Er staat geen maat op chipmaker Nvidia. Dankzij de grote vraag naar AI-chips blijft de koers maar stijgen, waarmee het bedrijf nu meer dan 3 biljoen dollar waard is en alleen nog Microsoft voor zich heeft.",1,https://www.volkskrant.nl/tech/opmars-nvidia-niet-te-stuiten-chipmaker-is-nu-3-biljoen-dollar-waard-meer-dan-apple~bc9939ef/,ja
"De Nederlandsche Bank (DNB) hoeft geen vergoeding te betalen aan een man die beweert dat zijn bankbiljetten, met een totaalwaarde van 6.500 euro, in de oven beschadigd zijn geraakt.",1,https://www.volkskrant.nl/economie/dnb-hoeft-6-500-euro-aan-per-ongeluk-in-de-oven-beschadigde-bankbiljetten-niet-te-vergoeden~bae20458/,ja
Deze donderdagmiddag neemt de Europese Centrale Bank 99 procent zeker een besluit waar de financiële markten al maanden smachtend naar uitkijken: een renteverlaging. Maar loopt de ECB daarmee niet het gevaar dat de inflatie weer de lucht in schiet?,1,https://www.volkskrant.nl/economie/europeanen-gaan-lichter-door-het-leven-als-de-ecb-de-rente-verlaagt-maar-is-het-ook-verstandig~bbcb902c/,ja
"De beroemde gele fritessaus van McDonald’s is sinds dinsdag tijdelijk in knijpfles verkrijgbaar. Af te halen bij een van de filialen, na bestelling via de app. Welke marketingstrategie zit hierachter? ‘De limited edition zorgt voor een gevoel van urgentie.’",1,https://www.volkskrant.nl/binnenland/de-gele-fritessaus-van-mcdonald-s-is-tijdelijk-in-knijpfles-te-krijgen-ik-moest-m-hebben~bc488895/,ja
Het Eindhovense KMWE ziet als toeleverancier van het snelgroeiende ASML de orders binnenstromen. Al levert dat ook een probleem op: technisch personeel ligt niet voor het oprapen.,1,https://www.volkskrant.nl/economie/bij-kmwe-in-eindhoven-beeldhouwen-robotarmen-onderdelen-voor-de-chipmachines-van-asml~b77b70a6/,ja
"Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de lucratieve salderingsregeling heeft haar langste tijd gehad. Wat blijft er over van de stralende toekomst van zonne-energie in Nederland?",1,https://www.volkskrant.nl/nieuws-achtergrond/einde-aan-de-panelenhonger-heeft-zonne-energie-nog-toekomst-in-nederland~be71a92d/,ja
Een beruchte hackersgroep stelt gevoelige informatie van in totaal 560 miljoen klanten van Ticketmaster te hebben gestolen. De groep eist omgerekend zo’n 460 duizend euro losgeld van het Amerikaanse kaartverkoopbedrijf.,1,https://www.volkskrant.nl/economie/hackers-stellen-gegevens-van-560-miljoen-klanten-van-ticketmaster-te-hebben-gestolen~b88d4c9e/,ja
"Tienduizenden medewerkers van Samsung Electronics, de belangrijkste tak van Samsung, dreigen volgende week te gaan staken. Stakingen zijn nog nooit voorgekomen in het 55-jarige bestaan van de Zuid-Koreaanse techgigant, die heeft beloofd vakbonden niet meer te onderdrukken.",1,https://www.volkskrant.nl/economie/vakbond-samsung-electronics-dreigt-met-staking-iets-wat-de-techreus-nog-nooit-heeft-meegemaakt~b4fd520b/,ja
"De voetbalwereld rolde over haar heen en ze kreeg doodsbedreigingen, toen ze zich uitliet over de situatie bij Ajax. Toch zet psycholoog Annemieke Griffin-Zijerveld haar werk in de sport voort. Ook tijdens het EK zal ze individuele profs begeleiden, onder wie spelers van Oranje.",1,https://www.volkskrant.nl/sport/psycholoog-annemieke-griffin-zijerveld-begeleidt-ook-denzel-dumfries-de-kunst-is-om-met-druk-te-leren-omgaan~bf9f5d99/,ja
"Real Madrid heeft Kylian Mbappé officieel binnen. De 25-jarige voetbalvedette ligt de komende vijf jaar vast bij de Champions League-winnaar, zo meldt de club. Mbappé komt transfervrij over van Paris Saint-Germain.",1,https://www.volkskrant.nl/sport/real-madrid-meldt-komst-transfervrije-mbappe-voor-vijf-jaar~b077c295/,ja
"Sinds Raemon Sluiter de Oekraïense Elina Svitolina coacht, heeft zijn baan een andere betekenis. ‘Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.’",1,https://www.volkskrant.nl/sport/elina-svitolina-stapt-geregeld-uit-de-tennisbubbel-de-oorlog-in-coach-sluiter-dat-is-even-andere-koek~b4b39916/,ja
"Het was niet op dezelfde plek, niet in dezelfde race, maar Femke Bol en Sydney McLaughlin-Levrone liepen afgelopen weekeinde allebei een 400 meter horden. Minder dan twee maanden voor de Spelen van Parijs was de Amerikaanse net iets sneller dan Bol.",1,https://www.volkskrant.nl/sport/op-afstand-meet-femke-bol-zich-met-haar-grote-rivale-en-is-iets-langzamer-op-400-meter-horden~be00343b/,ja
"Lieke Martens kon met een overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.",1,https://www.volkskrant.nl/sport/lieke-martens-hoeft-alleen-nog-maar-trots-te-zijn-ze-hoeft-niet-meer-zelf-te-sleuren~b9637f07/,ja
"Novak Djokovic heeft zich geplaatst voor de vierde ronde (achtste finales) op Roland Garros, maar de nummer 1 van de wereld moest er lang op wachten. Het publiek ook: de laatste bal vloog pas zondagnacht om 6 minuten over 3 over het net.",1,https://www.volkskrant.nl/sport/djokovic-tot-3-06-uur-op-de-baan-om-musetti-te-verslaan-in-de-nacht-winnen-heeft-ook-een-zekere-schoonheid~be3f7211/,ja
Joey Veerman hoopt belangrijk te zijn op het EK. Die kans is reëel nu veel middenvelders ontbreken in de selectie van bondscoach Ronald Koeman.,1,https://www.volkskrant.nl/sport/joey-veerman-beseft-dat-het-ek-genoeg-kansen-voor-hem-biedt-in-het-nederlands-elftal-minuten-maken-knallen~bcd6134c/,ja
Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het ‘heel mooi’ om uithangbord te zijn.,1,https://www.volkskrant.nl/sport/shona-shukrula-is-er-bijna-als-eerste-vrouwelijke-scheidsrechter-in-het-betaald-mannenvoetbal~b9cf202b/,ja
"Tallon Griekspoor neemt het dinsdag in de eerste ronde van Roland Garros op tegen de Amerikaan MacKenzie McDonald. Niemand die de Nederlandse tennisser beter kent dan zijn coach Kristof Vliegen. Ze zijn ‘heel, heel’ close, misschien af en toe zelfs iets te close.",1,https://www.volkskrant.nl/sport/tennisser-griekspoor-en-zijn-coach-vliegen-van-vader-zoon-relatie-naar-broederschap~baac4b1e/,ja
"Zelden won een renner een van de drie grote rondes met zo veel overmacht als Tadej Pogacar de Giro d’Italia van 2024. Dat is grotendeels zijn verdienste, maar de Sloveen trof ook tegenstanders die al in de tweede etappe het hoofd in de schoot legden.",1,https://www.volkskrant.nl/sport/won-pogacar-deze-giro-met-ongekende-overmacht-omdat-hij-zo-goed-is-of-de-rest-zo-matig~bd5dde1b/,ja
"Het Nederlands elftal begint maandag aan een reis die idealiter zondag 14 juli eindigt met de EK finale in Berlijn. Vanaf nu is het tijd voor discussies over de speelstijl, de enkel van Frenkie en de keuzes van de bondscoach.",1,https://www.volkskrant.nl/sport/1974-1988-2024-alles-kan-op-een-groot-voetbaltoernooi-zeker-in-duitsland~bdb80ccd/,ja
"Zaterdag speelt Olympique Lyonnais de finale van de Champions League tegen Barcelona. Leuk, maar Lyon-eigenaar Michele Kang heeft in het vrouwenvoetbal een hoger doel dan prijzen pakken.",1,https://www.volkskrant.nl/sport/voor-ondernemer-michele-kang-is-elke-misstand-in-het-vrouwenvoetbal-een-kans~b7bd726f/,ja
"Wie wint Ronald Garros? Novak Djokovic, Jannik Sinner en Carlos Alcaraz zijn niet in vorm, om over Rafael Nadal maar te zwijgen. Mooie kans voor Daniil Medvedev, alleen houdt hij niet van gravel.",1,https://www.volkskrant.nl/sport/kopstukken-in-de-lappenmand-tennistoernooi-van-roland-garros-begint-zonder-favoriet~bf830fc9/,ja
"Over twee weken begint voor het Nederlands elftal het EK met een wedstrijd tegen Polen. Wie bij Oranje kan beter praten over de mogelijke groei als voetballer dan Denzel Dumfries, het symbool van zelfontwikkeling door de jaren heen?",1,https://www.volkskrant.nl/sport/denzel-dumfries-rechtsachter-van-oranje-heeft-leren-genieten-van-het-moment~b74989fd/,ja
"De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Geert Wilders dinsdag weten: ‘We zijn eruit. Goed nieuws, de rest horen jullie later.’ Naar verwachting begint formateur Richard van Zwol nog deze week met het ontvangen van de kandidaat-bewindslieden.",1,https://www.volkskrant.nl/nieuws-achtergrond/formerende-partijen-akkoord-over-verdeling-ministersposten-kabinet-schoof-is-nu-snel-op-komst~b3fc0e10/,ja
