,text,text_count,link,paywall
235,"Wonen in een comfortabel verwarmd huis van steen met een pannendak: dat was voor het gros van de mensen in het verleden een utopie. Het zag er wellicht romantisch uit zo’n lieflijk huisje, maar er werd bittere armoede geleden.",1,https://www.volkskrant.nl/wetenschap/van-koffieschenker-tot-hoogleraar-thijs-bol-onderzoekt-de-toevalligheden-van-succes-kansen-zijn-nooit-gelijk~b9a998c5/,ja
236,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand. ‘Dit is mijn levenswerk.’",1,https://www.volkskrant.nl/buitenland/goed-nieuws-voor-verzamelaars-en-valsemunters-charles-iii-staat-eindelijk-op-britse-bankbiljetten~b51be123/,ja
237,"Voor de gehandicapte Naomi (7) uit Rwanda leek het leven weinig in petto te hebben, maar het pakte anders uit.",1,https://www.volkskrant.nl/sport/won-pogacar-deze-giro-met-ongekende-overmacht-omdat-hij-zo-goed-is-of-de-rest-zo-matig~bd5dde1b/,ja
243,"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop. Volgens dermatologen is dat echt te veel voor onze huid.",1,https://www.volkskrant.nl/buitenland/is-vlaams-belang-na-zondag-nog-buiten-de-belgische-regering-te-houden-de-kiezers-in-ninove-zijn-het-cordon-sanitaire-kotsbeu~b973efba/,ja
249,Twee politici van de radicaal-rechtse Duitse partij Alternative für Deutschland (AfD) zijn zaterdagavond mishandeld. Volgens de partij werden zij aangevallen met een honkbalknuppel. De politie zegt een stok te hebben gevonden op de plaats van het incident.,1,https://www.volkskrant.nl/wetenschap/ik-heb-uitgezaaide-prostaatkanker-hoe-groot-is-de-kans-dat-ik-over-tien-jaar-nog-leef~bfc02dd3/,ja
251,"Supermarkteigenaar Edward Koornneef gaat niet alleen in Naaldwijk, maar ook in Monster de verscherpte tabakswet omzeilen. Supermarkten mogen vanaf 1 juli geen tabakswaren meer verkopen, maar Koornneef gaat dat tóch doen. De Gezondheidsfondsen voor Rookvrij, waar onder meer KWF Kankerbestrijding onder valt, noemen het ‘stuitend’.",1,https://www.volkskrant.nl/binnenland/het-rioolwater-zit-vol-medicijnresten-en-cosmetica-dat-moet-schoner-vindt-de-eu~b2b012b0/,ja
253,Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Israëlische regering dreigen met opstappen als Israël instemt met voorstel van de VS.,1,https://www.volkskrant.nl/nieuws-achtergrond/op-de-open-dag-van-het-recht-wordt-met-argusogen-gekeken-naar-het-komende-kabinet~b1ddb1c8/,ja
256,Ilya Sutskever vertrekt bij OpenAI. De mede-oprichter was lange tijd het geweten van het AI-bedrijf. Vorig jaar stond hij lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle opwinding over de nieuwe superchatbot van OpenAI.,1,https://www.volkskrant.nl/binnenland/verdachte-wim-van-dijk-ging-door-met-verstrekken-van-middel-x-recht-onder-de-neus-van-justitie~b33518ca/,ja
257,"De 37-jarige pleegvader en -moeder uit Vlaardingen blijven nog zeker twee weken vastzitten. Dit besloot de rechtbank Rotterdam woensdag, na hun arrestatie eerder deze week. Zij worden onder meer verdacht van een poging tot doodslag en zware mishandeling van hun 10-jarige pleegdochter.",1,https://www.volkskrant.nl/binnenland/de-gele-fritessaus-van-mcdonald-s-is-tijdelijk-in-knijpfles-te-krijgen-ik-moest-m-hebben~bc488895/,ja
259,"Wie noodgedwongen zzp’er wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.",1,https://www.volkskrant.nl/nieuws-achtergrond/wilhelm-ii-en-benjamin-netanyahu-hebben-een-omstreden-vervolging-met-elkaar-gemeen~bc38fd14/,ja
260,"India zucht onder de extreme hitte. Maar klimaatverandering was nauwelijks een thema bij de verkiezingen, waarvan dinsdag de uitslag wordt verwacht.",1,https://www.volkskrant.nl/sport/joey-veerman-beseft-dat-het-ek-genoeg-kansen-voor-hem-biedt-in-het-nederlands-elftal-minuten-maken-knallen~bcd6134c/,ja
261,"Wie noodgedwongen zzp’er wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.",1,https://www.volkskrant.nl/nieuws-achtergrond/om-vervolgt-raisa-blommestijn-voor-groepsbelediging-en-smaad~b4b2f59f/,ja
263,De komende weken worden in de EU de banen verdeeld en de lijnen uitgezet. Maar in Nederland eist de formatie alle politieke aandacht op. Coalitiepartijen zouden zelfs nog niet eens gesproken hebben over de nieuwe Nederlandse Eurocommissaris.,1,https://www.volkskrant.nl/wetenschap/vogels-gaan-gebukt-onder-aanhoudende-regen-maar-de-klaprozen-knallen~b98e47597/,ja
264,Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het ‘heel mooi’ om uithangbord te zijn.,1,https://www.volkskrant.nl/sport/op-afstand-meet-femke-bol-zich-met-haar-grote-rivale-en-is-iets-langzamer-op-400-meter-horden~be00343b/,ja
270,",,Laat ik niet nu instorten’’, pepte Faiza Oulahsen zichzelf op, na weken in een kille cel met ratten te hebben doorgebracht. ,,Dat kan altijd nog, als ik straks vijftien jaar moet zitten.” De spannende BBC-documentaire On Thin Ice - Putin versus Greenpeace brengt heftige herinneringen boven bij de klimaatactivist.",1,https://www.volkskrant.nl/binnenland/nog-nooit-zo-veel-drugslabs-in-nederland-ontmanteld-als-in-2023~b38acb48/,ja
271,Het slavernijverleden krijgt steeds meer aandacht. Bereikt die alle Nederlanders? Een rondleiding in het Zeeuws Museum in Middelburg.,1,https://www.volkskrant.nl/binnenland/historicus-maarten-van-rossem-doet-examen-geschiedenis-dit-examen-geeft-een-inkijkje-in-een-wereld-van-volstrekte-dwazen~b2dcd556/,ja
277,"Beau zoekt de gijzelnemer in de koffietent ‘Ik probeer mijzelf te leren om niet te oordelen, maar dat is een lang en moeizaam proces’. Beau van Erven Dorens schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven.",1,https://www.volkskrant.nl/binnenland/op-de-bult-in-arnhem-mag-het-zwart-geel-van-vitesse-nooit-verdwijnen~bbde804e/,ja
278,"De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen in Duitsland als gevolg van een zwakkere vraag naar zijn wasmachines, vaatwassers, stofzuigers, koelkasten, drogers en andere huishoudelijke apparatuur.",1,https://www.volkskrant.nl/nieuws-achtergrond/studenten-in-maastricht-in-hongerstaking-vanwege-oorlog-in-gaza-een-wanhopige-vorm-van-protest-maar-het-moet~b8f8e09b/,ja
281,"Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat de uitgekeerde bedragen bekend werden − gemiddeld ruim 120 duizend euro per gedupeerde. Vrijdag moet blijken hoe het verdergaat.",1,https://www.volkskrant.nl/binnenland/eieren-rond-chemours-vol-pfas-rivm-start-landelijk-onderzoek-naar-eieren-hobbykippen~b6e28575/,ja
289,"De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen. Het is ook hoog tijd dat er een einde komt aan deze ‘moderne slavernij’, zoals GroenLinks/PvdA-raadslid Bianca Verschoor stelde.",1,https://www.volkskrant.nl/nieuws-achtergrond/formerende-partijen-akkoord-over-verdeling-ministersposten-kabinet-schoof-is-nu-snel-op-komst~b3fc0e10/,ja
290,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. „Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.”,1,https://www.volkskrant.nl/sport/elina-svitolina-stapt-geregeld-uit-de-tennisbubbel-de-oorlog-in-coach-sluiter-dat-is-even-andere-koek~b4b39916/,ja
294,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. ‘Normale’ bezoekers van het park worden door de verslaafden geweerd bij het toilet.,1,https://www.volkskrant.nl/binnenland/halsema-ontvangt-pro-palestijnse-studenten-en-toont-zich-invoelend-maar-streng~b1fa81ff/,ja
296,"Voor het eerst in de geschiedenis is er tijdens het aardbeienfeest geen koningin, maar een koning. Hein Gommers (22) is de trotse koning tijdens de veertigste editie van het aardbeienfeest in Zundert.",1,https://www.volkskrant.nl/economie/streamingdiensten-verhogen-een-voor-een-hun-tarieven-wie-geen-reclames-wil-moet-betalen~b3e1af70/,ja
