Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq120-0,small,". WEST SIDE STORY Energieke show tussen hoge brandtrappen, met passie en gymnastische dans. Maria en Tony (Maaike Widdershoven en Addo Kruizinga) zijn geloofwaardig en de Nederlandse vertaling houdt het verhaal overtuigend vast.",. <extra_id_0> Energieke show <extra_id_1> passie en gymnastische dans. Maria en Tony (Maaike Widdershoven <extra_id_2> zijn geloofwaardig en de Nederlandse vertaling houdt het verhaal overtuigend vast.,. Energieke show met passie en gymnastische dans. Maria en Tony (Maaike Widdershoven zijn geloofwaardig en de Nederlandse vertaling houdt het verhaal overtuigend vast.,"['WEST SIDE STORY', 'tussen hoge brandtrappen', 'met', 'en Addo Kruizinga)']","['', 'met', '']",10,30.0,7,"[1.0, 0.9166666666666666, 1.0]",0.97
seq121-0,small,". SCHERZO Fenomenaal muzikaal varit in theateromlijsting, door Mini & Maxi en negen veelzijdige musici.","<extra_id_0> varit in theateromlijsting, door Mini & Maxi en negen veelzijdige musici.","varit in theateromlijsting, door Mini & Maxi en negen veelzijdige musici.",['. SCHERZO Fenomenaal muzikaal'],[''],4,30.0,7,[1.0],1.0
seq122-0,small,Wekelijks doet Japke-d. Bouma verslag van haar ontmoetingen met allerlei typen collegas Deze week: de,Wekelijks doet Japke-d. Bouma verslag van haar ontmoetingen met allerlei <extra_id_0> de,Wekelijks doet Japke-d. Bouma verslag van haar ontmoetingen met allerlei bekende leden van de,['typen collegas Deze week:'],['bekende leden van'],4,30.0,7,[0.76],0.76
seq123-0,small,". Nolan heeft zijn verhaal opgebouwd in cirkels die hij over elkaar legt, zodat je nooit kunt zien waar de ene ophoudt en de andere begint.","<extra_id_0> zijn verhaal opgebouwd in cirkels die hij over elkaar legt, zodat je nooit kunt zien waar <extra_id_1> en de <extra_id_2>","is zijn verhaal opgebouwd in cirkels die hij over elkaar legt, zodat je nooit kunt zien waar je gaat en de cirkels heen.","['. Nolan heeft', 'de ene ophoudt', 'andere begint.']","['is', 'je gaat', 'heen.']",8,30.0,7,"[1.0, 0.7857142857142857, 0.7142857142857143]",0.83
seq124-0,small,"rok destijds meer dan twee miljoen bezoekers en groeide daarmee uit tot grootste vaderlandse bioscoophit van de jaren tachtig. Met Nelly Frijda, Huub Stapel, Ren van","rok destijds meer dan <extra_id_0> en groeide daarmee uit tot <extra_id_1> van de jaren tachtig. <extra_id_2> Frijda, Huub Stapel, Ren van","rok destijds meer dan acht jaar en groeide daarmee uit tot de eerste jaren van de jaren tachtig. André Frijda, Huub Stapel, Ren van","['twee miljoen bezoekers', 'grootste vaderlandse bioscoophit', 'Met Nelly']","['acht jaar', 'de eerste jaren', 'André']",8,30.0,7,"[0.8636363636363636, 0.8125, 1.0]",0.89
seq125-0,small,en Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met de boeken die hij (her)leest. Deze week:,en Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte <extra_id_0> die <extra_id_1>,en Pieter Steinz heeft de spierziekte ALS en verbindt het verloop van zijn ziekte met die spierziekte.,"['met de boeken', 'hij (her)leest. Deze week:']","['met', 'spierziekte.']",7,30.0,7,"[0.7692307692307693, 0.8076923076923077]",0.79
seq126-0,small,Het is zover: de sporter heeft zich weten te plaatsen. Het thuisfront volgt de prestaties vaak op afstand. Hoe is dat? Deze week de,Het is zover: de <extra_id_0> weten te plaatsen. Het thuisfront volgt de <extra_id_1> Hoe is dat? Deze week de,Het is zover: de nieuwe spelers hebben zich weten te plaatsen. Het thuisfront volgt de nieuwe spelers. Hoe is dat? Deze week de,"['sporter heeft zich', 'prestaties vaak op afstand.']","['nieuwe spelers hebben zich', 'nieuwe spelers.']",7,30.0,7,"[0.5769230769230769, 0.8148148148148148]",0.7
seq127-0,small,"Duitse soldaten kan passend zijn, maar niet op 4 mei en niet in n adem met de herdenking van slachtoffers",Duitse soldaten kan passend <extra_id_0> op 4 mei en niet in n adem <extra_id_1> van slachtoffers,Duitse soldaten kan passend melden op 4 mei en niet in n adem toestand van slachtoffers,"['zijn', 'maar niet', 'met de herdenking']","['melden', 'toestand']",6,30.0,7,"[0.8333333333333334, 1.0]",0.92
seq128-0,small,g Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag:,g Deze rubriek <extra_id_0> dinsdag kwesties uit <extra_id_1> de rechter zich onlangs uitsprak. Vandaag:,g Deze rubriek maakt dinsdag kwesties uit die de rechter zich onlangs uitsprak. Vandaag:,"['belicht elke', 'het bedrijfsleven waarover']","['maakt', 'die']",5,30.0,7,"[0.9166666666666666, 0.8846153846153846]",0.9
seq129-0,small,. Waarschijnlijk stortte het toestel met 239 mensen aan boord neer op een afgelegen locatie in de Indische Oceaan,. Waarschijnlijk <extra_id_0> met 239 mensen aan boord neer op een afgelegen locatie <extra_id_1> Oceaan,. Waarschijnlijk komt een groep met 239 mensen aan boord neer op een afgelegen locatie in Oceaan,"['stortte het toestel', 'in de Indische']","['komt een groep', 'in']",6,30.0,7,"[0.6842105263157895, 0.8571428571428571]",0.77
seq130-0,small,het Centrum voor Onderzoek van de Economie van de Lagere Overheden (COELO) van de Rijksuniversiteit Groningen.,het Centrum voor Onderzoek <extra_id_0> van de Lagere Overheden (COELO) van <extra_id_1> Groningen.,het Centrum voor Onderzoek en Onderzoek van de Lagere Overheden (COELO) van de Universiteit van Groningen.,"['van de Economie', 'de Rijksuniversiteit']","['en Onderzoek', 'de Universiteit van']",5,30.0,7,"[0.8, 0.5]",0.65
seq131-0,small,"Koken doen veel mensen, eten doet iedereen. Marjoleine de Vos over zien, ruiken, proeven, samenzijn en","Koken doen veel <extra_id_0> doet <extra_id_1> Vos over zien, ruiken, proeven, samenzijn en","Koken doen veel en doet veel Vos over zien, ruiken, proeven, samenzijn en","['mensen', 'eten', 'iedereen. Marjoleine de']","['en', 'veel']",5,30.0,7,"[0.6666666666666666, 0.75]",0.71
seq132-0,small,- NRC Kunst op reis Waar leefden kunstenaars? Op reis naar de plekken waar zij hun stempel drukten. Deze week het,- NRC Kunst op reis Waar leefden kunstenaars? Op reis <extra_id_0> waar zij hun stempel drukten. <extra_id_1>,- NRC Kunst op reis Waar leefden kunstenaars? Op reis waar zij hun stempel drukten. Kunst op reis,"['naar de plekken', 'Deze week het']","['', 'reis']",6,30.0,7,"[1.0, 0.9230769230769231]",0.96
seq133-0,small,Welke boeken zijn aanraders voor beginnende en geoefende lezers? Welke leeslijstklassiekers hebben de,Welke boeken zijn <extra_id_0> geoefende lezers? Welke leeslijstklassiekers hebben de,Welke boeken zijn van geoefende lezers? Welke leeslijstklassiekers hebben de,['aanraders voor beginnende en'],['van'],4,30.0,7,[0.9285714285714286],0.93
seq134-0,small,". The Dream Team (Howard Zieff, 1989, VS). Klucht. Vier psychiatrische patinten verdwalen per ongeluk in Manhattan. Aardig spel van Michael Keaton",". The Dream Team (Howard Zieff, 1989, VS). Klucht. Vier psychiatrische patinten verdwalen per <extra_id_0> Aardig <extra_id_1>",". The Dream Team (Howard Zieff, 1989, VS). Klucht. Vier psychiatrische patinten verdwalen per a Aardig","['ongeluk in Manhattan.', 'spel van Michael Keaton']","['a', '']",7,30.0,7,"[0.9523809523809523, 1.0]",0.98
seq135-0,small,". Het decor in Dirk Tanghes nieuwe voorstelling is zwart-wit, maar de inhoud bevat nuances. Een braaf gezinnetje laat zich terroriseren door een verzenuwde legerleider: het is oorlog en men hoopt een wonder. Worden we pas beloond als wij ons vernederd hebben? De Hongaarse schrijver Istvn rkny schreef een bijtende parabel die Tanghe van cartoon-achtige beelden voorzag.",". Het decor in <extra_id_0> voorstelling is zwart-wit, maar de inhoud bevat nuances. Een <extra_id_1> zich terroriseren door een verzenuwde legerleider: het is oorlog <extra_id_2> hoopt een wonder. Worden we <extra_id_3> wij ons vernederd hebben? De Hongaarse schrijver Istvn rkny schreef een <extra_id_4> Tanghe van <extra_id_5>",". Het decor in de voorstelling is zwart-wit, maar de inhoud bevat nuances. Een oorlogsleider kan zich terroriseren door een verzenuwde legerleider: het is oorlog hoopt een wonder. Worden we oorlogsleiders, als wij ons vernederd hebben? De Hongaarse schrijver Istvn rkny schreef een vertaling van Tanghe van","['Dirk Tanghes nieuwe', 'braaf gezinnetje laat', 'en men', 'pas beloond als', 'bijtende parabel die', 'cartoon-achtige beelden voorzag.']","['de', 'oorlogsleider kan', '', 'oorlogsleiders, als', 'vertaling van', '']",17,30.0,7,"[0.9473684210526315, 0.7619047619047619, 1.0, 0.7368421052631579, 0.85, 1.0]",0.88
seq136-0,small,en? Onderaan dit artikel kunnen abonnees op die vragen reageren. Hier vind je meer over reageren op NRC.nl.,en? Onderaan dit <extra_id_0> abonnees op <extra_id_1> Hier vind je meer over reageren op NRC.nl.,en? Onderaan dit artikel staan abonnees op Twitter. Hier vind je meer over reageren op NRC.nl.,"['artikel kunnen', 'die vragen reageren.']","['artikel staan', 'Twitter.']",5,30.0,7,"[0.35714285714285715, 0.85]",0.6
seq137-0,small,"Van iedereen die dat kan, wordt gevraagd verantwoordelijkheid te nemen voor zijn of haar eigen leven en omgeving","Van iedereen die dat kan, wordt gevraagd verantwoordelijkheid te nemen <extra_id_0> haar eigen leven <extra_id_1>","Van iedereen die dat kan, wordt gevraagd verantwoordelijkheid te nemen om haar eigen leven te moet verbeteren.","['voor zijn of', 'en omgeving']","['om', 'verbeteren.']",5,30.0,7,"[0.9166666666666666, 0.8181818181818182]",0.87
seq138-0,small,orks baasje Matthew Perry en de geheel andersgeaarde Mexicaanse fotografe Salma Hayek resulteert in een zwangerschap.,orks baasje Matthew Perry en de geheel andersgeaarde <extra_id_0> Hayek resulteert in <extra_id_1>,orks baasje Matthew Perry en de geheel andersgeaarde schrijver Hayek resulteert in geweldige problemen.,"['Mexicaanse fotografe Salma', 'een zwangerschap.']","['schrijver', 'problemen.']",5,30.0,7,"[0.9230769230769231, 0.8823529411764706]",0.9
seq139-0,small,die hebben geleid tot de val van Srebrenica en tot de dramatische ontwikkelingen die daarop zijn gevolgd,die hebben geleid tot de val van Srebrenica <extra_id_0> dramatische <extra_id_1> daarop zijn gevolgd,die hebben geleid tot de val van Srebrenica en dramatische acties daarop zijn gevolgd,"['en tot de', 'ontwikkelingen die']","['en', 'acties']",5,30.0,7,"[0.7777777777777778, 0.8333333333333334]",0.81
seq140-0,small,lector Politiegeschiedenis aan de Politieacademie en universitair docent Bestuurskunde aan de Universiteit Twente.,lector Politiegeschiedenis aan de Politieacademie en universitair <extra_id_0> Universiteit Twente.,lector Politiegeschiedenis aan de Politieacademie en universitair onderzoek aan de Universiteit Twente.,['docent Bestuurskunde aan de'],['onderzoek aan de'],4,30.0,7,[0.5925925925925926],0.59
seq141-0,small,"van een maandelijkse serie over voorwerpen uit het depot van Museum Boerhaave. Het voorwerp staat voor de gelegenheid in het museum opgesteld. Adres: Lange St. Agnietenstraat 10, Leiden. Geopend di t/m za 10-17u, zo 12-17u.","van een maandelijkse serie over voorwerpen <extra_id_0> van Museum Boerhaave. Het voorwerp staat <extra_id_1> het museum opgesteld. Adres: Lange St. Agnietenstraat 10, Leiden. Geopend di t/m <extra_id_2> 12-17u.","van een maandelijkse serie over voorwerpen en materialen van Museum Boerhaave. Het voorwerp staat in het museum opgesteld. Adres: Lange St. Agnietenstraat 10, Leiden. Geopend di t/m 12-17u.","['uit het depot', 'voor de gelegenheid in', 'za 10-17u', 'zo']","['en materialen', 'in', '']",10,30.0,7,"[0.9230769230769231, 0.9090909090909091, 1.0]",0.94
seq142-0,small,". Varit op dun ijs, in absurdistische scnetjes door het duo Droog Brood (Bas Hoeflaak en Peter van de Witte).",". Varit op dun ijs, in <extra_id_0> het duo Droog Brood (Bas Hoeflaak en Peter <extra_id_1>",". Varit op dun ijs, in combinatie met het duo Droog Brood (Bas Hoeflaak en Peter van der Velden).","['absurdistische scnetjes door', 'van de Witte).']","['combinatie met', 'Velden).']",6,30.0,7,"[0.7857142857142857, 0.7142857142857143]",0.75
seq143-0,small,Deal NRC bericht elke dag in de Deal van de dag op basis van documenten uit Football Leaks uit de binnenwereld van het internationale voetbal. Vandaag:,Deal NRC bericht elke dag in de <extra_id_0> dag op basis van documenten uit Football Leaks uit <extra_id_1> van het <extra_id_2>,Deal NRC bericht elke dag in de eerste dag op basis van documenten uit Football Leaks uit de eerste dag van het jaar.,"['Deal van de', 'de binnenwereld', 'internationale voetbal. Vandaag:']","['eerste', 'de eerste dag', 'jaar.']",8,30.0,7,"[0.8181818181818182, 0.7333333333333333, 0.90625]",0.82
seq144-0,small,"Dinsdag schetst een huiveringwekkend portret van iemand die zomaar je buurman, je eigen man of vader zou kunnen zijn.","Dinsdag schetst <extra_id_0> van iemand die zomaar je buurman, <extra_id_1> of vader zou kunnen zijn.","Dinsdag schetst je van iemand die zomaar je buurman, moeder of vader zou kunnen zijn.","['een huiveringwekkend portret', 'je eigen man']","['je', 'moeder']",6,30.0,7,"[0.9642857142857143, 0.8333333333333334]",0.9
seq145-0,small,draait om grootschalige fraude met vastgoedbeleggingen van Bouwfonds (nu Rabo Vastgoed) en het Philips Pensioenfonds,<extra_id_0> met vastgoedbeleggingen van Bouwfonds (nu Rabo Vastgoed) en het Philips Pensioenfonds,met vastgoedbeleggingen van Bouwfonds (nu Rabo Vastgoed) en het Philips Pensioenfonds,['draait om grootschalige fraude'],[''],4,30.0,7,[1.0],1.0
seq146-0,small,orkse agent Nicholas Cage geeft aan serveerster Bridget Fonda bij wijze van fooi de helft van een loterijlot dat 4 miljoen waard bl,orkse agent Nicholas Cage geeft aan serveerster Bridget Fonda bij wijze van <extra_id_0> van een <extra_id_1> waard bl,orkse agent Nicholas Cage geeft aan serveerster Bridget Fonda bij wijze van spreken van een goede waard bl,"['fooi de helft', 'loterijlot dat 4 miljoen']","['spreken', 'goede']",7,30.0,7,"[0.8461538461538461, 0.8333333333333334]",0.84
seq147-0,small,". Cocktail (Roger Donaldson, 1988, VS). Onnozele zedenkomedie grossiert in kroegwijsheden. Tom Cruise ontpopt zich tot bij de dames populaire barman en leert dat nietsontziende ambitie onderdoet voor een fatsoenlijk gezinsleven.",". Cocktail (Roger Donaldson, 1988, VS). Onnozele <extra_id_0> kroegwijsheden. Tom Cruise ontpopt zich tot bij <extra_id_1> barman en leert dat nietsontziende <extra_id_2> een fatsoenlijk gezinsleven.",". Cocktail (Roger Donaldson, 1988, VS). Onnozele verhalen en kroegwijsheden. Tom Cruise ontpopt zich tot bij barman en leert dat nietsontziende cocktails een fatsoenlijk gezinsleven.","['zedenkomedie grossiert in', 'de dames populaire', 'ambitie onderdoet voor']","['verhalen en', '', 'cocktails']",9,30.0,7,"[0.8, 1.0, 0.9090909090909091]",0.9
seq148-0,small,"Begeerlijk Zilver: Gebruiks- en siervoorwerpen van Carel Begeer t/m 27 mei in het Drents Museum, Brink 1, Assen. Di t/m zo 11-17u, daarna in de Lakenhal van 29 juni t/m 23 sept; Griekse goden en helden in de tijd van Rubens en Rembrandt t/m","Begeerlijk Zilver: Gebruiks- en <extra_id_0> Begeer t/m 27 mei in het Drents Museum, <extra_id_1> Di t/m zo 11-17u, daarna in de Lakenhal <extra_id_2> 23 sept; Griekse goden en helden in <extra_id_3> Rubens en Rembrandt t/m","Begeerlijk Zilver: Gebruiks- en tentoonstellingsruimte Begeer t/m 27 mei in het Drents Museum, Antwerpen; Di t/m zo 11-17u, daarna in de Lakenhal 23 sept; Griekse goden en helden in de tempel; Rubens en Rembrandt t/m","['siervoorwerpen van Carel', 'Brink 1', 'Assen.', 'van 29 juni t/m', 'de tijd van']","['tentoonstellingsruimte', 'Antwerpen;', '', 'de tempel;']",13,30.0,7,"[0.7916666666666666, 1.0, 1.0, 0.9333333333333333]",0.93
seq149-0,small," - NRC Jong! In de rubriek Jong! vertellen pubers over zichzelf, de wereld en elkaar. Deze week:",- NRC Jong! In <extra_id_0> Jong! vertellen pubers <extra_id_1> wereld en elkaar. Deze week:,- NRC Jong! In de nieuwe editie van Jong! vertellen pubers de wereld en elkaar. Deze week:,"['de rubriek', 'over zichzelf', 'de']","['de nieuwe editie van', 'de']",5,30.0,7,"[0.7, 0.9230769230769231]",0.81
seq150-0,small,". GORDEL VAN SMARAGD Tamelijk complete, gedramatiseerde kroniek van de tien jaar die voorafgingen aan de soevereiniteitsoverdracht aan de Indonesische regering (1939-1949). Regisseur en scenarist Orlow Seunke plaatst met allure de vanuit verschillende standpunten evenwichtig beschouwde geschiedenis op de voorgrond en maakt de emoties van zijn fictieve personages dienstbaar aan zijn didactische bedoelingen.",". GORDEL VAN SMARAGD Tamelijk complete, gedramatiseerde kroniek van de <extra_id_0> voorafgingen aan de soevereiniteitsoverdracht aan de Indonesische regering (1939-1949). Regisseur <extra_id_1> Seunke plaatst met allure de vanuit verschillende standpunten evenwichtig beschouwde geschiedenis op <extra_id_2> maakt de emoties <extra_id_3> dienstbaar <extra_id_4> bedoelingen.",". GORDEL VAN SMARAGD Tamelijk complete, gedramatiseerde kroniek van de historische voorafgingen aan de soevereiniteitsoverdracht aan de Indonesische regering (1939-1949). Regisseur André Seunke plaatst met allure de vanuit verschillende standpunten evenwichtig beschouwde geschiedenis op en maakt de emoties van de schrijver dienstbaar met nieuwe bedoelingen.","['tien jaar die', 'en scenarist Orlow', 'de voorgrond en', 'van zijn fictieve personages', 'aan zijn didactische']","['historische', 'André', 'en', 'van de schrijver', 'met nieuwe']",16,30.0,7,"[0.8461538461538461, 0.8888888888888888, 0.8666666666666667, 0.6785714285714286, 0.8]",0.82
seq151-0,small,nrc.nl houdt ook vandaag weer een live fotoblog bij waarin we de mooiste fotos uit Londen selecteren. Met v,nrc.nl <extra_id_0> weer een live fotoblog bij waarin we de mooiste <extra_id_1> selecteren. Met v,nrc.nl er weer een live fotoblog bij waarin we de mooiste foto's selecteren. Met v,"['houdt ook vandaag', 'fotos uit Londen']","['er', ""foto's""]",6,30.0,7,"[1.0, 0.75]",0.88
seq152-0,small,Rond de twintig grote buitenlandse ondernemingen hebben een Nederlandse baas. Wie zijn ze? Waarom zitten zij op die plek? Deze week,Rond de <extra_id_0> ondernemingen hebben een Nederlandse baas. Wie zijn ze? Waarom zitten zij op <extra_id_1> week,Rond de jaren? De meeste ondernemingen hebben een Nederlandse baas. Wie zijn ze? Waarom zitten zij op de week,"['twintig grote buitenlandse', 'die plek? Deze']","['jaren? De meeste', 'de']",6,30.0,7,"[0.8076923076923077, 0.8571428571428571]",0.83
seq153-0,small,. In het fictieve Amerikaanse stadje Twin Peaks wordt het lijk van de 17-jarige Laura Palmer gevonden. Agent Dale Cooper onderzoekt de zaak.,<extra_id_0> fictieve Amerikaanse stadje Twin Peaks wordt het lijk van <extra_id_1> gevonden. Agent Dale Cooper onderzoekt de zaak.,In het fictieve Amerikaanse stadje Twin Peaks wordt het lijk van een moordenaar gevonden. Agent Dale Cooper onderzoekt de zaak.,"['. In het', 'de 17-jarige Laura Palmer']","['In het', 'een moordenaar']",7,30.0,7,"[0.25, 0.76]",0.51
seq154-0,small,Problemen met bedrijven en overheidsdiensten? Help@NRC gaat elke woensdag op zoek naar antwoorden. Vandaag: K,Problemen met bedrijven en overheidsdiensten? Help@NRC gaat elke woensdag op zoek <extra_id_0>,Problemen met bedrijven en overheidsdiensten? Help@NRC gaat elke woensdag op zoek naar een oplossing.,['naar antwoorden. Vandaag: K'],['oplossing.'],4,30.0,7,[0.8888888888888888],0.89
seq155-0,small,Deze rubriek belicht elke dinsdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Vandaag: s,Deze <extra_id_0> dinsdag kwesties uit het bedrijfsleven waarover de rechter zich <extra_id_1> Vandaag: s,Deze week dinsdag kwesties uit het bedrijfsleven waarover de rechter zich moet houden. Vandaag: s,"['rubriek belicht elke', 'onlangs uitsprak.']","['week', 'moet houden.']",5,30.0,7,"[0.85, 0.8823529411764706]",0.87
seq156-0,small,Over elk onderwerp  hoe klein ook  is oneindig veel te vertellen. Lex Boon koos ooit voor de ananas en neemt ons mee. Deze week:,<extra_id_0> hoe klein ook is oneindig <extra_id_1> Boon koos ooit voor de ananas en neemt ons mee. Deze week:,hoe klein ook is oneindig Boon koos ooit voor de ananas en neemt ons mee. Deze week:,"['Over elk onderwerp', 'veel te vertellen. Lex']","['', '']",7,30.0,7,"[1.0, 1.0]",1.0
seq157-0,small,"gische boekillustraties 1500-1900 t/m 30 nov in de Koninklijke Bibliotheek, Prins Willem-Alexanderhof 5. Den Haag.","gische boekillustraties 1500-1900 t/m <extra_id_0> Koninklijke Bibliotheek, Prins Willem-Alexanderhof 5. Den Haag.","gische boekillustraties 1500-1900 t/m Koninklijke Bibliotheek, Prins Willem-Alexanderhof 5. Den Haag.",['30 nov in de'],[''],4,30.0,7,[1.0],1.0
seq158-0,small,Coen Verbraak interviewt mensen over geluk. En over hoe dat soms naadloos verweven kan zijn met ongeluk. Deze keer:,Coen Verbraak interviewt mensen over geluk. <extra_id_0> dat <extra_id_1> kan zijn met ongeluk. Deze keer:,Coen Verbraak interviewt mensen over geluk. Hij vertelt dat het kan zijn met ongeluk. Deze keer:,"['En over hoe', 'soms naadloos verweven']","['Hij vertelt', 'het']",6,30.0,7,"[0.7272727272727273, 0.9545454545454546]",0.84
seq159-0,small,"A Few Good Men (Rob Reiner, 1992, VS). Ouderwets-elegante filmvertelling hekelt militaire zelfgenoegzaamheid en macho","A Few <extra_id_0> 1992, VS). Ouderwets-elegante filmvertelling hekelt militaire zelfgenoegzaamheid en macho","A Few 1992, VS). Ouderwets-elegante filmvertelling hekelt militaire zelfgenoegzaamheid en macho","['Good Men (Rob Reiner,']",[''],4,30.0,7,[1.0],1.0
seq160-0,small,"fotograaf Deen van Meer, aangesloten bij de beroepsvereniging van fotografen GKf bij gebruik naamsvermelding verplicht deze foto mag vrij van auteursrechtvergoeding gebruikt worden voor persdoeleinden in het kader van de produktie fotograaf Deen van Meer Oudezijdsvoorburgwal 221 1012 EX Amsterdam tel.: 06.53617774 Postbank 3560388 t.n.v. In Beeld email: deeninbeeld@wanadoo.nl Meer, Deen van","fotograaf Deen van Meer, aangesloten bij de beroepsvereniging <extra_id_0> bij gebruik naamsvermelding verplicht deze foto mag vrij van auteursrechtvergoeding gebruikt worden voor persdoeleinden in <extra_id_1> de produktie <extra_id_2> Meer Oudezijdsvoorburgwal 221 <extra_id_3> 06.53617774 Postbank 3560388 t.n.v. In Beeld email: deeninbeeld@wanadoo.nl <extra_id_4>","fotograaf Deen van Meer, aangesloten bij de beroepsvereniging 'Deen' bij gebruik naamsvermelding verplicht deze foto mag vrij van auteursrechtvergoeding gebruikt worden voor persdoeleinden in de produktie Deen van Meer Oudezijdsvoorburgwal 221 tel. 06.53617774 Postbank 3560388 t.n.v. In Beeld email: deeninbeeld@wanadoo.nl","['van fotografen GKf', 'het kader van', 'fotograaf Deen van', '1012 EX Amsterdam tel.:', 'Meer', 'Deen van']","[""'Deen'"", '', 'Deen van', 'tel.', '']",16,30.0,7,"[0.8888888888888888, 1.0, 0.5555555555555556, 0.8260869565217391, 1.0]",0.85
seq161-0,small,orkse rechercheur Gene Hackman een drugslijn uit Marseille oprolt. Vooral bezienswaardig wegens raak getroffen,orkse rechercheur Gene Hackman een drugslijn <extra_id_0> bezienswaardig wegens raak getroffen,orkse rechercheur Gene Hackman een drugslijn in bezienswaardig wegens raak getroffen,['uit Marseille oprolt. Vooral'],['in'],4,30.0,7,[0.9642857142857143],0.96
seq162-0,small,"The Client (Joel Schumacher, 1994, VS). Solide publieksthriller naar bestseller van John Grisham (The Firm, The Pelican Brief). Advocate Susan Sarandon ontfermt zich over","The Client (Joel Schumacher, 1994, VS). Solide publieksthriller naar <extra_id_0> Grisham (The Firm, The Pelican Brief). Advocate Susan <extra_id_1>","The Client (Joel Schumacher, 1994, VS). Solide publieksthriller naar John Grisham (The Firm, The Pelican Brief). Advocate Susan","['bestseller van John', 'Sarandon ontfermt zich over']","['John', '']",7,30.0,7,"[0.7894736842105263, 1.0]",0.89
seq163-0,small,Jol Broekaert volgt de evolutie van het leven in de zee. Van plankton tot tonijn. Viskok Bart van Olphen,Jol Broekaert volgt de evolutie van het leven in <extra_id_0> plankton tot <extra_id_1> van Olphen,Jol Broekaert volgt de evolutie van het leven in het plankton tot het einde van Olphen,"['de zee. Van', 'tonijn. Viskok Bart']","['het', 'het einde']",6,30.0,7,"[0.9090909090909091, 0.8947368421052632]",0.9
seq164-0,small,"weergaloze speciale effecten. Cyborg Arnold Schwarzenegger neemt het op tegen de geavanceerde T-1000, een grote plas kwik die iedere gedaante kan aannemen.","weergaloze <extra_id_0> Schwarzenegger neemt het op tegen de geavanceerde T-1000, een grote <extra_id_1> iedere gedaante kan aannemen.","weergaloze Arnold Schwarzenegger neemt het op tegen de geavanceerde T-1000, een grote kracht die iedere gedaante kan aannemen.","['speciale effecten. Cyborg Arnold', 'plas kwik die']","['Arnold', 'kracht die']",7,30.0,7,"[0.8125, 0.6153846153846154]",0.71
seq165-0,small,Door de opkomst en exponentile groei van nieuwe technologien verandert de wereld de aankomende jaren radicaal. Deloitte volgt d,Door de opkomst en exponentile groei van nieuwe <extra_id_0> wereld de aankomende jaren <extra_id_1> d,Door de opkomst en exponentile groei van nieuwe landen ter wereld de aankomende jaren d,"['technologien verandert de', 'radicaal. Deloitte volgt']","['landen ter', '']",6,30.0,7,"[0.76, 1.0]",0.88
seq166-0,small,"De fotoredactie van NRC selecteert elke week de indrukwekkendste, mooiste en beste nieuwsfotos die binnenkomen op de redactie.","De fotoredactie van NRC <extra_id_0> de indrukwekkendste, mooiste en beste nieuwsfotos die binnenkomen op <extra_id_1>","De fotoredactie van NRC kijk op de indrukwekkendste, mooiste en beste nieuwsfotos die binnenkomen op RTL.","['selecteert elke week', 'de redactie.']","['kijk op', 'RTL.']",5,30.0,7,"[0.9, 0.9166666666666666]",0.91
seq167-0,small,"Verrassend cabaret met gehaaide grappen en treffende persiflages, door Erik van Muiswinkel en Diederik van Vleuten.",Verrassend cabaret <extra_id_0> grappen en <extra_id_1> Erik van Muiswinkel en Diederik van Vleuten.,"Verrassend cabaret grappen en simpel, Erik van Muiswinkel en Diederik van Vleuten.","['met gehaaide', 'treffende persiflages', 'door']","['', 'simpel,']",5,30.0,7,"[1.0, 0.8571428571428571]",0.93
seq168-0,small,"hij zich niet in Rotterdam, Hilversum, Den Haag en de woonplaats van nabestaanden van Fortuyn begeven.","hij zich <extra_id_0> Hilversum, <extra_id_1> en de woonplaats van nabestaanden van Fortuyn begeven.","hij zich in Hilversum, Utrecht en de woonplaats van nabestaanden van Fortuyn begeven.","['niet in Rotterdam,', 'Den Haag']","['in', 'Utrecht']",5,30.0,7,"[0.8888888888888888, 1.0]",0.94
seq169-0,small,n Redacteur Merlijn Kerkhof (28) laat iedere dinsdag zien wat de schoonheid van klassieke muziek is. Vandaag:,n Redacteur Merlijn Kerkhof (28) laat iedere dinsdag <extra_id_0> schoonheid van klassieke muziek <extra_id_1>,n Redacteur Merlijn Kerkhof (28) laat iedere dinsdag de schoonheid van klassieke muziek,"['zien wat de', 'is. Vandaag:']","['de', '']",5,30.0,7,"[0.8181818181818182, 1.0]",0.91
seq170-0,small,Safran Foer combineert in zijn veelgeprezen n verguisde tweede boek (na Everything is Illuminated),<extra_id_0> zijn veelgeprezen n verguisde tweede boek (na Everything is Illuminated),n zijn veelgeprezen n verguisde tweede boek (na Everything is Illuminated),['Safran Foer combineert in'],['n'],4,30.0,7,[0.96],0.96
