Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Berichten verspreiden zich dankzij internet vaak razendsnel, of ze nu kloppen of niet. De Volkskrant gaat op zoek naar hele en halve onwaarheden en probeert de zin van de onzin te scheiden.","Berichten verspreiden zich dankzij internet vaak razendsnel, of ze nu <extra_id_0> niet. De Volkskrant gaat op zoek naar hele en halve onwaarheden <extra_id_1> zin <extra_id_2> te scheiden.","['kloppen of', 'en probeert de', 'van de onzin']",8,25.0,7
ste aflevering van een serie over honderd belangrijke Nederlanders van deze eeuw. De volgorde is chronologisch (op basis van geboortedatum). Onder het kopje Gepasseerd staan de namen van tijdgenoten die de tophonderd niet hebben bereikt.,ste aflevering van een serie over honderd belangrijke <extra_id_0> eeuw. De volgorde is chronologisch (op basis van geboortedatum). Onder <extra_id_1> staan de <extra_id_2> die de tophonderd niet hebben bereikt.,"['Nederlanders van deze', 'het kopje Gepasseerd', 'namen van tijdgenoten']",9,25.0,7
en Jeanne Prisser bericht over wat zich afspeelt in de voorhoede van de beeldende kunst. Deze week:,en Jeanne Prisser bericht over wat zich afspeelt in de voorhoede van <extra_id_0> week:,['de beeldende kunst. Deze'],4,25.0,7
"0 van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we iedere dag met een interessant, bekend persoon het nieuws van de dag door.",0 van de <extra_id_0> Nieuwsbreak. In deze rubriek nemen we iedere dag <extra_id_1> bekend persoon het nieuws van de dag door.,"['dagelijkse 4 Uur', 'met een interessant,']",6,25.0,7
"oud-gevechtsvlieger Dieter Dengler ontmoette, wist hij meteen dat hij een film over hem zou maken. Het werden er twee:",oud-gevechtsvlieger <extra_id_0> wist hij <extra_id_1> hij een film over hem zou maken. Het werden er twee:,"['Dieter Dengler ontmoette,', 'meteen dat']",5,25.0,7
"Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","Berichten verspreiden zich vaak razendsnel, <extra_id_0> nu kloppen of niet. Wij proberen de <extra_id_1> onzin te scheiden. Vandaag:","['of ze', 'zin van de']",5,25.0,7
"i; di t/m zo 11-17u. Tel. 013-5438300 (www.depont.nl). Utrecht, Centraal Museum (Nicolaaskerkhof 10):","i; <extra_id_0> 11-17u. Tel. 013-5438300 (www.depont.nl). Utrecht, Centraal Museum (Nicolaaskerkhof 10):",['di t/m zo'],3,25.0,7
"Omdat in de zomer de onbedwingbare behoefte ontstaat het water in te gaan, van pierenbad tot diepzee, peilt","Omdat in de zomer de onbedwingbare behoefte ontstaat het water in te gaan, van <extra_id_0>","['pierenbad tot diepzee, peilt']",4,25.0,7
"XXste Eeuw, kunst uit de twintigste eeuw met werken van Toorop en Mondriaan, Andy Warhol en Donald Judd tot Jrg Immendorf","<extra_id_0> kunst uit de twintigste eeuw met werken <extra_id_1> Mondriaan, Andy Warhol en Donald Judd tot Jrg Immendorf","['XXste Eeuw,', 'van Toorop en']",5,25.0,7
Jaarlijks publiceren Nederlandse wetenschappers 172 duizend onderzoeken. In deze rubriek een greep uit die onderzoeken die bijna onopgemerkt waren gebleven.,Jaarlijks publiceren <extra_id_0> 172 duizend <extra_id_1> rubriek een greep uit die onderzoeken die bijna onopgemerkt waren gebleven.,"['Nederlandse wetenschappers', 'onderzoeken. In deze']",5,25.0,7
"; dagelijks 10-17u do vr tot 21u. Tel. 020-5516500 (www.foam.nl). Den Haag, Fotomuseum (Stadhouderslaan 43):","; <extra_id_0> tot 21u. Tel. 020-5516500 (www.foam.nl). Den Haag, Fotomuseum (Stadhouderslaan 43):",['dagelijks 10-17u do vr'],4,25.0,7
. Breaking the Waves (Lars von Trier). Hartverscheurend melodrama in een Schotse kustplaats. Grillige Deense regisseur speelt met emoties in verhaal van onvoorwaardelijke liefde.,. Breaking the Waves (Lars von Trier). Hartverscheurend melodrama in <extra_id_0> Grillige Deense regisseur speelt met <extra_id_1> van onvoorwaardelijke liefde.,"['een Schotse kustplaats.', 'emoties in verhaal']",6,25.0,7
"scherpste observaties vanaf het Binnenhof, waargenomen en opgetekend door de verslaggevers van onze parlementaire redactie.","scherpste observaties vanaf het Binnenhof, waargenomen en opgetekend door de <extra_id_0> redactie.",['verslaggevers van onze parlementaire'],4,25.0,7
"Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Deze week:",Berichten verspreiden <extra_id_0> of ze nu kloppen of niet. Wij proberen <extra_id_1> de onzin te scheiden. Deze week:,"['zich vaak razendsnel,', 'de zin van']",6,25.0,7
". Over het meisje dat zo graag vies wil zijn, naar het boek van Annie M.G. Schmidt en Fiep Westendorp.",". Over het <extra_id_0> zo graag vies wil zijn, naar het <extra_id_1> M.G. Schmidt en Fiep Westendorp.","['meisje dat', 'boek van Annie']",5,25.0,7
"). Nesjomme van Het Internationaal Danstheater is een rondgang door de Joodse dans- en muziekcultuur, dans rond klezmer en kippensoep. Met 22 dansers, een orkest en Heddy Lester in de hoofdrol. Vanavond in","). Nesjomme van Het Internationaal Danstheater <extra_id_0> rondgang door de Joodse dans- en muziekcultuur, dans rond klezmer <extra_id_1> 22 <extra_id_2> en Heddy Lester in de hoofdrol. Vanavond in","['is een', 'en kippensoep. Met', 'dansers, een orkest']",8,25.0,7
"Rotterdam, Boijmans Van Beuningen (010-4419400): De collectie. Duitse kunst van Kiefer tot Henning, dwarsdoorsnede van na-oorlogse Duitse schilderkunst","Rotterdam, Boijmans Van Beuningen (010-4419400): De collectie. Duitse kunst van Kiefer tot Henning, <extra_id_0> schilderkunst",['dwarsdoorsnede van na-oorlogse Duitse'],4,25.0,7
De rubriek Beeldvormers onderzoekt hoe een foto onze kijk op de werkelijkheid bepaalt. Deze week: de,De rubriek Beeldvormers <extra_id_0> onze kijk op de werkelijkheid bepaalt. Deze week: de,['onderzoekt hoe een foto'],4,25.0,7
en Je gaat het pas zien als je het doorhebt.* Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,en Je gaat het pas zien als je het doorhebt.* Wieteke van <extra_id_0> en <extra_id_1> de beeldende kunst. Deze week:,"['Zeil over opmerkelijke', 'veelbetekenende bijzaken in']",6,25.0,7
Wat houdt de literaire wereld in het buitenland bezig? Onze correspondenten houden het bij. Deze week Patrick van IJzendoorn over,Wat houdt de literaire wereld in het buitenland bezig? Onze correspondenten houden het <extra_id_0> Patrick van <extra_id_1>,"['bij. Deze week', 'IJzendoorn over']",5,25.0,7
"In maart wordt voor de negende keer de Volkskrant Beeldende Kunst Prijs uitgereikt aan jong talent (van na 1980). De Volkskrant presenteert alvast de vijf kanshebbers, wier werk vanaf vrijdag in Schiedam te zien is. In dit profiel:",In maart wordt voor de negende keer de Volkskrant Beeldende Kunst Prijs uitgereikt aan jong talent (van na 1980). <extra_id_0> alvast de <extra_id_1> werk vanaf <extra_id_2> zien is. In dit profiel:,"['De Volkskrant presenteert', 'vijf kanshebbers, wier', 'vrijdag in Schiedam te']",10,25.0,7
In De andere kant wordt wekelijks een actuele kwestie ondersteboven gehouden of binnenstebuiten gekeerd. De,In De andere kant wordt wekelijks een actuele kwestie ondersteboven gehouden <extra_id_0>,['of binnenstebuiten gekeerd. De'],4,25.0,7
"8 van de dagelijkse 4 Uur Nieuwsbreak. In deze rubriek nemen we iedere dag met een interessant, bekend persoon het nieuws van de dag door.",8 van de dagelijkse <extra_id_0> In deze rubriek nemen we iedere dag <extra_id_1> bekend persoon het nieuws van de dag door.,"['4 Uur Nieuwsbreak.', 'met een interessant,']",6,25.0,7
"Opvoeden kan een mijnenveld zijn. Zoveel meningen, zoveel twijfel. Anna van den Breemer schrijft elke w",Opvoeden kan een mijnenveld zijn. <extra_id_0> Anna van den Breemer schrijft elke w,"['Zoveel meningen, zoveel twijfel.']",4,25.0,7
van de dagelijkse 4 uur Nieuwsbreak. In deze rubriek nemen we met een interessant persoon het nieuws van de dag door.,van de dagelijkse 4 uur <extra_id_0> rubriek nemen we met een interessant persoon <extra_id_1> van de dag door.,"['Nieuwsbreak. In deze', 'het nieuws']",5,25.0,7
(vier sterren) De Volkskrant luistert naar (nieuwe) podcasts en bespreekt er elke week een. Vandaag:,(vier sterren) De Volkskrant luistert naar (nieuwe) podcasts en bespreekt <extra_id_0> Vandaag:,['er elke week een.'],4,25.0,7
"Nederland leidt in de zomer een heel ander leven; werk en school maken plaats voor serieuze ontspanning. De Volkskrant onderzoekt in elke provincie hoe dat verloopt. We marsjeren, naar een gedicht van de Vlaming Paul van Ostaijen, d","Nederland leidt in de zomer een heel ander leven; werk en school maken <extra_id_0> ontspanning. De Volkskrant onderzoekt in elke provincie <extra_id_1> We marsjeren, naar een gedicht van de Vlaming <extra_id_2>","['plaats voor serieuze', 'hoe dat verloopt.', 'Paul van Ostaijen, d']",10,25.0,7
"kunst, pozie, kalligrafie, muziek, kleding en dans tonen de culturele diversiteit van Iran. Rondleidingen op wo","kunst, pozie, kalligrafie, muziek, <extra_id_0> de culturele diversiteit van Iran. Rondleidingen op wo",['kleding en dans tonen'],4,25.0,7
a gefingeerd. Ook genterviewd worden over liefde en lust? Mail een korte toelichting naar lust@volkskrant.nl,a gefingeerd. Ook genterviewd worden over liefde <extra_id_0> korte toelichting naar lust@volkskrant.nl,['en lust? Mail een'],4,25.0,7
"en  Klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","en Klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of <extra_id_0> de zin van <extra_id_1> scheiden. Vandaag:","['niet. Wij proberen', 'de onzin te']",6,25.0,7
Dagkoersen is de politieke nieuwsbrief van de Volkskrant. Vragen of opmerkingen? Mail naar haag@volkskrant.nl. Deze nieuwsbrief,Dagkoersen <extra_id_0> van de Volkskrant. Vragen of opmerkingen? Mail naar haag@volkskrant.nl. Deze nieuwsbrief,['is de politieke nieuwsbrief'],4,25.0,7
"Zonder muziek, maar met het minimalistische geluidsdecor en de briljante montage, ontstonden een paar van de spannendste scnes uit h","Zonder muziek, maar met <extra_id_0> en de briljante montage, ontstonden een paar van de <extra_id_1> uit h","['het minimalistische geluidsdecor', 'spannendste scnes']",5,25.0,7
Iedere week beantwoordt de Volkskrant een beloningsvraag van een lezer in de rubriek Verdien ik wel genoeg. Deze week de,Iedere week beantwoordt de Volkskrant <extra_id_0> van een lezer in de <extra_id_1> wel genoeg. Deze week de,"['een beloningsvraag', 'rubriek Verdien ik']",5,25.0,7
"). Sonata, choreografie van Stephen Shropshire door Station Zuid. Jussi Nousiainen danst zes solos op muziek van Bach en Anne Parlevliet, live begeleid door de pianiste Anny Tseng.","). Sonata, choreografie van Stephen Shropshire door Station Zuid. Jussi Nousiainen danst zes <extra_id_0> van Bach en Anne Parlevliet, live begeleid door <extra_id_1>","['solos op muziek', 'de pianiste Anny Tseng.']",7,25.0,7
"- Klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","- Klopt <extra_id_0> verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de <extra_id_1> onzin te scheiden. Vandaag:","['dit wel? Berichten', 'zin van de']",6,25.0,7
Elke dag tipt de redactie van de Volkskrant de beste programma's en films op televisie. Dit moet u,Elke dag tipt de redactie van <extra_id_0> programma's en films op televisie. Dit moet u,['de Volkskrant de beste'],4,25.0,7
"Armand Bouten (1893-1965), t/m 1 maart; di t/m zo 10-17u vr tot 22u. Tel. 0900-8212132. www.groningermuseum.nl","Armand Bouten (1893-1965), t/m 1 maart; di t/m zo 10-17u vr <extra_id_0> www.groningermuseum.nl",['tot 22u. Tel. 0900-8212132.'],4,25.0,7
". Maria Stuart van Schiller door het Nationale Toneel, met Mirjam Stolwijk als de strijdlustige Schotse koningin en Will van Kralingen als",". <extra_id_0> Schiller door het Nationale Toneel, <extra_id_1> als de strijdlustige Schotse koningin en Will van Kralingen als","['Maria Stuart van', 'met Mirjam Stolwijk']",6,25.0,7
"de aandacht drie uur lang vasthoudt met smakelijke dialogen, galgenhumor en fabuleus georkestreerd geweld.",de aandacht drie uur lang vasthoudt met smakelijke <extra_id_0> georkestreerd geweld.,"['dialogen, galgenhumor en fabuleus']",4,25.0,7
Wat zullen we eens eten vanavond? Elke dag in de Volkskrant een verrassend en smakelijk recept. Vandaag:,Wat zullen we eens eten <extra_id_0> de Volkskrant een verrassend en smakelijk recept. Vandaag:,['vanavond? Elke dag in'],4,25.0,7
Welke rol speelt afkomst in Nederland? Dat onderzoekt de Volkskrant in een reeks interviews. Ondernemer,Welke rol speelt <extra_id_0> onderzoekt de Volkskrant in een reeks interviews. Ondernemer,['afkomst in Nederland? Dat'],4,25.0,7
dat een ja-stem 'een keuze voor verandering en omvorming van het bestuurssysteem' is. Welke veranderingen bedoelt hij hiermee,dat <extra_id_0> voor verandering en omvorming van het bestuurssysteem' is. Welke veranderingen bedoelt hij hiermee,"[""een ja-stem 'een keuze""]",4,25.0,7
In De andere kant wordt wekelijks een actuele kwestie ondersteboven gehouden of binnenstebuiten gekeerd. Vandaag:,In De andere kant wordt <extra_id_0> ondersteboven gehouden of binnenstebuiten gekeerd. Vandaag:,['wekelijks een actuele kwestie'],4,25.0,7
". Als lijsttrekker van de Single Issue Partij blogt journalist, radiomaker en ervaringsdeskundige Maartje Duin over hun leven.",". Als <extra_id_0> Issue Partij blogt journalist, radiomaker en ervaringsdeskundige Maartje Duin over hun leven.",['lijsttrekker van de Single'],4,25.0,7
| De Volkskrant Jeanne Prisser bericht over wat zich afspeelt in de voorhoede van de beeldende kunst. Deze week:,<extra_id_0> Volkskrant Jeanne <extra_id_1> wat zich afspeelt in de voorhoede van de beeldende kunst. Deze week:,"['| De', 'Prisser bericht over']",5,25.0,7
Dagkoersen is de politieke nieuwsbrief van de Volkskrant. Onze politieke redactie neemt u elke middag rond 17.00 uur mee naar het Binnenhof. De Haagse vierkante kilometer is een snelkookpan waarin een tweet in de ochtend kan uitgroeien tot een Kamerdebat in de middag en een crisis in de avond. U leest het in Dagkoersen.,Dagkoersen <extra_id_0> nieuwsbrief van de Volkskrant. Onze politieke redactie neemt u elke middag rond 17.00 uur mee naar het Binnenhof. De Haagse vierkante kilometer is een snelkookpan waarin een tweet in de ochtend <extra_id_1> een Kamerdebat <extra_id_2> en een crisis in de <extra_id_3> het <extra_id_4>,"['is de politieke', 'kan uitgroeien tot', 'in de middag', 'avond. U leest', 'in Dagkoersen.']",14,25.0,7
"de vluchtelingencrisis in Europa. Wie zijn die vluchtelingen, wat zijn de gevolgen van hun komst en hoe kan het anders?","de vluchtelingencrisis in Europa. Wie zijn die vluchtelingen, wat zijn de gevolgen van hun <extra_id_0> kan <extra_id_1>","['komst en hoe', 'het anders?']",5,25.0,6
Nederlandse commando's van het KCT (Korps Commando Troepen) tijdens een patrouille richting de stad,Nederlandse commando's van het KCT <extra_id_0> een patrouille richting de stad,['(Korps Commando Troepen) tijdens'],4,25.0,6
Donald Trump heeft vrijdag niet de vereiste driemaandelijke presidentile handtekening gezet onder het nucleaire akkoord met Iran.,Donald Trump <extra_id_0> vereiste driemaandelijke presidentile handtekening gezet onder het nucleaire akkoord met Iran.,['heeft vrijdag niet de'],4,25.0,6
"voor iedereen die een relatie heeft, er eentje heeft gehad of graag zou willen. Regie: Jrgen Tjon A Fon. Muziek: Jay.Soul & Perquisite. V","voor iedereen die een relatie heeft, er eentje heeft gehad of graag <extra_id_0> Jrgen Tjon A Fon. Muziek: <extra_id_1> V","['zou willen. Regie:', 'Jay.Soul & Perquisite.']",6,25.0,6
). Ciske de Rat met Danny de Munk als de volwassen Cis die terugblikt op zijn roerige leven. Vanavond t/m,). Ciske de Rat met Danny de Munk als de volwassen <extra_id_0> terugblikt op zijn roerige <extra_id_1>,"['Cis die', 'leven. Vanavond t/m']",5,25.0,6
"), Lucas van Esch (artdirector V), Erik d'Ailly, Thijs Balder, Joke Buijs, Annemieke Jansen, Koos Jeremiasse,","), Lucas van Esch (artdirector V), Erik <extra_id_0> Buijs, Annemieke Jansen, Koos Jeremiasse,","[""d'Ailly, Thijs Balder, Joke""]",4,25.0,6
"Amsterdam, Van Gogh Museum (020-5705252): Dreams of nature, symbolistisch landschap met zeventig werken van Van Gogh, Munch tot Kandinksy, t/m 17/6","Amsterdam, Van Gogh Museum (020-5705252): Dreams of nature, symbolistisch <extra_id_0> zeventig werken van Van Gogh, Munch tot <extra_id_1>","['landschap met', 'Kandinksy, t/m 17/6']",5,25.0,6
"circa vijftig schilderijen en dertig tekeningen van Willem Maris (1844-1910), t/m 9/4; De Ouborg Prijs 2011,","circa vijftig schilderijen en dertig tekeningen van Willem <extra_id_0> De Ouborg Prijs 2011,","['Maris (1844-1910), t/m 9/4;']",4,25.0,6
"Jouw perspectief!?, abstract grote getallen teruggebracht naar menselijke maat in visualisaties, t/m 18/3","Jouw perspectief!?, abstract grote getallen teruggebracht naar menselijke <extra_id_0> t/m 18/3","['maat in visualisaties,']",3,25.0,6
Wekelijks selecteert de Volkskrant films die u niet mag missen. En een aantal die u met gerust hart kunt overslaan. Deze week:,Wekelijks selecteert de Volkskrant <extra_id_0> niet mag missen. En een aantal die u <extra_id_1> kunt overslaan. Deze week:,"['films die u', 'met gerust hart']",6,25.0,6
Een omslag kan een boek maken of breken. Zes ontwerpers over hun vak en het geheim van een goede cover. Vandaag:,Een omslag kan een boek maken <extra_id_0> ontwerpers over <extra_id_1> en het geheim van een goede cover. Vandaag:,"['of breken. Zes', 'hun vak']",5,25.0,6
"Never Mind That Noise You Heard, recente videos en installaties van kunstenaarsduo Allora & Calzadilla","Never Mind That Noise You Heard, recente <extra_id_0> kunstenaarsduo Allora & Calzadilla",['videos en installaties van'],4,25.0,6
". Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Vrouwenlevens tussen kunst en wetenschap,",". Amsterdam, Museum het Rembrandthuis (Jodenbreestraat <extra_id_0> kunst en wetenschap,",['4): Vrouwenlevens tussen'],3,25.0,6
Zo'n driehonderd mensen demonstreren met witte paraplu's bij het Grensdetentiecentrum om aandacht te vragen voor vluchtelingen die na aankomst op Schiphol gelijk in detentie worden gezet,Zo'n driehonderd mensen demonstreren met witte paraplu's bij het Grensdetentiecentrum <extra_id_0> vragen voor vluchtelingen die na <extra_id_1> gelijk in detentie worden gezet,"['om aandacht te', 'aankomst op Schiphol']",6,25.0,6
Hoe kan het dat deze grote vervuiler bij alle internationale klimaatakkoorden altijd buiten schot blijft?,<extra_id_0> deze grote vervuiler bij alle internationale klimaatakkoorden altijd buiten schot blijft?,['Hoe kan het dat'],4,25.0,6
". Liaisons dangereuses van Christopher Hampton naar het boek van Choderlos de Laclos, met Ariane Schluter en Gijs Scholten van Aschat als het perverse paar dat een gevaarlijk spel speelt. Johan Doesburg regisseert deze voorstelling van het Nationale Toneel. Vanavond",. Liaisons dangereuses van Christopher Hampton naar het boek van <extra_id_0> Ariane Schluter en Gijs Scholten van Aschat als het perverse paar dat een gevaarlijk spel speelt. Johan <extra_id_1> voorstelling van het <extra_id_2>,"['Choderlos de Laclos, met', 'Doesburg regisseert deze', 'Nationale Toneel. Vanavond']",10,25.0,6
"Route 66 is een roadmusical, bedacht door Harry Kies en geschreven door Dick van den Heuvel en Stan Lapinski.","Route 66 <extra_id_0> roadmusical, <extra_id_1> Kies en geschreven door Dick van den Heuvel en Stan Lapinski.","['is een', 'bedacht door Harry']",5,25.0,6
"). Bloedband, muziektheater over de schoonheid van het alledaagse en het geluk dat voor het grijpen ligt. Door Orkater, met muziek van Beppe Costa en tekst van Leopold Witte en Geert Lageveen. V","). Bloedband, muziektheater over de schoonheid <extra_id_0> en het geluk dat voor het grijpen ligt. Door Orkater, <extra_id_1> van Beppe Costa en tekst van Leopold <extra_id_2> Lageveen. V","['van het alledaagse', 'met muziek', 'Witte en Geert']",8,25.0,6
"In Pyeongchang hebben meer landen hun Kramer; een man, vrouw of ploeg die het als zijn plicht beschouwt om te winnen in de sport van zijn geboorteland. Niet de strijd telt, maar de triomf. Die ambitie wordt vaak versterkt door de verwachtingen in eigen land.","In Pyeongchang hebben meer landen hun Kramer; een man, vrouw <extra_id_0> het als zijn plicht beschouwt om <extra_id_1> de sport van zijn geboorteland. Niet de strijd telt, maar <extra_id_2> ambitie wordt vaak versterkt door de verwachtingen in <extra_id_3>","['of ploeg die', 'te winnen in', 'de triomf. Die', 'eigen land.']",11,25.0,6
de keer de Volkskrant Top 200 van invloedrijkste Nederlanders. Hoe wordt die ranglijst samengesteld?,de keer de Volkskrant Top 200 van invloedrijkste <extra_id_0> ranglijst samengesteld?,['Nederlanders. Hoe wordt die'],4,25.0,6
". Colette, solo van Jose Ruiter over de beroemde en ooit omstreden Franse schrijfster Colette (1873-1954), die een intense relatie had met haar moeder en haar eigen dochter aan",". Colette, solo van <extra_id_0> beroemde en ooit omstreden Franse schrijfster Colette (1873-1954), die een intense relatie had met haar moeder <extra_id_1> dochter aan","['Jose Ruiter over de', 'en haar eigen']",7,25.0,6
"uit werken die de choreografen Marco Goecke, Georg Reischl, Stephen Shropshire, Andr Gingras, Jaakko Toivonen en Ed Wubbe eerder voor","uit werken die de choreografen Marco Goecke, Georg Reischl, Stephen Shropshire, Andr <extra_id_0> en Ed Wubbe <extra_id_1>","['Gingras, Jaakko Toivonen', 'eerder voor']",5,25.0,6
"Iklimler (Nuri Bilge Ceylan). Turkse variatie op Scnes uit een huwelijk. Terwijl de seizoenen voorbijgaan, focust",Iklimler (Nuri Bilge Ceylan). Turkse variatie op Scnes uit een huwelijk. <extra_id_0> focust,"['Terwijl de seizoenen voorbijgaan,']",4,25.0,6
Je gaat het pas zien als je het doorhebt. Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien als je het doorhebt. Wieteke van Zeil over <extra_id_0> bijzaken in de beeldende <extra_id_1>,"['opmerkelijke en veelbetekenende', 'kunst. Deze week:']",6,25.0,6
"Sander Donkers ging er altijd gedachteloos vanuit dat hij veel gemeen heeft met actrice Anousha Nzume, die hij al kent van toen ze nog Anna heette. Niet echt, blijkt als hij haar spreek","Sander Donkers ging er altijd gedachteloos vanuit dat hij veel <extra_id_0> actrice Anousha <extra_id_1> hij al kent van toen ze nog <extra_id_2> echt, blijkt als hij haar spreek","['gemeen heeft met', 'Nzume, die', 'Anna heette. Niet']",8,25.0,6
"| De Volkskrant Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht in de oven. Deze week:","| De Volkskrant Kookboekenmaker, kok en <extra_id_0> van Boven maakt elke week een <extra_id_1> oven. Deze week:","['illustrator Yvette', 'gerecht in de']",5,25.0,6
". Ze zijn terughoudend met schokkende beelden: in plaats daarvan zie je vooral de sprekers achter de computer, blauw flikkerend licht op hun gezicht, de ogen aan het scherm gekleefd.",". Ze zijn terughoudend met schokkende beelden: in plaats daarvan zie je <extra_id_0> achter de computer, <extra_id_1> op hun gezicht, de ogen aan het <extra_id_2>","['vooral de sprekers', 'blauw flikkerend licht', 'scherm gekleefd.']",8,25.0,6
"Amsterdam, Joods Historisch Museum (Nieuwe Amstelstraat 1): Art of the State, hedendaagse fotografie en videokunst van zestien Isralische kunstenaars; voorts De Blauwe Schuit, voorstudies van Hendrik Werkman (1882-1945) v","Amsterdam, Joods Historisch Museum (Nieuwe Amstelstraat 1): Art of the State, hedendaagse <extra_id_0> zestien Isralische kunstenaars; voorts De <extra_id_1> van Hendrik Werkman (1882-1945) v","['fotografie en videokunst van', 'Blauwe Schuit, voorstudies']",7,25.0,6
"Blik test autos, signaleert opvallende autozaken en doet daarvan elke twee weken verslag. Vandaag de",<extra_id_0> opvallende autozaken en doet daarvan elke twee weken verslag. Vandaag de,"['Blik test autos, signaleert']",4,25.0,6
voorstelling uit 2004. Het doorleefde danserslichaam van Jacob Flier en de jonge mimespeelster Schweigman ontmoeten elkaar op muziek van,voorstelling uit 2004. Het doorleefde danserslichaam van <extra_id_0> en de jonge mimespeelster Schweigman ontmoeten <extra_id_1> van,"['Jacob Flier', 'elkaar op muziek']",5,25.0,6
De vraag lijkt simpel: wilt u dat Nederland een online-surveillancestaat wordt? Maar zo simpel is het niet.,De vraag lijkt simpel: wilt u dat Nederland <extra_id_0> zo simpel is het niet.,['een online-surveillancestaat wordt? Maar'],4,25.0,6
". Bonnefantenmuseum: Rondom Drer schetst met vijftig tekeningen en zo'n driehonderd prenten een beeld van de periode uit de Renaissance waarin tekenaar en graficus Albrecht Drer een sleutelrol speelde, t/m 11 juni;",. Bonnefantenmuseum: Rondom Drer schetst met vijftig tekeningen <extra_id_0> prenten een beeld van de periode uit de Renaissance waarin tekenaar en graficus Albrecht Drer <extra_id_1> t/m <extra_id_2>,"[""en zo'n driehonderd"", 'een sleutelrol speelde,', '11 juni;']",8,25.0,6
"(David Fincher). De maker van Se7en en Fight Club richt zich op een waar gebeurde moordzaak in Amerika die nooit werd opgelost. Niet de moordenaar speelt de hoofdrol, maar de mannen die hem proberen te ontmaskeren.",(David Fincher). De maker van Se7en en Fight Club richt zich op een waar gebeurde moordzaak in Amerika die nooit <extra_id_0> de moordenaar <extra_id_1> maar de <extra_id_2> proberen te ontmaskeren.,"['werd opgelost. Niet', 'speelt de hoofdrol,', 'mannen die hem']",9,25.0,6
r De rubriek Beeldvormers onderzoekt hoe een foto onze kijk op de werkelijkheid bepaalt. Deze week:,r De rubriek Beeldvormers <extra_id_0> onze kijk op de werkelijkheid bepaalt. Deze week:,['onderzoekt hoe een foto'],4,25.0,6
"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van een","Wat <extra_id_0> de laatste dagen weer <extra_id_1> in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van een","['kwam er', 'voor moois bij']",5,25.0,6
"London to Brighton (Paul Andrew Williams). Knap debuut van Engelse regisseur is een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge zielepoten, even angstaanjagend als meelijwekkend. Hoofdpersonen zijn twee meisjes, die in de prostitutie werken. Ook is er nog een pedofiele slechterik. (in","London to Brighton (Paul Andrew Williams). Knap debuut van Engelse regisseur is een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge zielepoten, <extra_id_0> meelijwekkend. Hoofdpersonen zijn twee <extra_id_1> de prostitutie werken. Ook <extra_id_2> een <extra_id_3>","['even angstaanjagend als', 'meisjes, die in', 'is er nog', 'pedofiele slechterik. (in']",12,25.0,6
Wekelijks selecteert de Volkskrant nieuwe films die u volgens de filmrecensenten niet mag missen. En,Wekelijks selecteert de Volkskrant nieuwe films die u volgens de <extra_id_0> En,['filmrecensenten niet mag missen.'],4,25.0,6
Arjan Peters volgt het WK Voetbal en doet daar dagelijks verslag van. Hij kijkt alle wedstrijden en in de rust leest hij een boek. Vandaag aflevering,Arjan Peters volgt het WK Voetbal en doet daar dagelijks verslag van. <extra_id_0> wedstrijden en in de rust <extra_id_1> boek. Vandaag aflevering,"['Hij kijkt alle', 'leest hij een']",6,25.0,6
"In deze rubriek worden kunstwerken belicht die te koop zijn bij galeries, veilingen en op internet. Deze week","In deze rubriek worden kunstwerken belicht die te koop zijn bij galeries, veilingen en <extra_id_0>",['op internet. Deze week'],4,25.0,6
