Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"DE ROMANTISCHE NATUUR VAN FRIEDRICH ALS CASPAR DAVID FRIEDRICH (1774-1840) zes jaar is overlijdt zijn moeder, een jaar later zijn zus Elisabeth.  Wanneer hij op zijn dertiende door het ijs zakt wordt hij door zijn jongere broer gered maar moet hij vervolgens toezien hoe deze daarbij zelf verdrinkt","DE ROMANTISCHE NATUUR VAN FRIEDRICH ALS CASPAR DAVID FRIEDRICH (1774-1840) zes jaar is overlijdt zijn moeder, een jaar later zijn <extra_id_0> hij op zijn dertiende door <extra_id_1> wordt hij door zijn jongere broer <extra_id_2> vervolgens toezien hoe deze daarbij zelf verdrinkt","['zus Elisabeth. Wanneer', 'het ijs zakt', 'gered maar moet hij']",10,20.0,1
"Ik vind s ochtends de dingen het leukst.  Boek, telefoon, podcast, vanuit mijn horizontale positie juich ik de wereld toe","Ik vind s ochtends de dingen het leukst. Boek, telefoon, podcast, vanuit mijn horizontale positie <extra_id_0> toe",['juich ik de wereld'],4,20.0,1
"Querido, 52 blz. ,  13,95 Dankzij Gerrit Komrijs bloemlezing 1000 en enige kindergedichten (zie pagina 41) is er de afgelopen weken veel over geschreven: kinderpozie","Querido, 52 blz. , 13,95 Dankzij <extra_id_0> bloemlezing <extra_id_1> kindergedichten (zie pagina 41) is er de afgelopen weken veel over geschreven: kinderpozie","['Gerrit Komrijs', '1000 en enige']",5,20.0,1
Redactioneel Hoofdcommentaar: Achterban GroenLinks Kamerfractie tegenover achterban De vijftienduizend leden van GroenLinks hebben vorige week een oproep ontvangen van partijvoorzitter De Rijk en fractieleider Rosenmller om tot aan de verkiezingen als goodwill-ambassadeur de tanende populariteit van de partij te keren.  Het laatste jaar kwam GroenLinks na aanvankelijke euforie over uitmuntende opiniepeilingen immers verscheidene keren negatief in het nieuws,Redactioneel Hoofdcommentaar: Achterban GroenLinks Kamerfractie tegenover achterban De vijftienduizend leden van <extra_id_0> week een oproep ontvangen van partijvoorzitter De Rijk en fractieleider Rosenmller om tot aan de verkiezingen als goodwill-ambassadeur de tanende populariteit van de partij te keren. Het laatste jaar <extra_id_1> aanvankelijke euforie over uitmuntende <extra_id_2> keren <extra_id_3> nieuws,"['GroenLinks hebben vorige', 'kwam GroenLinks na', 'opiniepeilingen immers verscheidene', 'negatief in het']",12,20.0,1
GROEIENDE KLOOF AUTOCHTONEN-ALLOCHTONEN EEN AMERIKAANSE SPINDOCTOR had de timing voor de presentatie van het Jaarverslag Integratie 2008 niet kunnen verbeteren.  In de week dat het nieuws gedomineerd werd door de verkiezing van Barack Obama tot de eerste zwarte president van de Verenigde Staten liet het Centraal Bureau voor de Statistiek (CBS) met cijfers zien hoe het staat met de integratie in Nederland,GROEIENDE KLOOF AUTOCHTONEN-ALLOCHTONEN EEN AMERIKAANSE SPINDOCTOR had de timing voor de presentatie van het Jaarverslag Integratie 2008 niet kunnen verbeteren. In de week dat het nieuws gedomineerd werd door de verkiezing van Barack Obama tot de eerste zwarte president van de Verenigde Staten <extra_id_0> Bureau voor <extra_id_1> met cijfers zien <extra_id_2> met <extra_id_3> Nederland,"['liet het Centraal', 'de Statistiek (CBS)', 'hoe het staat', 'de integratie in']",12,20.0,1
"Het plastic bord en de wijze spreuk Nog niet zo lang geleden  in de achttiende, negentiende eeuw  was je geen groot leider als je niet zo nu en dan met een prachtige, wijze, zelfverzonnen spreuk kwam.  Journalisten wachtten dagenlang op die ene zin om, wanneer die was uitgesproken, naar de krant te snellen om de nieuwste hersenprestatie van de leider persklaar te maken: mensen met goede vrienden hebben geen spiegel nodig Eerlijkheid is de zon van de eeuwigheid, vroeg of laat zal die schijnen Enzovoort","Het plastic bord en de wijze spreuk Nog niet zo lang geleden in de achttiende, negentiende eeuw was je geen groot leider als je niet zo nu en dan met een prachtige, wijze, <extra_id_0> Journalisten wachtten dagenlang op die ene zin <extra_id_1> was uitgesproken, naar <extra_id_2> snellen om de nieuwste hersenprestatie van de leider persklaar te maken: mensen met goede <extra_id_3> spiegel nodig Eerlijkheid is de zon van de eeuwigheid, vroeg <extra_id_4> zal <extra_id_5>","['zelfverzonnen spreuk kwam.', 'om, wanneer die', 'de krant te', 'vrienden hebben geen', 'of laat', 'die schijnen Enzovoort']",17,20.0,1
In 2020 krijgt Nederland eindelijk een Holocaust Namenmonument.  Minder bekend is dat voor dezelfde locatie meer dan zeventig jaar geleden al een ontwerp voor een monument lag,In 2020 krijgt Nederland eindelijk een Holocaust Namenmonument. Minder bekend is dat voor dezelfde locatie meer <extra_id_0> geleden al een ontwerp voor een <extra_id_1>,"['dan zeventig jaar', 'monument lag']",5,20.0,1
"Essay Essay: Wereldgeluk is een hoogst wankelbare zaak Heil en onheil in de geschiedenis Geluk in de wereldgeschiedenis is een hoogst wankelbare zaak.  In haar streven naar heil voor iedereen heeft de mensheid in de afgelopen 250 jaar indrukwekkende prestaties geleverd, maar ook veel onheil over zich afgeroepen","Essay Essay: Wereldgeluk is een hoogst wankelbare zaak Heil en onheil in de geschiedenis Geluk in de wereldgeschiedenis is een hoogst <extra_id_0> haar streven naar heil voor iedereen heeft de <extra_id_1> 250 jaar indrukwekkende prestaties geleverd, maar ook veel onheil <extra_id_2>","['wankelbare zaak. In', 'mensheid in de afgelopen', 'over zich afgeroepen']",10,20.0,1
"Fortuyn verwoordde voor alles een grondig wantrouwen van de burger tegen de overheid in haar verschillende gedaanten.  Volgens Fortuyn waren burgers best veranderingsgezind, best sociaal, en niet bang voor de boze 21ste eeuw, maar twijfelden ze aan de betrouwbaarheid van de overheid, zowel in haar passieve rol  als beheerder van infrastructuur en nutsbedrijven  als in haar actieve rol, als bestrijder van criminaliteit en bevorderaar van sociale integratie","Fortuyn verwoordde voor alles een grondig wantrouwen van de burger tegen de overheid <extra_id_0> gedaanten. Volgens Fortuyn <extra_id_1> veranderingsgezind, best sociaal, en niet bang voor de boze 21ste eeuw, maar twijfelden ze aan de betrouwbaarheid van de overheid, zowel in haar passieve <extra_id_2> infrastructuur en nutsbedrijven als in haar actieve rol, <extra_id_3> criminaliteit en bevorderaar van sociale integratie","['in haar verschillende', 'waren burgers best', 'rol als beheerder van', 'als bestrijder van']",13,20.0,1
"In de meeste films waarin slechte moeders een hoofdrol spelen, zijn zij zich bewust van hun imperfecties.  Eddy en Patsy uit Absolutely Fabulous vormen de uitzondering","In de meeste films waarin slechte moeders <extra_id_0> spelen, zijn zij zich bewust <extra_id_1> Eddy en Patsy uit Absolutely Fabulous vormen de uitzondering","['een hoofdrol', 'van hun imperfecties.']",5,20.0,1
"Tijdens het drukbezochte afscheid op Zorgvlied verwoordde vriendin Carla Delfos de brutale vechtlust en soevereine wijsheid van Cox Habbema aldus: Ze heeft een enorm avontuurlijk en afwisselend leven voor zichzelf georganiseerd.  En vergis je niet, ze had de regie stevig in handen","Tijdens het drukbezochte afscheid op Zorgvlied verwoordde vriendin Carla Delfos de brutale vechtlust en soevereine wijsheid van Cox Habbema aldus: Ze <extra_id_0> avontuurlijk en afwisselend leven voor <extra_id_1> En vergis je niet, ze had de regie <extra_id_2>","['heeft een enorm', 'zichzelf georganiseerd.', 'stevig in handen']",8,20.0,1
"Nieuwe Heifetz Het aanstormende opera- en concertseizoen wordt oorverblindend.  Ivan Fischer dirigeert het Koninklijk Concertgebouworkest in Parsifal, Yannick Nzet-Sguin het Rotterdams Philharmonisch in een van zijn wonderlijk potische Bruckners, ditmaal de Achtste","Nieuwe Heifetz Het aanstormende opera- en concertseizoen <extra_id_0> Fischer dirigeert het Koninklijk Concertgebouworkest <extra_id_1> Nzet-Sguin het Rotterdams Philharmonisch in een van zijn wonderlijk potische Bruckners, ditmaal de Achtste","['wordt oorverblindend. Ivan', 'in Parsifal, Yannick']",6,20.0,1
"Dossier Jihadisme De geheime gesprekken van Martin van Amerongen met prins Bernhard Bernhard, (1911-2004) zakenprins Prins Bernhard was een man die zijn leven op geheel eigen(gereide) wijze invulde.  Zijn aanwezigheid in gezelschap was zodanig dat zelfs de meest principile republikeinen zich enigszins lieten vertederen","Dossier Jihadisme De geheime gesprekken van Martin van Amerongen met prins Bernhard Bernhard, (1911-2004) zakenprins Prins Bernhard was een man die zijn leven op geheel eigen(gereide) wijze invulde. Zijn <extra_id_0> was zodanig dat <extra_id_1> principile republikeinen <extra_id_2> vertederen","['aanwezigheid in gezelschap', 'zelfs de meest', 'zich enigszins lieten']",9,20.0,1
"Kunst & Cultuur Robby Mller  Master of Light  Dancer in the Dark, met inleiding van cameravrouw en documentairemaker Claire Pijman en haar korte documentaire Foot on the Moon.  11 juni 14","<extra_id_0> Robby Mller Master of Light Dancer in the Dark, met inleiding van cameravrouw en documentairemaker Claire Pijman en haar korte documentaire Foot <extra_id_1> 11 juni 14","['Kunst & Cultuur', 'on the Moon.']",6,20.0,1
Gideon Ofrats tentoonstelling over Israel De Isralische cultuurfilosoof Gideon Ofrat maakte een overzichtstentoonstelling van werk waarin Isralische kunstenaars reageren op het politieke conflict.  Kan culturele harmonie de politieke disharmonie verslaan,Gideon Ofrats tentoonstelling over Israel De Isralische cultuurfilosoof Gideon <extra_id_0> overzichtstentoonstelling van werk waarin Isralische kunstenaars reageren op het politieke conflict. Kan <extra_id_1> politieke disharmonie verslaan,"['Ofrat maakte een', 'culturele harmonie de']",6,20.0,1
"Kunst & Cultuur Televisie: One Night Stand Plaatselijke folklore Herfst betekent lente voor het dramaseizoen.  Er waren al vroege bloeiers: Van God los, vierde reeks, genspireerd op echte moordzaken; de vijfde reeks van Penoza",Kunst & Cultuur <extra_id_0> Stand Plaatselijke folklore Herfst betekent lente voor het dramaseizoen. Er waren al vroege bloeiers: Van <extra_id_1> genspireerd op echte moordzaken; de vijfde reeks van Penoza,"['Televisie: One Night', 'God los, vierde reeks,']",7,20.0,1
"22 mei 2013 Jaargang 137, Nr.  21 Aukje van Roessel, 22 mei 2013 Pikant debat in het parlement van Suriname Pieter van Maele, 22 mei 2013 Casper Thomas, 22 mei 2013 CAROLIEN OMIDI, 22 mei 2013 Aai Prins, 22 mei 2013 Lex Rietman, 22 mei 2013 Radeloos in Syri Het grote vraagstuk dat in Syri op de achtergrond alle andere overheerst is de chaos van de machteloze deskundigheid","22 mei 2013 Jaargang 137, Nr. 21 Aukje van Roessel, 22 mei <extra_id_0> debat in het parlement van Suriname Pieter van <extra_id_1> 2013 Casper Thomas, 22 mei 2013 CAROLIEN OMIDI, 22 mei 2013 Aai Prins, 22 mei 2013 Lex Rietman, 22 mei <extra_id_2> Syri Het grote vraagstuk dat in <extra_id_3> achtergrond alle andere <extra_id_4> chaos van de machteloze deskundigheid","['2013 Pikant', 'Maele, 22 mei', '2013 Radeloos in', 'Syri op de', 'overheerst is de']",14,20.0,1
"De teksten daarin zijn trouwens niet van het verstandsverduisterende soort.  Het bevat veel jargoneske politieke ideologie, en nogal voorspelbare aforismen en parabels, die het Chinese volk onder de Communistische Partij veeleer zelfvertrouwen en stabiliteit lijken te willen geven dan dat ze het aanzetten tot de bijna burgeroorlogachtige waanzin en terreur van de Culturele Revolutie (1966-1976)","De teksten daarin zijn trouwens niet van het verstandsverduisterende soort. Het bevat veel jargoneske politieke ideologie, en nogal voorspelbare aforismen en parabels, die het Chinese volk onder de Communistische Partij veeleer <extra_id_0> lijken te willen <extra_id_1> dat ze het aanzetten tot de bijna <extra_id_2> terreur van <extra_id_3> (1966-1976)","['zelfvertrouwen en stabiliteit', 'geven dan', 'burgeroorlogachtige waanzin en', 'de Culturele Revolutie']",11,20.0,1
"Hoe noodzakelijk is Borssele-2.  Kernenergie maakt lui De komst van een tweede kernreactor is lang voorbereid, met de informele hulp van de vorige staatssecretaris van Milieu","Hoe noodzakelijk is Borssele-2. Kernenergie maakt lui De komst van <extra_id_0> is lang voorbereid, met de informele hulp van de vorige staatssecretaris <extra_id_1>","['een tweede kernreactor', 'van Milieu']",5,20.0,1
"Geen wonder.  De drie ton die het Nederlandse gezin gemiddeld aan een woning besteedt, is pakweg zes maal het jaarsalaris en voor de meeste Nederlanders de grootste uitgave die ze ooit zullen doen","Geen wonder. De drie ton die het Nederlandse gezin gemiddeld aan een woning besteedt, is pakweg <extra_id_0> en voor de meeste Nederlanders de grootste <extra_id_1> ooit zullen doen","['zes maal het jaarsalaris', 'uitgave die ze']",7,20.0,1
"Dichters & Denkers Surrealisme Dat het recyclen van afgeschreven consumptiegoederen een der wezenskenmerken van het surrealisme is blijkt eens te meer uit de tentoonstelling (een rommelmarkt) over deze kunststroming in relatie tot design.  Een van de juwelen die Meret Oppenheim ontwierp voor Elsa Schiaparelli was een brede metalen armband, afgezet met beverbont","Dichters <extra_id_0> Dat het recyclen van afgeschreven consumptiegoederen een der wezenskenmerken van het surrealisme <extra_id_1> te meer uit de tentoonstelling (een rommelmarkt) over deze kunststroming in relatie tot design. Een van de juwelen die Meret Oppenheim ontwierp voor <extra_id_2> brede metalen armband, afgezet met beverbont","['& Denkers Surrealisme', 'is blijkt eens', 'Elsa Schiaparelli was een']",10,20.0,1
"Pop en politiek zijn een aantrekkelijke combinatie.  Net als sport en politiek, of kunst en politiek","Pop en politiek zijn <extra_id_0> Net als sport en politiek, of kunst en politiek",['een aantrekkelijke combinatie.'],3,20.0,1
"We noemden hem de pannenkoekenpost.  Of eigenlijk: pannekoekenpost, want het was de jaren zeventig, dus je schreef het zonder tussen-n","We noemden hem <extra_id_0> pannekoekenpost, want het was de jaren zeventig, dus je schreef het zonder tussen-n",['de pannenkoekenpost. Of eigenlijk:'],4,20.0,1
"Dichters & Denkers Christine Otten, De laatste dichters Iets rauws en eerlijks Atlas, 448 blz. ,  22,50 In haar vorige boek, de verhalenbundel Engel en andere muziekverhalen (2000), wijdde Christine Otten een van de verhalen aan het zalig soort onmacht dat haar bevangt als ze naar de liedjes van Nick Cave luistert","Dichters & Denkers Christine Otten, De laatste dichters Iets <extra_id_0> Atlas, 448 blz. , 22,50 In haar vorige boek, de <extra_id_1> muziekverhalen (2000), wijdde Christine Otten een van <extra_id_2> het zalig soort onmacht dat haar bevangt als ze naar de liedjes van Nick Cave luistert","['rauws en eerlijks', 'verhalenbundel Engel en andere', 'de verhalen aan']",10,20.0,1
"Dichters & Denkers Fik Meijer Vreemdelingen in de Oudheid In Vreemd volk beschrijft Fik Meijer de vreemdelingenproblematiek van de klassieke Oudheid.  Hij ziet verschijnselen die z op de hedendaagse werkelijkheid gelegd kunnen worden, maar constateert ook dat de ouderen voor ons onbegrijpelijke ideen hadden","Dichters & Denkers Fik Meijer Vreemdelingen in de Oudheid In Vreemd volk beschrijft Fik Meijer de vreemdelingenproblematiek van de <extra_id_0> ziet verschijnselen die z <extra_id_1> werkelijkheid gelegd kunnen worden, <extra_id_2> dat de ouderen voor ons onbegrijpelijke ideen hadden","['klassieke Oudheid. Hij', 'op de hedendaagse', 'maar constateert ook']",9,20.0,1
"Ruw gebonk, krijsend lachen, dan stilte, en de volgende dag groeten ze me glimlachend.  Wat speelt zich allemaal in de hoofden bij de mensen thuis en op straat af","Ruw gebonk, krijsend lachen, dan stilte, en de volgende dag groeten ze me glimlachend. Wat speelt zich allemaal <extra_id_0> bij de <extra_id_1> op straat af","['in de hoofden', 'mensen thuis en']",6,20.0,1
"Toneelschrijvers zijn er steeds als de kippen bij - de Bende van Venlo, Srebrenica en Emily denderden al over de planken.  Maar waar blijven de filmmakers","Toneelschrijvers zijn er steeds als de <extra_id_0> de Bende van Venlo, Srebrenica en Emily denderden al over de <extra_id_1> waar blijven de filmmakers","['kippen bij -', 'planken. Maar']",5,20.0,1
Lillo Mastino (1952-2018) De op 17 maart overleden Lillo was de jongste van de familie van visrestaurant Mastino op het strand bij Rome.  Waarom openen jullie geen eethuisje,Lillo Mastino (1952-2018) De op <extra_id_0> Lillo was de jongste van de familie van visrestaurant Mastino op het strand bij Rome. Waarom openen <extra_id_1>,"['17 maart overleden', 'jullie geen eethuisje']",6,20.0,1
Wat spreek jij goed Nederlands Nnenna Onwuka beeld Gorilla Welke struggle.  Het is duidelijk dat ik iets verkeerds heb gezegd,Wat spreek jij goed Nederlands Nnenna Onwuka beeld Gorilla Welke struggle. Het is duidelijk dat <extra_id_0> gezegd,['ik iets verkeerds heb'],4,20.0,1
"Bidden voor het Lagerhuis Londen  Daar stond hij dan, in onze All Saints Church, een van de bekendste gezichten van het Thatcher-tijdperk: Jonathan Aitken.  De achterneef van persbaron Beaverbrook die de best denkbare opleiding had genoten (Eton College, gevolgd door Christ Church, Oxford), als oorlogscorrespondent in Vietnam was en als bewindsman op Defensie genoemd werd als toekomstig premier","Bidden voor het Lagerhuis Londen Daar stond hij dan, in onze All Saints Church, een van de bekendste gezichten van <extra_id_0> Aitken. De achterneef van persbaron Beaverbrook die de best denkbare opleiding had genoten (Eton College, gevolgd door Christ Church, <extra_id_1> in <extra_id_2> als bewindsman op <extra_id_3> als toekomstig premier","['het Thatcher-tijdperk: Jonathan', 'Oxford), als oorlogscorrespondent', 'Vietnam was en', 'Defensie genoemd werd']",12,20.0,1
De boer mag blijven omdat ze niets bereikt Minister van Milieu zijn is eigenlijk een heel overzichtelijke klus.  In 1989 is het eerste Nationale Milieubeleidsplan aangenomen en daarin zijn voor bijna alle milieukwesties doelen vastgesteld,De boer mag blijven <extra_id_0> bereikt Minister van Milieu zijn <extra_id_1> overzichtelijke klus. In 1989 is het eerste Nationale Milieubeleidsplan aangenomen en daarin zijn voor bijna alle milieukwesties doelen vastgesteld,"['omdat ze niets', 'is eigenlijk een heel']",7,20.0,1
EIGENLIJK HAD de kleine roodharige Schot dolgraag het Labour-voorzitterschap van Neil Kinnock willen overnemen.  Zijn gebrek aan classic good looks zouden hem die droom hebben ontnomen,EIGENLIJK HAD de kleine <extra_id_0> het Labour-voorzitterschap van <extra_id_1> willen overnemen. Zijn gebrek aan classic good looks zouden hem die droom hebben ontnomen,"['roodharige Schot dolgraag', 'Neil Kinnock']",5,20.0,1
Gezag heeft met macht te maken  zoveel weet ik nog wel.  En misschien komt daar wel mijn gerriteerdheid door,Gezag heeft met macht te maken zoveel weet ik nog <extra_id_0> daar wel mijn gerriteerdheid door,['wel. En misschien komt'],4,20.0,1
Het aantal banen speelt zoals altijd een belangrijke rol.  Iedereen is aan het rekenen maar de cijfers van de onderzoeksbureaus Buck Consultants en het Nederlands Economisch Instituut (NEI) worden het meest geciteerd,Het aantal banen speelt zoals altijd een belangrijke <extra_id_0> aan het rekenen maar de cijfers van de <extra_id_1> en het Nederlands Economisch Instituut (NEI) worden het meest geciteerd,"['rol. Iedereen is', 'onderzoeksbureaus Buck Consultants']",6,20.0,1
"In 1994 schreef professor Hans Daudt al heel terecht: er is minder reden dan ooit de VVD te onderschatten.  De club die door de journalistiek vaak als eeuwige oppositiepartij gezien wordt, zit sinds 1959 al 31 jaar in de regering","In 1994 schreef professor Hans Daudt al heel <extra_id_0> is minder reden dan ooit de VVD te onderschatten. De club die door de journalistiek vaak als <extra_id_1> wordt, zit sinds <extra_id_2> jaar in de regering","['terecht: er', 'eeuwige oppositiepartij gezien', '1959 al 31']",8,20.0,1
"It wasnt America, stupid Londens zakencentrum Canary Wharf, Docklands, 12 september 2008  Peter Hilz /HH De Britse bankenexpert Tamim Bayoumi, werkzaam in Washington bij de mondiale instelling die zich tijdens de crisis ontpopte tot een van de keurigste critici van het mondiale financile stelsel en de eraan ten grondslag liggende ideologie, vertelt aan de telefoon dat hij zich die eerste post-Lehman G20 nog als de dag van gisteren kan herinneren.  Wat hem destijds vooral frappeerde was het verschil in perceptie over de oorzaken ervan aan beide kanten van de oceaan","It wasnt America, stupid Londens zakencentrum Canary Wharf, Docklands, 12 september 2008 Peter Hilz /HH De Britse bankenexpert Tamim Bayoumi, werkzaam in Washington bij de mondiale <extra_id_0> tijdens de crisis ontpopte tot een <extra_id_1> critici van het mondiale financile <extra_id_2> eraan ten grondslag liggende ideologie, vertelt aan de telefoon dat hij zich die eerste post-Lehman G20 nog als de <extra_id_3> kan herinneren. Wat hem destijds vooral frappeerde was het verschil in perceptie <extra_id_4> ervan <extra_id_5> van de oceaan","['instelling die zich', 'van de keurigste', 'stelsel en de', 'dag van gisteren', 'over de oorzaken', 'aan beide kanten']",18,20.0,1
"Kunst & Cultuur Popmuziek: Smashing Pumpkins God, Krishna, en Billy zelf Een aantal weken geleden was het optreden van de Smashing Pumpkins op het Rock in Rio-festival in Portugal live te zien op internet.  Daar stond-ie, Billy Corgan, in de jaren negentig een van de iconen van de tegencultuur","Kunst & Cultuur <extra_id_0> God, Krishna, en Billy zelf Een aantal weken geleden <extra_id_1> de Smashing Pumpkins op het Rock in Rio-festival in Portugal live te zien op internet. Daar stond-ie, Billy Corgan, in de <extra_id_2> van de iconen van de tegencultuur","['Popmuziek: Smashing Pumpkins', 'was het optreden van', 'jaren negentig een']",10,20.0,1
In het inlichtingenwerk bestaat een onvergeeflijke zonde: het bereiden van inlichtingen volgens het recept van de hoge politiek.  Er zijn overvloedige aanwijzingen dat dit gebeurd is ten aanzien van Irak,In het inlichtingenwerk bestaat een onvergeeflijke <extra_id_0> van inlichtingen volgens het recept van de <extra_id_1> zijn overvloedige aanwijzingen dat dit gebeurd is ten aanzien van Irak,"['zonde: het bereiden', 'hoge politiek. Er']",6,20.0,1
"Men juicht hosanna en het regent complimentjes.  De vitale driftmens Appel, de meester van de op volle kracht uit de tube geknepen kleurenexplosies, de man die de heuvels van Toscane bedwong, hij die het maakte in Amerika, de schilder van het grote formaat die als geen ander de menselijke figuur uit de materie op kon laten doemen, de eeuwige vernieuwer  het zijn maar enkele van de kwalificaties die oprijzen uit de zee van artikelen en catalogusteksten gewijd aan de zoon van een Amsterdamse herenkapper","Men juicht hosanna en het regent complimentjes. De vitale driftmens <extra_id_0> van de op volle kracht uit de tube geknepen kleurenexplosies, de man die <extra_id_1> Toscane bedwong, hij die het maakte in Amerika, de schilder <extra_id_2> formaat die als geen ander de menselijke figuur uit de materie op kon laten doemen, de eeuwige vernieuwer het zijn maar enkele van de <extra_id_3> oprijzen uit de <extra_id_4> en catalogusteksten gewijd aan de <extra_id_5> Amsterdamse herenkapper","['Appel, de meester', 'de heuvels van', 'van het grote', 'kwalificaties die', 'zee van artikelen', 'zoon van een']",17,20.0,1
"13 april 2014 Jaargang 138, Nr.  Lakenhal Tot 31 augustus toont Museum De Lakenhal in Leiden de tentoonstelling Gerrit Dou: The Leiden Collection from New York","13 april 2014 Jaargang 138, Nr. Lakenhal Tot 31 augustus toont Museum De <extra_id_0> Leiden de tentoonstelling Gerrit <extra_id_1> Collection from New York","['Lakenhal in', 'Dou: The Leiden']",5,20.0,1
"Tien jaar na het begin van de financile crisis is dit nog altijd de hamvraag: als de kogel van rechts kwam, hoe kan links dan de grote politieke verliezer zijn geworden.  Neem de sociaaldemocratie: in Frankrijk weggevaagd, in Griekenland gedecimeerd, in Spanje gehalveerd, in Duitsland gemarginaliseerd, in Nederland op sterven na dood","Tien jaar na het begin van de <extra_id_0> dit nog altijd de hamvraag: als de kogel van rechts kwam, hoe kan links dan de grote politieke verliezer <extra_id_1> de sociaaldemocratie: in Frankrijk weggevaagd, <extra_id_2> Spanje gehalveerd, in Duitsland gemarginaliseerd, in Nederland op sterven na dood","['financile crisis is', 'zijn geworden. Neem', 'in Griekenland gedecimeerd, in']",10,20.0,1
"Op grote affiches prijkte zijn barbiepopbruine hoofd met het bloempotkapsel en de puntoortjes.  En wenkbrauw hoog opgetrokken, een diepe frons in zijn voorhoofd: Spocks meest karakteristieke gezichtsuitdrukking","Op grote affiches <extra_id_0> hoofd met het bloempotkapsel en de puntoortjes. En wenkbrauw hoog opgetrokken, een diepe frons <extra_id_1> voorhoofd: Spocks meest karakteristieke gezichtsuitdrukking","['prijkte zijn barbiepopbruine', 'in zijn']",5,20.0,1
Europas alternatieven De uitdrukking alternativlos is in Duitsland tot gruwelijkste woord van 2010 gebombardeerd.  Angela Merkel gebruikt de term graag als het om de toekomst van de euro gaat,Europas alternatieven De uitdrukking alternativlos is in Duitsland tot gruwelijkste woord van 2010 gebombardeerd. Angela Merkel gebruikt de term graag als <extra_id_0> toekomst <extra_id_1> gaat,"['het om de', 'van de euro']",6,20.0,1
"Kunst & Cultuur Film: Redbad Nieuwe held in oude lappen Zijn hele ethos was afgestemd op een glorieuze dood, liefst op het slagveld met het zwaard in de hand  Splendid film Het pakje Gauloises is het symbool van het vrijgevochten denken op de Linkeroever in Parijs, in de jaren vijftig.  Sartre rookte ze, Camus had ze op de lip","Kunst & <extra_id_0> Nieuwe held in oude lappen Zijn hele ethos was afgestemd op een glorieuze dood, liefst <extra_id_1> met <extra_id_2> de hand Splendid film Het pakje Gauloises is het symbool <extra_id_3> denken op de Linkeroever in Parijs, in de jaren vijftig. Sartre rookte ze, Camus had ze op de lip","['Cultuur Film: Redbad', 'op het slagveld', 'het zwaard in', 'van het vrijgevochten']",12,20.0,1
INTERVIEW MET HANS MAGNUS ENZENSBERGER OP 25 APRIL 1943 werd op het familiekerkhof in Steinhorst generaal Kurt von Hammerstein (1878-1943) begraven.  Zijn familieleden hadden ervoor gezorgd dat Hitlers krans zonder lint of hakenkruis werd neergelegd,INTERVIEW MET HANS MAGNUS ENZENSBERGER OP 25 APRIL 1943 werd op het familiekerkhof in Steinhorst generaal Kurt von Hammerstein <extra_id_0> hadden ervoor gezorgd dat Hitlers <extra_id_1> of hakenkruis werd neergelegd,"['(1878-1943) begraven. Zijn familieleden', 'krans zonder lint']",7,20.0,1
"Wanneer is de roman geboren.  Kort voor het jaar nul, antwoordde Allard Schrder in de lezingencyclus Over de geschiedenis van de roman, die twee jaar geleden door het Utrechtse Studium Generale werd georganiseerd","Wanneer is de roman geboren. Kort voor het jaar nul, antwoordde Allard Schrder in de lezingencyclus Over de geschiedenis <extra_id_0> die twee <extra_id_1> Utrechtse Studium Generale werd georganiseerd","['van de roman,', 'jaar geleden door het']",7,20.0,1
Begenadigd toneelmeester BIJ HET AFTREDEN VAN GERRIT ZALM Vreugdeloos maar efficint  zo karakteriseerde de Financial Times begin deze maand Gerrit Zalm.  Het artikel trachtte een rangorde aan te brengen onder de twaalf ministers van Financin van de eurozone,<extra_id_0> BIJ HET AFTREDEN VAN GERRIT ZALM Vreugdeloos maar efficint zo karakteriseerde de Financial Times begin deze maand Gerrit <extra_id_1> trachtte een rangorde <extra_id_2> onder de twaalf ministers van Financin van de eurozone,"['Begenadigd toneelmeester', 'Zalm. Het artikel', 'aan te brengen']",8,20.0,1
Balkenende moet weten hoe je een kameel melkt Afgelopen zomer was de scne te zien in het programma Zomergasten.  Een Somalische opa zit in Somali met zijn in Nederland wonende kleinzoon in het zand,Balkenende moet weten <extra_id_0> kameel melkt Afgelopen zomer <extra_id_1> zien in het programma Zomergasten. Een Somalische opa zit in Somali met zijn in Nederland wonende kleinzoon in het zand,"['hoe je een', 'was de scne te']",7,20.0,1
Buiten Hans Kellers fameuze reeks Dode dichters (VPRO) is er zelden tv-aandacht voor pozie.  De dichtkunst is nu eenmaal een niche,Buiten Hans Kellers fameuze reeks Dode dichters (VPRO) <extra_id_0> voor pozie. De dichtkunst is nu eenmaal een niche,['is er zelden tv-aandacht'],4,20.0,1
Nog lang zullen we praten over de zonnige zomer van 2003.  Het begon met wat niemand voor mogelijk had gehouden: de vorming van de grote coalitie regering in Bagdad,<extra_id_0> we praten over de zonnige zomer van 2003. <extra_id_1> wat niemand voor mogelijk had gehouden: de vorming van de grote coalitie regering in Bagdad,"['Nog lang zullen', 'Het begon met']",6,20.0,1
"Twee documentaires over wereldverbeteraars, echte en valse.  Veel Nigeriaanse vrouwen belanden in de Europese prostitutie","Twee documentaires over wereldverbeteraars, echte en <extra_id_0> vrouwen belanden in de Europese prostitutie",['valse. Veel Nigeriaanse'],3,20.0,1
