Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq83-0,xl,"Een kathedraal, vergelijkbaar met de befaamde Hagia Sophia in Istanboel, moet verrijzen op de Zuidas. Een kerk die Amsterdam tot een van de belangrijkste bedevaartsoorden ter wereld maakt.","Een kathedraal, vergelijkbaar met de befaamde Hagia Sophia in Istanboel, moet verrijzen op de Zuidas. Een kerk <extra_id_0> een van de belangrijkste <extra_id_1> maakt.","Een kathedraal, vergelijkbaar met de befaamde Hagia Sophia in Istanboel, moet verrijzen op de Zuidas. Een kerk die de stad een van de belangrijkste steden van Europa maakt.","['die Amsterdam tot', 'bedevaartsoorden ter wereld']","['die de stad', 'steden van Europa']",6,20,1,"[0.6470588235294118, 0.7407407407407407]",0.69,ad
seq84-0,xl,"Er staat geen maat op chipmaker Nvidia. Dankzij de grote vraag naar AI-chips blijft de koers maar stijgen, waarmee het bedrijf nu meer dan 3 biljoen dollar waard is en alleen nog Microsoft voor zich heeft.","Er staat geen <extra_id_0> Dankzij de grote vraag naar AI-chips blijft de koers maar stijgen, waarmee het bedrijf nu meer dan 3 biljoen dollar waard is <extra_id_1> Microsoft voor zich heeft.","Er staat geen winst op het spel. Dankzij de grote vraag naar AI-chips blijft de koers maar stijgen, waarmee het bedrijf nu meer dan 3 biljoen dollar waard is en Microsoft voor zich heeft.","['maat op chipmaker Nvidia.', 'en alleen nog']","['winst op het spel.', 'en']",7,20,1,"[0.68, 0.8461538461538461]",0.76,ad
seq85-0,xl,"De Poolse titelverdediger Iga Swiatek wint voor de derde keer op een rij Roland Garros. Voor de 23-jarige Swiatek, vooraf de grote favoriete voor de eindzege, is het haar vijfde grandslamtitel.","De Poolse titelverdediger Iga Swiatek wint voor de derde keer op een rij Roland Garros. Voor de 23-jarige Swiatek, vooraf de grote <extra_id_0> eindzege, is <extra_id_1> grandslamtitel.","De Poolse titelverdediger Iga Swiatek wint voor de derde keer op een rij Roland Garros. Voor de 23-jarige Swiatek, vooraf de grote favoriet voor de eindzege, is het de eerste grandslamtitel.","['favoriete voor de', 'het haar vijfde']","['favoriet voor de', 'het de eerste']",6,20,1,"[0.058823529411764705, 0.6]",0.33,ad
seq86-0,xl,Er komt een nieuwe verplichte verzekering tegen arbeidsongeschiktheid voor zelfstandigen. De verzekering gaat 195 euro per maand aan premie kosten. De uitkering is maximaal gelijk aan het minimumloon.,Er komt een nieuwe verplichte verzekering tegen arbeidsongeschiktheid voor zelfstandigen. De verzekering gaat 195 euro per <extra_id_0> kosten. De uitkering is maximaal <extra_id_1> minimumloon.,Er komt een nieuwe verplichte verzekering tegen arbeidsongeschiktheid voor zelfstandigen. De verzekering gaat 195 euro per maand kosten. De uitkering is maximaal het minimumloon.,"['maand aan premie', 'gelijk aan het']","['maand', 'het']",6,20,1,"[0.6875, 0.7857142857142857]",0.74,ad
seq87-0,xl,"Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de oren. Maar wat betekent inflatie precies en hoeveel is een modaal inkomen?","Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de oren. Maar wat betekent <extra_id_0> en <extra_id_1> modaal inkomen?","Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de oren. Maar wat betekent dat nu écht voor jou en je modaal inkomen?","['inflatie precies', 'hoeveel is een']","['dat nu écht voor jou', 'je']",5,20,1,"[0.9, 0.9285714285714286]",0.91,ad
seq88-0,xl,"Premier Sunak ziet graag de dienstplicht terug, ziet Annemarie Kas. Critici noemen het jarenvijftignostalgie.","Premier Sunak ziet graag de dienstplicht terug, ziet Annemarie Kas. <extra_id_0> jarenvijftignostalgie.","Premier Sunak ziet graag de dienstplicht terug, ziet Annemarie Kas. De dienstplicht is een mooi voorbeeld van jarenvijftignostalgie.",['Critici noemen het'],['De dienstplicht is een mooi voorbeeld van'],3,20,1,[0.7560975609756098],0.76,ad
seq89-0,xl,"Dick Schoof (67) moet leiding geven aan het kabinet dat het strengste asielbeleid ooit belooft. Als voormalig baas van de IND, in een tijd die opvallende parallellen vertoont met nu, weet de beoogde premier als geen ander hoe weerbarstig dat dossier is.","Dick Schoof (67) moet leiding geven aan <extra_id_0> het strengste asielbeleid ooit <extra_id_1> voormalig baas van de IND, in een tijd die opvallende parallellen <extra_id_2> weet de beoogde premier als geen ander hoe weerbarstig dat dossier is.","Dick Schoof (67) moet leiding geven aan de uitvoering van het strengste asielbeleid ooit Als voormalig baas van de IND, in een tijd die opvallende parallellen vertoont met de jaren tachtig, weet de beoogde premier als geen ander hoe weerbarstig dat dossier is.","['het kabinet dat', 'belooft. Als', 'vertoont met nu,']","['de uitvoering van', 'Als', 'vertoont met de jaren tachtig,']",8,20,1,"[0.7058823529411765, 0.75, 0.5]",0.65,ad
seq90-0,xl,"Indexering, koopkracht, recessie... De termen vliegen je de laatste weken om de oren. Maar wat betekent inflatie precies en hoeveel is een modaal inkomen?","Indexering, koopkracht, recessie... De termen vliegen je <extra_id_0> om de oren. Maar <extra_id_1> inflatie precies en hoeveel is een modaal inkomen?","Indexering, koopkracht, recessie... De termen vliegen je tegenwoordig om de oren. Maar wat is inflatie precies en hoeveel is een modaal inkomen?","['de laatste weken', 'wat betekent']","['tegenwoordig', 'wat is']",5,20,1,"[0.9375, 0.6666666666666666]",0.8,ad
seq91-0,xl,"NRC bespreekt deze weken de eindexamens met deskundigen. Voormalige voetbaltrainer Foppe de Haan, een geboren Fries, boog zich over het havo-examen Fries.","NRC bespreekt deze weken de eindexamens met deskundigen. Voormalige voetbaltrainer Foppe de Haan, een geboren <extra_id_0> het havo-examen Fries.","NRC bespreekt deze weken de eindexamens met deskundigen. Voormalige voetbaltrainer Foppe de Haan, een geboren Fries, doet het havo-examen Fries.","['Fries', 'boog zich over']","['Fries, doet']",4,20,1,[0.5454545454545454],0.55,ad
seq92-0,xl,"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de <extra_id_0> Het moet een van de drukste plekken van <extra_id_1> en ik kijk door <extra_id_2> de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de markt. Het moet een van de drukste plekken van de stad zijn en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","['Amsterdamse Kalverstraat.', 'het land zijn,', 'de lens van']","['markt.', 'de stad zijn', 'de lens van']",8,20,1,"[0.8, 0.42857142857142855, 0.0]",0.41,ad
seq93-0,xl,"Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat de uitgekeerde bedragen bekend werden  gemiddeld ruim 120 duizend euro per gedupeerde. Vrijdag moet blijken hoe het verdergaat.","Iedereen was enthousiast over de methode-Laurentien <extra_id_0> van toeslagenouders, totdat de uitgekeerde bedragen bekend werden gemiddeld ruim 120 duizend euro <extra_id_1> moet blijken hoe het verdergaat.","Iedereen was enthousiast over de methode-Laurentien de methode van toeslagenouders, totdat de uitgekeerde bedragen bekend werden gemiddeld ruim 120 duizend euro Nu moet blijken hoe het verdergaat.","['voor de compensatie', 'per gedupeerde. Vrijdag']","['de methode', 'Nu']",6,20,1,"[0.6842105263157895, 0.9565217391304348]",0.82,ad
seq94-0,xl,"Armoedebestrijding loopt vaak stuk op verkeerde aannames van mensen met geld, zegt Tim S Jongers, zelf opgegroeid in armoede.","Armoedebestrijding loopt vaak stuk op verkeerde aannames van <extra_id_0> Tim S Jongers, zelf opgegroeid in armoede.","Armoedebestrijding loopt vaak stuk op verkeerde aannames van de overheid, stelt Tim S Jongers, zelf opgegroeid in armoede.","['mensen met geld', 'zegt']","['de overheid, stelt']",4,20,1,[0.7222222222222222],0.72,ad
seq95-0,xl,"Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails namens de vader, waarin de moord werd bekend.","Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails <extra_id_0> vader, <extra_id_1> werd bekend.","Na de dood van de achttienjarige Ryan al Najjar kregen De Telegraaf en Leeuwarder Courant mails van zijn vader, zo werd bekend.","['namens de', 'waarin de moord']","['van zijn', 'zo']",5,20,1,"[0.8888888888888888, 0.9333333333333333]",0.91,ad
seq96-0,xl,"Eieren op de voorruit, afgebroken ruitenwissers, krassen in de lak. Wie vliegt vanaf Rotterdam en gratis parkeert in de wijken dichtbij moet maar afwachten of zijn auto heel blijft.",Eieren op de <extra_id_0> krassen in de lak. <extra_id_1> Rotterdam en gratis parkeert in de wijken dichtbij moet maar afwachten of zijn auto heel blijft.,Eieren op de voorruit en krassen in de lak. Wie woont in Rotterdam en gratis parkeert in de wijken dichtbij moet maar afwachten of zijn auto heel blijft.,"['voorruit', 'afgebroken ruitenwissers,', 'Wie vliegt vanaf']","['voorruit en', 'Wie woont in']",6,20,1,"[0.2727272727272727, 0.8]",0.54,ad
seq97-0,xl,"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van <extra_id_0> verkiezingen, <extra_id_1> met de <extra_id_2> verkiezingen plaatsvonden.","De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de verkiezingen, vergeleken met de eerste helft van de stemmen die voor de verkiezingen plaatsvonden.","['de regionale', 'die vandaag tegelijk', 'Europese en landelijke']","['de', 'vergeleken', 'eerste helft van de stemmen die voor de']",8,20,1,"[0.8333333333333334, 0.8, 0.7435897435897436]",0.79,ad
seq98-0,xl,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. <extra_id_0> van zaken <extra_id_1> geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. die bekend is van zaken als geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021.,"['Hij heeft openheid', 'gegeven over moorden en']","['die bekend is', 'als']",7,20,1,"[0.6666666666666666, 1.0]",0.83,ad
seq99-0,xl,"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg <extra_id_0> Developer een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg de enige die dat kan. Developer een bullshitbaan?",['ook Salesforce Marketing Cloud'],['de enige die dat kan.'],4,20,1,[0.8],0.8,ad
seq0-0,small,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer <extra_id_0> nog vastzitten? <extra_id_1> de <extra_id_2> vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer acht miljoen mensen die nog vastzitten? In de reacties worden vragen beantwoord.,"['120 gijzelaars die', 'En waarom zwijgen', 'meeste wereldleiders? Vijf']","['acht miljoen mensen die', 'In', 'reacties worden']",9,20,1,"[0.6086956521739131, 0.9411764705882353, 0.7692307692307693]",0.77,nrc
seq1-0,small,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten? En waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse <extra_id_0> ongekend hoog. <extra_id_1> actie voor de ongeveer 120 gijzelaars die <extra_id_2> waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse legers is ongekend hoog. Een actie voor de ongeveer 120 gijzelaars die zich hebben bereikt. Maar waarom zwijgen de meeste wereldleiders? Vijf vragen beantwoord.,"['zijde is echter', 'Wat betekent deze', 'nog vastzitten? En']","['legers is', 'Een', 'zich hebben bereikt. Maar']",9,20,1,"[0.8, 0.8823529411764706, 0.88]",0.85,nrc
seq2-0,small,"Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van PlayStation. Voorheen produceerde Hulst de succesvolle gameseries Killzone en Horizon. Hij krijgt de taak om s werelds grootste gamebedrijf door een tumultueuze tijd in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van <extra_id_0> Hulst de succesvolle gameseries Killzone en <extra_id_1> de taak om s werelds grootste gamebedrijf door <extra_id_2> in de game-industrie te leiden.","Op 1 juni begint de Nederlander Hermen Hulst als ceo van Sony Interactive Entertainment, de maker van de nieuwe Hulst de succesvolle gameseries Killzone en stelt de taak om s werelds grootste gamebedrijf door de jaren heen in de game-industrie te leiden.","['PlayStation. Voorheen produceerde', 'Horizon. Hij krijgt', 'een tumultueuze tijd']","['de nieuwe', 'stelt', 'de jaren heen']",9,20,1,"[0.8787878787878788, 0.9473684210526315, 0.8]",0.88,nrc
seq3-0,small,"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve <extra_id_0> blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de <extra_id_1> die vandaag tegelijk <extra_id_2> en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve partij blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de Vlaamse regering die vandaag tegelijk in de Vlaamse en landelijke verkiezingen plaatsvonden.","['Nieuw-Vlaamse Alliantie (N-VA)', 'regionale verkiezingen,', 'met de Europese']","['partij', 'Vlaamse regering', 'in de Vlaamse']",8,20,1,"[0.9, 0.6956521739130435, 0.6]",0.73,nrc
seq4-0,small,"De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er ruim 11.500 euro opgehaald voor het Ronald McDonald Huis Sophia Rotterdam. ,,De jongste deelnemer ooit, van dertien jaar oud, is samen met haar vader eerste geworden.","De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar <extra_id_0> 11.500 euro opgehaald voor het Ronald McDonald Huis <extra_id_1> deelnemer ooit, van <extra_id_2> is samen met haar vader eerste geworden.","De elfde editie van de Willem IV Rally was een groot succes. Dat meldt Arne Verwoert van de organisatie. Dit jaar is er 11.500 euro opgehaald voor het Ronald McDonald Huis De deelnemer ooit, van is samen met haar vader eerste geworden.","['is er ruim', 'Sophia Rotterdam. ,,De jongste', 'dertien jaar oud,']","['is er', 'De', '']",10,20,1,"[0.5, 0.9333333333333333, 1.0]",0.81,nrc
seq5-0,small,"Lieke Martens kon met een overwinning afscheid van het thuispubliek. Maar ze laat een kwetsbaar team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","Lieke Martens kon met een <extra_id_0> van het thuispubliek. Maar ze <extra_id_1> team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","Lieke Martens kon met een goede selectie van het thuispubliek. Maar ze hebben een team achter, waarvan niemand vooralsnog kan inschatten waartoe het in staat is.","['overwinning afscheid', 'laat een kwetsbaar']","['goede selectie', 'hebben een']",5,20,1,"[0.85, 0.7777777777777778]",0.81,nrc
seq6-0,small,NRC bespreekt deze weken de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,<extra_id_0> de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,en de eindexamens na met deskundigen. Internist Jos Kooter over het vmbo gl- en tl-examen natuur- en scheikunde.,['NRC bespreekt deze weken'],['en'],4,20,1,[0.9166666666666666],0.92,nrc
seq7-0,small,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. <extra_id_0> Farage met een verrassing: <extra_id_1> mee.,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. De Farage met een verrassing: 'Ik neem mee.,"['Maandag kwam Nigel', 'hij doet alsnog']","['De', ""'Ik neem""]",6,20,1,"[0.9444444444444444, 0.8666666666666667]",0.91,nrc
seq8-0,small,"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie <extra_id_0> het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie werkt het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","['noodgedwongen zzper wordt', 'heeft']",['werkt'],4,20,1,[0.84],0.84,nrc
seq9-0,small,Amsterdammers mogen donderdag behalve voor het Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag <extra_id_0> Europees Parlement ook stemmen over groen in hun stad.,Amsterdammers mogen donderdag in het Europees Parlement ook stemmen over groen in hun stad.,['behalve voor het'],['in het'],3,20,1,[0.75],0.75,nrc
seq10-0,small,Drie docenten van de zeevaartschool op Terschelling verloren hun baan na onderzoek over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen  maar de sociale verhoudingen op het eiland staan nu wel op scherp.,Drie docenten van de zeevaartschool op Terschelling verloren hun <extra_id_0> over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen maar de <extra_id_1> eiland staan nu wel op scherp.,Drie docenten van de zeevaartschool op Terschelling verloren hun oordeel over grensoverschrijdend gedrag. Dat onderzoek bleek niet te deugen maar de cijfers van het eiland staan nu wel op scherp.,"['baan na onderzoek', 'sociale verhoudingen op het']","['oordeel', 'cijfers van het']",7,20,1,"[0.7647058823529411, 0.6666666666666666]",0.72,nrc
seq11-0,small,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder <extra_id_0> aanleg van een <extra_id_1> schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder hebben de aanleg van een aantal schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","['Tennet heeft met de', 'stroomkabel mogelijk onomkeerbare']","['hebben de', 'aantal']",7,20,1,"[0.6842105263157895, 0.9090909090909091]",0.8,nrc
seq12-0,small,"Omdat grote banken nauwelijks met elkaar hoeven concurreren om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van een onafhankelijke vergelijkingssite voor.","Omdat grote banken nauwelijks met <extra_id_0> om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van <extra_id_1> voor.","Omdat grote banken nauwelijks met de middelen om spaarders, ontvangen klanten te lage rentes, concludeert ACM. De toezichthouder stelt onder meer het opzetten van spaargeld voor.","['elkaar hoeven concurreren', 'een onafhankelijke vergelijkingssite']","['de middelen', 'spaargeld']",6,20,1,"[0.8, 0.8333333333333334]",0.82,nrc
seq13-0,small,"Een kaalslag dreigt onder installateurs van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de lucratieve salderingsregeling heeft haar langste tijd gehad.","Een kaalslag dreigt <extra_id_0> van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de <extra_id_1> haar langste tijd gehad.","Een kaalslag dreigt het verbruik van zonnepanelen in Nederland. Niet alleen zijn de energieprijzen gezakt, ook de warmtepomp is haar langste tijd gehad.","['onder installateurs', 'lucratieve salderingsregeling heeft']","['het verbruik', 'warmtepomp is']",5,20,1,"[0.8421052631578947, 0.8571428571428571]",0.85,nrc
seq14-0,small,"In Wenen is een nieuw museum geopend dat gewijd is aan het Wiener Aktionismus, dat in de jaren zestig Oostenrijk opschudde met voorstellingen vol bloed en uitwerpselen. Had het beter vergeten kunnen worden?","In Wenen <extra_id_0> geopend dat gewijd <extra_id_1> Wiener Aktionismus, dat in de jaren zestig Oostenrijk opschudde met voorstellingen vol bloed en uitwerpselen. Had het beter vergeten kunnen worden?","In Wenen werd geopend dat gewijd aan het Wiener Aktionismus, dat in de jaren zestig Oostenrijk opschudde met voorstellingen vol bloed en uitwerpselen. Had het beter vergeten kunnen worden?","['is een nieuw museum', 'is aan het']","['werd', 'aan het']",7,20,1,"[0.8947368421052632, 0.3]",0.6,nrc
seq15-0,small,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen -lhbti-activisten: is dit fascisme?,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over <extra_id_0> dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd <extra_id_1> fascisme?,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over het Capitool: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd is dit fascisme?,"['homeopathische verdunning: is', 'tegen -lhbti-activisten: is dit']","['het Capitool: is', 'is dit']",7,20,1,"[0.7241379310344828, 0.8064516129032258]",0.77,nrc
seq16-0,small,"De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend danspaleizen die eind jaren 90 in het land stonden, is nog maar de helft over. De rest is vervallen, verlaten of omgebouwd tot supermarkt of kantoor.","De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend danspaleizen die <extra_id_0> in het land stonden, is nog maar de helft over. De rest <extra_id_1> of omgebouwd <extra_id_2> of kantoor.","De discotheek is aan het verdwijnen in Itali. Van de ruim zevenduizend danspaleizen die er in het land stonden, is nog maar de helft over. De rest is gebouwd of omgebouwd door een slaapkamer of kantoor.","['eind jaren 90', 'is vervallen', 'verlaten', 'tot supermarkt']","['er', 'is gebouwd', 'door een slaapkamer']",8,20,1,"[0.8461538461538461, 0.6666666666666666, 0.7894736842105263]",0.77,nrc
seq17-0,small,"De totale waarde van de export van Made in Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022. Er werd voor 19 miljard euro minder aan Nederlandse producten uitgevoerd dan een jaar eerder, meldt het Centraal Bureau voor de Statistiek (CBS).","De totale waarde van de export <extra_id_0> Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022. Er werd voor 19 miljard euro minder aan Nederlandse producten uitgevoerd dan een jaar eerder, meldt <extra_id_1> voor <extra_id_2>","De totale waarde van de export van Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022. Er werd voor 19 miljard euro minder aan Nederlandse producten uitgevoerd dan een jaar eerder, meldt de fabrikant voor de producten.","['van Made in', 'het Centraal Bureau', 'de Statistiek (CBS).']","['van', 'de fabrikant', 'producten.']",9,20,1,"[0.7272727272727273, 0.8421052631578947, 0.85]",0.81,nrc
seq18-0,small,"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg <extra_id_0> Developer een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg Senior Developer een bullshitbaan?",['ook Salesforce Marketing Cloud'],['Senior'],4,20,1,[0.8666666666666667],0.87,nrc
seq19-0,small,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we <extra_id_0> alleen <extra_id_1>,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we te steunen alleen,"['hopen te steunen', 'maar meer laten lijden.']","['te steunen', '']",7,20,1,"[0.375, 1.0]",0.69,nrc
seq20-0,small,"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven betaalt de hypotheek niet, <extra_id_0> den Berg ook Salesforce Marketing Cloud Developer een bullshitbaan?","Schrijven betaalt de hypotheek niet, krijgt den Berg ook Salesforce Marketing Cloud Developer een bullshitbaan?",['daarom is Walter van'],['krijgt'],4,20,1,[0.85],0.85,nrc
seq21-0,small,"Het COA, dat kampt met een structureel tekort aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.","Het COA, dat kampt <extra_id_0> aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.","Het COA, dat kampt met behoefte aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.",['met een structureel tekort'],['met behoefte'],4,20,1,[0.6923076923076923],0.69,nrc
seq22-0,small,Het Openbaar Ministerie gaat de radicaal-rechtse complotdenker Raisa Blommestijn vervolgen voor groepsbelediging en smaad. Aanleiding zijn berichten op X waarin ze zwarte mannen uitmaakt voor negrode primaten en iemand onterecht beschuldigt van pedoseskualiteit.,Het Openbaar Ministerie gaat de radicaal-rechtse complotdenker Raisa Blommestijn vervolgen voor groepsbelediging en <extra_id_0> berichten op X waarin ze zwarte mannen uitmaakt <extra_id_1> iemand onterecht beschuldigt van pedoseskualiteit.,Het Openbaar Ministerie gaat de radicaal-rechtse complotdenker Raisa Blommestijn vervolgen voor groepsbelediging en gaat berichten op X waarin ze zwarte mannen uitmaakt en iemand onterecht beschuldigt van pedoseskualiteit.,"['smaad. Aanleiding zijn', 'voor negrode primaten en']","['gaat', 'en']",7,20,1,"[0.9090909090909091, 0.9166666666666666]",0.91,nrc
